Date,IBM,Lag1_IBM,Lag2_IBM,Bollinger_IBM,Momentum_IBM,Volatility_IBM,SMA_IBM,EMA_IBM,Monday,Tuesday,Wednesday,Thursday,Friday,Returns_IBM
2003-01-31,61.724565,61.803501,63.397918,-0.635358374212,-0.0100012789478,0.347078906378,-0.0559945284155,-0.0384276085769,0.0,0.0,0.0,0.0,1.0,60.974698
2003-02-03,61.708781,61.724565,61.803501,-0.591754919199,-0.00306041135435,0.342783007977,-0.0542551227854,-0.0346758912384,1.0,0.0,0.0,0.0,0.0,61.615292
2003-02-04,60.848423,61.708781,61.724565,-0.659546298555,-0.0376982049103,0.331213387362,-0.0637600593424,-0.0432610412808,0.0,1.0,0.0,0.0,0.0,61.204046
2003-02-05,60.982611,60.848423,61.708781,-0.57513845537,-0.0380975760119,0.309137693934,-0.0566889874974,-0.0370013035086,0.0,0.0,1.0,0.0,0.0,60.500188
2003-02-06,61.29895,60.982611,60.848423,-0.476931020391,-0.00816379318058,0.305260397432,-0.0480010702639,-0.0287812918291,0.0,0.0,0.0,1.0,0.0,59.994043
2003-02-07,60.974698,61.29895,60.982611,-0.47929387211,-0.0121485991841,0.271733054264,-0.0473437719616,-0.0305363409818,0.0,0.0,0.0,0.0,1.0,61.251495
2003-02-10,61.615292,60.974698,61.29895,-0.340396449062,-0.00151500318893,0.273679321287,-0.0315918354159,-0.0183117758136,1.0,0.0,0.0,0.0,0.0,62.738301
2003-02-11,61.204046,61.615292,60.974698,-0.375245664349,0.00584440783289,0.273343811886,-0.0320698040292,-0.0223994999991,0.0,1.0,0.0,0.0,0.0,62.880655
2003-02-12,60.500188,61.204046,61.615292,-0.500181980991,-0.00791082887546,0.26534886517,-0.0360226477952,-0.030354903576,0.0,0.0,1.0,0.0,0.0,62.595947
2003-02-13,59.994043,60.500188,61.204046,-0.650578572808,-0.0212875913861,0.264959601924,-0.0370739636266,-0.0347459380424,0.0,0.0,0.0,1.0,0.0,63.228625
2003-02-14,61.251495,59.994043,60.500188,-0.300369490613,0.00453953867881,0.279342253952,-0.0116013354162,-0.013086149695,0.0,0.0,0.0,0.0,1.0,62.129341
2003-02-18,62.738301,61.251495,59.994043,0.382728204805,0.0182261410041,0.227585811082,0.0135628478723,0.00978033032385,0.0,1.0,0.0,0.0,0.0,62.532678
2003-02-19,62.880655,62.738301,61.251495,0.483442065227,0.0273937608635,0.225682983104,0.0164299042227,0.0108649949463,0.0,0.0,1.0,0.0,0.0,61.211956
2003-02-20,62.595947,62.880655,62.738301,0.360297840682,0.0346405369848,0.223180129792,0.0120834590668,0.00566506252936,0.0,0.0,0.0,1.0,0.0,61.117052
2003-02-21,63.228625,62.595947,62.880655,0.73223638432,0.0539150528662,0.217485249036,0.0229294203263,0.0142531105306,0.0,0.0,0.0,0.0,1.0,61.646921
2003-02-24,62.129341,63.228625,62.595947,0.170862940699,0.0143318297782,0.206891171226,0.00532283309934,-0.00305058775582,1.0,0.0,0.0,0.0,0.0,61.156597
2003-02-25,62.532678,62.129341,63.228625,0.358760076864,-0.00327747160383,0.206354772987,0.0113301485049,0.0030863778194,0.0,1.0,0.0,0.0,0.0,60.658356
2003-02-26,61.211956,62.532678,62.129341,-0.279962730718,-0.0265375575366,0.204449004505,-0.00840977552827,-0.0163651092759,0.0,0.0,1.0,0.0,0.0,61.472939
2003-02-27,61.117052,61.211956,62.532678,-0.294719232759,-0.0236260504214,0.20385730944,-0.00811472376479,-0.0161793785638,0.0,0.0,0.0,1.0,0.0,60.950973
2003-02-28,61.646921,61.117052,61.211956,0.0222457989511,-0.0250156317649,0.187027008075,0.000611801202171,-0.00691292926979,0.0,0.0,0.0,0.0,1.0,61.607382
2003-03-03,61.156597,61.646921,61.117052,-0.248782867614,-0.0156567570868,0.189092983081,-0.00688904322985,-0.0133965806434,1.0,0.0,0.0,0.0,0.0,59.867504
2003-03-04,60.658356,61.156597,61.646921,-0.496353818776,-0.0299734804257,0.191080250438,-0.0141390648902,-0.0194022782959,0.0,1.0,0.0,0.0,0.0,59.590707
2003-03-05,61.472939,60.658356,61.156597,-0.050238227093,0.00426359517085,0.190792224305,-0.00140669598354,-0.00563535971846,0.0,0.0,1.0,0.0,0.0,59.456263
2003-03-06,60.950973,61.472939,60.658356,-0.351671605834,-0.00271739219359,0.193343891612,-0.00986029625532,-0.0127383757057,0.0,0.0,0.0,1.0,0.0,62.042347
2003-03-07,61.607382,60.950973,61.472939,0.0197518881764,-0.000641378342318,0.196305912109,0.000552312593133,-0.00190366240169,0.0,0.0,0.0,0.0,1.0,62.477318
2003-03-10,59.867504,61.607382,60.950973,-0.883664819131,-0.0210785600121,0.220433362585,-0.0268297109728,-0.0272754224066,1.0,0.0,0.0,0.0,0.0,65.213666
2003-03-11,59.590707,59.867504,61.607382,-0.888337379217,-0.0176010210366,0.216628586221,-0.02973256075,-0.0288071279685,0.0,1.0,0.0,0.0,0.0,65.221576
2003-03-12,59.456263,59.590707,59.867504,-0.838273196179,-0.0328059148107,0.21581684781,-0.0305421750023,-0.0281053037646,0.0,0.0,1.0,0.0,0.0,64.849875
2003-03-13,62.042347,59.456263,59.590707,0.286361292334,0.0179057682968,0.264372281357,0.0103546506892,0.0127910244343,0.0,0.0,0.0,1.0,0.0,65.008043
2003-03-14,62.477318,62.042347,59.456263,0.437273952091,0.0141206454772,0.262473830754,0.01538501341,0.0179501055136,0.0,0.0,0.0,0.0,1.0,67.143347
2003-03-17,65.213666,62.477318,62.042347,1.28448009396,0.0892998979881,0.2947096455,0.0564548627599,0.0562049882056,1.0,0.0,0.0,0.0,0.0,65.047588
2003-03-18,65.221576,65.213666,62.477318,1.08442191493,0.0944924013068,0.28419538992,0.0544620165481,0.0506650884159,0.0,1.0,0.0,0.0,0.0,65.996608
2003-03-19,64.849875,65.221576,65.213666,0.86310978894,0.090715624021,0.285534302571,0.0467862517424,0.0402290356708,0.0,0.0,1.0,0.0,0.0,64.493994
2003-03-20,65.008043,64.849875,65.221576,0.811332574776,0.0478011574901,0.284589953845,0.0473005021356,0.0385171913156,0.0,0.0,0.0,1.0,0.0,64.414904
2003-03-21,67.143347,65.008043,64.849875,1.14705623919,0.0746835675629,0.303925866157,0.0783006543916,0.0652307615508,0.0,0.0,0.0,0.0,1.0,63.940393
2003-03-24,65.047588,67.143347,65.008043,0.594941323369,-0.00254667480279,0.319880231111,0.042201239862,0.028836231931,1.0,0.0,0.0,0.0,0.0,62.026533
2003-03-25,65.996608,65.047588,67.143347,0.724111369327,0.0118830615194,0.322504993674,0.0544804068421,0.0394912907504,0.0,1.0,0.0,0.0,0.0,62.263791
2003-03-26,64.493994,65.996608,65.047588,0.368054957397,-0.00548776693864,0.324180762349,0.0277771272343,0.0142908881698,0.0,0.0,1.0,0.0,0.0,64.422814
2003-03-27,64.414904,64.493994,65.996608,0.31719909737,-0.0091240863842,0.324124963509,0.0238264079656,0.011786389333,0.0,0.0,0.0,1.0,0.0,64.778701
2003-03-28,63.940393,64.414904,64.493994,0.193279900034,-0.0477032221822,0.325287592804,0.0144354514993,0.00391777071799,0.0,0.0,0.0,0.0,1.0,63.892944
2003-03-31,62.026533,63.940393,64.414904,-0.225247152544,-0.0464437666774,0.343098142097,-0.0166072000762,-0.0236962665599,1.0,0.0,0.0,0.0,0.0,63.639872
2003-04-01,62.263791,62.026533,63.940393,-0.196636958013,-0.0565607402126,0.341527029917,-0.0141003340319,-0.0180912955885,0.0,1.0,0.0,0.0,0.0,63.32353
2003-04-02,64.422814,62.263791,62.026533,0.249670464799,-0.00110366866099,0.359217534683,0.0177093389314,0.0144123807354,0.0,0.0,1.0,0.0,0.0,62.24797
2003-04-03,64.778701,64.422814,62.263791,0.292604500257,0.00564771469659,0.356922220037,0.0202467973574,0.0180722644396,0.0,0.0,0.0,1.0,0.0,62.485228
2003-04-04,63.892944,64.778701,64.422814,0.0663194849585,-0.000742081769814,0.360653466952,0.0044884399367,0.0037541018806,0.0,0.0,0.0,0.0,1.0,62.279605
2003-04-07,63.639872,63.892944,64.778701,-0.0397526359667,0.0260104655535,0.343480462216,-0.00244830464008,-0.000200509969234,1.0,0.0,0.0,0.0,0.0,63.32353
2003-04-08,63.32353,63.639872,63.892944,-0.193415360266,0.017020148998,0.343588659385,-0.0103023988497,-0.00467961927438,0.0,1.0,0.0,0.0,0.0,65.474649
2003-04-09,62.24797,63.32353,63.639872,-0.668841073184,-0.033758910314,0.350632292576,-0.0292304077028,-0.0195675398959,0.0,0.0,1.0,0.0,0.0,65.545822
2003-04-10,62.485228,62.24797,63.32353,-0.605675643369,-0.0354047389743,0.315687818824,-0.0258667296152,-0.0143430795253,0.0,0.0,0.0,1.0,0.0,66.637202
2003-04-11,62.279605,62.485228,62.24797,-0.670608909901,-0.0252506599164,0.315005273628,-0.028922696519,-0.015936906527,0.0,0.0,0.0,0.0,1.0,65.925434
2003-04-14,63.32353,62.279605,62.485228,-0.261514843945,-0.00497081452332,0.277575092907,-0.0111885044773,0.000504667594746,1.0,0.0,0.0,0.0,0.0,67.720666
2003-04-15,65.474649,63.32353,62.279605,0.514259287797,0.0339702950862,0.304602475574,0.0221997377146,0.0311024579642,0.0,1.0,0.0,0.0,0.0,67.81557
2003-04-16,65.545822,65.474649,63.32353,0.516373104707,0.0529792698461,0.30376109491,0.0227552775886,0.0290630999314,0.0,0.0,1.0,0.0,0.0,67.380599
2003-04-17,66.637202,65.545822,65.474649,0.816502257695,0.0664472889496,0.308979770294,0.0384648759551,0.0416120143839,0.0,0.0,0.0,1.0,0.0,66.336674
2003-04-21,65.925434,66.637202,65.545822,0.646200009693,0.0585396936927,0.288188228248,0.0283486744839,0.0275013583134,1.0,0.0,0.0,0.0,0.0,67.317335
2003-04-22,67.720666,65.925434,66.637202,1.07897779754,0.0694392116169,0.280850042676,0.0541541706638,0.0499309591586,0.0,1.0,0.0,0.0,0.0,67.744396
2003-04-23,67.81557,67.720666,65.925434,0.989003908469,0.0357530897187,0.276985907487,0.054139103372,0.046278018023,0.0,0.0,1.0,0.0,0.0,67.143347
2003-04-24,67.380599,67.81557,67.720666,0.76879400304,0.0279922799656,0.263745201558,0.0450332939987,0.0356628821158,0.0,0.0,0.0,1.0,0.0,67.926289
2003-04-25,66.336674,67.380599,67.81557,0.456075306287,-0.00450991324636,0.271051442662,0.0273116560289,0.0177152753688,0.0,0.0,0.0,0.0,1.0,69.254921
2003-04-28,67.317335,66.336674,67.380599,0.63723471943,0.0211132625991,0.272721913319,0.0397796576431,0.0295469695687,1.0,0.0,0.0,0.0,0.0,68.424524
2003-04-29,67.744396,67.317335,66.336674,0.672134469638,0.000350410021071,0.24401244201,0.0417756514371,0.0325295308567,0.0,1.0,0.0,0.0,0.0,69.207472
2003-04-30,67.143347,67.744396,67.317335,0.476626682872,-0.00991251714024,0.2486178945,0.0286732212161,0.0210954611226,0.0,0.0,1.0,0.0,0.0,68.67663
2003-05-01,67.926289,67.143347,67.744396,0.608137485303,0.00809862197871,0.222920304692,0.0378828984762,0.0297647846198,0.0,0.0,0.0,1.0,0.0,68.177483
2003-05-02,69.254921,67.926289,67.143347,0.81438858231,0.0439914578774,0.230674455142,0.0545774223542,0.0449391458066,0.0,0.0,0.0,0.0,1.0,69.365934
2003-05-05,68.424524,69.254921,67.926289,0.563910371604,0.0164473088544,0.229089614118,0.0383500328533,0.029232339391,1.0,0.0,0.0,0.0,0.0,70.514768
2003-05-06,69.207472,68.424524,69.254921,0.661714347912,0.0215970041271,0.228934008175,0.0458133741271,0.0369585973286,0.0,1.0,0.0,0.0,0.0,71.291225
2003-05-07,68.67663,69.207472,68.424524,0.495738751215,0.0228359631819,0.230578579499,0.0336111198439,0.0261696924901,0.0,0.0,1.0,0.0,0.0,70.277075
2003-05-08,68.177483,68.67663,69.207472,0.350208732343,0.00369803803061,0.22114355968,0.021540560775,0.0168989875167,0.0,0.0,0.0,1.0,0.0,71.22784
2003-05-09,69.365934,68.177483,68.67663,0.610034698259,0.0016029619036,0.225695643941,0.0340175475864,0.0312242155728,0.0,0.0,0.0,0.0,1.0,70.506843
2003-05-12,70.514768,69.365934,68.177483,0.914514870404,0.0305481701268,0.226635245542,0.0447303670985,0.0435022579805,1.0,0.0,0.0,0.0,0.0,68.494398
2003-05-13,71.291225,70.514768,69.365934,1.09650332331,0.0301087865195,0.224027034706,0.0500364634325,0.0494953207818,0.0,1.0,0.0,0.0,0.0,67.955634
2003-05-14,70.277075,71.291225,70.514768,0.701960608245,0.0233040701036,0.209152351079,0.0314512784623,0.0311708413765,0.0,0.0,1.0,0.0,0.0,68.28048
2003-05-15,71.22784,70.277075,71.291225,0.907547186575,0.0447414141118,0.211794013786,0.0410646283931,0.0406489957005,0.0,0.0,0.0,1.0,0.0,68.201251
2003-05-16,70.506843,71.22784,70.277075,0.60920704808,0.0164476845363,0.212323459681,0.0276205127471,0.0271688535211,0.0,0.0,0.0,0.0,1.0,67.551565
2003-05-19,68.494398,70.506843,71.22784,-0.0864139325893,-0.0286517286705,0.235671171859,-0.00357580356133,-0.00194486417284,1.0,0.0,0.0,0.0,0.0,69.476856
2003-05-20,67.955634,68.494398,70.506843,-0.281519059995,-0.0467882407688,0.218146996769,-0.0115824187518,-0.00887069759532,0.0,1.0,0.0,0.0,0.0,69.381777
2003-05-21,68.28048,67.955634,68.494398,-0.176446169818,-0.0284103315341,0.21870983449,-0.00719319460844,-0.00374068106608,0.0,0.0,1.0,0.0,0.0,69.215395
2003-05-22,68.201251,68.28048,67.955634,-0.22434930952,-0.0424916577563,0.217319347557,-0.00893648178915,-0.00443237722553,0.0,0.0,0.0,1.0,0.0,69.75416
2003-05-23,67.551565,68.201251,68.28048,-0.518246089439,-0.0419147684715,0.212400839531,-0.0192430864827,-0.0126074621908,0.0,0.0,0.0,0.0,1.0,69.191627
2003-05-27,69.476856,67.551565,68.201251,0.199902222058,0.0143436255911,0.229135863235,0.00713067813488,0.0140339843952,0.0,1.0,0.0,0.0,0.0,66.41065
2003-05-28,69.381777,69.476856,67.551565,0.131505536072,0.0209863835572,0.228688270543,0.00456024209693,0.0114280587321,0.0,0.0,1.0,0.0,0.0,66.751339
2003-05-29,69.215395,69.381777,69.476856,0.020283808038,0.0136922733994,0.226010277467,0.0006502346133,0.00813818981367,0.0,0.0,0.0,1.0,0.0,64.889434
2003-05-30,69.75416,69.215395,69.381777,0.228875596121,0.0227695090226,0.224136425382,0.00710851245415,0.0144409679904,0.0,0.0,0.0,0.0,1.0,63.423678
2003-06-02,69.191627,69.75416,69.215395,-0.0311518723709,0.0242786677111,0.215782697726,-0.000967674839867,0.0056604171253,1.0,0.0,0.0,0.0,0.0,64.968662
2003-06-03,66.41065,69.191627,69.75416,-1.10809780418,-0.0441327684718,0.256095569363,-0.0397250500465,-0.0315534216934,0.0,1.0,0.0,0.0,0.0,64.738894
2003-06-04,66.751339,66.41065,69.191627,-0.845146628471,-0.0379125198826,0.252867388665,-0.0330818085538,-0.0241143218157,0.0,0.0,1.0,0.0,0.0,66.529496
2003-06-05,64.889434,66.751339,66.41065,-1.20709834487,-0.0624999828434,0.26889822769,-0.0574668819929,-0.046673898941,0.0,0.0,0.0,1.0,0.0,66.513646
2003-06-06,63.423678,64.889434,66.751339,-1.27246952766,-0.0907541858435,0.277708815215,-0.0755656944043,-0.0621154888367,0.0,0.0,0.0,0.0,1.0,65.562888
2003-06-09,64.968662,63.423678,64.889434,-0.783186014754,-0.0610328905837,0.285598483167,-0.0500023279955,-0.0356622852305,1.0,0.0,0.0,0.0,0.0,66.949414
2003-06-10,64.738894,64.968662,63.423678,-0.741055470902,-0.0251730106542,0.275981816537,-0.0493476185993,-0.0354835267214,0.0,1.0,0.0,0.0,0.0,66.790957
2003-06-11,66.529496,64.738894,64.968662,-0.307990283995,-0.00332342396907,0.29383609461,-0.0196261442929,-0.00797412668175,0.0,0.0,1.0,0.0,0.0,67.107872
2003-06-12,66.513646,66.529496,64.738894,-0.275574950619,0.0250304541106,0.291112154671,-0.0171343393141,-0.00743432061544,0.0,0.0,0.0,1.0,0.0,66.989032
2003-06-13,65.562888,66.513646,66.529496,-0.461924767196,0.0337288859218,0.287411751789,-0.0271115514001,-0.0196033160042,0.0,0.0,0.0,0.0,1.0,67.282179
2003-06-16,66.949414,65.562888,66.513646,-0.0714661669879,0.0304878065674,0.299717043604,-0.00390775392694,0.00102239967622,1.0,0.0,0.0,0.0,0.0,65.903578
2003-06-17,66.790957,66.949414,65.562888,-0.0925774409336,0.0316975294635,0.283411585394,-0.00500444977042,-0.00121872184013,0.0,1.0,0.0,0.0,0.0,66.26011
2003-06-18,67.107872,66.790957,66.949414,0.00647787767932,0.00869352745435,0.28295729019,0.000348365856284,0.00318403001275,0.0,0.0,1.0,0.0,0.0,65.356888
2003-06-19,66.989032,67.107872,66.790957,-0.008670632242,0.00714719502822,0.282298001039,-0.000461021820843,0.00127329082283,0.0,0.0,0.0,1.0,0.0,66.830568
2003-06-20,67.282179,66.989032,67.107872,0.0874877658647,0.0262235397562,0.282888632184,0.00460183146018,0.00511358689305,0.0,0.0,0.0,0.0,1.0,66.093728
2003-06-23,65.903578,67.282179,66.989032,-0.278862191902,-0.015621286842,0.290099667143,-0.0147701511721,-0.0140273166616,1.0,0.0,0.0,0.0,0.0,65.364813
2003-06-24,66.26011,65.903578,67.282179,-0.141129000292,-0.00794788731654,0.269740907844,-0.00705266274931,-0.00787187865369,0.0,1.0,0.0,0.0,0.0,66.228418
2003-06-25,65.356888,66.26011,65.903578,-0.373286671083,-0.0260920805237,0.272717557963,-0.0176253697835,-0.0193978317559,0.0,0.0,1.0,0.0,0.0,67.139565
2003-06-26,66.830568,65.356888,66.26011,0.145820735123,-0.00236552156777,0.287245981759,0.00632905880064,0.0024539649975,0.0,0.0,0.0,1.0,0.0,66.513646
2003-06-27,66.093728,66.830568,65.356888,-0.0552714869948,-0.0176636817901,0.286859428609,-0.00201584749911,-0.00778604437601,0.0,0.0,0.0,0.0,1.0,68.20917
2003-06-30,65.364813,66.093728,66.830568,-0.336099762,-0.00817504931219,0.287808466316,-0.0101623266801,-0.0169752682803,1.0,0.0,0.0,0.0,0.0,68.335941
2003-07-01,66.228418,65.364813,66.093728,0.101268846324,-0.000478296821421,0.256191591618,0.00305388663382,-0.00360907920179,0.0,1.0,0.0,0.0,0.0,67.717947
2003-07-02,67.139565,66.228418,65.364813,0.539115926179,0.0272760386021,0.260286824874,0.016554686704,0.00912832835123,0.0,0.0,1.0,0.0,0.0,66.577032
2003-07-03,66.513646,67.139565,66.228418,0.196856854613,-0.00474217127707,0.241139896542,0.00584091300512,-0.000252821448047,0.0,0.0,0.0,1.0,0.0,67.258411
2003-07-07,68.20917,66.513646,67.139565,1.06696941469,0.0320066981242,0.238222094694,0.0277623335309,0.0227743121279,1.0,0.0,0.0,0.0,0.0,67.67833
2003-07-08,68.335941,68.20917,66.513646,0.996264582378,0.0454545475407,0.225450312856,0.0270669536825,0.0222728352585,0.0,1.0,0.0,0.0,0.0,68.48648
2003-07-09,67.717947,68.335941,68.20917,0.619058025352,0.0224907833371,0.228276194258,0.0155052833009,0.0117725759361,0.0,0.0,1.0,0.0,0.0,68.724166
2003-07-10,66.577032,67.717947,68.335941,-0.0654945587103,-0.00837856188076,0.217229915781,-0.00163957943214,-0.00477394249646,0.0,0.0,0.0,1.0,0.0,66.022424
2003-07-11,67.258411,66.577032,67.717947,0.31713976482,0.01119717599,0.220159120529,0.00801520132428,0.00489372642559,0.0,0.0,0.0,0.0,1.0,66.331421
2003-07-14,67.67833,67.258411,66.577032,0.51618929802,-0.00778253129308,0.213645327344,0.0127032459471,0.010093325218,1.0,0.0,0.0,0.0,0.0,65.364813
2003-07-15,68.48648,67.67833,67.258411,0.875880532065,0.0022029256903,0.204832931441,0.0236188270246,0.0200026965625,0.0,1.0,0.0,0.0,0.0,64.849816
2003-07-16,68.724166,68.48648,67.67833,0.870630174037,0.0148589708427,0.204527077379,0.0256895218243,0.0212528561039,0.0,0.0,1.0,0.0,0.0,65.206355
2003-07-17,66.022424,68.724166,68.48648,-0.457619667301,-0.00833032028223,0.250008348916,-0.0138344491943,-0.0171267398667,0.0,0.0,0.0,1.0,0.0,64.580437
2003-07-18,66.331421,66.022424,68.724166,-0.286085783347,-0.0137825141305,0.250688427055,-0.00873217188439,-0.0113472293665,0.0,0.0,0.0,0.0,1.0,66.196731
2003-07-21,65.364813,66.331421,66.022424,-0.677608987982,-0.0341840142923,0.254913979997,-0.02177584896,-0.023358776825,1.0,0.0,0.0,0.0,0.0,65.396506
2003-07-22,64.849816,65.364813,66.331421,-0.837628774946,-0.0531004659606,0.246115218149,-0.0287172264139,-0.028179404968,0.0,1.0,0.0,0.0,0.0,64.810205
2003-07-23,65.206355,64.849816,65.364813,-0.632424815179,-0.0511873945476,0.246144351208,-0.0226059054158,-0.0207065508162,0.0,0.0,1.0,0.0,0.0,64.144669
2003-07-24,64.580437,65.206355,64.849816,-0.838014785502,-0.0218408672787,0.243736028577,-0.0314243099879,-0.0273178320956,0.0,0.0,0.0,1.0,0.0,64.374437
2003-07-25,66.196731,64.580437,65.206355,-0.178327814014,-0.0020305610519,0.246980935894,-0.00671105154938,-0.00269145345069,0.0,0.0,0.0,0.0,1.0,64.39028
2003-07-28,65.396506,66.196731,64.580437,-0.473845325639,0.000484863316292,0.247617782584,-0.0182049407044,-0.0133617471843,1.0,0.0,0.0,0.0,0.0,64.279359
2003-07-29,64.810205,65.396506,66.196731,-0.674227384512,-0.000610811293589,0.246550772258,-0.0266018129297,-0.0201348854262,0.0,1.0,0.0,0.0,0.0,63.265215
2003-07-30,64.144669,64.810205,65.396506,-0.820626215689,-0.0162819406176,0.24353946835,-0.035087731372,-0.0274000028553,0.0,0.0,1.0,0.0,0.0,63.312846
2003-07-31,64.374437,64.144669,64.810205,-0.660842133482,-0.00318982047148,0.237701139573,-0.0296132203371,-0.0216877943397,0.0,0.0,0.0,1.0,0.0,64.059106
2003-08-01,64.39028,64.374437,64.144669,-0.595200012329,-0.0272891270114,0.236210132314,-0.0278185301951,-0.0194441663835,0.0,0.0,0.0,0.0,1.0,64.209941
2003-08-04,64.279359,64.39028,64.374437,-0.573012167023,-0.0170826710528,0.213614374555,-0.0266055081715,-0.0191591719024,1.0,0.0,0.0,0.0,0.0,64.321086
2003-08-05,63.265215,64.279359,64.39028,-0.811107367924,-0.0238386840467,0.217566284413,-0.0382704680929,-0.0314392499213,0.0,1.0,0.0,0.0,0.0,64.710097
2003-08-06,63.312846,63.265215,64.279359,-0.714071806666,-0.0129679209975,0.217188225201,-0.0343130717247,-0.027866778737,0.0,0.0,1.0,0.0,0.0,64.463987
2003-08-07,64.059106,63.312846,63.265215,-0.433059491814,-0.00489838847057,0.217225680657,-0.0210508238911,-0.0148689080697,0.0,0.0,0.0,1.0,0.0,64.749788
2003-08-08,64.209941,64.059106,63.312846,-0.346024277602,-0.00280071774808,0.213181436731,-0.0164547659453,-0.0113677114043,0.0,0.0,0.0,0.0,1.0,64.932386
2003-08-11,64.321086,64.209941,64.059106,-0.272634804265,0.000649150841719,0.211396847984,-0.0122124333091,-0.00874480841189,1.0,0.0,0.0,0.0,0.0,66.305815
2003-08-12,64.710097,64.321086,64.209941,-0.0887426289199,0.0228384903141,0.207064412942,-0.00334832721216,-0.00248851357456,0.0,1.0,0.0,0.0,0.0,65.773909
2003-08-13,64.463987,64.710097,64.321086,-0.149147709842,0.018181792049,0.20577171475,-0.00387084196066,-0.00568740614992,0.0,0.0,1.0,0.0,0.0,65.932691
2003-08-14,64.749788,64.463987,64.710097,0.0632846929086,0.0107819487834,0.156361989131,0.00153026979121,-0.00115744237832,0.0,0.0,0.0,1.0,0.0,65.773909
2003-08-15,64.932386,64.749788,64.463987,0.258736316062,0.011251295185,0.155614935359,0.00544252222673,0.0015010786401,0.0,0.0,0.0,0.0,1.0,65.869178
2003-08-18,66.305815,64.932386,64.749788,1.09847214065,0.0308565841068,0.165690710835,0.0259618604569,0.0204798333148,1.0,0.0,0.0,0.0,0.0,65.067346
2003-08-19,65.773909,66.305815,64.932386,0.683323174714,0.0164396601044,0.165790559563,0.017004492803,0.0111097123598,0.0,1.0,0.0,0.0,0.0,65.496048
2003-08-20,65.932691,65.773909,66.305815,0.722902315147,0.0227833255179,0.164980906059,0.0188874592328,0.0122442552968,0.0,0.0,1.0,0.0,0.0,65.099102
2003-08-21,65.773909,65.932691,65.773909,0.572129608095,0.0158165923261,0.161008790698,0.0154972758079,0.00886429062595,0.0,0.0,0.0,1.0,0.0,65.019714
2003-08-22,65.869178,65.773909,65.932691,0.654681795874,0.0144271920025,0.133710478719,0.0172253675946,0.00933299658045,0.0,0.0,0.0,0.0,1.0,65.107043
2003-08-25,65.067346,65.869178,65.773909,0.196000417594,-0.0186781355451,0.133810318278,0.00509804141159,-0.00267315943257,1.0,0.0,0.0,0.0,0.0,68.084136
2003-08-26,65.496048,65.067346,65.869178,0.421755375558,-0.00422448664257,0.131699064828,0.0111845824094,0.00352528784202,0.0,1.0,0.0,0.0,0.0,68.536654
2003-08-27,65.099102,65.496048,65.067346,0.1648396788,-0.0126430301472,0.127902386517,0.00431623893629,-0.00231375682165,0.0,0.0,1.0,0.0,0.0,69.791004
2003-08-28,65.019714,65.099102,65.496048,0.0997088941473,-0.0114664767758,0.127637341244,0.0025924399018,-0.00319527268155,0.0,0.0,0.0,1.0,0.0,69.028863
2003-08-29,65.107043,65.019714,65.099102,0.131090001726,-0.011570434354,0.127664437531,0.00338454929951,-0.00167994096699,0.0,0.0,0.0,0.0,1.0,70.735731
2003-09-02,68.084136,65.107043,65.019714,1.38270445637,0.0463641163419,0.204357640344,0.0461981656944,0.0396159168475,0.0,1.0,0.0,0.0,0.0,70.989776
2003-09-03,68.536654,68.084136,65.107043,1.2768864667,0.0464242666977,0.192235131361,0.0489034940875,0.0419089588521,0.0,0.0,1.0,0.0,0.0,69.735426
2003-09-04,69.791004,68.536654,68.084136,1.3659755818,0.0720732215323,0.198209214103,0.0628317637056,0.0548518944532,0.0,0.0,0.0,1.0,0.0,69.798938
2003-09-05,69.028863,69.791004,68.536654,0.952259152688,0.061660514225,0.204129367368,0.0472622721701,0.0390445166469,0.0,0.0,0.0,0.0,1.0,70.418173
2003-09-08,70.735731,69.028863,69.791004,1.17911038304,0.0864528281526,0.217038421855,0.0678715547174,0.0582125217629,1.0,0.0,0.0,0.0,0.0,70.251456
2003-09-09,70.989776,70.735731,69.028863,1.03967534136,0.0426771957567,0.216774041973,0.066339106608,0.0557776279252,0.0,1.0,0.0,0.0,0.0,71.680463
2003-09-10,69.735426,70.989776,70.735731,0.665115215547,0.0174909618436,0.231169388675,0.0435588031647,0.0334688058443,0.0,0.0,1.0,0.0,0.0,71.950384
2003-09-11,69.798938,69.735426,70.989776,0.612477231225,0.000113682273435,0.229701549635,0.040356383168,0.0310312034019,0.0,0.0,0.0,1.0,0.0,73.038017
2003-09-12,70.418173,69.798938,69.735426,0.674148289612,0.0201265085302,0.23033113899,0.0451709134105,0.0362131347534,0.0,0.0,0.0,0.0,1.0,74.054197
2003-09-15,70.251456,70.418173,69.798938,0.57565056198,-0.00684625709177,0.231507303228,0.0385967123343,0.0304467520201,1.0,0.0,0.0,0.0,0.0,72.553743
2003-09-16,71.680463,70.251456,70.418173,0.780811503424,0.00972938694721,0.230729625062,0.0555295830723,0.0462848437477,0.0,1.0,0.0,0.0,0.0,72.514046
2003-09-17,71.950384,71.680463,70.251456,0.740505277719,0.0317623068654,0.226333253843,0.0547079325381,0.0452251140086,0.0,0.0,1.0,0.0,0.0,70.9739
2003-09-18,73.038017,71.950384,71.680463,0.833930955707,0.0464058493268,0.229184656657,0.0651045158791,0.0548942234535,0.0,0.0,0.0,1.0,0.0,70.981841
