Date,Open_APH,High_APH,Low_APH,Close_APH,Volume_APH,AdjClose_APH
2013-11-15,82.75,84.129997,82.660004,84.099998,1593800,40.975529
2013-11-18,84.25,85.25,84.25,84.779999,2195000,41.306841
2013-11-19,84.5,84.940002,84.300003,84.639999,2156600,41.23863
2013-11-20,84.650002,85.059998,84.400002,84.910004,1681000,41.370183
2013-11-21,85.019997,85.209999,84.529999,84.989998,881600,41.409158
2013-11-22,84.620003,85.309998,84.519997,85.110001,710400,41.467626
2013-11-25,85.110001,85.389999,84.82,85.050003,715600,41.438394
2013-11-26,84.959999,85.330002,84.940002,85.0,990200,41.414031
2013-11-27,85.519997,85.620003,84.650002,85.010002,640600,41.418904
2013-11-29,85.019997,85.25,84.730003,85.0,491600,41.414031
2013-12-02,85.029999,85.480003,84.830002,85.050003,693000,41.438394
2013-12-03,85.080002,85.480003,84.889999,85.339996,1055000,41.579685
2013-12-04,84.480003,85.470001,84.339996,85.160004,851000,41.491989
2013-12-05,84.980003,85.269997,84.839996,85.029999,642000,41.428647
2013-12-06,85.5,86.309998,85.440002,86.110001,1076000,41.95485
2013-12-09,86.290001,86.610001,85.860001,86.589996,829000,42.286932
2013-12-10,86.150002,86.879997,85.959999,86.480003,1414800,42.233216
2013-12-11,86.349998,86.629997,84.910004,84.949997,1226200,41.486025
2013-12-12,85.0,85.489998,84.970001,85.059998,984200,41.539745
2013-12-13,85.230003,85.489998,84.589996,85.160004,916800,41.588584
2013-12-16,85.419998,86.300003,85.400002,86.050003,655400,42.023222
2013-12-17,86.120003,86.599998,85.839996,86.32,1334200,42.155077
2013-12-18,86.139999,87.279999,85.010002,87.209999,1190000,42.589716
2013-12-19,87.139999,87.5,86.82,87.029999,804200,42.501811
2013-12-20,87.559998,88.220001,87.330002,87.800003,1690800,42.877849
2013-12-23,88.300003,88.419998,87.610001,87.889999,988000,42.921799
2013-12-24,88.040001,88.610001,87.639999,88.190002,282400,43.068308
2013-12-26,88.269997,88.709999,88.019997,88.43,662800,43.185513
2013-12-27,88.349998,88.800003,88.160004,88.269997,323200,43.107374
2013-12-30,88.419998,88.769997,88.419998,88.709999,428000,43.322253
2013-12-31,88.82,89.459999,88.800003,89.18,673600,43.551782
2014-01-02,88.730003,88.790001,87.459999,87.739998,883600,42.848545
2014-01-03,87.760002,88.32,87.629997,88.059998,766800,43.004819
2014-01-06,88.459999,88.459999,87.169998,87.25,783800,42.60925
2014-01-07,87.620003,88.360001,87.339996,87.839996,610200,42.89738
2014-01-08,87.839996,88.669998,87.629997,88.330002,853800,43.136678
2014-01-09,88.57,89.459999,88.43,89.419998,1062000,43.668987
2014-01-10,89.18,89.980003,88.519997,89.339996,769200,43.629917
2014-01-13,89.120003,90.629997,88.779999,89.190002,1508400,43.556666
2014-01-14,89.709999,92.419998,89.709999,92.410004,1730200,45.12918
2014-01-15,92.089996,92.290001,91.209999,92.050003,1406400,44.953371
2014-01-16,92.029999,92.07,91.339996,91.870003,727600,44.865466
2014-01-17,92.040001,92.290001,91.610001,92.080002,945400,44.968021
2014-01-21,92.099998,92.419998,90.639999,91.040001,2122200,44.460128
2014-01-22,91.029999,92.389999,89.830002,91.07,1688800,44.474778
2014-01-23,90.639999,91.0,88.32,88.489998,1660200,43.214813
2014-01-24,88.300003,88.300003,85.889999,85.889999,1351400,41.945083
2014-01-27,85.900002,86.32,85.330002,85.339996,1786600,41.676484
2014-01-28,85.510002,86.339996,85.489998,86.089996,2195600,42.042753
2014-01-29,85.080002,85.989998,84.989998,85.629997,2316800,41.818109
2014-01-30,86.099998,86.970001,85.849998,86.669998,1553200,42.326002
2014-01-31,85.529999,87.199997,85.379997,86.879997,1595200,42.428556
2014-02-03,86.800003,86.93,84.599998,84.68,2006000,41.35417
2014-02-04,84.709999,85.120003,84.110001,84.959999,1384600,41.49091
2014-02-05,84.589996,85.599998,84.400002,85.330002,1099000,41.671604
2014-02-06,85.169998,87.040001,85.160004,86.699997,1252800,42.340652
2014-02-07,86.870003,87.43,86.449997,87.360001,1100200,42.66297
2014-02-10,87.290001,87.489998,86.449997,87.029999,742600,42.501811
2014-02-11,87.010002,88.190002,87.010002,87.959999,855800,42.955984
2014-02-12,88.120003,88.599998,87.860001,88.279999,644200,43.112259
2014-02-13,87.540001,88.68,87.410004,88.540001,560000,43.239233
2014-02-14,88.620003,88.690002,87.849998,88.269997,940800,43.107374
2014-02-18,88.360001,88.989998,88.209999,88.849998,832000,43.390623
2014-02-19,88.449997,89.68,88.379997,88.550003,930000,43.244117
2014-02-20,88.559998,89.099998,87.959999,88.949997,632600,43.439458
2014-02-21,88.949997,89.339996,88.019997,88.160004,1145400,43.053658
2014-02-24,88.529999,89.730003,88.489998,88.910004,960800,43.419927
2014-02-25,88.739998,89.089996,88.080002,88.330002,684400,43.136678
2014-02-26,88.440002,88.589996,86.870003,87.080002,1531600,42.52623
2014-02-27,86.809998,87.919998,86.739998,87.589996,1644000,42.77529
2014-02-28,87.660004,88.330002,87.32,88.019997,1190800,42.985284
2014-03-03,87.510002,88.129997,86.760002,87.779999,1026200,42.86808
2014-03-04,88.68,90.160004,88.57,89.980003,1209200,43.94247
2014-03-05,89.839996,90.059998,89.18,89.300003,765000,43.610386
2014-03-06,89.339996,90.419998,89.050003,90.25,1126600,44.074325
2014-03-07,90.519997,91.160004,90.120003,90.410004,755800,44.152464
2014-03-10,89.949997,90.779999,88.400002,90.489998,1072200,44.289502
2014-03-11,90.760002,91.160004,89.370003,89.839996,1059000,43.971365
2014-03-12,89.370003,90.669998,89.160004,90.559998,1265800,44.323763
2014-03-13,90.75,91.5,90.050003,90.230003,1307200,44.16225
2014-03-14,89.989998,91.080002,89.910004,90.489998,1047800,44.289502
2014-03-17,90.959999,91.889999,90.839996,91.239998,714200,44.656583
2014-03-18,91.239998,92.0,90.970001,91.75,833600,44.906199
2014-03-19,91.440002,92.089996,90.599998,91.139999,913000,44.60764
2014-03-20,90.459999,91.699997,89.940002,91.669998,975400,44.867043
2014-03-21,92.5,93.620003,92.0,93.25,3203800,45.64036
2014-03-24,92.760002,93.239998,92.230003,92.5,2359200,45.273279
2014-03-25,92.459999,93.370003,92.279999,92.720001,851800,45.380957
2014-03-26,93.300003,93.5,91.470001,91.470001,1063400,44.769156
2014-03-27,91.82,91.82,90.709999,90.779999,1343600,44.431441
2014-03-28,91.029999,92.32,90.540001,91.620003,814600,44.842573
2014-03-31,92.160004,92.300003,90.519997,91.650002,3145200,44.857255
2014-04-01,91.93,92.25,91.230003,92.220001,1249200,45.136237
2014-04-02,92.339996,94.190002,92.120003,94.0,1259000,46.007441
2014-04-03,93.860001,93.910004,92.940002,93.739998,947200,45.880185
2014-04-04,94.129997,95.400002,92.650002,92.720001,1257200,45.380957
2014-04-07,92.379997,92.629997,91.050003,91.470001,935000,44.769156
2014-04-08,91.410004,91.970001,90.709999,91.720001,1136000,44.891516
2014-04-09,91.709999,93.330002,91.529999,93.139999,1339000,45.586521
2014-04-10,93.199997,93.389999,91.010002,91.050003,928600,44.563592
2014-04-11,90.800003,91.639999,90.349998,90.529999,1344400,44.30908
2014-04-14,91.529999,91.559998,90.300003,91.220001,577800,44.646796
2014-04-15,91.459999,92.120003,90.480003,91.360001,1210800,44.715317
2014-04-16,92.209999,93.470001,91.68,93.379997,872400,45.703986
2014-04-17,93.260002,94.419998,92.849998,94.120003,891800,46.066175
2014-04-21,94.110001,94.980003,93.940002,94.360001,983800,46.18364
2014-04-22,94.209999,95.220001,94.099998,95.010002,1411600,46.501777
2014-04-23,95.900002,95.949997,93.970001,95.529999,1347200,46.756285
2014-04-24,96.139999,96.489998,95.669998,96.32,3803200,47.142943
2014-04-25,96.300003,96.300003,94.18,94.709999,1368400,46.354943
2014-04-28,95.349998,95.57,93.699997,94.730003,1772000,46.364734
2014-04-29,94.809998,95.18,94.550003,94.989998,1898800,46.491986
2014-04-30,94.959999,95.480003,94.330002,95.349998,1381200,46.668185
2014-05-01,95.489998,96.599998,95.0,96.330002,1457600,47.147839
2014-05-02,96.150002,96.519997,95.550003,95.739998,959200,46.859067
2014-05-05,95.300003,96.669998,94.860001,96.540001,1078000,47.250621
2014-05-06,96.25,96.5,95.260002,95.32,1838800,46.653502
2014-05-07,95.480003,95.709999,94.129997,95.669998,1315400,46.824806
2014-05-08,95.510002,96.5,95.209999,95.510002,1312800,46.746497
2014-05-09,95.529999,96.150002,94.540001,96.0,1293600,46.986322
2014-05-12,96.269997,96.980003,95.93,96.629997,1543000,47.294669
2014-05-13,96.389999,96.879997,95.980003,96.120003,890000,47.045057
2014-05-14,96.160004,96.160004,95.459999,95.57,713400,46.775863
2014-05-15,95.550003,95.699997,94.239998,94.800003,1299000,46.398995
2014-05-16,94.580002,95.580002,94.5,95.489998,1417800,46.736707
2014-05-19,95.089996,96.029999,95.010002,95.769997,707400,46.873749
2014-05-20,95.669998,95.889999,94.459999,94.599998,1192200,46.301104
2014-05-21,95.190002,95.379997,94.599998,95.150002,650000,46.570298
2014-05-22,94.690002,95.790001,94.690002,95.43,614800,46.707341
2014-05-23,95.160004,95.870003,95.080002,95.709999,1159000,46.844384
2014-05-27,95.959999,96.129997,95.379997,95.5,795200,46.741602
2014-05-28,95.18,95.68,94.980003,95.309998,1366400,46.648607
2014-05-29,95.529999,96.0,95.150002,95.919998,767200,46.947166
2014-05-30,95.870003,96.239998,95.419998,95.800003,881600,46.888436
2014-06-02,95.949997,96.900002,95.550003,96.830002,975600,47.392559
2014-06-03,96.360001,96.629997,95.610001,96.470001,894200,47.21636
