Date,Open_AAP,High_AAP,Low_AAP,Close_AAP,Volume_AAP,AdjClose_AAP
2013-08-26,83.139999,83.900002,83.019997,83.099998,266600,82.687406
2013-08-27,82.32,82.610001,81.529999,81.529999,582000,81.125202
2013-08-28,81.400002,81.739998,80.949997,81.07,311100,80.667487
2013-08-29,81.0,81.589996,80.68,81.260002,403100,80.856546
2013-08-30,80.760002,81.129997,79.730003,80.07,658400,79.672452
2013-09-03,81.349998,81.349998,79.410004,79.779999,904200,79.383891
2013-09-04,79.849998,80.040001,79.349998,79.779999,854600,79.383891
2013-09-05,79.709999,80.489998,79.709999,80.040001,296300,79.642602
2013-09-06,80.040001,80.389999,78.910004,79.120003,546800,78.727171
2013-09-09,79.309998,79.959999,79.309998,79.639999,406900,79.244586
2013-09-10,79.989998,81.260002,79.919998,81.080002,727600,80.677439
2013-09-11,81.050003,81.550003,80.760002,81.440002,285400,81.035652
2013-09-12,81.330002,81.5,80.040001,80.370003,380100,79.970965
2013-09-13,80.580002,80.580002,79.260002,79.379997,414300,78.985875
2013-09-16,80.019997,80.209999,79.669998,79.720001,573300,79.324191
2013-09-17,79.669998,80.150002,79.470001,79.93,337200,79.533147
2013-09-18,80.050003,80.419998,79.089996,80.360001,505000,80.021082
2013-09-19,80.410004,81.07,80.400002,80.709999,733300,80.369604
2013-09-20,81.169998,81.309998,80.599998,80.650002,775500,80.30986
2013-09-23,80.57,80.699997,79.470001,79.790001,696200,79.453486
2013-09-24,79.599998,80.589996,79.239998,80.099998,665400,79.762176
2013-09-25,80.129997,81.57,79.970001,81.459999,768900,81.116441
2013-09-26,81.599998,82.089996,81.410004,81.68,541400,81.335514
2013-09-27,81.199997,82.309998,81.199997,82.059998,639600,81.713909
2013-09-30,81.339996,82.82,81.139999,82.68,722700,82.331297
2013-10-01,82.699997,83.940002,82.599998,83.480003,1005100,83.127926
2013-10-02,82.900002,83.050003,82.0,82.620003,437400,82.271552
2013-10-03,82.360001,82.809998,81.279999,81.900002,423100,81.554588
2013-10-04,81.870003,83.169998,81.860001,83.160004,281500,82.809276
2013-10-07,82.760002,82.760002,81.650002,81.980003,455600,81.634252
2013-10-08,81.839996,82.5,81.040001,81.25,493600,80.907328
2013-10-09,81.220001,81.410004,80.279999,80.480003,530100,80.140579
2013-10-10,81.25,81.800003,80.57,81.760002,483700,81.415179
2013-10-11,81.82,82.349998,80.879997,82.330002,504000,81.982775
2013-10-14,82.160004,83.620003,82.0,83.610001,405100,83.257375
2013-10-15,83.300003,83.300003,82.25,82.5,585200,82.152056
2013-10-16,97.260002,99.300003,95.150002,96.160004,7301800,95.754448
2013-10-17,96.650002,97.970001,95.82,97.220001,3577600,96.809975
2013-10-18,97.349998,98.910004,97.349998,98.699997,1300500,98.283729
2013-10-21,99.110001,99.400002,97.769997,98.449997,615800,98.034784
2013-10-22,99.0,99.599998,98.040001,98.720001,779300,98.303649
2013-10-23,98.730003,99.839996,98.300003,99.769997,498800,99.349216
2013-10-24,99.440002,99.510002,98.5,99.419998,767400,99.000694
2013-10-25,101.32,102.739998,101.019997,102.669998,826700,102.236987
2013-10-28,102.669998,102.82,100.849998,101.0,617900,100.574032
2013-10-29,100.949997,101.510002,99.970001,100.300003,952100,99.876987
2013-10-30,100.269997,100.860001,99.029999,100.0,729400,99.578249
2013-10-31,100.0,101.0,99.18,99.18,981500,98.761708
2013-11-01,98.260002,100.139999,97.269997,99.910004,977300,99.488633
2013-11-04,99.860001,100.269997,99.32,99.379997,675900,98.960862
2013-11-05,99.269997,100.279999,98.519997,99.260002,618500,98.841373
2013-11-06,100.0,100.019997,98.139999,98.510002,684000,98.094536
2013-11-07,98.510002,99.25,96.580002,96.669998,651100,96.262292
2013-11-08,96.919998,97.959999,96.650002,96.959999,426200,96.55107
2013-11-11,96.760002,99.529999,96.760002,99.440002,728300,99.020614
2013-11-12,98.980003,99.309998,98.5,99.239998,419000,98.821453
2013-11-13,99.07,100.190002,98.910004,99.68,367300,99.259599
2013-11-14,99.580002,99.949997,98.139999,98.879997,289000,98.46297
2013-11-15,99.25,99.540001,98.690002,99.339996,402600,98.921029
2013-11-18,99.68,99.989998,97.900002,98.309998,407300,97.895375
2013-11-19,98.330002,98.330002,96.989998,97.059998,476400,96.650646
2013-11-20,97.809998,98.379997,96.760002,97.669998,308800,97.258074
2013-11-21,100.0,100.879997,99.160004,100.040001,949900,99.618082
2013-11-22,100.0,100.220001,99.209999,100.099998,915500,99.677826
2013-11-25,100.050003,100.419998,99.150002,100.120003,750100,99.697746
2013-11-26,100.0,102.839996,99.949997,101.510002,2340800,101.081883
2013-11-27,102.260002,102.669998,101.410004,102.029999,400600,101.599687
2013-11-29,101.879997,102.110001,101.010002,101.010002,247600,100.583992
2013-12-02,101.349998,103.400002,100.940002,103.050003,650400,102.615389
2013-12-03,102.269997,107.239998,102.269997,107.120003,1766500,106.668224
2013-12-04,106.25,107.720001,104.25,105.709999,1425400,105.264167
2013-12-05,104.650002,105.620003,104.0,104.949997,852800,104.50737
2013-12-06,106.650002,106.900002,103.75,104.550003,1178200,104.109063
2013-12-09,104.75,105.599998,103.940002,104.330002,760600,103.889989
2013-12-10,105.470001,111.529999,105.230003,109.449997,1707500,108.988391
2013-12-11,109.550003,109.949997,106.889999,107.050003,1043200,106.598519
2013-12-12,106.779999,108.080002,106.559998,107.93,941800,107.474805
2013-12-13,110.550003,110.550003,108.190002,109.849998,1433100,109.386706
2013-12-16,110.010002,110.400002,108.879997,109.269997,774400,108.80915
2013-12-17,109.629997,109.879997,108.029999,108.459999,846300,108.002568
2013-12-18,108.849998,109.559998,106.879997,109.269997,1104500,108.869376
2013-12-19,109.199997,109.480003,107.75,108.400002,623500,108.00257
2013-12-20,108.510002,109.959999,108.510002,109.360001,1013900,108.95905
2013-12-23,109.779999,110.339996,109.190002,109.839996,620000,109.437285
2013-12-24,109.769997,110.940002,109.580002,110.279999,130700,109.875675
2013-12-26,110.169998,110.970001,109.559998,110.169998,563400,109.766077
2013-12-27,110.300003,111.940002,109.629997,109.919998,364200,109.516994
2013-12-30,110.339996,110.580002,108.760002,109.629997,479700,109.228056
2013-12-31,109.800003,111.410004,109.489998,110.68,381300,110.27421
2014-01-02,110.360001,111.879997,109.290001,109.739998,542700,109.337654
2014-01-03,111.230003,114.330002,110.580002,112.879997,987700,112.466141
2014-01-06,113.099998,113.910004,111.440002,111.800003,1030200,111.390106
2014-01-07,111.980003,113.400002,111.629997,113.18,922800,112.765044
2014-01-08,112.470001,113.620003,111.910004,112.300003,777200,111.888273
2014-01-09,113.059998,114.220001,112.709999,113.550003,486800,113.13369
2014-01-10,114.279999,115.800003,113.639999,115.639999,678600,115.216024
2014-01-13,115.449997,115.989998,113.769997,114.290001,941700,113.870975
2014-01-14,115.400002,117.989998,113.82,117.599998,819500,117.168837
2014-01-15,117.650002,119.540001,116.709999,117.470001,958200,117.039316
2014-01-16,117.220001,118.25,116.150002,117.879997,609900,117.447809
2014-01-17,117.809998,119.019997,117.089996,118.440002,692400,118.005761
2014-01-21,119.730003,120.309998,117.959999,118.0,821500,117.567372
2014-01-22,118.389999,118.709999,116.75,117.75,502000,117.318288
2014-01-23,116.809998,117.529999,115.290001,116.330002,659100,115.903496
2014-01-24,116.0,117.010002,115.470001,115.980003,782100,115.554781
2014-01-27,116.489998,117.199997,113.800003,115.400002,974300,114.976906
2014-01-28,115.389999,117.660004,115.220001,116.25,918500,115.823788
2014-01-29,115.410004,116.610001,113.790001,113.900002,643900,113.482405
2014-01-30,115.0,115.889999,114.449997,115.199997,585800,114.777634
2014-01-31,115.230003,116.029999,113.699997,114.809998,807500,114.389065
2014-02-03,115.440002,115.650002,109.580002,110.220001,1327800,109.815897
2014-02-04,110.970001,112.110001,110.099998,110.25,1086100,109.845786
2014-02-05,109.860001,112.220001,109.650002,110.75,1719100,110.343953
2014-02-06,121.5,127.089996,120.0,124.860001,3374200,124.402221
2014-02-07,125.629997,128.100006,124.559998,125.0,1687400,124.541707
2014-02-10,124.519997,125.43,123.0,123.32,1118500,122.867866
2014-02-11,123.470001,125.870003,123.139999,125.440002,927600,124.980097
2014-02-12,125.550003,126.68,124.290001,124.959999,663300,124.501853
2014-02-13,125.199997,127.0,123.839996,126.260002,802300,125.79709
2014-02-14,126.709999,127.5,125.610001,127.339996,786000,126.873124
2014-02-18,127.18,128.320007,126.089996,126.790001,1020300,126.325145
2014-02-19,126.540001,127.480003,125.730003,125.940002,1096200,125.478263
2014-02-20,125.980003,128.059998,125.769997,127.559998,882700,127.092319
2014-02-21,127.309998,128.479996,127.309998,127.919998,884100,127.451
2014-02-24,128.309998,129.100006,126.330002,126.5,1050700,126.036208
2014-02-25,126.639999,127.830002,125.379997,125.5,823000,125.039874
2014-02-26,126.089996,126.82,124.5,125.790001,1105500,125.328812
2014-02-27,125.82,126.089996,124.43,125.029999,888100,124.571596
2014-02-28,125.050003,128.440002,125.050003,127.360001,1037400,126.893055
2014-03-03,125.919998,127.18,125.129997,126.279999,777200,125.817013
2014-03-04,128.330002,129.990005,126.160004,126.419998,1126500,125.956499
2014-03-05,126.419998,126.709999,125.080002,125.589996,692600,125.129541
2014-03-06,126.230003,127.32,125.860001,126.739998,715100,126.275326
2014-03-07,127.029999,128.130005,126.459999,126.800003,530300,126.335111
2014-03-10,126.82,127.870003,125.959999,126.779999,612800,126.31518
2014-03-11,127.25,128.490005,126.480003,126.940002,1022200,126.474597
2014-03-12,125.860001,127.010002,125.260002,126.489998,986000,126.026242
2014-03-13,126.910004,126.910004,123.809998,124.559998,754200,124.103318
2014-03-14,124.449997,125.480003,123.870003,124.599998,521600,124.143172
2014-03-17,125.610001,126.5,124.860001,126.300003,607700,125.836944
2014-03-18,126.190002,126.190002,124.650002,125.949997,798700,125.488221
2014-03-19,125.839996,126.5,123.480003,124.519997,575500,124.122595
2014-03-20,124.370003,125.07,123.370003,124.75,588700,124.351864
2014-03-21,125.580002,127.919998,124.309998,126.330002,1985700,125.926823
2014-03-24,126.440002,127.150002,124.089996,124.699997,525600,124.302021
2014-03-25,125.230003,125.709999,123.129997,123.559998,846400,123.165659
2014-03-26,124.360001,124.510002,122.68,122.75,593100,122.358247
2014-03-27,122.309998,125.300003,122.07,123.889999,732400,123.494608
2014-03-28,124.610001,124.900002,123.510002,124.650002,656400,124.252185
2014-03-31,125.260002,126.599998,124.760002,126.5,534100,126.096279
2014-04-01,126.959999,128.490005,126.599998,127.25,775400,126.843885
2014-04-02,127.449997,127.480003,126.209999,126.860001,722300,126.455131
2014-04-03,127.059998,127.330002,125.559998,126.400002,401800,125.9966
2014-04-04,125.139999,125.769997,121.57,121.639999,904500,121.251789
2014-04-07,121.440002,121.660004,117.519997,118.110001,1238900,117.733056
2014-04-08,118.07,119.459999,117.389999,119.160004,700200,118.779708
2014-04-09,120.150002,121.699997,119.360001,121.580002,580000,121.191983
2014-04-10,122.629997,124.620003,118.610001,118.610001,702900,118.23146
2014-04-11,117.290001,118.690002,116.150002,116.25,823100,115.878991
2014-04-14,117.25,118.550003,115.760002,117.199997,659000,116.825957
2014-04-15,117.410004,118.489998,115.860001,117.540001,539400,117.164875
2014-04-16,118.449997,119.580002,117.760002,119.510002,542200,119.128589
2014-04-17,119.480003,122.339996,119.07,120.839996,803400,120.454339
2014-04-21,120.629997,121.519997,119.949997,121.400002,476100,121.012557
2014-04-22,121.529999,125.370003,121.529999,121.610001,1221900,121.221886
2014-04-23,121.400002,123.089996,120.559998,122.150002,592000,121.760163
2014-04-24,121.849998,123.040001,120.540001,122.339996,398800,121.949552
2014-04-25,121.809998,122.290001,120.010002,120.629997,635800,120.24501
2014-04-28,121.599998,123.230003,119.599998,121.440002,714000,121.05243
2014-04-29,121.370003,121.370003,118.860001,119.830002,762900,119.447568
2014-04-30,120.029999,121.470001,119.410004,121.290001,671000,120.902907
2014-05-01,124.07,124.160004,120.760002,120.980003,377700,120.593899
2014-05-02,121.260002,123.029999,121.150002,121.690002,449300,121.301632
2014-05-05,120.629997,121.699997,119.650002,121.029999,625600,120.643735
2014-05-06,120.699997,121.589996,119.839996,120.489998,628400,120.105458
2014-05-07,120.639999,121.25,118.510002,119.449997,555900,119.068776
2014-05-08,120.019997,123.099998,119.650002,122.459999,1001400,122.069172
2014-05-09,122.43,124.870003,122.160004,124.559998,842000,124.162468
2014-05-12,124.790001,125.660004,124.260002,125.25,755200,124.850268
2014-05-13,125.690002,125.690002,123.07,123.410004,816800,123.016144
2014-05-14,123.639999,124.019997,122.160004,123.139999,1559900,122.747002
2014-05-15,127.779999,128.449997,120.129997,124.230003,2247200,123.833527
2014-05-16,123.860001,123.989998,120.209999,121.669998,1900300,121.281692
2014-05-19,121.480003,123.470001,121.309998,122.800003,784200,122.40809
2014-05-20,122.790001,122.790001,121.120003,122.110001,891100,121.72029
2014-05-21,122.110001,123.019997,120.709999,122.580002,924900,122.188791
2014-05-22,122.110001,123.669998,122.110001,122.5,638200,122.109045
2014-05-23,122.980003,123.709999,122.489998,123.239998,512700,122.846681
2014-05-27,124.029999,124.029999,121.239998,121.440002,599200,121.05243
2014-05-28,121.419998,121.800003,120.0,121.110001,529300,120.723482
2014-05-29,122.110001,123.349998,121.580002,122.309998,606800,121.919649
2014-05-30,122.330002,124.300003,122.330002,124.169998,679900,123.773713
2014-06-02,124.220001,124.489998,123.199997,124.470001,509700,124.072759
2014-06-03,123.879997,125.82,123.769997,125.230003,733600,124.830335
2014-06-04,124.82,126.510002,124.730003,126.459999,418300,126.056406
2014-06-05,126.529999,127.769997,126.160004,127.43,605600,127.023311
2014-06-06,127.650002,128.649994,127.129997,128.410004,493000,128.000187
2014-06-09,128.199997,128.970001,126.790001,127.709999,632500,127.302416
2014-06-10,127.07,127.629997,126.209999,126.970001,519200,126.56478
2014-06-11,126.529999,126.919998,125.440002,126.139999,351200,125.737427
2014-06-12,125.800003,125.910004,123.519997,124.279999,541900,123.883363
2014-06-13,124.650002,124.839996,123.360001,124.800003,439800,124.401707
2014-06-16,124.360001,125.290001,124.150002,125.010002,443900,124.670974
2014-06-17,125.010002,126.599998,125.010002,125.949997,571200,125.608419
2014-06-18,126.709999,130.509995,126.709999,129.720001,935400,129.368199
2014-06-19,130.0,130.509995,127.330002,128.839996,620200,128.490581
2014-06-20,129.399994,129.910004,127.889999,129.800003,828800,129.447984
2014-06-23,129.699997,130.820007,129.210007,130.669998,1376200,130.31562
2014-06-24,130.669998,133.919998,130.669998,131.660004,1509100,131.30294
2014-06-25,130.979996,131.529999,128.020004,129.850006,1124900,129.497851
2014-06-26,130.300003,131.710007,130.020004,130.529999,1157700,130.176
2014-06-27,130.5,133.509995,130.5,133.479996,1338000,133.117996
2014-06-30,133.669998,136.119995,132.880005,134.919998,1470500,134.554094
2014-07-01,135.860001,135.949997,134.350006,134.529999,1085900,134.165152
2014-07-02,134.270004,135.190002,133.600006,134.25,522300,133.885912
2014-07-03,135.050003,135.199997,134.130005,134.940002,300300,134.574044
2014-07-07,133.970001,135.070007,133.800003,134.0,431100,133.63659
2014-07-08,133.990005,133.990005,131.639999,132.270004,484300,131.911287
2014-07-09,132.710007,133.610001,131.229996,133.580002,673400,133.217731
2014-07-10,132.509995,133.919998,132.0,133.160004,499100,132.798872
2014-07-11,132.960007,133.570007,132.490005,133.289993,484700,132.928509
2014-07-14,133.649994,135.270004,133.649994,134.809998,731500,134.444391
2014-07-15,134.25,134.809998,132.389999,132.639999,524000,132.280278
2014-07-16,133.520004,133.520004,131.169998,131.820007,471600,131.46251
2014-07-17,130.970001,131.369995,129.729996,129.860001,480500,129.507819
2014-07-18,129.919998,130.869995,128.660004,130.470001,645400,130.116165
2014-07-21,130.309998,131.0,128.479996,128.550003,411300,128.201374
2014-07-22,128.220001,128.339996,123.889999,124.150002,1547900,123.813305
2014-07-23,124.68,124.93,123.25,123.589996,653700,123.254819
2014-07-24,124.900002,127.730003,124.199997,126.629997,1366200,126.286575
2014-07-25,126.129997,126.910004,124.959999,125.550003,353400,125.20951
2014-07-28,125.239998,125.269997,123.800003,124.489998,495500,124.15238
2014-07-29,124.519997,124.779999,122.940002,122.959999,422200,122.62653
2014-07-30,123.199997,124.5,123.010002,124.199997,522800,123.863165
2014-07-31,123.860001,124.540001,121.029999,121.110001,891300,120.781549
2014-08-01,121.32,122.629997,119.709999,121.059998,934500,120.731681
2014-08-04,121.720001,124.349998,121.169998,124.019997,819200,123.683653
2014-08-05,123.580002,125.550003,122.849998,124.410004,775400,124.072602
2014-08-06,123.589996,124.510002,122.989998,122.989998,810700,122.656448
2014-08-07,123.970001,124.279999,121.629997,121.849998,567900,121.51954
2014-08-08,122.300003,125.209999,121.699997,125.110001,666800,124.770701
2014-08-11,125.809998,126.389999,124.580002,125.25,526800,124.910321
2014-08-12,125.209999,125.589996,123.5,124.709999,613300,124.371784
2014-08-13,125.199997,125.449997,122.68,122.93,1099600,122.596613
2014-08-14,129.0,132.369995,126.25,131.589996,2388100,131.233123
2014-08-15,132.350006,133.419998,130.880005,131.470001,1352900,131.113453
2014-08-18,132.080002,133.350006,131.880005,133.330002,678600,132.968409
2014-08-19,133.410004,135.0,133.339996,134.020004,796700,133.656541
2014-08-20,133.940002,135.330002,133.5,135.139999,400200,134.773498
2014-08-21,135.399994,135.990005,134.240005,134.479996,557000,134.115284
2014-08-22,134.630005,135.990005,133.929993,135.410004,407000,135.04277
2014-08-25,136.149994,136.960007,135.610001,136.330002,432500,135.960273
2014-08-26,136.130005,136.679993,135.720001,136.059998,441300,135.691001
2014-08-27,136.470001,137.529999,136.009995,137.440002,556000,137.067264
2014-08-28,137.589996,138.059998,136.279999,137.410004,629000,137.037346
2014-08-29,137.429993,137.809998,135.860001,136.419998,599300,136.050026
2014-09-02,137.139999,138.75,137.009995,137.880005,1040100,137.506073
2014-09-03,138.419998,138.970001,137.970001,138.300003,597300,137.924932
2014-09-04,138.300003,139.580002,137.949997,138.270004,439400,137.895014
2014-09-05,138.009995,138.550003,137.050003,137.759995,532800,137.386388
2014-09-08,137.470001,138.270004,136.020004,136.800003,401700,136.429
2014-09-09,136.389999,137.089996,135.550003,135.880005,354200,135.511497
2014-09-10,136.070007,136.300003,134.559998,135.899994,402600,135.531432
2014-09-11,135.009995,135.559998,133.580002,134.419998,554800,134.05545
2014-09-12,134.759995,135.240005,133.25,133.860001,533400,133.496971
2014-09-15,133.710007,134.759995,132.850006,133.990005,684000,133.626623
2014-09-16,133.389999,136.470001,133.100006,135.419998,735600,135.052738
2014-09-17,135.309998,136.160004,134.279999,134.369995,361200,134.064977
2014-09-18,134.429993,134.5,133.309998,133.619995,511600,133.31668
2014-09-19,133.729996,133.729996,131.380005,131.759995,989600,131.460902
2014-09-22,131.0,131.139999,129.270004,130.899994,1155500,130.602853
2014-09-23,130.699997,131.279999,129.089996,129.119995,595600,128.826895
2014-09-24,129.509995,130.710007,129.0,130.619995,439400,130.32349
2014-09-25,130.619995,130.919998,128.199997,128.199997,467700,127.908985
2014-09-26,128.679993,130.369995,128.679993,130.100006,460400,129.804681
2014-09-29,128.300003,130.940002,128.300003,130.639999,574900,130.343449
2014-09-30,130.839996,131.089996,129.009995,130.300003,781300,130.004224
2014-10-01,129.889999,131.440002,129.080002,130.520004,1017000,130.223726
2014-10-02,130.199997,133.229996,130.029999,132.970001,944500,132.668162
2014-10-03,133.759995,135.389999,132.210007,135.130005,806000,134.823262
2014-10-06,136.339996,136.339996,134.259995,134.419998,614600,134.114867
2014-10-07,134.339996,136.100006,133.380005,133.809998,773000,133.506251
2014-10-08,134.240005,136.880005,133.740005,136.839996,904700,136.529372
2014-10-09,135.720001,136.75,133.059998,133.990005,700600,133.68585
2014-10-10,133.350006,134.880005,132.699997,132.809998,869400,132.508521
2014-10-13,133.410004,134.199997,130.759995,130.880005,1283300,130.582909
2014-10-14,131.350006,134.050003,130.800003,133.979996,684400,133.675863
2014-10-15,131.759995,134.949997,130.139999,133.509995,1117700,133.206929
2014-10-16,131.520004,134.149994,131.399994,132.429993,1085800,132.129379
2014-10-17,133.839996,136.029999,132.690002,135.789993,719000,135.481752
2014-10-20,135.5,139.850006,135.490005,139.570007,900600,139.253186
2014-10-21,140.850006,142.080002,140.330002,141.020004,908300,140.699891
2014-10-22,141.710007,142.199997,138.300003,138.779999,864000,138.464971
2014-10-23,141.149994,143.610001,140.639999,140.779999,1624900,140.460431
2014-10-24,141.25,142.130005,139.479996,142.039993,958300,141.717565
