Date,Open_EMN,High_EMN,Low_EMN,Close_EMN,Volume_EMN,AdjClose_EMN
2015-01-08,73.910004,75.330002,73.510002,75.32,2297600,72.657333
2015-01-09,75.720001,75.900002,73.849998,74.440002,1160000,71.808444
2015-01-12,74.230003,74.389999,72.190002,72.580002,1697600,70.014197
2015-01-13,73.290001,73.82,70.800003,71.739998,1913700,69.203889
2015-01-14,70.57,70.959999,69.190002,70.779999,2089000,68.277827
2015-01-15,71.32,71.400002,69.75,69.800003,2436300,67.332476
2015-01-16,69.529999,71.25,69.349998,71.07,2255600,68.557576
2015-01-20,71.32,71.599998,69.309998,69.860001,2474100,67.390352
2015-01-21,69.5,71.370003,68.400002,71.25,1943200,68.731213
2015-01-22,71.839996,72.599998,71.18,72.480003,1720400,69.917734
2015-01-23,71.470001,71.610001,69.099998,69.139999,2868100,66.695804
2015-01-26,69.330002,70.169998,68.760002,69.769997,1606300,67.30353
2015-01-27,68.919998,70.900002,68.800003,70.32,1328300,67.83409
2015-01-28,70.82,71.139999,68.470001,68.650002,1472500,66.223128
2015-01-29,69.019997,69.25,67.779999,68.639999,2675100,66.21348
2015-01-30,67.800003,71.720001,67.129997,70.889999,4057000,68.383939
2015-02-02,71.040001,71.599998,68.739998,69.849998,2598700,67.380704
2015-02-03,70.349998,73.269997,70.339996,73.120003,3249200,70.535109
2015-02-04,72.050003,72.68,71.160004,71.809998,1757400,69.271414
2015-02-05,72.239998,74.379997,72.230003,73.940002,1592500,71.32612
2015-02-06,74.040001,74.639999,73.050003,73.199997,1463300,70.612275
2015-02-09,73.199997,75.360001,73.199997,74.580002,1845800,71.943495
2015-02-10,74.779999,74.779999,73.440002,74.330002,1137600,71.702333
2015-02-11,74.080002,74.239998,72.910004,73.870003,1214200,71.258595
2015-02-12,74.349998,75.43,74.349998,75.110001,1040000,72.454757
2015-02-13,75.339996,76.099998,75.110001,75.669998,1254300,72.994958
2015-02-17,75.300003,76.260002,74.699997,75.870003,1328700,73.187892
2015-02-18,75.419998,75.800003,75.0,75.529999,982500,72.859908
2015-02-19,74.910004,75.529999,74.349998,74.690002,1671900,72.049607
2015-02-20,74.459999,75.669998,74.07,75.470001,926800,72.802031
2015-02-23,75.150002,76.089996,74.830002,75.900002,1177100,73.216831
2015-02-24,76.269997,76.480003,75.580002,75.839996,661900,73.158947
2015-02-25,75.919998,76.540001,75.919998,76.239998,747900,73.544808
2015-02-26,75.769997,76.480003,74.900002,75.290001,1315900,72.628394
2015-02-27,75.260002,75.639999,74.440002,74.459999,1295400,71.827734
2015-03-02,74.459999,75.43,73.519997,75.410004,1261100,72.744155
2015-03-03,75.0,75.339996,73.919998,74.32,1393300,71.692684
2015-03-04,74.660004,74.699997,73.849998,74.459999,1299800,71.827734
2015-03-05,74.769997,74.769997,73.010002,73.550003,2105100,70.949908
2015-03-06,73.129997,73.43,71.970001,72.129997,1562600,69.580101
2015-03-09,72.120003,72.519997,71.900002,72.099998,997900,69.551163
2015-03-10,71.169998,71.470001,70.75,70.959999,1011700,68.451464
2015-03-11,70.75,71.760002,70.269997,70.370003,1340100,67.882325
2015-03-12,70.360001,70.93,70.099998,70.620003,937400,68.51293
2015-03-13,70.330002,70.519997,68.910004,69.639999,1434300,67.562166
2015-03-16,69.160004,69.529999,68.150002,69.239998,2239900,67.1741
2015-03-17,68.650002,69.199997,67.870003,68.919998,1462600,66.863648
2015-03-18,68.459999,71.410004,68.089996,70.769997,1505500,68.658448
2015-03-19,70.239998,70.239998,68.739998,68.940002,1697100,66.883055
2015-03-20,69.0,69.739998,68.730003,69.459999,1778200,67.387537
2015-03-23,69.440002,70.389999,69.400002,69.589996,1373400,67.513655
2015-03-24,69.360001,69.779999,69.050003,69.239998,728200,67.1741
2015-03-25,69.400002,69.82,68.660004,68.849998,1491400,66.795737
2015-03-26,68.809998,69.650002,68.529999,68.830002,1515100,66.776337
2015-03-27,68.910004,69.309998,68.07,68.709999,1990900,66.659914
2015-03-30,69.400002,70.910004,69.360001,70.400002,1379900,68.299493
2015-03-31,69.620003,70.120003,69.010002,69.260002,1652400,67.193507
2015-04-01,68.970001,69.32,67.800003,68.199997,1621500,66.165129
2015-04-02,68.129997,68.720001,67.739998,68.07,1305800,66.039011
2015-04-06,68.849998,69.879997,68.25,69.480003,2323000,67.406944
2015-04-07,69.540001,70.089996,69.480003,69.910004,1659200,67.824115
2015-04-08,69.93,70.639999,69.400002,70.199997,1823000,68.105456
2015-04-09,70.449997,72.059998,70.010002,71.900002,1557400,69.754737
2015-04-10,72.0,72.309998,71.379997,72.300003,1470700,70.142804
2015-04-13,72.370003,72.470001,71.949997,72.120003,1119800,69.968175
2015-04-14,72.220001,73.529999,72.160004,73.199997,1693100,71.015945
2015-04-15,73.580002,75.599998,73.449997,75.32,2549800,73.072694
2015-04-16,75.080002,75.800003,74.720001,75.349998,2379100,73.101798
2015-04-17,76.690002,77.660004,74.949997,75.860001,2767700,73.596583
2015-04-20,76.360001,76.75,75.239998,75.709999,1715800,73.451057
2015-04-21,75.699997,75.870003,73.849998,74.529999,1934900,72.306264
2015-04-22,74.75,76.400002,74.580002,76.080002,1761500,73.81002
2015-04-23,75.93,76.470001,75.290001,75.300003,1531400,73.053294
2015-04-24,75.550003,76.209999,75.080002,75.470001,1120300,73.21822
2015-04-27,75.529999,76.290001,75.330002,75.949997,1279700,73.683894
2015-04-28,75.550003,75.779999,74.699997,75.75,1246700,73.489864
2015-04-29,75.18,76.379997,75.129997,76.290001,1123700,74.013753
2015-04-30,76.160004,76.5,75.349998,76.220001,1639200,73.945842
2015-05-01,76.949997,79.43,76.269997,78.739998,2892100,76.39065
2015-05-04,79.0,79.400002,78.440002,78.660004,1986900,76.313043
2015-05-05,79.400002,80.93,79.339996,79.540001,2239600,77.166784
2015-05-06,79.879997,80.309998,78.68,78.970001,1683100,76.613791
2015-05-07,78.739998,78.839996,78.089996,78.309998,1780400,75.97348
2015-05-08,79.519997,80.239998,79.150002,80.080002,1738300,77.690673
2015-05-11,79.889999,80.529999,79.339996,80.099998,2125300,77.710073
2015-05-12,79.660004,79.769997,78.449997,78.699997,1160600,76.351843
2015-05-13,78.75,78.849998,78.010002,78.279999,1633400,75.944376
2015-05-14,78.650002,78.800003,78.120003,78.209999,1454300,75.876465
2015-05-15,78.059998,78.330002,77.400002,78.25,1311700,75.915272
2015-05-18,78.269997,78.480003,77.309998,77.93,1019900,75.604821
2015-05-19,77.610001,78.080002,76.650002,77.050003,1425000,74.75108
2015-05-20,77.220001,77.68,76.830002,77.290001,958700,74.983917
2015-05-21,77.269997,78.300003,77.269997,78.129997,1065800,75.79885
2015-05-22,78.029999,78.82,77.830002,78.059998,839300,75.730939
2015-05-26,77.839996,77.839996,76.019997,76.400002,1398200,74.120472
2015-05-27,76.260002,76.889999,76.029999,76.580002,934300,74.295102
2015-05-28,76.440002,76.599998,76.07,76.510002,805100,74.227191
2015-05-29,76.739998,78.470001,76.459999,76.769997,1970500,74.479428
2015-06-01,77.43,77.529999,75.910004,76.669998,1912300,74.382413
2015-06-02,76.519997,77.360001,75.82,76.949997,1700400,74.654057
2015-06-03,77.239998,78.68,76.989998,78.269997,1551000,75.934672
2015-06-04,77.769997,78.230003,76.959999,77.790001,1567700,75.468998
2015-06-05,77.489998,77.809998,76.870003,77.279999,1645000,74.974213
2015-06-08,77.650002,78.389999,77.540001,77.860001,1532300,75.536909
2015-06-09,78.0,78.300003,77.489998,77.839996,1379500,75.517502
2015-06-10,78.370003,78.949997,78.25,78.57,1055400,76.225724
2015-06-11,78.239998,78.510002,77.760002,77.980003,761800,76.040456
2015-06-12,77.860001,78.059998,77.279999,77.82,696300,75.884432
2015-06-15,77.080002,77.690002,76.290001,77.660004,999800,75.728416
2015-06-16,77.610001,78.400002,77.260002,78.330002,712100,76.38175
2015-06-17,78.519997,79.0,78.089996,78.949997,1051500,76.986324
2015-06-18,79.089996,80.589996,79.0,80.370003,1730300,78.371011
2015-06-19,80.510002,81.25,80.230003,80.480003,2578500,78.478276
2015-06-22,82.050003,83.519997,81.599998,83.040001,2482700,80.9746
2015-06-23,82.889999,83.230003,82.720001,83.0,1456000,80.935594
2015-06-24,83.099998,83.900002,82.110001,82.330002,1303600,80.28226
2015-06-25,82.440002,83.440002,82.43,83.139999,1606000,81.072111
2015-06-26,83.139999,83.900002,83.080002,83.75,3164600,81.66694
2015-06-29,82.660004,83.139999,82.220001,82.599998,2607200,80.545541
2015-06-30,83.089996,83.68,81.269997,81.82,2121100,79.784943
2015-07-01,82.790001,82.790001,80.769997,81.050003,1463900,79.034098
2015-07-02,81.209999,81.5,79.629997,80.190002,1928600,78.195488
2015-07-06,79.230003,79.849998,78.230003,78.459999,1572100,76.508514
2015-07-07,78.169998,78.540001,76.050003,78.349998,2675400,76.401249
2015-07-08,78.120003,78.120003,75.790001,75.860001,1511000,73.973183
2015-07-09,77.230003,77.779999,76.330002,76.360001,1087000,74.460747
2015-07-10,77.25,77.860001,76.860001,77.190002,1064300,75.270105
2015-07-13,77.550003,77.959999,77.099998,77.860001,1019900,75.923438
2015-07-14,77.5,79.32,77.370003,79.260002,1179700,77.288619
2015-07-15,79.120003,79.660004,78.690002,79.269997,1756200,77.298365
2015-07-16,79.43,79.860001,78.400002,79.629997,1711200,77.649411
2015-07-17,79.860001,80.389999,77.779999,78.18,1639600,76.235479
2015-07-20,77.790001,77.940002,76.779999,76.889999,1029600,74.977563
2015-07-21,76.75,77.440002,76.43,76.580002,1448200,74.675276
2015-07-22,76.5,76.760002,75.510002,75.699997,1191100,73.817159
2015-07-23,75.730003,75.730003,73.019997,74.519997,2619700,72.666508
2015-07-24,74.519997,74.790001,73.07,73.550003,1723600,71.720641
2015-07-27,72.910004,73.050003,71.660004,72.110001,2550900,70.316455
2015-07-28,73.879997,78.449997,73.739998,77.019997,4745700,75.104327
2015-07-29,76.93,79.050003,76.93,78.080002,1677600,76.137968
2015-07-30,78.18,78.75,77.43,78.589996,1298800,76.635277
2015-07-31,79.199997,79.199997,78.059998,78.400002,1416000,76.450008
2015-08-03,78.239998,78.489998,77.0,77.550003,1242500,75.621151
2015-08-04,77.93,78.480003,77.629997,77.849998,1223200,75.913685
2015-08-05,78.650002,78.989998,77.080002,77.099998,899100,75.182339
2015-08-06,77.199997,77.540001,76.459999,77.129997,1146000,75.211592
2015-08-07,76.980003,77.489998,76.389999,76.669998,1048600,74.763034
2015-08-10,77.25,79.809998,76.690002,79.760002,1098900,77.776182
2015-08-11,78.269997,78.459999,77.07,77.629997,1504600,75.699156
2015-08-12,76.860001,77.730003,76.300003,77.489998,1400300,75.562639
2015-08-13,77.279999,77.489998,76.690002,77.440002,1206200,75.513887
2015-08-14,77.190002,77.419998,76.309998,76.5,1047100,74.597264
2015-08-17,76.120003,77.57,75.129997,77.410004,907000,75.484634
2015-08-18,76.800003,77.300003,76.339996,76.900002,802300,74.987317
2015-08-19,76.059998,76.150002,74.459999,75.099998,1255500,73.232084
2015-08-20,74.709999,75.550003,73.550003,73.889999,1682700,72.052181
2015-08-21,73.5,73.940002,71.970001,71.980003,1222700,70.189691
2015-08-24,69.309998,71.790001,63.849998,68.910004,1591600,67.196049
2015-08-25,71.269997,71.330002,67.75,67.769997,1913100,66.084397
2015-08-26,69.389999,70.290001,68.120003,69.870003,2516200,68.132171
2015-08-27,71.199997,73.18,70.949997,72.629997,1789900,70.823518
2015-08-28,71.989998,73.57,71.989998,72.709999,1391600,70.90153
2015-08-31,72.25,73.040001,70.669998,72.459999,943400,70.657748
2015-09-01,70.150002,71.160004,69.379997,70.029999,1403000,68.288187
2015-09-02,71.57,71.589996,69.18,70.300003,1053400,68.551476
2015-09-03,71.089996,71.800003,70.559998,71.260002,1520200,69.487598
2015-09-04,69.660004,70.540001,69.339996,69.529999,1592900,67.800623
2015-09-08,71.010002,71.68,70.300003,71.32,1170100,69.546103
2015-09-09,72.650002,73.32,70.330002,70.43,1172600,68.67824
2015-09-10,69.940002,70.959999,69.629997,70.160004,880600,68.805733
2015-09-11,69.650002,70.040001,69.099998,69.879997,1133300,68.531131
2015-09-14,69.800003,69.830002,68.510002,69.089996,728100,67.756379
2015-09-15,69.330002,70.25,69.07,70.169998,937300,68.815534
2015-09-16,70.010002,71.540001,70.010002,71.339996,868800,69.962948
2015-09-17,71.129997,72.209999,70.540001,70.730003,868100,69.36473
2015-09-18,69.25,70.150002,68.699997,69.25,1528600,67.913294
2015-09-21,69.690002,71.139999,69.449997,70.919998,1137500,69.551057
2015-09-22,69.519997,69.889999,68.709999,69.459999,1161000,68.11924
2015-09-23,69.620003,69.959999,67.699997,67.809998,1037400,66.501088
2015-09-24,66.949997,67.660004,65.099998,67.349998,1867500,66.049968
2015-09-25,67.879997,68.32,66.150002,66.599998,1637500,65.314445
2015-09-28,65.959999,66.18,63.240002,63.299999,1944300,62.078144
2015-09-29,63.580002,64.290001,62.84,63.43,1477300,62.205636
2015-09-30,64.120003,65.620003,63.91,64.720001,1558800,63.470736
2015-10-01,65.129997,65.739998,64.349998,65.5,1263400,64.235679
2015-10-02,64.629997,66.480003,63.84,66.330002,1665600,65.04966
2015-10-05,67.019997,68.720001,66.809998,68.410004,1083100,67.089512
2015-10-06,68.629997,70.139999,68.43,69.980003,1559600,68.629207
2015-10-07,70.279999,71.400002,69.620003,70.459999,1716000,69.099937
2015-10-08,70.400002,71.800003,70.290001,71.5,1020400,70.119864
2015-10-09,72.059998,72.099998,70.0,70.82,1288900,69.452989
2015-10-12,70.93,71.209999,70.120003,71.010002,653100,69.639324
2015-10-13,70.230003,71.620003,69.769997,70.889999,996400,69.521638
2015-10-14,70.080002,71.099998,69.809998,70.610001,1434500,69.247044
2015-10-15,70.769997,71.169998,68.75,69.93,2304000,68.580169
2015-10-16,70.269997,70.769997,68.440002,69.019997,1731700,67.687731
2015-10-19,68.510002,69.110001,68.0,68.989998,1232000,67.658311
2015-10-20,68.980003,71.050003,68.660004,69.940002,1227800,68.589978
2015-10-21,70.309998,70.949997,68.919998,69.019997,803900,67.687731
2015-10-22,70.330002,71.82,69.959999,71.389999,1510100,70.011986
2015-10-23,71.940002,73.199997,71.410004,72.800003,1520000,71.394773
2015-10-26,72.730003,72.800003,71.599998,71.68,789300,70.296389
2015-10-27,71.129997,72.309998,70.739998,72.169998,1682100,70.776929
2015-10-28,72.139999,73.709999,71.889999,73.68,1098100,72.257784
2015-10-29,73.139999,73.82,72.610001,73.709999,1471900,72.287204
2015-10-30,72.790001,72.860001,71.019997,72.169998,1869600,70.776929
2015-11-02,72.190002,72.769997,71.470001,72.199997,1202100,70.806349
2015-11-03,72.019997,73.279999,71.720001,72.690002,1369900,71.286896
2015-11-04,72.919998,73.260002,71.209999,71.290001,1347200,69.913918
2015-11-05,71.099998,71.389999,70.0,70.660004,1322700,69.296081
2015-11-06,70.199997,71.309998,70.0,71.099998,803000,69.727583
2015-11-09,70.959999,71.110001,68.970001,69.260002,1212900,67.923104
2015-11-10,69.110001,69.57,67.809998,68.620003,1535700,67.295458
2015-11-11,68.639999,68.949997,66.839996,67.410004,1792600,66.108815
2015-11-12,66.739998,67.849998,66.010002,67.419998,1489300,66.118616
2015-11-13,67.589996,68.940002,67.0,68.599998,1597700,67.27584
2015-11-16,68.599998,69.68,68.400002,69.610001,1010000,68.266346
2015-11-17,69.519997,70.57,69.019997,69.599998,1471000,68.256537
2015-11-18,69.849998,71.690002,69.690002,71.620003,1293900,70.23755
2015-11-19,71.5,72.129997,70.529999,70.900002,986800,69.531447
2015-11-20,71.089996,71.610001,70.779999,71.220001,963800,69.84527
2015-11-23,71.139999,71.839996,71.0,71.379997,765300,70.002177
2015-11-24,71.190002,72.370003,70.75,72.169998,914400,70.776929
2015-11-25,72.029999,72.300003,70.720001,70.93,974400,69.560866
2015-11-27,70.790001,71.690002,70.510002,71.260002,296800,69.884498
2015-11-30,71.300003,72.720001,71.290001,72.650002,1301800,71.247667
2015-12-01,72.809998,72.949997,70.529999,72.540001,1707700,71.13979
2015-12-02,72.0,72.879997,71.389999,71.779999,1013500,70.394458
2015-12-03,71.910004,72.510002,70.959999,71.139999,1159200,69.766812
2015-12-04,71.18,73.720001,71.169998,73.309998,1396000,71.894924
2015-12-07,72.059998,72.75,70.349998,70.900002,1266300,69.531447
2015-12-08,69.720001,70.540001,68.769997,68.910004,1196900,67.579861
2015-12-09,68.400002,71.400002,68.400002,70.889999,1700200,69.521638
2015-12-10,70.290001,70.440002,69.260002,69.410004,999700,68.514797
2015-12-11,68.160004,69.18,67.339996,67.470001,1483000,66.599815
2015-12-14,67.089996,67.669998,65.879997,66.699997,1591000,65.839742
2015-12-15,67.5,67.959999,66.610001,67.220001,1322900,66.35304
2015-12-16,67.550003,68.529999,66.949997,68.519997,1056600,67.636269
2015-12-17,68.379997,68.489998,66.760002,66.800003,938100,65.938459
2015-12-18,66.370003,67.900002,66.139999,66.559998,1781400,65.701548
2015-12-21,66.839996,67.730003,66.32,66.739998,961700,65.879227
2015-12-22,66.989998,68.18,66.519997,67.5,991200,66.629427
2015-12-23,68.160004,69.290001,67.449997,69.25,982900,68.356857
2015-12-24,69.129997,69.449997,68.790001,68.910004,424500,68.021246
2015-12-28,68.400002,68.550003,67.699997,68.209999,500800,67.330269
2015-12-29,68.790001,69.379997,68.489998,69.07,532500,68.179178
2015-12-30,68.419998,68.709999,67.639999,67.800003,704300,66.925561
2015-12-31,67.449997,68.25,67.279999,67.510002,565000,66.639301
2016-01-04,66.5,66.660004,65.120003,66.629997,1415500,65.770645
2016-01-05,67.129997,68.110001,66.099998,67.110001,1335200,66.244458
2016-01-06,65.93,66.720001,65.18,65.809998,1458900,64.961222
2016-01-07,64.529999,65.760002,63.919998,64.739998,1699100,63.905022
2016-01-08,64.970001,65.730003,63.470001,63.66,1304600,62.838953
2016-01-11,63.880001,64.18,61.740002,62.25,1510800,61.447139
2016-01-12,63.099998,63.48,61.439999,63.009998,1002400,62.197335
2016-01-13,63.580002,63.990002,62.34,62.709999,1187400,61.901205
2016-01-14,62.889999,64.239998,62.169998,63.959999,1225100,63.135083
2016-01-15,62.25,62.880001,60.709999,61.740002,1525200,60.943718
2016-01-19,62.59,62.740002,60.310001,61.189999,1433000,60.400808
2016-01-20,60.049999,61.43,58.849998,60.779999,1433800,59.996097
2016-01-21,60.700001,62.490002,60.029999,61.25,1491100,60.460036
2016-01-22,62.689999,63.98,62.0,62.560001,1134800,61.753142
2016-01-25,62.130001,62.619999,60.630001,60.759998,1021000,59.976354
2016-01-26,60.91,62.73,60.630001,62.669998,1522200,61.86172
2016-01-27,62.220001,63.23,61.43,61.990002,1337400,61.190494
2016-01-28,63.34,63.779999,62.419998,63.060001,1697400,62.246693
2016-01-29,57.860001,61.43,56.029999,61.209999,5854600,60.420551
2016-02-01,58.82,61.380001,58.5,60.459999,2574700,59.680224
2016-02-02,59.200001,59.459999,58.139999,58.740002,1943700,57.98241
2016-02-03,59.360001,61.540001,58.07,61.299999,1817600,60.50939
2016-02-04,61.43,62.509998,61.029999,61.360001,2667600,60.568618
2016-02-05,60.82,62.099998,60.009998,60.389999,1889300,59.611127
2016-02-08,59.82,60.27,58.110001,58.77,2043400,58.012022
2016-02-09,57.740002,59.09,57.09,58.43,2323500,57.676407
2016-02-10,58.619999,59.779999,57.93,58.650002,1221700,57.893571
2016-02-11,57.09,58.84,57.0,58.439999,1231300,57.686276
2016-02-12,58.869999,60.82,58.0,60.66,1827500,59.877645
2016-02-16,61.380001,62.400002,60.599998,62.360001,1479200,61.55572
2016-02-17,63.07,64.400002,63.009998,63.849998,1147200,63.026501
2016-02-18,64.099998,64.160004,62.529999,63.459999,926700,62.641532
2016-02-19,63.0,63.110001,62.189999,62.400002,1115900,61.595205
2016-02-22,63.549999,64.559998,63.52,64.519997,849100,63.687858
2016-02-23,64.040001,64.489998,62.709999,62.919998,838300,62.108496
2016-02-24,62.110001,63.939999,61.529999,63.860001,869800,63.036374
2016-02-25,63.860001,64.559998,63.009998,64.540001,1064800,63.707604
2016-02-26,64.980003,65.769997,64.669998,65.160004,1104800,64.319611
2016-02-29,65.150002,65.769997,64.139999,64.150002,1316000,63.322635
2016-03-01,65.160004,66.720001,64.709999,66.480003,1367000,65.622586
2016-03-02,66.279999,67.43,65.839996,67.339996,1136100,66.471487
2016-03-03,67.440002,68.599998,67.18,68.489998,1777700,67.606657
2016-03-04,68.68,70.220001,68.169998,69.669998,1552800,68.771438
2016-03-07,69.419998,70.639999,69.239998,70.389999,1233400,69.482153
2016-03-08,69.559998,69.989998,68.699997,68.870003,1232400,67.981761
2016-03-09,69.279999,70.389999,68.980003,70.360001,1421600,69.452541
2016-03-10,70.160004,70.470001,68.489998,69.389999,1450200,68.495051
2016-03-11,69.709999,71.540001,69.43,71.410004,1700100,70.959408
2016-03-14,70.550003,70.830002,69.620003,70.129997,1439600,69.687478
2016-03-15,68.959999,69.919998,68.449997,69.760002,951900,69.319817
2016-03-16,69.589996,71.489998,69.43,71.290001,1137700,70.840162
2016-03-17,71.959999,73.919998,71.730003,73.720001,1702200,73.254829
2016-03-18,74.220001,74.980003,73.139999,73.489998,1955300,73.026277
2016-03-21,73.75,73.82,72.559998,73.610001,1019100,73.145523
2016-03-22,73.099998,73.470001,72.370003,72.93,1186300,72.469813
2016-03-23,72.68,73.18,72.279999,72.629997,939700,72.171703
2016-03-24,71.650002,72.849998,70.889999,72.839996,1089500,72.380377
2016-03-28,72.959999,73.290001,72.220001,72.870003,669900,72.410194
2016-03-29,72.330002,73.5,71.699997,73.25,926200,72.787794
2016-03-30,73.709999,74.129997,73.230003,73.269997,758500,72.807664
2016-03-31,73.089996,73.099998,71.989998,72.230003,1685900,71.774233
2016-04-01,71.900002,73.800003,71.290001,73.660004,1556300,73.19521
2016-04-04,73.360001,73.459999,72.260002,72.5,837500,72.042526
2016-04-05,71.980003,72.360001,71.529999,72.139999,762400,71.684797
2016-04-06,72.169998,72.410004,70.940002,72.260002,1249900,71.804043
2016-04-07,71.650002,72.059998,70.540001,71.190002,1354600,70.740795
2016-04-08,71.900002,72.669998,71.629997,71.949997,885200,71.495993
2016-04-11,72.239998,72.93,71.940002,72.190002,666100,71.734485
2016-04-12,72.589996,73.620003,72.330002,73.239998,920400,72.777854
2016-04-13,73.889999,74.410004,73.480003,74.360001,934400,73.89079
2016-04-14,74.379997,74.970001,73.949997,74.160004,1170000,73.692055
2016-04-15,74.199997,74.970001,73.879997,74.639999,950400,74.169022
2016-04-18,73.900002,74.949997,73.660004,74.779999,1019500,74.308138
2016-04-19,75.330002,76.779999,75.330002,76.699997,2306100,76.216021
2016-04-20,76.510002,77.269997,75.75,76.940002,1077200,76.454512
2016-04-21,77.029999,77.199997,75.889999,76.07,853500,75.589999
2016-04-22,76.580002,77.139999,76.25,76.540001,651700,76.057035
2016-04-25,76.089996,76.449997,75.290001,75.949997,737600,75.470754
2016-04-26,76.370003,77.059998,76.089996,76.889999,657900,76.404825
2016-04-27,77.029999,77.910004,76.629997,77.690002,1161800,77.19978
2016-04-28,76.989998,78.790001,76.769997,78.209999,2192300,77.716495
2016-04-29,74.089996,76.529999,74.050003,76.379997,2665200,75.898041
2016-05-02,75.970001,77.970001,75.349998,77.059998,2086700,76.57375
2016-05-03,76.300003,76.389999,75.720001,76.190002,1033300,75.709245
2016-05-04,75.699997,77.129997,75.260002,75.949997,1110900,75.470754
2016-05-05,76.720001,76.940002,75.25,75.290001,793900,74.814922
2016-05-06,75.139999,76.18,75.139999,75.870003,660300,75.391264
2016-05-09,75.379997,75.599998,74.510002,74.769997,786700,74.298199
2016-05-10,74.989998,75.989998,74.68,75.82,1150800,75.341577
2016-05-11,75.860001,76.120003,75.279999,75.379997,787300,74.904351
2016-05-12,76.129997,76.599998,74.610001,74.800003,1063600,74.328016
2016-05-13,74.669998,75.050003,72.639999,72.75,1912100,72.290949
2016-05-16,73.120003,74.279999,73.0,73.879997,921600,73.413815
2016-05-17,73.790001,75.989998,73.309998,75.209999,1736000,74.735425
2016-05-18,74.5,74.879997,73.029999,73.440002,1074400,72.976597
2016-05-19,73.059998,73.860001,72.610001,73.019997,869300,72.559241
2016-05-20,73.620003,74.239998,73.059998,73.279999,725000,72.817603
2016-05-23,73.150002,73.75,72.870003,73.169998,708600,72.708296
2016-05-24,73.360001,74.07,73.160004,73.290001,658300,72.827542
2016-05-25,73.620003,74.75,73.449997,74.5,1121900,74.029906
2016-05-26,74.620003,75.010002,73.419998,73.669998,637600,73.205142
2016-05-27,73.629997,74.269997,73.339996,73.760002,614900,73.294578
2016-05-31,73.730003,74.199997,73.089996,73.360001,869400,72.8971
2016-06-01,73.010002,73.970001,72.550003,73.919998,790300,73.453564
2016-06-02,73.610001,73.949997,72.82,73.709999,860800,73.24489
2016-06-03,73.629997,73.709999,72.220001,72.769997,986300,72.310819
2016-06-06,73.120003,74.230003,72.940002,73.919998,1125000,73.453564
2016-06-07,73.910004,74.980003,73.830002,74.559998,957100,74.089525
2016-06-08,74.830002,75.129997,73.529999,73.620003,1450200,73.155462
2016-06-09,72.599998,72.709999,71.510002,71.779999,1780700,71.327068
2016-06-10,71.190002,73.07,71.0,72.900002,1982000,72.440004
2016-06-13,72.260002,74.150002,71.800003,72.559998,1684600,72.559998
