Date,Open_CVX,High_CVX,Low_CVX,Close_CVX,Volume_CVX,AdjClose_CVX
2013-11-18,120.709999,120.889999,120.07,120.559998,4788700,108.813745
2013-11-19,120.550003,122.379997,120.269997,122.059998,5891800,110.167599
2013-11-20,122.160004,122.75,121.599998,122.0,4571300,110.113447
2013-11-21,122.360001,123.599998,122.360001,123.459999,4884300,111.431197
2013-11-22,123.540001,124.190002,122.419998,124.029999,3887400,111.945661
2013-11-25,123.769997,124.099998,123.220001,123.739998,3925300,111.683915
2013-11-26,123.410004,123.699997,122.650002,122.779999,4597500,110.817449
2013-11-27,122.620003,122.739998,121.639999,122.419998,3906700,110.492524
2013-11-29,122.830002,123.300003,122.0,122.440002,3721000,110.510579
2013-12-02,122.870003,123.059998,122.050003,122.339996,5384000,110.420317
2013-12-03,122.309998,122.900002,121.870003,122.519997,5410200,110.58278
2013-12-04,122.099998,122.830002,121.190002,121.769997,4391800,109.905853
2013-12-05,121.269997,122.0,120.709999,121.099998,4706800,109.301133
2013-12-06,122.050003,122.360001,121.650002,122.290001,4179100,110.375192
2013-12-09,122.269997,123.879997,122.160004,123.339996,7706500,111.322886
2013-12-10,123.790001,123.940002,122.699997,123.660004,5602700,111.611715
2013-12-11,123.82,123.889999,121.800003,122.099998,7309900,110.203702
2013-12-12,121.779999,122.099998,120.57,120.989998,7221200,109.20185
2013-12-13,120.440002,121.139999,119.379997,119.900002,5268100,108.218053
2013-12-16,120.459999,120.699997,119.809998,120.220001,7304500,108.506874
2013-12-17,120.120003,120.230003,118.25,118.739998,6824000,107.171069
2013-12-18,119.330002,121.769997,119.209999,121.599998,8206400,109.752418
2013-12-19,121.57,123.400002,121.059998,123.220001,6540600,111.214582
2013-12-20,122.82,123.790001,122.400002,122.779999,9455200,110.817449
2013-12-23,123.410004,123.589996,122.629997,122.800003,4062400,110.835505
2013-12-24,122.769997,123.550003,122.699997,123.510002,1587800,111.476328
2013-12-26,123.599998,124.989998,123.550003,124.809998,3415200,112.649664
2013-12-27,125.0,125.650002,124.690002,125.230003,3455300,113.028748
2013-12-30,124.790001,125.209999,123.900002,124.230003,4688500,112.126179
2013-12-31,124.68,125.169998,123.93,124.910004,3475600,112.739926
2014-01-02,124.459999,124.879997,123.709999,124.139999,4540300,112.044944
2014-01-03,124.599998,124.889999,123.860001,124.349998,3506000,112.234483
2014-01-06,124.589996,124.800003,123.519997,124.019997,4252300,111.936633
2014-01-07,124.419998,125.32,123.650002,125.07,4563300,112.884334
2014-01-08,124.440002,124.459999,122.75,123.290001,8282500,111.277762
2014-01-09,123.419998,123.419998,122.019997,123.290001,5643500,111.277762
2014-01-10,122.5,122.839996,120.370003,121.010002,8127500,109.219905
2014-01-13,120.809998,120.900002,119.010002,119.25,6504200,107.631381
2014-01-14,119.400002,119.75,118.800003,119.57,6904600,107.920203
2014-01-15,119.690002,120.07,119.050003,119.18,5829300,107.568202
2014-01-16,119.110001,119.290001,118.190002,118.830002,5041100,107.252304
2014-01-17,119.029999,120.379997,118.739998,119.290001,7199700,107.667485
2014-01-21,120.739998,120.889999,119.510002,120.360001,5602300,108.633234
2014-01-22,120.510002,120.760002,119.970001,120.43,4977500,108.696413
2014-01-23,119.839996,119.849998,118.260002,118.389999,6205800,106.855171
2014-01-24,117.870003,118.139999,116.260002,116.290001,7094900,104.959777
2014-01-27,116.260002,117.25,115.879997,116.43,6179500,105.086136
2014-01-28,116.720001,117.029999,116.07,116.839996,4303700,105.456186
2014-01-29,116.139999,116.889999,115.709999,116.0,5522100,104.698031
2014-01-30,116.309998,116.959999,115.18,116.449997,5538700,105.104185
2014-01-31,113.900002,113.900002,111.110001,111.629997,15523500,100.753801
2014-02-03,112.349998,112.459999,110.540001,111.139999,11275300,100.311544
2014-02-04,111.860001,112.040001,110.489998,110.830002,9717200,100.03175
2014-02-05,111.0,111.0,109.269997,109.519997,10562900,98.84938
2014-02-06,110.110001,111.349998,109.910004,111.269997,7983300,100.428876
2014-02-07,111.910004,112.120003,110.389999,112.050003,7071800,101.132885
2014-02-10,112.470001,112.470001,111.080002,111.690002,9251300,100.80796
2014-02-11,112.029999,113.870003,111.949997,113.580002,6874700,102.513815
2014-02-12,112.889999,112.889999,111.809998,112.029999,6422100,102.012988
2014-02-13,111.730003,112.739998,111.18,112.510002,5061600,102.450073
2014-02-14,112.580002,113.830002,111.589996,113.480003,6776400,103.333343
2014-02-18,113.860001,114.110001,112.599998,112.709999,6106600,102.632187
2014-02-19,112.550003,115.050003,112.470001,113.599998,7989900,103.442609
2014-02-20,113.510002,115.330002,113.099998,114.599998,8406900,104.353195
2014-02-21,114.720001,114.739998,112.599998,112.68,9221100,102.604871
2014-02-24,113.370003,115.0,113.050003,114.150002,7337900,103.943434
2014-02-25,114.370003,115.440002,114.239998,114.970001,5976100,104.690115
2014-02-26,114.82,115.860001,114.400002,115.510002,6113800,105.181832
2014-02-27,115.660004,115.82,114.559998,115.690002,4922600,105.345738
2014-02-28,115.870003,116.739998,114.809998,115.330002,6944600,105.017926
2014-03-03,114.790001,116.190002,114.260002,114.839996,6046200,104.571734
2014-03-04,115.889999,116.269997,115.260002,115.32,5611500,105.008818
2014-03-05,115.080002,115.260002,114.010002,114.43,6703700,104.198397
2014-03-06,114.709999,115.150002,114.349998,114.849998,5179600,104.580842
2014-03-07,115.07,115.949997,114.639999,115.080002,5055600,104.79028
2014-03-10,115.449997,115.940002,114.120003,115.839996,6203000,105.48232
2014-03-11,115.900002,116.230003,114.239998,114.510002,6274300,104.271246
2014-03-12,114.139999,116.360001,114.129997,115.650002,6812900,105.309314
2014-03-13,115.599998,115.75,114.120003,114.449997,5405100,104.216606
2014-03-14,114.360001,114.900002,113.68,114.099998,6280000,103.897902
2014-03-17,114.260002,115.290001,114.129997,115.07,5894500,104.781172
2014-03-18,115.620003,116.559998,115.199997,116.239998,6329600,105.846556
2014-03-19,115.879997,116.739998,114.660004,115.199997,5569600,104.899546
2014-03-20,114.849998,116.080002,114.32,115.510002,5280600,105.181832
2014-03-21,116.290001,118.0,115.580002,115.629997,14893600,105.291098
2014-03-24,116.0,116.690002,115.650002,115.849998,5386900,105.491428
2014-03-25,116.230003,117.190002,116.209999,117.089996,5573000,106.620553
2014-03-26,117.800003,118.279999,117.360001,117.709999,5971600,107.185119
2014-03-27,117.75,117.989998,116.830002,117.669998,5224600,107.148695
2014-03-28,118.129997,118.550003,117.699997,118.5,5875100,107.904483
2014-03-31,118.790001,119.620003,118.489998,118.910004,5482700,108.277827
2014-04-01,119.150002,119.610001,118.839996,119.0,5391400,108.359776
2014-04-02,118.519997,119.540001,118.519997,119.349998,4505600,108.67848
2014-04-03,119.779999,119.790001,118.889999,119.040001,4446400,108.396201
2014-04-04,119.75,119.75,118.589996,118.800003,5301300,108.177662
2014-04-07,118.32,118.82,117.339996,117.339996,5241300,106.8482
2014-04-08,117.660004,118.309998,117.18,117.800003,4706100,107.267076
2014-04-09,117.830002,119.25,117.589996,119.099998,5376500,108.450834
2014-04-10,117.199997,118.059998,116.550003,116.690002,8769200,106.256324
2014-04-11,116.5,117.730003,116.5,117.029999,7028800,106.56592
2014-04-14,117.839996,118.830002,117.339996,118.699997,6817700,108.086598
2014-04-15,118.709999,120.309998,118.339996,120.300003,7681900,109.543542
2014-04-16,120.900002,122.120003,120.900002,121.830002,7277000,110.936738
2014-04-17,121.720001,123.849998,121.720001,123.68,8604900,112.621321
2014-04-21,123.050003,124.400002,123.050003,124.239998,6351100,113.131247
2014-04-22,123.870003,124.349998,123.610001,124.0,5849200,112.912708
2014-04-23,124.190002,124.959999,124.190002,124.690002,5596300,113.541015
2014-04-24,124.839996,124.919998,124.139999,124.300003,5185300,113.185887
2014-04-25,124.230003,124.699997,123.580002,123.989998,5776300,112.9036
2014-04-28,124.260002,126.059998,124.25,125.730003,7687800,114.488026
2014-04-29,125.919998,127.269997,125.760002,125.970001,6666800,114.706565
2014-04-30,125.760002,125.980003,125.309998,125.519997,6123500,114.296796
2014-05-01,125.660004,125.760002,124.279999,124.940002,6379600,113.768662
2014-05-02,123.900002,125.800003,123.580002,124.720001,5406100,113.568332
2014-05-05,124.82,125.849998,124.339996,125.360001,4224400,114.151106
2014-05-06,125.0,125.690002,124.519997,124.970001,5600000,113.795978
2014-05-07,125.949997,126.779999,125.639999,126.230003,5436000,114.943319
2014-05-08,125.699997,126.129997,124.870003,125.089996,5009800,113.905244
2014-05-09,125.389999,126.07,124.639999,125.029999,4826100,113.850611
2014-05-12,125.57,125.57,124.629997,125.239998,4914700,114.041833
2014-05-13,125.57,125.989998,124.970001,125.849998,4415200,114.597292
2014-05-14,126.139999,126.779999,125.760002,126.419998,4961400,115.116326
2014-05-15,125.169998,125.5,123.550003,123.809998,5939500,113.702053
2014-05-16,123.959999,124.349998,122.889999,123.18,6435100,113.123489
2014-05-19,122.949997,123.419998,122.849998,122.949997,4042300,112.912263
2014-05-20,122.949997,123.099998,122.239998,122.5,4044400,112.499004
2014-05-21,123.0,124.360001,122.940002,124.160004,4758700,114.023484
2014-05-22,124.099998,124.410004,123.559998,123.629997,3262700,113.536748
2014-05-23,124.099998,124.360001,123.330002,123.370003,3808100,113.297979
2014-05-27,123.760002,123.989998,122.75,122.839996,4283300,112.811243
2014-05-28,122.900002,123.309998,122.519997,122.519997,4702900,112.517369
2014-05-29,122.889999,122.900002,121.650002,122.32,6255000,112.3337
2014-05-30,122.239998,122.879997,122.010002,122.790001,5174700,112.765329
2014-06-02,122.93,123.040001,122.010002,122.209999,3689800,112.232679
2014-06-03,122.389999,122.82,121.720001,122.550003,3563800,112.544925
2014-06-04,122.32,122.68,122.0,122.349998,3285500,112.361249
2014-06-05,122.529999,123.779999,122.459999,123.519997,4220600,113.435728
2014-06-06,123.699997,124.699997,123.540001,124.190002,4295400,114.051034
2014-06-09,124.010002,124.639999,123.879997,124.370003,3657700,114.216339
2014-06-10,124.980003,125.370003,124.150002,125.339996,5869400,115.107141
2014-06-11,125.129997,125.470001,124.620003,125.18,4570900,114.960207
2014-06-12,125.730003,126.230003,125.419998,126.110001,6815800,115.814282
2014-06-13,125.940002,127.260002,125.900002,127.260002,5573600,116.870396
2014-06-16,127.150002,128.809998,127.139999,128.539993,7065300,118.045888
2014-06-17,127.900002,129.039993,127.57,128.830002,6720700,118.31222
2014-06-18,128.960007,130.5,128.360001,130.279999,7697700,119.643838
2014-06-19,130.289993,132.0,129.910004,131.990005,7419900,121.214238
2014-06-20,131.949997,132.399994,130.880005,132.339996,11348300,121.535656
2014-06-23,132.520004,133.570007,132.419998,132.979996,11006900,122.123405
2014-06-24,132.740005,133.460007,131.710007,131.770004,8581100,121.012198
2014-06-25,131.339996,132.360001,131.009995,131.229996,6714200,120.516277
2014-06-26,131.210007,131.220001,129.529999,130.919998,6111400,120.231587
2014-06-27,130.729996,130.949997,129.300003,130.360001,8674700,119.717308
2014-06-30,130.149994,130.630005,129.369995,130.550003,5698900,119.891799
2014-07-01,130.940002,131.419998,130.460007,130.539993,4000500,119.882606
2014-07-02,130.529999,130.919998,129.990005,130.229996,5136800,119.597917
2014-07-03,131.440002,131.589996,130.720001,131.190002,3514000,120.479548
2014-07-07,130.440002,130.639999,130.020004,130.470001,3660000,119.818329
2014-07-08,129.699997,130.380005,129.520004,129.899994,4687600,119.294857
2014-07-09,130.270004,131.690002,129.990005,131.389999,5200800,120.663217
2014-07-10,130.479996,130.860001,129.899994,130.25,4404800,119.616288
2014-07-11,129.130005,129.889999,128.029999,128.470001,5242700,117.98161
2014-07-14,128.800003,129.5,128.380005,129.259995,4135800,118.707108
2014-07-15,129.070007,129.5,128.610001,129.259995,4845000,118.707108
2014-07-16,129.889999,130.940002,129.690002,130.889999,4491800,120.204038
2014-07-17,130.639999,131.5,129.880005,130.080002,4953600,119.460169
2014-07-18,130.639999,130.729996,129.580002,130.389999,4339400,119.744858
2014-07-21,130.110001,131.339996,130.009995,131.289993,3714000,120.571376
2014-07-22,131.550003,133.199997,131.550003,132.580002,4391700,121.756067
2014-07-23,132.699997,133.929993,132.479996,133.880005,4589500,122.949937
2014-07-24,134.029999,135.100006,133.690002,134.850006,5337900,123.840746
2014-07-25,134.580002,134.610001,133.059998,133.570007,3702000,122.665248
2014-07-28,133.559998,133.800003,132.889999,133.240005,4625000,122.362188
2014-07-29,132.899994,133.720001,132.419998,132.419998,4189100,121.609126
2014-07-30,132.970001,133.690002,131.5,132.529999,4601800,121.710146
2014-07-31,131.729996,131.970001,129.100006,129.240005,7973700,118.688751
2014-08-01,127.760002,128.960007,126.360001,127.900002,7377800,117.458146
2014-08-04,127.690002,128.360001,126.029999,128.169998,7360000,117.7061
2014-08-05,127.809998,127.809998,124.580002,124.959999,8066700,114.758167
2014-08-06,124.900002,126.970001,124.800003,125.730003,5134900,115.465308
2014-08-07,126.190002,126.730003,124.830002,125.650002,4650700,115.391837
2014-08-08,126.07,127.959999,125.910004,127.860001,4730700,117.42141
2014-08-11,128.160004,128.669998,127.540001,127.709999,3466500,117.283655
2014-08-12,127.139999,127.279999,126.260002,127.089996,4944100,116.71427
2014-08-13,127.639999,128.240005,126.870003,127.599998,3518200,117.182635
2014-08-14,127.68,127.699997,126.529999,126.959999,4524000,116.594886
2014-08-15,126.419998,126.790001,125.68,126.099998,5754300,116.789381
2014-08-18,126.269997,126.589996,125.629997,126.300003,4630000,116.974618
2014-08-19,126.720001,127.699997,126.550003,127.629997,3887800,118.206412
2014-08-20,127.25,127.599998,126.779999,127.489998,3230300,118.076749
2014-08-21,127.68,128.179993,127.18,127.93,2668100,118.484264
2014-08-22,127.019997,127.5,126.470001,127.110001,3236900,117.724809
2014-08-25,127.57,128.070007,127.379997,127.839996,2645700,118.400905
2014-08-26,128.059998,128.710007,127.940002,128.25,2832400,118.780636
2014-08-27,128.410004,128.820007,128.190002,128.639999,2767000,119.14184
2014-08-28,128.279999,128.899994,128.25,128.75,2409000,119.243719
2014-08-29,129.0,129.529999,128.5,129.449997,3519000,119.892031
2014-09-02,129.199997,129.380005,127.059998,127.540001,4744500,118.12306
2014-09-03,128.449997,128.880005,127.669998,127.860001,3846300,118.419433
2014-09-04,128.210007,128.460007,126.199997,126.800003,5191200,117.4377
2014-09-05,127.150002,127.440002,126.160004,127.400002,5035500,117.993398
2014-09-08,126.68,126.75,125.690002,126.209999,4200800,116.891259
2014-09-09,124.489998,125.790001,124.260002,125.18,6721600,115.937311
2014-09-10,124.459999,124.739998,123.010002,124.279999,10941800,115.103761
2014-09-11,123.279999,124.07,122.410004,123.830002,6569600,114.68699
2014-09-12,123.540001,123.660004,122.209999,122.660004,4915600,113.603378
2014-09-15,122.349998,124.779999,122.059998,124.239998,5437600,115.066714
2014-09-16,124.059998,125.68,123.610001,124.959999,6587200,115.733553
2014-09-17,125.129997,125.489998,124.449997,124.720001,4583500,115.511276
2014-09-18,124.849998,125.040001,123.849998,124.139999,4683200,114.974098
2014-09-19,124.940002,125.699997,124.650002,124.800003,10090000,115.585371
2014-09-22,124.599998,124.919998,123.470001,123.489998,5850500,114.37209
2014-09-23,123.529999,123.980003,122.860001,123.059998,5620700,113.973839
2014-09-24,123.07,123.07,120.849998,122.400002,8005900,113.362574
2014-09-25,122.199997,122.610001,120.68,120.68,6466300,111.769569
2014-09-26,120.550003,122.040001,120.019997,121.470001,5500500,112.50124
2014-09-29,120.720001,120.739998,119.139999,120.550003,6791500,111.64917
2014-09-30,120.510002,120.510002,118.660004,119.32,8385700,110.509984
2014-10-01,118.800003,119.349998,117.379997,117.650002,8027900,108.963291
2014-10-02,117.389999,117.900002,116.129997,117.110001,8171200,108.463161
2014-10-03,118.160004,118.160004,116.400002,117.709999,6298300,109.018858
2014-10-06,117.910004,119.050003,117.279999,118.089996,5409500,109.370799
2014-10-07,117.470001,118.43,116.0,116.019997,7303800,107.453638
2014-10-08,115.830002,118.25,115.150002,117.949997,9517400,109.241136
2014-10-09,117.019997,117.080002,114.239998,114.510002,11489200,106.055134
2014-10-10,114.699997,115.730003,112.879997,113.889999,9253100,105.480909
2014-10-13,113.550003,114.589996,111.849998,112.029999,7799100,103.758242
2014-10-14,112.599998,113.050003,109.099998,109.779999,11541500,101.674371
2014-10-15,108.57,109.5,106.650002,109.269997,15278400,101.202025
2014-10-16,107.959999,111.32,107.199997,111.059998,11908400,102.859861
2014-10-17,111.779999,112.739998,110.730003,111.800003,10895500,103.545228
2014-10-20,111.529999,112.279999,110.970001,111.489998,8823800,103.258112
2014-10-21,113.18,115.169998,112.910004,115.089996,8899700,106.592304
2014-10-22,115.199997,116.239998,113.910004,114.0,7211600,105.582788
2014-10-23,116.0,117.32,114.949997,116.190002,7195500,107.611091
2014-10-24,116.190002,116.260002,114.529999,115.910004,5507900,107.351766
2014-10-27,114.379997,115.370003,113.459999,115.019997,6714600,106.527473
2014-10-28,116.169998,117.269997,115.160004,117.129997,7272600,108.481681
2014-10-29,118.0,118.93,116.099998,117.139999,6873700,108.490945
2014-10-30,116.18,117.25,115.57,117.199997,5174300,108.546512
2014-10-31,118.349998,120.169998,116.389999,119.949997,10669500,111.093466
2014-11-03,119.830002,119.970001,116.459999,116.779999,10343300,108.157525
2014-11-04,115.989998,116.019997,114.800003,115.370003,9585800,106.851636
2014-11-05,117.269997,117.300003,114.860001,117.050003,6603300,108.407593
2014-11-06,116.900002,118.550003,116.360001,118.529999,6383800,109.778313
2014-11-07,118.75,119.730003,118.360001,118.800003,7366600,110.028382
2014-11-10,119.580002,119.669998,117.309998,117.919998,6114600,109.213352
2014-11-11,117.949997,118.669998,117.300003,118.440002,3957000,109.694962
2014-11-12,117.860001,118.709999,117.379997,117.650002,4923400,108.963291
2014-11-13,117.089996,117.470001,115.639999,116.449997,11019000,107.851889
2014-11-14,115.699997,116.349998,115.419998,116.32,4891600,108.730559
2014-11-17,115.959999,116.150002,115.269997,115.75,5713700,108.19775
2014-11-18,115.970001,116.629997,115.25,115.470001,5672800,107.93602
2014-11-19,115.970001,116.68,115.07,116.470001,4270300,108.870773
2014-11-20,116.160004,117.470001,116.160004,117.309998,5263000,109.655963
2014-11-21,118.790001,118.910004,117.730003,118.580002,7361400,110.843104
2014-11-24,118.129997,118.580002,117.150002,117.589996,5807300,109.917693
2014-11-25,117.800003,117.82,115.629997,116.150002,6665000,108.571652
2014-11-26,116.07,116.349998,115.019997,115.110001,6715100,107.599508
2014-11-28,111.589996,111.690002,108.43,108.870003,11935600,101.766646
2014-12-01,109.379997,112.489998,108.68,111.730003,13400100,104.440042
2014-12-02,111.269997,114.559998,110.889999,114.019997,8513500,106.580622
2014-12-03,114.739998,114.82,113.150002,113.709999,8049800,106.290851
2014-12-04,113.080002,113.080002,111.010002,112.279999,8100700,104.954153
2014-12-05,111.790001,112.290001,110.709999,110.870003,7663400,103.636154
2014-12-08,109.889999,109.940002,106.410004,106.800003,13809000,99.831706
2014-12-09,106.169998,108.150002,106.129997,107.010002,11053000,100.028004
2014-12-10,106.220001,106.25,103.07,104.860001,15073400,98.018281
2014-12-11,104.970001,107.269997,104.300003,104.910004,10293600,98.065022
2014-12-12,103.760002,104.349998,102.370003,102.379997,12013600,95.700089
2014-12-15,103.129997,103.910004,100.419998,100.860001,13144200,94.279266
2014-12-16,100.5,104.470001,100.150002,101.699997,12722200,95.064456
2014-12-17,102.18,106.589996,102.010002,106.019997,13354000,99.102592
2014-12-18,108.010002,109.029999,105.489998,109.029999,13533000,101.916203
2014-12-19,109.529999,112.959999,108.5,112.93,15723300,105.561744
2014-12-22,112.360001,112.989998,111.07,112.029999,9433500,104.720464
2014-12-23,112.760002,114.449997,112.32,113.949997,8092000,106.51519
2014-12-24,113.660004,114.139999,112.07,113.470001,4536500,106.066512
2014-12-26,113.93,114.349998,112.82,113.25,4380400,105.860865
2014-12-29,113.440002,114.379997,112.779999,113.32,6043000,105.926298
2014-12-30,112.93,113.650002,112.150002,113.110001,5659500,105.73
2014-12-31,111.650002,113.309998,111.529999,112.18,6411800,104.860679
2015-01-02,111.629997,113.0,110.849998,112.580002,5898800,105.234582
