Date,Open_VTR,High_VTR,Low_VTR,Close_VTR,Volume_VTR,AdjClose_VTR
2013-08-06,65.370003,65.709999,64.730003,64.739998,1700400,56.176539
2013-08-07,64.709999,64.75,64.0,64.199997,1333400,55.707966
2013-08-08,64.43,64.68,64.010002,64.330002,1292500,55.820775
2013-08-09,64.239998,64.989998,64.059998,64.610001,2008200,56.063737
2013-08-12,64.540001,64.970001,64.150002,64.43,1291900,55.907546
2013-08-13,64.559998,64.57,63.029999,63.220001,1536300,54.857599
2013-08-14,63.18,63.369999,62.630001,62.689999,1325900,54.397702
2013-08-15,62.189999,62.200001,60.959999,61.080002,2285800,53.000667
2013-08-16,60.799999,60.91,59.040001,59.529999,4321000,51.65569
2013-08-19,59.209999,59.5,58.529999,58.860001,2230900,51.074316
2013-08-20,59.040001,60.66,59.040001,60.330002,1709200,52.349873
2013-08-21,60.130001,62.419998,59.23,61.25,2348400,53.148179
2013-08-22,61.290001,61.349998,60.400002,60.919998,1625000,52.861828
2013-08-23,60.880001,62.380001,60.830002,62.369999,1732000,54.120031
2013-08-26,62.509998,62.57,61.790001,62.009998,1260800,53.807649
2013-08-27,61.599998,63.07,61.27,62.860001,1853400,54.545217
2013-08-28,62.75,62.939999,62.060001,62.759998,1681600,54.458443
2013-08-29,62.5,62.59,61.759998,62.549999,1126000,54.276221
2013-08-30,62.57,63.060001,62.07,62.259998,1428800,54.02458
2013-09-03,62.939999,62.939999,61.0,61.57,1770900,53.425851
2013-09-04,61.700001,62.009998,61.150002,61.720001,943400,53.556011
2013-09-05,61.709999,61.91,60.349998,60.439999,1094200,52.44532
2013-09-06,61.380001,62.32,61.32,61.459999,1513500,53.330401
2013-09-09,61.709999,62.16,61.290001,62.16,1448500,53.937809
2013-09-10,62.34,62.490002,60.91,61.32,1795200,53.20892
2013-09-11,60.900002,61.450001,60.720001,61.369999,1426900,53.840582
2013-09-12,61.34,61.970001,60.630001,60.709999,931100,53.261557
2013-09-13,60.77,61.77,60.540001,61.450001,1423100,53.910768
2013-09-16,64.470001,64.629997,62.970001,63.23,2057100,55.472381
2013-09-17,63.130001,63.790001,62.889999,62.889999,1511800,55.174095
2013-09-18,62.82,65.629997,61.43,65.540001,2939800,57.498971
2013-09-19,65.82,66.07,64.279999,64.330002,1941700,56.437425
2013-09-20,64.230003,64.290001,62.919998,62.93,2734100,55.209188
2013-09-23,62.91,63.439999,62.459999,62.48,1232000,54.814398
2013-09-24,62.490002,63.16,61.939999,62.41,1861200,54.752986
2013-09-25,62.389999,63.07,62.220001,62.970001,1542600,55.244282
2013-09-26,62.970001,63.349998,62.68,63.279999,1066200,55.516246
2013-09-27,62.959999,63.23,62.18,62.66,1498100,54.972314
2013-09-30,62.330002,63.09,61.119999,61.5,2109300,53.954633
2013-10-01,61.240002,63.610001,61.240002,63.110001,1684300,55.367105
2013-10-02,63.060001,63.549999,62.139999,63.48,2127900,55.691709
2013-10-03,63.200001,63.380001,61.549999,62.029999,2217000,54.419607
2013-10-04,62.009998,62.560001,61.470001,61.700001,1213200,54.130096
2013-10-07,61.16,62.52,61.110001,62.119999,774500,54.498565
2013-10-08,62.09,62.73,62.02,62.080002,1375400,54.463475
2013-10-09,62.139999,62.599998,61.860001,62.049999,1042500,54.437154
2013-10-10,62.669998,63.75,62.380001,63.669998,1358200,55.858397
2013-10-11,63.700001,64.089996,63.040001,64.089996,1089400,56.226866
2013-10-14,63.459999,64.019997,63.0,63.619999,1033500,55.814532
2013-10-15,63.369999,63.990002,62.950001,63.299999,1060800,55.533793
2013-10-16,63.790001,64.769997,63.57,64.669998,1502500,56.735708
2013-10-17,64.800003,66.0,64.559998,65.82,1273000,57.744617
2013-10-18,66.120003,66.589996,65.330002,65.540001,1480400,57.498971
2013-10-21,65.559998,65.559998,64.529999,64.82,1334100,56.867306
2013-10-22,64.93,66.199997,64.57,65.839996,1076900,57.76216
2013-10-23,65.75,66.279999,65.529999,66.0,1258900,57.902533
2013-10-24,65.980003,66.07,65.529999,66.019997,1094300,57.920077
2013-10-25,67.25,67.639999,66.32,67.330002,1727000,59.069359
2013-10-28,67.379997,67.379997,65.849998,66.599998,1360300,58.428919
2013-10-29,66.669998,66.790001,65.75,66.110001,1295500,57.999038
2013-10-30,66.25,66.489998,65.650002,65.82,922000,57.744617
2013-10-31,65.919998,66.220001,65.120003,65.239998,1427200,57.235775
2013-11-01,65.370003,65.769997,65.07,65.540001,1507700,57.498971
2013-11-04,65.650002,65.959999,65.0,65.82,1145700,57.744617
2013-11-05,65.440002,65.709999,63.810001,63.990002,1557000,56.139139
2013-11-06,64.300003,64.550003,63.880001,64.029999,1455900,56.174229
2013-11-07,64.120003,64.5,63.439999,63.630001,1223400,55.823307
2013-11-08,63.110001,63.119999,60.650002,61.57,1808700,54.016045
2013-11-11,61.619999,62.139999,61.299999,61.48,895600,53.937087
2013-11-12,61.389999,61.540001,60.369999,60.73,953100,53.279103
2013-11-13,60.650002,60.779999,60.150002,60.509998,1506500,53.086094
2013-11-14,60.959999,61.439999,60.5,60.869999,1396500,53.401926
2013-11-15,60.860001,61.549999,60.860001,61.18,1376700,53.673894
2013-11-18,61.18,61.400002,60.93,60.939999,1163300,53.463338
2013-11-19,61.09,61.09,60.169998,60.400002,887600,52.989592
2013-11-20,60.709999,61.18,58.939999,59.169998,1696400,51.910497
2013-11-21,59.400002,59.91,59.040001,59.759998,1090600,52.42811
2013-11-22,59.759998,59.900002,58.810001,59.150002,1194300,51.892954
2013-11-25,59.299999,59.439999,57.779999,58.150002,1526000,51.015642
2013-11-26,58.189999,58.41,57.369999,57.48,1571500,50.427842
2013-11-27,57.450001,57.720001,57.040001,57.639999,1466700,50.568212
2013-11-29,57.740002,57.77,56.82,56.830002,784400,49.857592
2013-12-02,56.82,57.0,56.0,56.259998,1423500,49.357522
2013-12-03,56.200001,56.25,55.779999,55.970001,1558700,49.103104
2013-12-04,55.400002,56.68,55.360001,56.209999,1810700,49.313657
2013-12-05,56.150002,56.869999,55.669998,56.68,1564800,49.725994
2013-12-06,57.0,57.150002,55.990002,56.349998,1142800,49.43648
2013-12-09,56.52,57.27,56.18,57.259998,2351900,50.234833
2013-12-10,57.41,58.34,57.299999,57.98,3019100,50.866498
2013-12-11,57.849998,57.970001,56.299999,56.330002,2290000,49.418936
2013-12-12,55.5,55.810001,54.889999,55.259998,2470200,49.112315
2013-12-13,55.689999,56.580002,55.52,55.98,1913900,49.752216
2013-12-16,56.049999,56.580002,56.009998,56.330002,2396200,50.06328
2013-12-17,56.439999,56.75,56.25,56.580002,2161200,50.285467
2013-12-18,56.75,57.889999,55.580002,57.759998,2936500,51.334189
2013-12-19,57.290001,57.389999,55.880001,56.650002,2621500,50.34768
2013-12-20,56.91,57.380001,56.75,57.349998,2615400,50.969802
2013-12-23,57.57,57.950001,57.080002,57.139999,1728600,50.783165
2013-12-24,57.110001,57.470001,56.889999,57.130001,625100,50.774279
2013-12-26,57.119999,57.580002,57.110001,57.259998,1286400,50.889814
2013-12-27,57.27,57.509998,56.849998,57.240002,1135800,50.872042
2013-12-30,57.169998,57.98,57.169998,57.689999,1180300,51.271977
2013-12-31,57.740002,57.93,57.119999,57.279999,1664300,50.90759
2014-01-02,56.950001,57.220001,56.43,56.82,1513100,50.498766
2014-01-03,57.029999,57.110001,56.630001,56.790001,1163100,50.472104
2014-01-06,57.669998,58.66,57.130001,58.200001,2546800,51.725241
2014-01-07,58.189999,58.529999,57.560001,58.220001,2504700,51.743017
2014-01-08,58.07,58.549999,57.57,57.889999,1887300,51.449728
2014-01-09,57.869999,58.599998,57.650002,58.040001,1488600,51.583041
2014-01-10,58.509998,60.98,58.509998,60.700001,3116400,53.947116
2014-01-13,60.990002,61.099998,59.369999,59.900002,2836500,53.236117
2014-01-14,60.130001,60.130001,59.59,59.939999,2041300,53.271664
2014-01-15,59.790001,60.43,59.790001,60.290001,1692700,53.582729
2014-01-16,60.209999,61.209999,60.040001,61.200001,1839500,54.391491
2014-01-17,61.400002,61.459999,60.549999,60.959999,2215600,54.178189
2014-01-21,61.25,61.860001,61.009998,61.799999,2196200,54.924739
2014-01-22,61.799999,62.240002,61.400002,61.639999,2297900,54.782539
2014-01-23,61.27,61.639999,61.27,61.470001,1916000,54.631454
2014-01-24,61.369999,61.869999,61.16,61.389999,2498100,54.560352
2014-01-27,61.549999,62.16,61.360001,61.360001,1911100,54.533691
2014-01-28,61.470001,62.16,61.459999,61.82,1448700,54.942515
2014-01-29,61.299999,61.970001,61.060001,61.599998,1435400,54.746989
2014-01-30,62.029999,62.599998,61.759998,61.830002,1468700,54.951404
2014-01-31,61.330002,62.700001,61.240002,62.389999,2408800,55.449102
2014-02-03,62.459999,62.48,61.330002,61.549999,1664300,54.702552
2014-02-04,61.700001,62.099998,61.48,61.990002,1533700,55.093604
2014-02-05,61.849998,62.150002,61.0,61.540001,1589300,54.693666
2014-02-06,61.549999,62.080002,61.360001,61.799999,1847000,54.924739
2014-02-07,61.970001,62.18,61.389999,61.939999,1424400,55.049164
2014-02-10,62.060001,63.040001,61.849998,62.950001,1509800,55.946803
2014-02-11,62.810001,62.91,61.919998,62.630001,1564100,55.662403
2014-02-12,62.549999,62.619999,61.630001,61.779999,1934900,54.906964
2014-02-13,61.509998,62.84,61.5,62.599998,1635300,55.635738
2014-02-14,62.700001,63.099998,60.790001,61.52,2079300,54.67589
2014-02-18,61.509998,61.610001,60.419998,61.419998,1967200,54.587013
2014-02-19,61.310001,62.799999,61.23,61.91,1751700,55.022502
2014-02-20,61.950001,62.490002,60.919998,61.150002,1301700,54.347054
2014-02-21,61.130001,61.490002,60.529999,60.619999,2154200,53.876014
2014-02-24,60.75,62.439999,60.75,61.709999,2049100,54.844752
2014-02-25,61.82,62.130001,61.34,61.490002,1204300,54.649229
2014-02-26,61.779999,62.200001,61.0,61.939999,1703500,55.049164
2014-02-27,61.990002,62.580002,61.93,62.439999,1467800,55.493539
2014-02-28,62.439999,62.709999,62.0,62.43,2178400,55.484653
2014-03-03,62.009998,62.889999,62.009998,62.790001,1023200,55.804603
2014-03-04,63.380001,63.740002,63.080002,63.669998,1302100,56.586701
2014-03-05,62.98,63.080002,62.419998,63.029999,1495100,56.663115
2014-03-06,62.990002,63.150002,61.860001,61.970001,1451600,55.710192
2014-03-07,61.849998,61.869999,60.09,60.5,2658300,54.388681
2014-03-10,60.509998,60.650002,60.02,60.509998,1521100,54.397669
2014-03-11,60.560001,61.43,60.459999,61.16,1256300,54.982012
2014-03-12,61.130001,61.880001,61.0,61.209999,1072900,55.02696
2014-03-13,61.360001,61.360001,60.450001,60.48,1298600,54.370701
2014-03-14,60.48,61.32,60.439999,60.759998,1088900,54.622416
2014-03-17,60.990002,61.189999,60.34,60.619999,754300,54.496558
2014-03-18,60.48,60.93,60.259998,60.889999,1171300,54.739285
2014-03-19,61.040001,61.139999,58.650002,58.919998,2093000,52.968281
2014-03-20,58.779999,59.209999,58.400002,59.119999,1372500,53.148078
2014-03-21,59.529999,59.68,58.790001,59.630001,2264400,53.606563
2014-03-24,59.830002,59.889999,59.009998,59.400002,1107000,53.399797
2014-03-25,59.810001,60.27,59.330002,60.060001,1063000,53.993128
2014-03-26,60.630001,60.740002,59.330002,59.380001,1375300,53.381817
2014-03-27,59.310001,60.139999,59.0,59.939999,941300,53.885247
2014-03-28,60.169998,60.630001,60.040001,60.360001,1007100,54.262823
2014-03-31,60.77,60.82,60.009998,60.57,1535700,54.45161
2014-04-01,60.619999,61.419998,60.380001,61.389999,1245500,55.188778
2014-04-02,61.200001,61.860001,61.0,61.290001,1327600,55.098881
2014-04-03,61.349998,61.549999,60.82,61.400002,703300,55.19777
2014-04-04,61.639999,62.490002,61.389999,61.990002,1499900,55.728172
2014-04-07,61.869999,63.450001,61.869999,63.0,2164300,56.636147
2014-04-08,63.16,64.080002,62.98,64.010002,1633800,57.544125
2014-04-09,64.059998,64.139999,63.560001,63.599998,1688700,57.175537
2014-04-10,63.599998,64.129997,63.009998,63.130001,1714800,56.753016
2014-04-11,63.049999,63.810001,62.580002,63.150002,2517800,56.770996
2014-04-14,63.450001,64.190002,63.130001,64.18,2325700,57.696951
2014-04-15,64.160004,66.300003,63.990002,66.0,2602700,59.333106
2014-04-16,66.120003,66.160004,64.940002,65.43,1960300,58.820684
2014-04-17,65.239998,65.449997,64.709999,65.129997,1854300,58.550986
2014-04-21,65.139999,65.470001,64.699997,65.0,937100,58.43412
2014-04-22,64.900002,65.010002,63.860001,64.5,1265900,57.984627
2014-04-23,64.660004,64.730003,64.220001,64.589996,1693500,58.065532
2014-04-24,64.57,64.849998,64.080002,64.309998,1700500,57.813817
2014-04-25,64.529999,65.5,63.970001,64.349998,1431600,57.849777
2014-04-28,64.669998,65.739998,64.360001,65.730003,1771300,59.090383
2014-04-29,65.82,66.010002,65.470001,65.919998,2058000,59.261186
2014-04-30,65.720001,66.120003,65.389999,66.080002,1555800,59.405027
2014-05-01,65.989998,66.650002,65.730003,66.639999,1448600,59.908457
2014-05-02,66.360001,66.580002,65.989998,66.540001,1430400,59.81856
2014-05-05,66.260002,67.099998,66.120003,66.980003,1154700,60.214116
2014-05-06,66.68,67.18,66.440002,67.029999,2039600,60.259061
2014-05-07,67.129997,67.949997,67.010002,67.879997,1338700,61.023198
2014-05-08,67.989998,68.610001,67.730003,68.400002,2141600,61.490675
2014-05-09,68.449997,69.089996,67.540001,67.760002,2289900,60.915324
2014-05-12,67.860001,67.989998,66.639999,66.93,2692500,60.169164
2014-05-13,67.010002,67.610001,66.239998,66.620003,1251500,59.89048
2014-05-14,66.730003,67.389999,66.360001,67.089996,1356000,60.312998
2014-05-15,67.120003,67.440002,66.769997,67.43,1567700,60.618657
2014-05-16,67.059998,68.269997,66.779999,68.220001,1418600,61.328857
2014-05-19,68.220001,68.220001,67.349998,67.440002,1681000,60.627649
2014-05-20,67.480003,68.059998,67.25,67.269997,1082900,60.474816
2014-05-21,67.389999,67.610001,66.279999,66.32,1767900,59.620782
2014-05-22,66.150002,66.650002,66.080002,66.129997,1642700,59.449972
2014-05-23,66.449997,67.099998,66.32,67.029999,1066900,60.259061
2014-05-27,67.18,67.43,66.93,67.239998,1334900,60.447848
2014-05-28,66.860001,67.019997,65.800003,66.230003,2227600,59.539876
2014-05-29,66.470001,66.75,66.199997,66.440002,1300100,59.728663
2014-05-30,66.43,66.970001,66.309998,66.800003,2285100,60.052298
2014-06-02,64.419998,65.910004,64.080002,64.93,7106500,58.371191
2014-06-03,64.889999,65.050003,64.269997,64.839996,3067500,58.290279
2014-06-04,64.080002,64.669998,63.880001,64.089996,2723600,58.26755
2014-06-05,64.349998,65.68,64.059998,65.669998,4005100,59.704012
2014-06-06,65.68,65.730003,65.029999,65.379997,3365900,59.440357
2014-06-09,65.349998,65.550003,64.110001,64.339996,2207500,58.494838
2014-06-10,64.089996,64.309998,63.52,63.84,2043700,58.040266
2014-06-11,63.799999,64.050003,63.279999,63.669998,1899200,57.885708
2014-06-12,63.669998,63.889999,63.09,63.68,1745000,57.894802
2014-06-13,63.59,63.740002,62.709999,63.639999,1800700,57.858435
2014-06-16,63.43,63.709999,63.099998,63.259998,1447400,57.512956
2014-06-17,63.150002,63.150002,62.130001,62.709999,2189300,57.012923
2014-06-18,62.549999,63.060001,62.189999,62.950001,1810400,57.231121
2014-06-19,63.310001,64.620003,63.060001,64.139999,3076200,58.313011
2014-06-20,64.470001,64.699997,63.900002,64.639999,2970800,58.767587
2014-06-23,64.489998,64.970001,64.25,64.339996,1405700,58.494838
2014-06-24,64.349998,64.639999,64.269997,64.389999,1425400,58.540299
2014-06-25,64.18,64.599998,63.610001,63.740002,1477300,57.949352
2014-06-26,63.82,64.160004,63.709999,63.82,1382000,58.022082
2014-06-27,63.790001,64.260002,63.650002,64.139999,1390200,58.313011
2014-06-30,64.110001,64.190002,63.400002,64.099998,1927600,58.276644
2014-07-01,64.150002,64.379997,63.599998,64.330002,1706800,58.485752
2014-07-02,63.849998,64.209999,63.369999,64.07,1777100,58.24937
2014-07-03,63.91,63.919998,63.080002,63.91,1801200,58.103906
2014-07-07,63.650002,64.660004,63.529999,64.550003,1832300,58.685766
2014-07-08,64.360001,64.790001,64.099998,64.230003,1726800,58.394838
2014-07-09,64.400002,64.559998,63.830002,64.339996,1633000,58.494838
2014-07-10,64.309998,65.169998,64.010002,64.599998,1807700,58.73122
2014-07-11,64.720001,64.720001,64.0,64.199997,1780900,58.367558
2014-07-14,64.300003,64.360001,63.900002,64.239998,1694500,58.403925
2014-07-15,63.75,64.480003,63.75,64.0,2923200,58.18573
2014-07-16,64.309998,64.510002,63.849998,64.410004,1644200,58.558486
2014-07-17,64.440002,64.699997,64.169998,64.169998,1817400,58.340284
2014-07-18,64.559998,64.93,64.300003,64.730003,2047600,58.849414
2014-07-21,64.75,64.910004,64.339996,64.419998,1574800,58.567572
2014-07-22,64.75,65.080002,64.290001,64.309998,1699600,58.467565
2014-07-23,64.699997,64.839996,64.099998,64.290001,1782900,58.449385
2014-07-24,64.599998,64.760002,64.279999,64.68,2496400,58.803954
2014-07-25,64.559998,64.779999,64.150002,64.209999,1921300,58.376651
2014-07-28,64.220001,65.0,64.220001,64.839996,1495200,58.949414
2014-07-29,64.709999,64.980003,64.300003,64.489998,1528900,58.631213
2014-07-30,64.419998,64.870003,63.810001,63.860001,2294000,58.058449
2014-07-31,63.700001,64.279999,63.48,63.5,2924000,57.731154
2014-08-01,63.549999,64.379997,63.139999,63.66,3376500,57.876618
2014-08-04,63.700001,64.190002,63.290001,64.029999,1531800,58.213003
2014-08-05,63.720001,64.099998,62.889999,63.060001,1468100,57.331128
2014-08-06,63.07,63.349998,62.509998,62.790001,1464300,57.085657
2014-08-07,62.82,63.02,62.439999,62.84,1581900,57.131114
2014-08-08,62.830002,63.48,62.580002,63.439999,2027900,57.676604
2014-08-11,63.560001,63.82,63.240002,63.66,1831200,57.876618
2014-08-12,63.68,63.900002,62.939999,63.23,1805200,57.485683
2014-08-13,63.59,64.919998,63.439999,64.800003,1941500,58.913054
2014-08-14,64.989998,65.300003,64.779999,65.050003,1667200,59.140342
2014-08-15,65.059998,65.389999,64.760002,64.93,1477100,59.031242
2014-08-18,65.220001,65.510002,65.120003,65.489998,1442100,59.540365
2014-08-19,65.629997,65.919998,65.440002,65.599998,1457200,59.640372
2014-08-20,65.339996,65.970001,64.980003,65.900002,1527100,59.91312
2014-08-21,65.919998,66.290001,65.82,65.879997,1233300,59.894933
2014-08-22,65.860001,66.080002,65.540001,65.599998,1298100,59.640372
2014-08-25,65.779999,65.779999,65.25,65.440002,1060900,59.494911
2014-08-26,65.449997,65.769997,65.230003,65.25,1813700,59.32217
2014-08-27,65.470001,65.690002,65.18,65.540001,948100,59.585825
2014-08-28,65.330002,65.889999,65.269997,65.830002,1487800,59.84948
2014-08-29,65.889999,65.989998,65.620003,65.779999,1362700,59.804019
2014-09-02,65.809998,65.889999,65.209999,65.410004,1364600,59.467638
2014-09-03,65.739998,66.089996,65.489998,66.040001,1847200,60.040401
2014-09-04,65.949997,66.260002,65.599998,65.93,1562400,59.940394
2014-09-05,65.919998,66.32,65.730003,66.0,1929200,60.004034
2014-09-08,65.989998,66.019997,65.25,65.269997,1867900,59.34035
2014-09-09,65.230003,65.379997,64.699997,64.75,1818400,58.867594
2014-09-10,63.970001,64.32,63.43,63.889999,2193500,58.743465
2014-09-11,63.889999,64.25,63.700001,64.099998,1959900,58.936548
2014-09-12,63.630001,63.630001,60.950001,61.189999,5364500,56.260957
2014-09-15,61.400002,61.849998,61.16,61.389999,3108200,56.444847
2014-09-16,61.450001,62.080002,61.419998,61.82,1995200,56.84021
2014-09-17,62.029999,62.529999,61.799999,61.860001,2522500,56.876989
2014-09-18,61.779999,61.830002,60.75,61.029999,2582500,56.113846
2014-09-19,61.299999,61.439999,60.860001,61.119999,2944800,56.196596
2014-09-22,61.060001,61.27,60.849998,61.040001,2204500,56.123042
2014-09-23,61.0,61.400002,60.66,60.700001,2338900,55.81043
2014-09-24,60.689999,61.599998,60.630001,61.139999,2896500,56.214986
2014-09-25,61.110001,61.709999,61.009998,61.43,4215100,56.481626
2014-09-26,61.41,62.490002,61.330002,62.330002,2688700,57.30913
2014-09-29,62.049999,62.380001,61.720001,62.099998,2050400,57.097654
2014-09-30,62.150002,62.380001,61.630001,61.950001,2508000,56.959739
2014-10-01,62.0,62.709999,61.990002,62.48,2711000,57.447045
2014-10-02,62.25,62.740002,61.900002,62.57,2713400,57.529795
2014-10-03,62.75,63.0,62.110001,62.740002,2292600,57.686103
2014-10-06,62.880001,63.049999,62.509998,62.779999,2083900,57.722878
2014-10-07,62.75,63.299999,62.57,62.77,2033800,57.713685
2014-10-08,62.869999,63.740002,62.77,63.689999,2769100,58.559575
2014-10-09,63.759998,64.940002,63.59,64.540001,3079200,59.341107
2014-10-10,65.120003,66.589996,64.809998,65.599998,3479500,60.315718
2014-10-13,65.690002,66.43,65.5,65.800003,2583200,60.499612
2014-10-14,66.139999,67.330002,65.830002,66.040001,3700800,60.720277
2014-10-15,65.68,66.419998,65.43,66.059998,5578200,60.738663
2014-10-16,65.400002,66.589996,65.400002,66.150002,2892400,60.821417
2014-10-17,66.550003,66.589996,65.68,66.410004,3060800,61.060475
2014-10-20,66.529999,67.360001,66.379997,67.360001,2358000,61.933947
2014-10-21,67.360001,67.75,66.739998,67.669998,2596700,62.218973
2014-10-22,67.550003,67.739998,66.849998,67.610001,2585700,62.163809
2014-10-23,67.870003,67.919998,67.129997,67.839996,2449100,62.375277
2014-10-24,67.510002,67.610001,66.599998,66.970001,2076800,61.575363
2014-10-27,67.25,67.43,66.620003,67.400002,2367600,61.970726
2014-10-28,67.730003,67.730003,66.940002,67.480003,1518600,62.044283
2014-10-29,67.300003,68.029999,66.739998,67.309998,6702000,61.887972
2014-10-30,67.150002,68.029999,66.25,67.989998,3192100,62.513196
2014-10-31,68.440002,68.959999,67.989998,68.510002,2652400,62.991312
