Date,Open_ADI,High_ADI,Low_ADI,Close_ADI,Volume_ADI,AdjClose_ADI
2015-01-15,53.700001,54.200001,52.669998,52.73,1990300,50.529735
2015-01-16,52.459999,53.759998,52.209999,53.689999,1998000,51.449676
2015-01-20,54.189999,54.689999,53.669998,54.389999,1786400,52.120468
2015-01-21,54.240002,54.869999,53.82,54.580002,1585100,52.302542
2015-01-22,54.709999,54.759998,53.220001,54.75,2555700,52.465446
2015-01-23,54.860001,54.959999,54.259998,54.509998,1935300,52.235459
2015-01-26,54.650002,54.93,54.02,54.66,1338900,52.379202
2015-01-27,53.919998,54.110001,53.110001,53.369999,1963300,51.143029
2015-01-28,53.869999,54.32,52.830002,52.93,1687800,50.72139
2015-01-29,52.990002,53.610001,52.43,53.23,1568500,51.008871
2015-01-30,52.82,53.360001,52.049999,52.110001,1928800,49.935606
2015-02-02,52.099998,52.470001,51.290001,52.299999,2536000,50.117677
2015-02-03,52.59,54.040001,52.57,53.970001,2214500,51.717995
2015-02-04,53.639999,54.150002,53.450001,53.779999,1466500,51.53592
2015-02-05,53.799999,55.009998,53.5,54.950001,2207600,52.657102
2015-02-06,54.869999,55.889999,54.810001,55.009998,1907300,52.714596
2015-02-09,54.709999,55.110001,54.400002,54.560001,1436600,52.283376
2015-02-10,54.75,55.599998,54.389999,55.540001,1253500,53.222483
2015-02-11,55.529999,56.0,55.240002,55.619999,909100,53.299143
2015-02-12,56.360001,56.73,55.959999,56.720001,1687400,54.353245
2015-02-13,56.84,57.240002,56.5,57.049999,1404300,54.669474
2015-02-17,56.5,58.860001,56.41,58.810001,5685100,56.356036
2015-02-18,58.400002,58.73,57.099998,58.380001,4095300,55.943978
2015-02-19,58.41,58.669998,58.169998,58.650002,1837900,56.202713
2015-02-20,58.619999,59.139999,58.18,59.130001,1420200,56.662683
2015-02-23,58.950001,58.990002,58.389999,58.98,1029500,56.518941
2015-02-24,58.900002,59.650002,57.82,59.610001,1863100,57.122654
2015-02-25,59.310001,59.389999,58.799999,58.990002,1344400,56.91041
2015-02-26,59.060001,59.220001,58.59,58.880001,1671600,56.804288
2015-02-27,59.0,59.040001,58.509998,58.540001,1198200,56.476273
2015-03-02,58.810001,59.779999,58.540001,59.779999,1854000,57.672557
2015-03-03,59.540001,59.599998,58.439999,58.740002,1499300,56.669224
2015-03-04,58.330002,58.720001,57.950001,58.400002,1037700,56.34121
2015-03-05,58.560001,58.869999,58.18,58.450001,985000,56.389446
2015-03-06,58.290001,58.57,57.450001,57.93,1584100,55.887777
2015-03-09,57.970001,58.59,57.970001,58.459999,1313300,56.399092
2015-03-10,57.82,58.110001,57.200001,57.200001,1381700,55.183513
2015-03-11,57.419998,57.889999,57.099998,57.290001,1412900,55.27034
2015-03-12,56.810001,57.549999,56.68,57.509998,1010000,55.482582
2015-03-13,57.310001,57.700001,56.799999,57.529999,1276300,55.501877
2015-03-16,57.810001,58.830002,57.650002,58.799999,1367500,56.727106
2015-03-17,58.419998,58.799999,58.080002,58.759998,1845200,56.688515
2015-03-18,58.549999,59.889999,58.34,59.669998,3023200,57.566435
2015-03-19,59.43,60.119999,59.110001,60.0,2724600,57.884803
2015-03-20,60.380001,61.32,59.950001,61.07,4481000,58.917082
2015-03-23,60.68,61.09,60.299999,60.400002,2177600,58.270703
2015-03-24,60.27,60.509998,60.0,60.360001,2737800,58.232112
2015-03-25,60.34,60.34,57.540001,57.560001,3767300,55.530822
2015-03-26,56.919998,57.889999,56.27,57.419998,2847200,55.395755
2015-03-27,57.459999,58.869999,57.009998,58.84,2521400,56.765697
2015-03-30,62.099998,64.940002,61.849998,64.809998,10493700,62.525232
2015-03-31,64.18,64.519997,62.860001,63.0,3694200,60.779043
2015-04-01,62.830002,63.220001,62.009998,62.57,2374700,60.364202
2015-04-02,62.299999,63.330002,61.950001,62.240002,2200500,60.045837
2015-04-06,61.59,62.939999,61.330002,62.779999,2329800,60.566798
2015-04-07,62.709999,63.66,62.279999,63.240002,2118300,61.010584
2015-04-08,63.130001,63.889999,63.02,63.669998,2266200,61.425421
2015-04-09,63.32,64.099998,63.23,64.029999,1574600,61.772731
2015-04-10,64.279999,64.389999,63.849998,64.239998,1274000,61.975327
2015-04-13,64.25,64.650002,63.610001,63.75,1475200,61.502603
2015-04-14,63.630001,63.860001,62.459999,62.57,2292600,60.364202
2015-04-15,62.93,64.059998,62.860001,63.93,1557000,61.676258
2015-04-16,63.52,64.230003,63.490002,64.110001,1453700,61.849912
2015-04-17,63.360001,63.759998,63.07,63.419998,2449500,61.184235
2015-04-20,63.669998,64.410004,63.619999,63.720001,1508900,61.473662
2015-04-21,64.150002,64.540001,63.790001,64.370003,1435900,62.100749
2015-04-22,64.739998,64.739998,63.669998,64.489998,1021800,62.216514
2015-04-23,63.040001,63.82,62.799999,63.59,2707700,61.348244
2015-04-24,63.580002,63.599998,61.849998,62.529999,3916500,60.325611
2015-04-27,62.02,63.27,62.02,62.669998,1689400,60.460675
2015-04-28,62.68,63.459999,62.5,63.220001,1912300,60.991288
2015-04-29,63.049999,63.650002,62.310001,62.82,1547500,60.605388
2015-04-30,62.549999,62.669998,61.290001,61.84,2985900,59.659937
2015-05-01,62.349998,63.57,62.34,63.27,3636800,61.039525
2015-05-04,63.630001,63.900002,63.150002,63.25,1436400,61.02023
2015-05-05,63.040001,63.040001,61.720001,61.77,1630200,59.592405
2015-05-06,62.07,62.27,61.259998,61.639999,1673100,59.466987
2015-05-07,61.830002,62.619999,61.57,62.040001,1760100,59.852887
2015-05-08,62.75,63.439999,62.400002,62.720001,2026900,60.508915
2015-05-11,62.75,63.0,62.630001,62.639999,1396700,60.431734
2015-05-12,62.240002,62.490002,61.59,62.080002,1614400,59.891478
2015-05-13,62.25,62.869999,62.029999,62.240002,1659000,60.045837
2015-05-14,62.970001,63.830002,62.709999,63.400002,1918800,61.164943
2015-05-15,63.889999,63.93,62.959999,63.18,2333200,60.952698
2015-05-18,63.23,63.709999,63.029999,63.360001,3453600,61.126352
2015-05-19,63.799999,64.339996,63.299999,63.450001,4538900,61.21318
2015-05-20,64.199997,66.849998,64.0,66.18,7012400,63.846938
2015-05-21,66.0,66.019997,65.050003,65.489998,3560700,63.18126
2015-05-22,65.540001,67.470001,65.470001,67.099998,3560300,64.734503
2015-05-26,66.949997,67.150002,65.940002,66.849998,2970000,64.493316
2015-05-27,66.57,68.440002,66.480003,68.290001,2995700,66.279137
2015-05-28,68.349998,68.75,67.68,68.309998,1722500,66.298545
2015-05-29,68.5,68.510002,67.589996,67.959999,2371200,65.958853
2015-06-01,68.410004,68.970001,67.800003,68.75,2453000,66.725591
2015-06-02,68.690002,68.699997,67.510002,67.709999,1853100,65.716214
2015-06-03,68.080002,68.080002,67.190002,67.290001,1227200,65.308583
2015-06-04,66.919998,67.43,66.620003,66.940002,2167500,64.968891
2015-06-05,66.949997,67.610001,66.410004,67.370003,1769500,65.386229
2015-06-08,67.43,67.519997,65.720001,65.949997,2311900,64.008037
2015-06-09,66.07,66.389999,65.269997,65.690002,2278400,63.755698
2015-06-10,66.080002,67.879997,65.739998,67.720001,2998100,65.725922
2015-06-11,67.739998,67.849998,67.129997,67.220001,1384200,65.240645
2015-06-12,66.75,66.919998,66.07,66.260002,1241500,64.308914
2015-06-15,65.75,66.769997,65.370003,66.699997,1701900,64.735952
2015-06-16,66.550003,66.940002,66.339996,66.629997,1384800,64.668014
2015-06-17,66.82,67.610001,66.82,67.230003,2190600,65.250352
2015-06-18,67.599998,68.629997,67.510002,68.300003,1988400,66.288845
2015-06-19,68.339996,68.550003,67.290001,67.910004,3150800,65.910329
2015-06-22,68.339996,68.599998,67.410004,68.019997,1999900,66.017083
2015-06-23,68.040001,68.260002,67.389999,67.529999,1391800,65.541514
2015-06-24,67.459999,67.650002,66.75,66.839996,1361900,64.871829
2015-06-25,67.059998,67.330002,66.300003,66.589996,1589300,64.629191
2015-06-26,66.370003,67.169998,65.260002,65.800003,5640200,63.86246
2015-06-29,65.410004,65.599998,63.830002,63.990002,2736500,62.105756
2015-06-30,64.339996,64.68,63.82,64.190002,1927600,62.299867
2015-07-01,65.080002,66.279999,64.379997,64.57,2100300,62.668675
2015-07-02,64.580002,64.900002,63.900002,64.379997,1860000,62.484267
2015-07-06,63.849998,64.309998,63.369999,63.59,2055500,61.717532
2015-07-07,63.470001,63.66,61.689999,63.380001,2417800,61.513717
2015-07-08,62.799999,62.98,61.389999,61.939999,2945200,60.116117
2015-07-09,62.82,63.220001,60.880001,60.889999,3328900,59.097036
2015-07-10,61.400002,62.049999,61.09,61.509998,1777300,59.698778
2015-07-13,62.060001,62.150002,61.650002,61.869999,1589200,60.048178
2015-07-14,62.0,62.77,61.900002,62.619999,1968300,60.776094
2015-07-15,62.240002,63.150002,62.139999,62.919998,2252400,61.067259
2015-07-16,62.509998,63.25,62.240002,62.830002,1782600,60.979913
2015-07-17,62.82,62.830002,62.060001,62.459999,1574400,60.620805
2015-07-20,62.610001,62.73,61.950001,61.990002,1395300,60.164647
2015-07-21,61.900002,62.470001,60.599998,62.080002,1655900,60.251997
2015-07-22,58.73,58.950001,57.16,58.650002,5695500,56.922997
2015-07-23,58.990002,61.220001,58.75,60.049999,3235500,58.28177
2015-07-24,60.369999,60.59,58.360001,58.490002,2506600,56.767708
2015-07-27,58.220001,58.400002,57.529999,57.889999,2084700,56.185374
2015-07-28,58.27,59.560001,57.619999,58.990002,2581500,57.252985
2015-07-29,58.869999,59.009998,58.25,58.790001,2355100,57.058874
2015-07-30,58.66,59.060001,57.98,58.82,2131900,57.087989
2015-07-31,59.049999,59.049999,58.209999,58.330002,1930700,56.61242
2015-08-03,58.43,59.040001,58.349998,58.669998,2262300,56.942405
2015-08-04,58.529999,59.200001,58.049999,58.48,1620800,56.758001
2015-08-05,59.139999,60.84,58.869999,60.700001,3227900,58.912632
2015-08-06,60.32,60.790001,58.73,58.869999,2922600,57.136516
2015-08-07,58.810001,59.75,58.0,59.610001,2469300,57.854728
2015-08-10,59.950001,61.23,59.950001,61.09,1957500,59.291147
2015-08-11,60.610001,60.849998,59.16,59.380001,2065800,57.631501
2015-08-12,58.779999,60.009998,58.27,59.740002,2127000,57.980901
2015-08-13,59.66,59.889999,58.869999,59.0,1895700,57.262689
2015-08-14,58.849998,59.27,58.529999,58.84,1612100,57.107401
2015-08-17,58.470001,59.52,58.299999,59.5,1408700,57.747966
2015-08-18,58.990002,59.419998,57.330002,57.900002,4584900,56.195081
2015-08-19,60.73,60.82,57.75,58.380001,9485000,56.660947
2015-08-20,57.259998,57.400002,53.799999,53.82,5913900,52.235219
2015-08-21,53.349998,55.25,53.029999,53.779999,5870900,52.196396
2015-08-24,51.490002,54.0,50.860001,51.669998,6843300,50.148526
2015-08-25,53.299999,53.639999,50.560001,50.610001,3945500,49.119741
2015-08-26,51.889999,54.290001,50.959999,54.220001,5216300,53.04267
2015-08-27,54.75,56.509998,54.619999,56.48,5323200,55.253594
2015-08-28,56.099998,56.990002,55.689999,56.450001,3329700,55.224247
2015-08-31,56.32,56.41,55.509998,55.860001,2647000,54.647058
2015-09-01,54.25,54.880001,53.23,53.549999,3574400,52.387216
2015-09-02,54.68,54.68,53.59,54.59,2095700,53.404634
2015-09-03,55.25,55.880001,54.700001,55.169998,2318700,53.972038
2015-09-04,54.080002,54.66,53.700001,53.959999,1693700,52.788313
2015-09-08,55.990002,57.82,55.459999,57.77,4119600,56.515584
2015-09-09,57.939999,58.650002,56.119999,56.27,2814600,55.048155
2015-09-10,55.990002,56.549999,55.310001,56.009998,3366000,54.793799
2015-09-11,55.599998,56.459999,55.330002,56.349998,1762800,55.126416
2015-09-14,57.279999,57.599998,56.830002,57.560001,3124700,56.310145
2015-09-15,57.560001,58.599998,57.560001,58.299999,2950300,57.034075
2015-09-16,58.540001,58.549999,57.75,58.450001,2085300,57.180819
2015-09-17,58.380001,58.959999,57.860001,57.93,2521100,56.67211
2015-09-18,57.119999,57.330002,56.209999,56.669998,3925900,55.439467
2015-09-21,56.880001,57.380001,56.16,56.630001,2856500,55.400339
2015-09-22,55.900002,56.380001,55.029999,55.18,2912200,53.981823
2015-09-23,55.580002,56.0,55.029999,55.200001,1800100,54.001389
2015-09-24,54.529999,54.700001,52.48,54.0,3544000,52.827446
2015-09-25,54.529999,55.290001,53.880001,54.439999,2143100,53.25789
2015-09-28,54.27,54.939999,53.459999,53.470001,2287600,52.308955
2015-09-29,53.48,54.310001,53.130001,54.049999,2368500,52.876359
2015-09-30,55.02,56.540001,54.830002,56.41,3340700,55.185115
2015-10-01,56.349998,56.540001,53.709999,54.939999,4106800,53.747033
2015-10-02,54.0,55.689999,53.700001,55.689999,3297000,54.480748
2015-10-05,56.18,57.810001,55.919998,57.43,2778600,56.182967
2015-10-06,57.380001,57.720001,56.32,56.889999,2523500,55.654692
2015-10-07,57.599998,58.060001,56.639999,57.869999,3340300,56.613411
2015-10-08,57.950001,57.990002,56.59,57.720001,2303000,56.466671
2015-10-09,57.57,57.970001,56.5,56.689999,3683400,55.459034
2015-10-12,56.779999,56.900002,56.330002,56.580002,1717200,55.351425
2015-10-13,56.07,56.639999,55.959999,56.049999,2100300,54.832931
2015-10-14,56.91,64.160004,56.75,60.990002,11994700,59.665666
2015-10-15,61.5,61.759998,60.389999,61.279999,4908100,59.949367
2015-10-16,61.310001,61.540001,59.880001,60.189999,3055700,58.883035
2015-10-19,59.939999,60.389999,59.529999,60.220001,2107900,58.912386
2015-10-20,60.310001,60.970001,59.84,60.400002,1730700,59.088478
2015-10-21,61.02,62.5,61.02,61.75,4551000,60.409162
2015-10-22,63.279999,63.950001,62.419998,63.400002,3499200,62.023336
2015-10-23,64.040001,64.110001,63.099998,63.619999,2277000,62.238556
2015-10-26,63.25,63.389999,61.439999,61.529999,2608600,60.193938
2015-10-27,60.830002,61.779999,60.830002,61.389999,1608900,60.056979
2015-10-28,62.5,63.200001,60.209999,61.860001,4532600,60.516774
2015-10-29,59.959999,60.950001,59.27,59.98,2390700,58.677596
2015-10-30,60.209999,60.610001,59.950001,60.119999,2097600,58.814555
2015-11-02,60.189999,60.790001,59.830002,60.34,1778900,59.029779
2015-11-03,60.220001,60.939999,60.220001,60.66,1140500,59.34283
2015-11-04,60.610001,60.700001,60.09,60.490002,1444900,59.176523
2015-11-05,60.830002,60.919998,60.049999,60.360001,1202300,59.049345
2015-11-06,60.419998,61.98,60.290001,61.700001,1866500,60.360249
2015-11-09,61.529999,61.549999,60.560001,60.959999,1519600,59.636315
2015-11-10,59.57,60.279999,59.540001,59.970001,1850400,58.667814
2015-11-11,60.34,60.799999,59.799999,59.900002,1268900,58.599335
2015-11-12,59.720001,60.759998,59.330002,59.459999,2120800,58.168886
2015-11-13,59.459999,59.650002,57.799999,58.130001,2230200,56.867768
2015-11-16,58.080002,58.540001,57.779999,58.48,2617600,57.210166
2015-11-17,58.490002,59.709999,58.27,59.299999,2341500,58.012361
2015-11-18,59.330002,60.830002,59.299999,60.740002,1797300,59.421095
2015-11-19,60.389999,60.41,59.43,59.77,2755000,58.472156
2015-11-20,60.209999,60.209999,59.220001,59.419998,3044000,58.129754
2015-11-23,58.900002,59.0,56.5,56.799999,7029300,55.566646
2015-11-24,59.380001,61.02,57.419998,60.419998,7189300,59.10804
2015-11-25,60.459999,61.360001,59.830002,60.25,3348400,58.941733
2015-11-27,60.23,60.73,60.0,60.450001,915700,59.137391
2015-11-30,60.389999,62.080002,60.389999,61.630001,3358100,60.291769
2015-12-01,62.09,62.400002,61.279999,61.57,3044400,60.23307
2015-12-02,61.330002,61.970001,60.619999,60.740002,2031100,59.809657
2015-12-03,61.400002,61.459999,58.810001,59.049999,3560400,58.14554
2015-12-04,57.759998,59.709999,56.77,59.209999,5550200,58.303089
2015-12-07,59.220001,59.490002,58.34,58.5,2590700,57.603965
2015-12-08,58.080002,58.330002,57.509998,58.02,2178100,57.131317
2015-12-09,58.0,58.060001,56.439999,56.650002,2479200,55.782302
2015-12-10,56.669998,57.509998,56.439999,57.150002,3175600,56.274644
2015-12-11,56.290001,57.110001,56.290001,56.93,3886300,56.058012
2015-12-14,56.880001,57.27,56.400002,56.82,2896200,55.949697
2015-12-15,55.849998,57.849998,55.700001,56.549999,4685000,55.683832
2015-12-16,56.939999,57.740002,56.310001,57.529999,1960100,56.648821
2015-12-17,57.439999,57.869999,56.110001,56.119999,2249600,55.260418
2015-12-18,55.75,56.369999,55.119999,55.169998,4719900,54.324968
2015-12-21,55.830002,55.860001,55.349998,55.830002,1763500,54.974862
2015-12-22,56.549999,56.98,55.849998,56.02,1136200,55.161951
2015-12-23,56.360001,56.84,56.23,56.48,1153100,55.614904
2015-12-24,56.48,57.0,56.48,56.799999,536300,55.930003
2015-12-28,56.669998,56.84,55.869999,56.450001,1205500,55.585365
2015-12-29,56.799999,57.75,56.689999,57.310001,1347700,56.432193
2015-12-30,57.169998,57.48,56.509998,56.549999,1459900,55.683832
2015-12-31,56.450001,56.549999,55.32,55.32,1409400,54.472672
2016-01-04,54.240002,54.470001,53.630001,54.439999,2648900,53.60615
2016-01-05,54.73,54.84,53.860001,54.040001,2689500,53.212279
2016-01-06,53.07,53.540001,51.43,51.740002,3779700,50.947508
2016-01-07,50.450001,51.459999,50.029999,50.419998,5163000,49.647723
2016-01-08,50.740002,51.549999,49.98,49.98,3805200,49.214464
2016-01-11,51.040001,51.759998,50.419998,51.169998,3437900,50.386235
2016-01-12,51.549999,52.220001,50.970001,51.650002,2445900,50.858887
2016-01-13,51.720001,52.349998,50.029999,50.099998,2659500,49.332625
2016-01-14,50.540001,51.060001,49.91,50.5,3377000,49.726499
2016-01-15,48.16,49.950001,47.240002,49.82,8245400,49.056915
2016-01-19,50.330002,50.98,48.490002,49.389999,3707100,48.6335
2016-01-20,49.349998,51.130001,49.0,50.580002,5069700,49.805276
2016-01-21,51.509998,51.68,50.110001,50.529999,3972000,49.756039
2016-01-22,51.5,51.759998,50.810001,51.380001,1767600,50.593022
2016-01-25,51.27,51.52,50.77,51.049999,2642200,50.268074
2016-01-26,51.34,51.959999,50.900002,51.290001,2362700,50.5044
2016-01-27,51.029999,52.209999,50.82,51.279999,2747900,50.494551
2016-01-28,51.669998,51.970001,51.139999,51.759998,2693200,50.967199
2016-01-29,52.07,53.939999,51.330002,53.860001,3378100,53.035035
2016-02-01,53.380001,53.700001,52.959999,53.169998,2295700,52.355602
2016-02-02,52.040001,52.66,51.27,51.34,3151700,50.553633
2016-02-03,51.939999,51.970001,50.459999,51.380001,2425600,50.593022
2016-02-04,51.209999,52.150002,50.889999,51.669998,1772300,50.878577
2016-02-05,51.400002,51.810001,49.560001,49.82,2506000,49.056915
2016-02-08,49.25,49.68,48.290001,49.16,2994100,48.407024
2016-02-09,48.84,50.130001,48.619999,49.310001,3112100,48.554728
2016-02-10,49.709999,50.060001,48.919998,48.959999,1897500,48.210086
2016-02-11,48.369999,49.34,48.169998,48.84,2416700,48.091925
2016-02-12,49.599998,49.799999,48.68,49.639999,3741500,48.879671
2016-02-16,49.790001,52.349998,49.790001,52.07,4819000,51.272452
2016-02-17,51.119999,53.98,51.119999,52.73,3909900,51.922342
2016-02-18,53.009998,53.630001,51.93,52.040001,2184100,51.242912
2016-02-19,51.880001,52.41,51.669998,52.099998,2276700,51.301991
2016-02-22,52.669998,53.119999,52.099998,52.610001,1776700,51.804181
2016-02-23,52.459999,52.73,51.389999,51.459999,1781400,50.671794
2016-02-24,50.599998,51.849998,50.099998,51.810001,2690900,51.436244
2016-02-25,53.060001,53.119999,51.43,52.990002,2430200,52.607731
2016-02-26,53.299999,53.619999,52.880001,53.439999,1758200,53.054482
2016-02-29,53.459999,53.950001,52.990002,52.990002,2159600,52.607731
2016-03-01,53.950001,54.720001,53.009998,54.700001,2188600,54.305394
2016-03-02,54.720001,55.709999,54.599998,55.41,2411300,55.010272
2016-03-03,55.610001,55.779999,54.66,55.470001,2071100,55.06984
2016-03-04,55.669998,56.209999,55.110001,55.779999,2312000,55.377601
2016-03-07,55.16,56.490002,55.16,56.490002,2180100,56.082482
2016-03-08,55.98,56.209999,55.060001,55.34,2726400,54.940777
2016-03-09,55.709999,55.91,54.84,54.93,2212700,54.533735
2016-03-10,55.459999,55.810001,54.419998,55.119999,1757600,54.722363
2016-03-11,55.830002,56.029999,55.0,55.939999,1760300,55.536447
2016-03-14,55.57,56.220001,55.259998,55.669998,1403000,55.268394
2016-03-15,55.34,56.139999,55.16,56.110001,1986300,55.705223
2016-03-16,55.720001,56.889999,55.669998,56.860001,1721500,56.449812
2016-03-17,56.5,57.950001,56.5,57.869999,2495700,57.452524
2016-03-18,57.869999,59.060001,57.73,59.009998,4820100,58.5843
2016-03-21,58.759998,58.98,58.150002,58.849998,2575100,58.425454
2016-03-22,58.68,58.82,57.98,58.52,1828500,58.097837
2016-03-23,58.580002,58.580002,58.150002,58.330002,1711700,57.909209
2016-03-24,58.049999,58.650002,57.669998,58.639999,1947800,58.21697
2016-03-28,58.630001,58.630001,58.139999,58.32,1455700,57.899279
2016-03-29,58.049999,59.0,57.889999,58.799999,1338500,58.375815
2016-03-30,59.0,59.43,58.450001,59.110001,1305500,58.68358
2016-03-31,58.91,59.450001,58.689999,59.189999,1775900,58.763001
2016-04-01,58.689999,59.060001,58.549999,58.98,1393600,58.554517
2016-04-04,58.970001,59.049999,58.599998,58.759998,938800,58.336103
2016-04-05,58.43,58.860001,58.290001,58.48,1689400,58.058124
2016-04-06,58.310001,59.25,57.830002,59.16,1401800,58.733219
2016-04-07,58.790001,59.07,57.990002,58.360001,1484800,57.938991
2016-04-08,58.700001,59.009998,58.290001,58.799999,1824600,58.375815
2016-04-11,59.09,59.639999,58.57,58.599998,1505800,58.177258
2016-04-12,58.73,58.990002,58.07,58.799999,1456200,58.375815
2016-04-13,59.18,59.849998,58.810001,59.799999,1354200,59.368601
2016-04-14,59.23,59.619999,58.68,59.439999,1558000,59.011198
2016-04-15,59.389999,59.389999,58.639999,58.66,2076600,58.236826
2016-04-18,58.68,58.869999,58.369999,58.700001,1666700,58.276538
2016-04-19,58.610001,58.779999,57.759998,58.23,1674800,57.809928
2016-04-20,58.52,59.369999,58.439999,59.18,1812300,58.753075
2016-04-21,59.049999,59.139999,58.48,58.810001,1464600,58.385745
2016-04-22,58.91,59.369999,58.200001,58.48,1944800,58.058124
2016-04-25,58.450001,58.889999,57.75,58.43,1282400,58.008486
2016-04-26,58.77,59.869999,58.52,59.330002,1776000,58.901995
2016-04-27,58.5,59.759998,58.209999,59.639999,1775700,59.209756
2016-04-28,59.200001,59.560001,57.560001,57.860001,2470400,57.442598
2016-04-29,57.599998,57.630001,55.880001,56.32,2612100,55.913707
2016-05-02,56.310001,57.040001,55.959999,57.009998,1704000,56.598728
2016-05-03,56.330002,56.720001,56.080002,56.23,1653800,55.824356
2016-05-04,55.790001,56.130001,55.490002,55.830002,2345000,55.427244
2016-05-05,55.98,56.209999,55.419998,55.689999,1523300,55.28825
2016-05-06,55.470001,55.68,54.84,55.470001,2666900,55.06984
2016-05-09,55.689999,56.09,55.18,55.23,2125700,54.83157
2016-05-10,55.549999,56.169998,55.169998,56.099998,2622800,55.695293
2016-05-11,56.049999,56.52,55.68,55.75,1591700,55.347819
2016-05-12,55.959999,56.220001,54.48,54.900002,2279000,54.503952
2016-05-13,54.759998,55.32,54.330002,54.720001,1882100,54.325251
2016-05-16,54.869999,55.810001,54.540001,55.43,1897100,55.030128
2016-05-17,55.310001,56.02,55.25,55.369999,2907300,54.970559
2016-05-18,53.060001,56.139999,53.0,55.82,3219700,55.417314
2016-05-19,55.669998,56.029999,55.029999,55.700001,1779100,55.29818
2016-05-20,56.009998,57.099998,55.98,56.540001,1928900,56.132121
2016-05-23,56.77,57.439999,56.610001,56.759998,1515300,56.350531
2016-05-24,57.099998,58.349998,56.959999,58.220001,1649100,57.800002
2016-05-25,57.950001,58.389999,57.810001,58.27,1445400,58.27
2016-05-26,58.209999,58.490002,57.990002,58.290001,1034300,58.290001
2016-05-27,58.349998,58.720001,58.130001,58.439999,1000800,58.439999
2016-05-31,58.43,58.610001,58.040001,58.5,1348300,58.5
2016-06-01,58.110001,58.77,58.110001,58.650002,1077100,58.650002
2016-06-02,57.200001,58.34,57.200001,58.279999,1708200,58.279999
2016-06-03,58.560001,58.560001,57.779999,58.110001,1462900,58.110001
2016-06-06,58.049999,58.400002,57.040001,57.09,4243500,57.09
2016-06-07,57.48,57.950001,56.880001,57.790001,3267900,57.790001
2016-06-08,57.880001,58.119999,57.5,57.779999,1241200,57.779999
2016-06-09,57.57,57.610001,57.200001,57.560001,1052700,57.560001
2016-06-10,56.889999,57.279999,56.610001,56.959999,1364100,56.959999
2016-06-13,56.860001,57.549999,56.700001,56.869999,1097300,56.869999
