Date,Open_MON,High_MON,Low_MON,Close_MON,Volume_MON,AdjClose_MON
2015-01-06,117.5,118.099998,115.919998,116.25,4650900,112.670091
2015-01-07,116.269997,118.879997,115.160004,117.209999,4921900,114.081384
2015-01-08,119.010002,119.589996,118.160004,119.190002,3843700,116.008536
2015-01-09,119.540001,120.220001,118.970001,119.040001,3734900,115.862539
2015-01-12,119.0,119.769997,117.949997,119.559998,3742800,116.368655
2015-01-13,120.0,120.849998,117.300003,117.860001,4127000,114.714035
2015-01-14,116.519997,118.330002,116.32,117.510002,3288100,114.373379
2015-01-15,117.510002,119.160004,117.260002,117.32,2548200,114.188448
2015-01-16,117.330002,117.830002,116.300003,117.589996,3245600,114.451238
2015-01-20,118.760002,118.760002,116.790001,117.57,2389100,114.431775
2015-01-21,117.660004,118.980003,117.190002,118.279999,1910500,115.122823
2015-01-22,118.68,120.18,118.339996,120.0,2718900,116.796913
2015-01-23,119.510002,119.980003,118.389999,118.449997,1757700,115.288283
2015-01-26,118.059998,119.150002,118.059998,119.110001,1799300,115.93067
2015-01-27,118.269997,119.459999,118.059998,118.620003,2095800,115.453751
2015-01-28,118.970001,119.050003,117.120003,117.349998,2326100,114.217646
2015-01-29,117.349998,118.970001,117.260002,118.489998,2875900,115.327217
2015-01-30,118.0,119.239998,117.620003,117.980003,3723700,114.830835
2015-02-02,118.550003,119.110001,117.260002,118.879997,2543200,115.706806
2015-02-03,119.57,120.669998,119.400002,120.349998,2819100,117.137569
2015-02-04,119.910004,120.150002,118.739998,119.059998,2418000,115.882002
2015-02-05,119.889999,121.470001,119.690002,120.860001,2363200,117.633958
2015-02-06,120.93,120.93,119.959999,120.220001,1951500,117.011042
2015-02-09,119.879997,121.510002,119.5,121.25,2387200,118.013548
2015-02-10,122.080002,122.120003,120.580002,121.470001,1632000,118.227677
2015-02-11,121.57,123.029999,121.57,122.480003,2581800,119.210719
2015-02-12,123.129997,123.199997,122.0,122.769997,2749800,119.492972
2015-02-13,122.809998,125.150002,122.809998,124.769997,2762600,121.439587
2015-02-17,124.629997,125.309998,123.910004,124.660004,1759100,121.33253
2015-02-18,123.949997,124.809998,123.550003,124.559998,2036700,121.235193
2015-02-19,124.339996,125.75,123.940002,125.459999,3665100,122.111172
2015-02-20,125.029999,125.110001,124.0,124.910004,2797100,121.575857
2015-02-23,124.260002,124.800003,124.18,124.559998,1586500,121.235193
2015-02-24,124.449997,125.339996,123.790001,124.940002,1880600,121.605055
2015-02-25,125.25,126.0,124.160004,124.230003,1950600,120.914008
2015-02-26,123.82,124.099998,119.900002,119.970001,5004900,116.767715
2015-02-27,119.889999,121.269997,119.57,120.43,5177800,117.215436
2015-03-02,120.43,121.370003,119.830002,121.300003,1955600,118.062216
2015-03-03,121.089996,121.639999,119.809998,120.199997,2329300,116.991572
2015-03-04,119.589996,120.050003,118.779999,119.860001,2931500,116.660651
2015-03-05,120.0,120.0,118.75,119.269997,2968800,116.086395
2015-03-06,118.5,119.25,117.690002,118.169998,3007700,115.015758
2015-03-09,118.139999,119.220001,118.0,118.379997,2110600,115.220152
2015-03-10,117.330002,117.57,116.419998,117.040001,2856900,113.915924
2015-03-11,116.93,117.870003,116.870003,116.910004,2824900,113.789396
2015-03-12,117.389999,118.839996,116.980003,118.440002,2239800,115.278556
2015-03-13,117.650002,117.879997,115.82,116.870003,2997800,113.750463
2015-03-16,117.169998,118.120003,117.139999,117.910004,2809600,114.762704
2015-03-17,117.059998,117.589996,116.480003,116.839996,2548100,113.721258
2015-03-18,116.440002,117.830002,115.510002,117.160004,3618800,114.032723
2015-03-19,116.169998,116.769997,115.199997,115.379997,3112000,112.300229
2015-03-20,115.809998,117.139999,115.550003,115.75,5198700,112.660356
2015-03-23,114.040001,115.260002,111.93,113.489998,8085700,110.460679
2015-03-24,113.279999,114.559998,112.959999,113.580002,4527100,110.54828
2015-03-25,113.730003,114.220001,112.419998,112.43,3307100,109.428975
2015-03-26,112.610001,112.610001,111.160004,112.25,3584700,109.253779
2015-03-27,112.510002,113.220001,112.040001,112.730003,2479200,109.72097
2015-03-30,112.949997,113.809998,112.220001,113.379997,3890200,110.353614
2015-03-31,112.75,113.43,112.239998,112.540001,3231000,110.011482
2015-04-01,114.660004,117.129997,113.620003,116.959999,7331500,114.332173
2015-04-02,116.720001,116.879997,115.32,116.300003,4169600,113.687006
2015-04-06,115.779999,117.769997,115.699997,117.089996,3193500,114.45925
2015-04-07,117.400002,118.25,117.150002,117.849998,2681500,115.202176
2015-04-08,117.989998,118.43,116.889999,117.139999,2885200,114.508129
2015-04-09,117.400002,119.510002,116.900002,119.32,3229900,116.63915
2015-04-10,119.5,120.199997,118.809998,120.139999,3904800,117.440726
2015-04-13,120.529999,120.68,119.470001,119.489998,2659500,116.805329
2015-04-14,119.260002,119.440002,118.519997,119.080002,1945500,116.404544
2015-04-15,119.339996,119.93,119.07,119.360001,1668500,116.678252
2015-04-16,119.07,119.339996,118.379997,118.93,2098800,116.257913
2015-04-17,118.370003,118.639999,116.400002,116.699997,2449300,114.078013
2015-04-20,116.970001,117.589996,116.720001,117.370003,2027300,114.732965
2015-04-21,117.300003,117.730003,116.610001,117.279999,1627100,114.644983
2015-04-22,116.68,117.279999,116.129997,116.870003,2031000,114.244199
2015-04-23,116.800003,117.739998,116.419998,117.489998,1996900,114.850264
2015-04-24,117.480003,119.010002,117.440002,118.459999,1820500,115.798472
2015-04-27,118.459999,118.860001,117.629997,117.699997,1892000,115.055545
2015-04-28,116.849998,116.93,114.949997,115.0,3486300,112.416211
2015-04-29,114.519997,115.449997,114.349998,115.0,2947100,112.416211
2015-04-30,114.900002,114.970001,113.610001,113.959999,2240200,111.399576
2015-05-01,117.879997,118.660004,115.839996,118.440002,8026400,115.778924
2015-05-04,116.669998,117.849998,115.879997,115.919998,3428300,113.315539
2015-05-05,115.959999,117.139999,115.940002,116.650002,2340800,114.029141
2015-05-06,116.639999,117.25,116.019997,116.300003,1968700,113.687006
2015-05-07,116.080002,119.309998,115.339996,119.129997,3676900,116.453416
2015-05-08,120.120003,123.82,118.360001,120.790001,8032700,118.076123
2015-05-11,120.540001,120.940002,117.650002,118.0,4877200,115.348808
2015-05-12,116.839996,117.830002,115.93,116.059998,3829200,113.452393
2015-05-13,116.470001,118.559998,115.949997,118.25,3596200,115.593191
2015-05-14,118.68,120.959999,118.589996,120.720001,3764800,118.007697
2015-05-15,120.32,120.900002,119.870003,120.82,3189000,118.105448
2015-05-18,120.910004,120.989998,120.220001,120.32,2925100,117.616682
2015-05-19,120.019997,120.650002,119.309998,119.910004,2009700,117.215898
2015-05-20,119.980003,119.980003,118.440002,118.769997,2910200,116.101504
2015-05-21,118.830002,120.129997,118.599998,120.0,1921000,117.303872
2015-05-22,120.139999,121.089996,119.769997,120.290001,2663100,117.587357
2015-05-26,119.599998,119.620003,117.900002,117.93,2325800,115.280381
2015-05-27,118.190002,119.32,118.029999,118.559998,1856000,115.896223
2015-05-28,118.18,120.0,118.18,118.599998,2548700,115.935325
2015-05-29,119.050003,119.089996,116.75,116.980003,4198600,114.351728
2015-06-01,117.370003,117.470001,115.919998,116.610001,2563800,113.990038
2015-06-02,116.529999,117.029999,115.620003,116.580002,1926700,113.960714
2015-06-03,116.900002,117.110001,115.5,115.75,2968700,113.14936
2015-06-04,114.230003,115.110001,113.32,113.580002,4157800,111.028117
2015-06-05,113.790001,114.43,113.190002,113.800003,2736900,111.243175
2015-06-08,114.010002,114.769997,113.510002,113.919998,2927300,111.360474
2015-06-09,113.559998,114.440002,112.940002,113.540001,2940400,110.989015
2015-06-10,114.080002,115.129997,113.57,114.489998,2045900,111.917667
2015-06-11,115.059998,115.449997,114.209999,115.080002,1561700,112.494415
2015-06-12,114.910004,115.099998,113.870003,114.120003,2871200,111.555985
2015-06-15,113.07,113.43,112.339996,112.489998,2185900,109.962603
2015-06-16,112.510002,113.18,112.370003,112.849998,1328900,110.314515
2015-06-17,113.290001,113.669998,112.220001,113.139999,1635500,110.598
2015-06-18,112.919998,114.639999,112.919998,114.449997,2300800,111.878565
2015-06-19,113.989998,114.230003,112.57,112.629997,4163600,110.099457
2015-06-22,113.110001,114.669998,113.019997,114.339996,2681100,111.771036
2015-06-23,114.139999,114.699997,112.639999,112.779999,3647400,110.246088
2015-06-24,112.199997,112.199997,106.199997,106.32,11295700,103.93123
2015-06-25,106.82,108.339996,105.959999,107.300003,4915200,104.889215
2015-06-26,107.300003,108.199997,105.07,105.209999,4853700,102.846169
2015-06-29,104.150002,105.459999,103.139999,103.279999,3381700,100.959531
2015-06-30,104.959999,107.419998,103.43,106.589996,7543200,104.691859
2015-07-01,106.800003,107.82,106.699997,107.660004,5199300,105.742811
2015-07-02,107.910004,108.480003,107.150002,108.349998,3962800,106.420519
2015-07-06,107.650002,108.040001,107.010002,107.699997,3858800,105.782092
2015-07-07,107.449997,108.029999,106.699997,107.800003,4413200,105.880318
2015-07-08,107.209999,108.269997,105.580002,105.980003,2697000,104.092728
2015-07-09,107.029999,107.370003,106.120003,106.510002,3445500,104.613289
2015-07-10,108.0,109.050003,107.0,108.809998,3325200,106.872326
2015-07-13,109.589996,109.589996,108.379997,108.68,2671200,106.744644
2015-07-14,108.529999,108.68,107.529999,107.800003,2608500,105.880318
2015-07-15,108.43,108.690002,106.940002,107.32,2746600,105.408862
2015-07-16,107.699997,108.32,107.290001,107.82,1826900,105.899958
2015-07-17,107.790001,107.949997,106.93,107.080002,2819300,105.173138
2015-07-20,106.93,107.239998,106.279999,107.0,2049700,105.094561
2015-07-21,107.089996,107.440002,106.110001,106.370003,2336400,104.475783
2015-07-22,106.290001,106.650002,105.0,105.349998,2350600,103.473942
2015-07-23,105.230003,105.330002,103.870003,104.050003,2187800,102.197097
2015-07-24,103.889999,104.050003,102.480003,102.860001,2945200,101.028286
2015-07-27,102.629997,102.639999,101.209999,101.459999,3382800,99.653216
2015-07-28,101.650002,101.779999,99.980003,101.620003,4864700,99.81037
2015-07-29,101.690002,102.650002,101.370003,102.0,2275600,100.1836
2015-07-30,102.160004,103.209999,101.959999,103.019997,1944800,101.185433
2015-07-31,103.330002,103.629997,101.730003,101.889999,2180900,100.075558
2015-08-03,101.690002,102.800003,101.669998,102.279999,3058000,100.458613
2015-08-04,102.010002,103.610001,101.809998,102.379997,2020000,100.556831
2015-08-05,103.18,103.68,102.379997,102.760002,1885000,100.930068
2015-08-06,102.360001,102.779999,101.879997,102.18,1566400,100.360395
2015-08-07,102.07,102.32,100.980003,101.25,1682600,99.446956
2015-08-10,101.830002,103.449997,101.650002,103.190002,1747100,101.352411
2015-08-11,102.599998,102.650002,101.730003,102.529999,2141600,100.704161
2015-08-12,101.790001,103.269997,100.959999,103.25,2818500,101.41134
2015-08-13,103.169998,103.839996,102.57,103.32,1962200,101.480094
2015-08-14,102.910004,103.550003,102.849998,103.169998,2791300,101.332763
2015-08-17,103.099998,103.82,102.82,103.449997,1959900,101.607776
2015-08-18,103.339996,103.489998,102.699997,102.809998,1783600,100.979173
2015-08-19,102.370003,103.330002,101.559998,102.349998,3546600,100.527366
2015-08-20,101.93,102.089996,100.099998,100.150002,3353500,98.366546
2015-08-21,99.900002,100.0,97.349998,97.470001,4578100,95.734271
2015-08-24,92.580002,94.32,91.220001,93.550003,7905300,91.884079
2015-08-25,96.739998,96.739998,89.339996,89.419998,6729200,87.827621
2015-08-26,91.309998,97.639999,89.699997,97.080002,12499700,95.351217
2015-08-27,98.5,99.480003,97.120003,98.400002,7450400,96.64771
2015-08-28,98.550003,98.580002,97.669998,98.379997,4888500,96.628062
2015-08-31,98.080002,98.349998,97.25,97.650002,4238700,95.911066
2015-09-01,95.220001,96.889999,94.919998,95.800003,4961800,94.094012
2015-09-02,96.739998,97.239998,95.489998,97.209999,2530600,95.478899
2015-09-03,97.379997,97.620003,96.769997,96.970001,2619900,95.243175
2015-09-04,95.599998,96.540001,95.099998,95.75,2252900,94.044899
2015-09-08,95.82,96.290001,94.5,95.25,4066400,93.553803
2015-09-09,94.480003,95.68,92.550003,93.239998,6054400,91.579595
2015-09-10,93.07,94.300003,93.0,93.760002,3255700,92.090339
2015-09-11,92.830002,93.209999,92.080002,92.489998,3889600,90.842951
2015-09-14,92.669998,92.699997,90.040001,90.139999,5180600,88.534801
2015-09-15,90.550003,91.110001,90.040001,90.879997,3526600,89.261621
2015-09-16,90.489998,90.779999,89.419998,90.389999,4945400,88.780349
2015-09-17,90.43,91.25,89.900002,90.099998,5276400,88.495512
2015-09-18,89.089996,89.220001,87.68,88.099998,5253500,86.531128
2015-09-21,88.459999,88.709999,87.449997,87.669998,2975100,86.108785
2015-09-22,87.129997,87.129997,85.559998,86.5,3154500,84.959622
2015-09-23,86.419998,86.790001,84.300003,84.379997,3247100,82.877372
2015-09-24,83.830002,84.269997,81.220001,83.949997,5608500,82.455029
2015-09-25,84.629997,84.739998,83.760002,84.510002,3449800,83.005061
2015-09-28,82.809998,83.559998,82.809998,83.110001,5255600,81.629991
2015-09-29,83.480003,84.290001,82.970001,83.599998,3908600,82.111263
2015-09-30,84.550003,85.599998,84.349998,85.339996,3863900,83.820275
2015-10-01,85.360001,85.839996,84.68,85.779999,3588600,84.252442
2015-10-02,84.610001,87.019997,84.110001,87.010002,3014400,85.460542
2015-10-05,87.5,88.669998,87.43,87.709999,3290800,86.148073
2015-10-06,87.059998,88.860001,85.650002,88.080002,4553800,86.511487
2015-10-07,83.910004,89.800003,83.809998,88.059998,9063100,87.025373
2015-10-08,87.760002,90.169998,87.760002,89.25,4310900,88.201394
2015-10-09,89.489998,90.830002,88.82,89.699997,4966000,88.646104
2015-10-12,90.300003,90.300003,88.900002,89.540001,3581000,88.487987
2015-10-13,88.900002,89.75,88.370003,89.18,3188100,88.132217
2015-10-14,89.230003,91.199997,89.029999,90.239998,3436100,89.17976
2015-10-15,90.669998,90.980003,89.150002,90.690002,3239700,89.624478
2015-10-16,91.019997,91.150002,89.410004,89.970001,4423400,88.912936
2015-10-19,89.610001,91.0,88.949997,90.830002,4091500,89.762832
2015-10-20,90.849998,92.160004,90.779999,91.199997,2480400,90.12848
2015-10-21,91.160004,92.309998,91.050003,91.620003,3008200,90.543551
2015-10-22,92.480003,92.93,91.080002,91.279999,4977600,90.207542
2015-10-23,91.900002,92.209999,90.43,91.360001,3559100,90.286604
2015-10-26,91.199997,91.849998,90.760002,91.339996,2693000,90.266835
2015-10-27,91.25,91.620003,90.690002,91.410004,2720000,90.336019
2015-10-28,91.330002,92.610001,91.330002,92.510002,2814800,91.423094
2015-10-29,92.419998,94.0,92.050003,93.730003,3105700,92.628761
2015-10-30,93.690002,94.07,92.980003,93.220001,3804500,92.124751
2015-11-02,93.230003,93.599998,92.980003,93.150002,3908100,92.055574
2015-11-03,93.0,95.860001,92.690002,95.650002,5367100,94.526201
2015-11-04,95.980003,96.870003,94.790001,94.900002,5310100,93.785013
2015-11-05,94.900002,95.209999,93.849998,93.959999,3266000,92.856055
2015-11-06,93.339996,93.870003,92.769997,93.489998,6733600,92.391576
2015-11-09,93.269997,94.470001,92.68,94.269997,4691900,93.16241
2015-11-10,93.790001,94.300003,92.519997,92.860001,4182000,91.76898
2015-11-11,93.07,93.900002,92.610001,93.529999,2288200,92.431107
2015-11-12,92.540001,93.410004,92.400002,92.879997,2795300,91.788742
2015-11-13,92.720001,94.489998,92.559998,93.779999,3264400,92.678169
2015-11-16,94.019997,95.610001,93.580002,95.339996,3823400,94.219838
2015-11-17,95.75,96.709999,94.110001,94.410004,3990300,93.300772
2015-11-18,93.82,96.300003,93.099998,96.129997,3223300,95.000557
2015-11-19,96.169998,97.110001,95.639999,95.830002,2589400,94.704087
2015-11-20,96.519997,96.68,95.239998,96.089996,3533400,94.961026
2015-11-23,96.190002,96.989998,95.239998,95.269997,2458800,94.150661
2015-11-24,95.010002,95.93,94.580002,95.559998,2777100,94.437255
2015-11-25,95.419998,96.419998,95.360001,95.599998,3412600,94.476786
2015-11-27,95.800003,96.160004,94.849998,95.43,1085800,94.308785
2015-11-30,95.349998,95.839996,94.879997,95.160004,3723600,94.04196
2015-12-01,96.129997,97.440002,95.5,97.309998,4504100,96.166694
2015-12-02,96.589996,98.480003,96.309998,97.110001,3452700,95.969047
2015-12-03,97.18,97.650002,95.699997,96.550003,4702800,95.415628
2015-12-04,96.68,98.459999,96.660004,97.849998,3320400,96.70035
2015-12-07,97.470001,97.889999,96.220001,97.669998,3166500,96.522465
2015-12-08,96.669998,98.360001,96.080002,96.760002,4021000,95.62316
2015-12-09,97.260002,98.480003,95.739998,96.610001,3784700,95.474921
2015-12-10,96.610001,97.32,95.830002,96.089996,2785700,94.961026
2015-12-11,94.989998,95.260002,93.43,93.629997,6341800,92.52993
2015-12-14,93.529999,94.269997,92.910004,93.75,5247600,92.648523
2015-12-15,94.589996,95.769997,93.809998,95.620003,4223000,94.496555
2015-12-16,95.82,97.160004,95.449997,97.089996,3467400,95.949277
2015-12-17,97.019997,97.019997,95.160004,95.739998,3185300,94.61514
2015-12-18,95.290001,97.18,94.800003,94.839996,6019100,93.725713
2015-12-21,95.230003,96.0,94.809998,95.43,2167900,94.308785
2015-12-22,95.709999,97.75,95.440002,97.309998,3038000,96.166694
2015-12-23,98.0,100.559998,97.959999,99.57,3811800,98.400143
2015-12-24,99.620003,99.900002,98.860001,99.269997,867700,98.103665
2015-12-28,99.110001,99.110001,98.25,98.860001,1518800,97.698486
2015-12-29,99.110001,99.830002,98.970001,99.279999,2060700,98.113549
2015-12-30,99.290001,99.910004,98.879997,98.889999,1678100,97.728132
2015-12-31,98.5,99.339996,98.059998,98.519997,2516800,97.362476
2016-01-04,97.150002,97.860001,96.599998,97.790001,3238200,96.641058
2016-01-05,98.220001,98.639999,97.059998,97.279999,3384900,96.137047
2016-01-06,95.769997,97.300003,93.760002,95.209999,4990800,94.616586
2016-01-07,93.389999,94.900002,93.080002,93.580002,5861300,92.996748
2016-01-08,93.760002,94.300003,92.629997,92.790001,4604900,92.211671
2016-01-11,92.970001,93.540001,91.730003,92.279999,4666500,91.704847
2016-01-12,92.849998,93.330002,91.82,92.519997,4025800,91.943349
2016-01-13,92.989998,93.32,90.870003,91.190002,4358800,90.621644
2016-01-14,91.360001,92.779999,90.459999,92.150002,3699000,91.57566
2016-01-15,90.330002,91.760002,90.230003,90.870003,4899500,90.303639
2016-01-19,91.75,91.790001,89.839996,90.860001,6245000,90.293699
2016-01-20,89.470001,90.339996,87.290001,89.809998,4927700,89.250241
2016-01-21,90.269997,91.870003,88.790001,91.129997,3935500,90.562013
2016-01-22,92.32,93.290001,91.519997,91.870003,3188400,91.297407
2016-01-25,91.43,91.43,87.18,87.32,3687600,86.775762
2016-01-26,87.459999,88.889999,87.300003,88.5,2527000,87.948408
2016-01-27,88.010002,89.220001,87.290001,87.610001,2449200,87.063956
2016-01-28,88.349998,88.760002,87.300003,87.800003,2106700,87.252774
2016-01-29,88.25,90.599998,88.25,90.599998,3696400,90.035318
2016-02-01,89.480003,90.300003,88.32,90.129997,2606700,89.568246
2016-02-02,89.25,89.25,87.099998,87.360001,3371000,86.815514
2016-02-03,88.269997,89.5,87.18,89.5,5306500,88.942175
2016-02-04,90.379997,95.389999,89.989998,95.32,9526500,94.725901
2016-02-05,95.199997,95.940002,94.160004,94.580002,2949800,93.990515
2016-02-08,93.209999,93.910004,90.550003,91.25,2769800,90.681268
2016-02-09,91.059998,92.040001,89.839996,91.699997,2813100,91.12846
2016-02-10,91.900002,92.110001,87.379997,87.580002,3626300,87.034144
2016-02-11,85.800003,87.0,84.709999,85.690002,3526100,85.155924
2016-02-12,85.690002,87.199997,85.480003,87.029999,2276200,86.487569
2016-02-16,88.010002,88.080002,85.849998,87.940002,3073900,87.391901
2016-02-17,88.669998,89.889999,88.230003,89.639999,3164300,89.081302
2016-02-18,89.980003,90.93,89.419998,89.919998,2453600,89.359556
2016-02-19,89.690002,90.120003,88.480003,88.519997,2684500,87.96828
2016-02-22,88.519997,90.519997,88.519997,89.470001,1572800,88.912363
2016-02-23,89.309998,89.410004,87.110001,87.959999,2359500,87.411773
2016-02-24,87.18,88.779999,86.529999,88.57,1709500,88.017971
2016-02-25,89.040001,90.139999,88.120003,89.839996,1568700,89.280052
2016-02-26,90.839996,92.099998,90.360001,90.580002,2585400,90.015446
2016-02-29,90.5,91.0,89.940002,89.989998,3373100,89.429119
2016-03-01,91.339996,93.25,90.949997,92.489998,2737000,91.913537
2016-03-02,88.0,88.580002,84.919998,85.300003,10332800,84.768356
2016-03-03,85.209999,85.699997,84.25,84.940002,5487200,84.410599
2016-03-04,83.779999,86.400002,83.730003,85.889999,4825700,85.354675
2016-03-07,86.050003,88.900002,85.5,88.480003,4538200,87.928536
2016-03-08,88.150002,89.769997,87.0,88.870003,3303500,88.316105
2016-03-09,89.309998,89.870003,88.459999,88.720001,2412000,88.167038
2016-03-10,89.150002,89.150002,87.760002,88.989998,3146600,88.435352
2016-03-11,89.669998,91.169998,89.410004,90.949997,3055600,90.383135
2016-03-14,90.160004,90.57,89.099998,89.900002,2790500,89.339684
2016-03-15,88.779999,89.209999,87.349998,89.169998,2069700,88.61423
2016-03-16,88.769997,91.269997,88.5,90.709999,3532300,90.144633
2016-03-17,90.830002,93.550003,90.699997,92.919998,3932300,92.340858
2016-03-18,92.949997,93.989998,92.57,93.010002,3847000,92.430301
2016-03-21,92.5,92.57,91.150002,91.309998,2618200,90.740892
2016-03-22,90.860001,91.120003,89.419998,90.379997,5603900,89.816688
2016-03-23,90.25,90.650002,89.07,90.07,1653200,89.508622
2016-03-24,89.400002,90.139999,88.650002,90.099998,2901700,89.538434
2016-03-28,90.129997,91.43,90.059998,90.629997,2494400,90.06513
2016-03-29,90.150002,90.809998,89.43,90.660004,1863100,90.094949
2016-03-30,91.330002,92.0,90.830002,91.089996,1695200,90.522262
2016-03-31,90.639999,90.75,87.220001,87.739998,4918400,87.193143
2016-04-01,87.260002,87.980003,85.93,87.870003,3728800,87.322337
2016-04-04,87.839996,88.309998,86.959999,87.199997,2635700,86.656507
2016-04-05,87.040001,87.660004,85.779999,86.639999,2875100,86.1
2016-04-06,85.790001,87.269997,84.790001,87.0,3521300,87.0
2016-04-07,86.290001,87.080002,85.510002,86.099998,2675500,86.099998
2016-04-08,86.910004,87.629997,86.269997,86.629997,2645800,86.629997
2016-04-11,86.790001,87.459999,86.599998,86.769997,2498300,86.769997
2016-04-12,87.0,87.68,86.099998,87.419998,2222900,87.419998
2016-04-13,88.040001,89.779999,87.690002,89.739998,2940500,89.739998
2016-04-14,89.739998,89.739998,88.720001,88.949997,2404200,88.949997
2016-04-15,88.75,88.75,85.919998,88.370003,3711000,88.370003
2016-04-18,88.300003,89.309998,88.040001,88.959999,2487900,88.959999
2016-04-19,89.489998,93.43,89.309998,93.269997,5388500,93.269997
2016-04-20,93.300003,94.089996,92.160004,93.400002,4120900,93.400002
2016-04-21,93.010002,94.660004,92.940002,94.110001,4191200,94.110001
2016-04-22,93.910004,94.540001,93.190002,94.080002,3104900,94.080002
2016-04-25,93.669998,94.940002,93.480003,94.080002,3500400,94.080002
2016-04-26,94.080002,94.279999,92.730003,93.900002,2654100,93.900002
2016-04-27,93.779999,94.949997,93.470001,94.0,1909300,94.0
2016-04-28,92.870003,94.949997,92.800003,94.269997,2044100,94.269997
2016-04-29,94.120003,94.830002,93.290001,93.68,2348700,93.68
2016-05-02,93.849998,95.879997,93.540001,95.650002,3034500,95.650002
2016-05-03,94.300003,95.0,93.480003,93.870003,3556700,93.870003
2016-05-04,93.519997,93.519997,91.269997,91.650002,2123600,91.650002
2016-05-05,92.07,92.410004,89.529999,89.660004,2536400,89.660004
2016-05-06,89.519997,90.650002,89.260002,89.75,2321000,89.75
2016-05-09,89.519997,89.910004,88.93,89.029999,2442400,89.029999
2016-05-10,89.239998,91.599998,88.760002,91.18,2934800,91.18
2016-05-11,91.209999,91.550003,90.32,90.339996,1799600,90.339996
2016-05-12,100.300003,100.849998,96.080002,97.919998,17819800,97.919998
2016-05-13,98.0,100.470001,97.699997,99.940002,6029800,99.940002
2016-05-16,99.389999,99.629997,97.980003,98.279999,2636600,98.279999
2016-05-17,97.870003,100.5,97.510002,97.720001,4039500,97.720001
2016-05-18,97.699997,98.199997,96.830002,97.129997,3215800,97.129997
2016-05-19,102.389999,103.459999,100.400002,100.550003,12120200,100.550003
2016-05-20,99.949997,102.900002,99.949997,101.519997,3702800,101.519997
2016-05-23,108.440002,109.370003,105.900002,106.0,13392300,106.0
2016-05-24,106.800003,109.540001,106.669998,109.300003,18045700,109.300003
2016-05-25,111.419998,113.0,110.32,111.68,13167100,111.68
2016-05-26,111.900002,112.019997,109.470001,109.620003,5006600,109.620003
2016-05-27,109.589996,110.220001,108.099998,109.489998,4713700,109.489998
2016-05-31,110.559998,113.220001,109.940002,112.470001,9795300,112.470001
2016-06-01,112.239998,112.449997,110.25,110.980003,4420700,110.980003
2016-06-02,111.529999,111.529999,109.650002,110.360001,5791000,110.360001
2016-06-03,110.650002,111.610001,109.690002,111.0,4948600,111.0
2016-06-06,109.389999,110.660004,108.599998,108.760002,4511600,108.760002
2016-06-07,108.5,109.0,107.339996,107.400002,3959300,107.400002
2016-06-08,107.440002,109.43,106.580002,108.260002,4178200,108.260002
2016-06-09,107.610001,110.129997,107.449997,109.989998,4424500,109.989998
2016-06-10,110.089996,114.260002,108.010002,109.199997,5162800,109.199997
2016-06-13,108.480003,109.040001,106.970001,107.050003,4610600,107.050003
