Date,Open_APD,High_APD,Low_APD,Close_APD,Volume_APD,AdjClose_APD
2015-01-06,141.490005,142.75,139.710007,140.729996,1184200,136.629619
2015-01-07,141.830002,142.649994,140.729996,142.25,677100,138.105336
2015-01-08,142.899994,145.899994,142.899994,145.539993,997100,141.29947
2015-01-09,145.880005,145.880005,143.199997,143.360001,741500,139.182995
2015-01-12,143.25,143.339996,141.529999,142.369995,526100,138.221835
2015-01-13,143.270004,144.289993,140.100006,141.619995,689100,137.493687
2015-01-14,139.490005,140.220001,137.619995,139.929993,1023800,135.852925
2015-01-15,141.339996,142.050003,139.100006,139.460007,917700,135.396633
2015-01-16,139.5,140.399994,137.070007,139.710007,1464000,135.639349
2015-01-20,140.970001,141.720001,138.979996,141.380005,967500,137.260689
2015-01-21,141.330002,143.660004,140.630005,143.100006,747100,138.930576
2015-01-22,143.789993,144.460007,141.630005,144.320007,883400,140.11503
2015-01-23,144.0,144.080002,142.210007,143.460007,847900,139.280087
2015-01-26,143.059998,143.550003,141.679993,143.080002,1218100,138.911154
2015-01-27,141.559998,143.169998,140.490005,141.850006,1240500,137.716996
2015-01-28,142.25,142.899994,138.389999,138.830002,1854100,134.784984
2015-01-29,143.0,148.050003,143.0,146.990005,3451200,142.707234
2015-01-30,145.649994,149.0,145.0,145.610001,2650300,141.367438
2015-02-02,144.369995,148.160004,141.880005,147.679993,1360100,143.377118
2015-02-03,148.490005,149.149994,146.559998,148.410004,1313900,144.085859
2015-02-04,148.059998,149.5,147.229996,148.419998,988200,144.095562
2015-02-05,149.279999,151.570007,148.949997,151.520004,1207700,147.105245
2015-02-06,151.270004,151.779999,149.770004,150.320007,741900,145.940212
2015-02-09,150.199997,151.100006,149.339996,149.770004,864500,145.406234
2015-02-10,150.020004,150.860001,148.649994,150.289993,915500,145.911072
2015-02-11,149.889999,150.539993,148.740005,150.009995,756000,145.639231
2015-02-12,150.979996,152.570007,150.119995,152.220001,1440200,147.784846
2015-02-13,152.059998,153.580002,151.789993,152.809998,727900,148.357652
2015-02-17,152.520004,154.190002,152.199997,153.460007,827300,148.988722
2015-02-18,153.460007,154.029999,152.600006,153.869995,715600,149.386765
2015-02-19,154.5,157.110001,154.050003,156.080002,960000,151.53238
2015-02-20,155.809998,157.729996,154.610001,157.660004,898400,153.066346
2015-02-23,156.820007,157.360001,155.839996,156.100006,830000,151.551802
2015-02-24,156.440002,157.539993,155.949997,156.979996,741100,152.406151
2015-02-25,156.979996,157.639999,156.809998,157.050003,450800,152.474119
2015-02-26,156.740005,157.279999,155.850006,156.630005,514200,152.066358
2015-02-27,156.779999,156.869995,155.949997,156.139999,648700,151.59063
2015-03-02,156.139999,158.199997,156.0,158.130005,883000,153.522653
2015-03-03,157.839996,158.199997,155.860001,156.059998,686100,151.512959
2015-03-04,155.899994,156.699997,154.429993,154.740005,1121900,150.231427
2015-03-05,154.800003,155.059998,154.199997,154.860001,611200,150.347925
2015-03-06,153.75,154.210007,152.309998,152.610001,993900,148.163483
2015-03-09,153.270004,154.25,152.970001,153.889999,591400,149.406187
2015-03-10,152.460007,152.75,151.279999,152.100006,966700,147.668347
2015-03-11,152.649994,152.789993,151.289993,151.300003,798900,146.891654
2015-03-12,152.119995,153.470001,152.0,153.289993,731500,148.823663
2015-03-13,152.690002,153.139999,151.119995,152.0,678400,147.571255
2015-03-16,152.899994,153.440002,151.949997,152.630005,653600,148.182904
2015-03-17,152.309998,153.240005,151.380005,152.639999,790800,148.192607
2015-03-18,151.759995,155.789993,150.350006,154.679993,1188300,150.173162
2015-03-19,153.770004,154.029999,151.580002,152.240005,779100,147.804268
2015-03-20,151.949997,153.649994,150.949997,152.710007,1866500,148.260575
2015-03-23,152.710007,153.199997,151.889999,151.889999,813500,147.46446
2015-03-24,152.0,152.800003,151.639999,152.179993,632300,147.746004
2015-03-25,152.309998,153.619995,150.630005,150.660004,830900,146.270302
2015-03-26,149.919998,151.960007,148.910004,151.160004,843100,146.755733
2015-03-27,151.289993,153.169998,150.360001,152.75,1061800,148.299403
2015-03-30,154.009995,154.550003,153.009995,153.800003,1598900,150.114837
2015-03-31,153.229996,154.110001,151.160004,151.279999,1619700,147.655214
2015-04-01,150.889999,151.820007,149.339996,150.089996,1409400,146.493725
2015-04-02,149.830002,151.720001,149.600006,151.039993,587900,147.420959
2015-04-06,151.070007,152.529999,150.619995,152.089996,874500,148.445803
2015-04-07,151.710007,153.440002,151.119995,151.179993,662500,147.557604
2015-04-08,151.429993,152.229996,150.220001,150.970001,640900,147.352644
2015-04-09,150.970001,152.199997,150.520004,152.050003,541300,148.406768
2015-04-10,152.240005,152.509995,150.990005,151.919998,509900,148.279878
2015-04-13,151.559998,152.5,150.539993,150.580002,815600,146.971989
2015-04-14,151.020004,152.399994,150.509995,151.839996,955300,148.201793
2015-04-15,152.360001,153.929993,151.960007,152.350006,809100,148.699583
2015-04-16,152.0,152.0,150.75,151.589996,621500,147.957783
2015-04-17,150.75,151.389999,148.630005,149.850006,982300,146.259485
2015-04-20,150.5,151.589996,149.860001,151.369995,662000,147.743054
2015-04-21,152.0,152.389999,151.070007,151.929993,675900,148.289633
2015-04-22,151.809998,152.119995,150.360001,151.470001,538800,147.840663
2015-04-23,151.220001,151.490005,150.029999,150.600006,618700,146.991514
2015-04-24,150.660004,151.080002,149.369995,150.059998,1071800,146.464445
2015-04-27,149.949997,152.179993,148.690002,151.059998,2014700,147.440484
2015-04-28,150.850006,153.580002,149.809998,152.960007,2480000,149.294967
2015-04-29,151.820007,152.990005,151.369995,151.869995,1391000,148.231073
2015-04-30,153.350006,153.350006,142.270004,143.429993,4796500,139.9933
2015-05-01,143.75,147.899994,143.509995,146.600006,1949100,143.087357
2015-05-04,147.929993,149.080002,147.110001,147.580002,1122200,144.043871
2015-05-05,148.190002,148.990005,144.960007,145.410004,1018400,141.925868
2015-05-06,146.389999,147.130005,144.710007,145.550003,730600,142.062513
2015-05-07,145.279999,146.570007,144.389999,146.190002,790500,142.687178
2015-05-08,147.869995,149.020004,147.589996,147.970001,920600,144.424526
2015-05-11,147.389999,148.279999,145.960007,146.009995,908300,142.511483
2015-05-12,144.949997,145.729996,144.149994,144.479996,762600,141.018144
2015-05-13,144.660004,146.050003,143.630005,144.949997,1913000,141.476884
2015-05-14,146.0,147.729996,144.830002,147.619995,996100,144.082906
2015-05-15,147.949997,148.960007,147.179993,148.479996,908000,144.922301
2015-05-18,148.410004,148.589996,147.350006,147.929993,527000,144.385476
2015-05-19,147.979996,149.369995,147.149994,147.509995,760600,143.975542
2015-05-20,147.720001,148.009995,146.809998,147.119995,640700,143.594887
2015-05-21,146.710007,148.410004,146.589996,147.990005,608600,144.444051
2015-05-22,147.520004,148.070007,146.369995,146.770004,749400,143.253282
2015-05-26,146.029999,146.419998,145.300003,146.039993,669600,142.540763
2015-05-27,146.0,148.050003,145.550003,147.539993,616800,144.004822
2015-05-28,146.970001,148.309998,146.850006,148.199997,520200,144.649011
2015-05-29,147.850006,148.410004,146.410004,146.759995,1066800,143.243512
2015-06-01,147.649994,148.100006,146.289993,147.449997,660400,143.916982
2015-06-02,147.139999,148.75,146.270004,148.149994,1002000,144.600206
2015-06-03,148.139999,149.089996,148.009995,148.339996,1194400,144.785656
2015-06-04,145.070007,147.210007,144.669998,145.929993,1407300,142.433398
2015-06-05,145.350006,145.970001,144.589996,145.580002,846900,142.091793
2015-06-08,145.460007,145.770004,144.520004,144.539993,567800,141.076704
2015-06-09,145.119995,145.580002,143.660004,144.429993,925800,140.969339
2015-06-10,145.470001,146.350006,144.940002,145.940002,658900,142.443168
2015-06-11,146.149994,147.490005,145.979996,146.199997,655000,142.696933
2015-06-12,145.679993,146.399994,144.699997,144.949997,605400,141.476884
2015-06-15,144.160004,145.169998,143.139999,144.130005,779100,140.676539
2015-06-16,144.199997,146.110001,144.199997,145.710007,646900,142.218683
2015-06-17,146.240005,146.770004,145.220001,146.169998,755900,142.667653
2015-06-18,146.899994,147.710007,146.610001,146.940002,895500,143.419207
2015-06-19,146.559998,147.110001,145.080002,145.169998,841900,141.691613
2015-06-22,145.960007,146.600006,145.130005,145.850006,897100,142.355328
2015-06-23,145.789993,146.580002,144.610001,144.869995,1015800,141.398799
2015-06-24,144.300003,144.350006,142.940002,143.720001,866900,140.276359
2015-06-25,144.449997,144.789993,142.179993,142.830002,857600,139.407685
2015-06-26,143.160004,143.610001,141.479996,142.080002,2587700,138.675656
2015-06-29,140.610001,141.100006,136.899994,137.130005,1752900,134.611691
2015-06-30,137.869995,138.429993,136.690002,136.830002,1190800,134.317197
2015-07-01,137.039993,138.679993,137.039993,138.520004,1166800,135.976163
2015-07-02,139.210007,139.389999,136.169998,137.380005,1360900,134.857099
2015-07-06,136.119995,137.179993,135.5,136.110001,861400,133.610418
2015-07-07,136.179993,137.259995,134.919998,136.919998,1134200,134.405541
2015-07-08,135.470001,136.029999,132.940002,132.990005,1549900,130.54772
2015-07-09,134.589996,135.309998,132.220001,132.259995,1638700,129.831115
2015-07-10,134.020004,136.289993,133.649994,135.929993,1034200,133.433716
2015-07-13,137.050003,137.490005,136.089996,136.490005,720600,133.983444
2015-07-14,136.360001,137.839996,136.229996,137.190002,773300,134.670586
2015-07-15,136.979996,138.429993,136.520004,137.5,1130600,134.974891
2015-07-16,137.820007,138.130005,136.339996,137.070007,2509900,134.552795
2015-07-17,137.070007,137.080002,135.460007,136.210007,670400,133.708588
2015-07-20,136.080002,136.160004,135.050003,135.240005,728300,132.7564
2015-07-21,135.460007,135.649994,132.710007,133.440002,897000,130.989453
2015-07-22,133.240005,134.070007,132.619995,132.800003,1576400,130.361207
2015-07-23,132.970001,132.970001,131.220001,132.710007,1951500,130.272863
2015-07-24,132.380005,132.710007,129.440002,130.059998,1541600,127.67152
2015-07-27,129.009995,129.669998,128.389999,128.820007,1615600,126.454301
2015-07-28,129.509995,133.789993,128.509995,132.820007,1862300,130.380844
2015-07-29,132.5,134.600006,131.619995,134.139999,1712800,131.676595
2015-07-30,142.5,144.0,140.5,142.339996,3569700,139.726004
2015-07-31,143.229996,144.110001,141.429993,142.509995,2348900,139.89288
2015-08-03,142.179993,147.289993,141.910004,145.880005,2816200,143.201002
2015-08-04,146.199997,147.759995,145.690002,146.089996,1198700,143.407137
2015-08-05,147.75,148.559998,145.360001,147.449997,1331200,144.742162
2015-08-06,147.470001,148.350006,146.509995,147.020004,2335600,144.320066
2015-08-07,146.690002,147.619995,145.529999,146.190002,1728900,143.505306
2015-08-10,147.630005,148.360001,147.089996,148.350006,1004400,145.625643
2015-08-11,146.740005,147.130005,145.419998,146.699997,1163700,144.005935
2015-08-12,145.949997,146.190002,143.630005,145.380005,1362400,142.710184
2015-08-13,144.940002,146.429993,144.5,145.740005,773600,143.063573
2015-08-14,146.0,147.080002,145.630005,146.740005,506700,144.045209
2015-08-17,146.679993,147.149994,145.830002,146.759995,420900,144.064831
2015-08-18,146.389999,146.899994,145.710007,146.029999,849300,143.348241
2015-08-19,145.289993,145.710007,144.259995,144.649994,1000700,141.993579
2015-08-20,143.440002,144.160004,140.279999,140.380005,1348300,137.802006
2015-08-21,139.550003,139.820007,136.940002,137.490005,1769600,134.96508
2015-08-24,130.009995,136.600006,125.0,132.320007,2526700,129.890026
2015-08-25,137.169998,138.100006,134.669998,134.809998,2643600,132.334289
2015-08-26,137.929993,138.710007,134.529999,137.789993,1598100,135.259559
2015-08-27,139.210007,141.369995,137.589996,140.649994,1195400,138.067037
2015-08-28,139.710007,141.389999,139.020004,140.669998,1024800,138.086674
2015-08-31,139.520004,140.419998,138.229996,139.529999,661500,136.96761
2015-09-01,136.679993,137.529999,135.020004,135.919998,1218600,133.423905
2015-09-02,137.429993,138.949997,136.320007,138.949997,1340100,136.39826
2015-09-03,139.779999,140.779999,139.059998,139.600006,880000,137.036332
2015-09-04,137.440002,138.070007,135.520004,135.899994,993000,133.404268
2015-09-08,137.770004,139.389999,137.259995,139.25,930900,136.692753
2015-09-09,140.369995,140.869995,137.020004,137.220001,1187400,134.700034
2015-09-10,135.360001,138.139999,135.360001,136.509995,2101900,134.003066
2015-09-11,135.690002,136.75,135.050003,136.419998,1408700,133.914723
2015-09-14,136.559998,136.559998,135.210007,135.479996,790700,132.991983
2015-09-15,136.130005,136.130005,134.699997,135.619995,935600,133.129411
2015-09-16,135.600006,138.800003,135.410004,138.679993,1095800,136.133214
2015-09-17,139.259995,141.5,137.570007,139.029999,2203200,136.476792
2015-09-18,136.830002,137.550003,134.399994,134.600006,1719300,132.128154
2015-09-21,135.330002,136.119995,133.860001,134.869995,1059100,132.393185
2015-09-22,133.720001,133.800003,131.429993,132.619995,1638000,130.184505
2015-09-23,132.649994,132.949997,130.240005,130.479996,1074400,128.083805
2015-09-24,129.190002,130.020004,127.230003,129.460007,1293300,127.082548
2015-09-25,130.539993,130.679993,127.0,127.629997,1715700,125.286145
2015-09-28,126.639999,126.809998,124.510002,125.25,1476400,122.949855
2015-09-29,124.419998,126.120003,123.660004,125.82,1493900,124.313329
2015-09-30,127.279999,128.220001,125.989998,127.580002,1717200,126.052255
2015-10-01,127.629997,129.449997,126.650002,129.270004,2256000,127.72202
2015-10-02,127.949997,130.550003,126.82,130.520004,1736500,128.957052
2015-10-05,131.929993,132.990005,131.410004,132.919998,1951600,131.328306
2015-10-06,132.839996,133.960007,132.509995,132.789993,927700,131.199858
2015-10-07,133.169998,134.399994,131.949997,134.169998,1318300,132.563338
2015-10-08,135.529999,138.199997,134.440002,137.910004,1547400,136.258557
2015-10-09,138.380005,140.639999,137.649994,139.949997,1631600,138.274122
2015-10-12,139.660004,140.119995,138.009995,138.809998,610400,137.147774
2015-10-13,137.649994,139.350006,136.779999,138.289993,1498100,136.633997
2015-10-14,138.229996,139.059998,137.679993,138.529999,613200,136.871128
2015-10-15,139.460007,140.0,138.279999,139.759995,813000,138.086395
2015-10-16,140.5,140.679993,137.979996,138.860001,576600,137.197178
2015-10-19,138.100006,138.770004,137.399994,138.029999,453900,136.377116
2015-10-20,137.970001,138.770004,137.229996,137.350006,843300,135.705266
2015-10-21,137.860001,138.110001,132.779999,135.539993,1990800,133.916927
2015-10-22,136.550003,137.929993,135.940002,137.830002,1504400,136.179514
2015-10-23,139.559998,140.899994,138.050003,139.990005,1603200,138.313652
2015-10-26,139.970001,140.410004,139.550003,139.770004,876700,138.096285
2015-10-27,138.740005,139.669998,138.559998,139.229996,1036500,137.562743
2015-10-28,139.229996,142.139999,138.919998,142.130005,1440400,140.428025
2015-10-29,137.520004,142.279999,135.75,137.360001,2567900,135.71514
2015-10-30,137.929993,140.270004,137.929993,138.979996,1795200,137.315736
2015-11-02,138.869995,139.990005,138.270004,138.559998,1256500,136.900768
2015-11-03,138.25,139.710007,137.710007,138.710007,754600,137.048981
2015-11-04,139.899994,140.0,137.820007,138.190002,891600,136.535203
2015-11-05,137.779999,138.639999,135.509995,137.300003,1272000,135.655861
2015-11-06,136.199997,138.660004,136.0,138.619995,899400,136.960047
2015-11-09,138.100006,138.440002,135.210007,136.330002,964000,134.697476
2015-11-10,136.0,136.949997,134.910004,136.720001,828000,135.082805
2015-11-11,137.330002,137.330002,135.929993,136.800003,623900,135.161849
2015-11-12,135.380005,136.0,134.75,135.300003,1112200,133.679811
2015-11-13,135.449997,138.690002,134.179993,137.380005,1565900,135.734905
2015-11-16,137.369995,140.429993,137.259995,140.350006,1386500,138.669341
2015-11-17,140.110001,143.830002,139.070007,139.470001,2611500,137.799874
2015-11-18,139.580002,140.039993,136.869995,139.429993,1315800,137.760345
2015-11-19,139.460007,140.380005,138.600006,139.960007,965500,138.284012
2015-11-20,140.089996,140.789993,139.059998,139.289993,640200,137.622022
2015-11-23,139.610001,141.330002,139.610001,140.179993,796200,138.501364
2015-11-24,139.229996,140.100006,138.550003,139.470001,926100,137.799874
2015-11-25,139.190002,140.330002,138.320007,138.350006,821800,136.693291
2015-11-27,138.139999,139.009995,137.289993,137.899994,537900,136.248667
2015-11-30,137.850006,138.490005,136.860001,136.889999,1064000,135.250767
2015-12-01,136.740005,138.339996,135.339996,138.0,1510900,136.347476
2015-12-02,137.509995,139.039993,136.639999,138.5,3746600,136.841489
2015-12-03,138.960007,139.470001,135.320007,135.770004,2001700,134.144184
2015-12-04,136.350006,138.630005,136.110001,138.440002,1084100,136.78221
2015-12-07,137.639999,137.75,136.119995,136.809998,1502100,135.171724
2015-12-08,135.460007,136.690002,132.690002,132.970001,1697600,131.377711
2015-12-09,133.460007,135.389999,132.380005,133.850006,1742700,132.247178
2015-12-10,133.5,134.020004,132.029999,132.509995,2032100,130.923212
2015-12-11,130.360001,131.020004,129.110001,130.479996,2197800,128.917522
2015-12-14,130.300003,130.729996,128.0,128.960007,2210500,127.415735
2015-12-15,130.070007,131.899994,129.910004,131.5,1739200,129.925312
2015-12-16,132.710007,132.789993,129.520004,132.210007,2197000,130.626817
2015-12-17,132.529999,132.889999,129.720001,130.360001,2460400,128.798964
2015-12-18,129.5,130.020004,127.800003,127.849998,2260300,126.319019
2015-12-21,129.320007,130.130005,128.179993,129.949997,1945900,128.39387
2015-12-22,130.570007,132.059998,130.149994,131.550003,896000,129.974717
2015-12-23,132.630005,133.360001,132.020004,133.179993,573200,131.585187
2015-12-24,132.910004,133.869995,132.699997,133.190002,338900,131.595077
2015-12-28,132.520004,132.970001,132.029999,132.600006,635100,131.012146
2015-12-29,133.699997,134.729996,132.410004,133.199997,659100,131.604952
2015-12-30,132.089996,133.130005,131.880005,132.259995,805600,131.475716
2015-12-31,131.449997,132.130005,129.970001,130.110001,847700,129.338471
2016-01-04,128.210007,129.279999,127.07,129.190002,1320300,128.423928
2016-01-05,128.470001,129.270004,125.910004,126.879997,1355700,126.127621
2016-01-06,124.860001,125.080002,122.849998,123.790001,1490000,123.055948
2016-01-07,121.269997,122.730003,119.18,119.639999,3944800,118.930555
2016-01-08,120.300003,120.889999,118.830002,119.019997,2577200,118.314229
2016-01-11,121.129997,121.25,118.639999,119.489998,2275000,118.781443
2016-01-12,120.690002,121.269997,119.459999,121.209999,2381600,120.491245
2016-01-13,121.93,122.349998,118.389999,118.550003,1340900,117.847022
2016-01-14,119.239998,119.589996,115.639999,118.379997,3200600,117.678024
2016-01-15,115.660004,118.139999,114.860001,117.82,2324400,117.121347
2016-01-19,118.790001,120.139999,117.330002,119.589996,1794100,118.880848
2016-01-20,117.599998,118.610001,114.639999,117.559998,1735100,116.862887
2016-01-21,118.18,118.919998,116.379997,117.169998,1209200,116.4752
2016-01-22,119.099998,120.690002,117.93,118.970001,1036200,118.26453
2016-01-25,118.910004,119.199997,116.150002,116.309998,1109000,115.620299
2016-01-26,117.290001,119.580002,116.449997,118.410004,1212700,117.707853
2016-01-27,118.120003,120.489998,117.519997,118.07,1516900,117.369865
2016-01-28,118.730003,120.440002,118.07,119.010002,1828600,118.304293
2016-01-29,122.290001,126.779999,121.309998,126.709999,3277100,125.958631
2016-02-01,125.440002,131.679993,125.019997,131.259995,3288300,130.481645
2016-02-02,131.059998,132.339996,129.039993,130.809998,3685000,130.034317
2016-02-03,132.789993,133.889999,130.830002,133.380005,2951900,132.589084
2016-02-04,133.289993,137.0,132.960007,136.160004,3233000,135.352598
2016-02-05,136.160004,136.910004,134.960007,135.600006,2063700,134.795921
2016-02-08,134.009995,134.169998,128.789993,130.75,2566200,129.974675
2016-02-09,129.279999,133.460007,128.820007,132.460007,1657400,131.674542
2016-02-10,132.850006,134.5,130.119995,130.449997,1388200,129.676451
2016-02-11,128.559998,130.0,126.110001,127.209999,2109800,126.455666
2016-02-12,128.809998,130.960007,127.269997,130.350006,1109700,129.577053
2016-02-16,131.940002,131.990005,129.690002,131.350006,920700,130.571123
2016-02-17,132.690002,133.160004,131.270004,132.509995,1185700,131.724233
2016-02-18,132.389999,132.960007,130.580002,131.169998,1077800,130.392183
2016-02-19,130.699997,131.899994,128.880005,131.529999,1166100,130.750049
2016-02-22,132.869995,133.910004,132.279999,132.919998,895500,132.131805
2016-02-23,132.050003,132.610001,130.570007,131.210007,975600,130.431954
2016-02-24,128.789993,131.729996,126.379997,131.550003,747200,130.769934
2016-02-25,132.100006,133.0,130.449997,132.990005,633200,132.201398
2016-02-26,133.660004,134.470001,133.009995,133.639999,825900,132.847537
2016-02-29,133.429993,134.759995,132.410004,132.470001,1835900,131.684477
2016-03-01,133.779999,135.229996,131.910004,134.389999,1309500,133.59309
2016-03-02,133.410004,134.979996,132.649994,134.220001,932500,133.4241
2016-03-03,134.509995,135.949997,134.009995,134.880005,1090900,134.08019
2016-03-04,135.669998,136.240005,133.580002,134.789993,1233000,133.990712
2016-03-07,134.690002,136.0,133.779999,135.0,897500,134.199473
2016-03-08,133.919998,135.089996,131.940002,134.220001,13888000,133.4241
2016-03-09,135.110001,135.5,133.690002,134.679993,9906800,133.881364
2016-03-10,135.470001,136.089996,133.020004,134.600006,4220200,133.801851
2016-03-11,135.979996,137.779999,135.0,136.470001,1283500,135.660758
2016-03-14,135.979996,136.669998,135.259995,136.25,2628800,135.442061
2016-03-15,135.070007,135.479996,133.630005,134.050003,1712100,133.25511
2016-03-16,133.289993,136.449997,133.160004,136.059998,1554500,135.253185
2016-03-17,137.100006,141.399994,136.199997,140.960007,2250000,140.124138
2016-03-18,141.100006,142.740005,140.309998,141.589996,2901300,140.750392
2016-03-21,141.259995,141.860001,139.729996,140.690002,1903300,139.855735
2016-03-22,140.0,143.889999,139.740005,143.070007,2740700,142.221627
2016-03-23,142.460007,143.929993,141.529999,143.929993,2508700,143.076513
2016-03-24,144.039993,144.360001,141.320007,141.759995,1161200,140.919382
2016-03-28,142.360001,143.639999,141.960007,143.130005,1723500,142.281269
2016-03-29,142.25,145.970001,141.529999,145.029999,1984200,144.169996
2016-03-30,145.0,147.160004,144.369995,145.25,1350300,145.25
2016-03-31,145.130005,145.679993,143.320007,144.050003,1228500,144.050003
2016-04-01,143.5,145.539993,141.899994,145.309998,1333000,145.309998
2016-04-04,143.729996,144.080002,142.0,142.699997,1530100,142.699997
2016-04-05,142.0,143.389999,141.520004,142.699997,918800,142.699997
2016-04-06,142.380005,143.720001,141.649994,143.690002,722200,143.690002
2016-04-07,143.100006,143.199997,141.559998,141.850006,728000,141.850006
2016-04-08,143.399994,143.940002,142.080002,142.520004,514000,142.520004
2016-04-11,143.470001,144.360001,143.130005,143.360001,935600,143.360001
2016-04-12,143.779999,144.839996,142.839996,144.229996,609200,144.229996
2016-04-13,144.970001,145.210007,143.649994,144.399994,870800,144.399994
2016-04-14,144.929993,145.179993,144.190002,145.080002,926800,145.080002
2016-04-15,145.130005,145.210007,144.25,145.029999,681200,145.029999
2016-04-18,144.660004,146.520004,144.130005,146.470001,683500,146.470001
2016-04-19,147.440002,149.199997,146.639999,149.199997,1088900,149.199997
2016-04-20,149.330002,149.330002,148.199997,148.830002,914500,148.830002
2016-04-21,148.770004,149.429993,147.919998,148.320007,665600,148.320007
2016-04-22,149.050003,149.5,147.559998,148.119995,715300,148.119995
2016-04-25,147.300003,148.029999,146.669998,147.960007,860800,147.960007
2016-04-26,148.199997,148.729996,146.990005,147.490005,941600,147.490005
2016-04-27,147.589996,148.789993,146.020004,148.309998,1363100,148.309998
2016-04-28,147.809998,152.160004,146.869995,148.539993,2064200,148.539993
2016-04-29,147.589996,148.649994,145.440002,145.889999,1646900,145.889999
2016-05-02,144.820007,147.080002,144.820007,145.869995,1360000,145.869995
2016-05-03,144.210007,145.009995,141.990005,143.139999,3663700,143.139999
2016-05-04,142.380005,143.240005,142.029999,142.850006,1903500,142.850006
2016-05-05,143.539993,144.380005,142.720001,143.25,1289900,143.25
2016-05-06,143.669998,145.639999,143.0,144.570007,1527900,144.570007
2016-05-09,144.059998,144.990005,142.309998,142.610001,861000,142.610001
2016-05-10,143.160004,144.380005,142.330002,144.320007,915900,144.320007
2016-05-11,144.270004,144.710007,142.339996,142.419998,698900,142.419998
2016-05-12,144.199997,144.449997,142.649994,143.339996,1015500,143.339996
2016-05-13,143.0,143.649994,141.210007,141.830002,670400,141.830002
2016-05-16,141.990005,143.929993,141.880005,143.550003,832300,143.550003
2016-05-17,143.5,144.279999,142.220001,142.880005,1628100,142.880005
2016-05-18,142.0,143.589996,141.119995,141.699997,675000,141.699997
2016-05-19,141.740005,142.630005,140.490005,141.699997,664100,141.699997
2016-05-20,142.539993,142.860001,141.089996,141.440002,630700,141.440002
2016-05-23,141.740005,142.440002,141.559998,141.669998,831700,141.669998
2016-05-24,141.919998,143.580002,141.570007,143.300003,603500,143.300003
2016-05-25,143.839996,144.779999,143.490005,143.679993,670700,143.679993
2016-05-26,144.0,144.240005,143.009995,143.070007,434600,143.070007
2016-05-27,143.110001,143.529999,142.850006,143.059998,439200,143.059998
2016-05-31,143.679993,143.679993,142.270004,142.639999,647400,142.639999
2016-06-01,142.160004,144.160004,141.25,144.0,821100,144.0
2016-06-02,143.440002,143.5,142.279999,143.5,672100,143.5
2016-06-03,143.389999,143.5,142.270004,143.25,506800,143.25
2016-06-06,143.869995,145.880005,143.869995,145.559998,722800,145.559998
2016-06-07,145.399994,145.940002,145.020004,145.25,890100,145.25
2016-06-08,145.75,147.199997,145.009995,146.889999,787100,146.889999
2016-06-09,145.869995,146.850006,145.100006,146.600006,585500,146.600006
2016-06-10,145.800003,146.589996,145.059998,146.389999,713700,146.389999
2016-06-13,145.929993,146.360001,143.899994,144.029999,826600,144.029999
