Date,Open_GPC,High_GPC,Low_GPC,Close_GPC,Volume_GPC,AdjClose_GPC
2015-01-12,101.370003,101.400002,97.029999,97.519997,1815700,93.545043
2015-01-13,98.510002,99.480003,96.400002,97.080002,1373800,93.122982
2015-01-14,96.580002,97.059998,94.120003,95.279999,1542300,91.396348
2015-01-15,95.279999,95.970001,94.910004,95.080002,1470800,91.204503
2015-01-16,95.099998,97.150002,94.800003,97.099998,991600,93.142164
2015-01-20,97.150002,97.519997,95.949997,97.470001,1150100,93.497085
2015-01-21,97.160004,98.029999,96.620003,97.760002,799600,93.775266
2015-01-22,98.239998,99.010002,97.300003,98.580002,777100,94.561842
2015-01-23,98.720001,98.910004,97.879997,98.400002,993700,94.389178
2015-01-26,98.57,99.029999,97.879997,98.650002,870800,94.628988
2015-01-27,97.629997,98.190002,96.959999,97.519997,783900,93.545043
2015-01-28,98.0,98.0,95.269997,95.419998,1060600,91.530641
2015-01-29,95.669998,95.769997,94.519997,95.419998,1363100,91.530641
2015-01-30,94.339996,94.620003,92.830002,92.940002,2806000,89.151731
2015-02-02,93.339996,93.860001,91.839996,93.440002,2076900,89.631351
2015-02-03,93.419998,98.360001,92.949997,97.919998,6016300,93.92874
2015-02-04,97.629997,97.989998,95.07,95.5,1573700,91.607382
2015-02-05,95.970001,97.019997,95.300003,95.949997,1330300,92.039037
2015-02-06,96.050003,97.199997,95.879997,96.589996,877400,92.65295
2015-02-09,95.940002,97.029999,95.940002,96.080002,575100,92.163743
2015-02-10,96.519997,97.059998,95.849998,96.519997,761400,92.585803
2015-02-11,96.489998,97.040001,96.0,96.419998,528700,92.489881
2015-02-12,96.290001,96.959999,95.919998,96.790001,655800,92.844802
2015-02-13,96.879997,97.480003,96.529999,97.010002,1088100,93.055836
2015-02-17,98.0,98.480003,96.160004,96.610001,1435800,92.672139
2015-02-18,96.279999,96.309998,94.75,95.550003,916800,91.655347
2015-02-19,95.650002,96.489998,95.370003,95.709999,583100,91.808821
2015-02-20,95.589996,96.360001,95.059998,96.279999,676500,92.355588
2015-02-23,96.190002,96.440002,95.959999,96.419998,350600,92.489881
2015-02-24,96.25,96.870003,96.25,96.379997,370600,92.45151
2015-02-25,95.940002,97.129997,95.940002,96.779999,714200,92.835208
2015-02-26,96.440002,96.790001,96.160004,96.529999,440200,92.595398
2015-02-27,96.639999,96.889999,95.870003,96.080002,542200,92.163743
2015-03-02,96.150002,97.290001,95.879997,96.940002,687900,92.988689
2015-03-03,96.510002,96.910004,94.5,95.510002,811600,91.616976
2015-03-04,94.57,94.870003,93.849998,94.040001,654900,90.791512
2015-03-05,94.220001,94.639999,93.970001,94.230003,435300,90.974951
2015-03-06,94.040001,94.040001,92.550003,92.910004,749300,89.700549
2015-03-09,93.18,94.050003,93.150002,93.889999,829700,90.646692
2015-03-10,93.110001,93.550003,92.360001,92.360001,664000,89.169545
2015-03-11,92.300003,92.800003,91.959999,92.330002,599200,89.140583
2015-03-12,92.889999,94.82,92.889999,94.720001,774100,91.448023
2015-03-13,94.720001,94.720001,93.349998,94.470001,943800,91.206658
2015-03-16,95.129997,96.260002,94.830002,96.0,707900,92.683805
2015-03-17,95.330002,95.739998,94.349998,94.650002,509900,91.380441
2015-03-18,94.540001,95.620003,93.410004,95.239998,951300,91.950057
2015-03-19,95.139999,95.809998,94.720001,95.529999,577300,92.23004
2015-03-20,95.889999,96.190002,95.699997,95.93,926700,92.616224
2015-03-23,95.959999,96.660004,95.589996,95.589996,428300,92.287965
2015-03-24,95.129997,95.620003,94.529999,94.57,372900,91.303203
2015-03-25,94.760002,94.900002,92.790001,92.849998,449400,89.642617
2015-03-26,92.459999,92.730003,91.739998,92.330002,472900,89.140583
2015-03-27,92.199997,93.209999,92.0,92.93,432600,89.719855
2015-03-30,93.349998,94.269997,93.239998,93.860001,341400,90.61773
2015-03-31,92.790001,94.580002,92.769997,93.190002,959500,89.970876
2015-04-01,92.82,92.980003,90.709999,91.75,740600,88.580616
2015-04-02,91.760002,92.959999,91.510002,92.730003,714600,89.526767
2015-04-06,92.800003,94.190002,92.709999,93.269997,1054100,90.048107
2015-04-07,93.169998,93.599998,92.839996,93.32,618500,90.096382
2015-04-08,93.559998,93.599998,92.309998,92.849998,896200,89.642617
2015-04-09,92.919998,93.309998,92.419998,92.910004,353900,89.700549
2015-04-10,92.779999,93.599998,92.779999,93.269997,397500,90.048107
2015-04-13,93.349998,93.639999,92.800003,92.830002,599400,89.623311
2015-04-14,92.68,93.129997,92.0,92.669998,650900,89.468834
2015-04-15,92.980003,93.589996,92.5,92.540001,600500,89.343328
2015-04-16,92.470001,92.669998,91.650002,92.110001,355000,88.928181
2015-04-17,91.379997,92.089996,90.82,91.669998,673600,88.503378
2015-04-20,92.260002,92.93,92.25,92.57,780500,89.37229
2015-04-21,92.75,94.410004,91.730003,92.449997,1031100,89.256433
2015-04-22,92.75,93.290001,91.419998,93.019997,929300,89.806742
2015-04-23,92.959999,93.709999,92.339996,93.129997,587400,89.912943
2015-04-24,93.120003,93.25,91.620003,91.989998,462400,88.812324
2015-04-27,92.349998,92.660004,91.260002,91.459999,613400,88.300633
2015-04-28,91.239998,91.669998,90.809998,91.339996,586400,88.184776
2015-04-29,91.279999,91.379997,90.389999,90.940002,746200,87.798599
2015-04-30,90.599998,91.230003,89.470001,89.849998,1054300,86.746248
2015-05-01,90.589996,91.559998,90.110001,91.470001,692300,88.31029
2015-05-04,92.57,92.980003,92.220001,92.830002,720000,89.623311
2015-05-05,92.690002,93.160004,91.720001,91.809998,508300,88.638541
2015-05-06,92.029999,92.32,91.099998,91.639999,404800,88.474415
2015-05-07,92.019997,92.980003,91.739998,92.589996,454600,89.391596
2015-05-08,93.470001,94.309998,93.220001,94.080002,764500,90.830131
2015-05-11,93.830002,94.739998,93.529999,94.209999,1230900,90.955638
2015-05-12,93.75,94.260002,93.209999,94.010002,696400,90.762549
2015-05-13,94.040001,94.470001,92.550003,92.690002,943600,89.488147
2015-05-14,93.209999,94.099998,92.5,94.040001,690300,90.791512
2015-05-15,94.010002,94.18,93.5,93.839996,1251300,90.598416
2015-05-18,93.779999,94.360001,93.360001,93.760002,387600,90.521185
2015-05-19,93.949997,94.209999,93.360001,93.699997,389100,90.463253
2015-05-20,93.910004,94.18,93.040001,93.739998,562700,90.501872
2015-05-21,93.419998,93.82,92.989998,93.57,420500,90.337746
2015-05-22,93.650002,94.059998,93.209999,93.540001,407800,90.308784
2015-05-26,93.169998,93.75,92.300003,92.580002,630900,89.381947
2015-05-27,92.900002,93.059998,92.120003,92.870003,413300,89.66193
2015-05-28,92.940002,93.099998,91.949997,92.410004,398400,89.217821
2015-05-29,92.220001,92.220001,90.309998,90.470001,1243300,87.344833
2015-06-01,90.540001,90.910004,89.900002,90.230003,742300,87.113126
2015-06-02,90.010002,90.720001,89.709999,90.339996,506200,87.219319
2015-06-03,90.25,90.839996,89.75,90.75,495700,88.215697
2015-06-04,91.839996,91.870003,90.629997,91.0,689300,88.458715
2015-06-05,91.019997,91.589996,90.589996,91.529999,661300,88.973913
2015-06-08,91.089996,91.440002,90.790001,90.839996,575600,88.30318
2015-06-09,90.730003,90.980003,90.160004,90.230003,568000,87.710222
2015-06-10,90.769997,91.839996,90.660004,91.43,481900,88.876707
2015-06-11,91.510002,91.879997,90.730003,90.849998,602300,88.312903
2015-06-12,90.580002,90.940002,90.110001,90.839996,478200,88.30318
2015-06-15,90.139999,90.599998,89.849998,90.489998,559100,87.962955
2015-06-16,90.389999,90.940002,90.300003,90.809998,285800,88.274019
2015-06-17,91.169998,91.620003,90.629997,91.190002,367900,88.643412
2015-06-18,92.07,92.949997,91.790001,92.629997,539100,90.043193
2015-06-19,92.5,92.870003,92.169998,92.209999,634400,89.634924
2015-06-22,92.68,92.870003,91.989998,92.279999,303100,89.702968
2015-06-23,92.519997,92.75,92.099998,92.269997,271600,89.693246
2015-06-24,92.25,92.57,91.730003,91.75,429600,89.187771
2015-06-25,91.82,92.040001,91.260002,91.599998,442300,89.041958
2015-06-26,92.07,92.449997,91.75,92.07,391500,89.498834
2015-06-29,91.080002,91.230003,89.169998,89.279999,784500,86.786747
2015-06-30,90.010002,90.239998,89.379997,89.529999,774400,87.029766
2015-07-01,89.459999,90.790001,89.349998,90.660004,715200,88.128214
2015-07-02,90.830002,90.910004,89.610001,90.029999,497200,87.515802
2015-07-06,89.669998,90.400002,89.059998,89.489998,852300,86.990882
2015-07-07,89.25,89.5,87.910004,89.440002,568700,86.942282
2015-07-08,88.93,88.93,87.830002,87.849998,654300,85.396681
2015-07-09,88.93,88.949997,87.959999,88.269997,639800,85.80495
2015-07-10,89.199997,89.300003,87.970001,88.980003,691000,86.495129
2015-07-13,89.709999,90.529999,89.290001,90.480003,650300,87.95324
2015-07-14,90.470001,90.650002,89.669998,90.209999,1319000,87.690776
2015-07-15,90.050003,90.57,89.519997,90.489998,673700,87.962955
2015-07-16,90.970001,91.019997,90.580002,90.870003,428100,88.332348
2015-07-17,90.389999,90.879997,89.949997,90.639999,690800,88.108768
2015-07-20,89.330002,89.779999,87.059998,88.809998,1562400,86.329871
2015-07-21,88.610001,89.309998,87.830002,87.870003,969700,85.416127
2015-07-22,87.709999,88.059998,86.93,87.839996,724900,85.386958
2015-07-23,87.940002,88.709999,87.589996,87.970001,550700,85.513333
2015-07-24,87.970001,88.220001,86.769997,86.879997,468900,84.453769
2015-07-27,86.440002,86.720001,85.800003,86.18,835100,83.77332
2015-07-28,86.459999,87.230003,85.949997,87.089996,621100,84.657903
2015-07-29,87.139999,88.550003,86.989998,88.410004,559700,85.941048
2015-07-30,88.360001,89.080002,87.900002,88.610001,604600,86.135459
2015-07-31,89.25,89.309998,88.480003,88.949997,648600,86.465961
2015-08-03,88.769997,88.889999,88.040001,88.510002,357800,86.038254
2015-08-04,88.389999,89.25,88.260002,88.449997,435900,85.979924
2015-08-05,89.120003,89.459999,88.839996,89.029999,344500,86.543729
2015-08-06,88.989998,89.25,87.949997,88.709999,577500,86.232665
2015-08-07,88.669998,88.849998,87.709999,87.980003,613000,85.523056
2015-08-10,88.599998,89.230003,88.419998,89.129997,491800,86.640935
2015-08-11,88.32,88.459999,87.580002,87.989998,481600,85.532771
2015-08-12,87.279999,87.839996,86.300003,87.639999,387000,85.192547
2015-08-13,87.580002,88.5,87.190002,88.059998,313900,85.600816
2015-08-14,88.080002,88.580002,87.75,88.470001,367400,85.99937
2015-08-17,87.839996,88.400002,87.230003,88.309998,237200,85.843834
2015-08-18,87.860001,88.489998,87.449997,87.900002,435000,85.445288
2015-08-19,87.43,88.050003,86.860001,87.400002,588100,84.959251
2015-08-20,86.639999,86.730003,85.68,85.68,542800,83.287283
2015-08-21,84.860001,85.580002,83.370003,83.43,886200,81.100117
2015-08-24,80.099998,82.949997,78.760002,81.190002,1352200,78.922674
2015-08-25,83.540001,83.68,79.470001,79.529999,849400,77.309028
2015-08-26,81.120003,81.43,79.279999,81.059998,1010700,78.796299
2015-08-27,81.779999,83.669998,81.57,83.529999,762900,81.197323
2015-08-28,83.0,83.800003,82.980003,83.709999,560600,81.372296
2015-08-31,83.550003,84.139999,83.089996,83.489998,616000,81.158439
2015-09-01,82.059998,82.559998,80.849998,81.199997,784600,78.932389
2015-09-02,81.349998,81.660004,80.489998,81.650002,565100,79.975553
2015-09-03,81.75,82.870003,81.620003,81.870003,535400,80.191043
2015-09-04,80.82,81.519997,80.660004,80.919998,640000,79.26052
2015-09-08,82.360001,83.690002,82.279999,83.639999,591000,81.924741
2015-09-09,84.230003,84.5,82.790001,82.989998,845100,81.288069
2015-09-10,82.849998,83.639999,82.400002,83.169998,579200,81.464378
2015-09-11,82.959999,83.459999,82.410004,83.43,459800,81.719048
2015-09-14,83.43,83.459999,82.610001,83.040001,384500,81.337047
2015-09-15,83.199997,85.080002,82.839996,84.900002,752500,83.158903
2015-09-16,84.769997,86.25,84.470001,86.059998,643000,84.295111
2015-09-17,85.870003,86.220001,84.760002,85.059998,744500,83.315618
2015-09-18,84.209999,84.230003,83.089996,83.25,909600,81.542739
2015-09-21,83.5,84.32,83.269997,83.699997,437300,81.983508
2015-09-22,82.790001,82.870003,82.279999,82.660004,523200,80.964843
2015-09-23,82.730003,82.82,82.059998,82.690002,527600,80.994226
2015-09-24,82.059998,83.559998,81.809998,83.400002,846200,81.689665
2015-09-25,84.0,84.239998,83.449997,83.959999,800400,82.238178
2015-09-28,83.540001,83.800003,82.440002,82.660004,579300,80.964843
2015-09-29,82.910004,83.029999,82.169998,82.540001,539500,80.847301
2015-09-30,82.639999,83.300003,81.940002,82.889999,1065000,81.190122
2015-10-01,82.559998,82.870003,80.25,81.480003,1389600,79.809041
2015-10-02,80.230003,82.080002,79.769997,82.080002,946200,80.396735
2015-10-05,82.68,84.059998,82.400002,83.830002,1041800,82.110847
2015-10-06,83.860001,83.910004,82.809998,82.870003,762300,81.170535
2015-10-07,83.459999,84.540001,83.0,84.489998,932500,82.757308
2015-10-08,84.32,86.260002,84.32,85.959999,577500,84.197163
2015-10-09,86.089996,86.5,85.550003,85.57,486300,83.815161
2015-10-12,85.459999,85.589996,85.029999,85.209999,405500,83.462544
2015-10-13,84.900002,85.260002,84.269997,84.370003,399300,82.639774
2015-10-14,84.089996,84.489998,83.139999,83.330002,749300,81.621101
2015-10-15,83.610001,83.839996,82.25,83.720001,750300,82.003102
2015-10-16,83.910004,84.169998,82.599998,83.279999,1117000,81.572123
2015-10-19,81.349998,86.25,81.309998,84.660004,2955900,82.923827
2015-10-20,84.690002,87.150002,84.629997,85.68,1575100,83.922906
2015-10-21,86.029999,86.82,85.75,86.080002,1016500,84.314705
2015-10-22,86.900002,88.830002,86.699997,88.339996,1141800,86.528352
2015-10-23,88.830002,89.300003,88.059998,89.190002,1143600,87.360927
2015-10-26,89.269997,90.089996,89.139999,89.910004,919800,88.066162
2015-10-27,89.480003,89.989998,88.410004,88.599998,835800,86.783022
2015-10-28,88.830002,90.129997,88.599998,90.099998,542400,88.252261
2015-10-29,90.050003,90.32,89.220001,90.209999,620300,88.360005
2015-10-30,90.239998,91.379997,90.110001,90.760002,908500,88.898729
2015-11-02,90.760002,91.93,90.599998,91.849998,565400,89.966372
2015-11-03,91.629997,92.160004,91.220001,91.580002,499700,89.701913
2015-11-04,91.790001,92.040001,91.080002,91.32,642000,89.447243
2015-11-05,91.400002,92.32,91.080002,91.949997,813300,90.06432
2015-11-06,91.529999,91.690002,89.029999,89.519997,1357400,87.684153
2015-11-09,89.510002,89.760002,88.370003,88.910004,988500,87.08667
2015-11-10,88.889999,89.790001,88.760002,89.779999,775800,87.938823
2015-11-11,89.779999,89.919998,88.879997,89.379997,678200,87.547025
2015-11-12,88.879997,89.160004,87.209999,87.260002,1124700,85.470506
2015-11-13,87.0,87.290001,85.720001,85.830002,809200,84.069832
2015-11-16,85.900002,87.919998,85.709999,87.800003,808100,85.999433
2015-11-17,85.900002,88.690002,85.900002,88.050003,757000,86.244306
2015-11-18,88.150002,88.510002,87.129997,88.410004,690000,86.596924
2015-11-19,88.650002,89.629997,88.129997,89.010002,774000,87.184618
2015-11-20,89.400002,90.330002,89.279999,90.239998,798400,88.389389
2015-11-23,90.379997,91.110001,90.050003,90.440002,590900,88.585292
2015-11-24,89.82,90.07,89.230003,89.660004,780700,87.821289
2015-11-25,89.629997,90.889999,89.519997,90.580002,577200,88.72242
2015-11-27,90.690002,90.989998,90.199997,90.879997,191500,89.016264
2015-11-30,91.059998,91.110001,90.050003,90.629997,637400,88.77139
2015-12-01,91.029999,91.419998,90.309998,90.610001,499400,88.751804
2015-12-02,89.879997,90.269997,88.459999,88.660004,498700,87.435246
2015-12-03,88.639999,88.769997,87.400002,88.120003,957000,86.902705
2015-12-04,88.360001,89.300003,88.139999,89.059998,649800,87.829715
2015-12-07,88.68,89.160004,88.379997,89.099998,484600,87.869163
2015-12-08,88.019997,89.129997,87.620003,88.669998,538100,87.445103
2015-12-09,87.93,89.5,86.959999,87.269997,782000,86.064441
2015-12-10,87.309998,87.93,86.989998,87.57,526800,86.3603
2015-12-11,86.57,86.610001,84.989998,85.25,789300,84.072349
2015-12-14,85.610001,86.620003,85.230003,86.150002,732500,84.959918
2015-12-15,86.629997,86.870003,85.410004,86.099998,750300,84.910605
2015-12-16,86.769997,87.209999,85.540001,87.139999,505600,85.936239
2015-12-17,87.089996,87.160004,85.849998,85.870003,540300,84.683787
2015-12-18,85.589996,85.610001,83.540001,83.580002,1484800,82.42542
2015-12-21,84.300003,84.519997,83.099998,83.980003,424500,82.819896
2015-12-22,84.150002,85.199997,84.150002,84.830002,584500,83.658152
2015-12-23,85.169998,86.480003,85.019997,86.230003,405300,85.038814
2015-12-24,85.879997,86.459999,85.849998,86.099998,175400,84.910605
2015-12-28,86.059998,86.849998,85.800003,86.75,368600,85.551628
2015-12-29,87.269997,87.760002,86.959999,87.489998,407500,86.281403
2015-12-30,87.260002,87.739998,86.720001,86.870003,339100,85.669973
2015-12-31,86.309998,86.650002,85.769997,85.889999,550900,84.703507
2016-01-04,84.809998,84.809998,82.760002,84.029999,1170800,82.869201
2016-01-05,84.529999,84.57,83.07,84.330002,1079100,83.165059
2016-01-06,83.129997,83.389999,82.019997,82.660004,864700,81.518131
2016-01-07,81.129997,82.300003,80.639999,80.879997,802400,79.762714
2016-01-08,81.150002,81.599998,78.449997,78.559998,1217800,77.474763
2016-01-11,79.769997,79.849998,78.129997,79.07,1215100,77.977719
2016-01-12,79.550003,80.0,78.650002,79.639999,875200,78.539845
2016-01-13,79.919998,80.059998,77.330002,77.400002,1018600,76.330791
2016-01-14,77.620003,79.099998,76.989998,78.5,1020000,77.415594
2016-01-15,76.889999,78.639999,76.5,78.470001,1357900,77.386009
2016-01-19,79.139999,79.330002,77.389999,78.309998,979900,77.228216
2016-01-20,77.330002,79.959999,76.639999,79.040001,1274000,77.948135
2016-01-21,79.150002,80.690002,78.489998,79.220001,798200,78.125649
2016-01-22,80.260002,80.459999,78.849998,79.730003,622700,78.628606
2016-01-25,79.440002,79.980003,79.019997,79.300003,881000,78.204546
2016-01-26,79.559998,82.290001,79.559998,82.050003,864800,80.916557
2016-01-27,82.010002,83.529999,81.43,82.019997,751000,80.886965
2016-01-28,82.779999,83.419998,81.610001,83.349998,724900,82.198594
2016-01-29,83.669998,86.260002,83.300003,86.169998,1285800,84.979638
2016-02-01,83.389999,84.360001,82.029999,83.910004,1280400,82.750863
2016-02-02,83.0,83.18,82.290001,82.669998,521300,81.527987
2016-02-03,83.360001,84.099998,82.32,83.839996,818700,82.681823
2016-02-04,83.449997,86.099998,83.449997,86.029999,1038500,84.841572
2016-02-05,86.019997,86.019997,84.370003,84.809998,989100,83.638424
2016-02-08,83.989998,85.519997,83.190002,85.269997,1118800,84.092069
2016-02-09,84.529999,86.980003,84.529999,86.389999,1040300,85.1966
2016-02-10,86.739998,87.599998,85.699997,86.220001,961700,85.02895
2016-02-11,85.309998,86.980003,84.779999,86.440002,1409400,85.245912
2016-02-12,86.93,88.300003,86.5,87.860001,1641800,86.646295
2016-02-16,88.370003,91.919998,85.260002,89.610001,2285000,88.37212
2016-02-17,89.169998,90.050003,88.5,90.019997,1232400,88.776452
2016-02-18,90.139999,91.279999,89.93,90.790001,1097500,89.53582
2016-02-19,90.18,92.449997,89.830002,92.07,1321200,90.798136
2016-02-22,92.779999,93.139999,91.970001,92.389999,811800,91.113715
2016-02-23,92.309998,92.779999,91.540001,91.75,534500,90.482557
2016-02-24,90.510002,91.089996,90.059998,91.040001,821600,89.782366
2016-02-25,91.599998,92.120003,90.730003,91.870003,675600,90.600902
2016-02-26,92.199997,92.440002,90.730003,91.260002,661700,89.999328
2016-02-29,91.220001,91.650002,90.150002,90.150002,1007200,88.904661
2016-03-01,90.970001,93.080002,90.779999,93.029999,862500,91.744874
2016-03-02,92.0,93.709999,91.459999,93.540001,1074700,92.90495
2016-03-03,93.629997,94.059998,93.010002,93.93,565800,93.292301
2016-03-04,93.800003,93.989998,93.120003,93.650002,695000,93.014203
2016-03-07,93.389999,94.730003,93.239998,94.5,753500,93.858431
2016-03-08,94.019997,94.629997,93.669998,93.870003,689000,93.232711
2016-03-09,93.980003,94.300003,92.82,93.940002,496500,93.302235
2016-03-10,94.169998,94.290001,92.93,93.919998,544100,93.282367
2016-03-11,94.720001,95.519997,94.510002,95.370003,663200,94.722527
2016-03-14,95.190002,95.449997,94.720001,95.0,399600,94.355037
2016-03-15,94.400002,95.050003,94.160004,94.879997,469100,94.235849
2016-03-16,94.769997,95.739998,94.370003,95.57,563300,94.921167
2016-03-17,95.849998,98.540001,95.489998,98.410004,1332400,97.741889
2016-03-18,98.82,98.82,97.25,98.050003,1362100,97.384333
2016-03-21,97.800003,97.970001,96.580002,97.519997,770300,96.857925
2016-03-22,97.629997,97.690002,96.870003,96.949997,712000,96.291795
2016-03-23,96.949997,98.120003,96.540001,97.620003,645700,96.957252
2016-03-24,97.129997,97.800003,96.93,97.720001,605300,97.056572
2016-03-28,98.050003,98.360001,97.660004,97.839996,355100,97.175752
2016-03-29,97.860001,98.779999,97.540001,98.610001,677800,97.940529
2016-03-30,99.080002,99.400002,98.540001,99.120003,398900,98.447068
2016-03-31,99.120003,99.589996,98.510002,99.360001,681200,98.685437
2016-04-01,98.629997,99.790001,98.43,99.720001,654600,99.042993
2016-04-04,98.93,99.040001,97.769997,98.309998,855200,97.642562
2016-04-05,98.529999,98.879997,97.339996,97.720001,1180400,97.056572
2016-04-06,97.839996,98.110001,96.529999,98.040001,931000,97.374399
2016-04-07,97.830002,98.099998,96.389999,96.910004,519700,96.252073
2016-04-08,97.639999,97.769997,96.849998,97.190002,529600,96.530171
2016-04-11,97.540001,98.029999,96.790001,96.790001,552300,96.132885
2016-04-12,97.0,97.800003,95.970001,97.589996,914900,96.927449
2016-04-13,98.110001,99.440002,98.010002,99.330002,630800,98.655642
2016-04-14,99.290001,99.5,98.099998,98.419998,810600,97.751816
2016-04-15,98.800003,99.800003,98.589996,99.400002,760900,98.725166
2016-04-18,98.949997,99.830002,98.730003,99.830002,1011200,99.152247
2016-04-19,100.0,100.0,96.540001,96.879997,1670200,96.22227
2016-04-20,96.809998,97.209999,95.580002,96.489998,1002800,95.834919
2016-04-21,96.730003,97.019997,95.779999,96.190002,728000,95.53696
2016-04-22,96.209999,97.410004,96.199997,96.779999,735000,96.122951
2016-04-25,96.75,97.050003,96.220001,96.900002,388000,96.242139
2016-04-26,96.93,98.370003,96.93,98.220001,502400,97.553177
2016-04-27,98.050003,98.459999,97.470001,98.230003,590200,97.563111
2016-04-28,97.599998,98.209999,97.110001,97.339996,483200,96.679147
2016-04-29,96.910004,96.910004,95.580002,95.970001,948100,95.318452
2016-05-02,96.160004,96.879997,96.029999,96.760002,479100,96.10309
2016-05-03,95.940002,96.580002,95.699997,96.389999,760600,95.735599
2016-05-04,96.059998,96.300003,95.400002,96.07,639000,95.417772
2016-05-05,96.360001,97.269997,95.849998,95.959999,631200,95.308518
2016-05-06,95.910004,97.029999,95.419998,97.0,378700,96.341458
2016-05-09,96.599998,97.400002,96.510002,97.010002,541300,96.351393
2016-05-10,97.25,98.07,97.25,97.949997,422600,97.285006
2016-05-11,97.519997,98.07,96.019997,96.120003,593600,95.467436
2016-05-12,96.32,97.260002,96.309998,97.110001,566900,96.450712
2016-05-13,96.940002,97.550003,95.860001,96.07,453900,95.417772
2016-05-16,96.309998,97.349998,96.07,96.940002,722700,96.281868
2016-05-17,96.629997,97.059998,93.980003,94.330002,1114800,93.689587
2016-05-18,94.010002,94.75,92.910004,94.18,819200,93.540604
2016-05-19,92.93,93.970001,92.25,93.480003,700700,92.845359
2016-05-20,93.989998,94.940002,93.919998,94.139999,696900,93.500875
2016-05-23,93.989998,94.040001,93.199997,93.720001,535300,93.083728
2016-05-24,94.080002,95.550003,93.980003,95.309998,555200,94.66293
2016-05-25,95.360001,96.650002,95.18,96.290001,547400,95.63628
2016-05-26,96.209999,96.93,95.879997,96.32,452200,95.666075
2016-05-27,96.589996,97.059998,96.57,97.059998,401000,96.401049
2016-05-31,97.459999,97.459999,96.169998,96.919998,743800,96.262
2016-06-01,96.059998,96.459999,95.75,96.309998,566400,96.309998
2016-06-02,95.82,97.010002,95.449997,96.93,677000,96.93
2016-06-03,96.459999,96.5,95.629997,96.160004,582000,96.160004
2016-06-06,96.07,97.279999,95.660004,96.970001,616000,96.970001
2016-06-07,97.290001,97.779999,97.099998,97.470001,349700,97.470001
2016-06-08,97.5,97.910004,97.400002,97.690002,418100,97.690002
2016-06-09,97.120003,97.610001,96.519997,97.230003,501500,97.230003
2016-06-10,96.739998,96.919998,96.010002,96.5,331300,96.5
2016-06-13,96.0,96.400002,95.019997,95.120003,489100,95.120003
