Date,Open_BAX,High_BAX,Low_BAX,Close_BAX,Volume_BAX,AdjClose_BAX
2014-12-31,73.879998,74.539999,73.259999,73.29,2693800,38.729224
2015-01-02,73.609997,74.029999,72.889999,73.309994,3964600,38.73979
2015-01-05,72.499999,72.690002,71.150002,71.49,6755000,37.778036
2015-01-06,71.719998,72.040002,70.910003,71.11,6930100,37.577229
2015-01-07,71.709998,71.849998,70.910003,71.449998,6065400,37.756897
2015-01-08,72.279994,73.459996,72.239999,73.300001,5669200,38.734509
2015-01-09,73.230004,73.459996,72.279994,72.379992,4221200,38.248341
2015-01-12,72.680002,72.91,72.129993,72.719997,4663800,38.428013
2015-01-13,73.139999,73.909999,71.599999,71.969998,5311700,38.031685
2015-01-14,71.479999,71.75,71.000001,71.729999,4985400,37.90486
2015-01-15,71.729999,72.309996,71.219999,71.479999,3731900,37.772751
2015-01-16,71.449998,72.069997,70.839992,72.01,4149200,38.052824
2015-01-20,72.619999,72.64,71.429996,71.809996,5047100,37.947134
2015-01-21,71.829997,72.079997,71.329998,71.36,5576200,37.709338
2015-01-22,71.879993,72.290002,71.039996,72.26,5022600,38.184933
2015-01-23,72.109999,72.199997,71.379994,71.429996,3247200,37.746327
2015-01-26,71.419996,71.559997,70.709999,70.879994,8382100,37.455685
2015-01-27,70.610001,71.069998,70.039997,70.660003,5441800,37.339434
2015-01-28,71.059997,71.150002,70.160004,70.160004,8207200,37.075215
2015-01-29,71.279995,71.900001,70.269996,71.379994,9036900,37.719904
2015-01-30,71.039996,71.87,70.199992,70.309998,10089000,37.154478
2015-02-02,70.370001,70.559998,69.19,70.539997,5442000,37.276018
2015-02-03,70.650003,70.910003,69.629996,70.449999,5848300,37.228459
2015-02-04,70.059998,70.739994,69.899997,70.069999,4706000,37.027653
2015-02-05,71.000001,71.819997,70.699999,71.36,6125900,37.709338
2015-02-06,71.209998,71.599999,70.819998,70.969999,5160100,37.503247
2015-02-09,70.620001,70.900002,69.330001,69.720001,6066300,36.842701
2015-02-10,70.150003,70.35,69.669998,70.230001,3660600,37.112204
2015-02-11,70.160004,70.569998,69.019998,69.689999,5275800,36.826847
2015-02-12,69.819999,70.129995,69.57,70.08,3860800,37.032938
2015-02-13,69.749996,70.47,69.480002,70.389996,3999000,37.196751
2015-02-17,69.929998,70.08,69.449993,69.789998,5919600,36.87969
2015-02-18,68.999996,68.999996,67.870005,68.399999,10539900,36.145161
2015-02-19,68.190001,68.239997,67.339997,67.419994,10845100,35.62729
2015-02-20,67.300001,67.959996,65.940004,67.899999,19788500,35.880943
2015-02-23,68.04,69.099995,67.940001,68.639998,7395700,36.271986
2015-02-24,68.639998,69.129997,68.509998,69.059993,8988100,36.493927
2015-02-25,68.999996,69.19,68.620004,68.859996,5560600,36.388241
2015-02-26,68.699994,69.149998,68.529999,68.669999,4364600,36.28784
2015-02-27,68.769998,69.44,68.629997,69.149998,6061100,36.541489
2015-03-02,69.149998,70.029997,69.059993,69.96,6627800,36.969525
2015-03-03,69.749996,69.799998,69.120003,69.419998,4455800,36.684168
2015-03-04,69.419998,69.599994,68.879997,69.249996,4009900,36.594332
2015-03-05,69.499996,69.620002,68.959994,69.210001,3744600,36.573197
2015-03-06,68.899998,68.919999,67.580003,67.730004,7265900,35.791111
2015-03-09,67.609997,67.930001,67.209997,67.699995,5373300,36.052049
2015-03-10,67.369998,68.099996,67.230005,67.699995,6968400,36.052049
2015-03-11,67.989997,67.989997,66.89,67.01,6679300,35.684608
2015-03-12,67.15,67.419994,66.930002,66.999999,6117300,35.679282
2015-03-13,66.989998,67.469997,66.76,67.359998,7141400,35.870991
2015-03-16,67.759999,68.480003,67.749998,68.43,5460800,36.440796
2015-03-17,68.109997,68.859996,67.949995,68.470002,6266000,36.462098
2015-03-18,68.29,68.879997,67.53,68.55,8128800,36.504699
2015-03-19,68.480003,68.639998,67.749998,67.980004,8700200,36.201161
2015-03-20,68.370004,68.720002,67.819995,68.180001,12609600,36.307665
2015-03-23,68.180001,69.19,68.059994,68.839995,7451400,36.659129
2015-03-24,68.659999,68.910006,68.399999,68.499997,7361100,36.478071
2015-03-25,68.459995,68.980002,68.05,68.139998,6207900,36.286362
2015-03-26,67.999998,68.639998,67.800001,68.019992,6112500,36.222456
2015-03-27,68.379998,68.620004,67.999998,68.55,3893200,36.504699
2015-03-30,68.809993,68.849995,68.29,68.759997,4841300,36.616528
2015-03-31,68.480003,68.820001,68.3,68.499997,5482100,36.478071
2015-04-01,68.199995,68.309994,67.239998,67.540001,7211200,35.966848
2015-04-02,67.499998,68.249997,67.109998,67.999998,4774600,36.211808
2015-04-06,68.149999,68.830001,67.759999,68.629997,4122400,36.5473
2015-04-07,68.609996,69.649997,68.559993,69.339994,5838400,36.925392
2015-04-08,69.339994,69.699993,69.139997,69.499996,5346600,37.010597
2015-04-09,69.489995,70.199992,69.260004,70.150003,6593900,37.356744
2015-04-10,70.010003,70.589992,69.83,70.569998,4562400,37.580402
2015-04-13,70.620001,70.620001,69.819999,69.870002,5710800,37.207635
2015-04-14,69.529997,70.099994,69.339994,69.980001,6542400,37.266213
2015-04-15,70.250002,70.510002,70.010003,70.199992,5051300,37.383364
2015-04-16,70.059998,70.309998,69.860002,70.150003,5277800,37.356744
2015-04-17,69.749996,70.189999,69.599994,69.910004,4423200,37.228938
2015-04-20,70.069999,70.679997,70.059998,70.360001,4399400,37.468573
2015-04-21,70.459999,70.6,69.860002,70.050005,7221900,37.303492
2015-04-22,70.300005,70.449999,69.749996,70.379995,4915300,37.47922
2015-04-23,70.519996,72.069997,70.019996,71.510001,8504100,38.080978
2015-04-24,71.390001,71.400002,70.629995,71.139995,5532000,37.88394
2015-04-27,71.120001,71.440004,70.309998,70.370001,5341800,37.473898
2015-04-28,70.010003,70.360001,69.57,70.230001,4016300,37.399344
2015-04-29,70.069999,70.21,69.460001,69.749996,3677600,37.143729
2015-04-30,69.460001,69.460001,68.489997,68.739996,4471600,36.605877
2015-05-01,68.910006,69.529997,68.789999,69.429999,3735900,36.973322
2015-05-04,69.510003,70.120002,69.429999,69.939999,3681600,37.244911
2015-05-05,69.819999,69.999995,69.399997,69.649997,4530500,37.090477
2015-05-06,69.96,69.989995,68.68,68.910006,4595000,36.696412
2015-05-07,69.230002,69.749996,68.580002,69.330001,4856000,36.92007
2015-05-08,69.929998,70.069999,69.239996,69.589994,3635400,37.058523
2015-05-11,69.399997,69.489995,69.039999,69.269997,5230300,36.888117
2015-05-12,69.160005,69.389997,68.570001,68.639998,6035000,36.552625
2015-05-13,68.599996,68.870003,67.940001,68.099996,5204300,36.26506
2015-05-14,68.499997,69.110003,68.239997,69.039999,4589600,36.765636
2015-05-15,69.199993,69.620002,69.039999,69.360002,6252800,36.936047
2015-05-18,69.429999,69.489995,67.469997,68.249997,13369900,36.34494
2015-05-19,68.379998,69.049999,68.120004,68.480003,9495300,36.467424
2015-05-20,68.509998,68.659999,67.819995,67.949995,8035000,36.18518
2015-05-21,67.879998,68.019992,67.180002,67.540001,9988900,35.966848
2015-05-22,67.499998,68.080002,67.309995,67.369998,6295500,35.876317
2015-05-26,67.4,67.599997,67.109998,67.219997,6649500,35.796437
2015-05-27,67.389999,67.449996,66.719998,67.040001,10562600,35.700585
2015-05-28,66.839997,67.249999,66.790002,67.15,8872300,36.038703
2015-05-29,67.199996,67.359998,66.169996,66.609999,11771500,35.74889
2015-06-01,66.790002,66.919995,66.029995,66.349998,8751900,35.609351
2015-06-02,66.150002,66.579997,66.019994,66.37,8825400,35.620085
2015-06-03,66.579997,66.629993,65.790003,65.900002,12395800,35.367842
2015-06-04,65.61,65.829998,65.139995,65.62,10515100,35.217568
2015-06-05,65.500001,65.599999,64.959999,65.019996,7974700,34.895552
2015-06-08,65.1,65.149996,64.529997,64.539997,6931500,34.637942
2015-06-09,64.499995,64.539997,64.009996,64.08,9781400,34.391066
2015-06-10,64.299998,66.150002,64.149997,66.020001,17805200,35.432245
2015-06-11,66.030002,68.399999,65.919996,68.259998,23528500,36.634427
2015-06-12,68.119997,68.55,67.800001,68.259998,18214100,36.634427
2015-06-15,67.950002,68.200002,67.379999,67.940001,11330100,36.462689
2015-06-16,67.940001,68.539999,67.349997,67.849997,17176500,36.414384
2015-06-17,68.079995,68.450001,67.379999,68.149999,11603600,36.575392
2015-06-18,68.190001,69.509996,68.16,69.249996,13697000,37.165749
2015-06-19,69.32,69.939999,69.009997,69.409998,14188200,37.25162
2015-06-22,69.399997,70.459999,69.159998,70.029997,12785900,37.584367
2015-06-23,69.980001,70.829999,69.539998,70.669997,12088700,37.927849
2015-06-24,70.949998,71.939996,70.870001,71.640001,19227000,38.44844
2015-06-25,71.299996,72.540001,71.149995,72.339997,17348700,38.82412
2015-06-26,72.290002,72.839997,71.689997,71.919995,24021700,38.59871
2015-06-29,71.149995,71.859999,70.6,70.649996,12327300,37.917114
2015-06-30,71.130001,71.149995,69.799998,69.929998,18308200,37.530699
2015-07-01,37.549999,38.939999,37.43,38.860001,24435200,38.395447
2015-07-02,38.77,38.849998,38.200001,38.299999,20257100,37.84214
2015-07-06,38.150002,38.41,37.75,38.040001,17521500,37.58525
2015-07-07,37.889999,38.0,36.48,37.110001,17082700,36.666367
2015-07-08,36.98,37.150002,36.400002,36.5,7799300,36.063659
2015-07-09,37.080002,37.09,36.73,37.02,10327200,36.577443
2015-07-10,37.34,37.720001,36.93,37.610001,10109600,37.16039
2015-07-13,37.73,37.73,37.290001,37.599998,8969100,37.150508
2015-07-14,37.48,37.790001,37.330002,37.73,11631000,37.278955
2015-07-15,37.759998,37.810001,37.529999,37.700001,12867400,37.249314
2015-07-16,37.759998,37.830002,37.540001,37.77,8280700,37.318477
2015-07-17,37.740002,37.830002,37.27,37.360001,8858100,36.913379
2015-07-20,37.43,37.75,37.259998,37.66,12162900,37.209792
2015-07-21,37.650002,37.889999,37.599998,37.849998,7290900,37.397519
2015-07-22,37.73,37.860001,37.650002,37.709999,8715400,37.259193
2015-07-23,37.799999,38.209999,37.759998,37.970001,10271800,37.516087
2015-07-24,37.799999,37.970001,37.59,37.639999,6612600,37.19003
2015-07-27,37.599998,37.900002,37.5,37.700001,8898000,37.249314
2015-07-28,37.959999,38.150002,37.68,38.09,8299900,37.634651
2015-07-29,38.18,38.759998,38.049999,38.5,8413900,38.03975
2015-07-30,37.82,40.07,37.709999,40.009998,14504000,39.531697
2015-07-31,39.75,40.150002,39.720001,40.080002,11660300,39.600864
2015-08-03,39.919998,40.07,39.389999,39.509998,6949200,39.037674
2015-08-04,40.41,41.080002,39.75,40.310001,76058800,39.828114
2015-08-05,40.560001,43.439999,40.400002,42.130001,40376600,41.626356
2015-08-06,41.889999,42.560001,41.779999,41.93,23178500,41.428746
2015-08-07,41.939999,42.709999,41.459999,41.880001,11530500,41.379345
2015-08-10,42.029999,42.450001,41.93,42.040001,9214300,41.537432
2015-08-11,41.689999,41.98,41.490002,41.759998,6935500,41.260777
2015-08-12,41.560001,41.639999,40.41,40.82,7711300,40.332015
2015-08-13,40.810001,41.040001,40.509998,40.82,4966900,40.332015
2015-08-14,41.099998,41.099998,40.66,40.900002,4402500,40.411061
2015-08-17,40.75,40.810001,40.470001,40.759998,6676300,40.272731
2015-08-18,40.689999,40.98,40.52,40.59,4176100,40.104765
2015-08-19,40.48,40.580002,40.060001,40.139999,6773900,39.660144
2015-08-20,40.0,40.139999,39.509998,39.610001,7850000,39.136481
2015-08-21,39.25,39.41,38.009998,38.279999,15192700,37.822379
2015-08-24,36.369999,37.509998,34.5,37.169998,15628800,36.725648
2015-08-25,37.990002,37.990002,36.880001,36.970001,10118100,36.528042
2015-08-26,37.619999,37.810001,36.709999,37.669998,8622300,37.21967
2015-08-27,37.970001,38.77,37.740002,38.59,9217800,38.128674
2015-08-28,38.5,39.049999,38.34,38.75,6382400,38.286761
2015-08-31,38.650002,38.91,38.369999,38.450001,4810100,37.990348
2015-09-01,37.669998,37.990002,36.950001,37.23,6330700,36.784932
2015-09-02,37.630001,37.66,37.0,37.400002,3414100,37.067401
2015-09-03,37.540001,37.790001,36.919998,37.049999,5842300,36.720511
2015-09-04,36.560001,36.709999,35.91,36.139999,8565000,35.818604
2015-09-08,36.830002,36.849998,36.34,36.509998,8096800,36.185312
2015-09-09,37.040001,37.259998,36.25,36.310001,4296900,35.987094
2015-09-10,36.25,36.32,35.75,36.07,5880800,35.749227
2015-09-11,35.900002,36.200001,35.880001,36.02,3885200,35.699672
2015-09-14,35.959999,36.139999,35.720001,35.970001,3269900,35.650117
2015-09-15,35.919998,36.389999,35.889999,36.25,3137800,35.927626
2015-09-16,36.279999,36.369999,35.98,36.209999,3037700,35.887981
2015-09-17,36.25,36.880001,36.119999,36.349998,3351200,36.026735
2015-09-18,35.889999,36.279999,35.869999,36.25,6928100,35.927626
2015-09-21,36.439999,36.700001,35.91,35.950001,4207200,35.630295
2015-09-22,35.59,35.619999,34.84,35.48,6022300,35.164473
2015-09-23,35.580002,35.98,35.330002,35.759998,4406300,35.441982
2015-09-24,35.549999,35.580002,34.77,35.290001,6047300,34.976164
2015-09-25,35.529999,35.540001,34.25,34.450001,3936200,34.143634
2015-09-28,34.25,34.34,32.52,32.59,7741700,32.300175
2015-09-29,32.540001,33.25,32.220001,32.689999,9033800,32.399284
2015-09-30,33.110001,33.25,32.57,32.849998,6117600,32.557861
2015-10-01,32.689999,32.860001,32.310001,32.73,5616100,32.438929
2015-10-02,32.419998,33.57,32.18,33.549999,7624300,33.251637
2015-10-05,33.830002,33.860001,33.110001,33.299999,7007100,33.00386
2015-10-06,33.330002,33.5,32.18,32.27,9273700,31.983021
2015-10-07,32.369999,32.950001,32.25,32.91,7084700,32.617329
2015-10-08,32.93,33.330002,32.619999,33.25,6958900,32.954305
2015-10-09,33.189999,33.48,33.150002,33.209999,4960200,32.91466
2015-10-12,33.169998,33.529999,33.099998,33.470001,3747600,33.17235
2015-10-13,33.34,33.529999,33.07,33.099998,6068300,32.805638
2015-10-14,33.130001,33.27,32.919998,33.049999,3246800,32.756083
2015-10-15,33.16,33.779999,32.959999,33.700001,4024800,33.400304
2015-10-16,33.860001,34.169998,33.630001,33.919998,4632600,33.618345
2015-10-19,33.860001,34.09,33.779999,34.02,4482500,33.717458
2015-10-20,33.970001,34.5,33.880001,34.259998,5599700,33.955322
2015-10-21,34.490002,35.68,34.41,35.599998,12740800,35.283405
2015-10-22,35.650002,35.66,34.43,34.919998,7132700,34.609452
2015-10-23,35.130001,35.630001,35.040001,35.400002,4959200,35.085187
2015-10-26,35.470001,36.169998,35.400002,35.91,6671300,35.59065
2015-10-27,36.049999,36.98,36.049999,36.639999,5736100,36.314157
2015-10-28,36.57,37.560001,36.060001,37.25,10065200,36.918733
2015-10-29,37.189999,37.759998,37.09,37.59,6967200,37.25571
2015-10-30,37.599998,37.639999,37.310001,37.389999,6100600,37.057487
2015-11-02,37.509998,37.860001,37.400002,37.77,3848400,37.434109
2015-11-03,37.779999,38.389999,37.599998,38.220001,4684600,37.880108
2015-11-04,38.150002,38.790001,37.459999,37.57,5725000,37.235887
2015-11-05,37.73,37.869999,37.220001,37.549999,3445200,37.216064
2015-11-06,37.450001,37.970001,37.25,37.970001,2964400,37.632331
2015-11-09,37.810001,37.959999,37.450001,37.66,3454300,37.325087
2015-11-10,37.580002,38.07,37.450001,37.98,3779100,37.642241
2015-11-11,38.0,38.110001,37.799999,37.880001,3579900,37.543131
2015-11-12,37.490002,37.799999,37.349998,37.459999,2826100,37.126865
2015-11-13,37.52,37.849998,37.400002,37.57,3127500,37.235887
2015-11-16,37.380001,37.959999,37.32,37.93,3842300,37.592686
2015-11-17,37.91,38.009998,37.549999,37.77,3157100,37.434109
2015-11-18,37.91,38.16,37.77,38.07,3950400,37.73144
2015-11-19,37.950001,38.119999,37.720001,37.91,2783000,37.572863
2015-11-20,38.110001,38.560001,38.0,38.310001,6891900,37.969308
2015-11-23,38.240002,38.279999,37.900002,38.07,5250300,37.73144
2015-11-24,37.709999,38.459999,37.709999,38.040001,6299500,37.701708
2015-11-25,38.080002,38.080002,37.720001,37.880001,2677900,37.543131
2015-11-27,37.84,37.880001,37.650002,37.68,1737200,37.344909
2015-11-30,37.73,37.849998,37.470001,37.650002,5449200,37.315177
2015-12-01,37.880001,38.040001,37.619999,37.939999,3693900,37.602595
2015-12-02,37.91,38.0,37.310001,37.360001,2976500,37.140331
2015-12-03,37.470001,37.700001,36.82,36.869999,6117100,36.65321
2015-12-04,36.91,37.73,36.91,37.540001,4767900,37.319272
2015-12-07,37.5,37.779999,37.34,37.73,3592500,37.508154
2015-12-08,37.5,37.52,37.029999,37.200001,2260200,36.981271
2015-12-09,36.91,37.5,36.650002,36.77,2123700,36.553799
2015-12-10,36.84,37.610001,36.669998,37.279999,3727400,37.060799
2015-12-11,36.889999,38.400002,36.540001,36.84,3339600,36.623388
2015-12-14,36.849998,36.98,36.080002,36.529999,4524700,36.315209
2015-12-15,36.790001,37.400002,36.77,37.259998,3422300,37.040916
2015-12-16,37.400002,37.889999,37.16,37.830002,4320300,37.607568
2015-12-17,37.790001,37.84,37.369999,37.540001,2666700,37.319272
2015-12-18,37.34,37.380001,36.650002,36.650002,5620700,36.434506
2015-12-21,36.740002,36.939999,36.349998,36.68,2578400,36.464329
2015-12-22,36.810001,37.720001,36.639999,37.619999,4051100,37.3988
2015-12-23,37.709999,38.34,37.560001,38.139999,4177100,37.915743
2015-12-24,38.060001,38.380001,38.060001,38.150002,2762200,37.925686
2015-12-28,38.02,38.310001,37.860001,38.139999,2698700,37.915743
2015-12-29,38.389999,38.689999,38.299999,38.560001,3281800,38.333276
2015-12-30,38.48,38.650002,37.990002,38.049999,2909400,37.826272
2015-12-31,37.860001,38.549999,37.720001,38.150002,3521700,37.925686
2016-01-04,37.66,37.689999,36.849998,37.169998,6261000,36.951445
2016-01-05,37.16,37.43,36.869999,37.32,4345700,37.100565
2016-01-06,36.790001,37.529999,36.75,37.41,10814700,37.190036
2016-01-07,36.889999,37.040001,36.16,36.790001,7258200,36.573682
2016-01-08,36.869999,36.959999,36.110001,36.200001,5440500,35.987151
2016-01-11,36.310001,36.5,35.240002,35.59,5010800,35.380737
2016-01-12,35.790001,36.220001,34.950001,35.48,5281800,35.271384
2016-01-13,35.740002,36.200001,34.759998,34.830002,5592500,34.625208
2016-01-14,34.970001,35.549999,34.75,35.310001,11573500,35.102385
2016-01-15,34.57,35.459999,34.540001,35.099998,6550600,34.893617
2016-01-19,35.450001,35.5,34.919998,35.360001,6271000,35.15209
2016-01-20,34.82,35.060001,34.060001,34.759998,5797500,34.555616
2016-01-21,34.799999,35.439999,34.57,35.25,3436500,35.042736
2016-01-22,35.75,36.130001,35.709999,36.07,3005700,35.857915
2016-01-25,36.029999,36.5,35.93,36.049999,3870000,35.838032
2016-01-26,36.139999,36.560001,35.98,36.540001,2262800,36.325152
2016-01-27,36.43,37.25,36.330002,36.5,6976800,36.285387
2016-01-28,36.959999,37.23,35.419998,35.700001,6941500,35.490091
2016-01-29,35.639999,36.630001,35.630001,36.599998,8212200,36.384797
2016-02-01,36.369999,37.490002,36.279999,37.279999,9933100,37.060799
2016-02-02,37.5,38.290001,36.369999,37.950001,9251800,37.726862
2016-02-03,38.23,38.450001,37.419998,38.259998,8133600,38.035036
2016-02-04,38.330002,38.52,37.779999,38.290001,6869800,38.064863
2016-02-05,38.099998,38.299999,37.259998,37.490002,5029500,37.269567
2016-02-08,37.080002,37.150002,35.540001,36.0,6256000,35.788327
2016-02-09,35.880001,36.580002,35.779999,36.189999,4552800,35.977208
2016-02-10,36.48,37.459999,36.389999,36.91,3779900,36.692976
2016-02-11,36.290001,36.560001,35.740002,35.880001,5006500,35.669033
2016-02-12,36.110001,36.630001,35.790001,36.610001,3560900,36.39474
2016-02-16,36.880001,37.459999,36.669998,37.41,4289100,37.190036
2016-02-17,37.669998,38.57,37.669998,38.209999,4610400,37.985331
2016-02-18,38.139999,38.34,37.91,38.07,3962900,37.846155
2016-02-19,37.98,38.029999,37.360001,37.650002,12723900,37.428626
2016-02-22,38.169998,38.470001,37.889999,38.41,4695000,38.184156
2016-02-23,38.150002,38.41,37.689999,38.34,3495100,38.114568
2016-02-24,37.93,39.02,37.779999,38.970001,3975500,38.740865
2016-02-25,39.07,39.860001,38.900002,39.84,4347300,39.605748
2016-02-26,39.830002,40.560001,39.389999,39.43,6168300,39.198159
2016-02-29,39.48,40.049999,39.380001,39.509998,6517000,39.277687
2016-03-01,39.650002,40.0,39.25,39.98,4163700,39.744924
2016-03-02,39.52,39.939999,39.52,39.709999,3541400,39.59039
2016-03-03,39.48,39.529999,38.990002,39.330002,4829600,39.211537
2016-03-04,39.23,39.759998,38.990002,39.459999,4913000,39.341143
2016-03-07,39.290001,39.990002,39.209999,39.82,3799800,39.700059
2016-03-08,39.669998,39.849998,39.41,39.580002,3128600,39.460784
2016-03-09,39.759998,39.889999,39.060001,39.59,2609100,39.470753
2016-03-10,39.75,40.169998,39.419998,39.799999,3806300,39.680119
2016-03-11,39.970001,40.5,39.880001,40.48,2612900,40.358071
2016-03-14,40.189999,40.669998,40.049999,40.439999,2475700,40.318191
2016-03-15,40.060001,40.240002,39.889999,40.119999,2225100,39.999155
2016-03-16,40.080002,40.299999,39.689999,40.029999,2298100,39.909426
2016-03-17,40.0,40.0,39.279999,39.720001,2477800,39.600362
2016-03-18,39.779999,40.41,39.560001,40.130001,6178300,40.009127
2016-03-21,40.130001,40.259998,39.869999,40.049999,3641000,39.929366
2016-03-22,39.959999,40.84,39.91,40.599998,4553800,40.477709
2016-03-23,40.720001,41.07,40.32,40.689999,8920800,40.567438
2016-03-24,40.360001,40.509998,39.900002,40.110001,4569200,39.989187
2016-03-28,40.150002,40.650002,39.98,40.48,2631000,40.358071
2016-03-29,40.48,41.369999,40.27,41.279999,3976400,41.155661
2016-03-30,41.290001,41.450001,40.939999,41.259998,5153600,41.135721
2016-03-31,41.330002,41.5,41.049999,41.080002,5681100,40.956266
2016-04-01,40.720001,41.73,40.52,41.689999,3811700,41.564426
2016-04-04,41.75,42.310001,41.610001,42.080002,4351500,41.953254
2016-04-05,41.799999,41.990002,41.139999,41.310001,5425300,41.185573
2016-04-06,41.200001,42.23,41.200001,42.220001,4387900,42.092832
2016-04-07,42.040001,42.299999,41.349998,41.73,3392800,41.604306
2016-04-08,41.919998,42.0,41.560001,41.84,2115400,41.713976
2016-04-11,41.959999,42.23,41.799999,41.939999,3530000,41.813673
2016-04-12,41.919998,42.150002,41.720001,42.029999,2815600,41.903402
2016-04-13,42.200001,42.419998,42.110001,42.34,2205100,42.212469
2016-04-14,42.810001,42.98,42.349998,42.650002,3522800,42.521537
2016-04-15,42.639999,42.689999,42.43,42.689999,3798700,42.561414
2016-04-18,42.529999,43.25,42.529999,43.099998,6143800,42.970179
2016-04-19,43.080002,43.5,42.970001,43.369999,5773200,43.239366
2016-04-20,43.369999,43.52,43.09,43.259998,5090500,43.129697
2016-04-21,43.290001,43.459999,42.869999,43.009998,4023500,42.88045
2016-04-22,43.099998,43.59,43.0,43.32,33386700,43.189517
2016-04-25,43.310001,43.689999,43.25,43.630001,16409400,43.498585
2016-04-26,44.0,44.75,43.529999,43.970001,14621000,43.837561
2016-04-27,44.34,44.779999,44.07,44.18,11937900,44.046927
2016-04-28,44.049999,44.669998,43.950001,44.259998,16267800,44.126685
2016-04-29,44.119999,44.610001,43.84,44.220001,8992200,44.086808
2016-05-02,44.389999,44.720001,44.240002,44.709999,6968800,44.57533
2016-05-03,44.360001,44.950001,44.310001,44.389999,16850800,44.256294
2016-05-04,44.27,45.25,44.150002,45.119999,15993100,44.984095
2016-05-05,45.080002,45.459999,44.91,45.299999,21337300,45.163553
2016-05-06,45.200001,45.459999,44.610001,45.07,21284100,44.934246
2016-05-09,45.040001,45.52,45.040001,45.150002,20858400,45.014007
2016-05-10,45.049999,45.669998,44.82,45.5,21345800,45.362951
2016-05-11,45.299999,46.509998,45.240002,46.389999,34540700,46.25027
2016-05-12,46.560001,46.950001,45.220001,45.630001,21637800,45.492561
2016-05-13,45.560001,45.91,45.23,45.52,24874100,45.382891
2016-05-16,45.389999,45.880001,45.299999,45.470001,25229800,45.333043
2016-05-17,45.349998,45.779999,44.220001,44.599998,33325900,44.465661
2016-05-18,44.59,45.080002,44.040001,45.080002,36029500,44.944218
2016-05-19,44.369999,44.650002,43.049999,43.16,18350100,43.029999
2016-05-20,43.349998,43.509998,42.889999,42.919998,11681600,42.790721
2016-05-23,42.950001,43.080002,42.57,42.700001,4981100,42.571386
2016-05-24,42.82,43.919998,42.790001,43.66,18388300,43.528493
2016-05-25,43.93,43.93,43.16,43.5,9703300,43.368975
2016-05-26,43.630001,43.740002,43.25,43.43,14075700,43.299186
2016-05-27,43.470001,43.549999,43.150002,43.310001,7582500,43.179549
2016-05-31,43.310001,43.439999,42.919998,43.16,7448900,43.029999
2016-06-01,43.029999,43.400002,42.84,43.330002,4804700,43.330002
2016-06-02,43.310001,43.599998,43.110001,43.43,4482900,43.43
2016-06-03,43.150002,43.580002,43.07,43.48,3582700,43.48
2016-06-06,43.5,43.970001,43.419998,43.970001,7498700,43.970001
2016-06-07,43.939999,44.189999,43.77,43.93,3446900,43.93
2016-06-08,43.860001,44.619999,43.810001,44.599998,4372500,44.599998
2016-06-09,44.529999,44.790001,44.220001,44.75,3770100,44.75
2016-06-10,44.41,44.59,44.060001,44.490002,3331000,44.490002
2016-06-13,44.119999,44.779999,44.119999,44.41,3102500,44.41
