Date,Open_HES,High_HES,Low_HES,Close_HES,Volume_HES,AdjClose_HES
2013-10-07,79.540001,80.43,79.269997,79.540001,2416200,76.646891
2013-10-08,79.360001,80.339996,78.540001,78.769997,2598200,75.904894
2013-10-09,78.129997,79.139999,77.949997,78.529999,2850800,75.673626
2013-10-10,81.040001,81.230003,79.529999,80.790001,3704100,77.851425
2013-10-11,80.25,81.400002,79.93,81.099998,3736000,78.150147
2013-10-14,80.529999,81.529999,80.349998,81.309998,3135500,78.352507
2013-10-15,80.279999,81.639999,80.279999,80.809998,3646300,77.870694
2013-10-16,81.32,82.440002,81.32,82.309998,3995900,79.316134
2013-10-17,81.370003,82.589996,81.370003,82.389999,2791000,79.393226
2013-10-18,82.870003,84.07,82.809998,84.059998,3568200,81.002482
2013-10-21,84.080002,84.849998,83.690002,84.0,3127000,80.944666
2013-10-22,84.529999,85.150002,83.330002,83.559998,4171900,80.520668
2013-10-23,83.0,83.019997,81.059998,81.919998,4193100,78.940321
2013-10-24,82.279999,83.330002,81.739998,83.089996,1883500,80.067762
2013-10-25,83.419998,83.779999,82.43,83.199997,1548600,80.173762
2013-10-28,83.330002,83.629997,82.690002,83.160004,2066200,80.135223
2013-10-29,83.300003,83.800003,83.010002,83.5,1497700,80.462853
2013-10-30,82.160004,82.669998,79.959999,80.32,6151900,77.398519
2013-10-31,80.830002,81.940002,79.980003,81.199997,3306700,78.246508
2013-11-01,81.220001,81.489998,80.040001,80.93,3550400,77.986332
2013-11-04,81.120003,81.949997,81.019997,81.730003,2202500,78.757236
2013-11-05,81.349998,81.610001,80.370003,80.489998,2906000,77.562334
2013-11-06,81.019997,82.559998,80.550003,81.0,3069800,78.053785
2013-11-07,81.029999,81.389999,78.68,78.779999,3303300,75.914532
2013-11-08,78.919998,80.330002,78.889999,80.300003,2156700,77.379249
2013-11-11,80.379997,81.239998,80.190002,80.870003,2127300,77.928517
2013-11-12,80.949997,81.339996,79.720001,79.940002,2233700,77.032343
2013-11-13,79.370003,80.879997,79.360001,80.779999,1978200,77.841786
2013-11-14,80.760002,81.800003,80.489998,81.699997,2215500,78.728321
2013-11-15,81.900002,82.860001,81.519997,82.860001,3378400,79.846132
2013-11-18,83.150002,83.32,81.589996,81.910004,2078100,78.93069
2013-11-19,81.75,82.269997,80.93,81.889999,1814800,78.911413
2013-11-20,81.900002,82.75,80.989998,81.309998,1631500,78.352507
2013-11-21,81.449997,82.489998,81.150002,82.330002,1915800,79.335411
2013-11-22,82.660004,83.349998,81.599998,83.330002,2224700,80.299038
2013-11-25,82.220001,83.279999,81.699997,82.629997,2001200,79.624495
2013-11-26,82.82,84.330002,82.199997,83.610001,2394700,80.568852
2013-11-27,83.540001,83.540001,81.089996,81.480003,2484000,78.51633
2013-11-29,81.620003,82.510002,81.099998,81.129997,1352500,78.179054
2013-12-02,81.010002,81.599998,80.330002,80.910004,1959000,77.967063
2013-12-03,80.629997,81.540001,80.25,81.150002,3157300,78.198331
2013-12-04,80.980003,82.650002,80.980003,82.209999,2304500,79.219773
2013-12-05,81.830002,82.379997,81.400002,81.470001,2106600,78.506691
2013-12-06,82.43,82.790001,80.459999,80.860001,2295600,77.918878
2013-12-09,80.910004,81.209999,80.019997,80.510002,2083000,77.58161
2013-12-10,80.599998,81.300003,79.580002,79.940002,2505500,77.032343
2013-12-11,79.669998,79.870003,78.809998,78.940002,2470200,76.068716
2013-12-12,78.940002,79.43,77.879997,78.559998,2650000,75.702533
2013-12-13,78.5,79.300003,78.410004,78.949997,2665500,76.321222
2013-12-16,78.0,79.730003,77.519997,79.349998,2790000,76.707905
2013-12-17,81.150002,81.18,78.949997,79.510002,3307600,76.862581
2013-12-18,79.599998,80.900002,78.669998,80.830002,2749700,78.138629
2013-12-19,80.419998,81.080002,80.139999,80.540001,2118200,77.858284
2013-12-20,80.68,81.419998,80.160004,80.169998,3826500,77.500601
2013-12-23,80.720001,81.400002,80.139999,80.220001,2309000,77.54894
2013-12-24,80.25,81.260002,80.019997,81.139999,1036100,78.438305
2013-12-26,81.279999,82.849998,81.160004,82.599998,1548600,79.849691
2013-12-27,82.769997,83.389999,82.269997,83.07,1333500,80.304042
2013-12-30,83.07,83.540001,82.589996,82.610001,1471400,79.85936
2013-12-31,82.900002,83.290001,82.449997,83.0,1489300,80.236374
2014-01-02,82.949997,83.0,80.690002,81.120003,2752600,78.418974
2014-01-03,80.860001,81.720001,79.970001,80.279999,1922700,77.606939
2014-01-06,79.529999,80.089996,78.989998,79.919998,2680800,77.258926
2014-01-07,79.980003,81.230003,79.919998,80.860001,2034400,78.167629
2014-01-08,81.610001,81.790001,80.580002,81.690002,3145200,78.969995
2014-01-09,81.870003,82.160004,80.860001,81.339996,2864200,78.631643
2014-01-10,81.110001,81.459999,80.5,80.900002,2363400,78.206298
2014-01-13,80.75,81.110001,78.720001,78.870003,2913200,76.243892
2014-01-14,78.919998,79.720001,78.919998,79.529999,1817100,76.881912
2014-01-15,78.669998,79.18,77.650002,77.669998,5375100,75.083843
2014-01-16,77.739998,78.029999,77.169998,77.720001,3237900,75.132181
2014-01-17,77.720001,78.269997,77.029999,77.129997,2650100,74.561823
2014-01-21,77.800003,78.080002,77.239998,77.919998,2222600,75.325519
2014-01-22,78.150002,78.690002,77.720001,78.120003,1893900,75.518864
2014-01-23,77.769997,78.059998,76.959999,77.400002,1832300,74.822837
2014-01-24,76.540001,77.040001,75.519997,76.25,2680600,73.711126
2014-01-27,76.139999,76.580002,75.139999,75.580002,1909000,73.063437
2014-01-28,75.889999,77.190002,75.75,76.800003,2504400,74.242816
2014-01-29,75.769997,78.849998,75.580002,77.059998,3896900,74.494154
2014-01-30,76.639999,77.239998,76.019997,76.529999,3004600,73.981802
2014-01-31,75.400002,76.279999,74.879997,75.489998,2722700,72.97643
2014-02-03,75.449997,75.470001,73.360001,73.919998,4349700,71.458706
2014-02-04,74.120003,75.120003,73.57,74.760002,4269900,72.27074
2014-02-05,74.339996,75.07,73.790001,74.660004,3079100,72.174072
2014-02-06,75.029999,76.449997,74.849998,76.309998,2082200,73.769126
2014-02-07,76.650002,77.209999,76.150002,77.18,2871600,74.610161
2014-02-10,77.260002,77.370003,76.610001,76.989998,2377600,74.426485
2014-02-11,77.0,78.669998,77.0,78.25,2484000,75.644533
2014-02-12,78.720001,78.75,77.949997,78.029999,2310700,75.431857
2014-02-13,77.589996,79.370003,77.360001,78.669998,2337600,76.050547
2014-02-14,78.82,80.0,78.629997,79.5,3260400,76.852912
2014-02-18,79.830002,80.75,79.720001,80.459999,3585100,77.780946
2014-02-19,80.150002,81.32,80.129997,80.709999,2883900,78.022622
2014-02-20,80.769997,81.949997,80.5,81.610001,3536900,78.892657
2014-02-21,81.739998,81.879997,80.769997,81.169998,2753700,78.467305
2014-02-24,81.639999,82.480003,81.440002,81.449997,3576000,78.73798
2014-02-25,81.650002,81.650002,79.940002,80.300003,4361200,77.626278
2014-02-26,80.089996,80.400002,79.129997,79.32,4147400,76.678905
2014-02-27,79.300003,79.660004,79.019997,79.5,2803300,76.852912
2014-02-28,79.699997,80.440002,78.809998,80.029999,2632000,77.365264
2014-03-03,79.480003,80.629997,79.300003,79.480003,1893300,76.833581
2014-03-04,80.080002,80.830002,79.620003,80.349998,2668500,77.674608
2014-03-05,80.150002,80.779999,79.860001,80.739998,3018200,78.051622
2014-03-06,80.900002,81.540001,80.739998,81.440002,1997600,78.728319
2014-03-07,81.919998,82.029999,81.370003,81.870003,2298800,79.144001
2014-03-10,81.580002,82.330002,80.120003,82.239998,1967500,79.501677
2014-03-11,82.339996,82.349998,80.860001,81.209999,1537900,78.505974
2014-03-12,80.239998,81.239998,79.599998,80.809998,1954500,78.119291
2014-03-13,80.650002,81.059998,79.660004,79.849998,2057400,77.191257
2014-03-14,79.919998,80.43,79.529999,80.279999,2049600,77.606939
2014-03-17,80.519997,81.110001,80.07,80.410004,1556600,77.732616
2014-03-18,80.440002,81.610001,80.150002,81.059998,1643600,78.605356
2014-03-19,80.93,81.68,80.080002,80.620003,1731000,78.178685
2014-03-20,80.410004,81.330002,79.919998,81.18,1519200,78.721725
2014-03-21,81.790001,82.559998,81.370003,81.959999,3738100,79.478104
2014-03-24,82.32,82.889999,81.379997,81.580002,1490500,79.109614
2014-03-25,82.089996,82.510002,81.940002,82.040001,1522200,79.555683
2014-03-26,82.43,82.800003,81.209999,81.370003,2089900,78.905974
2014-03-27,81.550003,82.489998,81.290001,82.0,1537400,79.516894
2014-03-28,81.870003,83.440002,81.870003,83.220001,2127200,80.699951
2014-03-31,83.559998,83.559998,82.309998,82.879997,3021400,80.370243
2014-04-01,82.93,83.959999,82.550003,83.959999,2569500,81.417541
2014-04-02,84.120003,85.120003,83.709999,84.959999,2862800,82.387259
2014-04-03,84.940002,85.970001,84.690002,85.629997,2912700,83.036968
2014-04-04,86.029999,86.57,84.589996,85.339996,4198300,82.755749
2014-04-07,85.18,85.279999,83.540001,83.720001,2557800,81.18481
2014-04-08,83.879997,84.5,83.5,84.0,2577600,81.45633
2014-04-09,84.290001,85.209999,83.580002,85.209999,2564100,82.629688
2014-04-10,85.089996,85.669998,83.959999,84.019997,3325500,81.475721
2014-04-11,82.519997,84.449997,82.519997,83.580002,1985000,81.04905
2014-04-14,84.470001,85.57,84.18,84.919998,1846100,82.348469
2014-04-15,84.809998,86.110001,84.459999,86.099998,2551400,83.492737
2014-04-16,86.559998,86.989998,85.970001,86.540001,2750000,83.919415
2014-04-17,86.449997,87.309998,85.82,87.269997,4177400,84.627306
2014-04-21,87.5,88.0,87.209999,87.779999,2015900,85.121864
2014-04-22,87.5,88.300003,87.07,88.010002,1944300,85.344902
2014-04-23,88.260002,88.870003,88.129997,88.169998,2293900,85.500053
2014-04-24,88.629997,88.989998,87.910004,88.309998,1775800,85.635813
2014-04-25,88.07,88.220001,87.129997,87.43,1770600,84.782464
2014-04-28,87.889999,87.989998,86.730003,87.230003,2200900,84.588523
2014-04-29,87.349998,88.660004,87.349998,88.019997,2782100,85.354594
2014-04-30,89.0,90.290001,88.129997,89.160004,4240100,86.46008
2014-05-01,89.010002,89.489998,88.440002,88.900002,1911300,86.207951
2014-05-02,88.989998,89.349998,88.459999,88.669998,1796100,85.984913
2014-05-05,88.07,88.949997,88.0,88.589996,1816000,85.907333
2014-05-06,88.639999,89.190002,88.080002,88.089996,3519300,85.422474
2014-05-07,88.0,89.220001,88.0,88.93,1763700,86.237041
2014-05-08,88.580002,89.120003,87.82,88.209999,2360500,85.538843
2014-05-09,88.440002,88.580002,87.25,87.610001,2079800,84.957014
2014-05-12,88.120003,88.709999,87.75,88.339996,1672500,85.664904
2014-05-13,88.5,88.690002,88.169998,88.669998,2065500,85.984913
2014-05-14,87.110001,89.580002,87.110001,89.019997,1690300,86.324312
2014-05-15,88.599998,88.730003,87.209999,88.190002,1828300,85.519452
2014-05-16,88.040001,88.190002,86.959999,87.400002,2345100,84.753374
2014-05-19,87.349998,88.459999,87.339996,87.940002,1900200,85.277022
2014-05-20,87.82,88.529999,87.519997,88.029999,1765200,85.364294
2014-05-21,88.550003,89.57,88.449997,89.300003,1615700,86.59584
2014-05-22,91.410004,91.919998,90.279999,90.290001,4322700,87.555859
2014-05-23,90.160004,90.589996,89.449997,89.860001,2742100,87.13888
2014-05-27,89.910004,90.089996,89.040001,89.43,2335300,86.721901
2014-05-28,88.5,90.57,88.5,89.970001,2642100,87.245549
2014-05-29,90.0,90.790001,89.709999,90.589996,2933300,87.84677
2014-05-30,90.400002,91.540001,90.339996,91.300003,2838800,88.535276
2014-06-02,91.690002,91.720001,90.809998,91.309998,1528900,88.544968
2014-06-03,91.199997,92.389999,91.010002,92.389999,3118800,89.592266
2014-06-04,92.220001,92.769997,91.800003,92.309998,1344500,89.514686
2014-06-05,92.169998,92.559998,91.910004,92.199997,1975800,89.408017
2014-06-06,92.480003,93.870003,92.43,93.32,2754300,90.494104
2014-06-09,93.449997,94.379997,93.260002,94.099998,2133100,91.250483
2014-06-10,93.849998,94.580002,93.660004,94.309998,1908700,91.454123
2014-06-11,94.199997,96.0,94.089996,95.309998,2430900,92.423841
2014-06-12,95.339996,96.730003,95.199997,95.480003,2292300,92.832202
2014-06-13,95.690002,96.110001,94.970001,95.949997,1751400,93.289162
2014-06-16,95.989998,96.5,95.639999,95.889999,2165700,93.230828
2014-06-17,95.470001,96.07,94.93,95.940002,1824400,93.279444
2014-06-18,95.940002,96.589996,95.209999,96.32,2028400,93.648904
2014-06-19,95.949997,97.339996,95.949997,97.339996,1878700,94.640614
2014-06-20,97.699997,97.989998,97.18,97.959999,3626700,95.243424
2014-06-23,98.110001,99.099998,97.959999,98.400002,1928900,95.671224
2014-06-24,98.400002,98.82,96.379997,96.489998,1891900,93.814188
2014-06-25,95.459999,98.300003,95.440002,98.18,2732100,95.457324
2014-06-26,98.089996,98.32,96.75,97.589996,1591600,94.883681
2014-06-27,97.25,98.339996,97.139999,98.290001,2393900,95.564274
2014-06-30,98.400002,99.089996,97.809998,98.889999,2582000,96.147634
2014-07-01,99.300003,99.940002,99.0,99.610001,2335600,96.847668
2014-07-02,99.199997,99.889999,99.0,99.419998,1683700,96.662935
2014-07-03,99.519997,100.110001,99.32,99.93,1500700,97.158794
2014-07-07,99.639999,100.099998,98.860001,99.199997,1861800,96.449034
2014-07-08,98.959999,100.120003,98.800003,98.959999,2671300,96.215692
2014-07-09,99.120003,99.870003,98.410004,99.029999,3293100,96.283751
2014-07-10,98.349998,98.800003,97.57,98.5,3000900,95.768449
2014-07-11,97.400002,98.510002,97.400002,97.839996,1670000,95.126749
2014-07-14,98.480003,99.370003,98.480003,99.209999,2329200,96.458759
2014-07-15,98.800003,98.949997,97.540001,97.830002,2606900,95.117031
2014-07-16,98.620003,100.0,98.620003,99.220001,2166300,96.468484
2014-07-17,98.760002,100.230003,98.379997,98.449997,2513800,95.719833
2014-07-18,98.620003,99.290001,98.449997,98.720001,2788500,95.98235
2014-07-21,98.620003,99.709999,98.519997,99.32,2203400,96.565709
2014-07-22,99.669998,100.089996,99.269997,99.800003,2281800,97.032401
2014-07-23,100.080002,100.419998,99.629997,100.160004,1575800,97.382419
2014-07-24,100.050003,100.980003,99.870003,100.739998,1505500,97.946329
2014-07-25,100.370003,100.510002,99.720001,99.809998,1202400,97.042119
2014-07-28,99.860001,100.080002,99.160004,99.830002,1662100,97.061568
2014-07-29,99.769997,100.120003,99.339996,99.419998,2586500,96.662935
2014-07-30,104.0,104.5,99.870003,101.050003,4860600,98.247737
2014-07-31,100.389999,100.5,98.489998,98.980003,3682000,96.235142
2014-08-01,98.650002,98.860001,96.970001,98.0,3123300,95.282315
2014-08-04,97.949997,100.550003,97.949997,100.440002,2204700,97.654653
