Date,Open_AVB,High_AVB,Low_AVB,Close_AVB,Volume_AVB,AdjClose_AVB
2015-01-13,175.190002,176.039993,173.699997,174.600006,626900,168.37236
2015-01-14,174.5,176.880005,173.570007,176.850006,677100,170.542107
2015-01-15,177.059998,177.889999,176.490005,177.5,603900,171.168917
2015-01-16,177.860001,179.470001,176.490005,179.080002,634000,172.692563
2015-01-20,180.210007,180.669998,175.229996,175.570007,938600,169.307763
2015-01-21,175.759995,177.220001,174.440002,176.940002,614700,170.628893
2015-01-22,177.199997,179.559998,176.550003,178.960007,670200,172.576848
2015-01-23,179.389999,179.830002,178.339996,178.899994,559800,172.518975
2015-01-26,178.639999,180.330002,178.100006,180.270004,527900,173.84012
2015-01-27,180.039993,181.320007,178.929993,179.460007,626000,173.059014
2015-01-28,179.899994,180.889999,177.149994,177.550003,1655000,171.217136
2015-01-29,176.850006,178.789993,174.339996,174.899994,1107200,168.661648
2015-01-30,174.0,175.889999,172.690002,172.990005,1172800,166.819785
2015-02-02,172.869995,172.899994,169.660004,172.649994,1034900,166.491901
2015-02-03,173.0,173.809998,170.639999,173.679993,786100,167.485162
2015-02-04,173.600006,174.369995,171.929993,173.339996,687700,167.157292
2015-02-05,173.800003,175.449997,173.169998,175.0,767200,168.758087
2015-02-06,174.550003,175.0,168.410004,169.160004,1083800,163.126392
2015-02-09,169.240005,170.380005,168.160004,168.440002,1074700,162.432072
2015-02-10,169.179993,170.320007,167.410004,170.080002,1911100,164.013576
2015-02-11,170.529999,172.199997,169.160004,170.440002,887400,164.360736
2015-02-12,170.940002,173.429993,169.979996,173.389999,853900,167.205512
2015-02-13,172.910004,173.119995,169.960007,170.820007,586800,164.727186
2015-02-17,170.350006,172.210007,169.979996,170.740005,637300,164.650038
2015-02-18,170.75,173.369995,169.380005,173.199997,881700,167.022286
2015-02-19,173.199997,173.199997,168.770004,169.029999,1113800,163.001024
2015-02-20,168.800003,171.100006,168.130005,171.0,867700,164.900759
2015-02-23,171.699997,173.460007,171.070007,173.460007,791300,167.273022
2015-02-24,172.649994,172.720001,168.070007,168.899994,1102300,162.875656
2015-02-25,168.809998,170.779999,167.880005,167.979996,695500,161.988473
2015-02-26,168.020004,168.169998,165.949997,166.229996,772800,160.300892
2015-02-27,166.610001,168.339996,165.669998,168.339996,1067800,162.335633
2015-03-02,168.419998,171.389999,168.369995,169.660004,671300,163.608558
2015-03-03,168.649994,169.490005,167.300003,168.820007,471200,162.798523
2015-03-04,168.550003,169.529999,167.460007,168.139999,988800,162.142769
2015-03-05,168.710007,171.330002,168.559998,169.929993,696400,163.868917
2015-03-06,167.860001,167.860001,163.839996,164.639999,1311600,158.767608
2015-03-09,165.649994,166.889999,165.529999,166.470001,988900,160.532337
2015-03-10,166.449997,168.149994,166.309998,166.839996,864900,160.889135
2015-03-11,166.630005,168.550003,166.479996,167.289993,814500,161.323081
2015-03-12,168.110001,171.610001,168.110001,171.220001,949600,165.112913
2015-03-13,171.539993,172.350006,170.289993,170.679993,707800,164.592166
2015-03-16,171.600006,174.110001,171.330002,173.619995,1051400,167.427304
2015-03-17,173.089996,174.160004,172.339996,172.860001,452400,166.694417
2015-03-18,173.0,176.179993,171.729996,175.660004,1126900,169.394549
2015-03-19,175.0,176.860001,173.440002,174.789993,952100,168.555571
2015-03-20,175.559998,180.080002,175.559998,179.830002,1304200,173.415812
2015-03-23,180.160004,181.539993,179.0,180.880005,1442900,174.428363
2015-03-24,180.960007,181.690002,179.279999,180.289993,901800,173.859396
2015-03-25,180.289993,181.470001,176.729996,176.880005,933200,170.571036
2015-03-26,176.779999,177.690002,175.059998,175.960007,642000,169.683852
2015-03-27,174.529999,175.770004,173.220001,174.119995,582700,169.110817
2015-03-30,174.899994,176.429993,174.160004,176.149994,522000,171.082416
2015-03-31,175.520004,176.669998,174.089996,174.25,1171100,169.237082
2015-04-01,174.399994,174.990005,172.529999,172.910004,606400,167.935635
2015-04-02,173.270004,175.470001,172.699997,174.740005,655600,169.712991
2015-04-06,174.979996,176.429993,174.550003,175.809998,531300,170.752201
2015-04-07,175.350006,175.669998,172.529999,172.589996,732700,167.624834
2015-04-08,173.220001,174.259995,172.839996,173.880005,587000,168.877731
2015-04-09,173.270004,173.429993,168.520004,169.229996,865700,164.361496
2015-04-10,170.089996,171.320007,168.210007,168.309998,658100,163.467965
2015-04-13,168.309998,169.259995,167.720001,167.720001,481500,162.894942
2015-04-14,168.110001,170.410004,168.110001,169.529999,419800,164.652868
2015-04-15,169.100006,169.679993,167.460007,168.0,693900,163.166885
2015-04-16,167.449997,169.960007,166.970001,169.039993,420300,164.17696
2015-04-17,168.5,169.490005,167.25,168.309998,694100,163.467965
2015-04-20,168.360001,169.350006,167.630005,168.25,408600,163.409693
2015-04-21,168.630005,169.850006,168.630005,169.050003,494900,164.186681
2015-04-22,168.850006,171.350006,168.360001,170.639999,425700,165.730936
2015-04-23,170.630005,171.809998,170.190002,171.229996,391400,166.303959
2015-04-24,171.160004,172.529999,170.899994,171.270004,397200,166.342816
2015-04-27,171.899994,173.119995,171.369995,171.550003,873200,166.61476
2015-04-28,171.479996,172.759995,169.25,171.190002,873000,166.265116
2015-04-29,169.720001,171.130005,166.320007,167.75,953100,162.924078
2015-04-30,166.919998,168.399994,163.440002,164.339996,1274400,159.612175
2015-05-01,165.419998,168.460007,165.089996,167.630005,760100,162.807534
2015-05-04,168.660004,170.610001,168.270004,168.960007,840300,164.099274
2015-05-05,168.410004,168.479996,163.350006,163.699997,760000,158.990587
2015-05-06,163.809998,165.190002,162.779999,163.429993,836200,158.72835
2015-05-07,163.729996,167.350006,163.729996,165.979996,687500,161.204994
2015-05-08,169.039993,170.399994,167.970001,168.509995,598900,163.662208
2015-05-11,167.649994,168.580002,164.309998,164.570007,508500,159.835569
2015-05-12,163.529999,166.679993,162.419998,165.25,699500,160.495999
2015-05-13,165.710007,167.600006,163.460007,164.089996,739500,159.369367
2015-05-14,164.75,167.279999,164.100006,167.190002,512500,162.38019
2015-05-15,167.789993,169.25,167.229996,168.449997,567500,163.603937
2015-05-18,167.850006,169.029999,167.270004,167.839996,731400,163.011485
2015-05-19,167.279999,168.600006,166.440002,167.619995,317000,162.797813
2015-05-20,168.020004,168.619995,166.970001,167.460007,559600,162.642427
2015-05-21,167.460007,167.949997,165.240005,165.600006,575600,160.835936
2015-05-22,165.729996,167.259995,164.710007,166.240005,392800,161.457523
2015-05-26,165.940002,166.080002,164.139999,164.830002,615000,160.088083
2015-05-27,165.550003,167.889999,165.119995,167.440002,449000,162.622998
2015-05-28,167.429993,168.190002,167.029999,167.779999,436100,162.953213
2015-05-29,168.089996,168.729996,165.520004,166.5,1556100,161.710038
2015-06-01,166.800003,168.630005,165.949997,168.289993,673700,163.448536
2015-06-02,167.610001,167.880005,165.029999,165.350006,482500,160.593128
2015-06-03,165.25,165.320007,160.910004,161.399994,728000,156.756752
2015-06-04,159.460007,162.089996,159.460007,161.009995,525200,156.377972
2015-06-05,159.679993,162.470001,158.720001,161.050003,864000,156.41683
2015-06-08,161.199997,161.990005,160.070007,160.949997,989500,156.319701
2015-06-09,160.779999,161.880005,159.820007,160.649994,677300,156.028328
2015-06-10,160.389999,162.729996,159.389999,161.339996,503600,156.69848
2015-06-11,162.289993,163.479996,162.259995,162.960007,729600,158.271885
2015-06-12,162.929993,163.460007,162.070007,162.539993,413000,157.863955
2015-06-15,162.350006,162.869995,161.199997,162.759995,1099200,158.077627
2015-06-16,163.139999,165.339996,161.369995,164.509995,605800,159.777282
2015-06-17,164.559998,166.880005,163.300003,166.619995,700400,161.826581
2015-06-18,167.100006,169.809998,166.949997,168.289993,748800,163.448536
2015-06-19,167.740005,168.020004,165.860001,165.860001,881900,161.088451
2015-06-22,166.410004,166.830002,164.869995,164.910004,1048600,160.165784
2015-06-23,164.550003,164.789993,162.699997,162.699997,691300,158.019356
2015-06-24,162.979996,164.0,162.139999,162.320007,467700,157.650298
2015-06-25,162.600006,163.830002,161.309998,161.5,535300,156.853881
2015-06-26,160.889999,162.130005,159.770004,161.919998,738400,158.488481
2015-06-29,169.119995,169.119995,159.080002,159.080002,721100,155.708672
2015-06-30,160.580002,161.059998,159.0,159.869995,628900,156.481923
2015-07-01,160.610001,162.949997,158.970001,162.949997,775400,159.496651
2015-07-02,164.350006,165.919998,162.960007,163.979996,561400,160.504822
2015-07-06,163.229996,165.210007,163.139999,164.949997,526900,161.454266
2015-07-07,165.690002,168.369995,164.75,167.429993,640300,163.881704
2015-07-08,166.679993,167.779999,165.679993,166.649994,566900,163.118236
2015-07-09,167.75,170.710007,166.0,166.679993,532000,163.147599
2015-07-10,167.009995,168.660004,166.259995,167.300003,635400,163.754469
2015-07-13,168.789993,169.550003,166.320007,167.360001,708600,163.813195
2015-07-14,167.779999,168.770004,165.479996,168.190002,667800,164.625607
2015-07-15,168.190002,169.330002,167.199997,168.619995,421800,165.046487
2015-07-16,169.009995,170.350006,168.720001,169.839996,401500,166.240633
2015-07-17,169.350006,170.0,168.529999,169.210007,455600,165.623995
2015-07-20,168.410004,169.940002,168.070007,169.399994,535900,165.809956
2015-07-21,170.020004,171.5,168.350006,168.610001,587200,165.036705
2015-07-22,168.839996,170.839996,168.679993,170.029999,459900,166.426609
2015-07-23,169.649994,170.039993,167.300003,168.570007,455700,164.997559
2015-07-24,168.199997,169.789993,167.440002,169.270004,437700,165.682721
2015-07-27,169.470001,171.149994,168.360001,168.610001,573000,165.036705
2015-07-28,169.529999,172.149994,168.630005,169.889999,767500,166.289577
2015-07-29,170.130005,171.059998,168.470001,170.619995,820900,167.004102
2015-07-30,170.229996,171.820007,169.380005,171.229996,605000,167.601175
2015-07-31,172.800003,174.149994,172.179993,172.339996,733300,168.687652
2015-08-03,172.440002,174.309998,172.039993,173.970001,636700,170.283112
2015-08-04,173.610001,174.779999,172.309998,172.649994,514800,168.99108
2015-08-05,173.039993,173.570007,171.509995,172.380005,467300,168.726812
2015-08-06,172.130005,173.070007,170.300003,172.770004,510300,169.108547
2015-08-07,172.699997,173.850006,171.179993,173.850006,476600,170.16566
2015-08-10,174.389999,174.880005,173.199997,173.759995,660900,170.077556
2015-08-11,173.350006,176.410004,173.270004,175.220001,795700,171.506622
2015-08-12,174.720001,175.929993,173.580002,175.699997,734500,171.976445
2015-08-13,175.009995,177.100006,174.440002,176.080002,600300,172.348396
2015-08-14,176.110001,177.440002,174.520004,177.119995,811100,173.36635
2015-08-17,177.130005,178.589996,176.259995,178.589996,778500,174.805198
2015-08-18,178.479996,180.240005,178.479996,179.699997,638700,175.891674
2015-08-19,178.440002,179.419998,177.449997,178.139999,584100,174.364737
2015-08-20,178.350006,180.0,176.699997,177.399994,684100,173.640414
2015-08-21,176.910004,177.759995,173.440002,173.440002,872500,169.764346
2015-08-24,172.419998,172.449997,165.25,165.550003,1307200,162.041556
2015-08-25,168.830002,168.850006,162.309998,162.479996,1102500,159.036611
2015-08-26,166.139999,167.119995,163.470001,166.490005,979500,162.961638
2015-08-27,167.740005,170.169998,166.389999,168.639999,898800,165.066068
2015-08-28,168.660004,169.240005,167.25,168.710007,522100,165.134591
2015-08-31,168.600006,170.5,164.979996,165.059998,1746500,161.561936
2015-09-01,163.110001,164.050003,160.509995,161.820007,739600,158.390609
2015-09-02,163.559998,164.470001,161.75,163.130005,740500,159.672845
2015-09-03,163.600006,164.539993,162.559998,163.130005,449200,159.672845
2015-09-04,161.419998,162.449997,159.300003,160.529999,604500,157.12794
2015-09-08,162.369995,163.910004,161.25,162.770004,678000,159.320473
2015-09-09,163.919998,166.350006,160.929993,161.130005,833200,157.71523
2015-09-10,160.970001,163.660004,160.960007,161.860001,905800,158.429755
2015-09-11,161.839996,165.770004,161.839996,165.770004,1249700,162.256895
2015-09-14,166.5,167.029999,164.309998,164.850006,847000,161.356394
2015-09-15,165.160004,167.710007,164.259995,167.039993,486900,163.49997
2015-09-16,166.889999,169.369995,166.889999,168.580002,527000,165.007342
2015-09-17,168.419998,173.110001,167.289993,169.850006,894300,166.250431
2015-09-18,168.860001,173.419998,168.149994,170.830002,1119000,167.209658
2015-09-21,170.809998,173.380005,170.800003,172.320007,426700,168.668086
2015-09-22,171.720001,172.160004,169.839996,170.520004,591200,166.90623
2015-09-23,170.460007,171.960007,169.800003,171.410004,533300,167.777368
2015-09-24,170.839996,171.729996,167.960007,169.339996,788400,165.75123
2015-09-25,171.330002,172.339996,167.660004,170.649994,557500,167.033465
2015-09-28,169.229996,170.669998,166.179993,167.240005,927600,164.90366
2015-09-29,167.660004,173.210007,167.080002,172.809998,1233700,170.395839
2015-09-30,174.309998,174.850006,172.809998,174.820007,1099400,172.377769
2015-10-01,175.600006,176.100006,172.729996,175.25,1064900,172.801754
2015-10-02,174.800003,177.440002,173.179993,175.800003,598400,173.344074
2015-10-05,176.139999,177.570007,175.470001,177.039993,640600,174.566741
2015-10-06,176.600006,177.600006,174.529999,175.570007,842300,173.117291
2015-10-07,175.550003,176.779999,174.369995,176.779999,785600,174.310379
2015-10-08,176.770004,178.570007,175.059998,178.229996,689200,175.74012
2015-10-09,177.880005,179.020004,176.970001,178.940002,558000,176.440207
2015-10-12,179.380005,180.949997,178.169998,180.190002,609600,177.672745
2015-10-13,179.559998,181.259995,178.699997,179.729996,771200,177.219165
2015-10-14,180.309998,180.490005,177.210007,177.729996,564600,175.247105
2015-10-15,178.149994,180.770004,177.899994,180.770004,513400,178.244644
2015-10-16,181.839996,184.039993,180.009995,183.419998,929100,180.857618
2015-10-19,183.240005,185.429993,182.759995,185.259995,639500,182.671909
2015-10-20,184.869995,186.539993,183.589996,184.690002,593400,182.10988
2015-10-21,185.479996,185.929993,184.0,184.229996,662000,181.656299
2015-10-22,185.210007,185.809998,183.509995,184.789993,820700,182.208474
2015-10-23,184.160004,186.889999,181.229996,182.850006,665400,180.295588
2015-10-26,183.660004,185.440002,181.039993,182.0,822800,179.457457
2015-10-27,179.0,181.850006,177.389999,178.910004,1185300,176.410628
2015-10-28,179.580002,180.339996,174.470001,177.059998,968400,174.586466
2015-10-29,176.460007,178.179993,175.300003,177.949997,822200,175.464032
2015-10-30,178.279999,178.509995,174.240005,174.830002,891100,172.387624
2015-11-02,174.830002,180.25,174.550003,180.149994,974400,177.633295
2015-11-03,179.139999,180.380005,176.529999,177.710007,659000,175.227395
2015-11-04,178.279999,178.880005,176.710007,178.100006,663600,175.611946
2015-11-05,177.559998,178.990005,176.149994,177.419998,518600,174.941438
2015-11-06,178.550003,178.550003,171.320007,172.949997,656300,170.533882
2015-11-09,172.479996,172.869995,168.830002,170.210007,788900,167.83217
2015-11-10,169.210007,174.199997,169.169998,172.490005,722600,170.080317
2015-11-11,172.669998,174.990005,172.289993,173.940002,391400,171.510058
2015-11-12,173.789993,175.839996,172.270004,173.820007,703100,171.391739
2015-11-13,174.619995,175.100006,172.419998,172.639999,496000,170.228216
2015-11-16,172.649994,174.679993,169.020004,174.419998,700400,171.983348
2015-11-17,174.009995,176.630005,173.309998,175.160004,556600,172.713015
2015-11-18,175.669998,176.720001,173.789993,176.399994,581300,173.935683
2015-11-19,176.399994,178.279999,175.570007,177.399994,410500,174.921713
2015-11-20,177.949997,180.330002,177.699997,180.020004,509600,177.505122
2015-11-23,180.190002,181.679993,179.710007,181.5,552100,178.964442
2015-11-24,180.240005,180.850006,177.809998,179.449997,1004100,176.943077
2015-11-25,179.740005,182.220001,178.610001,181.039993,577500,178.510861
2015-11-27,180.800003,183.399994,179.860001,182.350006,536800,179.802573
2015-11-30,182.789993,185.009995,181.149994,181.789993,2307600,179.250384
2015-12-01,182.649994,184.889999,182.100006,184.889999,865800,182.307083
2015-12-02,184.470001,185.320007,180.610001,180.860001,826500,178.333383
2015-12-03,180.0,182.649994,175.360001,176.210007,1099800,173.74835
2015-12-04,177.399994,182.229996,176.75,182.110001,804200,179.565921
2015-12-07,180.289993,182.880005,178.179993,179.029999,811200,176.528947
2015-12-08,178.820007,179.940002,178.139999,179.360001,954600,176.854338
2015-12-09,178.119995,179.809998,176.190002,177.119995,774000,174.645626
2015-12-10,177.669998,177.809998,173.779999,173.779999,1054100,171.352289
2015-12-11,173.610001,175.570007,172.440002,174.919998,1227700,172.476363
2015-12-14,174.669998,176.080002,171.699997,174.320007,1026500,171.884754
2015-12-15,175.899994,178.520004,175.270004,176.869995,739000,174.399118
2015-12-16,177.669998,181.429993,176.970001,180.919998,910300,178.392543
2015-12-17,181.020004,181.729996,177.809998,178.979996,696200,176.479642
2015-12-18,178.149994,179.899994,177.220001,178.210007,3487700,175.72041
2015-12-21,179.419998,181.050003,178.830002,179.949997,552600,177.436092
2015-12-22,180.710007,182.990005,180.660004,180.820007,626100,178.293949
2015-12-23,181.130005,183.160004,180.919998,183.070007,528100,180.512516
2015-12-24,182.759995,183.619995,181.389999,182.729996,489300,180.177255
2015-12-28,182.100006,184.080002,181.759995,183.899994,509700,181.330908
2015-12-29,183.940002,185.570007,182.850006,185.539993,553900,184.200035
2015-12-30,185.240005,186.380005,184.990005,185.320007,441200,183.981638
2015-12-31,185.369995,186.309998,183.889999,184.130005,492500,182.80023
2016-01-04,182.350006,182.699997,179.25,180.720001,807000,179.414853
2016-01-05,181.429993,185.119995,180.770004,184.880005,904300,183.544813
2016-01-06,183.229996,184.220001,182.399994,183.5,822600,182.174775
2016-01-07,181.449997,184.460007,180.869995,182.660004,894900,181.340845
2016-01-08,183.130005,184.399994,179.339996,179.419998,799200,178.124238
2016-01-11,179.660004,181.770004,179.179993,180.539993,836900,179.236145
2016-01-12,181.100006,181.100006,178.610001,179.509995,927600,178.213585
2016-01-13,179.580002,182.070007,176.949997,177.0,819000,175.721717
2016-01-14,177.710007,179.289993,175.800003,176.179993,876200,174.907632
2016-01-15,174.440002,179.0,171.479996,175.699997,1019000,174.431103
2016-01-19,177.029999,179.130005,175.490005,178.350006,1134800,177.061974
2016-01-20,178.0,178.25,169.289993,171.520004,1135100,170.281298
2016-01-21,172.660004,173.669998,170.339996,171.300003,827700,170.062885
2016-01-22,173.160004,174.850006,172.160004,174.330002,693900,173.071002
2016-01-25,174.880005,177.479996,173.309998,174.270004,850200,173.011437
2016-01-26,174.729996,178.5,174.729996,178.0,881900,176.714495
2016-01-27,177.559998,178.029999,174.509995,175.589996,625300,174.321896
2016-01-28,175.149994,176.059998,170.020004,170.740005,1013900,169.506932
2016-01-29,172.460007,173.589996,166.199997,171.490005,1897200,170.251515
2016-02-01,170.869995,173.820007,170.020004,171.970001,829900,170.728045
2016-02-02,172.429993,173.470001,168.220001,168.419998,953100,167.20368
2016-02-03,169.759995,170.479996,166.160004,169.089996,1290900,167.868839
2016-02-04,169.789993,173.080002,167.179993,171.119995,837200,169.884177
2016-02-05,169.979996,171.460007,165.919998,166.270004,927200,165.069213
2016-02-08,166.130005,167.289993,161.360001,163.550003,1077900,162.368855
2016-02-09,162.169998,164.279999,160.660004,161.110001,932300,159.946474
2016-02-10,162.199997,166.020004,161.509995,164.529999,794200,163.341773
2016-02-11,161.770004,163.149994,160.809998,161.559998,910700,160.393221
2016-02-12,163.289993,164.820007,162.0,164.419998,873400,163.232567
2016-02-16,165.850006,165.869995,162.789993,165.369995,1455300,164.175703
2016-02-17,166.059998,168.929993,164.899994,167.759995,710800,166.548442
2016-02-18,167.350006,169.820007,167.100006,168.360001,504500,167.144115
2016-02-19,167.860001,171.470001,166.190002,170.110001,664900,168.881477
2016-02-22,170.929993,172.539993,170.550003,171.070007,564900,169.83455
2016-02-23,170.570007,173.039993,168.119995,170.470001,443000,169.238878
2016-02-24,169.869995,172.360001,168.160004,169.729996,865800,168.504216
2016-02-25,171.0,172.979996,169.940002,172.710007,541900,171.462706
2016-02-26,172.669998,172.889999,170.850006,171.419998,636300,170.182014
2016-02-29,171.419998,174.020004,171.050003,171.639999,1075000,170.400426
2016-03-01,172.729996,177.630005,171.839996,177.630005,1027100,176.347172
2016-03-02,177.25,179.399994,174.600006,178.529999,688000,177.240666
2016-03-03,178.520004,179.850006,176.740005,179.789993,683900,178.491561
2016-03-04,179.570007,180.300003,178.110001,180.020004,886300,178.719911
2016-03-07,178.399994,180.479996,177.539993,180.210007,545800,178.908541
2016-03-08,180.179993,181.210007,179.029999,179.350006,701300,178.054752
2016-03-09,179.0,181.940002,178.449997,180.449997,461500,179.146798
2016-03-10,181.5,181.970001,177.669998,179.440002,475000,178.144098
2016-03-11,181.339996,183.210007,179.800003,183.210007,875200,181.886876
2016-03-14,183.380005,183.740005,181.630005,183.300003,680400,181.976222
2016-03-15,182.550003,184.369995,181.949997,184.029999,464500,182.700946
2016-03-16,183.429993,185.470001,182.419998,185.179993,508800,183.842634
2016-03-17,185.600006,189.279999,184.789993,188.949997,856400,187.585412
2016-03-18,189.070007,190.419998,187.039993,187.039993,1372600,185.689202
2016-03-21,187.039993,187.660004,184.270004,185.029999,654000,183.693724
2016-03-22,185.100006,186.800003,184.880005,185.850006,543900,184.507809
2016-03-23,186.039993,186.589996,184.960007,185.509995,543300,184.170253
2016-03-24,185.100006,185.580002,183.839996,185.089996,493500,183.753288
2016-03-28,186.050003,187.449997,185.199997,186.929993,639300,185.579996
2016-03-29,185.699997,189.649994,185.600006,189.610001,860600,189.610001
2016-03-30,190.350006,190.490005,188.720001,188.830002,650400,188.830002
2016-03-31,189.210007,190.199997,188.220001,190.199997,924300,190.199997
2016-04-01,189.869995,190.5,188.720001,189.869995,550800,189.869995
2016-04-04,190.100006,190.830002,188.179993,189.699997,498500,189.699997
2016-04-05,188.820007,190.059998,188.570007,189.679993,577200,189.679993
2016-04-06,189.350006,189.889999,188.169998,189.449997,463900,189.449997
2016-04-07,188.559998,189.479996,186.649994,187.940002,502900,187.940002
2016-04-08,189.089996,190.419998,188.369995,189.199997,485600,189.199997
2016-04-11,187.830002,188.139999,185.270004,185.539993,717300,185.539993
2016-04-12,186.110001,186.199997,183.809998,185.610001,750200,185.610001
2016-04-13,186.119995,186.5,182.089996,183.089996,970700,183.089996
2016-04-14,182.619995,182.720001,178.0,178.279999,1099000,178.279999
2016-04-15,177.929993,182.229996,177.199997,181.419998,706500,181.419998
2016-04-18,181.779999,183.110001,180.300003,183.110001,752900,183.110001
2016-04-19,182.979996,183.639999,182.309998,183.619995,607900,183.619995
2016-04-20,183.919998,184.389999,179.350006,179.410004,702000,179.410004
2016-04-21,179.0,181.119995,176.759995,177.619995,861800,177.619995
2016-04-22,178.770004,180.729996,177.979996,180.169998,571700,180.169998
2016-04-25,179.679993,181.669998,179.679993,181.649994,478000,181.649994
2016-04-26,182.009995,184.229996,180.899994,181.75,487500,181.75
2016-04-27,180.460007,180.470001,175.679993,179.520004,1205700,179.520004
2016-04-28,178.190002,183.559998,177.460007,179.559998,617800,179.559998
2016-04-29,178.570007,179.089996,174.679993,176.789993,891700,176.789993
2016-05-02,177.630005,181.25,177.630005,180.830002,569400,180.830002
2016-05-03,180.229996,181.520004,179.570007,181.380005,615400,181.380005
2016-05-04,179.520004,185.229996,178.979996,185.149994,1061700,185.149994
2016-05-05,184.809998,187.220001,184.559998,186.529999,735200,186.529999
2016-05-06,186.330002,188.050003,184.25,187.710007,645700,187.710007
2016-05-09,188.0,189.020004,187.110001,188.979996,514600,188.979996
2016-05-10,189.350006,192.289993,188.100006,191.0,833500,191.0
2016-05-11,190.830002,191.100006,185.899994,187.080002,675400,187.080002
2016-05-12,187.029999,187.949997,184.960007,187.649994,557100,187.649994
2016-05-13,187.520004,187.520004,185.550003,186.089996,484700,186.089996
2016-05-16,186.0,188.330002,185.589996,187.660004,419500,187.660004
2016-05-17,186.979996,187.039993,183.399994,184.350006,1074700,184.350006
2016-05-18,184.339996,184.339996,179.809998,181.860001,838900,181.860001
2016-05-19,179.639999,180.539993,178.240005,179.309998,674500,179.309998
2016-05-20,179.910004,180.889999,179.0,180.440002,887300,180.440002
2016-05-23,181.050003,181.059998,179.570007,180.210007,369900,180.210007
2016-05-24,181.759995,183.020004,179.279999,180.089996,992500,180.089996
2016-05-25,180.729996,181.309998,178.75,180.809998,919400,180.809998
2016-05-26,180.860001,180.910004,179.240005,179.940002,926500,179.940002
2016-05-27,180.380005,182.199997,178.899994,180.149994,854500,180.149994
2016-05-31,180.679993,180.679993,178.0,179.880005,921000,179.880005
2016-06-01,178.100006,178.809998,174.660004,176.419998,1327900,176.419998
2016-06-02,175.990005,176.729996,173.949997,176.550003,801500,176.550003
2016-06-03,177.699997,177.940002,173.330002,173.410004,1060100,173.410004
2016-06-06,173.360001,174.369995,168.160004,170.229996,1279500,170.229996
2016-06-07,170.490005,172.110001,169.470001,169.789993,887100,169.789993
2016-06-08,168.300003,169.770004,166.589996,169.610001,952800,169.610001
2016-06-09,169.130005,171.449997,168.220001,170.25,819400,170.25
2016-06-10,169.440002,170.380005,168.910004,170.059998,808100,170.059998
2016-06-13,170.919998,172.850006,170.330002,170.630005,669500,170.630005
