Date,Open_ACN,High_ACN,Low_ACN,Close_ACN,Volume_ACN,AdjClose_ACN
2015-01-05,88.040001,88.32,87.18,87.339996,3000000,84.674997
2015-01-06,87.5,87.769997,86.010002,86.709999,2867000,84.064223
2015-01-07,87.160004,88.75,87.160004,88.529999,2865500,85.828689
2015-01-08,89.0,90.150002,88.839996,89.879997,2802900,87.137495
2015-01-09,89.949997,90.150002,89.379997,89.779999,2399900,87.040548
2015-01-12,89.110001,90.019997,88.910004,89.510002,2417400,86.77879
2015-01-13,89.769997,91.339996,89.150002,89.830002,4007000,87.089025
2015-01-14,89.540001,89.540001,88.0,88.779999,2377900,86.071061
2015-01-15,88.779999,89.099998,87.669998,88.169998,1821000,85.479673
2015-01-16,87.75,89.010002,87.550003,88.889999,2657400,86.177705
2015-01-20,88.889999,89.419998,87.919998,88.620003,2333600,85.915947
2015-01-21,88.349998,88.629997,87.730003,88.339996,2040800,85.644484
2015-01-22,88.720001,89.559998,87.949997,89.5,2656900,86.769093
2015-01-23,89.510002,89.919998,89.139999,89.220001,1939100,86.497638
2015-01-26,89.040001,89.199997,88.239998,89.080002,1997200,86.36191
2015-01-27,87.949997,88.32,86.0,86.160004,3689000,83.53101
2015-01-28,86.93,87.120003,84.330002,84.360001,3469100,81.78593
2015-01-29,84.949997,85.699997,83.940002,85.639999,3590600,83.026872
2015-01-30,85.120003,85.440002,83.860001,84.029999,3837500,81.465997
2015-02-02,84.419998,85.849998,83.470001,85.830002,3088500,83.211077
2015-02-03,86.25,87.959999,85.970001,87.919998,3501300,85.237302
2015-02-04,89.18,89.18,87.169998,87.339996,2764100,84.674997
2015-02-05,88.110001,88.540001,87.339996,88.470001,2102000,85.770522
2015-02-06,88.599998,89.099998,87.839996,88.150002,2365300,85.460287
2015-02-09,87.510002,88.230003,87.099998,87.360001,2670500,84.694391
2015-02-10,87.739998,87.910004,86.68,87.519997,2573800,84.849505
2015-02-11,87.519997,88.169998,87.25,87.959999,1829800,85.276082
2015-02-12,88.059998,89.220001,87.980003,89.089996,1931300,86.3716
2015-02-13,89.089996,89.800003,89.080002,89.790001,1774400,87.050245
2015-02-17,89.629997,89.790001,88.830002,89.300003,1915900,86.575198
2015-02-18,89.0,89.519997,88.860001,89.43,1508900,86.701229
2015-02-19,89.529999,90.379997,89.370003,90.269997,1751700,87.515595
2015-02-20,90.019997,90.980003,89.309998,90.489998,2950600,87.728883
2015-02-23,90.599998,90.790001,90.129997,90.57,1579000,87.806444
2015-02-24,90.169998,91.0,89.889999,90.849998,1592000,88.077899
2015-02-25,90.639999,91.440002,90.330002,90.599998,1732900,87.835527
2015-02-26,90.82,91.230003,90.0,90.300003,2156800,87.544685
2015-02-27,90.050003,90.760002,89.860001,90.029999,1686100,87.28292
2015-03-02,90.029999,91.239998,89.730003,91.18,1975000,88.397831
2015-03-03,91.18,91.269997,90.550003,90.839996,2888300,88.068202
2015-03-04,90.830002,91.199997,90.059998,90.910004,2728800,88.136073
2015-03-05,91.309998,92.18,91.18,92.050003,3019600,89.241288
2015-03-06,91.620003,91.949997,90.489998,90.669998,3735000,87.903391
2015-03-09,90.730003,90.959999,90.139999,90.790001,1464200,88.019732
2015-03-10,89.959999,90.209999,88.050003,88.059998,3230200,85.373029
2015-03-11,88.290001,88.900002,86.760002,86.860001,4320400,84.209648
2015-03-12,87.029999,88.300003,86.860001,88.199997,2164100,85.508757
2015-03-13,88.18,88.209999,86.400002,87.870003,3617200,85.188832
2015-03-16,88.32,89.099998,88.139999,88.910004,2246000,86.197099
2015-03-17,88.349998,88.879997,88.209999,88.839996,2210900,86.129228
2015-03-18,88.800003,91.349998,88.370003,90.93,2664900,88.15546
2015-03-19,90.889999,91.339996,89.989998,90.190002,2658500,87.438041
2015-03-20,90.889999,91.650002,90.510002,91.480003,3558200,88.688681
2015-03-23,91.379997,91.779999,91.209999,91.540001,1916200,88.746847
2015-03-24,91.489998,91.489998,89.279999,89.410004,2948600,86.681843
2015-03-25,89.410004,89.949997,88.18,88.209999,3607100,85.518454
2015-03-26,91.510002,94.980003,90.940002,94.169998,7157000,91.296596
2015-03-27,93.919998,94.139999,92.650002,93.940002,4352000,91.073618
2015-03-30,94.150002,94.839996,93.940002,94.419998,3333100,91.538967
2015-03-31,94.010002,94.489998,93.550003,93.690002,2708600,90.831246
2015-04-01,93.559998,93.93,92.68,93.559998,2736100,90.705208
2015-04-02,93.699997,94.419998,93.099998,94.18,2145700,91.306293
2015-04-06,93.459999,96.0,93.129997,95.690002,2563700,92.77022
2015-04-07,95.639999,96.779999,95.139999,96.389999,4232700,93.448858
2015-04-08,95.459999,96.160004,94.660004,95.120003,2651600,93.203895
2015-04-09,95.400002,95.660004,94.68,95.470001,1952200,93.546843
2015-04-10,95.449997,95.470001,94.529999,94.690002,2158000,92.782557
2015-04-13,94.339996,94.879997,93.440002,93.489998,2443900,91.606726
2015-04-14,93.57,94.220001,93.220001,93.809998,2087000,91.920279
2015-04-15,94.269997,94.5,94.010002,94.160004,2093900,92.263235
2015-04-16,93.910004,94.220001,93.669998,94.059998,1934800,92.165243
2015-04-17,93.290001,93.410004,92.160004,92.389999,2647800,90.528886
2015-04-20,92.989998,93.559998,92.620003,93.269997,3294400,91.391156
2015-04-21,93.910004,94.0,92.870003,93.0,1949800,91.126598
2015-04-22,93.339996,93.629997,92.760002,93.379997,1896200,91.498941
2015-04-23,93.379997,94.269997,92.849998,93.839996,2165500,91.949674
2015-04-24,93.290001,93.82,92.639999,93.400002,2249800,91.518542
2015-04-27,94.029999,94.400002,93.529999,93.760002,2155500,91.871291
2015-04-28,93.599998,94.489998,92.739998,94.419998,1976300,92.517992
2015-04-29,94.25,94.410004,92.910004,93.650002,1701900,91.763506
2015-04-30,93.230003,93.860001,92.129997,92.650002,1804800,90.78365
2015-05-01,93.32,93.669998,92.699997,93.360001,1851300,91.479347
2015-05-04,93.839996,94.959999,93.760002,94.440002,1990600,92.537593
2015-05-05,94.440002,94.739998,93.440002,93.650002,1769000,91.763506
2015-05-06,93.660004,93.970001,92.589996,93.0,2386600,91.126598
2015-05-07,92.93,94.830002,92.739998,94.489998,2466600,92.586581
2015-05-08,95.57,96.290001,94.989998,95.889999,2411700,93.958381
2015-05-11,95.5,96.440002,95.410004,96.010002,2837700,94.075967
2015-05-12,95.309998,95.620003,94.449997,95.419998,2065100,93.497848
2015-05-13,95.599998,96.099998,95.080002,95.68,1784400,93.752612
2015-05-14,96.139999,97.0,96.059998,96.980003,1504600,95.026428
2015-05-15,96.830002,97.239998,96.459999,97.019997,2578500,95.065616
2015-05-18,96.610001,97.739998,96.610001,97.459999,2110900,95.496755
2015-05-19,97.709999,97.949997,96.919998,97.18,1672000,95.222396
2015-05-20,97.330002,97.779999,96.690002,97.050003,1441100,95.095018
2015-05-21,96.779999,97.050003,96.290001,96.830002,1677800,94.879448
2015-05-22,96.5,96.690002,95.919998,96.389999,2083000,94.448309
2015-05-26,96.870003,97.169998,95.739998,96.089996,2397400,94.154349
2015-05-27,96.309998,96.949997,95.940002,96.769997,1513600,94.820652
2015-05-28,96.699997,97.019997,96.080002,96.910004,1202700,94.957838
2015-05-29,96.779999,96.970001,95.800003,96.040001,1713800,94.105361
2015-06-01,96.18,96.599998,95.610001,96.190002,1422100,94.252341
2015-06-02,95.959999,96.849998,95.620003,96.330002,1152300,94.38952
2015-06-03,96.769997,97.269997,96.349998,96.980003,1322900,95.026428
2015-06-04,96.080002,96.790001,95.690002,95.93,1535100,93.997576
2015-06-05,95.910004,96.059998,94.839996,95.400002,1753900,93.478254
2015-06-08,95.160004,95.400002,94.669998,94.769997,1449700,92.86094
2015-06-09,95.260002,95.400002,94.25,94.940002,1284800,93.027521
2015-06-10,95.300003,96.919998,95.190002,96.519997,2131100,94.575688
2015-06-11,96.660004,97.18,96.550003,96.919998,1857600,94.967632
2015-06-12,96.309998,96.699997,95.93,96.099998,2034700,94.16415
2015-06-15,95.089996,95.949997,94.690002,95.790001,1961500,93.860397
2015-06-16,95.879997,96.93,95.610001,96.699997,1675300,94.752062
2015-06-17,96.989998,97.309998,96.029999,96.93,1839900,94.977432
2015-06-18,97.059998,97.699997,96.790001,97.309998,2003400,95.349775
2015-06-19,96.980003,97.660004,96.790001,97.019997,2353900,95.065616
2015-06-22,97.629997,99.059998,97.540001,98.589996,3081900,96.603989
2015-06-23,99.040001,99.440002,97.730003,98.25,2513300,96.270842
2015-06-24,98.010002,98.400002,96.790001,97.769997,2533000,95.800508
2015-06-25,100.209999,100.470001,99.160004,99.480003,5103200,97.476068
2015-06-26,99.970001,100.349998,98.519997,99.0,4990400,97.005734
2015-06-29,98.139999,99.07,96.540001,96.68,3025000,94.732468
2015-06-30,97.690002,97.690002,96.57,96.779999,2572500,94.830452
2015-07-01,97.739998,98.790001,97.309998,98.059998,2259500,96.084667
2015-07-02,98.290001,98.720001,96.510002,97.330002,2456700,95.369376
2015-07-06,96.440002,97.580002,96.309998,97.339996,1817900,95.379169
2015-07-07,97.800003,99.099998,96.650002,98.68,3089500,96.69218
2015-07-08,99.449997,99.449997,96.949997,97.620003,2623300,95.653535
2015-07-09,98.800003,99.089996,97.650002,97.75,2734900,95.780914
2015-07-10,98.730003,99.279999,98.029999,98.779999,2536200,96.790164
2015-07-13,99.349998,100.769997,99.089996,100.550003,3488900,98.524513
2015-07-14,100.010002,100.870003,99.730003,100.739998,2394900,98.710681
2015-07-15,100.559998,100.709999,99.650002,99.949997,1858600,97.936594
2015-07-16,100.550003,101.620003,100.550003,101.449997,1858500,99.406378
2015-07-17,101.559998,101.559998,100.169998,100.480003,1544700,98.455924
2015-07-20,100.699997,101.190002,100.330002,100.720001,1579000,98.691087
2015-07-21,100.370003,101.220001,100.199997,100.389999,1534400,98.367733
2015-07-22,100.309998,102.5,100.25,102.330002,2775300,100.268656
2015-07-23,102.5,103.309998,102.169998,102.419998,2308100,100.356839
2015-07-24,102.169998,102.800003,100.879997,101.169998,2114800,99.132019
2015-07-27,100.660004,101.010002,100.040001,100.389999,1871100,98.367733
2015-07-28,100.910004,101.760002,100.449997,101.690002,1708400,99.641548
2015-07-29,101.690002,102.709999,101.519997,102.449997,2071700,100.386233
2015-07-30,102.059998,102.989998,101.610001,102.660004,1447200,100.59201
2015-07-31,103.0,103.989998,102.93,103.110001,2402100,101.032942
2015-08-03,103.169998,103.779999,102.389999,103.209999,2177600,101.130926
2015-08-04,103.209999,104.599998,103.110001,103.419998,2141300,101.336695
2015-08-05,105.0,105.330002,104.129997,104.5,2569900,102.394941
2015-08-06,104.300003,104.860001,103.0,103.099998,1643800,101.023141
2015-08-07,103.029999,103.830002,102.629997,103.739998,1760600,101.650248
2015-08-10,104.309998,105.370003,104.139999,105.199997,1763800,103.080837
2015-08-11,104.790001,104.949997,103.410004,103.580002,1940000,101.493475
2015-08-12,102.779999,103.849998,102.339996,103.769997,2357100,101.679643
2015-08-13,104.040001,104.089996,102.669998,103.389999,2358200,101.3073
2015-08-14,103.0,103.529999,102.419998,103.449997,2055600,101.366089
2015-08-17,103.330002,103.540001,102.43,103.480003,1874600,101.395491
2015-08-18,103.639999,104.089996,103.099998,103.860001,1952300,101.767834
2015-08-19,104.029999,104.160004,102.519997,102.870003,2082100,100.797779
2015-08-20,102.18,103.660004,99.870003,99.970001,3459900,97.956195
2015-08-21,99.370003,99.760002,97.089996,97.129997,3360600,95.1734
2015-08-24,91.339996,94.260002,88.43,92.669998,5216500,90.803244
2015-08-25,95.419998,95.760002,92.050003,92.139999,4313200,90.283922
2015-08-26,94.330002,95.269997,92.400002,95.040001,3998900,93.125505
2015-08-27,96.209999,96.5,93.959999,95.730003,3993100,93.801608
2015-08-28,95.360001,96.139999,94.919998,95.849998,3221800,93.919186
2015-08-31,95.209999,95.660004,94.190002,94.269997,2725400,92.371012
2015-09-01,91.879997,93.5,91.68,92.290001,3869300,90.430901
2015-09-02,93.589996,94.449997,92.32,94.43,2539300,92.527792
2015-09-03,95.010002,95.940002,94.660004,95.610001,2815400,93.684023
2015-09-04,94.309998,95.120003,93.68,94.449997,3421400,92.547386
2015-09-08,96.269997,97.339996,96.010002,97.120003,2508200,95.163607
2015-09-09,97.419998,97.849998,95.330002,95.519997,2099700,93.595832
2015-09-10,95.389999,97.360001,95.360001,96.809998,3342100,94.859847
2015-09-11,96.589996,97.449997,96.0,97.349998,1982700,95.38897
2015-09-14,97.410004,97.5,96.400002,96.510002,2002500,94.565895
2015-09-15,97.0,98.620003,96.139999,98.239998,2090800,96.261041
2015-09-16,98.220001,99.349998,98.059998,98.959999,1741900,96.966538
2015-09-17,98.959999,99.940002,98.349998,98.529999,2397500,96.5452
2015-09-18,94.790001,98.510002,94.790001,97.529999,3629600,95.565344
2015-09-21,98.050003,99.129997,97.660004,98.43,2345900,96.447216
2015-09-22,97.129997,97.830002,96.150002,97.669998,2920500,95.702523
2015-09-23,97.82,98.360001,97.32,97.860001,2816500,95.888698
2015-09-24,95.769997,98.0,95.669998,97.769997,4054600,95.800508
2015-09-25,98.360001,98.410004,96.370003,96.940002,3413400,94.987233
2015-09-28,96.529999,97.32,95.800003,95.949997,3025500,94.01717
2015-09-29,96.089996,96.779999,95.529999,96.599998,3371600,94.654078
2015-09-30,97.639999,98.379997,97.349998,98.260002,3704100,96.280642
2015-10-01,98.470001,99.0,97.050003,98.440002,3222700,96.457017
2015-10-02,97.080002,99.419998,96.309998,99.389999,2610200,97.387877
2015-10-05,99.970001,101.809998,99.940002,101.620003,2228200,99.572959
2015-10-06,101.5,101.949997,100.889999,101.5,2460800,99.455373
2015-10-07,102.0,102.629997,101.279999,102.620003,1954200,100.552815
2015-10-08,102.510002,105.269997,102.190002,105.010002,3450100,102.89467
2015-10-09,105.110001,106.480003,104.669998,104.779999,3835700,102.669299
2015-10-12,104.690002,105.220001,104.610001,105.050003,2356700,102.933865
2015-10-13,103.0,104.620003,102.730003,103.480003,2585600,101.395491
2015-10-14,102.220001,102.949997,101.199997,102.43,2421100,101.445013
2015-10-15,103.050003,103.050003,102.150002,102.300003,2737800,101.316266
2015-10-16,103.0,103.010002,102.18,103.010002,2190500,102.019438
2015-10-19,102.779999,103.32,102.589996,103.099998,2021700,102.108569
2015-10-20,103.339996,103.639999,102.839996,103.470001,2817900,102.475013
2015-10-21,103.970001,104.419998,102.400002,102.519997,1964500,101.534144
2015-10-22,102.900002,106.610001,102.900002,106.459999,2483400,105.436259
2015-10-23,107.300003,108.230003,106.269997,107.989998,2972600,106.951545
2015-10-26,107.870003,108.440002,107.400002,107.970001,1479900,106.931741
2015-10-27,107.550003,108.209999,107.290001,107.870003,1792300,106.832704
2015-10-28,107.889999,109.860001,107.400002,109.730003,2910400,108.674818
2015-10-29,109.07,109.379997,107.480003,107.949997,2484300,106.911929
2015-10-30,108.050003,108.389999,107.199997,107.199997,2529200,106.169141
2015-11-02,107.080002,107.93,107.080002,107.599998,2484600,106.565296
2015-11-03,107.029999,107.690002,106.879997,107.309998,2443200,106.278084
2015-11-04,107.330002,107.330002,106.459999,106.519997,2625600,105.495679
2015-11-05,106.519997,106.959999,105.910004,106.089996,1841800,105.069814
2015-11-06,105.32,106.25,105.089996,106.0,2204900,104.980683
2015-11-09,105.230003,105.730003,104.550003,104.879997,2174100,103.871451
2015-11-10,104.580002,105.199997,104.5,105.07,1580900,104.059626
2015-11-11,105.300003,105.610001,105.040001,105.099998,1808400,104.089336
2015-11-12,104.82,105.230003,104.160004,104.32,1830700,103.316838
2015-11-13,104.0,104.5,103.019997,103.150002,2039300,102.158091
2015-11-16,103.690002,106.419998,103.559998,106.330002,4147900,105.307512
2015-11-17,106.400002,106.949997,105.379997,106.290001,2898700,105.267895
2015-11-18,106.910004,108.0,106.290001,107.879997,2438900,106.842602
2015-11-19,107.879997,108.43,107.040001,107.279999,2527800,106.248373
2015-11-20,107.580002,108.309998,107.580002,107.970001,3405400,106.931741
2015-11-23,107.970001,108.410004,107.550003,107.839996,2238800,106.802986
2015-11-24,107.389999,107.739998,106.709999,107.349998,2547400,106.3177
2015-11-25,107.690002,107.739998,107.019997,107.099998,1789000,106.070104
2015-11-27,107.059998,107.760002,106.93,107.459999,995700,106.426643
2015-11-30,107.580002,107.790001,107.099998,107.220001,2868800,106.188953
2015-12-01,107.290001,108.25,107.220001,108.129997,2433700,107.090198
2015-12-02,107.910004,108.650002,107.510002,107.589996,1780300,106.55539
2015-12-03,107.540001,108.169998,105.370003,105.93,2587500,104.911357
2015-12-04,106.290001,109.260002,106.25,109.099998,1970100,108.050871
2015-12-07,109.129997,109.650002,108.239998,108.940002,1618700,107.892414
2015-12-08,107.470001,109.239998,107.389999,108.910004,2293500,107.862704
2015-12-09,108.559998,109.629997,106.739998,107.290001,1994700,106.258279
2015-12-10,107.290001,108.5,106.839996,107.599998,2313200,106.565296
2015-12-11,106.459999,106.720001,105.019997,105.300003,3066800,104.287418
2015-12-14,105.690002,107.110001,105.370003,106.360001,3071800,105.337222
2015-12-15,107.279999,107.989998,106.470001,106.720001,2828100,105.693761
2015-12-16,107.32,109.220001,106.839996,109.080002,3146800,108.031067
2015-12-17,107.0,107.150002,103.239998,103.260002,7181300,102.267034
2015-12-18,103.129997,103.129997,101.910004,101.93,5473700,100.949821
2015-12-21,102.919998,103.330002,102.190002,102.989998,2176200,101.999626
2015-12-22,103.290001,103.940002,102.739998,103.760002,1815100,102.762226
2015-12-23,104.059998,104.650002,103.75,104.419998,1491800,103.415875
2015-12-24,104.220001,104.790001,104.190002,104.230003,686200,103.227707
2015-12-28,103.639999,104.199997,103.419998,104.080002,1400900,103.079148
2015-12-29,104.5,105.599998,104.5,105.32,1563100,104.307222
2015-12-30,105.300003,106.389999,104.910004,105.860001,2047300,104.84203
2015-12-31,105.400002,105.93,104.379997,104.5,1987700,103.495108
2016-01-04,102.620003,102.650002,100.970001,101.830002,2817000,100.850785
2016-01-05,101.970001,102.870003,101.470001,102.360001,2409000,101.375687
2016-01-06,100.809998,103.059998,100.540001,102.160004,3134200,101.177613
2016-01-07,99.75,100.839996,98.839996,99.160004,3194700,98.206462
2016-01-08,99.480003,99.809998,98.0,98.199997,2330200,97.255687
2016-01-11,98.480003,99.720001,98.080002,99.230003,2734400,98.275788
2016-01-12,99.959999,101.290001,99.440002,101.010002,2811000,100.03867
2016-01-13,101.389999,101.75,98.739998,99.260002,3160200,98.305498
2016-01-14,99.120003,102.470001,98.910004,101.879997,4285500,100.900299
2016-01-15,98.739998,101.010002,98.449997,99.269997,5184300,98.315397
2016-01-19,100.160004,101.949997,99.779999,101.379997,3477500,100.405107
2016-01-20,99.239998,100.190002,97.139999,99.059998,5245000,98.107417
2016-01-21,99.040001,99.910004,98.0,98.290001,4499300,97.344825
2016-01-22,99.790001,102.360001,99.559998,102.239998,3609700,101.256838
2016-01-25,102.209999,103.150002,101.239998,101.75,2962100,100.771552
2016-01-26,101.790001,103.129997,101.449997,102.529999,2925500,101.54405
2016-01-27,102.669998,103.599998,101.330002,101.959999,3044300,100.979532
2016-01-28,102.839996,103.589996,101.589996,103.080002,3378800,102.088764
2016-01-29,103.370003,105.650002,103.239998,105.540001,4878500,104.525108
2016-02-01,104.75,106.800003,104.730003,106.279999,3693100,105.257989
2016-02-02,105.269997,105.620003,103.449997,103.82,2992900,102.821646
2016-02-03,104.449997,104.68,100.620003,102.099998,4535300,101.118185
2016-02-04,102.220001,103.019997,101.379997,102.730003,3875400,101.742131
2016-02-05,102.419998,102.589996,98.580002,98.970001,3894500,98.018286
2016-02-08,96.650002,96.650002,93.349998,95.07,6681700,94.155788
2016-02-09,94.010002,95.080002,91.400002,93.32,6679500,92.422616
2016-02-10,94.43,95.739998,94.129997,94.209999,4649100,93.304057
2016-02-11,92.540001,93.919998,92.25,93.43,4202800,92.531559
2016-02-12,94.43,95.0,93.989998,94.699997,3122500,93.789343
2016-02-16,96.239998,97.089996,95.480003,96.910004,3808300,95.978098
2016-02-17,97.739998,99.910004,97.730003,99.010002,3741700,98.057903
2016-02-18,99.620003,101.120003,98.309998,98.519997,2740200,97.572609
2016-02-19,98.309998,99.019997,97.93,98.949997,3229400,97.998474
2016-02-22,100.160004,100.589996,99.580002,100.349998,2126300,99.385013
2016-02-23,100.339996,100.68,99.550003,99.650002,2359100,98.691748
2016-02-24,98.650002,99.620003,97.919998,99.550003,2567800,98.592711
2016-02-25,99.959999,100.93,99.160004,100.910004,2794500,99.939633
2016-02-26,101.480003,102.099998,100.949997,101.120003,2109900,100.147613
2016-02-29,100.68,101.730003,100.139999,100.260002,2389500,99.295882
2016-03-01,101.379997,103.449997,101.0,103.449997,2125500,102.455201
2016-03-02,103.480003,103.480003,101.980003,102.660004,2436000,101.672805
2016-03-03,102.449997,102.849998,101.18,102.800003,2036200,101.811458
2016-03-04,103.089996,103.550003,102.57,103.18,1581900,102.187801
2016-03-07,102.440002,102.559998,101.5,102.400002,1835600,101.415303
2016-03-08,101.75,102.940002,101.360001,102.620003,2330600,101.633189
2016-03-09,102.93,103.419998,102.620003,103.400002,2296300,102.405687
2016-03-10,103.639999,104.400002,102.099998,103.580002,2406900,102.583956
2016-03-11,104.489998,105.800003,104.160004,105.68,2952700,104.663761
2016-03-14,105.099998,106.699997,104.970001,106.32,2757900,105.297606
2016-03-15,106.059998,107.290001,105.400002,107.07,2391000,106.040394
2016-03-16,107.239998,107.919998,106.260002,107.589996,2332800,106.55539
2016-03-17,107.589996,108.669998,107.190002,108.559998,2876700,107.516063
2016-03-18,108.730003,108.730003,107.190002,107.769997,8616800,106.733659
2016-03-21,107.330002,108.849998,107.139999,108.160004,3472200,107.119916
2016-03-22,107.720001,108.43,107.290001,107.830002,2136200,106.793087
2016-03-23,107.379997,108.360001,107.209999,107.660004,3193300,106.624724
2016-03-24,108.790001,114.440002,108.68,114.300003,6472700,113.200872
2016-03-28,114.43,115.459999,113.68,114.169998,4214700,113.072117
2016-03-29,113.5,115.470001,113.449997,115.260002,4033800,114.151639
2016-03-30,115.400002,116.510002,115.029999,115.370003,3182300,114.260582
2016-03-31,115.099998,116.0,115.0,115.400002,2740600,114.290292
2016-04-01,114.760002,116.519997,114.699997,116.349998,2019200,115.231154
2016-04-04,116.080002,116.199997,114.919998,115.5,2231900,114.389329
2016-04-05,114.489998,115.150002,113.900002,114.129997,2069700,113.032501
2016-04-06,113.989998,114.949997,113.739998,114.669998,2918800,113.567309
2016-04-07,113.730003,114.019997,111.790001,112.099998,3075900,111.022023
2016-04-08,112.919998,113.230003,111.849998,112.830002,1627300,111.745006
2016-04-11,112.940002,114.0,112.800003,113.099998,2465400,112.012407
2016-04-12,113.330002,114.5,112.919998,114.389999,2715500,113.290003
2016-04-13,113.870003,115.019997,113.470001,114.959999,4390500,114.959999
2016-04-14,115.0,115.269997,114.139999,114.75,2062200,114.75
2016-04-15,114.760002,115.309998,114.339996,114.82,2299700,114.82
2016-04-18,114.269997,115.68,113.949997,115.589996,2237500,115.589996
2016-04-19,115.610001,115.830002,114.379997,115.099998,1823000,115.099998
2016-04-20,115.5,116.18,115.089996,115.540001,2220900,115.540001
2016-04-21,115.330002,116.169998,114.440002,114.480003,2327300,114.480003
2016-04-22,114.0,114.970001,113.639999,113.949997,2634600,113.949997
2016-04-25,113.860001,114.25,113.239998,114.099998,1805900,114.099998
2016-04-26,114.410004,115.059998,113.839996,114.610001,2177200,114.610001
2016-04-27,114.139999,115.669998,114.139999,115.480003,1990200,115.480003
2016-04-28,114.989998,116.040001,113.980003,114.330002,2000200,114.330002
2016-04-29,114.190002,114.190002,112.290001,112.919998,2451100,112.919998
2016-05-02,112.900002,114.699997,112.309998,114.400002,2290800,114.400002
2016-05-03,113.480003,113.879997,112.25,113.300003,2025300,113.300003
2016-05-04,112.260002,113.910004,112.260002,113.550003,1816600,113.550003
2016-05-05,113.650002,114.43,113.470001,114.080002,1704600,114.080002
2016-05-06,113.82,115.669998,113.349998,115.550003,1915700,115.550003
2016-05-09,115.279999,116.230003,115.0,115.470001,1435600,115.470001
2016-05-10,115.589996,116.949997,115.480003,116.940002,1617400,116.940002
2016-05-11,116.989998,116.989998,115.860001,115.980003,1559000,115.980003
2016-05-12,116.419998,116.629997,115.470001,116.360001,2114300,116.360001
2016-05-13,116.220001,116.629997,115.139999,115.440002,1795800,115.440002
2016-05-16,115.620003,117.589996,115.010002,117.150002,2526500,117.150002
2016-05-17,117.309998,117.5,115.870003,116.220001,2131700,116.220001
2016-05-18,116.059998,117.349998,115.459999,116.519997,1361900,116.519997
2016-05-19,116.269997,116.269997,114.589996,116.029999,1718700,116.029999
2016-05-20,116.099998,116.910004,116.099998,116.470001,1527700,116.470001
2016-05-23,116.690002,116.690002,115.839996,116.18,1249600,116.18
2016-05-24,116.580002,119.209999,116.580002,119.120003,2063300,119.120003
2016-05-25,119.230003,119.720001,118.470001,118.550003,2123600,118.550003
2016-05-26,118.589996,119.199997,118.050003,118.410004,1416500,118.410004
2016-05-27,118.839996,118.940002,117.769997,118.940002,1286700,118.940002
2016-05-31,118.889999,119.150002,118.089996,118.970001,1788000,118.970001
2016-06-01,118.970001,119.120003,118.110001,119.010002,1200600,119.010002
2016-06-02,118.699997,119.269997,118.0,119.239998,1605700,119.239998
2016-06-03,118.879997,119.0,117.910004,118.900002,1194700,118.900002
2016-06-06,119.0,119.760002,118.519997,119.599998,1194200,119.599998
2016-06-07,119.940002,120.150002,119.239998,119.650002,1316400,119.650002
2016-06-08,119.589996,119.949997,118.540001,119.32,2072100,119.32
2016-06-09,118.349998,119.529999,117.800003,119.440002,1197200,119.440002
2016-06-10,118.5,118.889999,117.940002,118.269997,1446400,118.269997
2016-06-13,117.860001,118.940002,117.029999,117.080002,1986300,117.080002
