Date,Open_RTN,High_RTN,Low_RTN,Close_RTN,Volume_RTN,AdjClose_RTN
2014-10-17,96.459999,97.650002,96.139999,97.459999,1763100,93.997719
2014-10-20,97.0,97.449997,95.910004,96.839996,1535600,93.399742
2014-10-21,96.949997,98.199997,96.0,98.110001,1815600,94.624629
2014-10-22,98.43,99.220001,97.32,97.449997,1907200,93.988072
2014-10-23,96.389999,99.480003,95.809998,98.879997,1906600,95.367271
2014-10-24,98.889999,99.529999,96.839996,98.120003,1636100,94.634276
2014-10-27,98.0,99.639999,97.610001,99.370003,1565400,95.839869
2014-10-28,99.650002,101.459999,99.650002,101.07,1902400,97.479473
2014-10-29,101.540001,102.099998,100.910004,101.660004,1913100,98.048517
2014-10-30,101.650002,103.800003,100.230003,103.199997,1740700,99.533802
2014-10-31,104.639999,104.970001,103.239998,103.879997,2006000,100.189645
2014-11-03,104.0,104.300003,102.949997,103.379997,1222100,99.707408
2014-11-04,104.889999,105.75,103.68,105.099998,2289300,101.366306
2014-11-05,105.459999,105.730003,103.599998,104.139999,2213000,100.440411
2014-11-06,104.169998,105.400002,103.93,104.709999,1336200,100.990161
2014-11-07,104.540001,104.639999,103.260002,104.360001,1776000,100.652597
2014-11-10,104.160004,104.550003,103.300003,103.519997,1423700,99.842434
2014-11-11,103.68,104.389999,103.349998,103.739998,1191500,100.05462
2014-11-12,103.040001,104.080002,103.040001,103.400002,1751700,99.726702
2014-11-13,103.419998,104.620003,102.379997,103.120003,2613500,99.45665
2014-11-14,104.550003,104.82,103.419998,104.629997,4104200,100.913002
2014-11-17,104.150002,104.389999,102.970001,103.300003,2250700,99.630256
2014-11-18,103.199997,104.910004,102.919998,104.129997,2205000,100.430764
2014-11-19,103.830002,104.57,103.419998,104.339996,1424300,100.633303
2014-11-20,103.949997,104.720001,103.57,104.25,866800,100.546504
2014-11-21,105.650002,105.949997,105.160004,105.779999,1851000,102.022149
2014-11-24,105.760002,106.800003,105.760002,106.589996,1276200,102.803371
2014-11-25,106.519997,107.040001,106.139999,106.400002,1925200,102.620126
2014-11-26,106.519997,106.970001,106.349998,106.669998,802800,102.880531
2014-11-28,106.919998,107.809998,106.57,106.699997,583400,102.909464
2014-12-01,106.0,106.949997,105.949997,106.279999,1117500,102.504387
2014-12-02,106.309998,107.110001,105.889999,106.779999,1808600,102.986624
2014-12-03,107.089996,108.0,106.769997,107.639999,1856100,103.816073
2014-12-04,107.5,110.0,106.480003,110.0,1297000,106.092234
2014-12-05,108.510002,108.800003,107.010002,107.620003,2194100,103.796787
2014-12-08,107.720001,108.75,107.370003,108.019997,2096200,104.182571
2014-12-09,107.169998,108.830002,107.029999,108.529999,1837100,104.674455
2014-12-10,108.529999,108.589996,106.019997,106.129997,1261000,102.359714
2014-12-11,106.57,107.089996,105.949997,106.389999,1180900,102.610479
2014-12-12,105.82,105.860001,104.169998,104.260002,1346600,100.556151
2014-12-15,104.910004,105.080002,102.510002,103.309998,1567200,99.639895
2014-12-16,103.669998,105.470001,103.0,103.050003,1617400,99.389137
2014-12-17,102.889999,103.400002,101.230003,102.650002,2400000,99.003346
2014-12-18,103.349998,106.059998,103.349998,106.010002,1793200,102.243982
2014-12-19,106.290001,107.699997,105.870003,106.82,2581000,103.025204
2014-12-22,107.32,111.470001,107.32,109.900002,2366900,105.995788
2014-12-23,110.529999,110.910004,110.169998,110.18,1110300,106.26584
