Date,Open_TMO,High_TMO,Low_TMO,Close_TMO,Volume_TMO,AdjClose_TMO
2015-01-06,126.360001,128.190002,124.540001,125.18,2519300,124.33873
2015-01-07,126.559998,128.970001,125.940002,128.929993,2098300,128.063521
2015-01-08,129.460007,131.059998,129.460007,130.270004,2515800,129.394527
2015-01-09,130.759995,131.119995,129.330002,129.75,1910500,128.878017
2015-01-12,130.110001,130.619995,128.300003,128.5,1807500,127.636418
2015-01-13,129.559998,130.309998,127.110001,128.339996,2090800,127.47749
2015-01-14,126.949997,127.370003,125.089996,126.199997,2851500,125.351872
2015-01-15,126.199997,126.550003,124.110001,124.129997,2722700,123.295784
2015-01-16,123.709999,125.510002,123.290001,125.290001,2034100,124.447992
2015-01-20,126.0,126.5,124.089996,125.239998,2270100,124.398325
2015-01-21,125.019997,126.360001,124.870003,125.360001,1366700,124.517521
2015-01-22,126.349998,127.57,125.379997,127.0,2953800,126.146499
2015-01-23,126.769997,127.07,124.760002,124.870003,1993800,124.030816
2015-01-26,124.559998,125.769997,123.269997,125.639999,2032800,124.795638
2015-01-27,124.160004,125.849998,124.120003,124.879997,1894300,124.040743
2015-01-28,125.699997,125.879997,124.0,124.339996,2401800,123.504371
2015-01-29,123.360001,128.729996,121.540001,127.959999,4903000,127.100046
2015-01-30,126.809998,127.620003,125.010002,125.209999,3513100,124.368527
2015-02-02,125.489998,125.910004,123.199997,125.889999,1835600,125.043958
2015-02-03,126.43,127.470001,125.379997,127.330002,1797000,126.474283
2015-02-04,126.849998,128.029999,126.029999,126.349998,1531100,125.500865
2015-02-05,126.760002,127.489998,125.870003,127.040001,1472800,126.186231
2015-02-06,127.0,127.239998,124.32,124.800003,1544200,123.961287
2015-02-09,123.860001,124.75,122.93,123.400002,1357200,122.570694
2015-02-10,124.080002,125.160004,123.629997,125.029999,1232300,124.189737
2015-02-11,125.269997,126.190002,124.860001,125.419998,1313700,124.577115
2015-02-12,126.760002,127.080002,125.599998,126.830002,1370700,125.977643
2015-02-13,126.809998,127.709999,125.660004,127.610001,1543600,126.7524
2015-02-17,127.019997,128.169998,126.190002,128.029999,1381400,127.169575
2015-02-18,128.0,128.860001,126.849998,128.0,1402100,127.139778
2015-02-19,127.709999,128.110001,127.089996,127.790001,1266300,126.93119
2015-02-20,127.410004,131.220001,127.150002,131.169998,2170700,130.288472
2015-02-23,131.0,131.339996,130.449997,130.979996,2086200,130.099747
2015-02-24,130.820007,131.960007,130.270004,131.850006,1385700,130.96391
2015-02-25,131.850006,132.0,130.779999,131.070007,1285800,130.189154
2015-02-26,130.759995,131.149994,129.800003,130.139999,1558400,129.265396
2015-02-27,129.809998,130.490005,129.779999,130.0,1070400,129.126337
2015-03-02,130.0,131.570007,129.639999,131.350006,1345500,130.467271
2015-03-03,130.380005,130.759995,128.960007,129.729996,1460400,128.858147
2015-03-04,129.660004,129.660004,128.75,128.889999,1395500,128.023796
2015-03-05,130.320007,131.570007,129.589996,131.460007,1544700,130.576532
2015-03-06,130.75,130.860001,128.240005,128.509995,1972900,127.646345
2015-03-09,128.589996,128.660004,127.669998,128.100006,991300,127.239112
2015-03-10,127.449997,128.470001,126.18,127.029999,1735000,126.176296
2015-03-11,127.5,128.539993,127.25,127.940002,1153300,127.080184
2015-03-12,128.509995,129.300003,127.989998,128.600006,1251800,127.88569
2015-03-13,128.399994,129.539993,126.610001,127.419998,1209600,126.712237
2015-03-16,129.389999,133.0,129.389999,132.970001,2313300,132.231412
2015-03-17,132.550003,132.820007,130.419998,132.350006,1544000,131.61486
2015-03-18,132.160004,134.619995,131.110001,133.889999,1907000,133.1463
2015-03-19,133.779999,135.009995,133.770004,134.759995,1638800,134.011462
2015-03-20,135.880005,136.880005,134.850006,136.630005,2666300,135.871086
2015-03-23,136.360001,138.5,135.619995,137.869995,1830300,137.104188
2015-03-24,137.369995,139.029999,135.580002,135.649994,5124400,134.896518
2015-03-25,135.649994,136.919998,133.600006,133.710007,1805500,132.967307
2015-03-26,132.669998,133.970001,132.210007,133.070007,1200800,132.330862
2015-03-27,133.240005,134.520004,133.179993,133.690002,1104700,132.947414
2015-03-30,134.589996,135.800003,134.279999,135.570007,1306400,134.816976
2015-03-31,134.550003,136.240005,134.179993,134.339996,1431700,133.593797
2015-04-01,134.669998,134.720001,131.289993,132.0,1801400,131.266798
2015-04-02,132.259995,133.679993,131.899994,133.110001,841100,132.370634
2015-04-06,132.460007,134.149994,132.270004,133.5,980200,132.758467
2015-04-07,133.960007,135.0,133.020004,133.020004,945600,132.281137
2015-04-08,133.0,134.160004,132.110001,132.820007,1268600,132.082251
2015-04-09,132.910004,133.880005,132.429993,133.570007,750600,132.828085
2015-04-10,133.429993,134.449997,132.919998,133.729996,820000,132.987185
2015-04-13,133.289993,134.240005,132.720001,132.720001,810600,131.9828
2015-04-14,132.720001,133.169998,132.080002,132.679993,1073500,131.943014
2015-04-15,133.160004,133.979996,132.979996,133.619995,944000,132.877795
2015-04-16,133.259995,133.529999,132.309998,132.490005,1547400,131.754082
2015-04-17,131.809998,132.289993,130.869995,132.100006,2040300,131.366249
2015-04-20,133.229996,134.539993,133.169998,134.029999,1378600,133.285522
2015-04-21,134.279999,135.179993,133.559998,134.440002,1758200,133.693248
2015-04-22,129.179993,132.610001,128.789993,130.690002,3480900,129.964077
2015-04-23,130.279999,130.300003,128.679993,129.550003,2254300,128.83041
2015-04-24,130.100006,130.669998,129.350006,130.020004,1533600,129.297801
2015-04-27,130.699997,130.699997,127.0,127.269997,2925100,126.563068
2015-04-28,127.790001,127.989998,126.339996,127.629997,2446400,126.921069
2015-04-29,127.360001,128.050003,126.540001,127.129997,1642000,126.423846
2015-04-30,126.699997,127.349998,125.25,125.68,1966700,124.981904
2015-05-01,126.5,127.739998,126.18,127.660004,2293400,126.950909
2015-05-04,128.240005,128.979996,127.730003,127.779999,1181500,127.070238
2015-05-05,126.150002,127.519997,126.150002,126.650002,1348300,125.946517
2015-05-06,127.190002,127.720001,126.370003,127.660004,1843900,126.950909
2015-05-07,127.809998,128.5,127.18,127.75,2313800,127.040405
2015-05-08,128.960007,130.220001,128.960007,129.979996,2122000,129.258014
2015-05-11,129.690002,130.25,129.490005,129.869995,962300,129.148625
2015-05-12,130.0,130.240005,128.110001,129.610001,1465200,128.890074
2015-05-13,129.360001,130.179993,129.050003,129.850006,2084700,129.128747
2015-05-14,130.619995,131.330002,129.759995,131.100006,1304400,130.371804
2015-05-15,131.119995,131.130005,129.690002,130.160004,1518000,129.437023
2015-05-18,130.25,130.479996,129.740005,129.970001,1250000,129.248075
2015-05-19,129.880005,131.229996,129.600006,130.550003,1232200,129.824856
2015-05-20,130.589996,132.960007,130.550003,132.020004,1858500,131.286692
2015-05-21,132.190002,133.479996,131.839996,132.839996,2328700,132.102129
2015-05-22,132.869995,133.300003,132.149994,132.149994,1321000,131.415959
2015-05-26,131.309998,131.589996,129.800003,129.800003,1557500,129.079022
2015-05-27,130.509995,131.139999,129.929993,130.990005,1370900,130.262414
2015-05-28,130.699997,130.889999,129.539993,130.130005,928700,129.40719
2015-05-29,130.240005,130.240005,129.25,129.630005,1655200,128.909968
2015-06-01,129.839996,129.940002,128.509995,129.460007,1209200,128.740914
2015-06-02,129.100006,130.029999,128.339996,129.570007,847500,128.850303
2015-06-03,130.070007,130.25,129.179993,129.979996,1137200,129.258014
2015-06-04,129.029999,129.820007,128.910004,129.5,1252200,128.780685
2015-06-05,129.050003,129.889999,128.429993,129.570007,919300,128.850303
2015-06-08,129.25,129.539993,128.169998,128.270004,1767300,127.557521
2015-06-09,127.989998,129.009995,127.449997,128.570007,2007400,127.855858
2015-06-10,128.589996,130.479996,128.589996,130.179993,1185700,129.456901
2015-06-11,130.399994,130.759995,130.289993,130.520004,762800,129.944757
2015-06-12,129.869995,130.520004,129.229996,130.020004,1723900,129.446961
2015-06-15,128.880005,129.710007,128.199997,129.539993,2271300,128.969066
2015-06-16,129.660004,130.309998,128.270004,128.800003,1430000,128.232337
2015-06-17,129.0,129.300003,127.400002,128.639999,1322100,128.073038
2015-06-18,129.0,130.449997,128.830002,129.679993,2039800,129.108448
2015-06-19,129.539993,130.300003,129.539993,129.970001,1948600,129.397178
2015-06-22,130.460007,130.910004,129.979996,130.089996,1130400,129.516645
2015-06-23,129.990005,130.679993,128.990005,129.550003,836600,128.979031
2015-06-24,129.149994,131.470001,128.880005,130.270004,2000900,129.695859
2015-06-25,130.210007,131.979996,129.440002,131.529999,1993600,130.950301
2015-06-26,132.839996,134.119995,131.970001,132.210007,2203600,131.627311
2015-06-29,130.919998,132.179993,129.300003,129.449997,1862200,128.879466
2015-06-30,130.839996,131.259995,129.399994,129.759995,1312100,129.188097
2015-07-01,130.669998,130.889999,129.830002,130.820007,1161000,130.243438
2015-07-02,131.139999,131.460007,130.389999,130.949997,1093200,130.372855
2015-07-06,129.740005,130.910004,129.679993,130.389999,1465400,129.815326
2015-07-07,130.860001,131.009995,128.710007,130.949997,1473800,130.372855
2015-07-08,129.940002,130.600006,128.110001,128.199997,1515500,127.634975
2015-07-09,129.619995,130.0,127.769997,127.82,1240600,127.256653
2015-07-10,129.740005,131.0,128.690002,130.630005,2163300,130.054273
2015-07-13,131.369995,134.380005,130.75,134.289993,1732500,133.698131
2015-07-14,134.720001,137.020004,134.169998,136.589996,2763100,135.987997
2015-07-15,137.350006,137.470001,134.759995,135.25,2362800,134.653906
2015-07-16,135.789993,136.759995,135.710007,136.660004,1363500,136.057696
2015-07-17,136.259995,136.779999,135.050003,135.75,1477600,135.151703
2015-07-20,135.820007,136.490005,135.419998,136.169998,1055400,135.56985
2015-07-21,136.339996,137.039993,135.710007,136.470001,1864400,135.868531
2015-07-22,140.220001,141.25,138.080002,140.059998,3412200,139.442705
2015-07-23,140.5,140.940002,139.550003,140.600006,2030000,139.980333
2015-07-24,139.639999,140.720001,137.600006,137.940002,1345500,137.332053
2015-07-27,137.479996,137.589996,136.289993,137.020004,1388300,136.41611
2015-07-28,138.729996,139.119995,137.449997,138.649994,1256900,138.038915
2015-07-29,138.309998,139.759995,138.309998,139.619995,1099600,139.004641
2015-07-30,138.929993,139.600006,137.470001,139.119995,947300,138.506845
2015-07-31,139.130005,140.25,138.889999,139.529999,1190000,138.915042
2015-08-03,139.5,139.779999,137.679993,138.440002,1448000,137.829849
2015-08-04,138.679993,138.990005,137.509995,137.770004,857700,137.162804
2015-08-05,138.970001,139.419998,138.039993,138.690002,1117100,138.078748
2015-08-06,138.369995,139.119995,136.009995,136.919998,1063800,136.316544
2015-08-07,136.919998,137.080002,134.339996,136.020004,1070400,135.420517
2015-08-10,137.039993,137.509995,136.470001,137.179993,761300,136.575393
2015-08-11,135.720001,136.470001,133.850006,134.580002,1546800,133.986861
2015-08-12,133.559998,135.059998,130.570007,134.710007,2205700,134.116293
2015-08-13,134.949997,135.130005,133.369995,133.720001,828300,133.130651
2015-08-14,133.589996,135.240005,133.5,135.020004,904100,134.424924
2015-08-17,134.600006,136.399994,134.009995,136.309998,892200,135.709232
2015-08-18,136.149994,136.710007,135.199997,135.320007,879900,134.723605
2015-08-19,134.449997,135.050003,133.5,133.729996,1299300,133.140601
2015-08-20,133.580002,133.699997,132.25,132.339996,2282000,131.756728
2015-08-21,131.009995,132.039993,127.910004,127.959999,2046100,127.396035
2015-08-24,120.900002,126.120003,117.980003,121.669998,3978700,121.133756
2015-08-25,124.529999,124.879997,119.93,120.050003,2863500,119.520901
2015-08-26,122.559998,125.459999,121.220001,125.260002,3074100,124.707938
2015-08-27,126.730003,128.100006,125.57,127.910004,2159500,127.34626
2015-08-28,127.529999,127.910004,125.639999,126.519997,1818100,125.962379
2015-08-31,126.510002,127.239998,124.889999,125.370003,2601400,124.817454
2015-09-01,123.0,124.239998,120.779999,121.449997,3550300,120.914725
2015-09-02,123.099998,123.099998,120.68,122.779999,2923500,122.238865
2015-09-03,123.260002,124.25,122.379997,122.769997,2383800,122.228907
2015-09-04,120.68,121.989998,120.18,121.169998,2158800,120.63596
2015-09-08,123.620003,123.790001,122.190002,123.690002,1729600,123.144858
2015-09-09,124.82,124.949997,121.410004,121.620003,2199800,121.083981
2015-09-10,121.230003,122.629997,121.059998,122.029999,1883600,121.49217
2015-09-11,121.43,122.959999,120.93,122.900002,1411100,122.508927
2015-09-14,123.330002,123.330002,121.580002,122.160004,1268700,121.771284
2015-09-15,122.870003,125.480003,122.150002,125.089996,2125000,124.691953
2015-09-16,124.989998,126.639999,124.400002,126.279999,2137200,125.878169
2015-09-17,126.419998,130.759995,126.010002,128.229996,3074900,127.821961
2015-09-18,127.360001,127.5,125.459999,125.779999,2701200,125.37976
2015-09-21,126.120003,127.230003,125.269997,126.330002,1866300,125.928013
2015-09-22,125.0,125.419998,124.209999,125.25,2078600,124.851448
2015-09-23,124.809998,125.620003,124.349998,124.620003,1339400,124.223455
2015-09-24,123.809998,124.239998,122.690002,124.0,1491500,123.605425
2015-09-25,124.660004,125.360001,122.220001,122.650002,1996800,122.259723
2015-09-28,121.160004,121.919998,117.099998,118.129997,3655700,117.754101
2015-09-29,118.290001,121.309998,118.129997,119.839996,2181800,119.458659
2015-09-30,120.470001,122.419998,120.470001,122.279999,1944200,121.890897
2015-10-01,122.699997,123.059998,121.0,122.099998,2043100,121.71147
2015-10-02,120.040001,124.519997,119.919998,124.489998,1383300,124.093864
2015-10-05,124.400002,126.760002,124.400002,126.550003,2176400,126.147314
2015-10-06,125.349998,125.970001,122.410004,124.089996,2445200,123.695135
2015-10-07,124.690002,125.57,123.949997,125.199997,2002000,124.801604
2015-10-08,124.730003,125.849998,124.129997,125.849998,1504000,125.449537
2015-10-09,125.760002,126.690002,125.589996,126.519997,1283000,126.117403
2015-10-12,126.139999,126.5,125.309998,125.900002,916900,125.499381
2015-10-13,125.07,126.699997,124.830002,125.480003,898500,125.080719
2015-10-14,125.18,126.120003,123.519997,123.970001,1326800,123.575522
2015-10-15,124.300003,125.540001,123.540001,125.470001,2245400,125.070749
2015-10-16,125.860001,126.449997,125.300003,126.400002,1964300,125.99779
2015-10-19,126.269997,129.070007,125.980003,129.029999,2007500,128.619418
2015-10-20,128.690002,129.580002,128.039993,128.619995,2077900,128.210719
2015-10-21,128.729996,129.990005,124.190002,127.110001,4230500,126.70553
2015-10-22,127.760002,128.039993,123.669998,124.0,3278400,123.605425
2015-10-23,124.489998,127.279999,124.099998,126.470001,3333600,126.067567
2015-10-26,126.779999,127.260002,126.199997,127.029999,1926400,126.625783
2015-10-27,126.599998,127.949997,126.400002,126.790001,1711600,126.386548
2015-10-28,126.889999,129.309998,126.080002,129.25,1483300,128.83872
2015-10-29,129.229996,131.509995,128.899994,131.380005,1783400,130.961947
2015-10-30,131.419998,132.410004,130.779999,130.779999,2435600,130.36385
2015-11-02,131.279999,134.759995,131.009995,134.539993,1618600,134.11188
2015-11-03,134.080002,134.690002,132.610001,134.259995,1460200,133.832772
2015-11-04,134.360001,135.330002,133.369995,135.25,1622500,134.819627
2015-11-05,134.75,135.729996,133.740005,134.949997,1756900,134.520579
2015-11-06,133.970001,134.419998,133.110001,134.300003,1242200,133.872653
2015-11-09,134.360001,134.699997,132.970001,134.300003,1819600,133.872653
2015-11-10,134.309998,136.470001,133.419998,136.029999,1942900,135.597144
2015-11-11,136.399994,136.649994,134.800003,134.860001,1818400,134.430869
2015-11-12,133.809998,134.929993,132.419998,132.440002,1296900,132.018571
2015-11-13,132.669998,133.690002,131.910004,132.330002,1348400,131.908921
2015-11-16,132.580002,135.610001,132.509995,135.539993,1369200,135.108698
2015-11-17,135.0,136.800003,134.940002,135.440002,1696700,135.009025
2015-11-18,135.679993,137.949997,135.539993,137.729996,1504500,137.291732
2015-11-19,137.779999,138.580002,137.160004,137.399994,1562200,136.96278
2015-11-20,138.289993,138.399994,137.419998,137.839996,2780100,137.401382
2015-11-23,137.800003,138.600006,137.070007,137.600006,1819000,137.162156
2015-11-24,136.589996,138.110001,136.199997,137.960007,1263000,137.521011
2015-11-25,137.800003,138.949997,137.619995,138.660004,1085500,138.21878
2015-11-27,138.639999,140.289993,138.639999,139.960007,643700,139.514646
2015-11-30,140.289993,140.660004,138.360001,138.399994,2609600,137.959598
2015-12-01,138.860001,139.669998,137.160004,138.350006,2719200,137.909769
2015-12-02,138.520004,138.869995,136.529999,136.770004,1534000,136.334795
2015-12-03,136.740005,137.619995,131.779999,132.570007,2367600,132.148162
2015-12-04,133.580002,137.149994,133.380005,137.070007,1877900,136.633843
2015-12-07,136.850006,136.970001,134.940002,135.529999,1341000,135.098735
2015-12-08,134.949997,136.979996,134.559998,136.050003,1548700,135.617085
2015-12-09,135.419998,136.990005,134.009995,134.389999,1525000,133.962363
2015-12-10,134.419998,136.100006,133.979996,135.130005,1056700,134.700014
2015-12-11,133.229996,135.050003,133.059998,134.199997,1542400,133.921618
2015-12-14,133.850006,135.570007,133.410004,135.410004,1452500,135.129114
2015-12-15,136.309998,138.160004,136.309998,137.490005,1717000,137.204802
2015-12-16,138.679993,140.740005,138.289993,140.449997,1699000,140.158653
2015-12-17,140.279999,140.520004,138.100006,138.160004,1863400,137.87341
2015-12-18,137.259995,137.440002,134.509995,134.509995,2716600,134.230972
2015-12-21,135.759995,137.639999,135.580002,137.550003,1325900,137.264675
2015-12-22,138.100006,139.699997,137.199997,139.529999,1250700,139.240563
2015-12-23,140.0,141.449997,139.639999,141.020004,1534800,140.727478
2015-12-24,140.940002,141.75,140.75,141.320007,370700,141.026859
2015-12-28,140.970001,141.210007,140.529999,140.699997,835700,140.408134
2015-12-29,141.580002,143.5,141.389999,143.029999,1416200,142.733303
2015-12-30,143.039993,143.649994,142.509995,142.860001,1057500,142.563657
2015-12-31,141.970001,143.210007,141.839996,141.850006,1145000,141.555758
2016-01-04,139.449997,140.149994,137.320007,138.75,3287500,138.462182
2016-01-05,139.0,140.940002,138.369995,138.509995,3184400,138.222675
2016-01-06,136.550003,138.449997,136.550003,137.449997,2300800,137.164876
2016-01-07,135.0,135.259995,133.139999,134.309998,2470900,134.03139
2016-01-08,135.600006,137.009995,133.820007,134.160004,2148100,133.881707
2016-01-11,134.339996,137.289993,133.389999,134.880005,2407000,134.600215
2016-01-12,136.289993,137.899994,135.539993,136.970001,3088000,136.685876
2016-01-13,137.419998,138.009995,133.0,133.770004,2521200,133.492517
2016-01-14,133.639999,137.360001,133.440002,135.789993,2871200,135.508316
2016-01-15,134.589996,135.199997,130.649994,132.759995,3332600,132.484602
2016-01-19,134.570007,135.649994,132.899994,134.910004,3007200,134.630152
2016-01-20,132.660004,134.660004,129.539993,133.050003,2917500,132.774009
2016-01-21,133.470001,133.610001,130.740005,131.679993,2193500,131.406841
2016-01-22,133.589996,135.399994,132.919998,135.309998,1930000,135.029316
2016-01-25,134.729996,136.25,134.279999,134.729996,1320500,134.450517
2016-01-26,134.589996,135.059998,132.070007,134.100006,1721600,133.821834
2016-01-27,134.050003,137.210007,133.339996,135.830002,3308900,135.548241
2016-01-28,130.860001,133.0,127.18,128.169998,4609900,127.904127
2016-01-29,129.070007,132.059998,128.600006,132.059998,3189500,131.786057
2016-02-01,131.259995,132.100006,129.639999,130.690002,1772100,130.418904
2016-02-02,129.309998,129.860001,126.529999,126.889999,1838100,126.626784
2016-02-03,127.940002,127.940002,123.190002,126.050003,2984400,125.78853
2016-02-04,126.360001,128.610001,125.949997,127.800003,2319000,127.5349
2016-02-05,127.0,127.25,121.300003,123.18,4172100,122.924481
2016-02-08,121.75,122.82,119.75,121.940002,2958400,121.687055
2016-02-09,121.029999,125.470001,120.730003,124.449997,2855100,124.191843
2016-02-10,126.07,129.0,125.220001,125.459999,1584400,125.19975
2016-02-11,122.860001,124.290001,122.25,123.300003,1441900,123.044234
2016-02-12,124.519997,126.550003,123.959999,126.480003,1574400,126.217638
2016-02-16,127.720001,128.419998,126.419998,127.419998,2466400,127.155683
2016-02-17,128.169998,131.610001,127.559998,130.699997,1832400,130.428878
2016-02-18,130.259995,131.369995,129.289993,129.690002,1292900,129.420979
2016-02-19,129.520004,130.759995,128.309998,130.160004,1303300,129.890005
2016-02-22,131.0,131.990005,130.320007,131.440002,937100,131.167348
2016-02-23,131.029999,131.619995,128.839996,129.740005,1244200,129.470878
2016-02-24,128.380005,130.070007,127.650002,129.770004,924600,129.500814
2016-02-25,130.0,130.990005,129.080002,130.570007,1077700,130.299158
2016-02-26,130.940002,131.600006,130.270004,130.710007,897200,130.438867
2016-02-29,130.240005,131.039993,129.130005,129.190002,2237200,128.922016
2016-03-01,129.839996,135.740005,129.699997,135.279999,2598200,134.999379
2016-03-02,134.839996,138.580002,134.720001,138.119995,3278200,137.833484
2016-03-03,137.75,139.039993,136.460007,138.669998,2122100,138.382347
2016-03-04,138.779999,140.990005,138.460007,140.300003,2355700,140.00897
2016-03-07,138.720001,141.619995,137.289993,141.550003,3182900,141.256377
2016-03-08,140.240005,141.029999,138.779999,139.080002,2202500,138.7915
2016-03-09,139.649994,140.270004,137.470001,138.149994,2588800,137.863421
2016-03-10,138.940002,140.160004,136.699997,137.960007,2398700,137.673828
2016-03-11,138.880005,140.860001,138.800003,140.220001,2036100,140.081446
2016-03-14,139.610001,140.570007,138.860001,139.770004,1124300,139.631894
2016-03-15,138.589996,138.770004,137.029999,138.259995,1524200,138.123376
2016-03-16,138.289993,139.429993,137.460007,139.080002,1261600,138.942573
2016-03-17,138.809998,139.330002,136.580002,138.25,2386200,138.113392
2016-03-18,138.850006,140.770004,137.759995,140.0,3271800,139.861662
2016-03-21,139.5,140.179993,138.880005,139.630005,1280900,139.492033
2016-03-22,139.149994,139.979996,138.380005,138.850006,1617100,138.712805
2016-03-23,139.0,139.75,138.419998,138.820007,1076600,138.682836
2016-03-24,138.149994,139.220001,137.399994,139.020004,992800,138.882635
2016-03-28,139.589996,139.880005,138.119995,138.529999,827700,138.393114
2016-03-29,138.389999,140.279999,137.699997,140.149994,1208200,140.011508
2016-03-30,141.039993,142.039993,140.350006,140.789993,894300,140.650875
2016-03-31,140.75,142.210007,140.139999,141.589996,1165300,141.450088
2016-04-01,140.210007,142.990005,140.190002,142.669998,1045500,142.529022
2016-04-04,142.179993,144.929993,142.160004,144.050003,1852000,143.907664
2016-04-05,143.360001,143.360001,140.960007,141.380005,1410400,141.240304
2016-04-06,141.429993,145.309998,141.220001,145.110001,1714300,144.966614
2016-04-07,144.449997,144.529999,141.429993,142.050003,1322700,141.90964
2016-04-08,142.869995,143.320007,141.470001,142.210007,962000,142.069485
2016-04-11,142.509995,143.259995,141.449997,141.660004,922600,141.520026
2016-04-12,142.270004,142.820007,141.529999,142.429993,1139500,142.289254
2016-04-13,143.039993,145.100006,142.990005,145.050003,1039600,144.906675
2016-04-14,145.339996,145.770004,144.5,144.619995,706100,144.477092
2016-04-15,144.619995,145.470001,144.070007,145.339996,834700,145.196382
2016-04-18,145.419998,146.600006,144.759995,146.470001,907600,146.32527
2016-04-19,145.869995,146.770004,145.149994,145.589996,1312100,145.446135
2016-04-20,145.820007,146.860001,145.0,146.440002,1323100,146.295301
2016-04-21,146.119995,147.770004,145.770004,147.350006,1329200,147.204406
2016-04-22,147.470001,147.940002,145.639999,146.850006,1014600,146.7049
2016-04-25,146.740005,147.240005,146.300003,146.559998,1396700,146.415178
2016-04-26,146.130005,146.380005,144.539993,145.610001,1794200,145.46612
2016-04-27,145.610001,147.75,145.160004,147.139999,1497800,146.994607
2016-04-28,147.210007,147.899994,143.279999,145.320007,3063500,145.176413
2016-04-29,143.899994,144.580002,141.130005,144.25,2205700,144.107463
2016-05-02,145.009995,146.770004,144.979996,146.5,1537100,146.35524
2016-05-03,146.160004,146.229996,143.729996,144.869995,981700,144.726845
2016-05-04,143.229996,145.029999,142.979996,144.550003,982500,144.407169
2016-05-05,144.179993,145.779999,143.789993,145.139999,1224000,144.996583
2016-05-06,145.0,147.529999,144.860001,146.970001,1257400,146.824776
2016-05-09,147.289993,148.5,146.779999,147.460007,1191200,147.314298
2016-05-10,148.360001,148.889999,147.080002,148.830002,1471500,148.682939
2016-05-11,149.0,149.949997,147.949997,147.970001,972200,147.823788
2016-05-12,148.289993,149.259995,147.580002,148.919998,1203300,148.772846
2016-05-13,148.369995,149.350006,147.399994,147.889999,1531100,147.743865
2016-05-16,147.899994,150.429993,147.699997,150.240005,1473000,150.091549
2016-05-17,150.190002,150.949997,148.059998,148.820007,1815800,148.672954
2016-05-18,148.429993,151.220001,148.009995,150.110001,1715100,149.961673
2016-05-19,149.509995,149.559998,146.929993,148.419998,1428000,148.273341
2016-05-20,149.350006,150.309998,148.350006,148.850006,1420900,148.702924
2016-05-23,148.850006,149.440002,147.869995,148.839996,994100,148.692924
2016-05-24,149.240005,151.059998,148.789993,150.679993,1097600,150.531102
2016-05-25,150.839996,151.679993,150.600006,151.160004,1311800,151.010639
2016-05-26,150.929993,151.850006,150.509995,151.199997,914300,151.050592
2016-05-27,151.520004,152.169998,150.350006,152.130005,1847600,151.979681
2016-05-31,152.0,152.119995,150.520004,151.770004,2177300,151.620036
2016-06-01,151.289993,153.449997,150.630005,153.059998,1730000,152.908755
2016-06-02,152.580002,153.699997,152.309998,153.550003,809600,153.398276
2016-06-03,152.710007,153.279999,151.289993,152.869995,831700,152.71894
2016-06-06,152.800003,153.899994,152.029999,153.190002,1015000,153.038631
2016-06-07,153.199997,153.610001,152.529999,152.690002,1415600,152.539126
2016-06-08,152.960007,154.300003,151.990005,154.139999,1395000,153.98769
2016-06-09,153.600006,154.809998,153.009995,154.149994,1002600,153.997674
2016-06-10,153.039993,153.279999,151.419998,151.800003,1303100,151.650006
2016-06-13,151.5,152.339996,150.440002,150.520004,931400,150.520004
