Date,Open_SHW,High_SHW,Low_SHW,Close_SHW,Volume_SHW,AdjClose_SHW
2013-07-26,172.179993,173.5,170.929993,172.830002,761100,167.42412
2013-07-29,170.559998,174.600006,170.559998,174.309998,703500,168.857823
2013-07-30,173.770004,175.369995,173.410004,174.979996,599000,169.506865
2013-07-31,174.809998,175.649994,173.619995,174.169998,833800,168.722203
2013-08-01,174.350006,177.039993,174.350006,176.429993,639600,170.911508
2013-08-02,176.990005,179.279999,175.720001,179.050003,802500,173.449568
2013-08-05,178.020004,178.630005,175.839996,176.830002,609400,171.299005
2013-08-06,176.520004,177.210007,174.029999,177.169998,1266400,171.628367
2013-08-07,176.270004,176.639999,172.830002,175.509995,1064900,170.020286
2013-08-08,175.830002,177.720001,175.399994,177.149994,551200,171.608988
2013-08-09,176.279999,177.600006,175.130005,177.070007,666600,171.531504
2013-08-12,176.289993,178.050003,174.770004,177.839996,558800,172.277408
2013-08-13,177.0,177.830002,175.160004,175.789993,716600,170.291527
2013-08-14,175.110001,176.0,170.0,170.059998,1172600,165.210659
2013-08-15,169.350006,169.529999,166.509995,168.979996,1253500,164.161454
2013-08-16,168.210007,169.919998,168.119995,168.690002,713800,163.87973
2013-08-19,168.639999,169.300003,166.660004,167.520004,944100,162.743095
2013-08-20,167.589996,172.25,167.589996,171.910004,1150100,167.007911
2013-08-21,172.130005,173.449997,170.610001,171.110001,764900,166.230721
2013-08-22,171.190002,172.460007,169.759995,171.910004,368500,167.007911
2013-08-23,171.75,172.949997,170.199997,172.520004,498100,167.600517
2013-08-26,172.360001,172.919998,171.360001,171.850006,433500,166.949624
2013-08-27,169.940002,169.990005,166.320007,167.199997,1032900,162.432212
2013-08-28,167.410004,170.399994,167.080002,169.369995,479100,164.540332
2013-08-29,168.940002,172.210007,168.399994,172.050003,646400,167.143918
2013-08-30,172.070007,174.559998,171.910004,172.399994,848200,167.483929
2013-09-03,172.919998,174.970001,170.320007,171.080002,522600,166.201577
2013-09-04,171.089996,173.139999,170.399994,172.350006,534300,167.435367
2013-09-05,173.289993,176.160004,173.289993,174.360001,545600,169.388045
2013-09-06,174.360001,175.559998,171.979996,172.690002,816100,167.765668
2013-09-09,173.850006,175.850006,173.050003,174.910004,379800,169.922365
2013-09-10,175.610001,176.0,174.410004,175.229996,299300,170.233232
2013-09-11,175.619995,177.479996,174.639999,176.610001,456000,171.573886
2013-09-12,176.300003,177.139999,174.360001,174.630005,368600,169.65035
2013-09-13,174.479996,175.520004,174.149994,174.919998,231900,169.932074
2013-09-16,178.059998,179.770004,176.130005,177.5,848800,172.438506
2013-09-17,177.360001,178.240005,175.470001,175.679993,1249800,170.670397
2013-09-18,176.050003,182.610001,176.050003,182.039993,1598400,176.849039
2013-09-19,182.0,184.470001,181.25,181.580002,1023900,176.402165
2013-09-20,181.630005,182.490005,179.869995,180.110001,750000,174.974081
2013-09-23,182.880005,183.149994,180.490005,181.5,745700,176.324444
2013-09-24,180.419998,181.690002,178.910004,180.0,619700,174.867218
2013-09-25,179.979996,180.369995,178.649994,179.860001,583000,174.73121
2013-09-26,180.0,182.779999,179.850006,182.529999,466400,177.325072
2013-09-27,181.940002,182.25,179.889999,180.429993,427400,175.284949
2013-09-30,179.100006,182.320007,177.759995,182.179993,1042300,176.985047
2013-10-01,182.160004,185.300003,181.559998,184.520004,641200,179.258332
2013-10-02,182.179993,184.729996,182.179993,184.690002,460400,179.423482
2013-10-03,183.539993,184.839996,182.089996,182.919998,504100,177.703951
2013-10-04,183.309998,186.820007,183.100006,186.479996,864900,181.162433
2013-10-07,185.0,185.300003,181.25,181.300003,582200,176.13015
2013-10-08,182.029999,182.029999,176.309998,176.449997,722100,171.418444
2013-10-09,178.070007,179.110001,174.490005,175.309998,646600,170.310953
2013-10-10,178.009995,179.300003,177.050003,179.289993,730600,174.177457
2013-10-11,179.0,182.199997,178.949997,180.169998,478700,175.032368
2013-10-14,179.25,180.580002,178.729996,180.089996,337000,174.954648
2013-10-15,179.289993,180.490005,177.899994,180.080002,428200,174.944938
2013-10-16,180.949997,182.139999,178.779999,181.440002,840400,176.266158
2013-10-17,181.169998,185.970001,181.169998,185.0,575300,179.72464
2013-10-18,185.270004,185.899994,183.130005,184.559998,953800,179.297185
2013-10-21,183.809998,184.199997,181.740005,183.210007,639200,177.985689
2013-10-22,184.179993,187.229996,183.929993,186.380005,1018100,181.065294
2013-10-23,185.330002,186.210007,184.119995,184.559998,757500,179.297185
2013-10-24,184.929993,187.25,183.850006,187.0,1388100,181.667609
2013-10-25,191.0,195.320007,190.0,195.070007,1231200,189.507497
2013-10-28,194.580002,194.990005,191.770004,192.820007,815100,187.321656
2013-10-29,192.550003,194.720001,191.520004,194.440002,518600,188.895457
2013-10-30,185.990005,189.699997,185.979996,188.470001,1706000,183.095693
2013-10-31,188.470001,189.009995,185.350006,188.0,764900,182.639094
2013-11-01,188.809998,189.080002,184.389999,184.669998,911300,179.404049
2013-11-04,185.0,186.839996,184.690002,186.020004,623200,180.715559
2013-11-05,185.910004,186.020004,183.550003,184.559998,552400,179.297185
2013-11-06,186.190002,186.660004,184.679993,185.539993,374000,180.249235
2013-11-07,185.300003,186.210007,180.440002,181.020004,669300,175.858136
2013-11-08,181.360001,185.539993,181.059998,185.509995,638900,180.220092
2013-11-11,184.699997,185.339996,183.979996,184.369995,526200,179.1126
2013-11-12,184.220001,185.850006,183.669998,184.5,637800,179.238898
2013-11-13,183.669998,185.509995,183.649994,185.380005,944300,180.583203
2013-11-14,181.600006,187.100006,181.600006,187.009995,562900,182.171016
2013-11-15,186.800003,187.539993,186.330002,186.869995,615500,182.034639
2013-11-18,187.0,187.399994,185.25,185.839996,447000,181.031292
2013-11-19,185.179993,186.800003,185.089996,185.679993,327300,180.875428
2013-11-20,185.679993,186.419998,184.169998,184.639999,408100,179.862345
2013-11-21,184.979996,186.669998,184.399994,186.580002,402100,181.752149
2013-11-22,186.270004,187.979996,185.660004,187.570007,450300,182.716538
2013-11-25,187.490005,187.529999,184.380005,184.839996,417900,180.057167
2013-11-26,184.820007,185.410004,183.449997,184.300003,496500,179.531147
2013-11-27,184.949997,184.949997,182.949997,183.539993,207200,178.790803
2013-11-29,183.479996,184.300003,182.830002,183.029999,153300,178.294004
2013-12-02,183.410004,184.289993,180.779999,181.139999,438700,176.45291
2013-12-03,180.5,181.130005,178.800003,179.809998,539200,175.157322
2013-12-04,178.399994,181.660004,177.800003,181.080002,907600,176.394465
2013-12-05,180.199997,182.710007,180.039993,181.729996,534000,177.02764
2013-12-06,183.179993,186.270004,182.429993,184.830002,580900,180.047431
2013-12-09,184.830002,187.330002,184.830002,185.520004,633800,180.71958
2013-12-10,185.639999,187.5,184.5,184.690002,773400,179.911055
2013-12-11,184.460007,184.460007,180.789993,181.190002,687000,176.501619
2013-12-12,179.770004,180.0,177.669998,179.440002,1062000,174.796901
2013-12-13,179.440002,180.190002,177.529999,177.970001,571700,173.364937
2013-12-16,178.669998,179.389999,176.839996,177.309998,523700,172.722011
2013-12-17,172.279999,178.320007,170.630005,177.309998,1397100,172.722011
2013-12-18,177.089996,180.0,175.789993,179.919998,1056800,175.264477
2013-12-19,179.929993,180.660004,178.539993,180.149994,442800,175.488521
2013-12-20,181.179993,183.039993,179.779999,182.149994,992300,177.43677
2013-12-23,180.899994,182.179993,177.320007,181.419998,833600,176.725663
2013-12-24,181.380005,182.990005,180.910004,182.690002,207000,177.962806
2013-12-26,183.339996,183.509995,182.210007,182.820007,200700,178.089447
2013-12-27,183.279999,183.690002,181.820007,182.5,294100,177.77772
2013-12-30,182.490005,183.300003,181.860001,182.25,314700,177.534189
2013-12-31,182.660004,183.800003,182.619995,183.5,344900,178.751844
2014-01-02,182.029999,183.0,180.690002,182.410004,515700,177.690052
2014-01-03,181.860001,184.020004,181.720001,182.800003,407200,178.06996
2014-01-06,183.270004,184.610001,182.279999,182.690002,584100,177.962806
2014-01-07,184.899994,188.169998,184.570007,187.610001,1238700,182.755496
2014-01-08,187.600006,189.759995,186.429993,189.679993,1248400,184.771926
2014-01-09,189.600006,189.929993,188.070007,188.869995,681400,183.982888
2014-01-10,189.919998,192.979996,189.179993,192.839996,931800,187.850163
2014-01-13,191.860001,193.0,190.630005,191.190002,572100,186.242864
2014-01-14,192.389999,193.520004,190.449997,193.479996,557500,188.473602
2014-01-15,193.289993,193.839996,192.399994,193.139999,548600,188.142404
2014-01-16,192.520004,194.25,192.080002,193.509995,415700,188.502825
2014-01-17,194.149994,195.720001,193.699997,194.119995,797200,189.097041
2014-01-21,196.009995,198.149994,195.279999,198.029999,955000,192.905872
2014-01-22,197.240005,198.470001,196.570007,197.339996,610400,192.233724
2014-01-23,195.779999,196.970001,194.559998,195.119995,677400,190.071166
2014-01-24,194.910004,195.130005,190.619995,190.800003,810900,185.862956
2014-01-27,191.490005,192.520004,189.309998,190.570007,720100,185.638911
2014-01-28,194.630005,194.630005,190.360001,191.679993,539200,186.720175
2014-01-29,190.130005,192.800003,187.75,189.119995,1021800,184.226419
2014-01-30,183.990005,186.710007,181.589996,183.740005,1610800,178.985639
2014-01-31,181.710007,183.679993,180.669998,183.259995,1089100,178.518049
2014-02-03,183.539993,183.679993,176.610001,176.880005,1253000,172.303145
2014-02-04,177.259995,179.429993,176.440002,177.949997,723400,173.34545
2014-02-05,176.75,177.610001,174.289993,175.600006,1246700,171.056267
2014-02-06,176.380005,179.229996,175.449997,179.190002,1070600,174.55337
2014-02-07,178.089996,182.710007,178.089996,182.559998,907700,177.836165
2014-02-10,181.339996,182.979996,180.820007,182.350006,578500,177.631607
2014-02-11,183.110001,184.149994,181.789993,183.419998,663400,178.673912
2014-02-12,184.539993,188.419998,184.210007,186.830002,1170400,181.99568
2014-02-13,185.770004,190.570007,185.050003,190.419998,1047400,185.492784
2014-02-14,189.770004,191.940002,189.059998,191.169998,740800,186.223377
2014-02-18,191.009995,192.240005,190.830002,191.460007,741600,186.505882
2014-02-19,191.0,194.759995,190.770004,193.080002,1029100,188.083959
2014-02-20,193.850006,194.910004,192.539993,193.399994,836100,188.395671
2014-02-21,193.070007,194.639999,192.470001,193.589996,734700,188.580757
2014-02-24,193.610001,197.880005,193.610001,194.529999,956100,189.496436
2014-02-25,194.360001,198.699997,193.800003,197.369995,975600,192.262946
2014-02-26,197.619995,199.979996,197.339996,198.559998,716400,193.422157
2014-02-27,197.669998,199.490005,197.210007,198.820007,634900,194.213396
2014-02-28,198.839996,201.5,197.889999,200.479996,901500,195.834923
2014-03-03,198.539993,200.199997,197.589996,199.5,560300,194.877634
2014-03-04,202.210007,203.380005,200.100006,203.169998,639700,198.462599
2014-03-05,203.110001,203.809998,202.289993,203.279999,597700,198.570051
2014-03-06,203.309998,204.889999,202.179993,203.0,604000,198.29654
2014-03-07,204.600006,208.630005,204.119995,206.710007,1341600,201.920586
2014-03-10,205.820007,206.860001,204.589996,206.100006,565300,201.324719
2014-03-11,206.259995,206.970001,204.809998,204.979996,537800,200.230659
2014-03-12,204.0,204.899994,203.270004,204.240005,606600,199.507814
2014-03-13,205.020004,206.190002,201.759995,202.190002,472900,197.505309
2014-03-14,202.0,204.119995,201.25,202.080002,504200,197.397858
2014-03-17,202.809998,205.369995,202.809998,204.220001,401000,199.488274
2014-03-18,204.440002,205.619995,204.0,204.800003,454700,200.054837
2014-03-19,205.0,205.889999,201.110001,202.229996,654500,197.544376
2014-03-20,201.300003,202.610001,200.199997,202.119995,475600,197.436924
2014-03-21,203.960007,203.970001,199.809998,200.410004,1026600,195.766553
2014-03-24,201.0,201.479996,197.699997,198.570007,519300,193.969189
2014-03-25,199.860001,200.839996,197.839996,197.970001,483100,193.383085
2014-03-26,198.899994,199.570007,195.770004,195.770004,401500,191.234061
2014-03-27,195.770004,195.770004,192.520004,194.210007,537400,189.710208
2014-03-28,194.429993,196.449997,193.929993,194.690002,361600,190.179083
2014-03-31,195.479996,197.350006,194.729996,197.130005,399200,192.562551
2014-04-01,197.729996,199.210007,196.979996,199.089996,493800,194.47713
2014-04-02,198.919998,200.979996,198.029999,200.070007,605000,195.434434
2014-04-03,200.770004,202.979996,199.279999,200.5,665500,195.854464
2014-04-04,198.820007,199.100006,192.330002,193.889999,1523900,189.397615
2014-04-07,195.089996,195.729996,190.020004,190.320007,951200,185.910339
2014-04-08,190.639999,192.440002,189.550003,191.899994,550800,187.453718
2014-04-09,192.889999,194.770004,191.460007,194.639999,630400,190.130238
2014-04-10,194.369995,195.360001,189.690002,190.029999,567100,185.62705
2014-04-11,188.669998,191.070007,188.25,188.529999,541500,184.161805
2014-04-14,189.570007,192.210007,188.460007,190.110001,534300,185.705198
2014-04-15,190.589996,191.759995,188.25,191.559998,723500,187.121599
2014-04-16,193.479996,194.240005,191.289993,192.25,898000,187.795614
2014-04-17,194.0,200.0,193.300003,197.589996,1405500,193.011884
2014-04-21,198.509995,199.380005,196.559998,197.759995,636700,193.177944
2014-04-22,197.759995,203.050003,197.649994,202.729996,861900,198.032791
2014-04-23,203.399994,204.309998,201.820007,201.949997,690100,197.270865
2014-04-24,203.619995,203.929993,200.369995,201.039993,667400,196.381946
2014-04-25,200.169998,201.009995,198.990005,200.729996,896800,196.079131
2014-04-28,201.899994,202.0,195.610001,198.820007,956000,194.213396
2014-04-29,199.199997,200.0,197.380005,199.789993,574800,195.160908
2014-04-30,199.539993,200.460007,199.199997,199.839996,675700,195.209752
2014-05-01,199.5,200.389999,198.630005,199.889999,435700,195.258597
2014-05-02,199.880005,201.570007,199.830002,200.860001,597600,196.206123
2014-05-05,199.309998,200.740005,198.289993,199.660004,500500,195.03393
2014-05-06,198.960007,199.860001,197.330002,198.429993,611700,193.832418
2014-05-07,199.509995,200.070007,197.289993,199.25,651100,194.633426
2014-05-08,199.320007,199.889999,196.679993,197.460007,677600,192.884907
2014-05-09,197.509995,199.860001,196.119995,199.800003,465200,195.170686
2014-05-12,200.039993,202.580002,199.559998,201.839996,614100,197.163413
2014-05-13,201.699997,202.160004,200.029999,200.259995,461100,195.620019
2014-05-14,199.75,200.210007,198.710007,198.919998,384900,194.846204
2014-05-15,198.429993,199.070007,195.850006,198.350006,496100,194.287885
2014-05-16,198.199997,199.940002,197.080002,199.839996,521600,195.747361
2014-05-19,199.399994,201.710007,199.309998,199.429993,480900,195.345754
