Date,Open_PPG,High_PPG,Low_PPG,Close_PPG,Volume_PPG,AdjClose_PPG
2014-07-15,208.720001,209.490005,205.380005,205.559998,1512400,100.026324
2014-07-16,206.75,207.190002,204.949997,205.789993,2035800,100.138241
2014-07-17,205.020004,209.75,205.020004,207.699997,1891000,101.067657
2014-07-18,208.199997,210.5,207.960007,209.550003,1398000,101.967877
2014-07-21,208.589996,209.809998,208.220001,208.75,1377600,101.578592
2014-07-22,209.279999,211.089996,208.949997,210.110001,1163000,102.240374
2014-07-23,210.169998,211.660004,209.729996,210.309998,1485000,102.337693
2014-07-24,210.0,211.320007,209.419998,210.020004,914600,102.196581
2014-07-25,210.0,210.5,208.529999,208.869995,629400,101.636982
2014-07-28,209.279999,209.639999,207.550003,208.669998,960000,101.539663
2014-07-29,208.5,208.570007,204.910004,204.990005,1429800,99.748964
2014-07-30,205.25,206.669998,203.600006,204.429993,1270400,99.476459
2014-07-31,203.820007,203.820007,198.339996,198.360001,1586600,96.522777
2014-08-01,196.979996,199.240005,196.5,198.389999,1409200,96.537374
2014-08-04,198.110001,200.990005,198.110001,200.619995,991000,97.622499
2014-08-05,199.259995,200.699997,197.679993,198.210007,1059400,96.449789
2014-08-06,197.899994,199.809998,197.630005,198.889999,1186600,96.780676
2014-08-07,199.630005,200.0,197.0,197.320007,1035600,96.341256
2014-08-08,197.789993,200.380005,197.020004,200.220001,763400,97.757174
2014-08-11,200.649994,201.110001,199.160004,199.179993,753800,97.249391
2014-08-12,199.350006,199.990005,198.470001,199.529999,557800,97.420282
2014-08-13,200.720001,202.110001,199.199997,202.009995,815600,98.631136
2014-08-14,201.550003,202.100006,200.919998,201.570007,867400,98.416313
2014-08-15,202.059998,203.770004,200.869995,202.270004,882200,98.758086
2014-08-18,202.300003,203.929993,202.220001,203.770004,974400,99.490459
2014-08-19,204.100006,205.289993,203.820007,204.630005,814600,99.910353
2014-08-20,204.0,204.740005,203.190002,204.080002,939800,99.641815
2014-08-21,204.699997,206.0,204.080002,205.080002,929000,100.130064
2014-08-22,205.100006,205.449997,204.429993,204.550003,644800,99.871293
2014-08-25,205.110001,206.360001,204.919998,206.229996,921000,100.691547
2014-08-26,206.850006,206.850006,205.550003,206.460007,871600,100.80385
2014-08-27,206.110001,206.649994,204.570007,205.240005,859000,100.208185
2014-08-28,204.690002,206.119995,204.360001,205.440002,758000,100.305834
2014-08-29,205.940002,206.199997,205.210007,205.860001,777000,100.510897
2014-09-02,206.389999,206.539993,204.570007,205.190002,858000,100.183771
2014-09-03,205.729996,206.119995,203.300003,203.529999,1174400,99.373277
2014-09-04,203.830002,205.009995,203.220001,203.619995,799000,99.417217
2014-09-05,203.75,204.009995,202.949997,203.960007,1059200,99.583228
2014-09-08,203.710007,205.369995,203.229996,203.919998,656000,99.563693
2014-09-09,204.119995,204.289993,201.110001,201.460007,836800,98.362606
2014-09-10,201.179993,202.649994,200.119995,202.460007,804200,98.850854
2014-09-11,200.990005,202.130005,200.449997,201.419998,900800,98.343071
2014-09-12,201.320007,201.779999,198.949997,199.679993,949800,97.493516
2014-09-15,199.759995,200.389999,198.479996,199.710007,992600,97.50817
2014-09-16,199.380005,201.869995,198.529999,200.520004,1623600,97.903651
2014-09-17,201.460007,202.899994,200.830002,201.830002,1358600,98.543255
2014-09-18,202.210007,204.039993,201.889999,203.160004,1057600,99.192627
2014-09-19,203.960007,205.160004,202.779999,202.809998,1459000,99.021737
2014-09-22,202.960007,203.460007,199.520004,199.679993,1357000,97.493516
2014-09-23,199.240005,199.929993,198.089996,198.279999,1344200,96.809971
2014-09-24,198.699997,200.830002,198.479996,200.539993,1175600,97.91341
2014-09-25,199.389999,199.619995,197.410004,197.410004,1002600,96.385196
2014-09-26,197.119995,198.699997,197.0,198.449997,766800,96.892972
2014-09-29,197.279999,199.889999,196.729996,199.460007,1099400,97.386108
2014-09-30,199.080002,199.380005,196.380005,196.740005,1598800,96.058071
2014-10-01,196.5,196.5,189.669998,191.169998,3029000,93.338521
2014-10-02,190.869995,191.899994,187.889999,191.169998,1724800,93.338521
2014-10-03,192.029999,193.660004,190.729996,191.850006,1442600,93.670534
2014-10-06,193.539993,193.539993,190.559998,191.270004,939400,93.387349
2014-10-07,190.389999,190.389999,186.330002,186.419998,2348000,91.01934
2014-10-08,186.449997,189.759995,185.080002,189.529999,2850200,92.537794
2014-10-09,189.990005,190.259995,185.610001,186.029999,2205000,90.828923
2014-10-10,185.779999,187.410004,183.460007,183.550003,2004000,89.618068
2014-10-13,183.289993,183.990005,176.179993,176.589996,2501000,86.219853
2014-10-14,177.119995,179.960007,175.419998,177.580002,2546000,86.703222
2014-10-15,175.369995,181.139999,173.009995,180.5,3388200,88.128908
2014-10-16,173.899994,183.5,171.559998,181.830002,4098600,88.778279
2014-10-17,184.639999,188.369995,183.649994,187.25,3454600,91.424587
2014-10-20,187.779999,191.270004,186.770004,191.179993,2413200,93.343401
2014-10-21,191.949997,196.279999,191.949997,196.039993,2398800,95.716291
2014-10-22,197.259995,198.5,193.300003,193.710007,2937400,94.578677
2014-10-23,195.970001,196.570007,194.110001,194.899994,1712000,95.159687
2014-10-24,194.860001,196.110001,192.619995,195.850006,1615000,95.62353
2014-10-27,193.160004,193.839996,191.199997,192.600006,2100200,94.036721
2014-10-28,194.770004,196.860001,193.960007,195.389999,2245800,95.398932
2014-10-29,195.009995,195.429993,190.779999,192.050003,3746800,93.768183
2014-10-30,191.339996,193.440002,190.779999,192.350006,1368200,93.914659
2014-10-31,194.789993,204.5,193.550003,203.690002,5398200,99.451398
2014-11-03,204.050003,204.779999,199.880005,200.369995,2409200,97.830409
2014-11-04,200.25,200.789993,197.270004,198.470001,1712600,96.902739
2014-11-05,200.419998,205.460007,199.649994,205.25,2963400,100.213065
2014-11-06,205.0,206.259995,203.160004,206.089996,1990200,100.952733
2014-11-07,203.059998,207.490005,203.059998,206.899994,1819400,101.349509
2014-11-10,206.570007,207.330002,205.339996,206.270004,1232000,101.04091
2014-11-11,206.25,207.009995,204.710007,205.259995,1409600,100.546159
2014-11-12,205.240005,205.589996,203.160004,203.899994,2076600,99.879965
2014-11-13,204.229996,206.990005,203.009995,205.229996,1980000,100.531464
2014-11-14,205.110001,206.350006,203.470001,203.899994,1606400,99.879965
2014-11-17,204.0,206.369995,203.410004,205.330002,1093200,100.580452
2014-11-18,204.949997,208.75,204.350006,208.5,1803000,102.133268
2014-11-19,208.690002,211.080002,208.020004,210.660004,2718600,103.191341
2014-11-20,209.839996,212.880005,209.610001,212.660004,1405800,104.171037
2014-11-21,215.039993,217.729996,213.699997,215.350006,2580800,105.488729
2014-11-24,215.600006,216.539993,214.449997,215.570007,2368000,105.596496
2014-11-25,215.179993,217.440002,215.179993,215.399994,1364000,105.513215
2014-11-26,215.149994,217.130005,214.550003,216.949997,909200,106.272481
2014-11-28,218.300003,219.539993,216.479996,218.820007,1286400,107.188501
2014-12-01,217.460007,220.779999,216.789993,219.869995,3195800,107.702835
2014-12-02,221.210007,222.240005,217.949997,219.130005,1815200,107.340353
2014-12-03,219.600006,223.630005,219.130005,223.259995,1591600,109.363419
2014-12-04,223.110001,225.169998,222.460007,223.710007,2052800,109.583857
2014-12-05,223.899994,225.449997,222.449997,222.850006,1527800,109.162587
2014-12-08,222.399994,223.949997,221.669998,222.839996,1805200,109.157684
2014-12-09,221.009995,225.789993,221.009995,225.690002,1781200,110.553753
2014-12-10,225.610001,225.610001,220.479996,220.850006,1528000,108.182892
2014-12-11,220.860001,224.309998,220.470001,222.600006,1498800,109.040125
2014-12-12,221.639999,222.410004,219.759995,219.820007,2742000,107.678349
2014-12-15,221.020004,222.470001,216.229996,218.110001,2577400,106.840706
2014-12-16,216.289993,221.330002,216.039993,216.660004,1945000,106.130428
2014-12-17,217.089996,223.039993,216.690002,222.259995,1943000,108.873571
2014-12-18,224.429993,227.100006,222.910004,227.009995,1510200,111.200348
2014-12-19,228.080002,229.600006,227.009995,227.899994,2125800,111.636313
2014-12-22,228.639999,230.029999,227.330002,229.600006,1643600,112.46906
2014-12-23,230.179993,232.160004,230.0,231.070007,1018800,113.189137
2014-12-24,231.5,231.839996,230.380005,231.119995,541600,113.213623
2014-12-26,231.380005,232.789993,230.589996,231.589996,605000,113.443852
2014-12-29,230.910004,233.160004,230.610001,232.460007,868600,113.870025
2014-12-30,231.529999,232.610001,231.130005,231.660004,843200,113.478145
2014-12-31,232.25,233.669998,231.020004,231.149994,1267200,113.228318
2015-01-02,231.149994,232.339996,227.589996,229.399994,888600,112.371084
