Date,Open_NSC,High_NSC,Low_NSC,Close_NSC,Volume_NSC,AdjClose_NSC
2013-11-21,86.330002,87.110001,85.769997,86.82,1443100,80.99413
2013-11-22,86.800003,87.199997,86.410004,87.120003,890300,81.274002
2013-11-25,87.150002,87.43,86.949997,87.019997,710100,81.180707
2013-11-26,87.220001,87.279999,86.449997,86.980003,918500,81.143397
2013-11-27,86.989998,87.870003,86.800003,87.669998,1079100,81.787091
2013-11-29,87.589996,88.419998,87.139999,87.690002,907200,81.805753
2013-12-02,87.699997,88.870003,87.400002,88.25,1501200,82.328174
2013-12-03,87.919998,88.220001,87.260002,87.790001,1463400,81.899042
2013-12-04,87.529999,88.199997,86.550003,87.190002,2763400,81.339305
2013-12-05,87.290001,88.989998,86.900002,88.169998,2381800,82.25354
2013-12-06,89.040001,89.75,88.75,89.669998,1570400,83.652886
2013-12-09,90.120003,91.050003,89.889999,90.489998,2520400,84.417861
2013-12-10,90.489998,90.959999,89.690002,89.779999,1102500,83.755505
2013-12-11,89.480003,89.769997,87.970001,88.059998,1681800,82.150921
2013-12-12,87.739998,88.040001,87.360001,87.510002,1343900,81.637832
2013-12-13,87.709999,88.57,87.489998,87.970001,765400,82.066963
2013-12-16,88.830002,89.839996,88.709999,89.410004,1408000,83.410338
2013-12-17,89.349998,89.599998,88.900002,89.160004,1790200,83.177113
2013-12-18,89.260002,90.790001,88.68,90.739998,1472900,84.651085
2013-12-19,90.349998,90.529999,89.5,90.510002,1453600,84.436523
2013-12-20,90.470001,92.0,90.279999,91.32,2850100,85.192168
2013-12-23,91.970001,92.339996,91.639999,91.830002,1695600,85.667947
2013-12-24,91.790001,92.400002,91.690002,92.199997,414300,86.013114
2013-12-26,92.400002,93.169998,92.309998,92.870003,1054100,86.638161
2013-12-27,92.959999,93.110001,92.110001,92.330002,743400,86.134396
2013-12-30,92.309998,92.699997,91.739998,91.959999,855500,85.789221
2013-12-31,92.099998,93.029999,92.050003,92.830002,892100,86.600844
2014-01-02,92.330002,92.589996,91.07,91.309998,1319900,85.182837
2014-01-03,91.800003,92.529999,91.139999,91.370003,1016100,85.238815
2014-01-06,91.489998,92.139999,89.949997,90.0,1690200,83.960744
2014-01-07,90.400002,90.739998,90.080002,90.540001,1672400,84.464509
2014-01-08,90.540001,90.629997,89.190002,89.910004,1435900,83.876786
2014-01-09,90.300003,91.379997,90.059998,91.309998,1451200,85.182837
2014-01-10,91.0,91.830002,90.769997,91.589996,892900,85.444047
2014-01-13,91.639999,92.040001,89.910004,90.190002,1284300,84.137996
2014-01-14,90.25,91.169998,89.690002,90.760002,1421800,84.669747
2014-01-15,90.830002,91.18,90.410004,91.160004,1344300,85.042908
2014-01-16,88.489998,88.980003,87.139999,87.760002,3841300,81.871056
2014-01-17,87.629997,89.879997,87.610001,88.989998,2862300,83.018515
2014-01-21,89.260002,89.739998,88.25,88.709999,2420300,82.757305
2014-01-22,91.540001,94.75,91.309998,92.940002,5877200,86.703463
2014-01-23,93.809998,95.099998,93.239998,93.660004,3194600,87.375151
2014-01-24,92.019997,92.139999,89.589996,89.610001,3062500,83.596914
2014-01-27,89.800003,91.169998,89.400002,90.32,2963400,84.25927
2014-01-28,90.239998,92.0,90.110001,91.260002,1660000,85.136196
2014-01-29,90.529999,90.769997,89.330002,89.800003,2195200,83.774167
2014-01-30,90.639999,93.269997,90.620003,92.760002,2081300,86.535542
2014-01-31,91.519997,93.279999,91.309998,92.589996,2540900,86.376944
2014-02-03,93.129997,93.699997,89.459999,89.580002,2960800,83.568928
2014-02-04,91.330002,92.5,89.580002,91.790001,8301200,85.63063
2014-02-05,91.389999,92.120003,89.910004,91.760002,3272900,86.10923
2014-02-06,91.900002,93.75,91.68,93.57,2505500,87.807764
2014-02-07,93.699997,94.93,92.800003,94.739998,2643400,88.905711
2014-02-10,94.519997,94.650002,92.730003,92.919998,2522800,87.197791
2014-02-11,93.25,93.760002,92.959999,93.110001,2345500,87.376092
2014-02-12,93.459999,93.68,92.669998,93.599998,2372000,87.835915
2014-02-13,92.57,92.75,91.959999,92.470001,2076300,86.775505
2014-02-14,92.43,93.150002,92.220001,92.839996,1847000,87.122715
2014-02-18,92.870003,92.879997,90.43,91.400002,3351700,85.771399
2014-02-19,91.150002,91.559998,90.279999,90.32,3099700,84.757905
2014-02-20,90.480003,91.470001,90.129997,91.019997,2112100,85.414795
2014-02-21,91.260002,91.639999,90.300003,90.470001,2484200,84.89867
2014-02-24,90.860001,92.050003,90.410004,91.269997,2309700,85.6494
2014-02-25,91.110001,91.209999,89.919998,90.639999,2149800,85.058199
2014-02-26,90.75,91.690002,90.43,90.690002,1680600,85.105123
2014-02-27,90.410004,90.709999,89.760002,90.610001,1929200,85.030048
2014-02-28,90.690002,92.480003,90.57,91.910004,1923400,86.249994
2014-03-03,90.959999,92.120003,90.900002,91.760002,2409100,86.10923
2014-03-04,92.93,94.93,92.82,94.150002,2544100,88.352048
2014-03-05,94.459999,95.25,93.75,93.989998,2337400,88.201897
2014-03-06,94.300003,94.809998,93.809998,94.5,1647800,88.680493
2014-03-07,95.059998,95.07,93.949997,94.290001,2314500,88.483426
2014-03-10,94.279999,94.760002,93.459999,94.43,2100700,88.614804
2014-03-11,94.43,95.989998,93.760002,95.75,2883600,89.853515
2014-03-12,95.43,96.5,94.889999,96.089996,2037900,90.172574
2014-03-13,96.5,96.900002,94.900002,95.239998,2058200,89.37492
2014-03-14,95.139999,95.32,94.019997,94.529999,2058600,88.708644
2014-03-17,94.970001,96.510002,94.919998,95.830002,1277300,89.92859
2014-03-18,96.059998,96.889999,95.760002,96.660004,1531700,90.707479
2014-03-19,96.970001,97.889999,96.830002,97.300003,2948200,91.308066
2014-03-20,96.949997,97.120003,96.209999,96.980003,1499500,91.007772
2014-03-21,97.82,97.910004,96.349998,96.470001,2904500,90.529177
2014-03-24,96.870003,97.150002,95.610001,96.550003,2004500,90.604252
2014-03-25,97.339996,98.029999,97.139999,97.379997,1978400,91.383134
2014-03-26,97.639999,98.089996,96.019997,96.040001,1441200,90.125657
2014-03-27,95.910004,96.349998,95.18,95.260002,1313700,89.393692
2014-03-28,95.690002,96.849998,95.43,96.349998,1168900,90.416564
2014-03-31,96.82,97.629997,96.489998,97.169998,1524300,91.186067
2014-04-01,97.5,98.099998,96.760002,98.080002,1202500,92.04003
2014-04-02,97.879997,98.010002,97.18,97.68,1957700,91.664662
2014-04-03,96.839996,97.580002,96.080002,97.470001,1382300,91.467595
2014-04-04,98.059998,98.120003,96.459999,96.639999,1359400,90.688706
2014-04-07,95.959999,97.089996,95.709999,95.879997,1507900,89.975507
2014-04-08,95.480003,96.059998,95.07,95.269997,1420100,89.403071
2014-04-09,95.720001,96.309998,95.519997,96.279999,1463500,90.350875
2014-04-10,96.160004,96.419998,94.480003,94.5,1507000,88.680493
2014-04-11,93.860001,94.010002,92.690002,93.150002,2575800,87.41363
2014-04-14,93.900002,94.040001,93.010002,93.800003,1875900,88.023603
2014-04-15,93.870003,95.489998,93.330002,94.489998,3036300,88.671106
2014-04-16,94.209999,95.309998,91.910004,95.25,2456000,89.384306
2014-04-17,95.57,96.589996,95.080002,96.269997,1292100,90.341489
2014-04-21,96.239998,97.150002,96.059998,96.889999,1205200,90.923311
2014-04-22,96.970001,97.480003,96.370003,96.919998,1655000,90.951462
2014-04-23,94.970001,95.809998,93.25,95.010002,3488300,89.159088
2014-04-24,95.269997,95.599998,94.330002,95.110001,1452300,89.252928
2014-04-25,95.110001,95.110001,93.639999,94.029999,1472000,88.239435
2014-04-28,94.230003,94.629997,93.190002,94.25,1664100,88.445888
2014-04-29,94.449997,94.860001,93.760002,94.709999,1257500,88.87756
2014-04-30,94.260002,94.669998,93.790001,94.529999,1299900,89.217326
2014-05-01,94.379997,94.669998,93.449997,93.580002,1342300,88.320719
2014-05-02,93.68,93.959999,93.239998,93.57,1316600,88.311279
2014-05-05,93.290001,93.769997,92.690002,93.639999,1109000,88.377345
2014-05-06,93.379997,94.599998,93.18,93.75,2135800,88.481164
2014-05-07,94.0,95.190002,93.800003,94.959999,1152100,89.62316
2014-05-08,94.93,96.0,94.93,95.5,1229900,90.132812
2014-05-09,95.610001,95.739998,95.010002,95.300003,1113900,89.944055
2014-05-12,95.959999,96.849998,95.779999,96.760002,1037600,91.322001
2014-05-13,97.07,97.980003,96.879997,97.580002,1346000,92.095916
2014-05-14,97.580002,97.739998,96.690002,97.419998,1031400,91.944904
2014-05-15,97.120003,97.120003,95.57,96.43,1294900,91.010545
2014-05-16,96.519997,97.379997,96.370003,97.339996,968700,91.869399
2014-05-19,97.18,97.900002,96.900002,97.769997,953600,92.275233
2014-05-20,97.800003,98.57,97.519997,97.870003,1500200,92.369618
2014-05-21,98.0,99.019997,97.93,98.830002,1009000,93.275665
2014-05-22,98.849998,99.440002,98.339996,99.040001,998100,93.473862
2014-05-23,99.260002,100.129997,99.160004,99.199997,2112900,93.624866
2014-05-27,99.839996,100.0,99.580002,99.809998,1055200,94.200584
2014-05-28,99.900002,100.75,99.75,100.139999,1024100,94.512039
2014-05-29,100.480003,101.080002,100.269997,101.040001,934600,95.36146
2014-05-30,100.809998,101.330002,100.410004,100.75,1472300,95.087757
2014-06-02,101.059998,101.529999,100.419998,100.580002,1215900,94.927313
2014-06-03,99.629997,100.07,98.540001,98.879997,2007900,93.32285
2014-06-04,98.809998,99.419998,98.709999,99.18,1191400,93.605993
2014-06-05,99.32,100.580002,99.290001,100.489998,1562700,94.842367
2014-06-06,100.620003,101.940002,100.419998,101.760002,1132400,96.040996
2014-06-09,101.760002,102.889999,101.699997,102.400002,1333400,96.645027
2014-06-10,102.93,103.050003,101.239998,101.919998,1121300,96.192
2014-06-11,101.599998,102.169998,101.379997,101.75,902700,96.031556
2014-06-12,101.540001,101.559998,100.0,100.199997,1121300,94.568665
2014-06-13,100.519997,101.32,100.43,101.160004,981700,95.474718
2014-06-16,101.099998,102.080002,100.730003,101.559998,1391700,95.852232
2014-06-17,101.32,101.809998,100.760002,101.5,1124900,95.795606
2014-06-18,101.68,102.889999,101.519997,102.82,1345900,97.041421
2014-06-19,102.720001,103.379997,102.400002,103.160004,1068000,97.362316
2014-06-20,103.449997,104.489998,103.190002,104.410004,1633300,98.542065
2014-06-23,104.269997,104.629997,103.07,103.349998,1228900,97.541633
2014-06-24,103.150002,103.629997,102.089996,102.129997,1150500,96.390197
2014-06-25,102.18,102.75,101.699997,102.300003,1365900,96.550649
2014-06-26,102.389999,102.470001,101.160004,101.639999,2002300,95.927738
2014-06-27,101.169998,101.970001,101.019997,101.650002,2032200,95.937178
2014-06-30,102.669998,104.580002,102.269997,103.029999,1853700,97.239618
2014-07-01,103.209999,103.75,102.470001,102.550003,1829600,96.786598
2014-07-02,103.080002,103.629997,102.309998,103.559998,1664300,97.73983
