Date,Open_EOG,High_EOG,Low_EOG,Close_EOG,Volume_EOG,AdjClose_EOG
2013-09-30,167.559998,170.339996,167.119995,169.279999,2593800,83.042798
2013-10-01,168.610001,172.830002,168.550003,172.149994,2809200,84.450716
2013-10-02,171.869995,172.360001,169.179993,172.360001,2717600,84.553738
2013-10-03,171.949997,172.229996,169.990005,171.800003,2515400,84.279023
2013-10-04,171.919998,174.860001,170.539993,174.589996,3206400,85.647695
2013-10-07,172.210007,174.210007,171.25,172.830002,3423800,84.784304
2013-10-08,172.339996,174.649994,170.410004,171.460007,3545000,84.112233
2013-10-09,172.330002,173.559998,169.600006,171.520004,3839600,84.141665
2013-10-10,173.389999,174.940002,172.940002,174.860001,3032600,85.78015
2013-10-11,174.320007,180.949997,174.25,178.990005,3899800,87.806184
2013-10-14,177.360001,181.080002,176.330002,181.059998,2461200,88.821649
2013-10-15,180.25,181.979996,179.0,179.970001,3037000,88.3787
2013-10-16,182.479996,185.869995,181.470001,182.289993,4577200,89.517989
2013-10-17,181.679993,182.399994,179.300003,181.389999,4643400,89.076025
2013-10-18,182.660004,184.169998,180.839996,183.789993,4302000,90.254601
2013-10-21,183.0,185.5,182.649994,184.320007,2405000,90.514878
2013-10-22,186.789993,188.300003,183.580002,185.149994,3930000,90.922463
2013-10-23,183.119995,183.119995,176.509995,178.440002,5441400,87.627357
2013-10-24,178.059998,182.570007,176.110001,181.429993,4082000,89.095665
2013-10-25,182.350006,184.089996,181.289993,183.440002,2583800,90.08273
2013-10-28,183.830002,183.899994,181.880005,182.419998,1835000,89.581832
2013-10-29,182.869995,185.770004,182.309998,185.080002,2861800,90.888092
2013-10-30,186.320007,186.850006,178.889999,180.330002,3915000,88.555487
2013-10-31,179.979996,180.910004,176.710007,178.399994,3954400,87.60771
2013-11-01,178.610001,180.029999,175.399994,178.979996,3633200,87.892534
2013-11-04,180.470001,183.600006,179.729996,183.460007,2737200,90.092553
2013-11-05,183.339996,183.339996,179.520004,179.729996,3686200,88.26084
2013-11-06,181.330002,182.899994,175.940002,176.639999,4666800,86.743421
2013-11-07,179.309998,180.240005,165.050003,171.580002,9039000,84.258584
2013-11-08,171.119995,173.259995,170.559998,170.960007,5577800,83.954121
2013-11-11,171.210007,171.639999,169.630005,171.449997,3293200,84.194742
2013-11-12,170.699997,171.080002,165.800003,167.100006,4579200,82.058572
2013-11-13,166.440002,169.860001,165.789993,169.460007,4713200,83.217509
2013-11-14,169.490005,170.080002,167.949997,169.669998,3690600,83.32063
2013-11-15,170.279999,172.139999,167.880005,171.380005,4322400,84.160371
2013-11-18,171.5,172.199997,167.470001,168.520004,3032000,82.755897
2013-11-19,168.119995,169.470001,165.649994,167.889999,3115400,82.446518
2013-11-20,168.850006,169.759995,166.210007,166.919998,3010600,81.970175
2013-11-21,168.119995,169.960007,167.800003,169.309998,3079200,83.143843
2013-11-22,170.199997,170.410004,167.350006,170.149994,2536600,83.556344
2013-11-25,169.320007,169.369995,165.669998,169.190002,3777800,83.084916
2013-11-26,169.350006,171.479996,167.699997,169.199997,3180400,83.089824
2013-11-27,168.929993,169.690002,165.520004,166.429993,3360200,81.729546
2013-11-29,166.5,167.110001,164.190002,165.0,2248400,81.027313
2013-12-02,166.0,166.550003,163.130005,165.0,3034400,81.027313
2013-12-03,164.449997,166.729996,161.820007,165.479996,4163800,81.263026
2013-12-04,165.600006,169.110001,165.5,167.130005,3751400,82.073304
2013-12-05,165.339996,167.740005,164.160004,165.380005,4473800,81.213923
2013-12-06,166.949997,167.100006,159.889999,160.039993,7343200,78.591579
2013-12-09,160.919998,161.25,156.309998,158.139999,8547400,77.65854
2013-12-10,158.429993,161.940002,158.139999,159.309998,4554400,78.233097
2013-12-11,158.850006,159.139999,156.009995,156.259995,4240000,76.735318
2013-12-12,156.429993,159.320007,156.240005,158.360001,3813000,77.766577
2013-12-13,157.669998,159.350006,156.490005,159.020004,4488600,78.090688
2013-12-16,159.339996,161.970001,159.339996,159.740005,4120200,78.444263
2013-12-17,160.520004,160.520004,157.509995,159.649994,3471800,78.40006
2013-12-18,159.639999,162.380005,158.330002,162.0,5965400,79.554089
2013-12-19,161.669998,165.910004,161.179993,165.330002,5073600,81.189368
2013-12-20,166.119995,169.320007,165.449997,168.520004,6265800,82.755897
2013-12-23,169.259995,169.839996,166.830002,167.619995,3028000,82.313926
2013-12-24,167.820007,168.270004,166.229996,168.259995,978200,82.628213
2013-12-26,168.460007,169.539993,167.669998,168.020004,1772200,82.51036
2013-12-27,168.139999,169.479996,167.679993,169.160004,1685200,83.070185
2013-12-30,168.949997,170.5,166.199997,167.350006,2811400,82.181341
2013-12-31,167.339996,168.850006,166.470001,167.839996,2109800,82.421963
2014-01-02,166.570007,167.960007,164.059998,165.020004,2943400,81.037136
2014-01-03,165.75,166.649994,163.809998,164.559998,2693800,80.811239
2014-01-06,164.770004,165.330002,162.339996,164.020004,3649200,80.546062
2014-01-07,165.070007,166.910004,163.710007,166.850006,3286800,81.935804
2014-01-08,166.020004,167.830002,165.050003,166.779999,2857800,81.901425
2014-01-09,167.410004,168.889999,165.479996,167.0,3539400,82.009462
2014-01-10,167.460007,168.100006,165.990005,166.809998,2949800,81.916156
2014-01-13,167.410004,168.270004,162.970001,163.460007,2672600,80.271061
2014-01-14,164.059998,168.729996,163.630005,168.600006,3221800,82.795184
2014-01-15,169.460007,173.279999,169.399994,170.360001,4088800,83.752861
2014-01-16,170.100006,171.169998,168.699997,170.100006,3342400,83.625042
2014-01-17,170.960007,171.880005,168.919998,168.960007,3325800,83.064593
2014-01-21,169.160004,170.550003,168.139999,169.229996,3195000,83.197325
2014-01-22,170.199997,172.300003,169.25,171.720001,3588600,84.421469
2014-01-23,169.779999,171.740005,168.229996,169.169998,4482800,83.167829
2014-01-24,168.050003,169.039993,165.119995,165.529999,5645400,81.378322
2014-01-27,165.169998,165.490005,161.259995,162.100006,3806000,79.69206
2014-01-28,163.380005,167.5,162.289993,167.220001,3292600,82.209166
2014-01-29,165.919998,166.160004,163.539993,164.649994,3280400,80.945692
2014-01-30,165.100006,167.5,164.649994,166.130005,2263000,81.673299
2014-01-31,164.669998,167.600006,163.179993,165.240005,2639600,81.235755
2014-02-03,164.610001,166.860001,161.5,161.740005,4528800,79.515075
2014-02-04,162.669998,168.990005,162.5,168.580002,6576800,82.877773
2014-02-05,168.100006,169.699997,166.770004,167.490005,4293000,82.341906
2014-02-06,167.690002,173.789993,167.690002,173.25,5142200,85.173651
2014-02-07,174.770004,176.880005,173.139999,176.5,4170600,86.771425
2014-02-10,176.759995,176.759995,173.070007,174.199997,3538200,85.640691
2014-02-11,174.300003,176.210007,173.559998,174.729996,3298800,85.901251
2014-02-12,175.75,176.899994,174.490005,175.110001,2585000,86.08807
2014-02-13,173.580002,176.75,172.600006,175.470001,3432600,86.265054
2014-02-14,175.710007,177.25,174.889999,176.960007,2337600,86.997575
2014-02-18,178.119995,180.259995,178.009995,179.919998,3654600,88.452774
2014-02-19,179.050003,181.610001,178.399994,178.860001,3835000,87.931655
2014-02-20,179.039993,182.059998,178.149994,180.029999,4512000,88.506853
2014-02-21,180.470001,180.970001,177.940002,178.0,5410800,87.508859
2014-02-24,178.429993,181.619995,177.029999,180.399994,7053200,88.688751
2014-02-25,182.850006,185.130005,179.25,184.0,7461200,90.458596
2014-02-26,183.610001,188.410004,182.880005,186.440002,7214400,91.658157
2014-02-27,186.410004,187.649994,184.490005,187.470001,3779600,92.164528
2014-02-28,187.720001,191.080002,187.110001,189.419998,5076400,93.123191
2014-03-03,189.050003,192.0,188.619995,189.289993,5608400,93.059278
2014-03-04,190.470001,192.919998,190.330002,191.559998,4265400,94.175263
2014-03-05,192.039993,193.220001,190.050003,190.490005,3900800,93.649231
2014-03-06,190.720001,192.210007,189.330002,191.059998,3450600,93.929452
2014-03-07,191.520004,191.949997,188.199997,189.919998,3917200,93.369002
2014-03-10,189.919998,189.919998,187.119995,189.050003,2759200,92.941293
2014-03-11,189.839996,190.169998,185.320007,185.600006,4103200,91.245196
2014-03-12,183.600006,186.429993,181.660004,185.130005,4087600,91.014132
2014-03-13,186.25,186.649994,181.770004,182.910004,3763800,89.922729
2014-03-14,182.970001,186.210007,182.899994,185.970001,3178400,91.427094
2014-03-17,186.600006,188.0,186.0,187.229996,2722400,92.046536
2014-03-18,187.399994,190.520004,187.179993,189.160004,3166000,92.995372
2014-03-19,189.350006,189.440002,186.029999,187.529999,3165000,92.194024
2014-03-20,187.619995,190.559998,186.070007,190.330002,4022400,93.570569
2014-03-21,191.910004,193.160004,189.380005,191.639999,5331800,94.214594
2014-03-24,192.25,192.970001,188.460007,189.600006,3461600,93.211687
2014-03-25,191.179993,192.970001,190.899994,191.570007,3816400,94.180184
2014-03-26,192.550003,195.320007,191.899994,192.119995,4117200,94.450571
2014-03-27,192.289993,195.399994,192.020004,193.460007,3528200,95.109351
2014-03-28,194.470001,198.820007,194.110001,197.160004,4051000,96.928354
2014-03-31,198.470001,199.5,195.050003,196.169998,8285600,96.441645
2014-04-01,99.379997,100.360001,98.260002,98.980003,3422900,97.321654
2014-04-02,98.269997,99.449997,98.019997,99.110001,2858000,97.449473
2014-04-03,99.330002,101.5,99.260002,100.650002,5219000,98.963672
2014-04-04,102.669998,103.300003,98.949997,99.769997,4028600,98.098411
2014-04-07,99.720001,99.980003,97.449997,97.93,3146300,96.289243
2014-04-08,97.779999,99.580002,97.540001,98.709999,3293600,97.056173
2014-04-09,98.940002,99.169998,97.989998,98.949997,3826700,97.29215
2014-04-10,98.629997,99.989998,97.559998,98.110001,4706000,96.466228
2014-04-11,97.669998,99.440002,97.57,98.629997,4581500,96.977512
2014-04-14,99.519997,100.099998,98.720001,99.959999,3427800,98.409951
2014-04-15,99.629997,101.68,99.519997,101.110001,4695400,99.54212
2014-04-16,101.480003,102.199997,100.43,101.010002,3650900,99.443672
2014-04-17,100.839996,102.839996,100.839996,102.449997,3253200,100.861337
2014-04-21,102.980003,103.580002,101.839996,103.529999,2404700,101.924592
2014-04-22,103.269997,103.269997,102.110001,102.339996,3332800,100.753042
2014-04-23,102.529999,105.18,102.529999,105.080002,3445700,103.450559
2014-04-24,105.5,105.5,103.419998,103.480003,3716000,101.875372
2014-04-25,103.25,103.300003,98.519997,99.040001,7168000,97.504219
2014-04-28,99.940002,100.0,96.529999,98.059998,5112100,96.539412
2014-04-29,98.879997,101.230003,98.830002,99.620003,4089100,98.075227
2014-04-30,99.07,99.199997,97.010002,98.0,6297700,96.480345
2014-05-01,98.330002,98.769997,96.809998,97.120003,4240100,95.613993
2014-05-02,97.300003,98.25,96.82,97.059998,3710900,95.554919
2014-05-05,96.040001,99.709999,96.010002,99.25,4757400,97.710962
2014-05-06,102.800003,106.5,101.839996,103.629997,8515800,102.02304
2014-05-07,104.610001,105.449997,102.639999,104.790001,5705400,103.165055
2014-05-08,104.029999,104.559998,101.620003,101.730003,3264300,100.152508
2014-05-09,102.0,102.300003,100.639999,102.279999,3709500,100.693975
2014-05-12,102.57,103.730003,101.980003,103.639999,3351800,102.032887
2014-05-13,104.580002,105.5,104.07,105.169998,3426300,103.53916
2014-05-14,105.389999,105.489998,103.860001,103.900002,2415000,102.288857
2014-05-15,103.970001,103.980003,101.550003,102.739998,2608100,101.146841
2014-05-16,102.57,102.879997,101.339996,102.5,2846300,100.910565
2014-05-19,102.5,103.360001,101.959999,102.300003,1832600,100.713669
2014-05-20,102.220001,102.949997,101.470001,101.889999,1937500,100.310023
2014-05-21,102.699997,104.360001,102.129997,104.160004,1777500,102.544827
2014-05-22,104.290001,105.169998,103.529999,103.68,2457100,102.072267
2014-05-23,103.889999,105.150002,103.440002,103.970001,2535000,102.357771
2014-05-27,104.440002,104.970001,103.75,104.730003,2072500,103.105988
2014-05-28,104.860001,105.629997,104.400002,105.190002,2724800,103.558854
2014-05-29,105.419998,106.709999,105.0,106.669998,2565500,105.0159
2014-05-30,106.269997,106.360001,105.25,105.800003,2293300,104.159396
2014-06-02,105.949997,106.0,104.949997,105.379997,1712400,103.745903
2014-06-03,105.449997,106.660004,105.269997,106.660004,1974800,105.006061
2014-06-04,106.480003,106.730003,105.559998,106.370003,1695600,104.720557
2014-06-05,106.349998,107.910004,105.82,107.900002,2212100,106.22683
2014-06-06,108.139999,109.559998,108.040001,109.32,2151400,107.624809
2014-06-09,110.089996,110.75,109.0,109.510002,2366300,107.811865
2014-06-10,109.389999,109.75,108.410004,108.690002,2174200,107.004581
2014-06-11,108.25,110.910004,108.139999,110.699997,2683700,108.983407
2014-06-12,111.459999,113.019997,111.220001,111.629997,3799500,109.898986
2014-06-13,111.769997,114.059998,110.529999,114.019997,3126400,112.251924
2014-06-16,115.209999,115.209999,113.019997,114.029999,4075200,112.261772
2014-06-17,113.949997,113.949997,111.260002,112.389999,5247000,110.647203
2014-06-18,112.580002,113.839996,111.739998,113.540001,2912400,111.779372
2014-06-19,113.139999,115.849998,112.519997,115.800003,3865900,114.004329
2014-06-20,117.050003,118.389999,116.150002,117.980003,5556100,116.150525
2014-06-23,118.519997,118.889999,116.949997,117.410004,3328800,115.589364
2014-06-24,117.18,117.449997,112.239998,113.019997,4574300,111.267431
2014-06-25,113.32,116.25,113.32,116.019997,3456700,114.220911
2014-06-26,115.68,115.82,114.07,115.419998,2355100,113.630217
2014-06-27,115.230003,115.93,114.709999,115.839996,2801600,114.043702
2014-06-30,116.080002,117.190002,115.849998,116.860001,2342000,115.047889
2014-07-01,117.440002,117.940002,116.019997,116.550003,2793600,114.742699
2014-07-02,116.860001,117.589996,115.540001,116.230003,2649800,114.427661
2014-07-03,116.269997,117.019997,115.110001,116.75,1677900,114.939595
2014-07-07,116.400002,116.5,115.419998,115.730003,1574500,113.935415
2014-07-08,115.370003,116.550003,115.129997,115.980003,2511100,114.181538
2014-07-09,116.099998,116.629997,115.190002,116.559998,1938800,114.752538
2014-07-10,114.879997,115.879997,113.760002,114.959999,2212700,113.177351
2014-07-11,115.739998,115.739998,113.389999,113.650002,2482100,111.887667
2014-07-14,114.650002,116.050003,114.309998,115.690002,2956100,113.896034
2014-07-15,114.910004,115.620003,112.639999,113.440002,3367700,111.801726
2014-07-16,114.620003,117.279999,114.169998,117.099998,3181000,115.408865
2014-07-17,117.480003,118.809998,115.349998,115.550003,2286700,113.881254
2014-07-18,115.360001,116.389999,114.339996,116.040001,2605200,114.364176
2014-07-21,115.860001,116.43,115.120003,116.150002,1595000,114.472588
2014-07-22,116.75,117.620003,115.800003,116.550003,2600600,114.866813
2014-07-23,116.699997,116.699997,115.300003,115.949997,3621600,114.275472
2014-07-24,116.480003,116.93,115.699997,116.199997,2864400,114.521861
2014-07-25,115.580002,115.860001,114.400002,114.82,1981100,113.161794
2014-07-28,114.82,115.019997,113.0,113.389999,2993500,111.752445
2014-07-29,113.269997,115.330002,113.190002,114.239998,2502800,112.590168
2014-07-30,114.830002,115.440002,113.360001,113.629997,1778300,111.988977
2014-07-31,112.839996,113.089996,109.370003,109.440002,4162500,107.859493
2014-08-01,108.650002,109.809998,107.160004,108.040001,3966400,106.47971
2014-08-04,108.739998,112.120003,108.080002,111.809998,3002600,110.195261
2014-08-05,111.809998,111.809998,107.510002,108.629997,4848700,107.061186
2014-08-06,107.029999,108.510002,105.629997,106.639999,5007700,105.099927
2014-08-07,107.629997,107.629997,105.400002,106.059998,2977200,104.528302
2014-08-08,106.07,107.900002,106.07,107.779999,2354100,106.223463
2014-08-11,108.720001,109.0,107.919998,108.300003,2760600,106.735957
2014-08-12,107.889999,108.489998,106.339996,106.690002,3265800,105.149208
2014-08-13,107.660004,107.879997,106.220001,106.349998,2337400,104.814114
2014-08-14,107.220001,107.230003,103.57,103.93,3490700,102.429065
2014-08-15,103.970001,106.419998,103.669998,106.089996,4557700,104.557867
2014-08-18,106.650002,106.910004,104.660004,105.43,3275500,103.907403
2014-08-19,106.099998,107.349998,105.660004,107.029999,3145300,105.484294
2014-08-20,107.089996,107.449997,106.099998,107.279999,2185900,105.730684
2014-08-21,107.5,107.519997,106.019997,107.190002,2138800,105.641987
2014-08-22,106.589996,106.839996,105.610001,106.269997,2075400,104.735268
2014-08-25,106.93,108.25,106.599998,107.940002,1932600,106.381156
2014-08-26,108.860001,110.470001,108.5,109.400002,3283200,107.82007
2014-08-27,109.43,109.449997,108.07,108.610001,1996700,107.041478
2014-08-28,108.32,109.080002,108.099998,108.389999,1756800,106.824654
2014-08-29,108.800003,109.980003,108.370003,109.879997,1802700,108.293134
2014-09-02,109.57,109.849998,107.080002,107.709999,2755100,106.154474
2014-09-03,108.849998,109.080002,107.459999,107.739998,1479100,106.18404
2014-09-04,107.760002,107.989998,103.970001,104.610001,3937200,103.099245
2014-09-05,104.349998,105.290001,103.050003,105.18,3235500,103.661013
2014-09-08,104.07,104.07,100.75,101.410004,5549200,99.945462
2014-09-09,101.629997,102.489998,100.82,101.309998,3636000,99.8469
2014-09-10,100.93,102.139999,99.330002,102.010002,3713700,100.536795
2014-09-11,100.93,103.129997,100.5,103.059998,4596100,101.571627
2014-09-12,102.5,102.57,101.029999,101.32,3699800,99.856758
2014-09-15,100.800003,102.410004,100.120003,101.910004,3055400,100.438241
2014-09-16,102.330002,105.900002,101.75,105.220001,4116100,103.700436
2014-09-17,105.650002,106.089996,104.519997,105.190002,3689600,103.670871
2014-09-18,105.82,105.989998,104.209999,104.980003,3003200,103.463904
2014-09-19,105.239998,105.900002,103.959999,104.370003,6346200,102.862713
2014-09-22,103.82,103.860001,100.57,101.739998,4437000,100.27069
2014-09-23,101.550003,101.629997,100.449997,100.839996,5577300,99.383686
2014-09-24,100.940002,102.870003,99.550003,102.139999,4584400,100.664915
2014-09-25,102.639999,102.699997,100.139999,100.360001,3588900,98.910623
2014-09-26,100.370003,102.410004,100.209999,101.879997,3327500,100.408668
2014-09-29,100.800003,102.059998,100.099998,101.870003,4300400,100.398818
2014-09-30,101.849998,101.849998,97.449997,99.019997,6422700,97.589971
2014-10-01,99.209999,99.730003,96.150002,96.849998,5856700,95.451311
2014-10-02,95.760002,97.639999,94.269997,97.059998,5381500,95.658278
2014-10-03,97.720001,97.720001,95.57,96.57,4433900,95.175356
2014-10-06,96.839996,97.0,94.360001,95.089996,5114400,93.716727
2014-10-07,95.019997,96.019997,93.57,93.610001,5515800,92.258105
2014-10-08,93.309998,94.690002,90.800003,94.559998,7723600,93.194382
2014-10-09,93.639999,93.730003,90.879997,91.959999,9684400,90.631932
2014-10-10,91.07,91.949997,88.610001,89.830002,9915400,88.532696
2014-10-13,89.25,90.300003,83.580002,83.760002,9446700,82.550358
2014-10-14,85.400002,86.879997,83.5,83.839996,12228000,82.629197
2014-10-15,82.029999,88.529999,81.07,88.169998,11107300,87.071138
2014-10-16,85.190002,92.519997,85.190002,91.269997,10111100,90.132501
2014-10-17,94.199997,95.550003,90.260002,91.220001,8665500,90.083129
2014-10-20,91.629997,93.129997,90.769997,92.760002,4420600,91.603937
2014-10-21,94.349998,96.150002,94.269997,96.029999,6298800,94.833179
2014-10-22,96.760002,97.0,91.980003,92.07,7672400,90.922534
2014-10-23,94.239998,94.839996,92.400002,93.400002,9219300,92.23596
2014-10-24,92.949997,93.019997,90.199997,92.099998,5417400,90.952159
2014-10-27,90.279999,90.279999,86.949997,88.43,7433800,87.3279
2014-10-28,88.809998,91.910004,87.550003,91.5,6123200,90.359638
2014-10-29,94.239998,95.32,91.760002,93.129997,5926100,91.969321
2014-10-30,92.57,93.290001,91.029999,92.220001,3743400,91.070666
2014-10-31,91.949997,95.099998,90.739998,95.050003,5495200,93.865397
2014-11-03,95.050003,96.809998,92.889999,93.32,7006200,92.156955
2014-11-04,89.669998,90.989998,89.0,90.279999,8208000,89.154842
2014-11-05,95.5,97.470001,93.559998,96.099998,11401900,94.902307
2014-11-06,95.190002,99.18,95.110001,98.970001,8202200,97.736541
2014-11-07,99.720001,101.580002,99.269997,99.550003,7009200,98.309314
2014-11-10,101.010002,102.25,97.989998,98.5,5947800,97.272397
2014-11-11,98.5,99.07,97.110001,98.75,4274300,97.519281
2014-11-12,98.68,99.349998,97.349998,97.559998,3433600,96.34411
2014-11-13,96.5,97.440002,94.470001,95.849998,5859100,94.655422
2014-11-14,96.32,98.360001,96.199997,98.160004,3992500,96.936638
2014-11-17,97.010002,97.379997,95.730003,96.349998,4349400,95.149191
2014-11-18,96.32,98.260002,96.089996,97.669998,3917200,96.45274
2014-11-19,98.75,98.800003,96.779999,98.330002,3830800,97.104518
2014-11-20,98.449997,100.290001,98.339996,99.440002,4623400,98.200684
2014-11-21,102.489998,103.040001,101.290001,101.739998,6378000,100.472015
2014-11-24,101.18,101.739998,99.25,99.559998,4110600,98.319184
2014-11-25,100.279999,100.32,96.720001,96.739998,5591700,95.53433
2014-11-26,96.620003,96.629997,93.860001,94.07,5346100,92.897608
2014-11-28,87.160004,88.43,85.190002,86.720001,9472100,85.639212
2014-12-01,85.519997,87.580002,83.660004,87.239998,10063500,86.152728
2014-12-02,87.379997,91.330002,86.870003,90.300003,10146400,89.174596
2014-12-03,91.709999,93.599998,90.800003,91.800003,6237200,90.655902
2014-12-04,90.790001,93.0,89.75,93.0,5108100,91.840943
2014-12-05,91.910004,92.050003,89.779999,90.75,7572500,89.618985
2014-12-08,89.080002,89.5,87.510002,88.190002,8672200,87.090893
2014-12-09,87.0,91.120003,86.769997,89.150002,8197500,88.038927
2014-12-10,86.379997,87.260002,85.540001,86.790001,8821700,85.708339
2014-12-11,87.190002,89.760002,86.129997,86.860001,5808100,85.777467
2014-12-12,85.309998,88.419998,85.099998,86.370003,6606200,85.293576
2014-12-15,87.089996,88.160004,84.949997,85.339996,6867000,84.276406
2014-12-16,83.860001,89.389999,83.779999,85.470001,8303700,84.404791
2014-12-17,87.610001,92.209999,86.110001,91.139999,10269500,90.004124
2014-12-18,93.830002,94.389999,88.900002,92.449997,8888600,91.297795
2014-12-19,93.629997,95.089996,92.449997,95.019997,7853400,93.835765
2014-12-22,94.209999,95.620003,93.68,95.059998,6746600,93.875267
2014-12-23,95.739998,97.269997,94.540001,96.410004,4243900,95.208448
2014-12-24,95.610001,95.639999,92.510002,94.050003,3012800,92.87786
2014-12-26,94.900002,95.199997,93.330002,93.82,2210600,92.650724
2014-12-29,94.550003,95.209999,93.449997,94.330002,3397000,93.15437
2014-12-30,93.5,94.330002,91.889999,92.699997,3379400,91.544679
2014-12-31,91.970001,93.550003,90.75,92.07,3329200,90.922534
