Date,Open_LMT,High_LMT,Low_LMT,Close_LMT,Volume_LMT,AdjClose_LMT
2013-07-30,120.519997,120.919998,119.480003,120.089996,1584600,109.199791
2013-07-31,120.440002,121.57,119.32,120.120003,1852200,109.227077
2013-08-01,120.760002,122.239998,120.75,122.169998,1238500,111.091171
2013-08-02,123.120003,124.080002,121.940002,123.769997,1842300,112.546076
2013-08-05,123.550003,124.629997,123.230003,124.150002,1166200,112.89162
2013-08-06,124.040001,124.529999,123.870003,124.260002,1597700,112.991646
2013-08-07,124.0,124.699997,123.699997,124.540001,1372100,113.246253
2013-08-08,125.0,125.0,123.809998,124.639999,1358700,113.337183
2013-08-09,124.510002,124.699997,123.599998,124.019997,1307800,112.773405
2013-08-12,123.839996,124.18,122.980003,123.0,1376200,111.845905
2013-08-13,123.269997,124.300003,123.0,124.059998,1481600,112.809778
2013-08-14,124.0,124.279999,123.349998,123.620003,1045300,112.409684
2013-08-15,122.75,123.360001,121.830002,122.129997,1191700,111.054797
2013-08-16,121.830002,122.779999,121.699997,122.199997,1400300,111.118449
2013-08-19,121.919998,122.580002,121.25,121.910004,1191700,110.854754
2013-08-20,121.919998,123.970001,121.919998,122.410004,1545400,111.309412
2013-08-21,122.370003,123.93,121.870003,122.93,1455900,111.782253
2013-08-22,123.32,124.57,123.050003,123.709999,4718000,112.491519
2013-08-23,123.720001,126.300003,123.589996,126.0,4927100,114.573854
2013-08-26,126.0,126.730003,125.099998,125.190002,1311100,113.83731
2013-08-27,124.449997,125.82,122.800003,123.139999,1315200,111.973209
2013-08-28,123.260002,124.0,123.220001,123.300003,1207700,112.118703
2013-08-29,122.43,123.050003,122.029999,122.339996,1333600,112.293093
2013-08-30,122.580002,122.669998,121.720001,122.419998,1847000,112.366525
2013-09-03,123.349998,124.360001,123.099998,123.629997,1525400,113.477155
2013-09-04,123.349998,124.860001,123.25,124.269997,1360300,114.064596
2013-09-05,123.580002,124.360001,123.07,124.139999,1337200,113.945275
2013-09-06,124.540001,124.879997,122.540001,123.730003,1662600,113.568949
2013-09-09,123.970001,124.870003,123.82,124.07,1220200,113.881024
2013-09-10,124.690002,125.800003,124.339996,125.07,1352500,114.798901
2013-09-11,124.910004,126.57,124.910004,126.57,1143300,116.175717
2013-09-12,126.309998,127.389999,126.199997,126.540001,1886100,116.148181
2013-09-13,126.970001,127.32,126.019997,127.25,973200,116.799873
2013-09-16,128.210007,129.169998,127.900002,128.460007,1418000,117.910511
2013-09-17,128.470001,129.759995,128.210007,129.639999,1169300,118.993599
2013-09-18,129.649994,130.889999,128.449997,130.839996,1386500,120.095049
2013-09-19,131.0,131.600006,130.199997,130.389999,1403500,119.682007
2013-09-20,130.440002,130.630005,128.0,128.0,2284900,117.488281
2013-09-23,128.119995,128.860001,127.0,127.620003,1138700,117.13949
2013-09-24,127.879997,129.220001,127.879997,128.139999,1309100,117.616783
2013-09-25,127.690002,128.449997,127.290001,127.860001,1062300,117.359779
2013-09-26,128.149994,129.949997,128.009995,129.850006,1525700,119.18636
2013-09-27,129.589996,129.850006,128.070007,129.240005,1308900,118.626454
2013-09-30,128.080002,128.580002,127.25,127.550003,1588500,117.075239
2013-10-01,127.769997,128.300003,127.440002,127.5,1377500,117.029343
2013-10-02,127.110001,127.150002,124.099998,125.080002,3204200,114.808082
2013-10-03,124.910004,124.919998,122.099998,122.830002,2668500,112.742858
2013-10-04,123.150002,123.410004,121.519997,122.5,2490300,112.439957
2013-10-07,122.169998,124.959999,121.830002,123.559998,1950700,113.412904
2013-10-08,123.629997,123.949997,122.389999,122.459999,1080200,112.403241
2013-10-09,122.620003,123.139999,121.75,122.029999,1531000,112.008553
2013-10-10,122.709999,126.699997,122.709999,126.68,1323200,116.276684
2013-10-11,126.209999,126.580002,125.75,126.169998,1260000,115.808564
2013-10-14,125.839996,127.629997,125.330002,127.5,790600,117.029343
2013-10-15,127.470001,127.629997,125.720001,125.900002,1109500,115.560741
2013-10-16,126.660004,127.989998,126.029999,127.860001,1494000,117.359779
2013-10-17,127.57,129.449997,127.089996,129.360001,857700,118.736595
2013-10-18,129.610001,129.610001,128.649994,128.899994,1447500,118.314365
2013-10-21,128.899994,129.059998,125.089996,125.300003,3450600,115.010016
2013-10-22,129.589996,130.179993,127.290001,130.050003,2784200,119.369932
2013-10-23,130.0,132.029999,130.0,131.979996,1672200,121.141429
2013-10-24,132.020004,132.990005,131.389999,132.619995,1125400,121.728869
2013-10-25,132.410004,134.190002,131.899994,134.0,1578100,122.995544
2013-10-28,133.759995,134.380005,132.949997,133.229996,1316400,122.288775
2013-10-29,133.399994,133.889999,132.869995,133.660004,1231100,122.68347
2013-10-30,134.119995,134.960007,133.320007,133.720001,1196100,122.73854
2013-10-31,134.009995,134.779999,133.160004,133.339996,1516500,122.389742
2013-11-01,133.539993,136.839996,133.429993,134.550003,2135000,123.50038
2013-11-04,135.0,136.0,134.910004,135.740005,833400,124.592656
2013-11-05,135.330002,136.360001,135.050003,135.470001,885700,124.344825
2013-11-06,135.529999,136.929993,135.529999,136.869995,921900,125.629848
2013-11-07,136.889999,138.149994,136.089996,136.199997,1285400,125.014871
2013-11-08,136.169998,138.149994,136.009995,138.110001,1281400,126.76802
2013-11-11,137.919998,137.919998,136.300003,137.149994,1029900,125.886852
2013-11-12,137.149994,137.240005,136.399994,137.229996,1485100,125.960284
2013-11-13,136.539993,137.380005,135.539993,137.259995,1667500,125.987819
2013-11-14,137.740005,138.399994,137.0,138.289993,886200,126.933231
2013-11-15,137.929993,138.039993,136.389999,137.449997,2043000,126.162218
2013-11-18,137.619995,138.850006,137.619995,137.850006,897700,126.529377
2013-11-19,138.110001,139.350006,137.720001,138.970001,1047000,127.557395
2013-11-20,138.839996,138.839996,136.990005,137.190002,858600,125.923575
2013-11-21,137.630005,139.009995,137.259995,138.669998,3642300,127.282029
2013-11-22,139.070007,140.940002,138.770004,140.880005,4836800,129.310544
2013-11-25,141.160004,142.130005,140.800003,141.759995,6402400,130.118266
2013-11-26,141.5,143.419998,141.309998,143.059998,2432600,131.31151
2013-11-27,142.089996,144.429993,142.089996,143.940002,1896400,133.35906
2013-11-29,143.869995,144.270004,141.240005,141.669998,1553300,131.255922
2013-12-02,141.850006,142.5,139.429993,139.699997,1676600,129.430735
2013-12-03,139.309998,139.699997,137.699997,138.770004,1987300,128.569105
2013-12-04,138.570007,138.679993,135.389999,136.229996,2163400,126.215811
2013-12-05,136.259995,137.559998,136.009995,136.660004,1190800,126.614209
2013-12-06,137.899994,138.5,137.220001,138.190002,1416600,128.031739
2013-12-09,138.5,139.289993,138.289993,138.929993,1389100,128.717333
2013-12-10,138.710007,139.860001,138.399994,139.309998,1197900,129.069404
2013-12-11,139.5,139.5,137.240005,137.460007,1163200,127.355405
2013-12-12,137.220001,138.679993,137.220001,137.979996,1193900,127.83717
2013-12-13,138.639999,139.199997,138.199997,139.029999,1017100,128.809988
2013-12-16,139.130005,140.410004,139.029999,140.050003,1270700,129.755012
2013-12-17,140.460007,140.990005,139.860001,140.850006,1161700,130.496207
2013-12-18,140.929993,143.990005,140.0,143.729996,2282800,133.164491
2013-12-19,143.75,143.75,141.869995,142.990005,1530400,132.478897
2013-12-20,143.389999,144.929993,142.899994,144.210007,1953600,133.609216
2013-12-23,144.949997,146.0,144.740005,145.059998,1806100,134.396725
2013-12-24,145.169998,146.279999,145.0,146.139999,726700,135.397336
2013-12-26,146.339996,149.210007,146.179993,148.839996,1498600,137.898858
2013-12-27,149.259995,149.990005,147.520004,148.130005,711400,137.241058
2013-12-30,148.039993,148.770004,146.009995,146.979996,835600,136.175585
2013-12-31,147.309998,148.860001,147.309998,148.660004,693000,137.732097
2014-01-02,147.050003,147.789993,145.839996,146.070007,1115900,135.332489
2014-01-03,146.5,147.330002,146.479996,147.059998,843400,136.249706
2014-01-06,147.300003,148.089996,146.100006,146.279999,1134800,135.527045
2014-01-07,149.0,149.300003,147.5,148.610001,1684100,137.685769
2014-01-08,148.389999,149.100006,147.710007,148.5,1222700,137.583855
2014-01-09,149.0,150.429993,148.539993,148.729996,1646600,137.796944
2014-01-10,148.990005,149.690002,147.550003,149.449997,1245800,138.464018
2014-01-13,153.699997,154.350006,150.509995,150.919998,3449000,139.82596
2014-01-14,151.130005,151.929993,149.190002,151.419998,2575800,140.289206
2014-01-15,151.419998,154.339996,151.100006,153.5,2294200,142.216308
2014-01-16,153.0,153.520004,152.619995,153.490005,1378700,142.207048
2014-01-17,153.729996,153.990005,153.009995,153.820007,2016300,142.512792
2014-01-21,154.0,156.539993,153.789993,154.100006,2274600,142.772208
2014-01-22,155.0,157.050003,154.259995,156.649994,2646600,145.134748
2014-01-23,157.110001,158.429993,150.300003,150.490005,3944100,139.427576
2014-01-24,151.330002,151.330002,146.679993,147.759995,3496200,136.898247
2014-01-27,148.119995,149.089996,145.119995,147.020004,2851400,136.212653
2014-01-28,147.009995,148.820007,146.800003,148.279999,2676000,137.380026
2014-01-29,147.139999,148.240005,146.5,147.350006,2501000,136.518396
2014-01-30,148.589996,150.289993,147.669998,148.660004,1931600,137.732097
2014-01-31,147.070007,151.990005,145.940002,150.910004,2618200,139.816701
2014-02-03,150.539993,152.0,147.419998,147.740005,2307200,136.879727
2014-02-04,147.789993,148.970001,144.690002,148.179993,2205000,137.287371
2014-02-05,147.740005,151.970001,147.429993,150.389999,2728100,139.334922
2014-02-06,149.729996,152.639999,149.5,151.740005,2073800,140.585689
2014-02-07,151.899994,155.699997,151.059998,155.130005,2072700,143.726492
2014-02-10,154.75,155.410004,153.509995,153.979996,2375000,142.661019
2014-02-11,154.570007,158.320007,154.179993,157.559998,2242200,145.977857
2014-02-12,158.710007,159.449997,157.970001,158.919998,1851100,147.237885
2014-02-13,157.660004,160.759995,156.539993,159.800003,2461600,148.053201
2014-02-14,159.800003,163.240005,159.309998,162.889999,2556400,150.916054
2014-02-18,161.529999,163.949997,161.529999,162.699997,1985200,150.740019
2014-02-19,162.600006,164.710007,162.009995,162.649994,1762400,150.693691
2014-02-20,163.0,165.889999,162.919998,164.270004,2112600,152.194616
2014-02-21,165.0,165.440002,163.369995,164.330002,2377600,152.250203
2014-02-24,165.619995,168.410004,164.800003,166.139999,2534300,153.927149
2014-02-25,166.580002,167.429993,163.100006,163.610001,2278400,151.583128
2014-02-26,163.300003,164.410004,160.809998,160.830002,2691000,149.007486
2014-02-27,160.399994,161.669998,159.509995,161.440002,3075100,150.819866
2014-02-28,161.149994,163.309998,161.149994,162.300003,2232700,151.623292
2014-03-03,160.820007,164.210007,160.520004,163.550003,1709000,152.791063
2014-03-04,164.289993,166.169998,164.289993,165.639999,1748200,154.743571
2014-03-05,166.229996,167.429993,165.5,166.820007,1889200,155.845954
2014-03-06,166.850006,167.479996,166.399994,166.839996,1378300,155.864628
2014-03-07,167.5,167.869995,165.970001,166.570007,1403500,155.612399
2014-03-10,165.690002,166.699997,165.110001,165.479996,1377100,154.594093
2014-03-11,165.369995,165.699997,163.720001,163.800003,1738200,153.024617
2014-03-12,163.470001,164.0,162.0,163.860001,1503100,153.080667
2014-03-13,164.529999,165.110001,162.320007,162.830002,1404600,152.118426
2014-03-14,162.539993,164.600006,162.149994,162.419998,1386100,151.735394
2014-03-17,163.440002,164.649994,163.080002,164.070007,1466300,153.276859
2014-03-18,164.850006,165.089996,163.850006,163.979996,1652400,153.192769
2014-03-19,164.369995,164.580002,160.009995,160.899994,2068200,150.315381
2014-03-20,161.119995,162.470001,159.369995,159.929993,3228500,149.40919
2014-03-21,161.0,161.369995,157.399994,157.399994,4247800,147.045624
2014-03-24,158.529999,159.369995,157.009995,158.190002,1997300,147.783663
2014-03-25,158.75,161.130005,158.580002,160.570007,2099700,150.007102
2014-03-26,160.839996,162.089996,159.619995,159.639999,1299200,149.138274
2014-03-27,159.289993,159.949997,158.020004,158.880005,1857000,148.428275
2014-03-28,159.529999,161.369995,159.240005,160.539993,1191800,149.979063
2014-03-31,162.25,163.550003,161.600006,163.240005,1458700,152.501458
2014-04-01,163.520004,164.130005,162.529999,163.710007,981900,152.940541
2014-04-02,164.0,164.770004,162.679993,164.699997,1050300,153.865406
2014-04-03,165.0,165.130005,163.699997,163.75,1254600,152.977903
2014-04-04,164.949997,164.949997,159.419998,159.610001,1622500,149.110248
2014-04-07,159.380005,160.610001,157.479996,157.740005,1315200,147.363269
2014-04-08,157.570007,157.800003,154.75,156.649994,1782800,146.344962
2014-04-09,158.029999,159.949997,156.919998,158.830002,1124300,148.381561
2014-04-10,159.080002,159.649994,155.309998,155.429993,1499300,145.205217
2014-04-11,154.970001,155.389999,153.539993,153.820007,2024200,143.701143
2014-04-14,155.0,157.160004,154.289993,155.820007,1356100,145.569575
2014-04-15,155.550003,157.589996,154.210007,157.389999,1160500,147.036287
2014-04-16,158.440002,159.470001,156.869995,159.440002,1167900,148.951433
2014-04-17,158.25,160.490005,158.25,160.25,1544900,149.708146
2014-04-21,163.240005,163.240005,160.360001,161.490005,1303700,150.866579
2014-04-22,164.679993,164.710007,156.199997,156.690002,2674100,146.382339
2014-04-23,156.809998,162.429993,155.820007,161.979996,2862400,151.324336
2014-04-24,162.429993,162.589996,159.600006,160.619995,1398300,150.053802
2014-04-25,160.220001,161.490005,158.690002,161.089996,1803400,150.492884
2014-04-28,161.330002,162.270004,159.800003,161.369995,1352700,150.754464
2014-04-29,161.300003,162.529999,160.910004,161.990005,1225900,151.333688
2014-04-30,162.020004,164.380005,161.350006,164.139999,1615800,153.342247
2014-05-01,163.720001,164.839996,162.320007,162.850006,1301700,152.137114
2014-05-02,163.0,164.110001,162.699997,163.899994,1133100,153.11803
2014-05-05,163.5,165.369995,162.789993,165.119995,945500,154.257775
2014-05-06,164.660004,165.300003,163.190002,163.490005,1026600,152.735012
2014-05-07,164.0,164.470001,162.570007,164.199997,1173300,153.398297
2014-05-08,164.179993,165.350006,163.639999,164.389999,1024700,153.575801
2014-05-09,164.149994,165.199997,163.380005,165.179993,837900,154.313825
2014-05-12,165.5,167.169998,165.300003,166.919998,1051900,155.939367
2014-05-13,166.919998,167.979996,166.330002,167.639999,968400,156.612003
2014-05-14,167.990005,168.0,164.850006,165.259995,1165600,154.388564
2014-05-15,164.820007,165.419998,162.770004,163.539993,1061100,152.781711
2014-05-16,163.690002,164.289993,162.009995,162.100006,1739200,151.436452
2014-05-19,162.149994,163.240005,161.699997,162.300003,1460200,151.623292
2014-05-20,162.490005,162.5,159.889999,160.570007,907600,150.007102
2014-05-21,161.160004,162.080002,160.850006,161.889999,859500,151.24026
2014-05-22,162.070007,162.380005,161.259995,161.820007,823200,151.174873
2014-05-23,162.669998,163.240005,161.899994,162.639999,1663400,151.940922
2014-05-27,163.130005,163.229996,162.009995,162.949997,1294500,152.230527
2014-05-28,163.429993,164.600006,161.869995,162.100006,1831500,151.436452
2014-05-29,161.119995,163.389999,160.580002,163.149994,1489200,153.678265
2014-05-30,162.729996,163.960007,162.289993,163.649994,2121200,154.149238
2014-06-02,163.880005,164.410004,162.630005,164.110001,1012600,154.582539
2014-06-03,164.110001,164.479996,163.190002,163.889999,850900,154.37531
2014-06-04,163.490005,164.720001,162.990005,164.520004,871300,154.968739
2014-06-05,164.529999,166.509995,164.529999,166.330002,996100,156.673657
2014-06-06,166.529999,167.229996,166.350006,167.169998,891000,157.464887
2014-06-09,166.210007,168.869995,165.699997,168.080002,1351000,158.32206
2014-06-10,167.990005,168.070007,166.279999,167.339996,1002700,157.625016
2014-06-11,166.520004,166.940002,164.029999,164.529999,1297500,154.978154
2014-06-12,164.300003,164.759995,162.179993,162.639999,857100,153.197879
2014-06-13,162.960007,164.589996,162.660004,164.039993,750200,154.516595
2014-06-16,163.860001,165.630005,163.529999,165.139999,889300,155.55274
2014-06-17,165.0,165.639999,163.550003,164.240005,858100,154.704996
2014-06-18,164.130005,164.220001,162.050003,163.789993,1028200,154.281109
2014-06-19,164.009995,165.619995,163.300003,164.199997,1045800,154.66731
2014-06-20,163.75,165.699997,163.75,165.399994,1862900,155.797641
2014-06-23,165.270004,165.809998,163.320007,163.949997,829500,154.431824
2014-06-24,163.279999,164.5,162.460007,162.509995,812500,153.075421
2014-06-25,162.649994,162.910004,161.440002,162.449997,988400,153.018907
2014-06-26,162.809998,162.809998,160.509995,162.050003,988400,152.642135
2014-06-27,162.279999,162.929993,161.860001,162.699997,1102200,153.254393
2014-06-30,162.759995,162.830002,160.360001,160.729996,1234500,151.398761
2014-07-01,160.039993,161.770004,158.589996,160.639999,1358200,151.313989
2014-07-02,160.770004,160.880005,158.199997,158.979996,1309800,149.750358
2014-07-03,159.800003,160.380005,159.110001,159.899994,687200,150.616945
2014-07-07,159.25,159.710007,157.710007,158.300003,1164700,149.109842
2014-07-08,158.440002,158.440002,156.960007,157.210007,970900,148.083126
2014-07-09,158.119995,158.729996,157.429993,157.929993,827400,148.761313
2014-07-10,156.229996,159.039993,156.229996,158.179993,815700,148.996799
2014-07-11,158.130005,160.619995,157.929993,160.309998,1073600,151.003146
2014-07-14,160.779999,161.979996,160.5,161.809998,1045100,152.416063
2014-07-15,161.729996,163.490005,161.470001,162.619995,1312000,153.179036
2014-07-16,163.080002,163.460007,161.149994,161.550003,947800,152.171162
2014-07-17,161.110001,163.199997,160.559998,161.330002,1190600,151.963934
2014-07-18,161.820007,162.539993,161.059998,162.490005,1074700,153.056593
2014-07-21,162.0,163.669998,161.190002,162.979996,1201200,153.518136
2014-07-22,164.5,168.179993,164.389999,167.869995,2174500,158.124245
2014-07-23,167.759995,169.210007,167.220001,168.100006,1808500,158.340903
2014-07-24,168.529999,170.119995,167.820007,169.970001,1617600,160.102335
2014-07-25,169.330002,170.690002,169.190002,170.039993,2112300,160.168263
