Date,Open_DD,High_DD,Low_DD,Close_DD,Volume_DD,AdjClose_DD
2014-01-22,63.999999,63.999999,62.889996,63.019998,3701000,56.056573
2014-01-23,62.389999,62.499998,61.259996,61.749999,6973700,54.926902
2014-01-24,61.24,61.409998,59.95,59.97,6287500,53.343586
2014-01-27,59.999998,60.899999,59.689996,60.239999,5689000,53.58375
2014-01-28,60.859999,61.150002,59.349995,59.57,6726600,52.987783
2014-01-29,59.73,61.369998,59.689996,60.709997,8776900,54.001816
2014-01-30,61.02,61.989999,60.719999,61.54,5142400,54.740108
2014-01-31,60.639999,61.589998,60.529997,61.009998,6085600,54.268668
2014-02-03,61.049998,61.52,59.95,59.99,6242800,53.361376
2014-02-04,61.14,62.419997,60.359999,61.609998,15850500,54.802371
2014-02-05,61.150002,62.220001,60.639999,61.900001,6369700,55.06033
2014-02-06,62.139997,63.199998,61.929999,62.959998,5200000,56.003202
2014-02-07,63.059998,63.539999,62.65,63.450001,4872400,56.439062
2014-02-10,63.169996,63.859999,62.79,63.450001,4544600,56.439062
2014-02-11,63.379999,64.559996,63.349997,64.289998,4776900,57.186243
2014-02-12,63.549997,63.959999,63.259999,63.509997,4092100,56.890635
2014-02-13,63.199998,64.150002,63.049996,63.979999,3121500,57.311651
2014-02-14,63.929997,64.58,63.659999,64.5,3753200,57.777455
2014-02-18,64.48,65.139997,64.08,64.709998,5156500,57.965566
2014-02-19,64.749998,65.260001,64.209998,64.26,3978200,57.562468
2014-02-20,64.4,65.459997,64.109998,65.349995,5557100,58.538859
2014-02-21,65.400001,65.679998,64.870003,64.870003,5146100,58.108893
2014-02-24,64.809995,65.249999,64.58,64.58,5813700,57.849117
2014-02-25,64.559996,65.249999,64.4,64.919997,3880100,58.153677
2014-02-26,64.819997,65.719998,64.749998,65.509999,4214800,58.682186
2014-02-27,65.279997,66.059994,65.189999,65.999998,5391300,59.121115
2014-02-28,66.019994,66.719999,65.980002,66.620003,4937800,59.676499
2014-03-03,65.779998,66.559995,65.410003,65.889996,4219600,59.022577
2014-03-04,66.610001,67.3,66.610001,67.26,4265200,60.249792
2014-03-05,67.169998,67.419996,66.899999,67.239996,3519100,60.231873
2014-03-06,67.330002,67.949999,67.330002,67.499996,3677200,60.464774
2014-03-07,67.789998,67.789998,67.050001,67.239996,3087000,60.231873
2014-03-10,67.160004,67.579996,66.910001,67.349998,2857300,60.33041
2014-03-11,66.690001,66.999999,65.949996,66.01,6194900,59.130074
2014-03-12,65.760002,66.660003,65.519993,66.429997,5903500,59.506296
2014-03-13,66.949993,67.32,65.379997,65.709996,5999300,58.861338
2014-03-14,65.919998,66.470001,65.679998,65.769996,4572100,58.915084
2014-03-17,66.339995,66.929997,66.069996,66.379995,4186800,59.461506
2014-03-18,66.440003,67.050001,66.440003,66.800003,2843400,59.837739
2014-03-19,66.879995,67.079999,65.660002,66.069996,3403500,59.183817
2014-03-20,65.779998,66.650001,65.73,66.579999,2383900,59.640664
2014-03-21,67.489994,67.519992,66.870001,66.980003,7189400,59.998978
2014-03-24,67.150002,67.44,65.999998,66.489997,3855700,59.560043
2014-03-25,66.679999,67.489994,66.679999,67.230002,3953300,60.22292
2014-03-26,67.469998,67.739996,66.489997,66.510001,4621200,59.577962
2014-03-27,66.599995,66.800003,65.899998,66.569997,3646500,59.631705
2014-03-28,66.709997,67.3,66.300002,66.620003,3071900,59.676499
2014-03-31,66.970001,67.379996,66.809997,67.099995,2981900,60.106464
2014-04-01,67.14,67.960001,67.010001,67.76,3875400,60.69768
2014-04-02,67.699996,68.249995,67.529994,68.120001,4476100,61.020159
2014-04-03,68.229999,68.680002,67.660004,68.010003,3074200,60.921625
2014-04-04,68.440001,68.819998,66.999999,67.339996,3951200,60.32145
2014-04-07,67.26,67.690002,66.399999,66.759999,5730200,59.801904
2014-04-08,66.730001,67.249998,66.179998,66.790001,3945900,59.828779
2014-04-09,67.010001,67.730002,66.870001,67.519992,4118300,60.482686
2014-04-10,67.48,67.8,66.389997,66.470001,5558500,59.542131
2014-04-11,65.999998,66.589993,65.910004,66.089996,4651000,59.201733
2014-04-14,66.440003,66.849997,66.069996,66.589993,4186900,59.649617
2014-04-15,66.639999,67.14,65.980002,66.899999,5142000,59.927313
2014-04-16,67.32,67.949999,67.199996,67.72,5269300,60.661849
2014-04-17,67.160004,67.709998,66.579999,66.980003,6970100,59.998978
2014-04-21,67.379996,67.579996,66.889997,67.029997,3852300,60.043762
2014-04-22,67.029997,67.549998,66.779995,67.349998,3978000,60.33041
2014-04-23,67.099995,67.730002,67.099995,67.339996,2765300,60.32145
2014-04-24,67.32,67.499996,66.730001,67.109998,2810500,60.115424
2014-04-25,67.230002,67.269994,66.449997,66.660003,3013900,59.71233
2014-04-28,67.129998,67.4,66.23,66.769993,3559400,59.810856
2014-04-29,67.069997,67.559992,66.839995,67.18,2488200,60.17813
2014-04-30,66.730001,67.469998,66.699995,67.32,3265000,60.303538
2014-05-01,66.859999,67.209998,66.359999,66.759999,3743000,59.801904
2014-05-02,66.639999,67.3,66.620003,66.849997,2894900,59.882522
2014-05-05,66.730001,67.6,66.629997,67.389998,3267000,60.366241
2014-05-06,67.150002,67.489994,66.910001,67.190002,2739100,60.187089
2014-05-07,67.559992,68.109999,67.069997,68.050003,3507100,60.957456
2014-05-08,68.000001,68.720002,67.809994,68.099997,3145200,61.00224
2014-05-09,68.050003,68.219997,67.489994,67.779996,3918600,60.715592
2014-05-12,68.099997,68.320001,68.019997,68.189999,2753500,61.082861
2014-05-13,67.849994,68.069999,67.410002,67.690002,3086900,61.037778
2014-05-14,67.849994,68.149999,67.589998,67.72,2681300,61.064828
2014-05-15,67.449994,67.72,66.339995,66.830001,4580100,60.262294
2014-05-16,66.970001,67.099995,66.319998,67.019995,3270300,60.433616
2014-05-19,66.849997,67.660004,66.849997,67.029997,2303600,60.442635
2014-05-20,67.109998,67.160004,66.429997,66.690001,2805500,60.136052
2014-05-21,67.010001,67.389998,66.879995,67.22,2780400,60.613965
2014-05-22,67.269994,67.769994,67.12,67.509998,3915400,60.875464
2014-05-23,67.499996,68.199993,67.499996,68.099997,3128000,61.407481
2014-05-27,68.280001,68.519993,67.919993,68.160001,3738700,61.461588
2014-05-28,68.229999,68.690004,68.129995,68.410003,3691100,61.687021
2014-05-29,68.579997,69.000002,68.050003,68.969996,2570800,62.191981
2014-05-30,68.849996,69.379998,68.63,69.309992,3323100,62.498564
2014-06-02,69.329996,69.499999,69.050004,69.259998,1820400,62.453483
2014-06-03,68.83,69.370004,68.730004,68.87,3409200,62.101812
2014-06-04,68.779998,69.639995,68.549999,69.319994,3787000,62.507583
2014-06-05,69.319994,69.499999,68.539997,69.339998,2890600,62.525621
2014-06-06,69.400003,69.710001,69.360002,69.669993,2519100,62.823186
2014-06-09,69.669993,69.750001,69.299998,69.430001,3516500,62.606778
2014-06-10,69.299998,69.499999,68.849996,69.470001,3177300,62.642847
2014-06-11,69.219998,69.470001,68.83,68.969996,1941700,62.191981
2014-06-12,68.929996,69.000002,67.839992,68.080001,3946200,61.38945
2014-06-13,68.209995,68.529995,67.859996,68.300005,2711300,61.587833
2014-06-16,68.099997,68.309999,67.730002,68.109999,2400300,61.4165
2014-06-17,67.909999,68.109999,67.589998,67.789998,4644000,61.127947
2014-06-18,67.869999,68.149999,67.269994,67.889995,4405400,61.218116
2014-06-19,67.8,67.849994,67.279996,67.4,3808300,60.776276
2014-06-20,67.709998,68.509999,67.579996,68.429999,8283800,61.705052
2014-06-23,68.330003,68.330003,67.829998,67.980005,3588500,61.299281
2014-06-24,67.929995,68.229999,67.22,67.339996,3043200,60.722169
2014-06-25,67.579996,68.199993,67.339996,67.819996,3492500,61.154997
2014-06-26,67.970003,67.989999,67.3,67.699996,3048900,61.04679
2014-06-27,65.73,66.19,64.349998,65.440001,17007500,59.008896
2014-06-30,65.139997,65.449995,64.870003,65.440001,7993100,59.008896
2014-07-01,64.989995,65.75,64.68,65.410003,5344800,58.981846
2014-07-02,65.050003,65.400001,64.749998,65.359997,4114300,58.936754
2014-07-03,65.400001,65.980002,65.289999,65.800002,3037300,59.333517
2014-07-07,65.559997,65.75,65.099997,65.639998,3751000,59.189237
2014-07-08,65.65,65.65,64.949995,65.329999,3514700,58.909704
2014-07-09,65.349995,65.489995,64.980001,65.040001,3855000,58.648205
2014-07-10,64.599996,65.109999,64.529998,64.940001,3272800,58.558033
2014-07-11,64.929999,65.199997,64.690002,64.889999,3018200,58.512944
2014-07-14,65.319997,65.509999,64.969999,65.009999,2751800,58.621152
2014-07-15,65.019997,65.359997,64.5,64.58,5109400,58.233411
2014-07-16,64.879997,65.050003,64.639996,65.029999,3130300,58.639186
2014-07-17,64.910003,65.329999,64.809995,64.889999,4642000,58.512944
2014-07-18,65.009999,65.61,64.889999,65.549999,4232400,59.108084
2014-07-21,65.230003,65.75,65.069999,65.539997,3549600,59.099065
2014-07-22,65.849996,65.849996,64.609998,64.949995,6425000,58.567044
2014-07-23,64.5,65.69,64.449994,65.369999,6922100,58.945773
2014-07-24,65.379997,65.69,65.069999,65.199997,5958600,58.792478
2014-07-25,65.149999,65.499997,64.849999,64.929999,3957500,58.549014
2014-07-28,65.050003,65.57,64.969999,65.319997,5142700,58.900685
2014-07-29,65.449995,66.949993,65.369999,66.199994,6568400,59.694201
2014-07-30,66.309996,66.539999,65.239997,65.389999,3879100,58.963808
2014-07-31,64.949995,65.099997,64.169998,64.309998,5101200,57.989943
2014-08-01,63.979999,64.44,63.699999,64.209998,3971200,57.899771
2014-08-04,64.169998,64.739996,63.779995,64.629994,3474300,58.278492
2014-08-05,64.230002,64.559996,63.810001,64.029998,3453300,57.73746
2014-08-06,63.889997,64.849999,63.889997,64.769994,3053100,58.404734
2014-08-07,65.029999,65.139997,64.22,64.4,3632100,58.0711
2014-08-08,64.48,65.059997,64.129998,65.040001,2965600,58.648205
2014-08-11,65.189999,65.499997,64.889999,65.029999,3170500,58.639186
2014-08-12,64.749998,65.61,64.730002,65.489995,4079400,59.053977
2014-08-13,65.089995,65.349995,64.779996,65.109999,2397400,59.135716
2014-08-14,64.709998,65.300001,64.709998,65.199997,1800900,59.217456
2014-08-15,65.400001,65.75,64.639996,65.249999,4593400,59.26287
2014-08-18,65.529995,65.949996,65.499997,65.87,2672800,59.825982
2014-08-19,66.05,66.309996,65.809996,66.29,2233100,60.207445
2014-08-20,66.089996,66.399999,66.039998,66.219998,4408800,60.143866
2014-08-21,66.160002,66.620003,66.160002,66.300002,2341900,60.216529
2014-08-22,66.160002,66.279998,65.769996,65.859998,2945600,59.816898
2014-08-25,66.029996,66.389997,66.029996,66.15,2321100,60.08029
2014-08-26,66.319998,66.429997,65.879994,66.160002,2162700,60.089375
2014-08-27,65.959998,66.209996,65.839994,65.93,2266600,59.880477
2014-08-28,65.669996,66.300002,65.519993,66.15,1695100,60.08029
2014-08-29,66.449997,66.559995,65.899998,66.11,3376400,60.043961
2014-09-02,65.919998,66.23,65.580002,65.83,3182900,59.789652
2014-09-03,66.19,66.379995,65.73,65.819998,3229600,59.780568
2014-09-04,65.75,66.330001,65.75,65.919998,2882200,59.871392
2014-09-05,65.719998,66.160002,65.660002,65.999998,3364300,59.944052
2014-09-08,66.01,66.089996,65.349995,65.359997,3499600,59.362775
2014-09-09,65.559997,65.679998,65.209999,65.269995,3040700,59.281032
2014-09-10,65.149999,65.359997,64.629994,65.209999,2927300,59.226541
2014-09-11,65.019997,65.230003,64.789998,65.129995,2450900,59.153877
2014-09-12,65.220001,65.349995,64.519996,64.779996,3362700,58.835994
2014-09-15,64.959997,65.410003,64.749998,65.300001,3150600,59.308284
2014-09-16,65.099997,66.169996,65.040001,65.83,4122800,59.789652
2014-09-17,68.330003,69.309992,68.189999,69.249996,18025900,62.895841
2014-09-18,69.779999,71.419993,69.750001,71.199997,13889900,64.666916
2014-09-19,71.769992,72.149996,71.220001,71.249999,9517900,64.71233
2014-09-22,71.249999,71.999998,70.999997,71.489999,5971400,64.930308
2014-09-23,71.169999,71.489999,70.86,71.039997,5136800,64.521597
2014-09-24,71.059993,72.919999,71.019993,72.829997,8129300,66.147352
2014-09-25,72.469997,72.709997,71.779994,71.789996,5549300,65.202778
2014-09-26,71.89,72.660003,71.719998,72.499995,3477400,65.84763
2014-09-29,71.81,72.349996,71.629995,72.05,4541800,65.438925
2014-09-30,72.099994,72.279998,71.569999,71.759998,4964600,65.175533
2014-10-01,71.129999,71.349995,69.849997,70.480004,8881700,64.012987
2014-10-02,70.230002,70.639996,69.720003,70.230002,5527700,63.785924
2014-10-03,70.440004,71.099993,70.209998,70.639996,4331600,64.158299
2014-10-06,70.729998,70.980001,69.949993,70.160004,4201600,63.722349
2014-10-07,69.769997,69.870001,68.979998,69.000002,4598200,62.668785
2014-10-08,68.83,68.859998,67.819996,68.519993,9672400,62.232821
2014-10-09,68.519993,68.609995,67.18,67.309998,6826100,61.13385
2014-10-10,68.089995,68.160001,66.480003,66.539999,8603400,60.434504
2014-10-13,66.19,66.790001,65.620002,65.709996,6151300,59.680659
2014-10-14,65.919998,66.239994,65.369999,65.879994,7512200,59.835059
2014-10-15,64.910003,66.739995,64.550002,66.429997,12790400,60.334595
2014-10-16,65.61,66.679999,65.499997,66.23,10096800,60.15295
2014-10-17,66.769993,67.339996,66.579999,66.980003,7355100,60.834135
2014-10-20,67.010001,67.929995,66.949993,67.809994,5741000,61.587969
2014-10-21,68.269991,68.859998,68.080001,68.819998,6667500,62.505298
2014-10-22,69.419999,69.939999,68.63,68.650004,5576000,62.350901
2014-10-23,69.160002,69.279994,68.249995,68.589991,7036900,62.296396
2014-10-24,68.760002,69.169996,68.139997,69.000002,4783600,62.668785
2014-10-27,68.680002,68.819998,67.669998,67.879993,7778400,61.651544
2014-10-28,68.569995,68.899998,67.330002,67.949999,6860100,61.715127
2014-10-29,67.940005,67.949999,66.219998,66.800003,15325200,60.670651
2014-10-30,66.650001,67.8,66.510001,67.660004,6711500,61.451741
2014-10-31,68.410003,69.179998,68.109999,69.15,6257800,62.80502
2014-11-03,69.15,69.400003,68.269991,68.879994,4319500,62.559789
2014-11-04,69.050004,69.319994,68.199993,68.509999,4343000,62.223744
2014-11-05,68.79,69.830001,68.680002,69.809997,3790900,63.404458
2014-11-06,69.699999,70.599996,69.619999,70.120003,4628000,63.686019
2014-11-07,70.110001,70.510002,69.939999,70.410006,4291200,63.949412
2014-11-10,70.099999,70.800004,70.029993,70.729998,2669400,64.240043
2014-11-11,70.669994,70.969999,70.629994,70.809998,2747300,64.312702
2014-11-12,70.339992,70.54,69.959995,70.480004,2890500,64.440708
2014-11-13,70.719996,71.209999,70.22,70.550002,3235300,64.504708
2014-11-14,70.54,71.249999,70.5,70.800004,3208800,64.733289
2014-11-17,70.369998,70.709994,70.209998,70.470002,2366600,64.431563
2014-11-18,70.559996,71.369999,70.329998,71.160005,2691600,65.062441
2014-11-19,71.220001,71.409999,70.910002,71.249999,2125600,65.144724
2014-11-20,70.749994,71.489999,70.62,71.429995,2204400,65.309297
2014-11-21,72.099994,72.709997,71.999998,72.149996,3466100,65.967602
2014-11-24,72.119998,72.21,71.470003,72.149996,3249100,65.967602
2014-11-25,72.139994,72.149996,71.460001,71.679997,3512300,65.537877
2014-11-26,71.739994,71.789996,71.059993,71.470003,2784300,65.345877
2014-11-28,71.550003,72.019994,71.230003,71.399997,2247300,65.281869
2014-12-01,71.319997,71.379993,70.480004,71.079997,3212400,64.989289
2014-12-02,71.279997,71.769992,71.039997,71.69,2513000,65.547022
2014-12-03,71.470003,72.29,71.220001,72.25,3331500,66.059037
2014-12-04,72.109996,72.580003,71.719998,72.37,3011100,66.168755
2014-12-05,72.530001,73.529994,72.499995,73.069997,3532500,66.80877
2014-12-08,73.059995,73.159999,72.269996,72.679999,3794200,66.45219
2014-12-09,72.300002,72.940003,71.799998,72.159998,3945600,65.976747
2014-12-10,72.089992,72.180002,70.980001,71.230003,3686600,65.126441
2014-12-11,71.559997,72.459994,71.389995,71.629995,2730300,65.492159
2014-12-12,71.069995,71.140001,69.309992,69.35,4402900,63.407533
2014-12-15,69.400003,69.870001,68.899998,69.269992,4355600,63.33438
2014-12-16,69.010004,70.440004,68.539997,68.619997,3341700,62.740082
2014-12-17,69.03,70.339992,68.730004,70.26,3862700,64.239556
2014-12-18,71.059993,72.25,70.66,72.230004,4305400,66.040755
2014-12-19,72.519999,73.8,71.97,73.290002,7374100,67.009923
2014-12-22,72.809993,74.219997,72.339994,74.139997,4029300,67.787083
2014-12-23,74.249995,75.819999,74.249995,75.19,3575500,68.747114
2014-12-24,75.319994,75.379998,74.769996,74.79,1285600,68.381389
2014-12-26,74.929996,75.480002,74.809996,75.129996,1895100,68.692252
2014-12-29,74.919994,75.129996,74.379997,74.83,2097800,68.417961
2014-12-30,74.459997,74.979998,74.419997,74.589991,1751100,68.198519
2014-12-31,74.979998,75.299998,73.859996,73.940004,2010500,67.604228
2015-01-02,73.839992,74.109999,73.260004,73.709998,3217300,67.393931
