Date,Open_JBHT,High_JBHT,Low_JBHT,Close_JBHT,Volume_JBHT,AdjClose_JBHT
2015-01-15,78.779999,79.0,77.93,78.279999,602900,77.047201
2015-01-16,78.32,79.879997,78.089996,79.82,868100,78.56295
2015-01-20,80.339996,81.769997,79.82,81.480003,1019100,80.196811
2015-01-21,81.099998,82.099998,80.889999,82.040001,1361400,80.747989
2015-01-22,83.099998,85.32,82.75,84.230003,1355900,82.903502
2015-01-23,82.940002,83.900002,82.82,83.019997,856000,81.712551
2015-01-26,83.190002,83.809998,82.25,82.739998,832400,81.436962
2015-01-27,81.75,82.339996,81.099998,81.669998,777300,80.383813
2015-01-28,82.190002,82.540001,80.269997,80.5,523300,79.232241
2015-01-29,80.5,80.510002,79.540001,80.150002,745700,78.887754
2015-01-30,79.690002,80.379997,79.559998,79.610001,760300,78.356258
2015-02-02,80.0,81.25,79.529999,81.220001,759700,79.940903
2015-02-03,81.25,82.019997,80.949997,82.0,799200,80.708618
2015-02-04,81.949997,82.580002,81.400002,82.0,820900,80.708618
2015-02-05,82.449997,83.389999,82.080002,83.18,811800,81.870035
2015-02-06,83.110001,83.389999,81.589996,82.029999,601400,80.738144
2015-02-09,81.589996,82.120003,80.760002,81.169998,608800,79.891688
2015-02-10,81.5,81.790001,80.650002,81.110001,483700,80.039712
2015-02-11,81.110001,81.830002,80.919998,81.0,665500,79.931163
2015-02-12,81.150002,82.150002,81.129997,81.790001,681000,80.71074
2015-02-13,81.839996,82.879997,81.5,82.879997,657500,81.786353
2015-02-17,82.82,83.519997,82.709999,83.239998,670500,82.141603
2015-02-18,82.93,83.480003,82.480003,83.139999,645000,82.042924
2015-02-19,82.800003,83.879997,82.610001,82.900002,455000,81.806093
2015-02-20,82.959999,85.190002,82.050003,85.150002,849500,84.026403
2015-02-23,84.940002,85.839996,84.839996,85.809998,663900,84.67769
2015-02-24,85.949997,86.360001,85.589996,86.300003,479900,85.16123
2015-02-25,86.150002,86.639999,85.93,86.029999,394500,84.894789
2015-02-26,86.0,86.849998,85.519997,86.019997,434400,84.884919
2015-02-27,86.099998,86.220001,85.5,85.5,537400,84.371783
2015-03-02,85.260002,86.419998,85.260002,85.57,510900,84.44086
2015-03-03,85.0,85.449997,84.400002,84.800003,454700,83.681023
2015-03-04,84.43,84.480003,83.650002,83.879997,543900,82.773158
2015-03-05,83.93,84.440002,83.5,84.410004,517600,83.29617
2015-03-06,84.489998,85.07,84.059998,84.57,602600,83.454055
2015-03-09,84.57,84.860001,84.019997,84.529999,632800,83.414582
2015-03-10,83.82,84.480003,82.900002,83.769997,632800,82.664608
2015-03-11,84.650002,86.879997,83.980003,86.800003,1209800,85.654632
2015-03-12,87.459999,87.900002,86.209999,86.410004,1202700,85.269779
2015-03-13,86.410004,86.980003,85.889999,86.760002,801200,85.615159
2015-03-16,87.290001,89.349998,86.620003,89.300003,1005200,88.121644
2015-03-17,88.849998,89.139999,88.169998,88.739998,924700,87.569028
2015-03-18,88.690002,89.739998,88.099998,89.260002,844600,88.08217
2015-03-19,89.519997,89.970001,88.330002,88.550003,1410200,87.38154
2015-03-20,89.029999,90.459999,88.75,90.010002,1678400,88.822274
2015-03-23,89.800003,89.879997,88.800003,88.860001,781300,87.687447
2015-03-24,88.739998,88.82,87.690002,87.760002,636200,86.601964
2015-03-25,87.959999,87.959999,85.610001,85.660004,860500,84.529676
2015-03-26,85.419998,85.860001,84.760002,85.389999,1026000,84.263234
2015-03-27,85.480003,85.559998,84.709999,84.790001,746400,83.671153
2015-03-30,85.389999,85.760002,85.089996,85.330002,701500,84.204029
2015-03-31,84.870003,85.540001,84.870003,85.400002,515200,84.273105
2015-04-01,85.459999,85.669998,83.980003,85.239998,628600,84.115212
2015-04-02,85.459999,85.809998,84.129997,84.169998,672500,83.059332
2015-04-06,83.75,85.68,83.57,84.769997,987000,83.651413
2015-04-07,84.720001,85.279999,84.620003,84.690002,694200,83.572474
2015-04-08,84.970001,86.18,84.739998,86.160004,746400,85.023078
2015-04-09,85.919998,86.580002,85.839996,86.449997,788300,85.309245
2015-04-10,86.779999,87.730003,86.550003,87.669998,661600,86.513147
2015-04-13,87.949997,88.18,87.5,87.730003,1618800,86.572361
2015-04-14,88.790001,92.5,88.580002,91.82,2465900,90.608388
2015-04-15,92.449997,93.5,91.540001,91.699997,1521200,90.489968
2015-04-16,91.769997,92.199997,91.019997,91.32,965000,90.114985
2015-04-17,90.75,90.940002,89.849998,90.18,1108700,88.990029
2015-04-20,92.209999,92.279999,90.839996,91.5,1322300,90.29261
2015-04-21,91.989998,92.440002,91.769997,92.0,586500,90.786013
2015-04-22,92.389999,92.389999,91.230003,91.779999,643400,90.568914
2015-04-23,91.75,92.150002,91.160004,91.470001,798900,90.263007
2015-04-24,91.75,91.75,90.75,90.93,729800,89.730132
2015-04-27,90.949997,91.0,89.120003,89.260002,961200,88.08217
2015-04-28,88.809998,89.860001,88.419998,89.129997,977400,87.953881
2015-04-29,89.080002,89.080002,87.790001,87.800003,570500,86.641437
2015-04-30,87.580002,88.269997,86.860001,87.199997,743400,86.049348
2015-05-01,87.519997,88.419998,87.43,88.129997,680400,86.967077
2015-05-04,88.25,89.389999,88.209999,88.290001,654500,87.124969
2015-05-05,88.150002,88.349998,86.940002,87.110001,477200,85.960539
2015-05-06,87.300003,87.75,86.690002,87.209999,829700,86.267185
2015-05-07,87.019997,87.879997,86.879997,87.309998,717800,86.366102
2015-05-08,87.989998,88.620003,87.410004,87.43,651300,86.484808
2015-05-11,87.510002,88.050003,87.25,87.400002,680800,86.455133
2015-05-12,87.050003,87.389999,86.18,86.349998,1027300,85.416481
2015-05-13,86.370003,86.720001,85.529999,85.82,822800,84.892212
2015-05-14,87.199997,88.389999,86.68,87.75,1023800,86.801348
2015-05-15,87.849998,88.650002,87.550003,88.629997,687700,87.671831
2015-05-18,88.400002,89.059998,88.129997,88.970001,417100,88.00816
2015-05-19,89.18,89.279999,88.419998,88.550003,386400,87.592702
2015-05-20,88.440002,88.68,86.730003,86.769997,796300,85.831939
2015-05-21,86.629997,86.709999,85.82,86.480003,788000,85.545081
2015-05-22,86.209999,86.440002,85.099998,85.239998,639800,84.318481
2015-05-26,84.889999,85.190002,84.150002,84.730003,888500,83.814
2015-05-27,84.75,85.550003,84.349998,85.32,620200,84.397618
2015-05-28,85.410004,85.610001,84.089996,84.589996,533700,83.675506
2015-05-29,83.629997,84.169998,82.910004,84.019997,1817600,83.111669
2015-06-01,84.160004,84.480003,83.160004,83.650002,829100,82.745674
2015-06-02,83.489998,84.900002,83.360001,84.660004,898600,83.744757
2015-06-03,84.889999,86.199997,84.540001,85.519997,792300,84.595453
2015-06-04,85.5,85.900002,84.980003,85.449997,728500,84.52621
2015-06-05,85.279999,86.339996,85.160004,86.07,535500,85.13951
2015-06-08,85.800003,86.129997,84.800003,84.800003,439300,83.883243
2015-06-09,85.089996,85.559998,84.68,84.849998,476800,83.932698
2015-06-10,86.059998,86.779999,85.739998,86.18,717100,85.248321
2015-06-11,86.220001,87.489998,86.099998,86.93,898700,85.990213
2015-06-12,86.5,86.589996,85.660004,86.260002,640000,85.327458
2015-06-15,85.830002,85.830002,84.82,85.440002,414800,84.516323
2015-06-16,85.160004,85.620003,84.830002,85.32,392100,84.397618
2015-06-17,85.470001,85.470001,84.879997,85.209999,595700,84.288806
2015-06-18,85.330002,86.699997,84.940002,86.32,459100,85.386807
2015-06-19,86.550003,87.879997,86.07,87.059998,774900,86.118805
2015-06-22,87.370003,88.040001,86.790001,87.620003,536700,86.672756
2015-06-23,87.400002,87.629997,87.080002,87.589996,583200,86.643074
2015-06-24,87.470001,87.610001,84.120003,84.970001,1314600,84.051403
2015-06-25,85.0,85.360001,83.830002,83.919998,1066300,83.012751
2015-06-26,84.080002,84.25,83.730003,83.82,689600,82.913834
2015-06-29,83.599998,85.169998,82.959999,83.050003,2434800,82.152162
2015-06-30,83.879997,84.230003,82.059998,82.089996,19062300,81.202534
2015-07-01,82.489998,83.550003,82.260002,82.870003,1750500,81.974107
2015-07-02,82.910004,83.339996,81.900002,82.110001,1104600,81.222322
2015-07-06,81.620003,83.080002,81.230003,82.019997,789500,81.133291
2015-07-07,81.940002,83.519997,81.82,83.459999,1119000,82.557725
2015-07-08,82.970001,83.120003,81.839996,82.25,1119600,81.360807
2015-07-09,84.0,84.699997,83.650002,84.019997,1316300,83.111669
2015-07-10,84.339996,85.059998,84.0,84.620003,904200,83.705188
2015-07-13,85.230003,85.970001,84.75,85.75,1010500,84.822969
2015-07-14,85.75,85.980003,84.93,85.160004,688200,84.239351
2015-07-15,85.150002,85.470001,84.18,84.599998,766400,83.6854
2015-07-16,84.879997,85.68,84.639999,84.790001,1286500,83.873349
2015-07-17,83.790001,86.32,83.129997,84.690002,2274900,83.774431
2015-07-20,84.629997,85.0,83.529999,83.610001,1041500,82.706105
2015-07-21,83.230003,84.57,82.940002,84.309998,1859100,83.398535
2015-07-22,84.150002,84.529999,83.199997,83.379997,1213000,82.478588
2015-07-23,83.18,83.18,81.290001,81.690002,1994700,80.806864
2015-07-24,81.910004,82.449997,81.669998,82.220001,1223400,81.331133
2015-07-27,82.059998,82.440002,81.870003,81.989998,862300,81.103616
2015-07-28,82.150002,83.639999,82.029999,83.029999,952800,82.132374
2015-07-29,82.540001,84.279999,82.360001,84.150002,828500,83.451335
2015-07-30,83.300003,84.449997,83.07,84.449997,581300,83.74884
2015-07-31,84.440002,84.919998,83.940002,84.120003,666200,83.421586
2015-08-03,84.290001,84.82,83.849998,84.410004,558000,83.709179
2015-08-04,84.07,84.860001,83.889999,84.529999,590900,83.828178
2015-08-05,84.830002,85.75,84.220001,84.239998,598600,83.540584
2015-08-06,83.709999,83.860001,81.75,82.150002,934900,81.467941
2015-08-07,82.040001,82.199997,79.919998,80.360001,1651500,79.692801
2015-08-10,81.040001,81.199997,80.160004,80.540001,1032800,79.871307
2015-08-11,80.25,81.209999,79.970001,80.459999,1670400,79.79197
2015-08-12,79.830002,80.580002,79.110001,80.419998,1151900,79.752301
2015-08-13,80.459999,80.730003,79.849998,80.080002,679100,79.415127
2015-08-14,80.25,80.5,79.690002,80.349998,756800,79.682882
2015-08-17,80.370003,80.470001,79.580002,80.150002,520100,79.484546
2015-08-18,80.150002,80.519997,79.639999,79.949997,730600,79.286202
2015-08-19,79.410004,79.949997,78.709999,79.470001,1198700,78.810191
2015-08-20,79.050003,79.589996,78.050003,78.07,878900,77.421813
2015-08-21,77.089996,77.650002,76.07,76.18,1434900,75.547506
2015-08-24,73.269997,76.32,71.480003,74.730003,1847900,74.109548
2015-08-25,76.120003,76.389999,72.269997,72.339996,1886400,71.739384
2015-08-26,73.93,74.019997,71.739998,72.870003,2087900,72.26499
2015-08-27,73.370003,73.989998,72.620003,73.510002,1375900,72.899676
2015-08-28,73.419998,74.029999,73.239998,73.510002,793200,72.899676
2015-08-31,73.230003,73.550003,72.690002,72.779999,987700,72.175733
2015-09-01,71.919998,72.309998,70.919998,71.519997,1264400,70.926193
2015-09-02,72.150002,74.07,71.769997,74.050003,1661200,73.435193
2015-09-03,74.419998,75.699997,74.040001,75.349998,1643800,74.724395
2015-09-04,74.260002,75.25,74.18,74.669998,1534000,74.050041
2015-09-08,75.779999,76.769997,75.540001,76.639999,774000,76.003686
2015-09-09,76.669998,77.120003,75.230003,75.580002,1078300,74.952489
2015-09-10,75.709999,76.269997,75.519997,75.699997,1006000,75.071488
2015-09-11,76.459999,77.0,75.839996,76.559998,1390000,75.924348
2015-09-14,76.559998,76.610001,75.559998,75.860001,723600,75.230163
2015-09-15,76.089996,78.199997,75.809998,78.029999,1289200,77.382145
2015-09-16,77.809998,78.709999,77.540001,78.489998,988500,77.838325
2015-09-17,78.370003,78.93,77.870003,78.0,711600,77.352395
2015-09-18,77.190002,78.370003,76.760002,77.32,873000,76.67804
2015-09-21,77.480003,78.480003,77.150002,77.660004,616800,77.015221
2015-09-22,76.889999,76.989998,75.419998,75.660004,865300,75.031827
2015-09-23,75.529999,75.730003,74.879997,75.370003,565600,74.744234
2015-09-24,74.739998,74.949997,73.349998,73.540001,821700,72.929426
2015-09-25,74.07,74.440002,73.400002,73.769997,766200,73.157512
2015-09-28,73.540001,73.800003,71.739998,71.82,1052900,71.223705
2015-09-29,72.18,72.510002,71.330002,71.769997,1025900,71.174117
2015-09-30,72.150002,72.480003,70.919998,71.400002,944800,70.807194
2015-10-01,71.25,71.800003,71.089996,71.779999,844100,71.184036
2015-10-02,71.010002,72.599998,70.580002,72.599998,943400,71.997228
2015-10-05,72.970001,73.599998,72.339996,73.239998,1135300,72.631913
2015-10-06,73.239998,73.709999,72.970001,73.650002,614300,73.038513
2015-10-07,73.769997,74.660004,73.639999,74.410004,755800,73.792205
2015-10-08,74.040001,75.510002,74.040001,75.349998,870500,74.724395
2015-10-09,75.629997,76.360001,75.32,76.099998,1162100,75.468168
2015-10-12,76.099998,76.220001,74.790001,75.720001,1178300,75.091326
2015-10-13,74.93,75.209999,72.599998,72.720001,1752800,72.116234
2015-10-14,73.0,75.93,72.169998,75.089996,2423500,74.466552
2015-10-15,75.459999,75.459999,74.18,74.919998,1024300,74.297965
2015-10-16,75.279999,75.989998,74.370003,75.339996,903000,74.714476
2015-10-19,75.360001,76.489998,75.089996,76.099998,1066800,75.468168
2015-10-20,76.199997,77.019997,76.089996,76.919998,765600,76.28136
2015-10-21,77.400002,78.029999,76.959999,77.160004,696200,76.519373
2015-10-22,77.309998,77.419998,76.519997,76.980003,749400,76.340867
2015-10-23,78.120003,78.519997,76.940002,78.480003,1164200,77.828413
2015-10-26,78.300003,78.440002,77.629997,77.900002,603800,77.253227
2015-10-27,77.110001,77.440002,75.290001,75.699997,1212900,75.071488
2015-10-28,76.07,76.519997,74.610001,75.900002,1174000,75.269832
2015-10-29,75.690002,77.760002,75.519997,76.970001,887900,76.330948
2015-10-30,76.889999,77.410004,76.269997,76.370003,630500,75.735931
2015-11-02,76.459999,77.230003,76.459999,76.599998,1065000,75.964017
2015-11-03,76.309998,76.660004,75.809998,75.910004,959700,75.279751
2015-11-04,75.980003,75.980003,74.940002,75.43,639700,75.011245
2015-11-05,75.599998,76.010002,74.739998,74.910004,611400,74.494135
2015-11-06,74.550003,76.629997,74.419998,76.580002,1717300,76.154862
2015-11-09,76.18,76.779999,74.0,74.910004,1323600,74.494135
2015-11-10,75.980003,77.160004,74.5,75.589996,1980700,75.170353
2015-11-11,75.970001,75.980003,74.419998,74.730003,1115100,74.315134
2015-11-12,74.330002,74.800003,73.900002,74.089996,1016300,73.67868
2015-11-13,74.059998,74.769997,73.709999,74.150002,962400,73.738352
2015-11-16,73.82,75.150002,73.32,75.089996,854300,74.673128
2015-11-17,75.129997,76.559998,74.699997,75.889999,742700,75.46869
2015-11-18,76.150002,77.559998,75.040001,77.540001,998000,77.109532
2015-11-19,77.580002,78.220001,77.040001,77.599998,634400,77.169196
2015-11-20,77.980003,78.480003,75.68,77.470001,500900,77.039921
2015-11-23,77.160004,77.739998,76.949997,77.260002,456600,76.831087
2015-11-24,76.699997,77.550003,76.459999,77.349998,439300,76.920584
2015-11-25,77.669998,78.169998,76.910004,78.07,475000,77.636588
2015-11-27,77.949997,79.139999,77.839996,79.0,309000,78.561425
2015-11-30,79.25,79.629997,78.129997,78.239998,1096100,77.805643
2015-12-01,78.339996,79.330002,77.699997,79.230003,660400,78.790152
2015-12-02,78.82,79.730003,77.440002,78.010002,1240300,77.576924
2015-12-03,77.989998,78.029999,76.419998,77.010002,1468600,76.582475
2015-12-04,76.839996,78.510002,76.160004,77.629997,1247200,77.199028
2015-12-07,77.660004,77.879997,75.349998,75.699997,688600,75.279743
2015-12-08,74.910004,75.120003,73.519997,73.699997,673100,73.290846
2015-12-09,72.940002,74.690002,72.889999,74.209999,1105300,73.798017
2015-12-10,73.980003,74.809998,73.529999,73.790001,869200,73.38035
2015-12-11,73.029999,73.639999,72.699997,73.169998,723000,72.763789
2015-12-14,73.470001,73.620003,72.260002,73.559998,649600,73.151624
2015-12-15,74.050003,74.739998,72.800003,72.959999,1030900,72.554956
2015-12-16,73.379997,74.059998,72.279999,73.989998,889100,73.579237
2015-12-17,74.209999,74.970001,72.419998,72.580002,867800,72.177068
2015-12-18,71.650002,72.239998,69.690002,70.620003,2639200,70.22795
2015-12-21,70.739998,71.730003,70.620003,71.07,725100,70.675449
2015-12-22,71.480003,72.260002,70.910004,72.169998,421600,71.769341
2015-12-23,72.699997,73.25,71.82,72.669998,439300,72.266565
2015-12-24,72.489998,73.489998,72.18,72.970001,269900,72.564903
2015-12-28,72.599998,73.279999,71.830002,72.879997,375300,72.475398
2015-12-29,73.279999,73.580002,72.68,73.510002,406600,73.101906
2015-12-30,73.400002,73.400002,72.739998,73.029999,357100,72.624567
2015-12-31,72.830002,74.199997,72.589996,73.360001,585400,72.952737
2016-01-04,71.849998,72.279999,70.580002,71.32,827400,70.924061
2016-01-05,71.349998,72.150002,71.080002,72.059998,999300,71.659951
2016-01-06,70.989998,71.730003,70.480003,70.919998,595300,70.52628
2016-01-07,69.870003,69.93,68.419998,68.919998,843300,68.537384
2016-01-08,68.980003,69.510002,68.050003,68.190002,810800,67.81144
2016-01-11,68.870003,69.419998,66.970001,67.349998,1358200,66.9761
2016-01-12,69.089996,70.410004,67.360001,67.709999,1896300,67.334102
2016-01-13,67.900002,70.489998,65.410004,65.730003,1430600,65.365098
2016-01-14,66.25,66.75,64.599998,65.559998,2220000,65.196036
2016-01-15,64.019997,65.519997,63.580002,65.190002,2041900,64.828095
2016-01-19,66.029999,66.260002,64.540001,65.269997,1224100,64.907645
2016-01-20,64.370003,66.220001,63.990002,65.720001,2022100,65.355152
2016-01-21,67.989998,68.629997,66.010002,66.989998,2649300,66.618098
2016-01-22,67.68,68.959999,67.470001,68.220001,1689100,67.841273
2016-01-25,68.690002,69.870003,68.019997,68.830002,1778600,68.447887
2016-01-26,68.900002,71.849998,68.900002,71.389999,1655900,70.993672
2016-01-27,71.480003,72.290001,69.580002,69.970001,1287700,69.581557
2016-01-28,70.389999,70.940002,69.190002,70.25,934600,69.860002
2016-01-29,70.25,72.730003,70.25,72.699997,1539300,72.296397
2016-02-01,72.050003,73.440002,71.980003,73.300003,1037400,72.893072
2016-02-02,73.160004,73.760002,71.389999,71.660004,1099900,71.262178
2016-02-03,72.029999,72.620003,71.07,72.300003,844500,71.898624
2016-02-04,72.269997,75.18,72.269997,75.019997,1413500,74.603517
2016-02-05,74.639999,75.080002,74.010002,74.760002,983000,74.344966
2016-02-08,74.370003,75.339996,73.050003,75.199997,1149000,74.782518
2016-02-09,74.529999,76.07,74.5,75.120003,1015600,74.702968
2016-02-10,75.389999,76.410004,73.129997,73.290001,1215600,73.097201
2016-02-11,72.669998,73.459999,71.540001,72.970001,1051000,72.778043
2016-02-12,73.839996,74.68,73.769997,74.43,1047600,74.234201
2016-02-16,75.040001,75.989998,73.889999,75.550003,785200,75.351257
2016-02-17,75.870003,77.540001,75.639999,77.089996,1059500,76.887199
2016-02-18,77.089996,77.610001,76.599998,77.360001,1529900,77.156493
2016-02-19,76.830002,77.459999,75.580002,76.760002,1268600,76.558073
2016-02-22,77.790001,78.809998,77.010002,77.330002,766400,77.126574
2016-02-23,77.269997,77.510002,76.0,76.139999,682400,75.939702
2016-02-24,75.699997,76.089996,74.459999,75.800003,748300,75.6006
2016-02-25,75.980003,77.18,75.639999,77.150002,648300,76.947047
2016-02-26,77.5,78.57,77.389999,78.050003,678100,77.844681
2016-02-29,78.059998,78.080002,76.290001,76.290001,913400,76.089309
2016-03-01,76.629997,78.07,76.540001,77.690002,837100,77.485627
2016-03-02,77.720001,78.099998,77.0,77.32,627100,77.116598
2016-03-03,77.419998,78.720001,77.419998,78.519997,658200,78.313438
2016-03-04,78.650002,80.120003,77.709999,79.389999,673300,79.181152
2016-03-07,78.739998,80.0,78.550003,79.949997,1101000,79.739676
2016-03-08,79.379997,79.529999,78.089996,78.290001,804100,78.084047
2016-03-09,78.620003,79.809998,78.160004,79.760002,751700,79.550181
2016-03-10,80.190002,81.260002,79.830002,80.970001,1286300,80.756997
2016-03-11,81.339996,82.449997,80.07,82.360001,1437800,82.14334
2016-03-14,81.889999,82.720001,81.440002,82.129997,1211100,81.913942
2016-03-15,81.779999,81.849998,81.120003,81.730003,715500,81.515
2016-03-16,81.32,82.809998,81.32,82.419998,592700,82.20318
2016-03-17,82.480003,84.610001,82.150002,84.459999,944900,84.237814
2016-03-18,84.660004,86.879997,83.589996,86.709999,1833500,86.481895
2016-03-21,86.190002,86.940002,85.790001,86.370003,1031200,86.142793
2016-03-22,86.010002,86.889999,85.599998,85.720001,519800,85.494502
2016-03-23,85.559998,86.410004,84.889999,86.029999,660300,85.803684
2016-03-24,85.5,86.160004,85.269997,86.010002,541200,85.78374
2016-03-28,86.019997,86.059998,83.629997,84.150002,921500,83.928632
2016-03-29,82.129997,84.5,81.449997,84.449997,1148500,84.227838
2016-03-30,84.650002,84.790001,83.75,84.139999,593100,83.918656
2016-03-31,84.330002,84.93,83.480003,84.239998,588500,84.018392
2016-04-01,83.639999,84.540001,82.910004,84.489998,746200,84.267734
2016-04-04,84.830002,85.260002,84.169998,84.300003,414400,84.078239
2016-04-05,83.870003,84.199997,81.0,82.940002,687900,82.721816
2016-04-06,82.849998,83.410004,81.43,83.190002,590000,82.971159
2016-04-07,82.790001,83.669998,81.790001,82.709999,795800,82.492418
2016-04-08,83.360001,84.510002,82.760002,82.970001,518000,82.751736
2016-04-11,83.620003,84.400002,82.75,83.190002,888700,82.971159
2016-04-12,83.559998,84.5,82.900002,84.239998,565400,84.018392
2016-04-13,84.690002,86.849998,84.690002,86.379997,988200,86.152762
2016-04-14,86.379997,86.629997,85.43,85.620003,492400,85.394766
2016-04-15,85.339996,86.650002,84.230003,85.43,1024000,85.205264
2016-04-18,84.120003,87.830002,82.550003,87.25,1867100,87.020476
2016-04-19,88.139999,89.43,87.75,88.459999,1222900,88.227292
2016-04-20,88.5,89.160004,88.080002,88.949997,866400,88.716001
2016-04-21,88.669998,88.669998,85.75,85.919998,1366300,85.693973
2016-04-22,85.919998,87.239998,85.769997,86.010002,674400,85.78374
2016-04-25,85.699997,86.169998,84.419998,84.959999,558100,84.736499
2016-04-26,85.059998,86.029999,84.610001,85.540001,682100,85.314975
2016-04-27,85.209999,86.419998,84.739998,86.269997,830400,86.04305
2016-04-28,86.0,86.260002,84.400002,84.690002,478700,84.467213
2016-04-29,84.040001,84.400002,82.57,82.879997,973800,82.661969
2016-05-02,83.269997,83.790001,82.449997,83.400002,600700,83.180605
2016-05-03,82.650002,83.690002,81.230003,83.629997,1033100,83.409996
2016-05-04,82.980003,83.75,82.290001,82.300003,815100,82.300003
2016-05-05,82.620003,83.309998,81.690002,82.18,824300,82.18
2016-05-06,81.980003,83.139999,81.120003,83.139999,677300,83.139999
2016-05-09,82.93,84.220001,81.330002,83.919998,1098100,83.919998
2016-05-10,84.0,85.690002,84.0,85.32,778600,85.32
2016-05-11,85.029999,85.370003,83.050003,83.349998,574600,83.349998
2016-05-12,83.82,84.080002,82.489998,82.779999,410200,82.779999
2016-05-13,82.32,82.32,80.470001,80.919998,898500,80.919998
2016-05-16,81.18,82.129997,80.870003,81.080002,648700,81.080002
2016-05-17,80.959999,82.779999,80.449997,81.349998,817500,81.349998
2016-05-18,81.309998,81.309998,79.660004,79.809998,902700,79.809998
2016-05-19,79.440002,80.32,79.190002,80.080002,829700,80.080002
2016-05-20,80.519997,81.720001,79.919998,81.279999,589000,81.279999
2016-05-23,81.360001,81.410004,80.639999,81.019997,425000,81.019997
2016-05-24,81.5,81.900002,80.660004,80.739998,656000,80.739998
2016-05-25,80.900002,81.709999,80.339996,81.290001,634800,81.290001
2016-05-26,81.459999,81.860001,80.68,81.349998,452400,81.349998
2016-05-27,81.629997,82.360001,81.489998,82.139999,314700,82.139999
2016-05-31,82.080002,82.919998,82.080002,82.720001,626900,82.720001
2016-06-01,82.459999,82.480003,80.440002,82.190002,330500,82.190002
2016-06-02,81.739998,82.540001,80.860001,81.900002,523600,81.900002
2016-06-03,81.68,82.089996,80.139999,82.010002,500300,82.010002
2016-06-06,82.300003,82.75,81.900002,82.57,578400,82.57
2016-06-07,82.489998,83.519997,82.470001,82.970001,478100,82.970001
2016-06-08,83.139999,83.800003,83.050003,83.199997,508300,83.199997
2016-06-09,82.699997,82.919998,80.860001,81.730003,587900,81.730003
2016-06-10,80.580002,81.639999,79.970001,80.959999,769200,80.959999
2016-06-13,80.980003,81.220001,79.790001,80.410004,647900,80.410004
