Date,Open_BXP,High_BXP,Low_BXP,Close_BXP,Volume_BXP,AdjClose_BXP
2015-01-15,139.710007,140.330002,139.100006,139.970001,618300,135.087333
2015-01-16,139.880005,141.330002,139.070007,141.089996,731300,136.168258
2015-01-20,141.580002,141.860001,140.070007,140.520004,884400,135.61815
2015-01-21,140.029999,140.960007,139.559998,140.520004,567000,135.61815
2015-01-22,140.899994,143.410004,140.630005,143.160004,861800,138.166056
2015-01-23,143.0,143.199997,142.039993,142.669998,519100,137.693144
2015-01-26,142.300003,144.270004,142.0,144.229996,534300,139.198723
2015-01-27,143.679993,145.100006,143.559998,144.220001,698000,139.189077
2015-01-28,144.710007,146.070007,142.979996,142.979996,841600,137.992328
2015-01-29,143.320007,143.970001,142.009995,143.440002,742000,138.436288
2015-01-30,142.690002,144.070007,138.800003,138.800003,1633000,133.958148
2015-02-02,139.449997,140.389999,136.970001,140.210007,1535600,135.318966
2015-02-03,139.529999,141.910004,139.009995,141.809998,747100,136.863143
2015-02-04,141.580002,142.190002,140.100006,141.130005,892100,136.206871
2015-02-05,142.0,143.929993,141.580002,143.789993,711400,138.774069
2015-02-06,143.449997,143.5,140.270004,140.949997,1002500,136.033143
2015-02-09,140.449997,141.440002,140.080002,140.190002,595600,135.29966
2015-02-10,140.970001,142.240005,139.729996,142.220001,1226400,137.258844
2015-02-11,142.449997,142.860001,139.910004,140.919998,830800,136.00419
2015-02-12,141.350006,142.710007,140.089996,142.660004,864800,137.683498
2015-02-13,142.300003,142.360001,140.25,141.080002,529900,136.158612
2015-02-17,140.919998,141.710007,139.779999,140.25,705500,135.357564
2015-02-18,140.169998,141.860001,139.279999,141.779999,826300,136.834191
2015-02-19,141.190002,141.190002,138.089996,138.470001,920200,133.639658
2015-02-20,138.190002,140.119995,137.839996,139.369995,834200,134.508257
2015-02-23,140.130005,140.929993,139.029999,140.929993,858300,136.013836
2015-02-24,140.199997,140.639999,137.509995,138.259995,606900,133.436977
2015-02-25,138.589996,139.660004,137.470001,137.660004,785900,132.857916
2015-02-26,137.449997,137.770004,136.130005,136.229996,886300,131.477792
2015-02-27,136.369995,137.839996,135.570007,137.410004,774300,132.616637
2015-03-02,137.740005,139.889999,137.699997,138.759995,792800,133.919536
2015-03-03,138.690002,139.330002,137.589996,138.75,586900,133.90989
2015-03-04,138.600006,138.660004,136.960007,137.300003,792400,132.510474
2015-03-05,137.899994,139.949997,137.899994,139.029999,810100,134.180121
2015-03-06,135.740005,137.199997,133.639999,133.820007,1181200,129.151873
2015-03-09,134.259995,135.25,133.860001,134.940002,730700,130.232799
2015-03-10,134.820007,135.729996,134.529999,134.75,777000,130.049424
2015-03-11,135.089996,135.5,134.279999,134.580002,672400,129.885356
2015-03-12,135.490005,137.639999,135.410004,137.339996,839300,132.549072
2015-03-13,136.710007,137.830002,135.589996,135.979996,1046400,131.236513
2015-03-16,136.860001,138.710007,136.610001,137.25,1044000,132.462215
2015-03-17,136.679993,137.860001,136.399994,137.509995,562800,132.71314
2015-03-18,137.169998,141.729996,137.080002,141.130005,906700,136.206871
2015-03-19,140.990005,141.899994,140.259995,141.149994,690300,136.226163
2015-03-20,141.020004,144.960007,141.0,144.729996,1057100,139.681281
2015-03-23,144.399994,145.899994,143.75,144.740005,775800,139.690942
2015-03-24,144.320007,145.179993,143.440002,143.979996,619100,138.957444
2015-03-25,143.990005,144.710007,140.839996,141.160004,956300,136.235824
2015-03-26,140.529999,141.550003,140.050003,140.410004,615800,135.511986
2015-03-27,140.070007,141.139999,139.100006,139.809998,989100,135.560468
2015-03-30,140.479996,142.270004,139.990005,142.25,675500,137.926307
2015-03-31,141.889999,142.229996,140.179993,140.479996,943700,136.210102
2015-04-01,140.479996,141.240005,138.850006,139.710007,856000,135.463517
2015-04-02,139.490005,141.539993,139.490005,140.929993,567000,136.646421
2015-04-06,141.240005,143.089996,141.0,142.169998,443200,137.848737
2015-04-07,141.990005,142.070007,139.509995,139.509995,811300,135.269584
2015-04-08,139.789993,140.630005,139.369995,139.710007,466900,135.463517
2015-04-09,139.380005,139.389999,136.910004,137.350006,838800,133.175248
2015-04-10,137.589996,139.119995,136.990005,137.580002,425900,133.398253
2015-04-13,137.610001,138.029999,137.070007,137.070007,474900,132.90376
2015-04-14,137.240005,138.410004,137.149994,137.649994,450500,133.466118
2015-04-15,137.779999,138.100006,136.339996,136.490005,703800,132.341388
2015-04-16,136.460007,137.960007,135.710007,137.679993,596600,133.495205
2015-04-17,137.089996,137.800003,135.630005,136.600006,504900,132.448045
2015-04-20,137.059998,137.380005,136.190002,136.389999,441100,132.244421
2015-04-21,136.490005,137.710007,136.059998,136.770004,594400,132.612876
2015-04-22,137.059998,137.639999,136.039993,136.509995,773800,132.360769
2015-04-23,136.289993,137.399994,136.020004,137.029999,549600,132.864968
2015-04-24,137.570007,139.160004,136.940002,137.869995,523500,133.679432
2015-04-27,137.970001,139.580002,137.399994,137.800003,821000,133.611568
2015-04-28,137.699997,138.889999,136.770004,138.350006,552600,134.144853
2015-04-29,137.350006,138.199997,134.720001,134.880005,935400,130.780323
2015-04-30,134.149994,134.960007,131.470001,132.309998,895600,128.288431
2015-05-01,132.899994,134.050003,132.570007,132.949997,728900,128.908978
2015-05-04,133.509995,134.589996,132.610001,132.949997,537900,128.908978
2015-05-05,132.210007,133.050003,129.360001,129.649994,1231900,125.709278
2015-05-06,130.25,130.270004,128.380005,128.649994,1183700,124.739673
2015-05-07,129.320007,132.050003,128.759995,131.5,727900,127.503053
2015-05-08,133.240005,135.199997,133.110001,133.330002,714000,129.277432
2015-05-11,132.779999,133.610001,130.389999,130.839996,837900,126.863111
2015-05-12,130.089996,132.0,128.929993,131.369995,522200,127.377
2015-05-13,131.789993,133.139999,130.279999,130.649994,717000,126.678883
2015-05-14,131.429993,133.419998,130.649994,133.360001,599500,129.306519
2015-05-15,133.899994,135.490005,133.570007,134.699997,901400,130.605786
2015-05-18,134.139999,134.929993,133.229996,134.309998,536100,130.227641
2015-05-19,133.490005,135.059998,133.089996,133.389999,537000,129.335606
2015-05-20,133.589996,134.520004,133.149994,133.309998,434600,129.258036
2015-05-21,133.309998,133.830002,131.740005,132.240005,735100,128.220566
2015-05-22,132.330002,133.960007,131.669998,132.869995,420800,128.831407
2015-05-26,132.429993,132.699997,131.039993,131.229996,642600,127.241256
2015-05-27,131.309998,132.070007,131.300003,131.860001,606800,127.852112
2015-05-28,131.660004,132.470001,130.690002,131.550003,660100,127.551537
2015-05-29,131.550003,132.070007,129.699997,130.029999,1466800,126.077733
2015-06-01,130.080002,131.860001,130.080002,131.649994,968200,127.648488
2015-06-02,131.009995,131.070007,129.389999,129.570007,787100,125.631723
2015-06-03,129.470001,130.289993,127.419998,127.900002,849000,124.012477
2015-06-04,127.709999,128.429993,127.019997,127.459999,561000,123.585848
2015-06-05,126.529999,128.440002,123.389999,126.18,1058900,122.344755
2015-06-08,126.669998,127.07,125.779999,125.989998,543600,122.160528
2015-06-09,125.989998,126.309998,124.660004,124.889999,633200,121.093964
2015-06-10,125.029999,127.419998,124.720001,126.220001,607500,122.38354
2015-06-11,126.709999,127.470001,126.540001,126.769997,474000,122.916819
2015-06-12,126.279999,126.959999,125.860001,126.099998,543500,122.267185
2015-06-15,125.660004,125.739998,124.699997,125.099998,915700,121.29758
2015-06-16,124.900002,126.129997,124.830002,126.019997,832400,122.189615
2015-06-17,125.949997,126.959999,124.709999,126.910004,754300,123.05257
2015-06-18,127.43,129.050003,127.029999,128.089996,762900,124.196697
2015-06-19,127.580002,127.839996,126.349998,126.709999,773500,122.858645
2015-06-22,126.779999,127.580002,125.489998,125.620003,713500,121.801779
2015-06-23,125.199997,126.129997,124.519997,124.970001,731500,121.171534
2015-06-24,125.150002,125.690002,124.660004,124.870003,917500,121.074575
2015-06-25,123.620003,124.459999,123.160004,123.260002,944100,119.513511
2015-06-26,122.519997,123.949997,122.089996,123.43,2556600,120.312795
2015-06-29,123.150002,124.220001,120.769997,120.830002,921000,117.778459
2015-06-30,121.639999,122.339996,120.440002,121.040001,782900,117.983154
2015-07-01,118.120003,122.139999,117.900002,122.129997,887400,119.045623
2015-07-02,122.660004,123.610001,121.660004,121.849998,771800,118.772696
2015-07-06,121.040001,122.93,120.279999,122.529999,824400,119.435523
2015-07-07,123.059998,125.300003,122.540001,124.959999,855800,121.804154
2015-07-08,124.389999,124.809998,123.580002,123.709999,607400,120.585722
2015-07-09,124.419998,125.209999,122.82,123.120003,469300,120.010626
2015-07-10,123.860001,124.889999,123.629997,124.160004,749200,121.024362
2015-07-13,125.220001,125.860001,123.769997,124.739998,837500,121.589708
2015-07-14,124.949997,125.339996,123.709999,124.629997,702400,121.482486
2015-07-15,124.120003,124.68,123.709999,124.139999,908600,121.004863
2015-07-16,124.660004,126.080002,124.660004,125.989998,742300,122.80814
2015-07-17,125.709999,125.970001,125.059998,125.57,910000,122.398749
2015-07-20,125.059998,126.309998,125.059998,125.800003,738500,122.622943
2015-07-21,125.730003,126.489998,125.360001,125.400002,778200,122.233044
2015-07-22,125.459999,126.650002,125.459999,125.93,778500,122.749658
2015-07-23,125.639999,125.949997,123.330002,124.540001,734400,121.394762
2015-07-24,124.379997,125.650002,123.980003,125.160004,607200,121.999107
2015-07-27,125.07,126.220001,124.830002,125.230003,644300,122.067339
2015-07-28,125.629997,125.730003,124.389999,124.82,579000,121.66769
2015-07-29,124.769997,126.389999,123.650002,126.32,710100,123.129808
2015-07-30,126.150002,127.150002,122.610001,123.339996,1062000,120.225064
2015-07-31,124.32,124.989998,123.160004,123.279999,897100,120.166581
2015-08-03,123.32,124.849998,123.25,124.699997,588000,121.550718
2015-08-04,124.330002,124.82,122.809998,123.029999,730000,119.922895
2015-08-05,123.580002,123.580002,120.940002,121.290001,1260100,118.226841
2015-08-06,120.760002,121.360001,118.910004,120.949997,837300,117.895423
2015-08-07,121.169998,121.419998,119.389999,120.169998,868400,117.135123
2015-08-10,120.949997,120.949997,119.110001,119.739998,683200,116.715983
2015-08-11,119.690002,120.769997,119.110001,119.75,889700,116.725732
2015-08-12,119.419998,119.980003,118.190002,119.959999,937700,116.930428
2015-08-13,119.470001,121.18,118.010002,120.709999,1184400,117.661487
2015-08-14,120.589996,121.980003,119.769997,121.919998,698100,118.840927
2015-08-17,121.919998,123.120003,120.699997,122.989998,710900,119.883904
2015-08-18,122.809998,123.050003,122.120003,122.93,567200,119.825422
2015-08-19,122.129997,122.959999,121.349998,122.419998,532800,119.3283
2015-08-20,121.970001,122.629997,120.660004,120.849998,616100,117.79795
2015-08-21,120.709999,121.150002,118.599998,118.650002,1133300,115.653514
2015-08-24,118.650002,118.650002,94.910004,112.330002,1154500,109.493125
2015-08-25,115.029999,115.029999,108.599998,108.650002,1515700,105.906063
2015-08-26,110.690002,114.419998,109.760002,113.809998,1888900,110.935744
2015-08-27,114.800003,117.830002,114.080002,116.790001,1309800,113.840487
2015-08-28,116.400002,116.779999,115.370003,116.620003,979500,113.674783
2015-08-31,116.169998,116.169998,113.239998,113.379997,1294800,110.516603
2015-09-01,112.0,112.959999,109.699997,110.660004,952300,107.865302
2015-09-02,112.0,112.709999,111.089996,111.910004,939400,109.083734
2015-09-03,112.349998,113.050003,111.57,111.940002,724700,109.112975
2015-09-04,110.580002,111.040001,109.129997,109.860001,739000,107.085503
2015-09-08,111.129997,112.139999,110.529999,111.709999,695000,108.88878
2015-09-09,113.550003,114.970001,110.339996,110.57,857000,107.777571
2015-09-10,110.610001,113.300003,110.43,111.889999,743200,109.064235
2015-09-11,111.82,113.989998,111.120003,113.940002,620200,111.062465
2015-09-14,114.010002,114.120003,112.610001,113.279999,762300,110.41913
2015-09-15,112.93,114.970001,112.690002,114.470001,598100,111.579079
2015-09-16,114.199997,118.169998,113.639999,117.720001,1078000,114.747001
2015-09-17,117.449997,121.75,116.900002,119.459999,1309100,116.443055
2015-09-18,117.580002,120.489998,117.580002,118.650002,1203900,115.653514
2015-09-21,118.589996,119.889999,118.0,118.690002,785500,115.692505
2015-09-22,117.940002,118.75,116.339996,116.690002,853400,113.743014
2015-09-23,116.940002,118.040001,116.0,117.050003,924100,114.093923
2015-09-24,116.730003,117.769997,115.269997,115.949997,894300,113.021698
2015-09-25,116.360001,117.550003,115.57,116.480003,630100,113.538319
2015-09-28,115.339996,115.870003,113.699997,114.5,895400,112.234633
2015-09-29,114.639999,117.75,114.349998,117.470001,954300,115.145873
2015-09-30,118.660004,119.599998,117.25,118.400002,1008800,116.057473
2015-10-01,118.970001,118.970001,117.029999,118.620003,865500,116.273122
2015-10-02,117.970001,119.5,116.639999,119.470001,756600,117.106303
2015-10-05,119.800003,120.989998,119.290001,120.620003,753600,118.233552
2015-10-06,120.489998,121.489998,119.959999,120.32,806200,117.939484
2015-10-07,120.459999,121.449997,119.879997,121.25,744100,118.851085
2015-10-08,121.25,122.010002,119.809998,121.889999,656900,119.478422
2015-10-09,121.779999,122.029999,120.760002,121.650002,477800,119.243172
2015-10-12,121.769997,122.660004,121.010002,122.57,686600,120.144968
2015-10-13,122.370003,122.589996,120.339996,120.519997,719900,118.135524
2015-10-14,120.93,121.620003,119.690002,119.910004,674800,117.5376
2015-10-15,120.5,120.839996,119.830002,120.769997,818700,118.380578
2015-10-16,121.470001,122.900002,120.989998,122.610001,871200,120.184178
2015-10-19,122.400002,124.150002,121.879997,124.099998,532000,121.644696
2015-10-20,123.690002,124.209999,122.43,122.980003,729900,120.54686
2015-10-21,123.57,123.980003,121.209999,122.360001,1647300,119.939124
2015-10-22,123.019997,123.919998,122.309998,123.75,1033000,121.301623
2015-10-23,123.529999,123.559998,121.339996,121.870003,931000,119.458821
2015-10-26,121.870003,122.510002,120.260002,120.940002,1265500,118.54722
2015-10-27,120.900002,122.260002,120.620003,121.879997,751300,119.468618
2015-10-28,121.900002,122.480003,119.790001,122.199997,538800,119.782286
2015-10-29,121.639999,123.290001,121.639999,122.779999,792100,120.350813
2015-10-30,121.830002,126.870003,121.199997,125.849998,1854600,123.360073
2015-11-02,125.790001,129.899994,125.209999,129.770004,1233800,127.202522
2015-11-03,129.630005,129.660004,127.949997,128.589996,918400,126.04586
2015-11-04,128.619995,129.220001,126.639999,127.120003,653400,124.60495
2015-11-05,127.0,128.0,126.589996,127.910004,486500,125.379321
2015-11-06,126.050003,126.68,123.129997,124.190002,807400,121.73292
2015-11-09,123.93,124.040001,121.43,122.68,657700,120.252793
2015-11-10,122.900002,124.110001,122.349998,124.0,600000,121.546676
2015-11-11,124.150002,124.809998,123.349998,124.339996,495300,121.879946
2015-11-12,123.889999,124.470001,122.559998,123.209999,532400,120.772306
2015-11-13,124.510002,125.300003,122.68,122.860001,479300,120.429232
2015-11-16,122.589996,123.779999,121.839996,123.779999,694800,121.331028
2015-11-17,123.440002,124.800003,122.699997,123.43,696800,120.987954
2015-11-18,123.699997,124.32,122.839996,124.139999,637300,121.683906
2015-11-19,124.540001,124.889999,123.699997,124.339996,464000,121.879946
2015-11-20,124.870003,126.629997,124.779999,126.519997,1185200,124.016815
2015-11-23,126.690002,127.330002,125.470001,125.970001,561000,123.477701
2015-11-24,124.980003,125.379997,123.43,124.669998,631300,122.203419
2015-11-25,124.949997,125.480003,124.18,124.769997,507800,122.301439
2015-11-27,124.699997,126.220001,124.160004,125.82,257900,123.330668
2015-11-30,126.129997,126.5,124.620003,124.989998,818600,122.517087
2015-12-01,125.870003,126.760002,125.43,126.669998,671800,124.163849
2015-12-02,126.110001,126.879997,123.209999,123.480003,732900,121.036968
2015-12-03,122.800003,123.510002,121.629997,122.379997,821900,119.958725
2015-12-04,122.959999,125.019997,122.18,124.839996,1055300,122.370054
2015-12-07,124.010002,125.230003,123.849998,125.0,441900,122.526892
2015-12-08,124.860001,125.5,124.169998,124.860001,635300,122.389662
2015-12-09,124.0,124.870003,122.349998,123.510002,633200,121.066373
2015-12-10,123.489998,124.599998,121.93,122.919998,685200,120.488042
2015-12-11,121.809998,123.5,121.120003,123.260002,877800,120.821319
2015-12-14,122.949997,125.580002,122.099998,125.339996,1083600,122.860161
2015-12-15,126.260002,127.860001,125.970001,127.010002,1203900,124.497126
2015-12-16,127.349998,130.679993,126.900002,130.149994,1110100,127.574993
2015-12-17,130.570007,130.570007,128.789993,130.020004,966000,127.447576
2015-12-18,129.300003,130.070007,127.080002,127.080002,1462100,124.565741
2015-12-21,128.080002,129.210007,126.080002,127.07,639900,124.555937
2015-12-22,127.989998,128.889999,127.029999,127.239998,866900,124.722571
2015-12-23,127.419998,129.009995,127.309998,128.949997,555900,126.398738
2015-12-24,129.149994,129.639999,128.199997,129.009995,214400,126.457549
2015-12-28,128.779999,129.710007,128.149994,129.619995,473100,127.055481
2015-12-29,128.770004,129.919998,128.25,129.820007,476900,129.144568
2015-12-30,129.440002,130.039993,128.479996,128.600006,424300,127.930914
2015-12-31,128.910004,128.970001,127.489998,127.540001,528600,126.876424
2016-01-04,125.279999,125.93,122.900002,124.199997,800900,123.553798
2016-01-05,124.260002,127.709999,123.809998,127.260002,692600,126.597882
2016-01-06,126.660004,127.330002,126.290001,127.239998,796100,126.577982
2016-01-07,125.510002,127.209999,124.949997,124.980003,919100,124.329746
2016-01-08,125.0,125.769997,121.269997,121.480003,803000,120.847956
2016-01-11,121.949997,123.230003,121.629997,122.68,763400,122.04171
2016-01-12,123.400002,124.07,120.470001,121.010002,903300,120.3804
2016-01-13,121.150002,122.279999,118.57,118.730003,719800,118.112264
2016-01-14,119.349998,121.019997,119.080002,119.870003,929600,119.246332
2016-01-15,118.339996,118.779999,116.720001,118.449997,808100,117.833715
2016-01-19,119.82,120.410004,118.209999,119.330002,602800,118.709141
2016-01-20,118.169998,118.400002,113.839996,115.849998,1154400,115.247244
2016-01-21,116.370003,117.709999,115.459999,116.040001,628500,115.436258
2016-01-22,117.459999,119.739998,117.449997,119.199997,647100,118.579813
2016-01-25,119.209999,120.379997,117.599998,117.809998,727100,117.197045
2016-01-26,118.440002,120.690002,118.440002,120.349998,726300,119.723831
2016-01-27,119.959999,120.730003,118.510002,119.139999,581800,118.520127
2016-01-28,119.029999,121.160004,114.269997,115.440002,1832000,114.839381
2016-01-29,117.309998,117.959999,114.199997,116.209999,1888100,115.605371
2016-02-01,115.419998,118.360001,114.830002,116.309998,1099100,115.70485
2016-02-02,115.93,117.290001,114.230003,114.82,1268000,114.222604
2016-02-03,115.809998,116.110001,114.040001,114.699997,1088300,114.103226
2016-02-04,114.650002,118.639999,114.370003,117.25,1094500,116.639961
2016-02-05,116.029999,117.25,115.0,115.089996,862800,114.491196
2016-02-08,114.989998,115.129997,110.050003,111.139999,1110500,110.56175
2016-02-09,110.32,110.910004,107.989998,108.970001,1175000,108.403042
2016-02-10,109.809998,112.470001,109.169998,111.190002,679300,110.611493
2016-02-11,109.580002,109.910004,107.809998,108.18,936800,107.617152
2016-02-12,109.07,109.75,107.279999,108.610001,714900,108.044915
2016-02-16,110.300003,110.540001,108.870003,110.290001,1096600,109.716174
2016-02-17,111.510002,113.300003,111.410004,111.970001,745100,111.387434
2016-02-18,111.779999,112.419998,110.519997,111.620003,964100,111.039256
2016-02-19,111.040001,113.169998,109.959999,112.400002,870200,111.815197
2016-02-22,113.860001,115.120003,113.150002,114.760002,972600,114.162919
2016-02-23,114.18,116.309998,113.470001,114.349998,1439400,113.755048
2016-02-24,113.720001,114.389999,112.379997,113.720001,701700,113.128329
2016-02-25,114.559998,116.18,113.839996,115.18,639500,114.580731
2016-02-26,114.910004,115.089996,113.760002,113.900002,685200,113.307392
2016-02-29,114.089996,116.099998,113.660004,114.139999,1246700,113.546142
2016-03-01,115.0,118.099998,114.290001,118.059998,816100,117.445744
2016-03-02,117.519997,118.099998,116.779999,118.029999,584900,117.415902
2016-03-03,117.669998,118.660004,117.32,118.400002,763700,117.783979
2016-03-04,118.330002,118.739998,117.75,118.580002,777100,117.963043
2016-03-07,117.410004,119.290001,117.410004,118.650002,477300,118.032679
2016-03-08,118.220001,118.910004,116.900002,117.099998,587700,116.49074
2016-03-09,117.43,118.279999,117.019997,117.339996,701000,116.729489
2016-03-10,118.07,118.559998,115.690002,117.120003,362500,116.51064
2016-03-11,117.900002,122.860001,117.019997,122.699997,1192100,122.061602
2016-03-14,122.32,122.959999,121.480003,122.720001,692900,122.081503
2016-03-15,122.120003,123.739998,121.540001,123.370003,782300,122.728122
2016-03-16,122.540001,125.830002,122.389999,125.370003,822200,124.717716
2016-03-17,125.610001,127.639999,124.699997,127.0,880200,126.339233
2016-03-18,127.120003,127.519997,126.25,126.660004,1233300,126.001006
2016-03-21,126.099998,127.0,125.360001,125.949997,1263300,125.294693
2016-03-22,125.720001,126.510002,124.440002,125.32,934400,124.667974
2016-03-23,125.25,125.730003,124.18,124.25,856900,123.603541
2016-03-24,123.779999,124.25,122.349998,123.870003,688900,123.225521
2016-03-28,124.010002,125.459999,123.699997,124.93,503700,124.280003
2016-03-29,124.169998,126.959999,123.900002,126.769997,579000,126.769997
2016-03-30,126.989998,127.769997,126.480003,126.720001,602600,126.720001
2016-03-31,126.690002,127.230003,126.040001,127.080002,710700,127.080002
2016-04-01,126.720001,127.940002,126.169998,127.290001,604400,127.290001
2016-04-04,127.260002,127.82,126.82,127.5,540100,127.5
2016-04-05,127.099998,128.059998,126.660004,127.029999,518500,127.029999
2016-04-06,126.849998,127.989998,125.510002,127.900002,489900,127.900002
2016-04-07,127.339996,127.790001,125.709999,126.209999,597500,126.209999
2016-04-08,126.849998,128.649994,126.059998,127.120003,567500,127.120003
2016-04-11,127.519997,127.989998,126.620003,126.900002,466200,126.900002
2016-04-12,127.5,129.729996,127.370003,129.199997,825600,129.199997
2016-04-13,129.839996,129.880005,127.800003,128.350006,724400,128.350006
2016-04-14,128.380005,128.839996,127.889999,128.320007,480800,128.320007
2016-04-15,128.419998,129.800003,127.720001,129.580002,538600,129.580002
2016-04-18,129.360001,130.169998,128.350006,130.009995,686200,130.009995
2016-04-19,130.300003,131.160004,129.690002,131.139999,433600,131.139999
2016-04-20,131.229996,131.330002,128.490005,128.679993,429300,128.679993
2016-04-21,128.679993,129.740005,127.440002,127.900002,658000,127.900002
2016-04-22,128.490005,129.460007,127.910004,129.399994,411900,129.399994
2016-04-25,128.600006,130.160004,128.119995,130.0,562400,130.0
2016-04-26,130.789993,131.240005,129.679993,130.550003,581600,130.550003
2016-04-27,130.300003,131.580002,128.919998,130.600006,609700,130.600006
2016-04-28,130.259995,131.149994,129.169998,129.649994,457100,129.649994
2016-04-29,128.990005,129.679993,128.039993,128.860001,812000,128.860001
2016-05-02,129.559998,131.449997,128.740005,131.110001,459800,131.110001
2016-05-03,130.289993,131.059998,129.110001,129.940002,486800,129.940002
2016-05-04,128.960007,131.020004,128.369995,130.580002,802300,130.580002
2016-05-05,130.5,131.139999,129.899994,130.860001,594300,130.860001
2016-05-06,130.779999,131.289993,129.529999,130.899994,919800,130.899994
2016-05-09,131.220001,132.320007,130.850006,132.270004,753900,132.270004
2016-05-10,132.949997,133.589996,132.360001,133.130005,849100,133.130005
2016-05-11,133.0,133.0,130.380005,130.899994,960600,130.899994
2016-05-12,131.119995,131.600006,130.110001,131.380005,606100,131.380005
2016-05-13,130.970001,130.970001,129.419998,130.059998,628700,130.059998
2016-05-16,130.139999,131.020004,129.5,130.809998,457000,130.809998
2016-05-17,130.369995,131.089996,129.539993,130.389999,917500,130.389999
2016-05-18,129.899994,130.720001,125.760002,127.25,1553600,127.25
2016-05-19,125.440002,126.169998,123.449997,123.709999,1192500,123.709999
2016-05-20,124.709999,125.18,123.690002,124.389999,1093000,124.389999
2016-05-23,124.699997,125.0,123.75,124.440002,712400,124.440002
2016-05-24,125.43,127.080002,124.779999,125.860001,765600,125.860001
2016-05-25,126.129997,126.129997,124.260002,125.260002,863000,125.260002
2016-05-26,125.260002,125.370003,124.470001,124.800003,617400,124.800003
2016-05-27,125.059998,126.269997,124.660004,125.410004,569900,125.410004
2016-05-31,125.900002,126.660004,125.080002,125.629997,901100,125.629997
2016-06-01,125.199997,127.190002,124.910004,127.110001,731100,127.110001
2016-06-02,126.760002,127.410004,125.839996,127.260002,623800,127.260002
2016-06-03,127.93,128.660004,126.879997,127.779999,735000,127.779999
2016-06-06,127.669998,128.0,126.18,127.059998,759900,127.059998
2016-06-07,127.269997,128.410004,127.269997,127.889999,378000,127.889999
2016-06-08,127.779999,128.279999,127.620003,128.070007,480900,128.070007
2016-06-09,127.050003,129.259995,127.050003,128.979996,457200,128.979996
2016-06-10,128.210007,129.100006,127.580002,128.229996,635100,128.229996
2016-06-13,128.509995,129.600006,126.849998,127.120003,992000,127.120003
