Date,Open_HCN,High_HCN,Low_HCN,Close_HCN,Volume_HCN,AdjClose_HCN
2014-05-05,62.970001,63.830002,62.849998,63.540001,1270700,57.022302
2014-05-06,63.220001,63.759998,63.119999,63.360001,1432800,56.860765
2014-05-07,63.41,64.120003,63.389999,63.630001,2125100,57.10307
2014-05-08,63.049999,64.389999,63.049999,64.309998,2531300,58.443516
2014-05-09,64.220001,65.099998,64.099998,64.389999,2097200,58.516219
2014-05-12,64.370003,64.419998,63.75,64.309998,1719500,58.443516
2014-05-13,64.25,64.839996,63.720001,64.0,1405100,58.161797
2014-05-14,64.089996,64.5,63.77,63.970001,1892500,58.134534
2014-05-15,63.950001,64.599998,63.869999,64.550003,1961500,58.661627
2014-05-16,64.339996,65.25,64.199997,65.239998,1678000,59.288679
2014-05-19,65.050003,65.139999,64.239998,64.419998,1850500,58.543482
2014-05-20,64.580002,65.220001,64.480003,64.809998,1850200,58.897905
2014-05-21,64.809998,64.830002,63.779999,63.970001,1058600,58.134534
2014-05-22,63.93,64.199997,63.580002,63.639999,1461100,57.834636
2014-05-23,63.919998,64.519997,63.830002,64.510002,1074800,58.625275
2014-05-27,64.599998,64.760002,64.25,64.43,1526300,58.552571
2014-05-28,62.57,62.75,62.099998,62.349998,12133300,56.662311
2014-05-29,62.299999,62.860001,62.25,62.669998,3754700,56.95312
2014-05-30,62.619999,63.419998,62.540001,63.23,2864500,57.462037
2014-06-02,63.25,63.849998,63.25,63.470001,3387600,57.680145
2014-06-03,63.450001,63.880001,63.200001,63.700001,1628800,57.889164
2014-06-04,63.48,63.93,63.189999,63.509998,1416800,57.716494
2014-06-05,63.52,64.830002,63.470001,64.739998,2060100,58.83429
2014-06-06,64.879997,64.940002,63.599998,64.080002,6830900,58.2345
2014-06-09,64.080002,64.540001,63.139999,63.349998,1978900,57.571089
2014-06-10,63.110001,63.32,62.439999,62.869999,2371200,57.134876
2014-06-11,62.889999,63.099998,62.259998,62.990002,2117400,57.243932
2014-06-12,62.790001,63.099998,62.009998,62.950001,1918500,57.20758
2014-06-13,63.009998,63.220001,62.330002,63.169998,1171900,57.407509
2014-06-16,63.150002,63.25,62.639999,62.779999,1327900,57.053086
2014-06-17,62.549999,62.82,61.580002,62.119999,2201500,56.453293
2014-06-18,62.130001,62.220001,61.509998,62.09,2165100,56.426031
2014-06-19,62.32,63.220001,62.200001,63.029999,3473500,57.280281
2014-06-20,63.099998,63.419998,62.689999,63.41,5279000,57.625617
2014-06-23,63.25,63.889999,63.240002,63.509998,1960800,57.716494
2014-06-24,63.439999,63.599998,63.110001,63.349998,2021500,57.571089
2014-06-25,63.25,63.540001,62.709999,62.790001,3113700,57.062176
2014-06-26,62.860001,63.23,62.849998,62.900002,2083200,57.162142
2014-06-27,62.98,63.09,62.529999,62.630001,4712900,56.916772
2014-06-30,62.77,62.950001,62.200001,62.669998,2142600,56.95312
2014-07-01,62.27,63.240002,62.27,63.060001,2017600,57.307546
2014-07-02,62.799999,62.84,61.919998,62.34,1797200,56.653225
2014-07-03,62.259998,62.259998,61.419998,61.919998,1463300,56.271537
2014-07-07,62.009998,62.400002,61.869999,62.299999,1452800,56.616873
2014-07-08,62.27,62.849998,62.150002,62.5,1492900,56.798629
2014-07-09,62.549999,62.73,62.009998,62.66,1662100,56.944034
2014-07-10,62.57,63.400002,62.509998,62.889999,2073800,57.153052
2014-07-11,62.990002,63.02,62.560001,62.82,1352800,57.089438
2014-07-14,62.75,63.02,62.439999,62.98,1284200,57.234843
2014-07-15,62.790001,63.200001,62.740002,63.18,1506500,57.416599
2014-07-16,63.200001,63.669998,63.0,63.560001,1433600,57.761935
2014-07-17,63.18,63.970001,63.16,63.689999,2080600,57.880074
2014-07-18,64.0,64.300003,63.59,64.290001,2292300,58.425343
2014-07-21,64.0,64.349998,63.799999,64.260002,1011600,58.398081
2014-07-22,64.43,64.699997,64.220001,64.370003,1758400,58.498047
2014-07-23,64.239998,64.629997,64.239998,64.57,1458200,58.6798
2014-07-24,64.620003,64.720001,64.349998,64.699997,1756100,58.797938
2014-07-25,64.629997,64.849998,64.269997,64.480003,1763700,58.598013
2014-07-28,64.339996,64.860001,64.339996,64.75,1384300,58.84338
2014-07-29,64.620003,64.720001,64.239998,64.360001,1172800,58.488957
2014-07-30,64.290001,64.68,63.689999,64.029999,1417100,58.189059
2014-07-31,63.919998,64.379997,63.400002,63.630001,2749500,57.82555
2014-08-01,63.689999,65.160004,63.509998,64.580002,2561500,58.68889
2014-08-04,64.550003,64.879997,64.099998,64.699997,1425600,58.797938
2014-08-05,65.050003,65.050003,63.900002,64.18,1748900,58.325377
2014-08-06,64.160004,64.589996,64.0,64.099998,2136900,58.252673
2014-08-07,63.549999,63.57,63.029999,63.09,2016800,58.054835
2014-08-08,63.240002,63.68,62.82,63.099998,3639500,58.064035
2014-08-11,63.18,63.59,63.040001,63.209999,2767100,58.165257
2014-08-12,63.290001,63.599998,63.209999,63.509998,1746000,58.441313
2014-08-13,63.970001,65.059998,63.810001,64.949997,2244800,59.766387
2014-08-14,65.239998,65.970001,65.029999,65.690002,2016100,60.447333
2014-08-15,65.779999,66.349998,65.269997,65.309998,2286700,60.097656
2014-08-18,65.510002,65.790001,65.339996,65.68,1385900,60.438129
2014-08-19,65.900002,66.279999,65.730003,65.879997,1288700,60.622164
2014-08-20,65.879997,66.580002,65.639999,66.360001,1625800,61.063859
2014-08-21,66.379997,66.919998,66.290001,66.370003,1361900,61.073063
2014-08-22,66.389999,66.559998,65.830002,66.129997,921700,60.852212
2014-08-25,66.32,66.489998,65.919998,66.110001,980600,60.833811
2014-08-26,66.300003,66.690002,66.199997,66.669998,1025400,61.349116
2014-08-27,66.639999,66.989998,66.599998,66.949997,954600,61.606768
2014-08-28,66.760002,67.18,66.660004,67.07,1287900,61.717193
2014-08-29,67.150002,67.580002,67.010002,67.580002,3485300,62.186493
2014-09-02,67.830002,67.870003,67.0,67.260002,1494700,61.892032
2014-09-03,67.449997,67.720001,67.239998,67.580002,1207100,62.186493
2014-09-04,67.43,67.989998,67.080002,67.529999,1518400,62.14048
2014-09-05,67.410004,68.360001,67.339996,68.32,2047700,62.867432
2014-09-08,68.129997,68.209999,67.639999,67.849998,1319300,62.434941
2014-09-09,67.610001,67.699997,66.989998,67.220001,1738800,61.855223
2014-09-10,67.0,67.0,66.0,66.220001,1521900,60.935033
2014-09-11,66.300003,66.720001,66.029999,66.489998,1153500,61.183481
2014-09-12,64.139999,64.589996,62.889999,63.25,16988900,58.202065
2014-09-15,63.330002,63.880001,63.029999,63.59,3106200,58.51493
2014-09-16,63.59,64.0,63.34,63.860001,2239800,58.763382
2014-09-17,64.160004,64.43,63.66,63.759998,2380100,58.671361
2014-09-18,63.959999,64.0,62.860001,62.889999,2175800,57.870796
2014-09-19,62.93,63.599998,62.630001,63.540001,4486500,58.468921
2014-09-22,63.52,63.709999,63.110001,63.130001,1557100,58.091643
2014-09-23,63.099998,63.48,62.689999,62.709999,2076200,57.705161
2014-09-24,62.799999,63.310001,62.310001,62.799999,2712600,57.787978
2014-09-25,62.66,62.869999,62.48,62.650002,2193300,57.649952
2014-09-26,62.84,63.18,62.360001,63.110001,2350300,58.073239
2014-09-29,62.959999,63.049999,62.400002,62.73,2000300,57.723565
2014-09-30,62.849998,63.040001,62.23,62.369999,2750300,57.392296
2014-10-01,62.529999,62.889999,62.34,62.689999,2661200,57.686757
2014-10-02,62.57,62.799999,62.049999,62.299999,2679400,57.327883
2014-10-03,62.5,62.950001,62.130001,62.779999,2447600,57.769574
2014-10-06,63.040001,63.529999,62.810001,63.25,2121300,58.202065
2014-10-07,63.18,63.98,63.110001,63.490002,2389100,58.422912
2014-10-08,63.759998,64.839996,63.419998,64.830002,3088600,59.655968
2014-10-09,64.93,65.620003,64.510002,64.949997,2978400,59.766387
2014-10-10,65.139999,66.93,65.0,66.480003,3603100,61.174284
2014-10-13,66.690002,67.190002,66.279999,66.580002,2410400,61.266302
2014-10-14,66.830002,67.629997,66.610001,67.419998,3904100,62.039259
2014-10-15,67.050003,67.889999,66.779999,67.660004,3189800,62.26011
2014-10-16,67.230003,67.860001,67.07,67.550003,2601100,62.158888
2014-10-17,67.769997,67.889999,66.199997,67.0,2658500,61.65278
2014-10-20,67.019997,68.059998,66.690002,68.050003,1862300,62.618983
2014-10-21,68.010002,68.199997,67.290001,68.190002,1946200,62.74781
2014-10-22,68.160004,68.620003,67.779999,68.260002,1714500,62.812223
2014-10-23,68.5,68.879997,68.040001,68.82,1884300,63.327527
2014-10-24,68.650002,68.940002,68.389999,68.860001,1151300,63.364336
2014-10-27,68.839996,69.489998,68.480003,69.449997,1831300,63.907245
2014-10-28,69.400002,69.709999,68.989998,69.699997,1210700,64.137293
2014-10-29,69.580002,69.68,68.660004,69.209999,2063600,63.686401
2014-10-30,68.959999,70.110001,68.900002,70.080002,1729800,64.48697
2014-10-31,70.57,71.150002,69.949997,71.110001,3008100,65.434765
