Date,Open_SBUX,High_SBUX,Low_SBUX,Close_SBUX,Volume_SBUX,AdjClose_SBUX
2013-10-28,80.199997,80.43,78.529999,78.709999,11242800,37.898639
2013-10-29,79.209999,79.620003,79.050003,79.620003,7898400,38.336804
2013-10-30,80.629997,80.849998,79.760002,80.830002,17518800,38.919415
2013-10-31,78.690002,81.620003,78.57,81.050003,20491600,39.025345
2013-11-01,81.540001,81.540001,79.669998,80.370003,12005200,38.697926
2013-11-04,80.75,80.779999,80.209999,80.370003,8283800,38.697926
2013-11-05,80.360001,82.339996,80.150002,81.989998,10090200,39.477949
2013-11-06,82.389999,82.5,80.970001,81.129997,8562200,39.063862
2013-11-07,81.300003,81.349998,79.0,79.07,13283200,38.071979
2013-11-08,79.510002,81.25,79.400002,81.199997,11487800,39.097566
2013-11-11,81.199997,81.419998,80.980003,80.989998,5133600,38.996452
2013-11-12,80.760002,81.050003,80.120003,80.610001,6613000,38.938487
2013-11-13,79.239998,81.5,79.190002,81.459999,12519000,39.349077
2013-11-14,81.529999,81.540001,80.790001,81.139999,7647600,39.194502
2013-11-15,81.25,81.449997,80.779999,81.190002,6445400,39.218656
2013-11-18,81.019997,81.339996,80.209999,80.540001,8316400,38.904674
2013-11-19,80.010002,80.919998,79.860001,79.919998,8726000,38.605183
2013-11-20,80.129997,80.25,79.32,79.690002,8733800,38.494084
2013-11-21,79.800003,81.650002,79.75,81.529999,13131800,39.38289
2013-11-22,81.699997,81.699997,81.099998,81.349998,7919200,39.295941
2013-11-25,81.370003,81.480003,80.510002,80.709999,9001200,38.986791
2013-11-26,80.860001,81.650002,80.410004,81.510002,8767800,39.373231
2013-11-27,81.389999,81.910004,81.199997,81.620003,4752000,39.426366
2013-11-29,81.849998,82.370003,81.370003,81.459999,4387200,39.349077
2013-12-02,81.489998,81.690002,80.910004,81.07,5773200,39.160688
2013-12-03,80.739998,81.160004,80.290001,80.550003,7893200,38.909505
2013-12-04,80.389999,80.720001,79.440002,79.5,10204600,38.402304
2013-12-05,79.559998,80.25,79.330002,79.720001,6569200,38.508575
2013-12-06,80.599998,80.75,79.709999,79.940002,6721200,38.614846
2013-12-09,80.260002,80.459999,79.610001,79.730003,7920600,38.513406
2013-12-10,78.989998,79.07,76.68,77.379997,26320600,37.378241
2013-12-11,77.599998,78.0,76.290001,76.400002,15752000,36.904856
2013-12-12,76.279999,77.089996,76.0,76.480003,9651000,36.943501
2013-12-13,76.830002,76.93,76.089996,76.349998,8041000,36.880702
2013-12-16,76.029999,76.980003,75.910004,76.459999,9345400,36.933838
2013-12-17,76.580002,76.580002,75.910004,76.089996,7003600,36.755109
2013-12-18,76.129997,77.690002,76.099998,77.68,10252000,37.523157
2013-12-19,78.239998,78.5,77.019997,77.150002,11402200,37.267142
2013-12-20,77.519997,77.980003,77.239998,77.660004,12707400,37.513497
2013-12-23,77.970001,78.339996,77.349998,78.32,7621600,37.832307
2013-12-24,78.099998,78.75,77.949997,78.57,3896600,37.953069
2013-12-26,78.730003,79.029999,78.440002,78.879997,4391400,38.102813
2013-12-27,79.290001,79.300003,78.459999,78.57,4505000,37.953069
2013-12-30,78.790001,78.830002,77.860001,78.550003,4733400,37.94341
2013-12-31,78.43,78.779999,78.010002,78.389999,6016200,37.86612
2014-01-02,78.07,78.269997,77.010002,77.169998,8487200,37.276801
2014-01-03,77.300003,77.769997,76.940002,76.949997,6545000,37.17053
2014-01-06,76.900002,77.349998,76.010002,76.169998,10585400,36.793753
2014-01-07,76.650002,77.410004,76.470001,77.209999,8162200,37.296124
2014-01-08,77.279999,78.150002,77.190002,78.029999,10178800,37.692223
2014-01-09,78.07,78.099998,76.800003,77.599998,8361200,37.484512
2014-01-10,77.559998,77.989998,76.949997,77.669998,6467000,37.518325
2014-01-13,77.379997,77.389999,74.760002,75.120003,14644800,36.286555
2014-01-14,75.120003,76.360001,74.75,75.459999,18653200,36.45079
2014-01-15,75.540001,76.330002,75.410004,76.190002,8660200,36.803416
2014-01-16,75.82,76.190002,75.129997,75.290001,9072600,36.368673
2014-01-17,75.0,75.459999,74.669998,74.900002,12937400,36.180284
2014-01-21,75.050003,75.07,73.260002,73.650002,18774600,35.576474
2014-01-22,73.949997,74.199997,73.540001,73.599998,13969400,35.552321
2014-01-23,73.480003,73.730003,71.68,73.389999,29936000,35.450881
2014-01-24,74.730003,76.160004,74.110001,74.980003,33049000,36.218929
2014-01-27,75.230003,75.230003,74.019997,74.209999,18207200,35.84698
2014-01-28,74.57,74.800003,73.669998,73.889999,11091600,35.692405
2014-01-29,73.5,73.660004,71.459999,71.559998,15959800,34.566902
2014-01-30,72.279999,72.43,71.309998,71.910004,15179800,34.735972
2014-01-31,70.889999,71.940002,70.870003,71.120003,12256600,34.354364
2014-02-03,71.0,71.510002,68.669998,68.970001,20311000,33.31581
2014-02-04,70.0,71.199997,69.370003,70.650002,20440800,34.25647
2014-02-05,70.089996,70.739998,69.610001,70.489998,10956000,34.178888
2014-02-06,70.660004,72.800003,70.559998,72.360001,13818400,35.085607
2014-02-07,73.610001,74.489998,72.690002,74.040001,14657600,35.900198
2014-02-10,74.309998,75.18,74.309998,74.800003,12944600,36.268704
2014-02-11,74.870003,75.190002,73.790001,74.5,16124000,36.12324
2014-02-12,74.489998,75.059998,73.699997,73.910004,9956600,35.837165
2014-02-13,73.559998,74.690002,73.389999,74.690002,8447800,36.215368
2014-02-14,74.349998,75.089996,74.010002,75.029999,8241000,36.380224
2014-02-18,74.989998,75.0,73.940002,73.970001,10923400,35.866257
2014-02-19,73.839996,74.279999,73.230003,73.32,9770600,35.551087
2014-02-20,73.400002,73.709999,72.480003,73.550003,8552600,35.66261
2014-02-21,73.779999,73.860001,72.519997,72.559998,11288200,35.18258
2014-02-24,72.660004,72.879997,72.019997,72.559998,11933800,35.18258
2014-02-25,72.5,72.660004,70.550003,70.550003,18618400,34.207983
2014-02-26,70.800003,72.220001,69.949997,71.779999,19129200,34.804378
2014-02-27,71.620003,72.239998,71.43,72.190002,11288200,35.003179
2014-02-28,71.540001,71.93,70.5,70.959999,22464800,34.40678
2014-03-03,70.010002,70.730003,70.0,70.470001,12248400,34.169192
2014-03-04,71.43,71.959999,71.050003,71.660004,12226200,34.746195
2014-03-05,71.989998,72.089996,70.879997,71.300003,9715600,34.57164
2014-03-06,71.830002,73.330002,71.769997,72.690002,13762600,35.245616
2014-03-07,72.989998,73.099998,72.209999,73.07,8386000,35.429868
2014-03-10,73.25,73.639999,72.790001,73.559998,8633800,35.667456
2014-03-11,73.989998,75.410004,73.849998,75.029999,18344400,36.380224
2014-03-12,74.550003,75.660004,74.5,75.629997,10394600,36.671149
2014-03-13,75.839996,76.419998,74.029999,74.43,11380800,36.089299
2014-03-14,74.089996,74.889999,74.019997,74.269997,8962600,36.011717
2014-03-17,74.809998,74.989998,73.82,74.18,11019800,35.96808
2014-03-18,74.349998,74.839996,74.050003,74.599998,5997600,36.171727
2014-03-19,75.0,77.330002,74.82,75.910004,24983200,36.806917
2014-03-20,76.290001,77.129997,75.599998,76.959999,13851400,37.316034
2014-03-21,78.209999,78.639999,76.620003,76.709999,18034400,37.194815
2014-03-24,76.900002,77.110001,75.209999,75.769997,10018800,36.739031
2014-03-25,76.440002,76.510002,74.290001,74.610001,10568200,36.176577
2014-03-26,74.93,74.989998,73.519997,73.540001,8371200,35.65776
