Date,Open_VIAB,High_VIAB,Low_VIAB,Close_VIAB,Volume_VIAB,AdjClose_VIAB
2014-12-26,76.989998,77.230003,76.510002,76.910004,1433900,73.254288
2014-12-29,76.739998,77.5,76.540001,76.879997,2167300,73.225708
2014-12-30,76.75,77.029999,76.379997,76.389999,1544000,72.759001
2014-12-31,76.830002,76.959999,75.199997,75.25,2740400,71.673188
2015-01-02,75.830002,76.290001,74.769997,75.400002,1969500,71.81606
2015-01-05,74.800003,75.080002,73.110001,73.300003,3138000,69.815879
2015-01-06,73.459999,73.459999,71.68,71.849998,3562500,68.434797
2015-01-07,72.349998,72.389999,70.870003,71.300003,3639100,67.910944
2015-01-08,71.720001,72.610001,71.57,72.290001,3701400,68.853885
2015-01-09,72.470001,72.68,71.209999,71.669998,2906700,68.263353
2015-01-12,71.830002,72.760002,71.190002,72.400002,2981000,68.958657
2015-01-13,73.089996,74.169998,72.150002,72.629997,3167600,69.177721
2015-01-14,71.279999,71.279999,67.239998,67.800003,9048200,64.577308
2015-01-15,68.099998,68.25,65.730003,66.480003,8232400,63.320051
2015-01-16,66.809998,68.489998,66.75,68.07,5164200,64.834471
2015-01-20,67.879997,67.879997,64.790001,66.360001,5428000,63.205752
2015-01-21,66.360001,67.550003,66.18,67.480003,3366300,64.272518
2015-01-22,67.879997,68.730003,67.519997,68.610001,2811200,65.348804
2015-01-23,68.300003,68.739998,67.690002,67.800003,2173200,64.577308
2015-01-26,67.480003,67.800003,66.980003,67.480003,2311400,64.272518
2015-01-27,66.57,67.519997,66.099998,67.139999,2717900,63.948675
2015-01-28,67.279999,67.790001,66.150002,66.5,4338800,63.339097
2015-01-29,66.839996,67.769997,64.940002,67.489998,5472600,64.282038
2015-01-30,66.5,66.550003,64.199997,64.419998,5959200,61.357962
2015-02-02,64.470001,65.139999,63.110001,65.129997,5749500,62.034213
2015-02-03,65.389999,66.93,65.239998,66.769997,5533900,63.59626
2015-02-04,66.879997,67.18,65.550003,66.080002,4305200,62.939062
2015-02-05,66.25,66.389999,65.400002,66.25,4114200,63.10098
2015-02-06,66.18,67.669998,65.970001,67.07,5331300,63.882003
2015-02-09,66.760002,68.559998,66.760002,68.239998,3667500,64.996388
2015-02-10,68.830002,68.970001,67.300003,68.139999,2523200,64.901143
2015-02-11,67.690002,67.839996,66.68,67.160004,3625600,63.967729
2015-02-12,67.5,68.040001,66.339996,67.709999,2569300,64.491582
2015-02-13,67.940002,69.169998,67.760002,68.980003,3086700,65.70122
2015-02-17,68.870003,69.57,68.330002,69.339996,2215000,66.044101
2015-02-18,69.339996,69.540001,68.010002,68.089996,2702700,64.853517
2015-02-19,68.160004,69.510002,67.769997,69.309998,2845200,66.015528
2015-02-20,69.300003,69.769997,68.389999,69.709999,2313700,66.396517
2015-02-23,69.440002,70.360001,69.129997,70.32,4257700,66.977523
2015-02-24,70.370003,71.0,70.0,70.93,4536300,67.558529
2015-02-25,70.839996,71.269997,69.830002,70.349998,3806600,67.006096
2015-02-26,70.139999,70.540001,68.900002,69.610001,3787300,66.301272
2015-02-27,70.209999,70.800003,69.589996,69.940002,4443000,66.615588
2015-03-02,70.0,70.830002,69.870003,70.75,3070900,67.387084
2015-03-03,70.629997,71.889999,70.5,71.480003,3358300,68.082389
2015-03-04,71.480003,71.489998,70.120003,70.860001,3452100,67.491856
2015-03-05,71.209999,71.209999,69.970001,70.339996,2495600,66.996569
2015-03-06,69.970001,70.989998,69.940002,70.32,2702900,66.977523
2015-03-09,70.239998,71.989998,70.0,71.279999,3659100,67.891891
2015-03-10,70.809998,71.029999,69.82,69.849998,3907200,66.529862
2015-03-11,69.440002,69.779999,68.860001,69.120003,2317600,66.147069
2015-03-12,69.300003,70.019997,68.639999,69.709999,2911900,66.711689
2015-03-13,69.43,69.940002,67.760002,68.129997,4093200,65.199645
2015-03-16,68.589996,69.519997,68.209999,69.32,3435300,66.338464
2015-03-17,68.809998,69.160004,68.32,68.800003,3313000,65.840833
2015-03-18,68.709999,69.050003,67.860001,68.870003,3991900,65.907822
2015-03-19,68.839996,69.279999,68.489998,68.809998,2521500,65.850398
2015-03-20,69.129997,70.199997,68.879997,69.760002,5251300,66.759542
2015-03-23,69.970001,71.0,66.93,70.400002,3360700,67.372014
2015-03-24,70.160004,70.459999,69.059998,69.07,3127600,66.099217
2015-03-25,69.0,69.209999,67.730003,67.730003,3114200,64.816855
2015-03-26,67.400002,67.709999,66.800003,67.25,2695200,64.357498
2015-03-27,67.379997,67.980003,67.239998,67.849998,2021800,64.931689
2015-03-30,68.169998,68.959999,68.029999,68.139999,1910600,65.209217
2015-03-31,67.870003,69.040001,67.580002,68.300003,2905100,65.362339
2015-04-01,67.690002,68.519997,65.800003,67.309998,4554200,64.414915
2015-04-02,67.370003,67.949997,66.989998,67.589996,2390700,64.68287
2015-04-06,67.139999,68.639999,67.010002,68.599998,2502100,65.649431
2015-04-07,67.910004,68.720001,66.989998,67.279999,5375600,64.386206
2015-04-08,67.629997,68.860001,67.309998,68.230003,3266300,65.29535
2015-04-09,67.690002,69.410004,67.629997,69.32,2515700,66.338464
2015-04-10,69.589996,69.660004,69.150002,69.269997,2029100,66.290612
2015-04-13,69.720001,70.440002,69.129997,69.540001,4149000,66.549003
2015-04-14,69.370003,70.0,68.870003,69.610001,1798000,66.615992
2015-04-15,69.550003,70.839996,69.550003,70.449997,2903100,67.419859
2015-04-16,70.139999,71.190002,70.089996,70.910004,2502100,67.86008
2015-04-17,70.220001,70.5,68.769997,69.139999,3586700,66.166206
2015-04-20,69.470001,70.5,69.290001,70.349998,1877700,67.324161
2015-04-21,70.540001,70.839996,70.089996,70.389999,2311900,67.362442
2015-04-22,70.459999,70.699997,69.730003,70.419998,1199500,67.39115
2015-04-23,70.18,71.379997,69.980003,70.699997,2565400,67.659106
2015-04-24,70.790001,71.050003,70.160004,70.739998,1973800,67.697386
2015-04-27,70.739998,71.18,69.860001,69.949997,2528700,66.941364
2015-04-28,70.980003,71.419998,70.57,71.309998,3418800,68.24287
2015-04-29,71.199997,72.330002,70.889999,72.239998,4046900,69.13287
2015-04-30,71.669998,73.519997,68.620003,69.449997,6690700,66.46287
2015-05-01,69.769997,70.120003,68.309998,69.169998,3458400,66.194914
2015-05-04,69.540001,70.220001,69.059998,69.830002,1918100,66.82653
2015-05-05,69.910004,70.709999,68.809998,68.879997,2382700,65.917387
2015-05-06,69.379997,69.669998,67.290001,67.760002,2346000,64.845564
2015-05-07,67.510002,67.989998,66.290001,66.68,4378100,63.812014
2015-05-08,67.440002,67.620003,66.059998,66.440002,3944500,63.582339
2015-05-11,66.529999,66.529999,65.389999,65.43,3518200,62.615778
2015-05-12,65.230003,65.349998,63.98,64.480003,5411400,61.706642
2015-05-13,64.540001,64.889999,64.110001,64.389999,2600700,61.620509
2015-05-14,64.800003,65.129997,64.32,65.099998,1975800,62.29997
2015-05-15,65.080002,65.650002,65.080002,65.57,2277300,62.749756
2015-05-18,65.400002,65.910004,65.309998,65.760002,1814900,62.931586
2015-05-19,65.669998,65.860001,65.150002,65.580002,2750800,62.759328
2015-05-20,65.669998,66.339996,65.339996,65.919998,2788100,63.084701
2015-05-21,65.940002,67.019997,65.68,66.910004,2150100,64.032125
2015-05-22,66.949997,67.279999,66.660004,66.800003,2271500,63.926856
2015-05-26,66.650002,66.959999,65.580002,65.940002,2242400,63.103845
2015-05-27,66.239998,68.519997,66.059998,68.349998,4755000,65.410184
2015-05-28,67.980003,68.32,67.010002,67.339996,2974400,64.443623
2015-05-29,67.050003,67.400002,66.589996,66.879997,2997900,64.003409
2015-06-01,67.349998,67.559998,66.400002,66.709999,2268900,63.840723
2015-06-02,66.550003,67.080002,65.989998,66.089996,2981800,63.247387
2015-06-03,66.599998,68.449997,66.269997,68.220001,4929800,65.285778
2015-06-04,67.769997,69.169998,67.730003,68.059998,4662500,65.132656
2015-06-05,68.18,68.629997,67.660004,68.059998,2706000,65.132656
2015-06-08,67.690002,67.870003,66.900002,67.120003,2829300,64.233092
2015-06-09,67.050003,67.57,66.199997,66.739998,2988800,63.869431
2015-06-10,67.029999,67.830002,66.860001,67.150002,2597200,64.2618
2015-06-11,67.120003,67.519997,66.809998,67.43,2905700,64.916449
2015-06-12,67.07,67.169998,66.18,66.400002,3446500,63.924845
2015-06-15,65.93,66.160004,65.300003,66.050003,2956700,63.587894
2015-06-16,65.470001,67.010002,65.470001,66.82,2797300,64.329188
2015-06-17,66.93,67.129997,66.260002,66.879997,2995500,64.386949
2015-06-18,67.139999,68.0,66.879997,67.440002,3318800,64.926079
2015-06-19,67.480003,67.910004,66.910004,67.610001,4598700,65.08974
2015-06-22,67.690002,68.470001,67.529999,68.239998,2174500,65.696253
2015-06-23,68.199997,68.379997,67.230003,67.519997,1868500,65.003091
2015-06-24,67.32,67.540001,66.519997,66.739998,1690600,64.252168
2015-06-25,66.910004,66.910004,66.360001,66.459999,1742700,63.982606
2015-06-26,66.730003,67.389999,66.339996,66.43,5858900,63.953726
2015-06-29,66.050003,66.330002,64.260002,64.389999,2099100,61.989769
2015-06-30,64.919998,64.980003,64.129997,64.639999,2353900,62.23045
2015-07-01,64.919998,65.470001,64.309998,64.610001,1828300,62.201569
2015-07-02,64.650002,64.889999,64.0,64.199997,1505400,61.806849
2015-07-06,63.549999,64.400002,62.759998,63.240002,2371100,60.882639
2015-07-07,63.459999,63.599998,61.48,63.049999,3643300,60.699719
2015-07-08,62.459999,62.740002,61.07,61.169998,2795800,58.889798
2015-07-09,62.27,62.560001,61.060001,61.360001,3264400,59.072718
2015-07-10,62.07,62.23,61.34,61.799999,2443700,59.496315
2015-07-13,62.240002,62.630001,62.02,62.5,2195000,60.170222
2015-07-14,62.27,62.32,61.299999,61.709999,2649700,59.40967
2015-07-15,61.669998,61.799999,60.970001,61.25,1782700,58.966818
2015-07-16,61.82,62.23,61.369999,61.790001,2031700,59.486689
2015-07-17,61.57,61.619999,60.400002,60.779999,2352000,58.514336
2015-07-20,61.009998,61.009998,59.490002,60.049999,2131500,57.811549
2015-07-21,60.189999,60.279999,59.400002,59.73,1981100,57.503477
2015-07-22,59.669998,59.889999,57.470001,58.41,5809600,56.232683
2015-07-23,58.619999,58.720001,57.939999,58.23,3389600,56.059392
2015-07-24,58.130001,58.209999,56.029999,56.41,4163000,54.307235
2015-07-27,56.18,56.610001,55.549999,56.389999,5664600,54.287981
2015-07-28,56.540001,56.919998,55.810001,56.689999,2362100,54.576797
2015-07-29,56.290001,57.25,56.290001,56.599998,2109300,54.490152
2015-07-30,56.25,56.91,56.099998,56.360001,2735400,54.2591
2015-07-31,56.799999,57.189999,56.34,57.0,3141300,54.875243
2015-08-03,57.139999,57.150002,55.84,56.139999,2453700,54.0473
2015-08-04,56.279999,56.799999,55.509998,55.599998,1882200,53.527428
2015-08-05,55.099998,55.380001,51.009998,51.41,8459900,49.493618
2015-08-06,48.990002,49.5,39.279999,44.099998,33191200,42.456107
2015-08-07,45.400002,46.799999,45.009998,45.470001,11475500,43.775041
2015-08-10,45.970001,47.299999,45.75,47.02,6637300,45.267262
2015-08-11,46.490002,46.75,45.41,46.0,6164100,44.285283
2015-08-12,45.470001,46.330002,45.110001,46.049999,4312700,44.333419
2015-08-13,45.790001,46.09,44.93,45.75,5285700,44.044603
2015-08-14,45.630001,45.77,43.560001,43.669998,6623400,42.042136
2015-08-17,43.27,44.290001,42.75,44.16,4463400,42.513872
2015-08-18,43.939999,44.209999,42.619999,43.240002,4958200,41.628168
2015-08-19,42.990002,43.669998,42.5,43.130001,3239300,41.522268
2015-08-20,42.669998,42.68,40.41,40.419998,5546300,38.913284
2015-08-21,40.029999,41.099998,39.779999,39.869999,7871600,38.383787
2015-08-24,37.560001,39.91,36.32,38.150002,9424400,36.727905
2015-08-25,39.799999,40.0,38.580002,38.580002,9417600,37.141876
2015-08-26,39.700001,39.959999,38.16,38.610001,7108600,37.170757
2015-08-27,39.049999,40.099998,38.369999,39.25,6461300,37.786899
2015-08-28,39.169998,41.189999,39.099998,40.91,7217700,39.38502
2015-08-31,40.23,41.330002,40.0,40.77,5877500,39.25024
2015-09-01,39.990002,40.669998,39.810001,40.389999,8508500,38.884404
2015-09-02,41.080002,42.07,40.970001,41.740002,10553500,40.184083
2015-09-03,41.73,43.16,41.650002,43.150002,7405100,41.541523
2015-09-04,42.450001,43.709999,42.23,43.34,7697000,41.724439
2015-09-08,44.310001,44.490002,43.25,44.02,7980000,42.379091
2015-09-09,44.849998,45.150002,44.099998,44.32,9248200,42.667908
2015-09-10,44.23,45.360001,44.189999,44.700001,6165100,43.033744
2015-09-11,43.970001,44.41,43.419998,44.279999,4568900,43.014315
2015-09-14,44.23,44.540001,43.27,43.810001,5365400,42.557752
2015-09-15,44.18,44.799999,43.669998,44.419998,6593800,43.150313
2015-09-16,44.509998,45.700001,44.380001,45.450001,3988500,44.150874
2015-09-17,45.389999,45.91,44.900002,45.259998,5256400,43.966303
2015-09-18,44.720001,46.759998,44.220001,45.68,9146900,44.374299
2015-09-21,45.759998,45.98,44.32,44.880001,4228400,43.597167
2015-09-22,44.41,44.759998,43.790001,44.139999,8331100,42.878317
2015-09-23,44.25,44.299999,43.580002,43.610001,7026100,42.363468
2015-09-24,43.23,43.610001,42.919998,43.599998,6377900,42.353752
2015-09-25,43.779999,43.799999,43.299999,43.52,6198500,42.27604
2015-09-28,43.18,43.400002,43.009998,43.220001,6001100,41.984616
2015-09-29,43.189999,43.450001,42.580002,42.830002,7146800,41.605764
2015-09-30,43.259998,43.75,42.84,43.150002,5555400,41.916617
2015-10-01,43.560001,43.810001,42.48,42.830002,6700600,41.605764
2015-10-02,42.470001,44.369999,42.150002,44.330002,6748800,43.062889
2015-10-05,44.029999,45.59,44.009998,45.459999,3797500,44.160587
2015-10-06,45.52,46.860001,45.43,46.790001,4772900,45.452572
2015-10-07,47.119999,48.139999,46.970001,47.450001,8075800,46.093707
2015-10-08,47.360001,48.02,46.549999,47.919998,4361200,46.55027
2015-10-09,47.990002,48.200001,46.709999,47.48,5520400,46.122848
2015-10-12,47.560001,47.630001,46.169998,46.5,5069300,45.17086
2015-10-13,46.310001,47.32,45.66,46.52,3077200,45.190289
2015-10-14,46.57,47.650002,46.150002,47.080002,2815000,45.734284
2015-10-15,47.23,49.290001,47.23,49.240002,4876500,47.832543
2015-10-16,49.32,49.759998,48.580002,49.75,4775100,48.327964
2015-10-19,49.450001,49.720001,48.57,48.900002,4832700,47.502261
2015-10-20,48.950001,49.860001,48.82,49.330002,3176500,47.919971
2015-10-21,49.580002,49.810001,48.32,48.52,3021500,47.133122
2015-10-22,48.790001,49.959999,48.630001,49.650002,3388300,48.230823
2015-10-23,50.0,50.709999,49.799999,50.34,3813300,48.901099
2015-10-26,50.439999,50.48,49.419998,49.740002,2932200,48.318251
2015-10-27,49.529999,49.959999,48.59,49.049999,2241500,47.647971
2015-10-28,49.48,49.799999,48.91,49.650002,4023400,48.230823
2015-10-29,49.439999,50.259998,48.959999,49.209999,3437400,47.803398
2015-10-30,49.310001,49.73,47.860001,49.310001,4962400,47.900542
2015-11-02,49.34,51.009998,48.900002,50.709999,3986300,49.260522
2015-11-03,50.799999,52.419998,50.759998,51.290001,4058400,49.823946
2015-11-04,51.189999,51.84,46.740002,47.919998,10031000,46.55027
2015-11-05,47.880001,48.209999,45.490002,46.779999,6931900,45.442856
2015-11-06,46.759998,48.0,45.950001,47.709999,4850700,46.346273
2015-11-09,47.610001,48.060001,46.419998,47.779999,4296300,46.414272
2015-11-10,47.700001,48.5,43.48,48.400002,2944600,47.016553
2015-11-11,48.75,49.709999,47.82,49.349998,6200400,47.939396
2015-11-12,49.970001,51.669998,49.639999,49.790001,9513600,48.366821
2015-11-13,49.290001,50.669998,48.700001,49.990002,4306700,48.561105
2015-11-16,50.060001,52.470001,50.0,51.970001,5444200,50.484509
2015-11-17,51.709999,52.18,50.540001,50.98,3511400,49.522805
2015-11-18,50.93,53.349998,50.59,53.110001,4820900,51.591923
2015-11-19,51.91,52.950001,50.93,52.209999,2968600,50.717647
2015-11-20,52.630001,52.880001,51.959999,52.709999,3207900,51.203355
2015-11-23,52.349998,52.650002,50.470001,50.849998,4124200,49.39652
2015-11-24,50.689999,51.009998,50.049999,50.91,3017300,49.454806
2015-11-25,51.02,52.419998,50.32,52.349998,2865400,50.853645
2015-11-27,52.16,52.16,49.950001,51.16,2455400,49.697661
2015-11-30,51.16,51.360001,49.57,49.790001,4893300,48.366821
2015-12-01,49.990002,50.18,49.450001,49.689999,3434500,48.269677
2015-12-02,49.290001,49.599998,47.43,47.650002,5525300,46.287991
2015-12-03,47.5,47.880001,45.959999,46.73,8419600,45.394286
2015-12-04,46.75,46.990002,45.849998,46.220001,4005400,44.898865
2015-12-07,46.18,47.25,45.75,47.150002,6285100,45.802283
2015-12-08,46.790001,46.790001,44.689999,44.709999,5339000,43.432024
2015-12-09,44.630001,45.119999,43.720001,43.970001,4764200,42.713178
2015-12-10,44.279999,44.77,43.799999,43.93,3484000,42.674321
2015-12-11,42.66,43.16,41.43,41.59,3956100,40.772455
2015-12-14,41.68,42.060001,40.040001,40.740002,5305800,39.939165
2015-12-15,40.919998,42.09,40.75,40.98,5084000,40.174445
2015-12-16,41.34,41.599998,40.380001,41.509998,4715900,40.694026
2015-12-17,41.650002,41.799999,39.799999,39.799999,2996700,39.017641
2015-12-18,39.639999,40.669998,39.049999,39.060001,5889400,38.292189
2015-12-21,39.32,39.790001,39.02,39.220001,3228800,38.449044
2015-12-22,39.599998,41.099998,39.470001,40.779999,5218600,39.978376
2015-12-23,41.0,41.560001,40.43,41.18,4720000,40.370515
2015-12-24,41.110001,41.43,40.900002,41.110001,887000,40.301891
2015-12-28,40.919998,41.389999,40.599998,41.169998,2736700,40.360709
2015-12-29,41.630001,41.860001,41.080002,41.330002,2628700,40.517567
2015-12-30,41.490002,41.619999,40.799999,40.860001,2087600,40.056805
2015-12-31,40.73,41.439999,40.59,41.16,2822400,40.350907
2016-01-04,40.599998,40.830002,39.939999,40.82,3810600,40.017591
2016-01-05,40.77,41.27,40.32,40.560001,3014900,39.762703
2016-01-06,39.98,40.790001,39.759998,40.060001,3661100,39.272532
2016-01-07,39.939999,40.029999,38.73,38.889999,3653500,38.125529
2016-01-08,39.139999,41.57,39.09,40.98,6539000,40.174445
2016-01-11,40.869999,41.209999,40.110001,40.970001,3869400,40.164643
2016-01-12,41.369999,42.639999,41.049999,41.689999,3063900,40.870488
2016-01-13,41.799999,42.330002,40.75,40.790001,4378200,39.988181
2016-01-14,40.700001,41.939999,40.400002,41.43,2601900,40.6156
2016-01-15,40.0,40.630001,39.27,39.849998,5284400,39.066657
2016-01-19,40.869999,43.0,40.810001,41.720001,6902400,40.899901
2016-01-20,41.07,41.240002,39.43,40.669998,4700600,39.870538
2016-01-21,40.849998,42.529999,39.66,41.580002,4386500,40.762653
2016-01-22,42.560001,43.959999,42.5,43.209999,4968900,42.360609
2016-01-25,42.869999,43.029999,41.779999,42.029999,3292600,41.203804
2016-01-26,42.060001,44.619999,42.060001,43.860001,6049100,42.997833
2016-01-27,43.720001,44.990002,43.450001,43.779999,3439300,42.919404
2016-01-28,44.18,44.68,43.209999,44.540001,3815000,43.664467
2016-01-29,45.34,45.830002,44.639999,45.639999,4766900,44.742842
2016-02-01,45.330002,46.330002,44.310001,46.049999,3602800,45.144783
2016-02-02,45.310001,45.529999,43.650002,43.75,4285600,42.889995
2016-02-03,44.52,45.279999,43.189999,44.669998,4821400,43.791909
2016-02-04,46.98,47.470001,44.279999,45.34,10346300,44.44874
2016-02-05,45.34,45.34,42.360001,43.240002,4498200,42.390022
2016-02-08,42.700001,43.049999,41.099998,41.849998,5153400,41.027342
2016-02-09,40.040001,40.040001,32.509998,32.860001,15731400,32.214063
2016-02-10,32.59,33.09,30.98,31.379999,11200900,30.763155
2016-02-11,30.940001,32.580002,30.110001,32.25,9131700,31.616054
2016-02-12,32.150002,32.849998,31.059999,32.810001,5522300,32.165047
2016-02-16,33.759998,35.23,33.509998,34.290001,6290800,33.615954
2016-02-17,34.27,36.310001,34.25,35.849998,5070000,35.145286
2016-02-18,35.98,36.080002,34.57,35.709999,4161500,35.008039
2016-02-19,35.529999,35.740002,34.900002,35.279999,3292200,34.586491
2016-02-22,35.610001,37.0,35.110001,36.860001,3657400,36.135434
2016-02-23,36.34,39.450001,35.57,37.009998,7575400,36.282483
2016-02-24,36.59,38.0,36.150002,37.220001,4065000,36.488358
2016-02-25,37.709999,37.709999,35.919998,37.110001,4036500,36.38052
2016-02-26,37.389999,37.400002,36.150002,36.23,5248500,35.517817
2016-02-29,36.169998,37.509998,36.0,36.849998,4375200,36.125629
2016-03-01,37.240002,37.77,36.48,37.560001,3576300,36.821675
2016-03-02,37.560001,38.310001,36.779999,37.48,3008900,36.743246
2016-03-03,37.330002,39.200001,37.0,39.02,3558000,38.252974
2016-03-04,39.080002,39.360001,38.060001,38.82,3704600,38.056905
2016-03-07,38.490002,40.490002,38.48,40.07,3127600,39.282334
2016-03-08,39.959999,40.310001,38.16,39.080002,3654100,38.311796
2016-03-09,38.830002,39.330002,38.200001,38.880001,2645800,38.509891
2016-03-10,38.889999,38.98,37.259998,38.169998,3225200,37.806647
2016-03-11,38.720001,39.740002,38.32,39.290001,2640800,38.915988
2016-03-14,39.209999,40.07,38.849998,39.759998,1625400,39.381512
2016-03-15,39.369999,39.490002,38.32,38.82,2279100,38.450461
2016-03-16,38.560001,40.470001,38.27,40.259998,2595700,39.876752
2016-03-17,40.349998,42.16,40.110001,41.48,3657100,41.08514
2016-03-18,41.700001,42.310001,40.689999,41.459999,5530900,41.06533
2016-03-21,41.810001,41.810001,40.220001,40.959999,1958100,40.570089
2016-03-22,40.900002,41.18,40.07,40.779999,1849500,40.391803
2016-03-23,40.57,40.57,39.400002,39.700001,2552900,39.322085
2016-03-24,39.32,39.689999,38.68,39.68,1923100,39.302275
2016-03-28,39.950001,40.59,39.43,40.369999,1651200,39.985706
2016-03-29,40.169998,40.34,39.439999,40.139999,1590800,39.757896
2016-03-30,40.59,41.18,39.82,40.110001,1634000,39.728182
2016-03-31,40.040001,41.400002,40.02,41.279999,2774500,40.887043
2016-04-01,40.75,41.700001,40.259998,41.169998,2388100,40.778089
2016-04-04,40.950001,41.939999,39.419998,39.560001,2749300,39.183419
2016-04-05,39.139999,39.41,37.650002,38.75,3892400,38.381128
2016-04-06,38.43,39.490002,38.200001,39.439999,2127900,39.064558
2016-04-07,39.299999,39.549999,37.799999,38.27,4202900,37.905698
2016-04-08,38.310001,38.639999,37.02,37.990002,3631300,37.628364
2016-04-11,38.119999,38.779999,37.709999,38.130001,3020000,37.767031
2016-04-12,38.259998,38.93,38.02,38.59,2899300,38.222651
2016-04-13,38.889999,40.290001,38.669998,39.82,2445900,39.440942
2016-04-14,39.959999,40.119999,38.400002,38.450001,2600600,38.083984
2016-04-15,38.509998,38.689999,37.650002,38.27,2162700,37.905698
2016-04-18,38.150002,39.110001,37.990002,38.869999,2355000,38.499985
2016-04-19,39.369999,39.849998,35.279999,35.639999,13501800,35.300732
2016-04-20,35.43,37.439999,34.400002,37.380001,17831900,37.02417
2016-04-21,37.25,42.619999,37.080002,42.560001,18011300,42.154861
2016-04-22,42.599998,45.169998,42.599998,43.779999,12493000,43.363245
2016-04-25,43.700001,43.919998,42.639999,43.25,4321500,42.838291
2016-04-26,43.25,43.91,42.580002,43.400002,3288100,42.986865
2016-04-27,43.740002,44.139999,42.619999,43.790001,5012500,43.373152
2016-04-28,42.0,43.360001,40.779999,42.400002,7453400,41.996384
2016-04-29,42.189999,42.799999,40.610001,40.900002,5723600,40.510663
2016-05-02,40.77,42.060001,40.360001,41.98,3335400,41.58038
2016-05-03,41.639999,41.919998,41.0,41.450001,3070300,41.055427
2016-05-04,41.209999,42.540001,40.900002,41.169998,2964100,40.778089
2016-05-05,41.540001,42.209999,40.790001,41.43,2912200,41.035617
2016-05-06,41.099998,41.669998,40.900002,41.32,1859700,40.926663
2016-05-09,41.310001,42.0,40.389999,40.43,2479200,40.045136
2016-05-10,40.549999,41.169998,40.18,41.040001,2389100,40.64933
2016-05-11,40.619999,40.959999,40.23,40.470001,1791300,40.084756
2016-05-12,40.84,41.509998,39.52,39.93,1669300,39.549895
2016-05-13,39.830002,40.130001,39.310001,39.529999,1656900,39.153702
2016-05-16,39.599998,40.0,38.790001,39.330002,2500200,38.955609
2016-05-17,39.299999,40.389999,39.189999,39.419998,2128500,39.044748
2016-05-18,39.200001,39.419998,38.25,38.860001,2386900,38.490081
2016-05-19,38.560001,38.880001,37.950001,38.41,1971700,38.044364
2016-05-20,38.490002,39.27,38.419998,39.049999,1858900,38.678271
2016-05-23,40.009998,40.98,39.900002,39.950001,4090700,39.569706
2016-05-24,40.200001,41.389999,40.200001,41.299999,3797100,40.906853
2016-05-25,41.439999,42.209999,41.360001,41.990002,3373600,41.590287
2016-05-26,42.029999,42.650002,41.799999,42.529999,3282200,42.125144
2016-05-27,42.73,44.830002,42.709999,44.240002,5533800,43.818869
2016-05-31,44.240002,44.459999,43.580002,44.369999,4947600,43.947629
2016-06-01,44.09,44.580002,43.240002,44.580002,3170600,44.155632
2016-06-02,44.639999,45.110001,44.119999,45.09,2685800,44.660776
2016-06-03,44.790001,45.18,43.68,45.0,2750900,44.571632
2016-06-06,45.0,45.57,44.279999,45.43,3603100,44.997539
2016-06-07,45.330002,45.470001,44.66,44.720001,3311200,44.294299
2016-06-08,44.73,45.209999,44.459999,44.57,1989600,44.145725
2016-06-09,44.099998,44.610001,43.540001,44.41,2914900,43.987249
2016-06-10,43.810001,44.060001,41.59,42.02,5642000,41.62
2016-06-13,41.82,42.380001,41.209999,41.240002,2863600,41.240002
