Date,Open_ADP,High_ADP,Low_ADP,Close_ADP,Volume_ADP,AdjClose_ADP
2013-08-08,72.360003,72.650002,71.949997,72.339999,1566600,59.08327
2013-08-09,72.07,72.6,71.940008,72.460006,1411000,59.181285
2013-08-12,72.01001,72.830008,71.900004,72.800011,1452700,59.458982
2013-08-13,72.990002,73.03001,72.640004,72.990002,2841900,59.614156
2013-08-14,72.839997,73.080012,72.640004,72.680004,1584800,59.360967
2013-08-15,72.220009,72.239996,71.350004,71.610006,1769300,58.487052
2013-08-16,71.470012,72.080002,71.380006,71.890007,2041800,58.715741
2013-08-19,71.610006,72.239996,71.610006,71.900004,1581800,58.723907
2013-08-20,71.789999,72.510008,71.75,72.339999,1401000,59.08327
2013-08-21,72.150004,72.380003,71.610006,71.830003,1781900,58.666733
2013-08-22,72.01001,72.640004,71.900004,72.440007,922000,59.16495
2013-08-23,72.480006,72.560001,72.01001,72.28,1501700,59.034266
2013-08-26,69.89,72.480006,69.89,72.030001,1252000,58.83008
2013-08-27,71.219999,71.580004,70.900008,70.940011,1858600,57.939838
2013-08-28,71.120005,71.400006,70.850006,70.940011,1810100,57.939838
2013-08-29,70.780005,71.640007,70.42,71.300003,1614800,58.233859
2013-08-30,71.290001,71.310005,70.760001,71.160009,1715300,58.11952
2013-09-03,71.980008,72.450004,71.000002,71.410008,2068700,58.323705
2013-09-04,70.089998,72.120002,69.760008,72.050013,1904200,58.846426
2013-09-05,71.830003,72.380003,71.789999,72.339999,1329900,59.08327
2013-09-06,72.450004,73.28001,71.370004,73.129996,2637600,59.728495
2013-09-09,73.139998,73.940015,73.139998,73.790001,1936600,60.267551
2013-09-10,74.379992,74.379992,73.74,73.74,3594700,60.226712
2013-09-11,73.360009,74.110006,73.179998,74.010003,3492500,60.805933
2013-09-12,73.910009,74.510001,73.750002,74.179994,1521800,60.945596
2013-09-13,74.230013,74.330008,73.460003,74.089993,2144100,60.871652
2013-09-16,74.850002,74.930009,74.030007,74.100004,2229900,60.879877
2013-09-17,74.239998,74.410007,73.900006,74.160008,2614100,60.929175
2013-09-18,74.170001,74.860004,73.750002,74.739996,1884000,61.405689
2013-09-19,74.89001,74.949996,74.480013,74.68001,1887800,61.356405
2013-09-20,74.760009,74.880008,74.360005,74.430011,2742600,61.151008
2013-09-23,74.199999,74.620007,72.710006,73.129996,3461500,60.082927
2013-09-24,72.450004,73.300005,72.290011,72.950003,2185400,59.935046
2013-09-25,73.089997,73.220006,72.319999,72.519997,1334900,59.581758
2013-09-26,72.830008,73.200002,72.569998,72.920005,1366000,59.910401
2013-09-27,72.700003,72.730005,71.610006,72.560001,1590000,59.614625
2013-09-30,72.310002,72.510008,71.890007,72.380003,2005400,59.46674
2013-10-01,72.580009,72.580009,71.890007,72.160006,1691800,59.285992
2013-10-02,72.000007,72.110004,71.660007,72.019999,1970100,59.170964
2013-10-03,71.709996,72.000007,70.89001,71.100005,1552000,58.415106
2013-10-04,71.259999,71.610006,70.940011,71.52,1413500,58.76017
2013-10-07,70.89001,71.350004,70.520003,71.020002,1003000,58.349376
2013-10-08,71.140009,71.239999,70.170001,70.240002,1712000,57.708535
2013-10-09,70.250005,70.600007,69.910013,70.280006,1612100,57.741402
2013-10-10,70.839995,71.930006,70.610009,71.810003,1597400,58.998434
2013-10-11,71.259999,72.529999,71.219999,72.510008,1225600,59.573551
2013-10-14,72.360003,72.890003,72.140006,72.860002,1124500,59.861102
2013-10-15,72.54001,72.710006,72.180005,72.319999,2040200,59.417442
2013-10-16,72.950003,73.790001,72.720008,73.720004,2066400,60.567673
2013-10-17,73.41001,74.150006,73.250003,74.080009,1608800,60.863449
2013-10-18,74.150006,74.499999,73.870009,74.190014,1962200,60.953828
2013-10-21,73.989999,74.749998,73.889996,74.699997,1410800,61.372826
2013-10-22,74.920007,75.750004,74.640011,75.450003,1556700,61.989024
2013-10-23,75.239995,75.31,74.830006,75.110003,1266100,61.709683
2013-10-24,75.300007,75.639999,75.140009,75.410004,1583100,61.95616
2013-10-25,75.31,75.710004,74.960007,75.510007,1330100,62.038322
2013-10-28,75.320003,76.080011,75.150002,75.670005,1877200,62.169775
2013-10-29,76.040011,76.660008,75.570002,76.349997,1917400,62.72845
2013-10-30,75.910002,75.910002,73.770006,74.300002,2471100,61.044193
2013-10-31,74.260002,75.250006,74.010003,75.030004,3106100,61.643956
2013-11-01,75.35,75.480009,74.89001,75.31,2109800,61.873999
2013-11-04,75.720006,75.910002,74.949996,75.510007,1800900,62.038322
2013-11-05,75.250006,75.670005,74.739996,75.510007,1329100,62.038322
2013-11-06,75.339998,76.050005,75.320003,75.830012,1427700,62.301235
2013-11-07,76.149999,76.410009,75.210006,75.330005,1745700,61.890434
2013-11-08,75.44001,76.030009,75.210006,76.010005,1570900,62.449116
2013-11-11,75.830012,76.040011,75.500005,75.760006,1328900,62.243719
2013-11-12,75.690009,75.9,75.39,75.720006,2064600,62.210856
2013-11-13,75.650001,76.500001,75.239995,76.45,2775600,62.810612
2013-11-14,76.639995,77.43001,76.510003,76.970002,2494800,63.237841
2013-11-15,76.870008,77.400012,76.550003,77.330007,2674000,63.533617
2013-11-18,77.360004,77.699996,77.139994,77.360004,2006200,63.558263
2013-11-19,78.800013,80.440011,78.280002,79.71,7722600,65.488998
2013-11-20,79.910015,80.129999,78.809998,79.050012,3275500,64.946758
2013-11-21,79.319998,79.870007,79.130003,79.780006,2192600,65.546514
2013-11-22,79.650005,80.040007,79.559995,80.010001,1765900,65.735476
2013-11-25,80.000007,80.400011,79.940004,80.120006,1921700,65.825855
2013-11-26,83.18,83.820009,79.80001,80.310001,2641900,65.981953
2013-11-27,80.300008,80.520001,79.959999,80.330006,1211200,65.998389
2013-11-29,80.180001,80.65001,79.980003,80.020003,951100,65.743693
2013-12-02,79.950006,80.129999,79.440005,79.570006,1557600,65.37398
2013-12-03,80.35001,80.820002,79.700007,80.339999,3243100,66.006599
2013-12-04,79.890002,80.140001,78.740001,79.330009,2120200,65.1768
2013-12-05,78.950009,79.530006,78.400009,78.530001,2527300,64.519521
2013-12-06,79.450007,79.770004,79.130003,79.660016,2130700,65.447931
2013-12-09,79.700007,79.770004,78.559999,79.010004,2705600,64.913887
2013-12-10,78.859999,79.050012,78.360001,78.510006,2278500,64.503093
2013-12-11,78.300015,78.550014,77.220002,77.43001,3309300,64.007106
2013-12-12,77.209999,77.749997,77.100012,77.150013,3402400,63.775648
2013-12-13,77.660005,77.770001,76.980004,77.020004,1884800,63.668176
2013-12-16,77.530004,77.970008,77.190013,77.520002,1548100,64.081497
2013-12-17,76.800002,77.520002,76.620009,77.249999,1950100,63.858301
2013-12-18,77.720009,79.150007,77.120007,79.090003,3256300,65.37933
2013-12-19,79.349996,79.849994,78.870001,79.430003,2828400,65.660389
2013-12-20,79.420001,80.240004,78.980007,79.970001,4040400,66.106776
2013-12-23,80.310001,80.400011,79.720002,79.940004,1624400,66.081979
2013-12-24,79.780006,80.290006,79.599995,80.22,682900,66.313436
2013-12-26,80.450004,80.870003,80.129999,80.750005,997000,66.751562
2013-12-27,80.959996,81.140007,80.560001,80.719999,823500,66.726757
2013-12-30,80.820002,81.100007,80.509999,81.080003,818600,67.024353
2013-12-31,81.240001,81.550013,80.65001,80.800006,1258100,66.792895
2014-01-02,80.169999,80.450004,79.380002,79.860013,2239200,66.015855
2014-01-03,80.209998,81.370002,80.000007,80.730009,2218900,66.735033
2014-01-06,80.610011,80.970007,79.390004,79.809994,1748400,65.974507
2014-01-07,79.980003,81.019999,79.890002,80.780002,1567500,66.776359
2014-01-08,80.300008,80.740003,79.910015,80.35001,2130000,66.420908
2014-01-09,83.000006,83.000006,80.530003,80.629998,1645500,66.652358
2014-01-10,81.059999,81.110009,79.959999,80.35001,1679200,66.420908
2014-01-13,80.280004,80.330006,78.840004,79.050012,2377700,65.346272
2014-01-14,79.309996,80.030005,78.940007,79.950006,1830500,66.090247
2014-01-15,80.000007,80.640008,79.71,80.09,2306600,66.205972
2014-01-16,80.040007,80.26,79.71,79.809994,1196200,65.974507
2014-01-17,79.519996,80.339999,79.440005,79.970001,3122100,66.106776
2014-01-21,80.419998,80.800006,79.809994,80.320004,1649400,66.396103
2014-01-22,80.410013,80.719999,80.040007,80.379998,1485700,66.445698
2014-01-23,81.930004,82.500008,78.859999,79.309996,1633100,65.561186
2014-01-24,78.809998,78.82,76.96,76.970002,2400900,63.626843
2014-01-27,76.349997,77.530004,76.349997,76.500001,1976300,63.238319
2014-01-28,76.380003,77.199997,76.210003,77.030006,1775900,63.676444
2014-01-29,76.440007,77.240006,76.180005,76.530008,1866100,63.263123
2014-01-30,76.949998,77.64001,76.349997,77.300001,1592500,63.899634
2014-01-31,76.000003,77.139994,75.940008,76.599996,2120400,63.320979
2014-02-03,76.610007,76.780007,73.790001,74.080009,3623500,61.237845
2014-02-04,77.920006,77.920006,71.910006,74.949996,4449500,61.957015
2014-02-05,76.320008,76.320008,72.690006,73.530009,3263300,60.78319
2014-02-06,73.450001,74.330008,73.099999,74.199999,2685100,61.337034
2014-02-07,74.400005,74.960007,73.949999,74.89001,1928800,61.907428
2014-02-10,75.480009,75.610001,73.830009,74.449998,2287000,61.543694
2014-02-11,74.120008,74.900003,74.010003,74.660006,2872700,61.717297
2014-02-12,75.570002,75.9,74.8,75.580004,4587400,62.477808
2014-02-13,75.250006,76.280008,75.199995,76.210003,2309300,62.998593
2014-02-14,75.750004,76.490008,75.300007,76.269998,1944800,63.048188
2014-02-18,76.45,76.570007,75.760006,76.490008,2041800,63.230058
2014-02-19,76.040011,76.96,75.910002,76.149999,1825900,62.948991
2014-02-20,76.240009,76.889995,75.86,76.510003,1418300,63.246587
2014-02-21,76.780007,76.990006,76.12001,76.200001,2227400,62.990325
2014-02-24,76.309997,77.480011,76.200001,76.800002,1967300,63.486313
2014-02-25,76.980004,77.230012,76.280008,77.010002,1770000,63.659908
2014-02-26,77.449997,77.520002,76.810004,77.419999,2613300,63.99883
2014-02-27,77.120007,77.900011,77.100012,77.720009,2288100,64.246831
2014-02-28,77.880007,78.470006,77.199997,77.780004,2678200,64.296426
2014-03-03,77.050001,77.190013,76.33001,76.670002,1996300,63.378849
2014-03-04,77.699996,78.519999,77.560002,78.449993,2941500,64.850269
2014-03-05,77.999997,78.180007,77.480011,77.720009,1894800,64.246831
2014-03-06,77.880007,78.230009,77.64001,78.030003,1529200,64.503086
2014-03-07,78.449993,78.930005,78.140008,78.559999,1830400,64.941205
2014-03-10,78.590005,78.720005,77.770001,78.210005,1932400,64.651884
2014-03-11,78.340005,78.460004,77.610003,77.900011,1555800,64.395629
2014-03-12,77.270003,77.770001,77.0,77.690011,1903500,64.620208
2014-03-13,77.780004,77.959997,76.690006,76.990006,3153500,64.037965
2014-03-14,77.540006,77.810001,76.810004,77.55,2632100,64.503751
2014-03-17,77.920006,78.500012,77.709998,78.490002,2947400,65.285616
2014-03-18,78.370003,79.04001,78.280002,78.990009,1994300,65.701507
2014-03-19,79.08001,79.08001,77.799999,78.290004,1577300,65.119264
2014-03-20,77.85,78.519999,77.660005,78.340005,1344000,65.160854
2014-03-21,79.330009,79.390004,77.499998,77.749997,5282000,64.670103
2014-03-24,77.860003,77.999997,76.160001,76.45,2233000,63.588804
2014-03-25,76.690006,77.339991,76.29001,76.680004,1823200,63.780114
2014-03-26,77.100012,77.249999,76.200001,76.200001,1611900,63.380862
2014-03-27,76.050005,76.720003,75.550006,76.670002,2465600,63.771795
2014-03-28,77.010002,77.669998,76.570007,76.949998,1506000,64.004688
2014-03-31,77.139994,77.620005,76.780007,77.260001,1653400,64.262539
2014-04-01,77.050001,77.530004,76.639995,77.499998,2012800,64.462161
2014-04-02,77.410006,77.890009,77.260001,77.669998,1898600,64.603562
2014-04-03,77.98001,77.999997,77.020004,77.370006,1351500,64.354038
2014-04-04,77.770001,77.780004,75.769999,75.820001,2304500,63.06479
2014-04-07,75.970006,76.190007,75.020002,75.270001,1949900,62.607317
2014-04-08,75.460005,75.940008,75.160004,75.56,1896100,62.848529
2014-04-09,75.470007,75.960004,75.060001,75.880005,1808300,63.114699
2014-04-10,78.080004,78.130006,75.220008,75.220008,4243200,62.565734
2014-04-11,74.669999,75.289996,73.689998,73.730006,3110000,61.326396
2014-04-14,74.410007,74.570005,73.379995,74.239998,2255600,61.750591
2014-04-15,74.300002,75.130007,73.800003,75.080005,2401900,62.449284
2014-04-16,75.700002,75.700002,74.690012,75.430008,2195400,62.740405
2014-04-17,75.239995,76.45,75.199995,76.309997,2322900,63.472354
2014-04-21,75.769999,76.440007,75.769999,76.059998,1054800,63.264412
2014-04-22,76.130004,76.610007,75.760006,76.33001,1355100,63.489
2014-04-23,75.86,76.54001,75.86,76.29001,1582600,63.45573
2014-04-24,76.839993,77.020004,76.320008,76.620009,1744900,63.730212
2014-04-25,76.240009,76.680004,75.500005,75.660003,1637700,62.931708
2014-04-28,76.040011,76.530008,74.989996,75.680007,2413700,62.948347
2014-04-29,76.160001,77.13,76.019998,76.990006,2152500,64.037965
2014-04-30,76.050005,78.349999,76.040011,77.959997,2429500,64.844774
2014-05-01,77.970008,78.27,77.370006,77.620005,1469000,64.561979
2014-05-02,77.699996,78.199994,77.300001,77.540006,2004600,64.495439
2014-05-05,77.280005,77.949995,76.750001,77.870005,1389500,64.769921
2014-05-06,77.440012,77.600001,76.970002,77.060003,1924100,64.096187
2014-05-07,77.249999,77.520002,76.460002,77.459999,2406400,64.428891
2014-05-08,77.320005,78.170005,77.139994,77.85,2093000,64.753282
2014-05-09,77.620005,78.260006,77.51,78.070002,1540400,64.936273
2014-05-12,77.990003,79.120001,77.990003,78.890005,1502800,65.618327
2014-05-13,78.900007,79.120001,78.599998,78.920003,1416000,65.643278
2014-05-14,79.019997,79.099996,77.94001,78.090006,1144500,64.952912
2014-05-15,77.85,77.999997,76.470004,76.750001,2406600,63.838336
2014-05-16,76.910007,77.840007,76.45,77.810001,2084100,64.720012
2014-05-19,77.520002,78.120004,77.360004,78.049998,1277500,64.919634
2014-05-20,78.15001,78.15001,77.370006,77.560002,1880500,64.51207
2014-05-21,78.070002,78.070002,77.419999,77.720009,1481600,64.645159
2014-05-22,77.890009,78.280002,77.520002,78.080004,1132200,64.944593
2014-05-23,78.320001,78.880003,78.140008,78.849997,1103100,65.58505
2014-05-27,79.010004,79.300011,78.859999,79.300011,1335400,65.959358
2014-05-28,79.720002,79.790008,78.809998,78.870001,1426100,65.601688
2014-05-29,79.180004,79.570006,78.900007,79.559995,1210500,66.175605
2014-05-30,79.750008,79.88,79.370008,79.680002,2530400,66.275423
2014-06-02,79.650005,79.92,79.150007,79.380002,1116700,66.025891
2014-06-03,78.920003,79.380002,78.540003,78.710003,2615800,65.468607
2014-06-04,78.330003,78.840004,78.080004,78.830002,2659100,65.568418
2014-06-05,78.790011,78.840004,78.020001,78.70001,1725800,65.460295
2014-06-06,79.170002,79.67,78.800013,79.609997,1608700,66.217194
2014-06-09,79.580008,80.129999,79.530006,80.000007,1460100,66.541593
2014-06-10,79.720002,80.370005,79.370008,79.400006,2255400,66.04253
2014-06-11,78.599998,78.960002,78.1,78.540003,1827400,65.724529
2014-06-12,78.080004,78.630004,77.949995,78.249996,1331900,65.481842
