Date,Open_RCL,High_RCL,Low_RCL,Close_RCL,Volume_RCL,AdjClose_RCL
2015-01-14,82.519997,82.519997,81.010002,81.940002,1890700,79.858723
2015-01-15,82.25,82.790001,81.18,81.5,1222100,79.429897
2015-01-16,81.57,83.029999,81.07,82.989998,1387000,80.882048
2015-01-20,83.839996,83.839996,81.790001,83.0,2343500,80.891796
2015-01-21,82.790001,83.980003,82.489998,83.209999,1871500,81.096462
2015-01-22,83.290001,85.559998,82.779999,85.129997,1961400,82.967692
2015-01-23,85.400002,85.480003,84.330002,84.510002,1344800,82.363444
2015-01-26,84.169998,84.849998,83.419998,84.75,1876800,82.597346
2015-01-27,84.269997,85.489998,83.540001,84.709999,1628200,82.558362
2015-01-28,85.150002,85.25,81.559998,81.800003,2463700,79.722279
2015-01-29,76.699997,80.739998,75.010002,77.290001,8256400,75.326832
2015-01-30,76.360001,77.0,74.720001,75.550003,4085700,73.63103
2015-02-02,74.900002,75.279999,72.790001,74.739998,3314300,72.841599
2015-02-03,75.260002,75.400002,74.510002,75.0,3013300,73.094997
2015-02-04,74.93,75.129997,73.889999,74.339996,2326100,72.451757
2015-02-05,75.0,76.239998,74.839996,76.010002,2454500,74.079345
2015-02-06,75.739998,77.0,75.379997,75.639999,1775000,73.71874
2015-02-09,74.720001,75.75,73.589996,73.75,2169900,71.876747
2015-02-10,74.120003,76.050003,74.110001,75.82,2384800,73.894168
2015-02-11,75.650002,77.660004,75.650002,76.360001,3058700,74.420453
2015-02-12,76.699997,76.889999,76.199997,76.75,1719500,74.800547
2015-02-13,75.739998,76.220001,74.540001,75.559998,3293700,73.929748
2015-02-17,75.209999,76.120003,74.0,74.260002,3116800,72.6578
2015-02-18,74.720001,75.980003,74.589996,75.580002,2158400,73.94932
2015-02-19,76.220001,77.800003,76.220001,76.970001,2523900,75.30933
2015-02-20,76.860001,76.860001,75.559998,76.169998,1570300,74.526587
2015-02-23,76.68,76.870003,76.269997,76.809998,1504100,75.152778
2015-02-24,76.589996,76.93,75.639999,76.900002,2088300,75.24084
2015-02-25,76.559998,78.300003,76.510002,77.589996,2120700,75.915948
2015-02-26,77.980003,78.349998,76.190002,76.800003,2309700,75.142999
2015-02-27,76.910004,77.5,76.07,76.419998,1682800,74.771193
2015-03-02,76.419998,79.199997,76.389999,79.010002,2149500,77.305316
2015-03-03,78.870003,80.209999,78.769997,79.660004,2863300,77.941294
2015-03-04,79.300003,80.449997,78.419998,80.389999,2218200,78.655539
2015-03-05,81.080002,81.839996,80.949997,81.519997,2273300,79.761156
2015-03-06,80.650002,80.940002,79.040001,79.580002,2146200,77.863018
2015-03-09,79.379997,79.580002,78.089996,79.120003,2266800,77.412944
2015-03-10,78.160004,78.379997,77.519997,77.629997,2285200,75.955086
2015-03-11,77.599998,78.160004,76.080002,76.18,2456900,74.536373
2015-03-12,76.660004,78.410004,76.580002,78.360001,1887700,76.669339
2015-03-13,77.779999,78.739998,76.910004,77.550003,2233300,75.876818
2015-03-16,78.379997,79.260002,77.739998,79.050003,1652000,77.344454
2015-03-17,78.389999,78.760002,77.139999,77.169998,1512600,75.505011
2015-03-18,77.010002,79.110001,76.800003,78.800003,1859100,77.099848
2015-03-19,79.010002,80.120003,78.720001,79.980003,2264300,78.254389
2015-03-20,80.089996,80.489998,79.669998,79.980003,1793200,78.254389
2015-03-23,79.669998,79.900002,78.32,78.360001,1787500,76.669339
2015-03-24,78.730003,79.389999,78.110001,78.349998,1240100,76.659553
2015-03-25,77.709999,77.800003,75.260002,75.300003,3396200,73.675363
2015-03-26,74.050003,75.470001,73.239998,75.0,2771500,73.381832
2015-03-27,77.160004,80.099998,76.919998,79.849998,5258700,78.127189
2015-03-30,80.010002,80.889999,79.599998,80.75,2525300,79.007773
2015-03-31,80.199997,82.029999,79.82,81.849998,2751200,80.084038
2015-04-01,81.800003,82.32,80.669998,82.209999,2343000,80.436271
2015-04-02,82.089996,83.32,81.940002,82.449997,1654100,80.671091
2015-04-06,81.730003,82.639999,81.559998,82.300003,1684100,80.524334
2015-04-07,82.349998,82.949997,80.68,80.720001,1776700,78.978421
2015-04-08,81.400002,81.889999,80.830002,81.470001,2130400,79.712239
2015-04-09,81.540001,82.059998,80.989998,82.010002,1788200,80.24059
2015-04-10,82.199997,82.230003,80.940002,81.239998,1231800,79.487199
2015-04-13,81.18,81.610001,79.879997,79.989998,1858400,78.264168
2015-04-14,80.010002,80.199997,79.120003,80.080002,1567900,78.35223
2015-04-15,80.129997,80.43,79.330002,79.440002,2582600,77.726039
2015-04-16,79.790001,80.5,78.639999,80.300003,2457800,78.567485
2015-04-17,79.5,79.5,78.150002,79.029999,2995200,77.324882
2015-04-20,74.610001,75.099998,71.639999,72.709999,12691600,71.141239
2015-04-21,73.68,74.25,73.0,73.910004,4935000,72.315353
2015-04-22,74.150002,74.220001,73.18,73.230003,2528600,71.650024
2015-04-23,73.610001,73.910004,72.5,72.730003,2879900,71.160812
2015-04-24,73.43,73.480003,72.370003,72.470001,2402400,70.90642
2015-04-27,72.989998,73.150002,70.190002,70.459999,3354700,68.939784
2015-04-28,70.519997,71.099998,69.07,70.010002,3264300,68.499496
2015-04-29,69.68,70.010002,67.849998,68.610001,3033800,67.129701
2015-04-30,68.959999,69.32,67.580002,68.059998,1739000,66.591564
2015-05-01,68.239998,68.959999,67.75,67.940002,2260900,66.474158
2015-05-04,68.699997,69.379997,67.849998,68.230003,1992700,66.757902
2015-05-05,68.050003,68.32,66.550003,66.690002,2104600,65.251128
2015-05-06,67.080002,67.160004,65.910004,66.900002,2777000,65.456596
2015-05-07,67.360001,69.199997,67.279999,68.690002,3552500,67.207976
2015-05-08,70.860001,72.639999,70.699997,72.449997,5169700,70.886847
2015-05-11,72.760002,74.18,72.370003,72.559998,3714400,70.994474
2015-05-12,72.290001,72.910004,71.449997,72.389999,1840100,70.828144
2015-05-13,72.389999,72.610001,71.559998,71.720001,1224500,70.172601
2015-05-14,72.43,74.559998,72.290001,74.449997,3103600,72.843696
2015-05-15,74.480003,75.349998,74.099998,74.730003,2363800,73.413486
2015-05-18,74.389999,75.889999,74.260002,75.720001,1800200,74.386043
2015-05-19,77.25,77.800003,76.519997,77.099998,2679100,75.741729
2015-05-20,76.610001,77.82,76.360001,76.5,1882900,75.1523
2015-05-21,76.099998,76.550003,75.480003,75.93,1646600,74.592342
2015-05-22,76.0,76.440002,75.580002,76.220001,1434800,74.877234
2015-05-26,75.910004,76.330002,75.389999,75.82,1969500,74.48428
2015-05-27,76.290001,77.739998,76.099998,77.470001,2148200,76.105213
2015-05-28,76.879997,77.190002,75.550003,76.32,1811300,74.975471
2015-05-29,75.300003,76.75,75.279999,75.980003,2549600,74.641465
2015-06-01,75.5,76.419998,75.410004,76.160004,1893300,74.818294
2015-06-02,75.779999,77.860001,75.720001,77.260002,2223200,75.898914
2015-06-03,77.309998,78.900002,77.25,78.800003,2784500,77.411784
2015-06-04,78.43,79.650002,77.75,78.169998,1911400,76.792878
2015-06-05,77.510002,79.110001,77.239998,78.769997,1523400,77.382307
2015-06-08,78.599998,78.919998,78.010002,78.190002,1567300,76.81253
2015-06-09,77.470001,77.739998,76.610001,77.620003,1772800,76.252572
2015-06-10,77.110001,77.989998,76.339996,76.629997,2543200,75.280008
2015-06-11,77.080002,77.720001,76.75,77.629997,1605500,76.262391
2015-06-12,77.099998,77.489998,76.650002,76.800003,1149000,75.447018
2015-06-15,75.919998,76.830002,75.510002,76.639999,1445800,75.289833
2015-06-16,76.379997,77.220001,76.230003,77.050003,1154600,75.692614
2015-06-17,77.029999,77.379997,76.550003,77.019997,1769400,75.663136
2015-06-18,77.220001,79.860001,77.220001,79.620003,2053100,78.217338
2015-06-19,79.209999,80.199997,79.18,79.800003,3920600,78.394167
2015-06-22,81.029999,81.82,80.300003,81.379997,2075800,79.946327
2015-06-23,81.480003,81.739998,79.790001,80.5,1883000,79.081833
2015-06-24,80.949997,81.599998,79.900002,79.93,2182400,78.521875
2015-06-25,80.57,80.949997,79.769997,79.949997,1492100,78.541519
2015-06-26,80.290001,80.919998,79.730003,79.800003,1352400,78.394167
2015-06-29,78.959999,79.470001,76.809998,76.910004,1699800,75.555081
2015-06-30,77.870003,79.269997,77.610001,78.690002,2202200,77.303722
2015-07-01,79.959999,80.470001,78.220001,79.0,2196100,77.608258
2015-07-02,79.220001,80.0,78.099998,78.779999,1323600,77.392133
2015-07-06,78.25,79.709999,77.910004,78.400002,1814800,77.01883
2015-07-07,78.440002,80.099998,77.739998,80.0,2196600,78.590641
2015-07-08,78.860001,79.440002,78.330002,78.470001,1879100,77.087596
2015-07-09,79.669998,79.900002,78.370003,78.510002,1057000,77.126892
2015-07-10,79.709999,82.68,79.599998,82.410004,2411700,80.958188
2015-07-13,83.160004,83.5,82.209999,83.139999,1840500,81.675323
2015-07-14,83.190002,84.220001,82.970001,83.620003,1295700,82.14687
2015-07-15,83.410004,84.400002,83.029999,83.589996,1505400,82.117392
2015-07-16,84.449997,85.07,83.730003,84.949997,1466300,83.453434
2015-07-17,84.900002,85.279999,83.93,84.279999,1306500,82.795239
2015-07-20,84.360001,85.209999,84.349998,84.75,1262600,83.25696
2015-07-21,85.459999,85.629997,83.970001,84.599998,1285300,83.109601
2015-07-22,84.709999,85.220001,83.959999,84.900002,1196300,83.404319
2015-07-23,85.089996,85.169998,82.769997,83.169998,1363900,81.704793
2015-07-24,83.169998,83.269997,82.059998,82.599998,1418000,81.144835
2015-07-27,82.32,82.589996,81.290001,81.690002,1005700,80.250871
2015-07-28,82.220001,83.139999,81.730003,82.699997,1167700,81.243072
2015-07-29,83.019997,84.080002,82.739998,83.910004,1557400,82.431762
2015-07-30,83.480003,83.599998,81.989998,82.739998,2770400,81.282368
2015-07-31,88.120003,90.879997,88.050003,89.849998,4680100,88.267112
2015-08-03,90.349998,91.379997,89.25,90.589996,2770300,88.994074
2015-08-04,90.220001,90.629997,88.400002,89.150002,1976700,87.579447
2015-08-05,89.589996,91.260002,89.449997,89.949997,1819300,88.365349
2015-08-06,90.18,90.580002,89.400002,90.0,3738800,88.414471
2015-08-07,89.959999,91.209999,89.669998,91.190002,1747100,89.583509
2015-08-10,91.970001,92.68,91.699997,92.040001,3061900,90.418533
2015-08-11,90.769997,91.449997,90.389999,90.900002,2280900,89.298617
2015-08-12,89.959999,90.080002,88.290001,89.709999,2543600,88.129579
2015-08-13,89.610001,90.639999,89.050003,90.080002,1178200,88.493064
2015-08-14,89.349998,90.239998,88.919998,89.889999,1474700,88.306408
2015-08-17,89.459999,90.5,89.300003,90.480003,1388700,88.886018
2015-08-18,90.18,90.449997,89.769997,90.389999,1172400,88.7976
2015-08-19,89.959999,90.860001,89.419998,90.040001,1276800,88.453767
2015-08-20,89.300003,89.339996,87.120003,87.290001,2506100,85.752214
2015-08-21,86.190002,87.080002,85.330002,85.709999,2290300,84.200047
2015-08-24,80.739998,87.220001,79.730003,83.989998,4003800,82.510347
2015-08-25,87.0,87.709999,84.949997,85.059998,3020900,83.561497
2015-08-26,87.779999,88.989998,85.93,88.900002,2332400,87.333851
2015-08-27,89.440002,89.989998,87.68,89.709999,2483200,88.129579
2015-08-28,89.050003,89.449997,87.839996,88.860001,1970200,87.294555
2015-08-31,88.099998,88.940002,87.459999,88.160004,1626300,86.60689
2015-09-01,86.040001,87.5,85.300003,86.300003,2752700,84.779657
2015-09-02,87.449997,89.150002,87.0,89.150002,1768800,87.579447
2015-09-03,89.970001,91.099998,88.860001,89.290001,1638500,87.71698
2015-09-04,88.589996,89.059998,87.800003,88.540001,1264000,86.980193
2015-09-08,90.050003,91.589996,89.699997,91.540001,1797000,89.927342
2015-09-09,92.089996,93.489998,91.610001,91.849998,2259300,90.231878
2015-09-10,92.0,93.059998,90.959999,92.309998,1752800,90.683774
2015-09-11,91.660004,93.059998,91.32,92.860001,1899000,91.224087
2015-09-14,92.559998,94.099998,92.489998,93.639999,1845200,91.990345
2015-09-15,94.580002,96.309998,93.529999,95.690002,2319500,94.004233
2015-09-16,95.410004,96.830002,94.830002,96.709999,2321700,95.380045
2015-09-17,96.459999,97.599998,95.620003,96.470001,2199600,95.143347
2015-09-18,95.379997,96.25,94.550003,95.489998,2885900,94.176821
2015-09-21,96.300003,97.360001,95.889999,97.199997,2086700,95.863304
2015-09-22,95.769997,95.949997,91.279999,92.400002,4101600,91.129318
2015-09-23,92.849998,94.220001,92.489998,93.720001,1797400,92.431165
2015-09-24,92.440002,92.860001,90.669998,91.559998,2543400,90.300866
2015-09-25,92.209999,93.25,90.720001,91.07,1880700,89.817607
2015-09-28,90.160004,90.470001,86.32,87.339996,2257100,86.138898
2015-09-29,87.160004,87.470001,85.110001,85.849998,2884900,84.669391
2015-09-30,87.529999,89.18,87.139999,89.089996,2543200,87.864832
2015-10-01,89.230003,90.410004,87.989998,89.879997,2468000,88.643969
2015-10-02,88.550003,91.300003,87.309998,91.25,1655200,89.995131
2015-10-05,91.529999,93.529999,91.040001,93.389999,1527700,92.105702
2015-10-06,93.389999,93.699997,89.93,90.309998,2957600,89.068056
2015-10-07,89.580002,91.160004,88.720001,91.089996,2292300,89.837328
2015-10-08,90.519997,92.040001,90.059998,91.919998,1400200,90.655916
2015-10-09,90.959999,92.559998,90.620003,92.5,1482600,91.227942
2015-10-12,91.970001,93.639999,91.699997,92.900002,1337700,91.622442
2015-10-13,92.199997,93.610001,91.5,91.790001,1126500,90.527706
2015-10-14,91.400002,91.470001,87.080002,87.099998,2795500,85.902201
2015-10-15,88.080002,91.339996,87.559998,90.959999,2621200,89.709119
2015-10-16,91.139999,92.290001,91.07,91.82,1469700,90.557293
2015-10-19,91.330002,93.989998,91.230003,93.910004,2115900,92.618555
2015-10-20,94.330002,95.019997,93.019997,93.959999,1603900,92.667863
2015-10-21,94.279999,95.599998,93.209999,93.370003,2350700,92.08598
2015-10-22,93.379997,94.790001,93.099998,94.699997,2397900,93.397684
2015-10-23,96.480003,98.550003,95.129997,97.989998,3930100,96.642441
2015-10-26,97.989998,99.370003,97.260002,98.730003,2097300,97.37227
2015-10-27,98.220001,100.389999,97.809998,99.760002,1750000,98.388104
2015-10-28,100.279999,100.339996,95.550003,97.57,2355900,96.228219
2015-10-29,97.550003,98.209999,96.260002,97.959999,1178600,96.612855
2015-10-30,97.82,99.199997,97.709999,98.349998,1614400,96.997491
2015-11-02,98.610001,99.839996,97.580002,98.370003,1428500,97.01722
2015-11-03,97.489998,97.629997,95.5,96.660004,1928500,95.330737
2015-11-04,96.690002,98.25,96.010002,97.949997,1813400,96.60299
2015-11-05,97.769997,99.589996,97.699997,99.239998,1923700,97.875251
2015-11-06,99.139999,99.93,98.720001,99.410004,1868700,98.042919
2015-11-09,99.300003,99.300003,96.839996,97.769997,1308900,96.425465
2015-11-10,97.449997,98.879997,97.32,98.75,1094700,97.391992
2015-11-11,99.18,99.370003,98.099998,98.150002,712400,96.800244
2015-11-12,97.879997,98.599998,97.230003,97.720001,1462000,96.376157
2015-11-13,97.18,97.599998,95.029999,95.5,1909300,94.186686
2015-11-16,94.739998,94.779999,92.589996,94.360001,2798800,93.062363
2015-11-17,95.019997,95.790001,93.5,93.82,2189300,92.529789
2015-11-18,94.07,94.830002,93.360001,94.169998,2227400,92.874974
2015-11-19,94.720001,95.029999,93.800003,94.349998,1699200,93.052499
2015-11-20,94.459999,94.970001,93.769997,94.019997,2013000,92.727035
2015-11-23,94.07,95.470001,94.0,94.93,1758400,93.624524
2015-11-24,92.75,93.690002,91.379997,92.019997,3312100,90.754539
2015-11-25,92.099998,93.919998,92.099998,92.660004,1403400,91.385745
2015-11-27,93.239998,93.349998,91.860001,92.5,688500,91.227942
2015-11-30,92.349998,93.040001,91.650002,92.610001,1618900,91.336429
2015-12-01,93.239998,94.389999,92.25,94.379997,2249200,93.082085
2015-12-02,94.510002,95.620003,94.010002,94.75,2000500,93.447
2015-12-03,94.599998,95.650002,90.529999,91.5,2157700,90.241693
2015-12-04,92.080002,94.449997,91.989998,94.269997,1791600,92.973597
2015-12-07,94.650002,95.129997,93.080002,93.650002,1591000,92.362128
2015-12-08,92.019997,94.050003,92.019997,93.43,1554900,92.145152
2015-12-09,92.699997,94.629997,92.120003,92.849998,1685800,91.573127
2015-12-10,93.110001,94.790001,92.650002,94.230003,1391200,92.934154
2015-12-11,92.68,94.43,91.760002,91.910004,2858100,90.646059
2015-12-14,92.099998,93.470001,91.040001,92.269997,1812400,91.001101
2015-12-15,93.260002,94.400002,92.650002,94.290001,1687400,92.993326
2015-12-16,94.620003,97.279999,94.050003,97.139999,1701600,95.804132
2015-12-17,95.57,96.830002,93.800003,93.949997,2285900,93.017083
2015-12-18,95.209999,97.32,94.910004,95.900002,3246400,94.947725
2015-12-21,96.639999,99.900002,96.540001,99.059998,2664700,98.076342
2015-12-22,99.050003,100.150002,98.129997,98.660004,2031600,97.68032
2015-12-23,99.0,100.989998,98.5,99.93,1228300,98.937706
2015-12-24,99.919998,100.809998,99.480003,99.919998,689500,98.927803
2015-12-28,99.660004,100.699997,99.639999,100.32,1134600,99.323833
2015-12-29,100.68,102.970001,100.559998,102.629997,1174000,101.610892
2015-12-30,102.57,103.400002,102.059998,102.730003,1179300,101.709905
2015-12-31,102.410004,102.699997,101.209999,101.209999,1018200,100.204994
2016-01-04,99.599998,99.809998,96.690002,98.139999,3132400,97.165479
2016-01-05,96.389999,97.68,96.300003,96.540001,2198000,95.581369
2016-01-06,94.220001,96.790001,93.309998,95.309998,2855100,94.363579
2016-01-07,93.18,94.760002,92.260002,92.43,2674400,91.51218
2016-01-08,93.480003,94.540001,91.419998,91.779999,2334200,90.868633
2016-01-11,92.550003,94.540001,91.900002,93.599998,2265700,92.67056
2016-01-12,94.5,95.650002,92.980003,94.019997,2019300,93.086388
2016-01-13,94.050003,94.559998,88.900002,89.040001,3597600,88.155843
2016-01-14,88.870003,88.989998,85.5,87.900002,4439600,87.027164
2016-01-15,84.860001,86.019997,82.610001,82.919998,4163000,82.096611
2016-01-19,84.860001,85.400002,80.089996,81.080002,4907100,80.274886
2016-01-20,80.25,83.769997,76.199997,82.440002,6193300,81.621382
2016-01-21,83.410004,86.419998,82.830002,85.480003,3914700,84.631196
2016-01-22,88.25,88.339996,85.459999,85.760002,2735600,84.908414
2016-01-25,85.839996,86.330002,83.050003,83.370003,2113300,82.542147
2016-01-26,83.690002,84.900002,82.209999,84.519997,1849200,83.680722
2016-01-27,85.230003,85.760002,80.669998,81.419998,2333600,80.611506
2016-01-28,80.889999,80.989998,75.559998,78.330002,6084900,77.552193
2016-01-29,78.059998,82.059998,77.790001,81.959999,5662800,81.146145
2016-02-01,81.610001,85.699997,81.25,84.519997,6211700,83.680722
2016-02-02,78.900002,79.190002,69.300003,71.699997,20620800,70.988023
2016-02-03,73.330002,75.489998,71.339996,73.830002,9109700,73.096878
2016-02-04,73.029999,73.800003,68.919998,73.580002,6734600,72.84936
2016-02-05,72.610001,72.839996,68.470001,69.580002,5182300,68.88908
2016-02-08,68.0,68.089996,64.209999,66.290001,7485300,65.631748
2016-02-09,64.989998,69.550003,64.309998,68.019997,4405900,67.344565
2016-02-10,68.669998,70.959999,68.519997,69.389999,3372600,68.700964
2016-02-11,67.339996,69.029999,66.970001,67.970001,3037400,67.295066
2016-02-12,68.949997,68.949997,67.089996,68.769997,2457000,68.087118
2016-02-16,69.790001,72.510002,69.260002,72.510002,3612500,71.789985
2016-02-17,72.290001,73.940002,72.099998,73.300003,2931400,72.572142
2016-02-18,72.25,72.290001,69.709999,69.870003,3079700,69.531922
2016-02-19,69.279999,72.279999,68.470001,70.849998,3810400,70.507176
2016-02-22,70.790001,73.989998,70.169998,73.720001,4641800,73.363292
2016-02-23,74.379997,76.25,73.800003,74.010002,4879400,73.65189
2016-02-24,73.029999,73.029999,69.970001,72.790001,3708700,72.437792
2016-02-25,72.910004,74.470001,72.620003,74.470001,1681900,74.109663
2016-02-26,74.720001,75.349998,73.620003,75.190002,1931400,74.82618
2016-02-29,74.099998,75.870003,73.959999,74.370003,2420100,74.010148
2016-03-01,75.050003,76.839996,74.260002,76.540001,2755100,76.169646
2016-03-02,75.860001,76.419998,73.870003,75.18,3057100,74.816226
2016-03-03,74.440002,75.699997,73.32,75.690002,3538100,75.323761
2016-03-04,75.769997,75.790001,72.309998,74.010002,4820100,73.65189
2016-03-07,73.050003,73.720001,71.959999,73.629997,3433100,73.273723
2016-03-08,72.260002,72.57,70.529999,70.650002,4740800,70.308147
2016-03-09,71.059998,71.220001,69.269997,70.139999,3073400,69.800613
2016-03-10,70.459999,71.889999,69.0,69.989998,3205300,69.651337
2016-03-11,70.839996,72.879997,69.790001,72.82,3722900,72.467645
2016-03-14,72.830002,73.779999,72.370003,72.529999,2026900,72.179048
2016-03-15,72.239998,72.660004,71.57,72.599998,1998700,72.248708
2016-03-16,72.309998,74.669998,72.080002,74.629997,2929800,74.268885
2016-03-17,74.290001,75.199997,73.470001,74.980003,2643300,74.617197
2016-03-18,75.339996,78.220001,75.169998,77.620003,4087900,77.244422
2016-03-21,77.25,78.300003,77.239998,78.230003,2901600,77.851471
2016-03-22,76.220001,76.919998,75.029999,75.989998,3297100,75.622305
2016-03-23,76.139999,76.360001,73.260002,73.300003,2507200,72.945326
2016-03-24,73.239998,75.029999,72.529999,74.470001,2247700,74.109663
2016-03-28,74.959999,75.57,74.230003,75.43,2003100,75.065017
2016-03-29,75.209999,76.209999,74.769997,76.050003,1915100,75.68202
2016-03-30,77.57,80.669998,77.529999,80.349998,4541000,79.961209
2016-03-31,80.699997,82.779999,80.629997,82.150002,5020800,81.752502
2016-04-01,81.75,82.199997,80.419998,81.879997,3614900,81.483804
2016-04-04,82.089996,83.620003,81.709999,82.510002,2100700,82.110761
2016-04-05,81.470001,81.879997,80.099998,80.339996,2027300,79.951255
2016-04-06,80.699997,81.739998,80.07,81.559998,1940800,81.165353
2016-04-07,81.330002,81.949997,80.0,80.269997,2027300,79.881594
2016-04-08,80.980003,81.769997,80.330002,80.599998,1363400,80.209999
2016-04-11,81.0,81.650002,79.32,79.529999,2494800,79.145177
2016-04-12,80.0,81.290001,79.519997,80.699997,1858700,80.309513
2016-04-13,81.370003,84.559998,81.190002,84.419998,3029700,84.011515
2016-04-14,84.239998,84.43,82.199997,82.900002,2273300,82.498873
2016-04-15,82.660004,83.190002,80.779999,81.050003,2113600,80.657826
2016-04-18,81.360001,81.360001,78.540001,79.379997,3555400,78.995901
2016-04-19,79.760002,80.169998,78.830002,79.190002,1787400,78.806825
2016-04-20,79.199997,79.669998,78.239998,79.190002,1752700,78.806825
2016-04-21,78.980003,78.980003,76.57,76.800003,2902800,76.42839
2016-04-22,76.519997,76.57,73.379997,73.800003,5016300,73.442907
2016-04-25,74.0,75.449997,73.82,75.0,2989400,74.637097
2016-04-26,75.160004,76.410004,74.5,76.239998,2309700,75.871095
2016-04-27,76.459999,78.18,76.400002,77.980003,2452500,77.602681
2016-04-28,77.239998,78.019997,75.900002,76.019997,4234700,75.652158
2016-04-29,78.400002,79.449997,73.860001,77.400002,6731400,77.025486
2016-05-02,78.129997,78.970001,77.480003,78.720001,2446900,78.339098
2016-05-03,77.580002,78.419998,76.980003,77.300003,2426800,76.925971
2016-05-04,76.800003,76.800003,75.580002,75.900002,2703400,75.532744
2016-05-05,76.0,76.529999,75.360001,75.610001,1504700,75.244146
2016-05-06,75.440002,75.940002,73.519997,74.800003,2511900,74.438068
2016-05-09,75.199997,76.279999,74.720001,75.730003,1778800,75.363568
2016-05-10,73.900002,75.760002,72.470001,75.379997,3531600,75.015256
2016-05-11,75.599998,76.650002,74.849998,75.120003,1453400,74.756519
2016-05-12,75.669998,77.160004,75.449997,77.019997,2398300,76.64732
2016-05-13,76.949997,77.870003,75.629997,75.639999,1817000,75.274
2016-05-16,75.550003,76.940002,75.489998,76.669998,1225500,76.299015
2016-05-17,76.669998,77.349998,75.730003,76.050003,1651300,75.68202
2016-05-18,75.93,78.760002,75.93,78.199997,3050000,77.82161
2016-05-19,77.839996,78.040001,76.389999,76.800003,1864900,76.42839
2016-05-20,77.379997,78.940002,77.25,78.900002,1978000,78.518228
2016-05-23,79.129997,79.419998,78.129997,78.260002,1384700,77.881325
2016-05-24,78.709999,80.300003,78.339996,79.809998,1608900,79.423821
2016-05-25,79.550003,79.550003,77.32,77.5,2451100,77.125
2016-05-26,76.720001,76.900002,74.599998,75.459999,3191300,75.459999
2016-05-27,75.970001,78.480003,75.730003,77.769997,1858000,77.769997
2016-05-31,77.900002,78.400002,76.790001,77.389999,2510100,77.389999
2016-06-01,77.120003,77.230003,76.019997,76.959999,1389700,76.959999
2016-06-02,76.860001,77.68,76.480003,77.629997,1122800,77.629997
2016-06-03,77.110001,77.160004,75.260002,76.370003,1478100,76.370003
2016-06-06,76.059998,76.449997,75.029999,76.190002,1797700,76.190002
2016-06-07,76.18,77.120003,76.080002,76.489998,1041500,76.489998
2016-06-08,76.480003,76.480003,75.440002,76.019997,976700,76.019997
2016-06-09,75.720001,76.449997,75.309998,76.239998,846500,76.239998
2016-06-10,75.139999,75.150002,73.830002,73.93,1900100,73.93
2016-06-13,73.190002,74.25,72.82,72.879997,1640900,72.879997
