Date,Open_AIG,High_AIG,Low_AIG,Close_AIG,Volume_AIG,AdjClose_AIG
2015-01-13,52.599998,53.029999,50.880001,51.869999,14042200,50.568987
2015-01-14,51.029999,51.439999,50.470001,51.380001,12242700,50.091279
2015-01-15,51.380001,51.540001,50.369999,50.400002,8056100,49.13586
2015-01-16,50.209999,51.139999,50.049999,51.110001,8084100,49.828051
2015-01-20,51.32,51.5,50.290001,50.650002,8285000,49.37959
2015-01-21,50.450001,51.09,50.049999,50.830002,7228400,49.555075
2015-01-22,51.279999,52.330002,50.860001,52.279999,11850100,50.968703
2015-01-23,52.240002,52.360001,51.490002,51.509998,5237700,50.218016
2015-01-26,51.32,51.57,51.0,51.209999,12159100,49.925541
2015-01-27,50.740002,50.93,50.240002,50.470001,8236400,49.204104
2015-01-28,50.84,50.84,49.18,49.209999,11498800,47.975705
2015-01-29,49.369999,49.700001,48.68,49.259998,12400200,48.024451
2015-01-30,48.900002,49.619999,48.75,48.869999,11238500,47.644233
2015-02-02,49.029999,50.599998,49.009998,50.459999,12005700,49.194353
2015-02-03,50.799999,51.389999,50.599998,51.330002,9470100,50.042534
2015-02-04,51.07,51.91,51.049999,51.509998,10292000,50.218016
2015-02-05,51.259998,51.869999,51.150002,51.619999,6365300,50.325257
2015-02-06,51.950001,52.549999,51.950001,52.099998,9802100,50.793217
2015-02-09,51.669998,52.470001,51.52,52.139999,7093800,50.832215
2015-02-10,52.529999,52.77,51.959999,52.41,5580800,51.095443
2015-02-11,52.32,52.360001,51.689999,52.25,7480200,50.939457
2015-02-12,52.310001,52.689999,52.080002,52.450001,9322400,51.134441
2015-02-13,51.16,54.139999,51.150002,53.959999,19888600,52.606565
2015-02-17,54.09,55.259998,54.009998,54.990002,15678000,53.610733
2015-02-18,54.990002,55.099998,54.59,54.709999,9024100,53.337754
2015-02-19,54.66,55.25,54.540001,54.98,8073700,53.600982
2015-02-20,54.860001,55.369999,54.389999,55.220001,12442500,53.834964
2015-02-23,55.200001,55.200001,54.389999,54.57,11606500,53.201266
2015-02-24,54.52,55.349998,54.52,55.040001,7844600,53.659478
2015-02-25,54.759998,55.110001,54.709999,54.799999,5825600,53.425496
2015-02-26,54.779999,55.110001,54.68,54.93,6594200,53.552237
2015-02-27,54.950001,55.610001,54.84,55.330002,15031200,53.942205
2015-03-02,55.330002,55.650002,55.040001,55.650002,7283900,54.254179
2015-03-03,55.279999,55.73,55.25,55.580002,5951000,54.185935
2015-03-04,55.290001,55.509998,54.970001,55.380001,6057600,53.99095
2015-03-05,55.560001,55.669998,55.200001,55.610001,5614900,54.215181
2015-03-06,55.75,56.439999,55.59,56.0,11480000,54.595398
2015-03-09,55.860001,56.220001,55.619999,56.110001,12140600,54.70264
2015-03-10,55.43,55.43,54.419998,54.419998,14513400,53.173486
2015-03-11,54.400002,55.040001,54.330002,54.720001,6646900,53.466617
2015-03-12,54.98,55.66,54.900002,55.599998,5887200,54.326458
2015-03-13,55.52,55.599998,54.810001,55.299999,6507300,54.03333
2015-03-16,55.630001,56.099998,55.5,55.93,5922900,54.648901
2015-03-17,55.470001,56.09,55.16,55.799999,5676800,54.521877
2015-03-18,55.700001,56.689999,55.299999,56.419998,8487200,55.127675
2015-03-19,56.150002,56.41,55.360001,55.650002,6170900,54.375315
2015-03-20,55.810001,56.200001,55.669998,55.939999,11660400,54.65867
2015-03-23,55.990002,56.5,55.830002,55.830002,5788500,54.551193
2015-03-24,55.560001,55.919998,55.369999,55.369999,5343800,54.101726
2015-03-25,55.34,55.369999,54.52,54.52,6962600,53.271198
2015-03-26,54.380001,54.549999,54.130001,54.169998,8884400,52.929212
2015-03-27,54.5,54.5,53.919998,54.029999,6454400,52.79242
2015-03-30,54.25,54.799999,54.25,54.68,5770500,53.427533
2015-03-31,54.41,55.110001,54.209999,54.790001,7424200,53.535014
2015-04-01,54.610001,55.02,54.23,54.810001,7181200,53.554556
2015-04-02,54.650002,55.23,54.41,55.139999,5354700,53.876995
2015-04-06,54.5,55.560001,54.360001,55.419998,4639500,54.15058
2015-04-07,55.27,55.610001,54.950001,54.98,4857300,53.72066
2015-04-08,54.939999,55.73,54.91,55.450001,5837700,54.179896
2015-04-09,55.400002,56.470001,55.349998,56.290001,6645400,55.000655
2015-04-10,56.18,56.700001,56.130001,56.59,4993200,55.293783
2015-04-13,56.68,57.790001,56.369999,57.459999,8804000,56.143854
2015-04-14,57.32,57.759998,56.900002,57.5,6505600,56.182939
2015-04-15,57.75,58.59,57.560001,58.27,7289900,56.935302
2015-04-16,58.360001,58.73,58.130001,58.16,7321500,56.827821
2015-04-17,57.75,58.110001,57.060001,57.43,7583800,56.114543
2015-04-20,57.810001,57.91,57.389999,57.509998,4719700,56.192708
2015-04-21,57.59,57.68,56.490002,56.639999,8168100,55.342637
2015-04-22,56.849998,56.900002,56.200001,56.580002,10324900,55.284014
2015-04-23,56.52,56.790001,56.240002,56.75,9688400,55.450118
2015-04-24,57.099998,57.169998,56.849998,56.990002,5894200,55.684622
2015-04-27,56.91,57.349998,56.799999,57.0,7775100,55.694392
2015-04-28,56.619999,57.18,56.599998,56.799999,8814600,55.498972
2015-04-29,56.619999,56.900002,56.360001,56.650002,10205000,55.35241
2015-04-30,56.279999,56.720001,55.93,56.290001,7291400,55.000655
2015-05-01,56.900002,58.029999,56.799999,57.740002,13401900,56.417443
2015-05-04,58.0,58.459999,57.98,58.200001,5298100,56.866906
2015-05-05,58.02,58.549999,57.889999,58.0,7487700,56.671486
2015-05-06,58.380001,58.669998,57.720001,58.150002,6771700,56.818052
2015-05-07,58.16,59.5,57.82,58.970001,8479400,57.619269
2015-05-08,59.439999,59.790001,59.09,59.669998,6824200,58.303232
2015-05-11,59.669998,59.880001,59.150002,59.200001,8455200,57.844001
2015-05-12,58.709999,58.98,58.389999,58.759998,7271700,57.414077
2015-05-13,58.560001,58.919998,58.439999,58.740002,5188200,57.394538
2015-05-14,59.0,59.209999,58.720001,58.970001,3956000,57.619269
2015-05-15,59.029999,59.060001,58.150002,58.360001,7437300,57.023241
2015-05-18,58.459999,59.029999,58.369999,58.889999,4894200,57.5411
2015-05-19,59.02,59.560001,58.77,59.41,5446100,58.049189
2015-05-20,59.43,60.09,58.93,59.959999,6557200,58.586591
2015-05-21,59.93,60.700001,59.849998,60.220001,6743100,58.840637
2015-05-22,60.130001,60.470001,59.82,59.880001,4576200,58.508425
2015-05-26,59.759998,59.799999,59.07,59.23,5054100,57.873312
2015-05-27,59.279999,59.580002,59.18,59.389999,6447000,58.029647
2015-05-28,59.299999,59.509998,58.740002,59.450001,4119600,58.088274
2015-05-29,59.360001,59.400002,58.549999,58.610001,6817700,57.267515
2015-06-01,58.91,59.0,58.330002,58.68,6587900,57.335911
2015-06-02,58.900002,60.049999,58.639999,59.68,9026700,58.313005
2015-06-03,59.84,61.279999,59.639999,61.110001,12437800,59.710251
2015-06-04,60.669998,61.029999,60.470001,60.610001,8335700,59.221704
2015-06-05,61.150002,61.32,60.419998,60.5,6376600,59.114223
2015-06-08,60.5,60.580002,59.630001,59.66,8482100,58.293463
2015-06-09,59.509998,60.34,59.32,59.990002,7227400,58.738978
2015-06-10,60.259998,61.779999,60.119999,61.68,10914300,60.393733
2015-06-11,61.689999,62.220001,61.57,61.990002,8332400,60.69727
2015-06-12,61.82,62.0,61.48,61.889999,7039300,60.599353
2015-06-15,61.299999,63.700001,61.150002,62.57,19861100,61.265173
2015-06-16,62.209999,62.549999,61.799999,61.98,10864100,60.687476
2015-06-17,62.240002,62.360001,61.57,61.860001,7206900,60.56998
2015-06-18,62.290001,62.380001,61.77,62.290001,8908800,60.991013
2015-06-19,62.080002,62.23,61.490002,61.830002,16095700,60.540607
2015-06-22,62.360001,62.75,62.150002,62.580002,7189600,61.274966
2015-06-23,63.130001,63.43,62.77,63.32,9146500,61.999532
2015-06-24,63.150002,63.349998,62.810001,62.919998,6063600,61.607872
2015-06-25,62.869999,63.220001,62.43,62.43,6887200,61.128093
2015-06-26,62.77,62.970001,62.5,62.73,6816300,61.421836
2015-06-29,61.73,62.560001,61.52,61.59,8763600,60.30561
2015-06-30,62.240002,62.450001,61.52,61.82,7569200,60.530813
2015-07-01,62.759998,62.939999,62.040001,62.349998,5953700,61.049759
2015-07-02,62.470001,62.59,61.91,62.080002,6474000,60.785393
2015-07-06,61.48,62.110001,61.220001,61.849998,7065700,60.560186
2015-07-07,61.849998,62.279999,60.849998,62.209999,7555200,60.912679
2015-07-08,61.880001,62.02,60.93,61.16,6048700,59.884577
2015-07-09,61.860001,62.16,61.630001,61.759998,6035500,60.472063
2015-07-10,62.68,63.099998,62.27,62.619999,4203100,61.314129
2015-07-13,63.080002,63.450001,62.880001,63.380001,4538000,62.058282
2015-07-14,63.419998,63.869999,63.16,63.57,6658200,62.244319
2015-07-15,63.869999,64.379997,63.380001,64.029999,5538700,62.694725
2015-07-16,64.5,64.5,63.790001,64.160004,5180400,62.822019
2015-07-17,64.050003,64.199997,63.630001,64.050003,5324000,62.714312
2015-07-20,64.209999,64.239998,63.900002,64.040001,4926000,62.704519
2015-07-21,64.059998,64.279999,63.689999,64.0,5539300,62.665352
2015-07-22,63.900002,64.690002,63.740002,64.540001,5161100,63.194092
2015-07-23,64.599998,64.93,64.040001,64.139999,4911200,62.802432
2015-07-24,64.190002,64.349998,63.57,63.639999,4468500,62.312859
2015-07-27,63.200001,63.400002,62.650002,63.240002,7066900,61.921202
2015-07-28,63.68,63.990002,63.240002,63.66,6750200,62.332442
2015-07-29,63.75,64.739998,63.669998,64.540001,6189200,63.194092
2015-07-30,64.419998,64.599998,64.150002,64.529999,5295900,63.184298
2015-07-31,64.599998,64.720001,64.080002,64.120003,7267000,62.782852
2015-08-03,64.230003,64.580002,63.810001,64.150002,7659900,62.812225
2015-08-04,63.700001,63.700001,60.32,62.34,26677500,61.039969
2015-08-05,62.77,63.209999,62.599998,62.959999,12882800,61.647039
2015-08-06,62.98,63.619999,62.869999,63.02,10480500,61.705789
2015-08-07,63.07,63.470001,62.970001,63.389999,5793700,62.068072
2015-08-10,63.939999,64.709999,63.939999,63.990002,8456300,62.655562
2015-08-11,63.009998,63.529999,62.990002,63.310001,7045300,61.989742
2015-08-12,62.599998,63.529999,61.52,63.259998,9679200,61.940782
2015-08-13,63.18,63.82,63.150002,63.240002,4305800,61.921202
2015-08-14,63.02,64.269997,62.93,64.25,5744400,62.910138
2015-08-17,63.82,64.5,63.560001,64.300003,4965800,62.959099
2015-08-18,64.169998,64.349998,63.540001,63.709999,6745700,62.381399
2015-08-19,63.299999,63.41,62.810001,62.919998,8928000,61.607872
2015-08-20,62.330002,62.689999,61.689999,61.709999,8398700,60.423106
2015-08-21,61.0,61.380001,59.700001,59.73,13055000,58.484397
2015-08-24,54.220001,58.889999,54.0,56.939999,20043200,55.752579
2015-08-25,58.77,59.09,56.560001,56.639999,12353400,55.458836
2015-08-26,59.150002,59.610001,57.310001,59.16,13602500,57.926284
2015-08-27,59.830002,61.16,59.380001,61.110001,9805200,59.83562
2015-08-28,60.470001,61.060001,60.299999,61.0,6323800,59.727913
2015-08-31,60.740002,60.860001,60.23,60.34,9390900,59.081677
2015-09-01,58.970001,59.41,58.310001,58.73,9687500,57.505251
2015-09-02,59.459999,59.509998,58.34,59.099998,9612900,57.867534
2015-09-03,59.380001,60.09,59.27,59.450001,8618000,58.210238
2015-09-04,58.549999,58.830002,57.900002,58.080002,7993400,56.868809
2015-09-08,58.959999,59.310001,58.400002,59.240002,7092400,58.004618
2015-09-09,59.799999,59.880001,58.41,58.529999,6253400,57.309421
2015-09-10,58.02,58.540001,57.880001,58.220001,6943000,57.279908
2015-09-11,57.689999,58.34,57.650002,58.330002,7287300,57.388132
2015-09-14,58.259998,58.27,57.599998,58.0,7156100,57.063459
2015-09-15,58.23,58.860001,57.98,58.650002,5617500,57.702965
2015-09-16,58.66,59.110001,58.52,58.900002,6100700,57.948928
2015-09-17,59.040001,59.48,58.330002,58.43,6416200,57.486516
2015-09-18,57.5,58.07,57.110001,57.779999,18147200,56.84701
2015-09-21,58.139999,58.540001,57.84,58.029999,5228000,57.092974
2015-09-22,57.25,57.52,56.900002,57.279999,7859200,56.355084
2015-09-23,57.169998,57.540001,56.84,57.099998,5068200,56.17799
2015-09-24,56.450001,57.080002,56.299999,56.900002,5835900,55.981223
2015-09-25,57.869999,57.990002,57.189999,57.540001,5296100,56.610888
2015-09-28,57.220001,57.279999,55.450001,55.66,9804500,54.761244
2015-09-29,55.810001,56.099998,55.299999,55.720001,5711000,54.820276
2015-09-30,56.540001,56.830002,56.049999,56.82,7412400,55.902513
2015-10-01,57.189999,57.220001,56.060001,56.919998,6889700,56.000896
2015-10-02,55.34,57.200001,55.240002,57.189999,7886800,56.266537
2015-10-05,57.529999,58.34,57.529999,58.279999,6616300,57.338937
2015-10-06,58.0,58.369999,57.59,57.68,6542500,56.748627
2015-10-07,58.080002,58.57,57.279999,57.82,7826400,56.886365
2015-10-08,57.639999,58.25,57.310001,58.240002,5913400,57.299585
2015-10-09,58.259998,58.439999,57.799999,58.189999,7764500,57.25039
2015-10-12,58.150002,58.68,58.040001,58.68,4963300,57.732479
2015-10-13,58.169998,59.130001,58.150002,58.689999,6678400,57.742316
2015-10-14,58.509998,58.869999,57.970001,58.029999,7002800,57.092974
2015-10-15,58.400002,59.23,57.970001,59.189999,4713600,58.234243
2015-10-16,59.529999,60.02,59.400002,60.0,5255200,59.031165
2015-10-19,59.900002,60.07,59.610001,60.0,7767900,59.031165
2015-10-20,60.189999,60.490002,59.91,60.27,5194100,59.296805
2015-10-21,60.48,60.959999,60.16,60.23,5210100,59.25745
2015-10-22,60.529999,61.169998,60.509998,60.75,7528900,59.769054
2015-10-23,61.200001,61.400002,60.849998,61.279999,6666500,60.290495
2015-10-26,61.279999,61.369999,60.939999,61.16,3203700,60.172434
2015-10-27,60.68,60.990002,60.41,60.919998,5744700,59.936307
2015-10-28,62.959999,63.93,62.279999,63.889999,21707700,62.858351
2015-10-29,63.860001,64.0,63.029999,63.490002,6965700,62.464812
2015-10-30,63.490002,63.700001,63.060001,63.060001,9077500,62.041755
2015-11-02,63.439999,64.199997,63.18,63.740002,10960400,62.710776
2015-11-03,61.16,61.490002,60.5,60.959999,31974000,59.975662
2015-11-04,60.66,61.0,59.650002,60.799999,22499400,59.818246
2015-11-05,60.68,62.119999,60.619999,62.0,10943700,60.99887
2015-11-06,63.32,63.389999,61.810001,61.93,10570300,60.930001
2015-11-09,61.849998,61.900002,60.959999,61.209999,8069700,60.221626
2015-11-10,61.040001,61.43,60.900002,61.349998,4889400,60.359364
2015-11-11,61.549999,61.599998,60.650002,60.669998,7060300,59.690344
2015-11-12,60.490002,60.560001,59.369999,59.380001,8065000,58.421177
2015-11-13,59.279999,60.02,59.040001,59.310001,7948600,58.352308
2015-11-16,59.150002,60.669998,59.049999,60.66,8283500,59.680507
2015-11-17,60.950001,61.41,60.849998,61.0,9765700,60.015017
2015-11-18,61.200001,62.099998,61.009998,61.959999,7439800,60.959515
2015-11-19,61.950001,62.209999,61.799999,61.98,5991300,60.979193
2015-11-20,62.240002,62.549999,62.060001,62.209999,7346000,61.205478
2015-11-23,62.400002,63.419998,62.310001,62.759998,9325700,61.746597
2015-11-24,62.040001,63.380001,62.009998,63.119999,10487100,62.100784
2015-11-25,63.310001,63.400002,62.869999,63.150002,6068700,62.130302
2015-11-27,63.0,63.82,62.91,63.68,3941200,62.651743
2015-11-30,63.619999,63.950001,63.439999,63.580002,9431400,62.553359
2015-12-01,63.889999,64.230003,63.619999,64.120003,8033400,63.084641
2015-12-02,63.93,64.309998,63.400002,63.5,7469200,62.474649
2015-12-03,63.450001,63.5,62.150002,62.360001,8101800,61.624789
2015-12-04,62.650002,64.209999,62.599998,63.990002,7589600,63.235572
2015-12-07,63.799999,63.98,62.700001,62.799999,9302000,62.0596
2015-12-08,62.419998,62.939999,62.040001,62.75,5507900,62.01019
2015-12-09,62.310001,63.27,61.779999,62.18,7548400,61.446911
2015-12-10,62.07,62.25,60.900002,60.98,14235400,60.261058
2015-12-11,59.970001,60.419998,59.18,59.459999,15175800,58.758978
2015-12-14,59.720001,59.740002,57.939999,58.419998,14957100,57.731238
2015-12-15,59.669998,60.470001,59.18,59.939999,11843700,59.233318
2015-12-16,60.470001,61.09,59.470001,60.93,11524700,60.211648
2015-12-17,61.16,61.450001,60.110001,60.130001,8258600,59.42108
2015-12-18,59.91,59.970001,58.810001,59.599998,27107600,58.897326
2015-12-21,59.950001,60.400002,59.599998,59.970001,7421900,59.262967
2015-12-22,60.310001,60.970001,59.919998,60.73,7288200,60.014005
2015-12-23,60.939999,61.509998,60.75,61.41,6075700,60.685988
2015-12-24,61.450001,62.09,61.41,61.700001,2560500,60.97257
2015-12-28,61.27,61.700001,61.009998,61.599998,3574500,60.873747
2015-12-29,62.07,62.740002,61.98,62.540001,4246300,61.802667
2015-12-30,62.5,63.029999,62.25,62.509998,4753700,61.773018
2015-12-31,62.299999,62.740002,61.959999,61.970001,4909600,61.239387
2016-01-04,60.66,61.07,59.82,60.43,10538700,59.717543
2016-01-05,60.450001,60.950001,60.279999,60.639999,7863000,59.925066
2016-01-06,59.869999,59.950001,59.459999,59.75,9598800,59.04556
2016-01-07,58.529999,59.5,58.23,58.32,8951400,57.632419
2016-01-08,58.810001,59.009998,57.299999,57.450001,8282700,56.772677
2016-01-11,57.889999,58.0,56.84,57.689999,9637600,57.009845
2016-01-12,58.200001,58.389999,57.299999,57.959999,8550000,57.276662
2016-01-13,59.16,59.349998,56.5,56.669998,12610000,56.00187
2016-01-14,56.779999,57.82,56.380001,57.299999,9118500,56.624444
2016-01-15,55.439999,56.32,55.310001,56.09,11694000,55.42871
2016-01-19,56.529999,57.09,55.84,56.16,10187800,55.497885
2016-01-20,54.509998,55.720001,53.490002,55.049999,16217200,54.400971
2016-01-21,55.110001,56.119999,55.049999,55.310001,8286400,54.657908
2016-01-22,56.349998,56.93,55.66,56.349998,9544500,55.685643
2016-01-25,56.18,56.470001,55.32,55.360001,10235200,54.707317
2016-01-26,56.23,56.639999,55.59,55.91,11816800,55.250832
2016-01-27,55.52,56.02,54.470001,54.540001,15174500,53.896985
2016-01-28,55.009998,55.299999,54.18,54.709999,12172600,54.064979
2016-01-29,55.07,56.48,54.889999,56.48,10818700,55.814112
2016-02-01,55.82,56.82,55.380001,56.290001,12280800,55.626353
2016-02-02,55.48,55.720001,55.16,55.330002,12799600,54.677672
2016-02-03,55.380001,55.380001,52.470001,54.310001,17506100,53.669697
2016-02-04,54.169998,54.779999,53.689999,54.02,12286900,53.383116
2016-02-05,53.91,54.009998,52.5,53.369999,13321500,52.740777
2016-02-08,52.509998,52.650002,51.849998,52.299999,15839600,51.683393
2016-02-09,51.41,52.869999,51.299999,52.25,11267500,51.633983
2016-02-10,52.73,53.459999,52.419998,52.450001,10241200,51.831626
2016-02-11,51.049999,51.470001,50.380001,50.52,18848100,49.92438
2016-02-12,51.75,54.25,51.330002,53.0,17512800,52.375141
2016-02-16,53.0,53.490002,51.799999,52.060001,13233000,51.446224
2016-02-17,52.700001,53.48,52.25,52.669998,9892300,52.049029
2016-02-18,51.959999,52.290001,51.549999,51.919998,8637600,51.307872
2016-02-19,51.900002,51.93,51.299999,51.529999,9108000,50.92247
2016-02-22,52.049999,52.259998,51.82,52.099998,7219900,51.48575
2016-02-23,52.009998,52.029999,50.799999,51.060001,6899700,50.458014
2016-02-24,50.419998,51.130001,50.23,50.919998,7576700,50.319662
2016-02-25,50.799999,51.450001,50.389999,51.369999,8151200,50.764357
2016-02-26,51.880001,51.91,50.970001,51.09,8815800,50.487659
2016-02-29,51.099998,51.130001,50.200001,50.200001,11746500,49.608153
2016-03-01,50.630001,51.970001,50.389999,51.880001,11592200,51.268346
2016-03-02,51.849998,52.119999,51.259998,51.830002,7627200,51.218937
2016-03-03,51.889999,52.369999,51.529999,52.27,9462300,51.653748
2016-03-04,52.439999,53.0,51.990002,52.299999,21713700,51.683393
2016-03-07,51.889999,52.720001,51.48,52.66,7662100,52.039149
2016-03-08,52.119999,52.669998,51.57,51.93,8138700,51.317756
2016-03-09,52.220001,52.27,51.389999,51.59,5944300,50.981764
2016-03-10,51.349998,52.029999,50.830002,51.540001,5359700,51.250248
2016-03-11,52.0,52.950001,51.91,52.889999,7275300,52.592657
2016-03-14,52.59,53.200001,52.560001,52.869999,6447500,52.572769
2016-03-15,52.540001,53.040001,52.040001,53.02,6866000,52.721927
2016-03-16,52.759998,53.290001,52.610001,52.91,6485900,52.612545
2016-03-17,52.900002,53.48,52.369999,53.18,5787900,52.881027
2016-03-18,53.369999,53.919998,53.32,53.709999,9907100,53.408046
2016-03-21,53.48,54.02,53.169998,53.57,4562100,53.268834
2016-03-22,53.549999,54.009998,53.209999,53.720001,6102800,53.417992
2016-03-23,53.720001,54.049999,53.34,53.439999,6417400,53.139564
2016-03-24,52.970001,53.060001,52.540001,52.98,5609900,52.682151
2016-03-28,53.130001,53.599998,53.029999,53.41,5145900,53.109734
2016-03-29,53.240002,53.709999,52.990002,53.389999,7289500,53.089846
2016-03-30,54.130001,54.900002,53.77,54.52,8375500,54.213494
2016-03-31,54.509998,54.830002,53.950001,54.049999,8315000,53.746135
2016-04-01,53.860001,54.990002,53.709999,54.889999,6461700,54.581413
2016-04-04,54.880001,54.900002,54.32,54.400002,5308800,54.09417
2016-04-05,53.939999,54.240002,53.580002,53.68,6605600,53.378216
2016-04-06,53.560001,54.200001,53.470001,54.110001,5577200,53.805799
2016-04-07,53.669998,53.849998,52.810001,53.110001,5624800,52.811421
2016-04-08,53.439999,53.66,53.049999,53.16,5001900,52.861139
2016-04-11,53.439999,53.759998,53.299999,53.41,5187100,53.109734
2016-04-12,53.459999,53.869999,53.150002,53.790001,11796200,53.487598
2016-04-13,54.080002,55.150002,54.080002,55.139999,6487500,54.830007
2016-04-14,55.0,55.580002,54.82,55.259998,5946400,54.949332
2016-04-15,55.59,55.59,54.860001,54.950001,6928800,54.641077
2016-04-18,54.919998,55.310001,54.619999,55.279999,8691300,54.96922
2016-04-19,55.389999,56.049999,55.279999,55.720001,3956200,55.406748
2016-04-20,55.799999,56.380001,55.75,56.119999,3668500,55.804497
2016-04-21,55.900002,56.240002,55.5,55.52,5283500,55.207872
2016-04-22,55.68,56.209999,55.540001,56.189999,6006800,55.874104
2016-04-25,55.810001,56.080002,55.41,55.950001,4265100,55.635455
2016-04-26,55.950001,56.669998,55.779999,56.549999,4994100,56.23208
2016-04-27,56.5,56.91,56.34,56.630001,6291100,56.311632
2016-04-28,56.200001,56.669998,55.740002,55.830002,6811400,55.516131
2016-04-29,55.619999,56.029999,55.279999,55.82,7791000,55.506185
2016-05-02,56.380001,56.799999,55.889999,56.59,9166300,56.271856
2016-05-03,55.060001,56.060001,54.959999,55.939999,11985000,55.625509
2016-05-04,55.330002,55.450001,54.450001,54.849998,9138800,54.541637
2016-05-05,54.82,55.029999,54.549999,54.810001,7768300,54.501864
2016-05-06,54.439999,55.09,54.380001,55.040001,6887700,54.730571
2016-05-09,54.98,55.43,54.75,55.25,5878800,54.939389
2016-05-10,55.389999,56.950001,55.330002,56.349998,6104600,56.033204
2016-05-11,56.27,56.599998,55.889999,55.959999,6958300,55.645397
2016-05-12,56.200001,56.450001,55.900002,56.290001,7792400,55.973544
2016-05-13,56.23,56.700001,55.610001,55.66,5939700,55.347084
2016-05-16,55.450001,55.900002,55.240002,55.279999,6419500,54.96922
2016-05-17,55.419998,55.830002,55.119999,55.400002,8361200,55.088548
2016-05-18,55.310001,56.77,55.209999,56.709999,8472700,56.391181
2016-05-19,56.349998,56.669998,55.830002,56.360001,7840000,56.04315
2016-05-20,56.650002,57.5,56.540001,56.970001,6300200,56.649721
2016-05-23,56.880001,57.09,56.700001,56.900002,5511100,56.580115
2016-05-24,57.220001,57.900002,57.130001,57.700001,6558600,57.375617
2016-05-25,57.82,58.360001,57.82,58.049999,5139800,57.723647
2016-05-26,57.799999,57.990002,57.639999,57.75,4548800,57.425335
2016-05-27,57.849998,58.330002,57.779999,58.32,5595300,57.99213
2016-05-31,58.41,58.59,57.700001,57.880001,10544900,57.554605
2016-06-01,57.880001,57.900002,57.02,57.740002,5964700,57.415393
2016-06-02,57.720001,57.889999,57.400002,57.84,6295700,57.514829
2016-06-03,57.080002,57.529999,56.689999,57.259998,6363500,56.938088
2016-06-06,56.970001,57.599998,56.970001,57.290001,5741800,56.967922
2016-06-07,57.310001,57.580002,57.049999,57.060001,5175800,56.739215
2016-06-08,57.060001,57.34,56.84,56.919998,5734300,56.599999
2016-06-09,56.310001,56.41,55.990002,56.099998,7286700,56.099998
2016-06-10,55.5,55.619999,54.799999,54.990002,8105300,54.990002
2016-06-13,54.610001,55.139999,54.369999,54.400002,5353000,54.400002
