Date,Open_TJX,High_TJX,Low_TJX,Close_TJX,Volume_TJX,AdjClose_TJX
2013-11-01,60.959999,61.290001,60.509998,60.880001,3039500,58.977334
2013-11-04,60.869999,61.0,60.48,60.830002,1987000,58.928897
2013-11-05,60.599998,61.41,60.439999,61.290001,2636000,59.37452
2013-11-06,61.5,61.939999,61.029999,61.720001,2892700,59.791082
2013-11-07,61.93,62.240002,60.349998,60.610001,4220900,58.715772
2013-11-08,60.68,61.720001,60.68,61.720001,2295000,59.791082
2013-11-11,61.720001,62.040001,61.380001,61.689999,2637200,59.762017
2013-11-12,61.459999,61.75,61.290001,61.619999,2258900,59.834842
2013-11-13,61.57,62.759998,61.490002,62.720001,2891200,60.902976
2013-11-14,62.790001,63.099998,62.34,63.009998,2197000,61.184572
2013-11-15,62.91,63.529999,62.73,63.52,2467500,61.679799
2013-11-18,63.779999,63.779999,62.220001,62.490002,4554700,60.67964
2013-11-19,62.580002,63.93,62.529999,63.119999,3815400,61.291386
2013-11-20,63.119999,63.639999,63.009998,63.27,3768000,61.437042
2013-11-21,63.25,64.089996,63.18,63.990002,3327600,62.136184
2013-11-22,63.279999,63.43,62.669998,63.060001,5237900,61.233127
2013-11-25,63.57,64.0,63.0,63.16,2857000,61.330228
2013-11-26,63.279999,63.549999,63.02,63.040001,3907100,61.213706
2013-11-27,63.220001,63.369999,63.0,63.259998,2533700,61.42733
2013-11-29,63.459999,63.790001,62.849998,62.880001,2302300,61.058341
2013-12-02,62.98,63.450001,62.549999,62.709999,4469200,60.893264
2013-12-03,62.32,62.630001,62.080002,62.450001,3586600,60.640798
2013-12-04,62.049999,62.810001,61.630001,62.610001,5179400,60.796163
2013-12-05,62.57,62.91,62.18,62.23,3354800,60.42717
2013-12-06,62.720001,62.759998,61.869999,62.34,3329300,60.533984
2013-12-09,63.48,63.48,61.91,62.060001,3968000,60.262097
2013-12-10,62.0,62.48,61.900002,62.18,3296400,60.37862
2013-12-11,62.349998,62.43,61.259998,61.349998,3689700,59.572663
2013-12-12,61.419998,61.860001,61.080002,61.25,3382500,59.475562
2013-12-13,61.52,61.540001,61.099998,61.169998,2938000,59.397878
2013-12-16,61.41,61.84,61.09,61.619999,2879800,59.834842
2013-12-17,61.830002,61.939999,61.360001,61.360001,2450400,59.582376
2013-12-18,61.400002,62.52,61.09,62.5,3623800,60.689349
2013-12-19,62.279999,62.580002,61.959999,62.549999,3153700,60.737899
2013-12-20,62.57,63.139999,62.360001,62.490002,5139100,60.67964
2013-12-23,62.84,62.990002,62.459999,62.709999,2127900,60.893264
2013-12-24,62.990002,63.380001,62.860001,63.029999,1169600,61.203993
2013-12-26,63.200001,63.810001,63.18,63.650002,1606400,61.806034
2013-12-27,63.75,63.779999,63.119999,63.380001,1652200,61.543856
2013-12-30,63.43,63.720001,62.990002,63.32,1761300,61.485593
2013-12-31,63.32,63.799999,63.25,63.73,1628100,61.883715
2014-01-02,63.360001,64.330002,63.189999,63.48,2098500,61.640957
2014-01-03,63.259998,64.139999,63.25,63.599998,1651300,61.75748
2014-01-06,63.82,64.019997,62.869999,62.91,3138500,61.087471
2014-01-07,63.0,64.0,62.950001,63.18,3146900,61.349649
2014-01-08,63.279999,63.560001,62.91,63.5,3048000,61.660378
2014-01-09,63.59,63.790001,63.23,63.32,2520500,61.485593
2014-01-10,63.66,64.07,63.5,64.050003,2880200,62.194448
2014-01-13,63.91,64.379997,62.759998,62.91,3643700,61.087471
2014-01-14,63.0,63.200001,62.389999,62.860001,3442900,61.03892
2014-01-15,62.919998,63.049999,62.389999,62.549999,2613100,60.737899
2014-01-16,62.48,62.720001,62.029999,62.130001,3068600,60.330069
2014-01-17,62.220001,62.419998,61.75,61.860001,4818800,60.06789
2014-01-21,61.369999,61.830002,59.5,60.209999,7098300,58.46569
2014-01-22,60.299999,60.310001,59.130001,59.189999,7335500,57.475239
2014-01-23,58.869999,59.080002,58.290001,58.400002,5475700,56.708129
2014-01-24,58.049999,58.470001,57.75,57.75,3931900,56.076958
2014-01-27,57.630001,58.349998,56.619999,58.099998,5630600,56.416817
2014-01-28,58.169998,58.759998,58.060001,58.150002,4149600,56.465372
2014-01-29,57.509998,58.009998,57.110001,57.25,4510000,55.591443
2014-01-30,57.700001,57.830002,57.18,57.509998,3553600,55.843909
2014-01-31,56.799999,57.720001,56.470001,57.360001,4312800,55.698257
2014-02-03,57.349998,57.349998,56.040001,56.240002,5720600,54.610705
2014-02-04,56.529999,56.580002,55.93,56.029999,3511700,54.406786
2014-02-05,56.0,57.939999,55.82,57.790001,7653300,56.1158
2014-02-06,57.959999,59.5,57.66,59.389999,6036700,57.669446
2014-02-07,59.610001,60.029999,59.060001,59.43,3841800,57.708288
2014-02-10,59.540001,59.549999,58.700001,59.259998,3035300,57.543211
2014-02-11,59.279999,60.150002,59.080002,59.959999,3397100,58.365746
2014-02-12,60.09,60.630001,59.91,60.130001,2637500,58.531227
2014-02-13,59.889999,60.52,59.720001,60.169998,3260700,58.570161
2014-02-14,59.91,60.169998,59.48,59.790001,3403500,58.200267
2014-02-18,60.0,60.389999,59.77,60.23,3811300,58.628567
2014-02-19,60.189999,60.66,59.790001,59.849998,3118900,58.25867
2014-02-20,60.029999,60.330002,59.32,60.02,3429700,58.424152
2014-02-21,60.139999,60.48,59.75,60.080002,4094000,58.482558
2014-02-24,60.110001,61.0,59.98,60.389999,3940100,58.784313
2014-02-25,60.360001,61.259998,59.91,60.990002,5866100,59.368362
2014-02-26,61.540001,62.220001,60.169998,60.290001,8054700,58.686973
2014-02-27,60.259998,61.0,60.009998,60.73,6197000,59.115273
2014-02-28,60.799999,61.549999,60.400002,61.459999,5205800,59.825863
2014-03-03,60.830002,61.23,60.450001,60.889999,3690200,59.271018
2014-03-04,61.310001,61.73,61.310001,61.540001,2443300,59.903737
2014-03-05,61.630001,62.0,61.52,61.73,3141800,60.088684
2014-03-06,61.759998,61.759998,60.68,61.130001,3845700,59.504639
2014-03-07,61.32,61.810001,61.150002,61.709999,2658600,60.069215
2014-03-10,61.529999,62.290001,61.459999,62.23,3040600,60.57539
2014-03-11,62.279999,62.369999,61.68,61.84,2499500,60.19576
2014-03-12,61.490002,61.669998,61.060001,61.509998,3128200,59.874532
2014-03-13,61.73,61.82,60.91,61.060001,2214600,59.4365
2014-03-14,60.990002,61.75,60.939999,61.349998,2393400,59.718787
2014-03-17,61.549999,62.150002,61.259998,62.049999,3041700,60.400175
2014-03-18,61.990002,61.990002,60.77,60.799999,3796500,59.183411
2014-03-19,60.779999,61.110001,60.209999,60.509998,3438300,58.901121
2014-03-20,60.349998,60.919998,60.34,60.689999,2834000,59.076335
2014-03-21,61.130001,61.919998,60.939999,61.75,7440900,60.108153
2014-03-24,61.799999,62.02,60.57,60.57,3108700,58.959527
2014-03-25,60.93,61.0,59.950001,60.060001,3632300,58.463089
2014-03-26,60.200001,60.259998,59.509998,59.66,4070800,58.073723
2014-03-27,59.639999,60.0,59.290001,59.400002,2932700,57.820638
2014-03-28,59.5,60.16,59.43,60.099998,2584800,58.502023
2014-03-31,60.43,60.720001,60.139999,60.650002,3294500,59.037402
2014-04-01,60.84,61.25,60.759998,61.189999,2515200,59.563041
2014-04-02,61.360001,62.23,61.349998,62.16,2959100,60.507251
2014-04-03,62.18,62.360001,61.34,61.549999,3115400,59.91347
2014-04-04,61.93,62.080002,61.110001,61.18,2802400,59.553309
2014-04-07,61.110001,61.169998,59.57,59.880001,3076100,58.287875
2014-04-08,59.639999,60.509998,59.27,60.450001,2351100,58.842719
2014-04-09,60.5,60.52,59.32,60.25,3344400,58.648036
2014-04-10,60.150002,60.389999,58.849998,58.880001,2758700,57.314463
2014-04-11,58.43,58.490002,57.610001,57.830002,4101900,56.292382
2014-04-14,58.240002,58.439999,57.709999,58.290001,5911900,56.74015
2014-04-15,58.41,58.82,57.950001,58.68,4102300,57.11978
2014-04-16,59.139999,59.34,58.599998,59.029999,2289700,57.460473
2014-04-17,58.889999,59.119999,58.540001,58.700001,2162900,57.139249
2014-04-21,58.700001,59.43,58.700001,59.389999,3136300,57.810901
2014-04-22,59.330002,59.84,58.990002,59.700001,2779000,58.11266
2014-04-23,59.630001,59.830002,58.82,58.849998,2629500,57.285258
2014-04-24,59.02,59.09,58.029999,58.25,3186300,56.701213
2014-04-25,58.200001,58.580002,57.84,58.139999,2325700,56.594137
2014-04-28,58.439999,59.040001,57.93,58.540001,2934400,56.983503
2014-04-29,58.82,58.860001,58.299999,58.450001,2613600,56.895896
2014-04-30,58.540001,58.75,58.040001,58.18,2665700,56.633074
2014-05-01,58.139999,58.77,57.959999,58.259998,2614400,56.710945
2014-05-02,58.200001,59.040001,58.200001,58.380001,1639500,56.827757
2014-05-05,58.220001,58.669998,57.959999,58.099998,1854300,56.5552
2014-05-06,57.849998,57.880001,56.98,57.029999,3231200,55.51365
2014-05-07,57.119999,57.27,56.669998,57.209999,2895500,55.688864
2014-05-08,57.330002,58.23,57.110001,57.82,3366300,56.282646
2014-05-09,57.91,58.5,57.689999,58.470001,2898900,56.915365
2014-05-12,58.700001,59.950001,58.700001,59.860001,3941900,58.268406
2014-05-13,59.73,59.75,58.959999,59.080002,2669200,57.677767
2014-05-14,59.080002,59.720001,59.040001,59.130001,3362600,57.726579
2014-05-15,58.759998,58.849998,57.75,58.119999,4968900,56.740549
2014-05-16,58.110001,58.720001,58.02,58.560001,3953600,57.170108
2014-05-19,58.369999,58.540001,57.830002,58.400002,3412800,57.013906
2014-05-20,56.049999,56.900002,53.869999,53.950001,17344400,52.669524
2014-05-21,54.330002,56.740002,54.310001,56.599998,11885600,55.256625
2014-05-22,56.619999,56.900002,55.27,55.470001,6217000,54.153448
2014-05-23,55.490002,56.09,55.139999,55.150002,4156400,53.841043
2014-05-27,55.330002,55.490002,54.580002,54.66,5224300,53.362672
2014-05-28,54.610001,54.700001,54.099998,54.299999,7200900,53.011215
2014-05-29,54.669998,54.689999,54.119999,54.450001,4250800,53.157657
2014-05-30,54.400002,54.630001,54.150002,54.450001,5419900,53.157657
2014-06-02,54.639999,54.720001,54.07,54.130001,4138700,52.845252
2014-06-03,54.009998,54.290001,53.860001,54.23,5697200,52.942877
2014-06-04,54.23,55.59,54.130001,55.529999,7502600,54.212021
2014-06-05,55.490002,56.07,55.16,56.02,6555100,54.690393
2014-06-06,56.139999,56.84,56.080002,56.419998,4779400,55.080897
2014-06-09,56.220001,56.889999,56.16,56.220001,3270700,54.885647
2014-06-10,56.060001,56.25,55.82,56.060001,3213200,54.729445
2014-06-11,55.830002,55.849998,55.349998,55.470001,4070100,54.153448
2014-06-12,55.34,55.400002,54.560001,54.689999,4242600,53.391958
2014-06-13,54.73,54.889999,54.450001,54.790001,3106200,53.489587
2014-06-16,54.810001,54.84,54.400002,54.709999,3054700,53.411484
2014-06-17,54.75,54.880001,54.349998,54.740002,3244900,53.440775
2014-06-18,54.720001,55.599998,54.689999,55.560001,3120800,54.241312
2014-06-19,55.580002,55.580002,55.060001,55.119999,3085700,53.811753
2014-06-20,55.380001,55.459999,54.889999,54.950001,5368200,53.645789
2014-06-23,54.790001,55.049999,54.540001,54.810001,3495300,53.509113
2014-06-24,54.799999,54.84,53.82,53.84,4910100,52.562134
2014-06-25,53.790001,53.900002,52.950001,53.139999,8462600,51.878748
2014-06-26,53.189999,53.279999,51.970001,52.82,7205600,51.566343
2014-06-27,52.689999,53.080002,52.630001,52.77,5347600,51.51753
2014-06-30,52.830002,53.23,52.830002,53.150002,4847900,51.888512
2014-07-01,53.07,53.610001,53.029999,53.509998,3511100,52.239965
2014-07-02,53.419998,53.959999,53.41,53.709999,3151200,52.435219
2014-07-03,53.75,54.009998,53.68,53.799999,2186400,52.523083
2014-07-07,53.630001,53.84,53.27,53.41,5275100,52.14234
2014-07-08,53.400002,53.959999,53.130001,53.849998,4489400,52.571895
2014-07-09,53.939999,54.73,53.91,54.48,4113800,53.186943
2014-07-10,53.91,54.240002,53.599998,53.779999,4041400,52.503557
2014-07-11,53.610001,53.790001,53.310001,53.549999,2803000,52.279016
2014-07-14,53.950001,53.950001,53.240002,53.450001,3159700,52.181391
2014-07-15,53.279999,54.0,53.189999,53.939999,4775800,52.659759
2014-07-16,53.939999,53.939999,52.529999,52.580002,8381400,51.332041
2014-07-17,52.360001,52.669998,52.130001,52.23,5978100,50.990346
2014-07-18,52.450001,53.009998,51.91,52.98,3665000,51.722545
2014-07-21,52.849998,52.869999,52.009998,52.389999,3590700,51.146548
2014-07-22,52.790001,52.830002,52.419998,52.48,2920400,51.234412
2014-07-23,52.650002,53.25,52.639999,53.099998,3670800,51.839696
2014-07-24,53.439999,53.740002,53.18,53.209999,3508300,51.947086
2014-07-25,53.029999,53.27,52.540001,52.549999,3092700,51.302751
2014-07-28,52.869999,53.060001,52.599998,52.639999,3876900,51.390615
2014-07-29,52.740002,53.049999,52.490002,52.490002,2878400,51.244177
2014-07-30,52.77,53.790001,52.689999,53.68,4235900,52.405932
2014-07-31,52.990002,53.630001,52.919998,53.290001,5232200,52.025189
2014-08-01,52.98,53.419998,52.919998,53.119999,3630400,51.859222
2014-08-04,53.889999,53.889999,53.029999,53.709999,2705200,52.435219
2014-08-05,53.709999,53.709999,53.009998,53.139999,3411600,51.878748
2014-08-06,52.759998,54.34,52.759998,53.91,3947000,52.630472
2014-08-07,54.110001,54.360001,53.400002,53.490002,2168500,52.220443
2014-08-08,53.630001,54.939999,53.610001,54.900002,3968800,53.596977
2014-08-11,55.02,55.150002,54.389999,54.459999,2879200,53.167418
2014-08-12,54.330002,54.630001,54.119999,54.209999,3250900,53.093963
2014-08-13,54.099998,54.130001,53.27,53.34,5251900,52.241875
2014-08-14,53.669998,54.09,53.369999,53.959999,3902100,52.84911
2014-08-15,54.029999,54.029999,53.0,53.139999,4232900,52.045992
2014-08-18,53.59,54.34,53.43,53.900002,5332500,52.790348
2014-08-19,56.73,59.5,56.490002,58.560001,15917500,57.354411
2014-08-20,58.25,59.700001,57.939999,59.400002,8253800,58.177118
2014-08-21,59.400002,59.5,58.619999,58.91,4591800,57.697204
2014-08-22,59.009998,59.470001,58.970001,59.360001,3769200,58.137941
2014-08-25,59.5,59.639999,58.950001,58.98,3592300,57.765763
2014-08-26,59.029999,59.68,58.939999,59.5,5561700,58.275058
2014-08-27,59.490002,59.700001,59.32,59.540001,3328400,58.314235
2014-08-28,59.040001,60.040001,58.77,59.77,3859800,58.5395
2014-08-29,59.860001,59.880001,59.41,59.610001,2469900,58.382794
2014-09-02,59.880001,60.650002,59.830002,60.439999,4498200,59.195704
2014-09-03,60.630001,60.75,60.150002,60.360001,2689800,59.117353
2014-09-04,60.400002,61.25,60.369999,60.889999,3385100,59.636441
2014-09-05,60.68,61.18,60.0,61.150002,3276600,59.89109
2014-09-08,60.740002,60.990002,60.310001,60.529999,3060000,59.283852
2014-09-09,60.220001,60.25,59.490002,59.720001,4269300,58.49053
2014-09-10,59.84,60.049999,59.459999,59.700001,2926400,58.470941
2014-09-11,59.650002,60.34,59.580002,60.18,2812900,58.941059
2014-09-12,60.349998,60.360001,59.52,59.889999,2353200,58.657028
2014-09-15,59.77,59.950001,59.580002,59.700001,1933400,58.470941
2014-09-16,59.709999,60.66,59.509998,60.23,3107000,58.990029
2014-09-17,60.259998,60.290001,59.59,59.919998,2203400,58.686409
2014-09-18,60.139999,60.52,60.049999,60.220001,2125400,58.980236
2014-09-19,60.490002,60.560001,59.639999,59.650002,4352900,58.421971
2014-09-22,59.66,59.759998,58.939999,59.18,2687700,57.961646
2014-09-23,59.040001,59.189999,58.580002,58.759998,3903500,57.550291
2014-09-24,58.889999,60.490002,58.779999,60.360001,4996900,59.117353
2014-09-25,60.009998,60.360001,59.150002,59.299999,4973800,58.079174
2014-09-26,59.450001,60.25,59.330002,59.919998,4123800,58.686409
2014-09-29,59.330002,60.130001,59.139999,59.799999,3085400,58.568881
2014-09-30,59.599998,59.68,59.169998,59.169998,3414700,57.95185
2014-10-01,59.27,59.790001,58.959999,59.220001,3413600,58.000823
2014-10-02,59.41,60.099998,59.16,59.950001,3123400,58.715794
2014-10-03,60.25,61.419998,60.25,61.080002,3887600,59.822532
2014-10-06,61.169998,61.240002,60.240002,60.299999,2375100,59.058587
2014-10-07,59.939999,60.419998,59.689999,59.689999,3027200,58.461145
2014-10-08,59.869999,61.049999,59.599998,60.990002,3770300,59.734384
2014-10-09,60.66,61.32,60.389999,60.490002,4980700,59.244678
2014-10-10,60.66,62.18,60.630001,61.57,5393400,60.302442
2014-10-13,61.5,61.66,60.57,60.630001,3894400,59.381795
2014-10-14,61.02,61.619999,60.860001,61.41,4633400,60.145736
2014-10-15,60.650002,61.220001,59.43,60.099998,6752900,58.862704
2014-10-16,59.259998,60.25,59.220001,59.619999,7120300,58.392586
2014-10-17,60.330002,60.630001,59.650002,60.400002,7058600,59.156531
2014-10-20,60.150002,60.93,60.150002,60.66,7070100,59.411176
2014-10-21,61.0,62.610001,60.43,62.16,4740200,60.880295
2014-10-22,61.740002,62.900002,61.48,61.619999,5570700,60.351412
2014-10-23,62.080002,62.849998,61.970001,62.34,3322300,61.05659
2014-10-24,62.119999,62.450001,61.700001,62.080002,3162000,60.801944
2014-10-27,62.080002,62.900002,62.080002,62.830002,2501300,61.536504
2014-10-28,62.669998,62.82,62.02,62.700001,2786200,61.409179
2014-10-29,62.59,63.259998,62.27,62.720001,2867900,61.428768
2014-10-30,62.290001,63.369999,62.25,63.25,2756300,61.947855
2014-10-31,63.98,64.199997,62.939999,63.32,3400900,62.016414
2014-11-03,64.099998,64.129997,63.23,63.900002,3536800,62.584475
2014-11-04,63.82,64.089996,63.52,63.860001,2776600,62.545298
2014-11-05,64.0,64.279999,63.549999,63.720001,3104800,62.408181
2014-11-06,63.790001,64.629997,63.459999,64.559998,3647600,63.230884
2014-11-07,64.5,64.82,63.959999,64.0,2916900,62.682415
2014-11-10,63.77,63.950001,63.369999,63.919998,3126400,62.775709
2014-11-11,64.010002,64.18,63.16,63.25,4388800,62.117705
2014-11-12,63.349998,63.860001,63.32,63.73,5958100,62.589112
2014-11-13,63.950001,64.150002,63.18,63.5,3807200,62.36323
2014-11-14,61.849998,62.560001,61.82,62.32,6680700,61.204353
2014-11-17,62.330002,62.799999,61.5,61.540001,6131600,60.438318
2014-11-18,60.98,62.0,59.689999,61.639999,15927400,60.536526
2014-11-19,61.939999,62.889999,61.349998,62.130001,5222400,61.017756
2014-11-20,62.0,63.529999,61.93,63.360001,6340600,62.225736
2014-11-21,63.880001,64.230003,63.41,63.560001,5167000,62.422157
2014-11-24,63.580002,63.860001,63.310001,63.509998,3996200,62.373049
2014-11-25,64.449997,64.940002,63.959999,63.959999,8484800,62.814994
2014-11-26,64.230003,64.709999,64.230003,64.519997,3456100,63.364966
2014-11-28,64.839996,66.470001,64.830002,66.160004,3240000,64.975614
2014-12-01,65.599998,65.839996,64.720001,65.230003,4454900,64.062263
2014-12-02,65.300003,65.690002,64.720001,65.239998,2701100,64.072078
2014-12-03,66.080002,66.370003,65.480003,65.860001,3620200,64.680982
2014-12-04,65.610001,65.910004,65.139999,65.910004,2671100,64.73009
2014-12-05,65.910004,66.25,65.400002,65.580002,2335100,64.405995
2014-12-08,65.32,65.949997,65.239998,65.309998,2702300,64.140825
2014-12-09,64.669998,65.620003,64.599998,65.419998,2195000,64.248856
2014-12-10,65.290001,65.989998,64.25,64.290001,3224400,63.139088
2014-12-11,64.629997,66.449997,64.629997,65.599998,4822200,64.425634
2014-12-12,65.269997,66.480003,65.209999,65.610001,3376400,64.435457
2014-12-15,65.730003,66.739998,65.540001,66.309998,4599800,65.122923
2014-12-16,65.889999,66.730003,65.019997,65.019997,5632900,63.856015
2014-12-17,65.519997,65.739998,64.400002,65.360001,3904700,64.189933
2014-12-18,66.120003,67.099998,65.419998,67.080002,4581800,65.879143
2014-12-19,67.300003,67.339996,65.470001,66.080002,5102200,64.897044
2014-12-22,66.239998,67.489998,66.129997,67.260002,2914800,66.05592
2014-12-23,67.639999,68.43,67.400002,68.120003,2245700,66.900525
2014-12-24,68.209999,68.459999,67.790001,67.870003,1168500,66.655001
2014-12-26,67.949997,68.459999,67.790001,68.07,1469800,66.851418
2014-12-29,67.839996,68.900002,67.830002,68.370003,2251800,67.14605
2014-12-30,68.169998,68.599998,67.82,68.440002,1822600,67.214797
2014-12-31,68.82,69.839996,68.519997,68.580002,2911900,67.35229
2015-01-02,68.650002,69.129997,67.510002,67.959999,2644700,66.743386
2015-01-05,67.440002,67.940002,67.029999,67.199997,3177100,65.996989
2015-01-06,67.5,68.32,66.300003,66.870003,3073100,65.672903
2015-01-07,67.099998,68.379997,67.029999,68.239998,3076300,67.018372
2015-01-08,68.5,68.989998,68.279999,68.599998,4153100,67.371928
2015-01-09,68.790001,68.790001,66.980003,67.75,4002000,66.537146
2015-01-12,67.900002,68.230003,67.389999,67.400002,3604000,66.193414
