Date,Open_ABC,High_ABC,Low_ABC,Close_ABC,Volume_ABC,AdjClose_ABC
2013-09-23,61.68,61.830002,61.279999,61.57,813100,59.337401
2013-09-24,61.73,61.900002,60.84,60.91,1332800,58.701334
2013-09-25,60.830002,61.330002,60.830002,61.009998,1044900,58.797706
2013-09-26,60.970001,61.439999,60.689999,61.16,869600,58.942268
2013-09-27,60.91,61.349998,60.73,61.279999,688300,59.057916
2013-09-30,60.900002,61.27,60.689999,61.099998,1040200,58.884443
2013-10-01,61.18,62.5,61.099998,62.48,1117700,60.214403
2013-10-02,62.18,62.299999,61.580002,62.200001,1196800,59.944558
2013-10-03,62.060001,62.34,61.18,61.419998,2136200,59.192839
2013-10-04,61.59,62.540001,61.419998,62.470001,1327400,60.204768
2013-10-07,62.27,62.360001,61.880001,61.970001,742500,59.722898
2013-10-08,61.98,62.450001,61.07,61.189999,1777200,58.971179
2013-10-09,61.290001,61.48,60.779999,61.27,1638400,59.04828
2013-10-10,61.799999,62.48,61.639999,62.43,1209100,60.166217
2013-10-11,62.48,62.880001,62.380001,62.650002,1234500,60.378241
2013-10-14,62.459999,63.139999,62.18,63.110001,1068100,60.82156
2013-10-15,63.049999,63.279999,62.630001,62.810001,855600,60.532439
2013-10-16,63.029999,63.759998,62.939999,63.75,1016100,61.438352
2013-10-17,63.77,64.800003,63.650002,64.620003,1674900,62.276808
2013-10-18,64.980003,65.059998,64.330002,64.610001,1112000,62.267168
2013-10-21,64.57,64.639999,63.619999,63.869999,1819800,61.554
2013-10-22,64.18,64.559998,63.529999,63.759998,1582000,61.447988
2013-10-23,63.630001,64.0,63.240002,63.830002,1229900,61.515453
2013-10-24,64.199997,64.940002,64.199997,64.639999,1090600,62.296079
2013-10-25,64.839996,65.309998,64.550003,65.239998,1074000,62.874321
2013-10-28,65.160004,65.379997,64.529999,65.199997,1442000,62.835771
2013-10-29,65.379997,65.800003,65.110001,65.800003,1334100,63.41402
2013-10-30,65.949997,65.959999,64.870003,65.220001,1677800,62.85505
2013-10-31,65.050003,65.980003,64.620003,65.330002,1838200,62.961061
2013-11-01,65.550003,66.379997,65.160004,66.379997,2300900,63.972983
2013-11-04,66.5,67.099998,66.25,67.089996,2724400,64.657237
2013-11-05,67.089996,67.790001,66.800003,66.870003,2041600,64.44522
2013-11-06,67.169998,67.400002,66.559998,67.160004,1410100,64.724705
2013-11-07,67.410004,67.480003,66.589996,66.730003,1523600,64.310297
2013-11-08,66.919998,68.019997,66.75,68.0,1504500,65.534242
2013-11-11,68.080002,68.349998,67.660004,68.110001,1020400,65.640254
2013-11-12,68.18,68.440002,67.82,68.290001,1347300,65.813728
2013-11-13,67.900002,68.489998,67.720001,68.489998,1245800,66.006472
2013-11-14,68.339996,69.360001,68.260002,69.220001,1378100,66.939686
2013-11-15,69.120003,69.610001,68.900002,69.5,1408000,67.210461
2013-11-18,69.989998,70.0,68.940002,69.150002,1464300,66.871992
2013-11-19,69.010002,69.489998,68.669998,68.870003,1513200,66.601218
2013-11-20,68.879997,69.620003,68.800003,69.339996,1294300,67.055728
2013-11-21,69.300003,70.040001,69.279999,69.790001,1137100,67.490908
2013-11-22,69.809998,70.190002,69.790001,70.019997,1310300,67.713327
2013-11-25,69.800003,70.75,69.800003,70.419998,1077700,68.100151
2013-11-26,70.769997,71.160004,70.290001,70.610001,1528500,68.283895
2013-11-27,70.589996,70.910004,70.160004,70.5,862600,68.177518
2013-11-29,70.699997,70.879997,70.389999,70.529999,396100,68.206528
2013-12-02,70.790001,71.379997,70.629997,70.889999,1091800,68.554669
2013-12-03,70.540001,70.720001,70.029999,70.57,1787900,68.245211
2013-12-04,70.349998,70.82,68.779999,69.459999,2574900,67.171778
2013-12-05,69.239998,69.610001,68.879997,69.139999,2130300,66.86232
2013-12-06,69.879997,70.360001,69.599998,70.290001,1299100,67.974437
2013-12-09,70.470001,71.209999,70.25,70.629997,1460400,68.303233
2013-12-10,70.110001,70.139999,68.75,69.769997,3159700,67.471563
2013-12-11,69.669998,69.980003,68.739998,68.800003,1972000,66.533524
2013-12-12,69.199997,69.559998,68.690002,68.769997,2192600,66.504506
2013-12-13,68.809998,68.959999,67.739998,68.449997,1849400,66.195048
2013-12-16,68.839996,69.139999,68.139999,68.449997,1753800,66.195048
2013-12-17,68.720001,68.760002,68.040001,68.349998,1700300,66.098344
2013-12-18,68.599998,69.669998,68.160004,69.610001,1727100,67.316838
2013-12-19,69.370003,69.75,69.169998,69.629997,1964900,67.336176
2013-12-20,69.610001,70.239998,69.559998,69.82,2221000,67.519919
2013-12-23,70.129997,70.269997,69.769997,70.029999,1124700,67.723
2013-12-24,70.010002,70.419998,69.940002,70.139999,417900,67.829377
2013-12-26,70.25,70.629997,70.010002,70.300003,640500,67.984109
2013-12-27,70.449997,70.449997,69.830002,70.209999,897700,67.89707
2013-12-30,70.25,70.519997,70.010002,70.379997,642200,68.061468
2013-12-31,70.519997,70.639999,70.089996,70.309998,627100,67.993775
2014-01-02,70.110001,70.230003,69.480003,69.889999,1148400,67.587612
2014-01-03,69.889999,70.209999,69.809998,69.940002,1101300,67.635968
2014-01-06,70.339996,70.540001,69.349998,69.690002,1301400,67.394204
2014-01-07,69.82,70.919998,69.82,70.449997,1531600,68.129162
2014-01-08,70.330002,71.410004,70.279999,71.139999,2084000,68.796434
2014-01-09,71.449997,71.919998,71.099998,71.379997,1610000,69.028525
2014-01-10,71.489998,71.550003,71.040001,71.339996,1582600,68.989842
2014-01-13,71.419998,71.75,70.379997,70.610001,1806500,68.283895
2014-01-14,70.660004,70.959999,69.610001,70.540001,2427300,68.216201
2014-01-15,70.739998,70.739998,70.029999,70.550003,1251500,68.225874
2014-01-16,70.599998,70.68,70.260002,70.5,1082200,68.177518
2014-01-17,70.68,70.940002,70.32,70.529999,1545100,68.206528
2014-01-21,70.879997,71.169998,70.269997,70.519997,1368000,68.196856
2014-01-22,70.800003,70.870003,69.800003,70.279999,1845400,67.964764
2014-01-23,70.0,70.879997,69.220001,69.639999,2110900,67.345848
2014-01-24,69.269997,69.830002,67.25,67.25,3513300,65.034583
2014-01-27,67.040001,67.510002,66.639999,66.809998,2836200,64.609075
2014-01-28,66.739998,67.889999,66.690002,67.720001,1897300,65.489101
2014-01-29,66.669998,67.919998,66.669998,67.260002,1906900,65.044255
2014-01-30,67.650002,68.150002,67.650002,67.769997,1437200,65.537449
2014-01-31,66.599998,67.489998,66.129997,67.220001,3733500,65.005572
2014-02-03,67.129997,67.129997,65.099998,65.169998,3542200,63.023102
2014-02-04,65.379997,65.68,64.860001,65.010002,1865000,62.868377
2014-02-05,64.82,65.120003,64.279999,64.720001,2421400,62.58793
2014-02-06,64.860001,65.610001,64.400002,65.510002,1553900,63.351905
2014-02-07,65.879997,66.589996,65.699997,66.540001,1551300,64.347973
2014-02-10,66.459999,66.480003,65.720001,66.370003,2913600,64.183575
2014-02-11,66.230003,67.889999,66.190002,67.559998,2487800,65.334368
2014-02-12,67.809998,68.82,67.580002,67.739998,1965400,65.508438
2014-02-13,67.370003,68.190002,66.879997,67.889999,1286200,65.882052
2014-02-14,67.730003,68.360001,67.599998,68.0,1110500,65.988799
2014-02-18,68.059998,68.959999,67.989998,68.5,1544800,66.474011
2014-02-19,68.120003,69.019997,67.980003,68.110001,1937400,66.095547
2014-02-20,68.400002,68.650002,67.57,68.389999,1469800,66.367264
2014-02-21,68.419998,69.150002,68.160004,68.400002,1113100,66.37697
2014-02-24,68.309998,69.220001,68.309998,68.580002,1363100,66.551647
2014-02-25,68.389999,68.989998,68.239998,68.720001,1497200,66.687505
2014-02-26,68.870003,69.169998,67.959999,68.260002,1539100,66.241112
2014-02-27,68.010002,68.309998,67.650002,68.010002,1401600,65.998506
2014-02-28,68.169998,68.379997,67.470001,67.849998,1681800,65.843234
2014-03-03,67.110001,67.690002,66.970001,67.5,1389800,65.503588
2014-03-04,68.029999,68.940002,67.970001,68.760002,2309100,66.726323
2014-03-05,69.0,69.150002,68.699997,68.889999,1426900,66.852476
2014-03-06,69.0,69.449997,68.75,68.75,1495300,66.716617
2014-03-07,69.25,69.269997,68.559998,68.940002,1783400,66.901
2014-03-10,68.910004,69.650002,68.75,69.099998,1232100,67.056264
2014-03-11,69.110001,69.470001,68.169998,68.339996,1562700,66.31874
2014-03-12,67.760002,67.849998,66.970001,67.68,1944500,65.678264
2014-03-13,68.010002,68.209999,67.550003,67.790001,1897100,65.785011
2014-03-14,67.660004,67.949997,67.400002,67.57,1672800,65.571517
2014-03-17,67.730003,68.18,67.639999,68.080002,1444600,66.066435
2014-03-18,68.080002,68.43,67.779999,67.849998,1604600,65.843234
2014-03-19,68.050003,68.099998,66.589996,66.870003,1337700,64.892223
2014-03-20,66.739998,66.900002,66.260002,66.480003,1526300,64.513759
2014-03-21,66.550003,66.629997,64.559998,64.82,3534800,62.902852
2014-03-24,65.290001,65.489998,63.529999,64.32,2792900,62.41764
2014-03-25,64.610001,65.309998,63.98,64.559998,1948600,62.65054
2014-03-26,64.919998,65.589996,64.779999,64.849998,2186700,62.931964
2014-03-27,64.809998,64.82,63.720001,64.110001,2184400,62.213852
2014-03-28,64.25,65.029999,64.199997,64.82,1672000,62.902852
2014-03-31,65.300003,65.639999,65.059998,65.589996,1479300,63.650075
2014-04-01,65.599998,65.919998,65.32,65.910004,1747300,63.960618
2014-04-02,65.75,66.370003,65.550003,65.580002,1836200,63.640376
2014-04-03,65.809998,65.910004,65.379997,65.800003,2173400,63.853871
2014-04-04,65.989998,66.339996,64.849998,65.050003,1965800,63.126053
2014-04-07,64.940002,65.080002,63.610001,64.18,3037900,62.281782
2014-04-08,64.139999,64.480003,63.400002,64.169998,1907300,62.272075
2014-04-09,64.769997,65.709999,64.639999,65.639999,2409100,63.698599
2014-04-10,65.910004,66.18,64.739998,65.0,2105700,63.077529
2014-04-11,64.529999,65.25,63.860001,64.169998,2587400,62.272075
2014-04-14,64.440002,64.68,63.849998,64.510002,1432200,62.602023
2014-04-15,64.559998,64.910004,63.23,64.220001,2011100,62.3206
2014-04-16,64.870003,65.139999,64.300003,64.949997,1392900,63.029005
2014-04-17,64.75,65.089996,64.480003,64.68,1049600,62.766994
2014-04-21,64.209999,65.150002,64.209999,64.800003,1224700,62.883447
2014-04-22,64.800003,65.489998,64.660004,64.68,1602800,62.766994
2014-04-23,64.800003,65.190002,64.5,64.839996,1399800,62.922257
2014-04-24,66.0,66.809998,63.759998,64.889999,3612700,62.970782
2014-04-25,64.529999,64.790001,62.549999,62.830002,2935500,60.971712
2014-04-28,63.25,63.68,62.689999,63.450001,1667000,61.573373
2014-04-29,63.700001,64.300003,63.560001,63.990002,1758500,62.097403
2014-04-30,63.75,65.290001,63.59,65.18,3099900,63.252205
2014-05-01,64.760002,65.169998,63.849998,64.870003,2151100,62.951376
2014-05-02,64.889999,64.889999,64.150002,64.269997,1797000,62.369116
2014-05-05,64.0,65.300003,63.880001,65.099998,1767300,63.17457
2014-05-06,64.709999,65.0,64.57,64.769997,1445800,62.854328
2014-05-07,64.870003,64.959999,64.260002,64.540001,1946700,62.631135
2014-05-08,64.389999,65.260002,64.190002,64.400002,1586500,62.495276
2014-05-09,64.519997,65.75,64.019997,65.580002,2715800,63.640376
2014-05-12,65.980003,66.720001,65.870003,66.669998,1719600,64.698134
2014-05-13,66.550003,67.0,66.050003,66.849998,2622500,64.872811
2014-05-14,66.860001,67.419998,66.699997,67.300003,1976800,65.309506
2014-05-15,66.889999,67.510002,66.690002,67.5,1934900,65.733118
2014-05-16,67.360001,68.339996,67.309998,68.309998,2558300,66.521913
2014-05-19,68.529999,69.5,68.309998,69.419998,3277700,67.602858
2014-05-20,69.410004,69.879997,68.790001,69.790001,1907700,67.963175
2014-05-21,69.790001,70.809998,69.790001,70.709999,2327400,68.859092
2014-05-22,70.779999,71.660004,70.580002,71.349998,1772200,69.482338
2014-05-23,71.550003,71.709999,71.150002,71.639999,1155100,69.764748
2014-05-27,71.760002,72.410004,71.709999,72.400002,1521100,70.504857
2014-05-28,72.360001,72.839996,72.089996,72.68,2384800,70.777526
2014-05-29,72.690002,73.419998,72.690002,73.279999,1611700,71.361819
2014-05-30,73.339996,73.57,72.720001,73.18,3909700,71.264438
2014-06-02,73.309998,73.790001,73.080002,73.209999,1602100,71.293652
2014-06-03,72.949997,73.199997,72.669998,73.089996,1717700,71.17679
2014-06-04,73.110001,73.669998,72.849998,73.660004,1734200,71.731877
2014-06-05,73.510002,73.809998,72.529999,72.790001,2691600,70.884647
2014-06-06,72.959999,72.959999,72.050003,72.5,2388400,70.602237
2014-06-09,72.400002,72.839996,72.110001,72.339996,1581400,70.446422
2014-06-10,72.169998,72.57,71.68,72.010002,1796700,70.125066
2014-06-11,71.879997,72.059998,71.470001,71.919998,1324000,70.037418
2014-06-12,71.790001,72.050003,71.099998,71.459999,1509300,69.58946
2014-06-13,71.449997,71.900002,71.0,71.779999,1269700,69.901083
2014-06-16,71.610001,72.099998,71.230003,71.519997,1259600,69.647887
2014-06-17,71.370003,71.93,71.18,71.739998,951600,69.862129
2014-06-18,71.650002,72.239998,71.18,72.099998,1052400,70.212706
2014-06-19,72.18,72.419998,71.639999,71.93,1256900,70.047158
2014-06-20,72.169998,72.459999,71.910004,72.260002,2560100,70.368522
2014-06-23,72.470001,72.769997,72.269997,72.480003,969600,70.582764
2014-06-24,72.18,72.739998,71.910004,72.550003,1413800,70.650932
2014-06-25,72.580002,73.110001,72.400002,72.739998,1029400,70.835953
2014-06-26,72.739998,72.849998,72.389999,72.720001,931700,70.81648
2014-06-27,72.589996,73.25,72.43,72.870003,1121200,70.962555
2014-06-30,72.989998,72.989998,72.400002,72.660004,1103300,70.758053
2014-07-01,72.669998,73.260002,72.589996,72.980003,1096400,71.069676
2014-07-02,72.830002,73.18,72.720001,73.050003,1272900,71.137844
2014-07-03,73.330002,73.419998,73.050003,73.230003,943900,71.313132
2014-07-07,73.199997,73.230003,72.660004,73.010002,892300,71.09889
2014-07-08,73.0,73.07,72.599998,72.870003,1273300,70.962555
2014-07-09,73.099998,73.260002,72.669998,72.980003,729500,71.069676
