Date,Open_SNA,High_SNA,Low_SNA,Close_SNA,Volume_SNA,AdjClose_SNA
2013-08-07,95.339996,95.739998,94.919998,95.510002,256600,91.290856
2013-08-08,95.769997,96.199997,95.379997,96.0,189500,91.759209
2013-08-09,95.690002,96.599998,95.43,96.470001,153700,92.208448
2013-08-12,96.0,98.230003,96.0,97.699997,279300,93.384108
2013-08-13,97.809998,99.050003,97.629997,98.540001,252600,94.187005
2013-08-14,98.419998,98.599998,97.5,97.730003,210400,93.412789
2013-08-15,96.730003,97.260002,95.650002,96.209999,261200,91.959931
2013-08-16,95.889999,98.550003,95.339996,98.389999,411400,94.04363
2013-08-19,98.349998,98.629997,95.910004,95.970001,279300,91.730535
2013-08-20,96.019997,97.139999,95.5,96.239998,210100,91.988605
2013-08-21,95.769997,96.25,94.82,95.110001,203200,91.268897
2013-08-22,95.349998,96.779999,95.220001,95.839996,316100,91.969412
2013-08-23,96.040001,96.419998,95.169998,95.669998,198900,91.806279
2013-08-26,95.709999,96.199997,94.93,95.18,160500,91.33607
2013-08-27,94.300003,94.709999,93.849998,94.169998,243900,90.366858
2013-08-28,94.139999,94.480003,93.650002,94.160004,372500,90.357267
2013-08-29,93.790001,95.220001,93.790001,94.809998,145300,90.98101
2013-08-30,94.970001,95.330002,93.449997,93.599998,182200,89.819878
2013-09-03,95.400002,95.629997,93.349998,93.449997,337000,89.675935
2013-09-04,93.43,95.019997,93.43,94.849998,183500,91.019396
2013-09-05,94.769997,96.529999,94.769997,96.080002,281700,92.199724
2013-09-06,96.470001,96.900002,95.110001,95.889999,145100,92.017395
2013-09-09,96.010002,97.410004,96.010002,96.959999,180400,93.044182
2013-09-10,97.620003,99.110001,97.5,98.010002,159700,94.05178
2013-09-11,97.989998,99.68,97.989998,98.949997,184200,94.953812
2013-09-12,98.889999,99.330002,98.269997,98.480003,96300,94.5028
2013-09-13,98.779999,99.550003,97.779999,99.519997,188500,95.500792
2013-09-16,100.0,100.959999,99.459999,99.589996,181300,95.567965
2013-09-17,99.480003,99.910004,99.110001,99.739998,129300,95.711908
2013-09-18,99.57,100.370003,99.199997,100.0,345400,95.96141
2013-09-19,100.139999,101.669998,99.650002,100.980003,409200,96.901835
2013-09-20,101.0,101.419998,100.510002,100.839996,618900,96.767482
2013-09-23,100.629997,101.0,99.260002,100.080002,242100,96.038181
2013-09-24,99.690002,101.019997,99.690002,100.419998,268800,96.364446
2013-09-25,100.389999,100.720001,99.379997,99.580002,170300,95.558374
2013-09-26,99.660004,100.150002,99.349998,100.150002,155800,96.105353
2013-09-27,99.419998,100.339996,99.07,99.720001,127700,95.692719
2013-09-30,98.639999,99.849998,98.639999,99.5,146200,95.481603
2013-10-01,99.980003,100.910004,99.709999,100.75,299300,96.68112
2013-10-02,100.120003,100.599998,99.010002,100.400002,153100,96.345257
2013-10-03,99.900002,100.339996,98.309998,99.110001,184100,95.107354
2013-10-04,99.120003,100.129997,99.110001,99.589996,139600,95.567965
2013-10-07,98.849998,99.330002,97.07,97.209999,404600,93.284086
2013-10-08,96.940002,97.470001,95.540001,95.629997,237200,91.767894
2013-10-09,95.760002,96.470001,94.529999,95.82,299200,91.950223
2013-10-10,96.919998,98.599998,96.809998,98.599998,222500,94.617949
2013-10-11,98.18,99.269997,97.82,98.93,160100,94.934623
2013-10-14,98.620003,99.260002,98.220001,99.059998,168500,95.05937
2013-10-15,99.019997,99.629997,97.610001,98.25,174300,94.282085
2013-10-16,98.389999,98.559998,97.300003,98.459999,450600,94.483603
2013-10-17,100.010002,100.760002,99.050003,100.400002,1025500,96.345257
2013-10-18,100.360001,101.870003,100.010002,101.589996,710900,97.487193
2013-10-21,102.0,102.239998,101.660004,102.059998,207700,97.938213
2013-10-22,102.620003,102.760002,101.760002,101.900002,291600,97.784678
2013-10-23,101.519997,101.989998,100.720001,101.300003,395900,97.208911
2013-10-24,101.459999,101.790001,101.040001,101.389999,337700,97.295273
2013-10-25,101.480003,102.199997,101.379997,102.089996,280100,97.967
2013-10-28,101.900002,102.300003,101.370003,101.739998,275300,97.631136
2013-10-29,101.900002,102.589996,101.669998,102.589996,233700,98.446807
2013-10-30,102.860001,102.860001,101.220001,101.339996,177900,97.247289
2013-10-31,101.489998,104.239998,100.940002,104.07,482500,99.867039
2013-11-01,104.629997,104.75,103.129997,103.800003,281600,99.607946
2013-11-04,104.5,105.059998,103.970001,104.980003,189200,100.740291
2013-11-05,104.330002,105.300003,103.93,104.910004,173500,100.673119
2013-11-06,105.279999,105.760002,104.419998,104.989998,143100,100.749882
2013-11-07,105.019997,105.639999,103.470001,103.839996,239300,99.646324
2013-11-08,103.57,105.019997,103.129997,104.959999,142700,100.721095
2013-11-11,105.089996,105.580002,104.849998,105.010002,112500,100.769078
2013-11-12,104.980003,105.139999,104.260002,104.349998,253700,100.13573
2013-11-13,103.989998,106.010002,103.989998,105.980003,418900,101.699905
2013-11-14,106.349998,107.449997,106.089996,107.0,216700,102.678708
2013-11-15,106.980003,107.440002,106.459999,107.040001,183100,102.717094
2013-11-18,107.489998,107.540001,106.0,106.18,297000,101.891825
2013-11-19,106.230003,106.459999,104.940002,105.309998,273200,101.056958
2013-11-20,105.0,105.699997,104.220001,104.610001,132800,100.806416
2013-11-21,104.760002,106.160004,104.709999,105.93,111400,102.078421
2013-11-22,105.849998,106.279999,105.260002,106.239998,143100,102.377147
2013-11-25,106.449997,106.75,105.839996,106.419998,145600,102.550602
2013-11-26,106.32,106.849998,106.099998,106.349998,135400,102.483148
2013-11-27,106.309998,106.910004,105.400002,106.040001,136800,102.184422
2013-11-29,106.120003,106.650002,105.290001,106.150002,64600,102.290423
2013-12-02,105.860001,105.860001,104.699997,105.269997,387500,101.442415
2013-12-03,104.860001,105.489998,104.699997,105.400002,157300,101.567692
2013-12-04,104.620003,105.589996,103.410004,104.519997,172900,100.719684
2013-12-05,104.169998,105.150002,103.910004,104.029999,291400,100.247503
2013-12-06,105.040001,106.220001,104.860001,105.959999,214300,102.107329
2013-12-09,106.019997,106.809998,105.879997,106.209999,199300,102.348239
2013-12-10,105.849998,106.580002,105.330002,105.589996,167900,101.750779
2013-12-11,105.510002,105.82,103.260002,103.440002,271200,99.678958
2013-12-12,103.519997,103.699997,102.889999,103.190002,306100,99.438048
2013-12-13,103.489998,104.220001,102.879997,103.790001,253200,100.016231
2013-12-16,104.419998,105.220001,103.379997,104.68,204200,100.87387
2013-12-17,104.620003,105.339996,103.720001,104.989998,293600,101.172596
2013-12-18,105.360001,107.510002,104.540001,107.43,248900,103.523881
2013-12-19,106.93,106.980003,106.300003,106.540001,346800,102.666242
2013-12-20,106.610001,107.93,106.360001,106.889999,294200,103.003515
2013-12-23,107.459999,108.129997,106.910004,107.93,187000,104.005701
2013-12-24,108.050003,108.529999,108.050003,108.5,73000,104.554976
2013-12-26,108.599998,109.239998,108.389999,108.879997,102100,104.921157
2013-12-27,108.910004,108.910004,108.080002,108.269997,98300,104.333336
2013-12-30,108.239998,108.839996,108.0,108.739998,117000,104.786248
2013-12-31,109.120003,109.739998,108.660004,109.519997,257500,105.537886
2014-01-02,109.279999,109.669998,108.139999,108.550003,252500,104.603161
2014-01-03,108.730003,109.290001,108.470001,108.760002,155200,104.805525
2014-01-06,109.07,109.57,107.269997,107.629997,151300,103.716606
2014-01-07,108.190002,108.360001,107.419998,107.879997,164300,103.957516
2014-01-08,107.830002,108.18,107.0,107.760002,188500,103.841884
2014-01-09,108.089996,108.489998,107.110001,107.5,260400,103.591336
2014-01-10,108.150002,108.300003,107.129997,107.529999,230100,103.620244
2014-01-13,106.989998,107.800003,105.669998,105.989998,206400,102.136237
2014-01-14,106.309998,107.93,106.089996,107.910004,163800,103.986432
2014-01-15,107.989998,108.300003,107.650002,107.980003,152100,104.053886
2014-01-16,107.510002,108.519997,107.510002,107.900002,190900,103.976793
2014-01-17,108.010002,108.400002,107.32,107.669998,209200,103.755153
2014-01-21,108.120003,108.410004,105.790001,105.989998,301900,102.136237
2014-01-22,106.080002,106.269997,105.379997,105.489998,286700,101.654417
2014-01-23,105.010002,105.330002,103.529999,103.809998,349300,100.035501
2014-01-24,102.730003,103.169998,100.0,100.010002,546300,96.373672
2014-01-27,100.300003,100.330002,98.480003,99.419998,462700,95.80512
2014-01-28,99.599998,100.419998,98.599998,100.330002,370200,96.682036
2014-01-29,99.309998,100.650002,99.169998,100.07,392100,96.431488
2014-01-30,100.900002,101.379997,100.139999,100.730003,297100,97.067494
2014-01-31,99.230003,101.379997,99.150002,100.150002,401900,96.508581
2014-02-03,99.669998,100.550003,96.93,97.230003,668400,93.694753
2014-02-04,97.5,98.650002,96.239998,98.080002,453700,94.513846
2014-02-05,97.769997,98.599998,96.760002,97.559998,437400,94.012748
2014-02-06,100.099998,105.239998,100.099998,105.129997,784500,101.307505
2014-02-07,106.190002,108.790001,105.32,108.660004,656000,104.709162
2014-02-10,107.529999,108.190002,106.309998,107.699997,650000,103.784061
2014-02-11,107.449997,109.730003,107.050003,109.150002,640000,105.181344
2014-02-12,109.5,109.889999,108.879997,109.010002,425000,105.046435
2014-02-13,108.029999,109.519997,107.699997,109.43,290800,105.451162
2014-02-14,108.690002,109.900002,108.470001,109.57,306100,105.586071
2014-02-18,109.43,109.889999,108.900002,109.410004,295700,105.431892
2014-02-19,109.25,110.120003,108.330002,108.43,269600,104.487522
2014-02-20,108.360001,109.260002,107.82,108.989998,268000,105.455089
2014-02-21,109.290001,109.449997,108.620003,108.769997,236800,105.242223
2014-02-24,109.07,109.970001,108.5,109.269997,400000,105.726007
2014-02-25,109.040001,109.610001,108.269997,108.519997,293900,105.000332
2014-02-26,108.849998,110.540001,108.839996,109.68,432700,106.122713
2014-02-27,109.559998,111.300003,109.440002,111.089996,385400,107.486978
2014-02-28,111.25,112.610001,110.830002,112.169998,452600,108.531951
2014-03-03,110.620003,112.0,110.199997,111.550003,376200,107.932065
2014-03-04,113.050003,113.589996,112.410004,112.900002,391700,109.238278
2014-03-05,112.870003,113.25,112.440002,112.849998,253000,109.189897
2014-03-06,113.080002,113.779999,112.769997,113.419998,232400,109.74141
2014-03-07,113.910004,114.370003,113.480003,114.18,200100,110.476763
2014-03-10,113.839996,113.919998,112.639999,113.190002,165600,109.518874
2014-03-11,113.639999,114.07,112.309998,112.599998,226700,108.948005
2014-03-12,111.550003,112.370003,111.379997,111.949997,185900,108.319086
2014-03-13,112.550003,112.57,109.910004,110.169998,222700,106.596818
2014-03-14,110.169998,111.550003,110.169998,111.059998,201600,107.457952
2014-03-17,111.669998,112.650002,111.230003,111.68,157400,108.057846
2014-03-18,111.739998,112.860001,111.739998,112.769997,184900,109.11249
2014-03-19,112.639999,113.339996,111.720001,112.110001,273100,108.4739
2014-03-20,111.699997,112.5,111.339996,112.449997,152000,108.802869
2014-03-21,113.32,115.290001,112.480003,112.480003,731000,108.831902
2014-03-24,112.760002,113.699997,109.949997,110.5,307700,106.916117
2014-03-25,111.379997,113.019997,110.970001,112.980003,316500,109.315686
2014-03-26,113.779999,114.339996,111.0,111.040001,383700,107.438604
2014-03-27,110.550003,110.860001,109.550003,110.389999,192400,106.809684
2014-03-28,110.82,112.730003,110.239998,112.199997,208100,108.560977
2014-03-31,113.510002,115.510002,112.730003,113.480003,333900,109.799469
2014-04-01,113.879997,114.040001,113.150002,113.949997,296900,110.254219
2014-04-02,114.139999,114.68,113.370003,113.540001,328700,109.85752
2014-04-03,114.18,114.370003,113.160004,113.800003,256600,110.10909
2014-04-04,114.709999,115.260002,111.669998,111.800003,273600,108.173957
2014-04-07,111.790001,111.870003,109.150002,109.879997,340300,106.316223
2014-04-08,109.830002,110.739998,108.82,110.330002,297700,106.751632
2014-04-09,110.68,112.32,110.400002,112.230003,192800,108.590011
2014-04-10,112.110001,112.410004,109.779999,110.010002,235000,106.442011
2014-04-11,109.550003,110.379997,109.330002,109.360001,231400,105.813092
2014-04-14,110.32,110.43,109.209999,109.889999,237000,106.325901
2014-04-15,109.919998,110.889999,108.940002,110.529999,252100,106.945143
2014-04-16,111.269997,112.610001,111.169998,112.559998,230500,108.909302
2014-04-17,113.75,116.169998,112.82,115.940002,404000,112.179682
2014-04-21,115.75,116.610001,114.779999,116.370003,337800,112.595736
2014-04-22,116.839996,117.519997,116.269997,117.0,311900,113.2053
