Date,Open_PG,High_PG,Low_PG,Close_PG,Volume_PG,AdjClose_PG
2013-11-21,84.839996,84.889999,84.510002,84.669998,7287700,78.150154
2013-11-22,84.529999,85.0,84.230003,84.949997,7436200,78.408592
2013-11-25,84.959999,85.82,84.849998,85.410004,9670500,78.833177
2013-11-26,85.199997,85.760002,84.639999,84.639999,7111600,78.122465
2013-11-27,84.879997,84.889999,84.019997,84.279999,4905000,77.790186
2013-11-29,84.769997,85.209999,84.150002,84.220001,4954500,77.734808
2013-12-02,84.040001,84.150002,83.099998,83.339996,7497500,76.922566
2013-12-03,83.300003,84.0,83.230003,83.830002,7533200,77.37484
2013-12-04,83.379997,83.489998,82.589996,83.349998,6807200,76.931798
2013-12-05,83.389999,83.449997,82.300003,82.690002,8186600,76.322624
2013-12-06,83.230003,84.529999,83.169998,84.519997,7189400,78.011703
2013-12-09,84.480003,84.940002,84.339996,84.779999,7395300,78.251684
2013-12-10,84.410004,84.43,83.43,83.650002,7373300,77.2087
2013-12-11,83.739998,84.5,83.610001,84.019997,9787900,77.550205
2013-12-12,83.82,83.870003,81.93,82.300003,10176300,75.962656
2013-12-13,82.32,82.459999,81.559998,82.370003,7441600,76.027265
2013-12-16,82.720001,83.07,81.599998,81.690002,8849700,75.399627
2013-12-17,81.790001,81.849998,80.690002,80.910004,11416400,74.67969
2013-12-18,81.209999,82.419998,80.480003,82.379997,12036100,76.03649
2013-12-19,81.980003,82.290001,81.510002,81.900002,6442600,75.593456
2013-12-20,81.980003,82.540001,81.82,81.839996,13206100,75.538071
2013-12-23,82.139999,82.139999,81.010002,81.309998,8653600,75.048884
2013-12-24,81.330002,81.610001,81.25,81.309998,2899100,75.048884
2013-12-26,81.489998,81.889999,81.290001,81.760002,5347000,75.464237
2013-12-27,82.089996,82.480003,81.860001,82.010002,4006000,75.694986
2013-12-30,82.0,82.050003,81.57,82.0,4145600,75.685754
2013-12-31,81.830002,82.0,81.089996,81.410004,5765300,75.141189
2014-01-02,81.330002,81.360001,80.32,80.540001,6981700,74.338179
2014-01-03,80.760002,80.849998,80.190002,80.449997,6925600,74.255106
2014-01-06,80.610001,80.980003,80.300003,80.639999,7208200,74.430477
2014-01-07,80.709999,81.580002,80.620003,81.419998,7158200,75.150414
2014-01-08,80.970001,81.150002,80.050003,80.239998,13458800,74.061277
2014-01-09,80.540001,80.800003,80.029999,80.419998,10833900,74.227417
2014-01-10,80.589996,80.889999,80.199997,80.300003,8448300,74.116662
2014-01-13,80.010002,80.5,79.690002,80.010002,9360800,73.848992
2014-01-14,80.059998,80.919998,80.019997,80.870003,8737100,74.64277
2014-01-15,80.699997,81.18,80.25,80.790001,8221900,74.568928
2014-01-16,80.650002,80.830002,80.260002,80.559998,11673300,74.356636
2014-01-17,80.419998,80.639999,79.800003,79.879997,13629800,73.728998
2014-01-21,80.589996,80.720001,79.540001,80.18,13216400,74.0059
2014-01-22,79.57,79.879997,79.050003,79.230003,8455600,73.68227
2014-01-23,78.709999,78.970001,78.120003,78.239998,12667700,72.761585
2014-01-24,79.330002,81.699997,78.779999,79.18,20163200,73.635768
2014-01-27,79.239998,79.300003,78.419998,78.470001,10395400,72.975483
2014-01-28,78.669998,79.519997,78.43,79.110001,10060800,73.57067
2014-01-29,78.800003,78.800003,77.379997,77.639999,13443100,72.203599
2014-01-30,78.050003,78.050003,76.769997,76.870003,9450500,71.487518
2014-01-31,76.029999,77.190002,75.260002,76.620003,12988800,71.255023
2014-02-03,76.690002,76.760002,75.599998,75.699997,14292700,70.399437
2014-02-04,76.0,76.389999,75.400002,76.089996,12055400,70.762128
2014-02-05,75.940002,76.800003,75.669998,76.449997,9734100,71.096921
2014-02-06,76.529999,76.989998,76.480003,76.900002,7819700,71.515416
2014-02-07,76.989998,77.389999,76.75,77.309998,7259200,71.896704
2014-02-10,77.43,78.089996,77.190002,78.029999,8959700,72.56629
2014-02-11,78.099998,79.110001,77.639999,78.839996,10500800,73.319571
2014-02-12,78.129997,78.529999,77.059998,77.489998,11019700,72.0641
2014-02-13,77.089996,77.919998,77.0,77.800003,7420600,72.352399
2014-02-14,77.690002,79.75,77.25,79.400002,10791900,73.840365
2014-02-18,79.480003,79.629997,77.559998,77.970001,15750700,72.510494
2014-02-19,77.639999,78.959999,77.550003,78.139999,8740000,72.668588
2014-02-20,77.959999,78.440002,77.5,77.919998,8275200,72.463992
2014-02-21,78.050003,78.889999,77.910004,77.970001,8089200,72.510494
2014-02-24,78.029999,78.769997,77.610001,77.860001,7838700,72.408195
2014-02-25,77.730003,78.309998,77.400002,78.120003,8177500,72.649992
2014-02-26,78.230003,78.769997,77.82,77.860001,7764700,72.408195
2014-02-27,77.769997,78.230003,77.559998,78.190002,6549800,72.71509
2014-02-28,78.239998,78.910004,78.010002,78.660004,8489600,73.152182
2014-03-03,78.260002,78.410004,77.349998,77.480003,8598600,72.054806
2014-03-04,78.089996,78.720001,77.900002,78.449997,8306900,72.95688
2014-03-05,78.32,78.410004,77.550003,77.82,8542300,72.370995
2014-03-06,78.040001,78.440002,77.839996,78.059998,6475600,72.594188
2014-03-07,78.410004,78.599998,78.110001,78.379997,5865400,72.891782
2014-03-10,78.290001,78.57,78.199997,78.529999,5229900,73.03128
2014-03-11,78.589996,79.389999,78.57,78.949997,6595800,73.42187
2014-03-12,78.660004,79.449997,78.620003,79.239998,7469300,73.691564
2014-03-13,79.32,79.760002,79.190002,79.190002,9676600,73.64507
2014-03-14,79.099998,79.230003,78.669998,78.980003,14850700,73.449775
2014-03-17,79.019997,79.949997,79.019997,79.839996,8452100,74.249551
2014-03-18,79.839996,80.080002,79.510002,79.769997,7703200,74.184452
2014-03-19,79.68,79.910004,78.510002,78.779999,8607200,73.263775
2014-03-20,78.699997,78.93,78.150002,78.32,8659500,72.835985
2014-03-21,79.040001,79.75,77.879997,77.879997,21244400,72.426792
2014-03-24,78.5,79.830002,78.470001,79.300003,11221600,73.747368
2014-03-25,79.519997,79.989998,79.440002,79.809998,8892500,74.221652
2014-03-26,80.029999,80.18,79.330002,79.5,8269800,73.933361
2014-03-27,79.550003,80.43,79.379997,79.650002,8134100,74.072859
2014-03-28,79.940002,80.32,79.519997,79.760002,6413500,74.175158
2014-03-31,80.0,80.830002,79.550003,80.599998,8492800,74.956337
2014-04-01,80.599998,80.839996,80.209999,80.339996,8222300,74.71454
2014-04-02,80.190002,80.330002,79.800003,80.129997,6741800,74.519245
2014-04-03,80.279999,80.580002,79.93,80.099998,5646000,74.491347
2014-04-04,80.470001,80.559998,79.75,79.769997,8649600,74.184452
2014-04-07,80.019997,81.07,79.93,80.489998,13229000,74.854039
2014-04-08,80.510002,81.379997,80.019997,81.349998,11880700,75.653821
2014-04-09,81.800003,82.239998,81.32,81.489998,11550700,75.784018
2014-04-10,81.580002,82.129997,80.889999,81.089996,12194300,75.412025
2014-04-11,80.980003,81.660004,80.5,80.760002,11831400,75.105137
2014-04-14,81.0,81.199997,80.510002,80.809998,7105600,75.151632
2014-04-15,80.790001,81.089996,80.519997,80.839996,9000800,75.17953
2014-04-16,81.279999,81.879997,81.029999,81.650002,8300700,75.932818
2014-04-17,81.470001,81.889999,81.339996,81.760002,8374700,76.035116
2014-04-21,81.809998,81.809998,81.290001,81.559998,6391000,75.849116
2014-04-22,81.540001,81.669998,81.150002,81.25,9259100,75.560825
2014-04-23,80.720001,80.720001,79.379997,80.360001,9577500,75.33022
2014-04-24,80.260002,81.379997,80.010002,81.150002,9523200,76.070774
2014-04-25,81.199997,81.580002,80.970001,81.410004,7497400,76.314503
2014-04-28,81.540001,82.980003,81.510002,82.940002,11595100,77.748738
2014-04-29,82.75,82.949997,82.360001,82.440002,7214300,77.280033
2014-04-30,82.389999,82.75,82.239998,82.550003,6243300,77.383149
2014-05-01,82.389999,82.470001,81.760002,82.339996,5305000,77.186287
2014-05-02,82.220001,82.599998,81.75,81.919998,6629200,76.792576
2014-05-05,81.639999,81.879997,81.470001,81.699997,4563600,76.586345
2014-05-06,81.760002,81.760002,81.120003,81.129997,4591300,76.052022
2014-05-07,81.449997,82.139999,81.419998,82.089996,6639500,76.951934
2014-05-08,82.059998,82.32,81.82,82.160004,4631200,77.01756
2014-05-09,82.199997,82.800003,82.139999,82.389999,7303500,77.23316
2014-05-12,82.610001,82.709999,81.709999,81.730003,7859000,76.614473
2014-05-13,81.940002,81.980003,81.419998,81.610001,6540200,76.501982
2014-05-14,81.739998,81.910004,81.120003,81.169998,6867200,76.089519
2014-05-15,81.25,81.370003,80.440002,80.529999,9402100,75.489578
2014-05-16,80.629997,80.760002,80.0,80.330002,11558900,75.302099
2014-05-19,80.010002,80.050003,79.540001,79.93,6068100,74.927134
2014-05-20,80.019997,80.580002,79.970001,80.230003,7057200,75.208359
2014-05-21,80.339996,80.669998,80.019997,80.489998,6339800,75.452081
2014-05-22,80.370003,80.669998,80.050003,80.650002,5561100,75.60207
2014-05-23,80.510002,80.849998,80.400002,80.519997,4472600,75.480202
2014-05-27,80.550003,80.580002,80.050003,80.080002,7003800,75.067747
2014-05-28,80.029999,80.279999,80.019997,80.099998,4201400,75.086492
2014-05-29,80.099998,80.400002,80.080002,80.400002,3886800,75.367717
2014-05-30,80.25,80.849998,80.169998,80.790001,7433000,75.733306
2014-06-02,80.660004,80.669998,80.290001,80.360001,4331700,75.33022
