Date,Open_CBS,High_CBS,Low_CBS,Close_CBS,Volume_CBS,AdjClose_CBS
2015-01-13,55.419998,56.290001,55.080002,55.599998,7808600,54.652676
2015-01-14,54.849998,54.939999,53.52,54.470001,7631000,53.541932
2015-01-15,54.68,54.93,53.490002,53.549999,4580500,52.637605
2015-01-16,53.810001,55.68,53.529999,55.560001,10710300,54.613361
2015-01-20,55.48,55.599998,54.75,55.470001,8010300,54.524894
2015-01-21,55.139999,56.220001,55.009998,56.189999,6127400,55.232624
2015-01-22,56.349998,56.860001,55.740002,56.73,7611400,55.763424
2015-01-23,56.799999,56.799999,55.68,55.880001,4805100,54.927908
2015-01-26,55.700001,57.099998,55.23,57.060001,5830800,56.087804
2015-01-27,56.209999,57.32,55.98,57.080002,5595200,56.107463
2015-01-28,57.290001,57.450001,56.139999,56.290001,5747400,55.330923
2015-01-29,56.290001,56.98,55.169998,55.720001,8253800,54.770635
2015-01-30,55.200001,55.669998,54.650002,54.810001,5435800,53.876139
2015-02-02,54.849998,55.450001,54.389999,55.369999,4967900,54.426596
2015-02-03,55.849998,56.939999,55.799999,56.919998,4108900,55.950186
2015-02-04,57.0,57.48,56.029999,56.740002,5416800,55.773256
2015-02-05,57.060001,57.279999,55.450001,56.0,7003100,55.045863
2015-02-06,56.279999,57.5,56.099998,56.740002,8155000,55.773256
2015-02-09,56.709999,57.48,56.560001,56.759998,5431100,55.792912
2015-02-10,57.040001,57.310001,56.400002,57.0,6300200,56.028825
2015-02-11,57.200001,57.290001,56.57,56.75,5504600,55.783084
2015-02-12,56.91,57.799999,56.450001,57.77,6909200,56.785706
2015-02-13,60.099998,60.790001,59.040001,59.830002,16696400,58.810608
2015-02-17,59.349998,60.200001,59.119999,60.200001,6887300,59.174303
2015-02-18,59.970001,60.25,59.639999,59.810001,4773800,58.790949
2015-02-19,59.790001,60.0,59.400002,59.540001,5433000,58.525548
2015-02-20,59.439999,59.709999,59.09,59.5,5350800,58.486229
2015-02-23,59.580002,59.75,59.09,59.669998,4284200,58.653331
2015-02-24,59.73,59.98,59.34,59.400002,3599300,58.387934
2015-02-25,59.470001,59.919998,59.369999,59.779999,5842900,58.761457
2015-02-26,59.610001,60.0,58.830002,59.139999,4135500,58.132362
2015-02-27,59.259998,59.48,58.869999,59.099998,6354800,58.093043
2015-03-02,59.25,61.860001,59.119999,61.75,10733800,60.697893
2015-03-03,61.5,63.27,61.330002,62.799999,10016000,61.730002
2015-03-04,62.509998,62.779999,61.599998,62.459999,5399300,61.395795
2015-03-05,62.470001,62.490002,61.290001,61.549999,6736600,60.5013
2015-03-06,61.380001,61.950001,60.580002,60.59,5583800,59.557658
2015-03-09,60.580002,61.02,59.529999,60.509998,6373400,59.626637
2015-03-10,60.220001,60.220001,59.220001,59.43,4620000,58.562405
2015-03-11,59.619999,59.950001,59.34,59.59,3967200,58.720069
2015-03-12,59.84,61.900002,59.830002,61.650002,6178300,60.749997
2015-03-13,61.459999,61.57,60.57,60.93,4290400,60.040507
2015-03-16,61.200001,62.200001,60.869999,62.080002,3985000,61.17372
2015-03-17,61.509998,62.02,61.150002,61.77,4219100,60.868244
2015-03-18,61.619999,63.419998,61.369999,63.110001,5385900,62.188682
2015-03-19,62.830002,63.259998,62.34,62.630001,4105400,61.71569
2015-03-20,63.220001,63.709999,62.93,63.349998,9595800,62.425177
2015-03-23,63.32,63.650002,62.57,62.68,4033800,61.76496
2015-03-24,62.549999,63.25,62.369999,62.380001,3789100,61.46934
2015-03-25,62.310001,62.459999,61.099998,61.509998,4488700,60.612038
2015-03-26,61.25,61.630001,60.759998,61.0,4606100,60.109485
2015-03-27,61.5,62.029999,61.110001,61.209999,7933300,60.316418
2015-03-30,61.43,62.07,61.41,61.869999,3950200,60.966783
2015-03-31,61.619999,61.810001,60.48,60.630001,6534800,59.744887
2015-04-01,60.43,60.73,59.09,59.619999,7795800,58.74963
2015-04-02,59.52,61.490002,59.110001,61.16,9528400,60.267149
2015-04-06,60.630001,61.720001,60.419998,60.889999,4440100,60.00109
2015-04-07,60.700001,61.52,60.700001,60.880001,2702900,59.991238
2015-04-08,61.029999,61.669998,60.799999,61.27,3739600,60.375544
2015-04-09,61.27,61.610001,60.610001,61.200001,2954200,60.306566
2015-04-10,61.470001,61.779999,61.139999,61.599998,2789500,60.700724
2015-04-13,61.689999,61.919998,61.279999,61.32,2607200,60.424813
2015-04-14,61.299999,61.619999,61.0,61.5,2345500,60.602186
2015-04-15,61.529999,62.0,61.459999,61.66,2747100,60.75985
2015-04-16,61.560001,62.09,61.360001,61.779999,3493100,60.878097
2015-04-17,61.330002,61.34,60.189999,60.68,3899500,59.794157
2015-04-20,61.110001,61.380001,60.939999,61.200001,1915800,60.306566
2015-04-21,61.380001,61.82,61.169998,61.48,2025500,60.582477
2015-04-22,61.5,61.720001,60.939999,61.57,1594200,60.671163
2015-04-23,61.59,62.080002,61.32,61.630001,2640000,60.730289
2015-04-24,62.009998,62.779999,61.720001,62.720001,3816800,61.804377
2015-04-27,62.779999,63.310001,61.650002,61.700001,3589900,60.799267
2015-04-28,61.509998,61.84,60.869999,61.599998,2932700,60.700724
2015-04-29,61.549999,63.009998,61.459999,62.77,4079600,61.853646
2015-04-30,62.5,63.040001,61.790001,62.130001,3382300,61.22299
2015-05-01,62.41,62.990002,62.0,62.630001,2614400,61.71569
2015-05-04,62.950001,63.200001,62.5,62.619999,2656400,61.705834
2015-05-05,62.669998,62.810001,61.639999,61.77,3475200,60.868244
2015-05-06,61.779999,61.869999,60.779999,61.119999,3345300,60.227732
2015-05-07,61.209999,61.599998,60.889999,61.220001,5040800,60.326274
2015-05-08,63.82,63.950001,59.68,60.82,9050700,59.932112
2015-05-11,60.900002,61.150002,59.439999,59.669998,5981200,58.798899
2015-05-12,59.439999,60.200001,58.759998,59.720001,4536000,58.848172
2015-05-13,59.77,60.139999,59.34,59.720001,3520400,58.848172
2015-05-14,60.110001,60.259998,59.52,59.639999,2447700,58.769338
2015-05-15,59.619999,60.0,59.389999,59.950001,2853700,59.074814
2015-05-18,59.98,60.950001,59.919998,60.779999,2635900,59.892695
2015-05-19,60.84,61.09,60.5,60.700001,2531000,59.813865
2015-05-20,60.889999,61.43,60.52,61.080002,2193000,60.188319
2015-05-21,60.91,62.049999,60.869999,61.810001,2272400,60.907661
2015-05-22,61.900002,61.959999,61.43,61.59,1631600,60.690872
2015-05-26,61.52,61.919998,60.5,60.68,3269000,59.794157
2015-05-27,60.759998,62.919998,60.419998,62.650002,5527000,61.735399
2015-05-28,62.360001,62.970001,61.77,62.029999,3659700,61.124447
2015-05-29,61.880001,62.080002,61.599998,61.720001,3386100,60.818975
2015-06-01,61.959999,62.389999,61.439999,61.5,3417700,60.602186
2015-06-02,61.5,62.099998,61.169998,61.650002,2872300,60.749997
2015-06-03,62.029999,62.509998,61.619999,62.220001,4915500,61.311676
2015-06-04,61.880001,62.459999,61.549999,61.740002,3387100,60.838684
2015-06-05,61.5,61.93,61.139999,61.330002,2918200,60.434669
2015-06-08,60.900002,60.970001,60.259998,60.279999,2916100,59.545628
2015-06-09,60.220001,60.34,59.130001,59.849998,2964800,59.120867
2015-06-10,60.009998,60.619999,59.34,59.490002,5299100,58.765256
2015-06-11,59.5,59.869999,58.279999,58.77,5637000,58.054026
2015-06-12,58.650002,58.880001,58.259998,58.490002,3563700,57.777438
2015-06-15,58.150002,58.450001,57.91,58.139999,3556600,57.4317
2015-06-16,58.130001,58.23,57.59,57.689999,3490400,56.987181
2015-06-17,57.709999,58.400002,57.459999,58.0,4115900,57.293406
2015-06-18,58.080002,58.75,58.080002,58.509998,3087400,57.797191
2015-06-19,58.330002,58.700001,58.0,58.060001,4050800,57.352677
2015-06-22,58.27,58.549999,58.130001,58.34,2237400,57.629264
2015-06-23,58.59,58.610001,57.869999,58.09,2756700,57.38231
2015-06-24,57.970001,58.02,56.759998,56.77,4560900,56.078391
2015-06-25,56.880001,57.549999,56.700001,57.130001,5513700,56.434006
2015-06-26,57.41,57.669998,56.810001,57.0,4212100,56.305589
2015-06-29,56.59,56.84,55.209999,55.330002,4763400,54.655936
2015-06-30,57.740002,57.740002,55.279999,55.5,4208500,54.823863
2015-07-01,55.889999,56.119999,55.439999,55.93,3570200,55.248625
2015-07-02,56.09,56.389999,55.330002,55.52,2634600,54.84362
2015-07-06,54.900002,55.16,54.610001,54.889999,4243900,54.221294
2015-07-07,54.869999,55.630001,54.18,55.580002,5679400,54.90289
2015-07-08,55.02,55.25,54.080002,54.279999,5715600,53.618724
2015-07-09,54.740002,54.939999,54.02,54.25,6978100,53.589091
2015-07-10,54.869999,55.189999,54.459999,54.849998,4127800,54.18178
2015-07-13,55.450001,55.75,55.299999,55.540001,4667500,54.863376
2015-07-14,55.439999,55.889999,55.18,55.400002,3202900,54.725083
2015-07-15,55.389999,55.799999,55.060001,55.369999,3127000,54.695445
2015-07-16,55.830002,55.91,55.349998,55.450001,2801900,54.774473
2015-07-17,55.290001,55.43,54.09,54.700001,5474800,54.03361
2015-07-20,54.360001,54.380001,53.450001,54.09,7256600,53.43104
2015-07-21,53.990002,54.41,53.610001,54.099998,4162800,53.440917
2015-07-22,53.959999,54.369999,53.529999,54.130001,2897300,53.470554
2015-07-23,54.220001,54.310001,53.549999,53.75,2644800,53.095182
2015-07-24,53.939999,54.009998,52.919998,53.040001,3856600,52.393833
2015-07-27,52.720001,53.27,52.240002,52.669998,3172700,52.028338
2015-07-28,52.970001,53.240002,52.610001,52.75,3908500,52.107365
2015-07-29,52.790001,52.98,52.360001,52.610001,4585600,51.969071
2015-07-30,52.459999,53.369999,52.330002,53.200001,3375800,52.551884
2015-07-31,53.52,54.02,53.25,53.470001,3994800,52.818595
2015-08-03,53.560001,53.610001,52.790001,53.029999,3180100,52.383953
2015-08-04,53.169998,53.57,52.57,52.860001,3991200,52.216026
2015-08-05,52.009998,52.889999,50.02,50.419998,12661600,49.805749
2015-08-06,50.0,52.369999,47.830002,52.240002,20152100,51.60358
2015-08-07,52.279999,52.490002,49.419998,50.34,9149400,49.726725
2015-08-10,50.509998,51.610001,50.470001,51.18,4451800,50.556492
2015-08-11,50.779999,51.290001,50.0,50.290001,3741200,49.677335
2015-08-12,50.07,50.330002,49.650002,50.169998,3193000,49.558794
2015-08-13,50.07,50.5,49.66,50.049999,4970900,49.440257
2015-08-14,49.939999,50.0,49.029999,49.220001,4332800,48.620371
2015-08-17,49.200001,50.040001,48.939999,50.029999,2918900,49.420501
2015-08-18,49.529999,49.740002,48.970001,49.349998,3928800,48.748785
2015-08-19,48.939999,49.09,48.369999,48.52,3476100,47.928898
2015-08-20,47.98,47.98,46.0,46.029999,9558300,45.469231
2015-08-21,45.549999,46.110001,45.09,45.09,7892000,44.540684
2015-08-24,42.349998,45.599998,40.75,43.950001,8225300,43.414573
2015-08-25,45.259998,45.360001,43.27,43.27,10690200,42.742857
2015-08-26,44.389999,44.450001,43.41,44.349998,8199500,43.809698
2015-08-27,44.830002,45.689999,44.419998,45.259998,5580200,44.708611
2015-08-28,45.200001,45.93,45.169998,45.790001,5010500,45.232157
2015-08-31,45.419998,45.490002,44.779999,45.240002,5119000,44.688858
2015-09-01,44.259998,44.869999,43.5,43.790001,5504900,43.256523
2015-09-02,44.380001,44.580002,43.459999,44.290001,5180300,43.750431
2015-09-03,44.48,44.619999,43.619999,43.810001,4237200,43.276279
2015-09-04,43.32,43.580002,42.52,42.919998,5029000,42.397119
2015-09-08,43.630001,43.919998,43.07,43.669998,5121500,43.289272
2015-09-09,44.349998,44.400002,43.290001,43.509998,6196600,43.130667
2015-09-10,44.27,44.279999,42.700001,43.939999,8040100,43.556919
2015-09-11,44.16,44.529999,43.43,43.93,5837400,43.547007
2015-09-14,43.919998,44.0,42.990002,43.279999,4259400,42.902673
2015-09-15,43.5,43.84,43.139999,43.759998,5084500,43.378488
2015-09-16,43.639999,44.110001,43.43,43.580002,4813200,43.20006
2015-09-17,43.860001,44.099998,43.279999,43.419998,4437800,43.041452
2015-09-18,42.669998,43.439999,42.630001,42.709999,9288500,42.337643
2015-09-21,42.93,43.18,42.470001,42.880001,3576600,42.506162
2015-09-22,42.360001,43.049999,42.220001,42.580002,4843600,42.208779
2015-09-23,42.639999,42.73,41.529999,41.669998,3909100,41.306709
2015-09-24,41.369999,41.369999,40.16,40.889999,6926200,40.53351
2015-09-25,41.18,41.299999,40.439999,40.77,6323600,40.414557
2015-09-28,40.540001,40.790001,38.580002,38.669998,8789900,38.332863
2015-09-29,38.66,39.610001,38.509998,38.970001,8279700,38.630251
2015-09-30,39.360001,40.049999,39.200001,39.900002,8439000,39.552143
2015-10-01,39.900002,40.18,39.34,39.470001,7932700,39.125892
2015-10-02,38.91,40.470001,38.759998,40.299999,12399400,39.948654
2015-10-05,40.5,41.84,40.5,41.639999,7506700,41.276971
2015-10-06,41.549999,42.009998,41.290001,41.34,5090200,40.979588
2015-10-07,41.810001,42.450001,41.369999,42.41,7958100,42.040259
2015-10-08,42.439999,44.110001,42.299999,43.860001,8537500,43.477618
2015-10-09,43.73,44.130001,42.959999,43.130001,6337900,42.753983
2015-10-12,43.080002,43.27,42.400002,42.619999,3177200,42.248427
2015-10-13,42.439999,42.950001,41.970001,42.34,3407300,41.970869
2015-10-14,42.439999,42.849998,42.18,42.43,3073200,42.060085
2015-10-15,42.580002,43.169998,42.189999,43.16,3544600,42.78372
2015-10-16,43.240002,43.32,42.73,43.18,3746300,42.803546
2015-10-19,42.939999,43.09,42.700001,42.919998,4077800,42.545811
2015-10-20,42.860001,44.389999,42.799999,43.950001,6700400,43.566834
2015-10-21,44.169998,44.380001,43.18,43.18,5819700,42.803546
2015-10-22,43.330002,43.950001,42.759998,43.209999,16162100,42.833283
2015-10-23,43.470001,44.57,43.43,44.490002,9426200,44.102127
2015-10-26,44.360001,44.549999,44.07,44.360001,4125300,43.973259
2015-10-27,44.650002,45.220001,44.16,44.5,5990300,44.112038
2015-10-28,44.470001,45.549999,44.310001,45.490002,6912400,45.093408
2015-10-29,45.349998,47.200001,45.099998,46.619999,10102500,46.213554
2015-10-30,46.720001,46.84,45.540001,46.52,6026100,46.114427
2015-11-02,46.639999,48.169998,46.59,47.869999,8798600,47.452656
2015-11-03,47.91,49.080002,47.630001,48.240002,7681200,47.819433
2015-11-04,49.880001,51.0,47.43,47.950001,22368600,47.531961
2015-11-05,48.09,48.470001,46.59,47.77,8536400,47.35353
2015-11-06,47.610001,48.75,46.970001,48.639999,6796100,48.215944
2015-11-09,48.290001,48.830002,47.880001,48.540001,4588700,48.116817
2015-11-10,48.25,49.82,48.25,49.75,7263100,49.316267
2015-11-11,49.799999,50.540001,49.509998,50.310001,7736200,49.871386
2015-11-12,49.970001,50.619999,49.669998,50.360001,5798800,49.920949
2015-11-13,50.110001,50.599998,49.740002,49.880001,4225100,49.445135
2015-11-16,49.700001,51.029999,49.599998,50.939999,4750600,50.495891
2015-11-17,51.029999,51.509998,50.43,50.779999,3628100,50.337286
2015-11-18,50.84,51.43,50.779999,51.310001,4684500,50.862668
2015-11-19,51.43,51.799999,51.029999,51.75,4641100,51.29883
2015-11-20,51.98,52.18,51.310001,51.689999,4299600,51.239352
2015-11-23,51.650002,51.84,50.939999,50.98,4717800,50.535543
2015-11-24,50.66,50.860001,50.310001,50.540001,5066900,50.09938
2015-11-25,50.529999,51.09,50.400002,50.98,3954500,50.535543
2015-11-27,50.709999,50.919998,50.16,50.75,3470500,50.307549
2015-11-30,50.919998,51.0,50.349998,50.48,4352500,50.039902
2015-12-01,50.759998,51.259998,50.560001,51.099998,5217000,50.654496
2015-12-02,50.990002,51.09,49.549999,50.049999,6009800,49.613651
2015-12-03,50.07,50.459999,48.830002,49.330002,6249900,48.89993
2015-12-04,49.540001,50.240002,49.029999,50.009998,4005300,49.573999
2015-12-07,49.77,50.57,49.369999,50.450001,4531100,50.010165
2015-12-08,50.02,50.330002,49.5,49.84,4178900,49.405482
2015-12-09,49.5,49.52,47.900002,48.360001,5156500,48.083098
2015-12-10,48.450001,49.049999,48.23,48.529999,3484900,48.252123
2015-12-11,47.889999,48.049999,46.740002,46.84,6294200,46.571801
2015-12-14,46.889999,47.25,45.709999,46.34,5453800,46.074664
2015-12-15,46.75,47.27,46.599998,46.830002,3446100,46.56186
2015-12-16,47.290001,47.790001,46.380001,47.5,4698600,47.228022
2015-12-17,47.57,47.720001,46.439999,46.52,3019500,46.253633
2015-12-18,46.27,46.490002,45.59,45.66,6537500,45.398557
2015-12-21,45.900002,46.18,45.369999,45.790001,2828900,45.527814
2015-12-22,45.900002,46.93,45.810001,46.610001,4706700,46.343118
2015-12-23,46.77,47.380001,46.599998,47.23,4171600,46.959567
2015-12-24,47.119999,48.02,47.110001,47.439999,2025700,47.168364
2015-12-28,47.200001,47.52,46.610001,46.830002,2995600,46.56186
2015-12-29,47.119999,47.41,46.740002,47.290001,2523400,47.019225
2015-12-30,47.16,47.459999,46.720001,46.759998,1990200,46.492257
2015-12-31,46.490002,47.52,46.34,47.130001,3163600,46.860141
2016-01-04,46.330002,46.889999,46.130001,46.650002,5456300,46.38289
2016-01-05,46.599998,46.759998,45.950001,46.119999,4098300,45.855922
2016-01-06,45.549999,46.869999,45.5,46.130001,4444300,45.865867
2016-01-07,45.34,46.389999,44.75,45.34,6308500,45.08039
2016-01-08,45.52,47.130001,45.52,46.459999,6530900,46.193976
2016-01-11,46.689999,47.07,45.669998,46.779999,6583700,46.512143
2016-01-12,47.040001,47.560001,46.419998,47.02,3884900,46.75077
2016-01-13,47.060001,47.23,44.91,44.939999,5601500,44.682678
2016-01-14,45.040001,47.330002,44.860001,46.73,6171000,46.46243
2016-01-15,45.560001,46.349998,45.080002,45.880001,4856600,45.617299
2016-01-19,46.299999,46.740002,44.919998,45.389999,4918600,45.130103
2016-01-20,44.639999,44.700001,42.18,44.02,7172400,43.767948
2016-01-21,44.02,46.459999,43.860001,45.77,7068900,45.507928
2016-01-22,46.5,47.299999,46.060001,46.939999,4554400,46.671227
2016-01-25,46.650002,46.939999,45.84,46.290001,4575700,46.024951
2016-01-26,46.700001,47.709999,46.43,47.509998,3746000,47.237963
2016-01-27,47.349998,48.41,47.0,47.34,3955200,47.068938
2016-01-28,47.759998,47.939999,45.77,46.290001,4273900,46.024951
2016-01-29,46.619999,47.799999,46.48,47.5,3705900,47.228022
2016-02-01,47.16,48.23,46.779999,47.91,2778600,47.635674
2016-02-02,47.360001,47.650002,46.529999,46.630001,2999400,46.363004
2016-02-03,47.040001,48.459999,46.66,48.259998,5454000,47.983668
2016-02-04,49.799999,50.32,47.849998,48.41,8107700,48.132811
2016-02-05,48.220001,48.540001,46.049999,46.25,6104800,45.985179
2016-02-08,45.650002,45.779999,43.349998,44.360001,7405900,44.106001
2016-02-09,43.299999,44.189999,42.59,42.650002,7335800,42.405794
2016-02-10,41.470001,43.619999,41.360001,42.880001,7266900,42.634476
2016-02-11,42.119999,43.93,41.900002,43.57,7652900,43.320524
2016-02-12,43.610001,44.040001,42.52,43.18,6762700,42.932758
2016-02-16,43.779999,45.619999,43.540001,44.919998,6002000,44.662793
2016-02-17,45.279999,46.759998,45.25,46.560001,5567500,46.293405
2016-02-18,46.490002,46.639999,45.41,45.790001,4419300,45.527814
2016-02-19,45.48,45.869999,44.900002,45.09,5359700,44.831821
2016-02-22,45.470001,46.98,45.41,46.869999,5144600,46.601628
2016-02-23,46.77,47.549999,46.369999,46.959999,4322300,46.691113
2016-02-24,46.259998,47.700001,45.779999,47.48,4243800,47.208136
2016-02-25,47.950001,48.240002,47.150002,47.639999,3584300,47.367219
2016-02-26,48.029999,48.810001,47.75,48.299999,3897900,48.02344
2016-02-29,48.299999,48.82,47.880001,48.380001,7813500,48.102984
2016-03-01,48.669998,50.279999,48.549999,50.25,6543700,49.962276
2016-03-02,49.900002,50.41,49.419998,50.150002,3757500,49.86285
2016-03-03,50.25,51.650002,50.189999,51.48,5959000,51.185232
2016-03-04,51.43,51.73,51.009998,51.400002,4298500,51.105692
2016-03-07,51.0,52.02,50.889999,52.0,4103600,51.702255
2016-03-08,51.560001,52.02,50.970001,51.18,4530300,50.886951
2016-03-09,52.73,53.099998,51.59,52.099998,7024900,51.953951
2016-03-10,52.25,52.299999,50.990002,51.779999,3730400,51.634849
2016-03-11,52.110001,53.16,52.080002,53.119999,4393900,52.971093
2016-03-14,52.689999,53.860001,52.68,53.299999,5128600,53.150588
2016-03-15,52.73,53.189999,51.830002,52.59,6543800,52.44258
2016-03-16,52.91,54.98,52.91,54.439999,8553300,54.287392
2016-03-17,54.389999,54.75,54.009998,54.25,4781600,54.097926
2016-03-18,54.490002,54.779999,54.049999,54.709999,5924500,54.556636
2016-03-21,54.619999,54.77,53.43,54.02,4512800,53.868571
2016-03-22,53.759998,54.290001,53.299999,53.860001,2903500,53.70902
2016-03-23,53.849998,53.939999,53.279999,53.5,2674100,53.350028
2016-03-24,53.0,54.18,52.75,54.060001,3003700,53.90846
2016-03-28,54.25,55.0,54.0,54.610001,2986700,54.456918
2016-03-29,54.220001,55.029999,54.02,54.900002,3216100,54.746105
2016-03-30,55.130001,55.16,54.060001,54.610001,4020100,54.456918
2016-03-31,54.689999,55.380001,54.689999,55.09,4502500,54.935572
2016-04-01,54.599998,55.400002,54.290001,55.169998,4106800,55.015345
2016-04-04,55.299999,55.650002,54.720001,54.82,2968600,54.666328
2016-04-05,54.240002,54.57,53.720001,54.259998,3719600,54.107896
2016-04-06,54.290001,54.959999,54.169998,54.849998,2577400,54.696243
2016-04-07,54.400002,54.849998,53.380001,53.580002,4045400,53.429806
2016-04-08,54.23,54.75,53.779999,54.119999,3605600,53.968289
2016-04-11,54.27,54.580002,53.419998,53.52,2640200,53.369973
2016-04-12,53.509998,53.900002,53.279999,53.580002,2762800,53.429806
2016-04-13,54.029999,54.549999,53.779999,54.290001,4719900,54.137815
2016-04-14,54.209999,54.490002,53.650002,53.66,2896500,53.50958
2016-04-15,53.599998,54.16,53.330002,53.889999,2517100,53.738935
2016-04-18,53.91,54.450001,53.75,54.130001,2744900,53.978264
2016-04-19,54.25,55.77,54.110001,54.959999,4234600,54.805935
2016-04-20,55.02,55.23,54.25,55.049999,3390200,54.895683
2016-04-21,55.189999,56.540001,54.91,55.82,3153600,55.663525
2016-04-22,55.84,57.07,55.84,56.490002,4541200,56.331649
2016-04-25,56.18,56.540001,55.75,56.290001,2175600,56.132208
2016-04-26,56.48,57.139999,56.09,56.439999,2890100,56.281786
2016-04-27,56.5,56.75,55.57,56.389999,2905500,56.231927
2016-04-28,55.950001,56.709999,55.549999,56.07,3118900,55.912824
2016-04-29,56.02,56.02,55.290001,55.91,3590200,55.753273
2016-05-02,56.02,56.650002,55.599998,56.470001,2633500,56.311704
2016-05-03,55.98,56.290001,55.349998,55.66,5736600,55.503973
2016-05-04,57.009998,57.59,55.75,56.529999,11274200,56.371534
2016-05-05,56.830002,57.889999,56.619999,57.470001,7706700,57.308901
2016-05-06,57.209999,57.73,57.009998,57.68,4812800,57.518311
2016-05-09,57.73,57.860001,55.889999,56.0,5230700,55.84302
2016-05-10,56.169998,57.02,55.889999,56.959999,4210400,56.800328
2016-05-11,56.209999,56.419998,55.389999,55.799999,4891800,55.64358
2016-05-12,56.25,56.330002,54.0,54.279999,6142100,54.127841
2016-05-13,54.220001,54.599998,53.470001,53.5,3857400,53.350028
2016-05-16,53.549999,54.049999,53.119999,53.650002,3093700,53.499609
2016-05-17,53.630001,54.43,53.240002,53.459999,4637900,53.31014
2016-05-18,53.23,53.310001,51.919998,52.279999,5420500,52.133447
2016-05-19,52.139999,52.240002,51.32,52.099998,4529500,51.953951
2016-05-20,52.349998,53.34,52.34,52.740002,3329400,52.592161
2016-05-23,52.560001,53.299999,52.41,52.439999,2194800,52.292998
2016-05-24,52.82,53.639999,52.599998,53.369999,3520700,53.220392
2016-05-25,53.470001,54.48,53.450001,53.93,3670900,53.778823
2016-05-26,53.869999,54.77,53.509998,54.349998,3213700,54.197644
2016-05-27,54.32,55.110001,54.099998,54.869999,2711000,54.716187
2016-05-31,55.0,55.290001,54.720001,55.200001,3682100,55.045264
2016-06-01,55.200001,55.200001,54.560001,55.169998,3676300,55.015345
2016-06-02,55.009998,55.549999,54.849998,55.400002,2867000,55.244704
2016-06-03,54.970001,55.0,53.720001,54.389999,4480900,54.237533
2016-06-06,54.529999,54.689999,53.77,54.029999,4848100,53.878542
2016-06-07,54.09,54.189999,53.459999,53.509998,5634400,53.359999
2016-06-08,53.43,53.889999,53.189999,53.529999,3613100,53.529999
2016-06-09,53.27,53.349998,52.560001,53.0,4158800,53.0
2016-06-10,52.509998,52.830002,51.990002,52.73,3342600,52.73
2016-06-13,52.619999,53.139999,52.09,52.110001,3118800,52.110001
