Date,Open_MSI,High_MSI,Low_MSI,Close_MSI,Volume_MSI,AdjClose_MSI
2015-01-06,65.0,65.220001,64.110001,64.510002,1738500,62.367219
2015-01-07,65.0,65.0,63.93,64.43,1567600,62.289874
2015-01-08,64.910004,65.629997,64.879997,65.43,1234800,63.256658
2015-01-09,65.669998,65.870003,65.099998,65.110001,902000,62.947287
2015-01-12,65.110001,65.25,62.82,64.349998,5705400,62.21253
2015-01-13,65.010002,65.68,63.799999,64.110001,3206800,61.980504
2015-01-14,63.709999,64.07,63.169998,63.759998,1554500,61.642127
2015-01-15,63.98,64.339996,63.349998,63.41,1471100,61.303754
2015-01-16,63.16,64.080002,63.080002,64.050003,1668100,61.922499
2015-01-20,64.419998,64.639999,63.66,64.019997,1635400,61.893489
2015-01-21,63.759998,64.419998,63.580002,64.309998,1171600,62.173858
2015-01-22,64.559998,65.559998,64.190002,65.360001,970400,63.188983
2015-01-23,65.400002,66.089996,65.400002,65.480003,771200,63.305
2015-01-26,65.32,65.940002,65.129997,65.709999,815900,63.527356
2015-01-27,65.010002,65.379997,64.489998,64.940002,974600,62.782936
2015-01-28,65.459999,65.580002,63.830002,63.84,1003500,61.719472
2015-01-29,63.75,63.990002,62.939999,63.830002,1459600,61.709805
2015-01-30,63.529999,63.68,62.32,62.41,2298600,60.336971
2015-02-02,62.740002,62.810001,61.889999,62.810001,2801000,60.723686
2015-02-03,63.139999,64.07,63.139999,64.010002,2474600,61.883827
2015-02-04,64.150002,65.690002,62.91,63.939999,3794200,61.816149
2015-02-05,63.849998,64.099998,63.16,64.0,2375800,61.874157
2015-02-06,64.010002,65.089996,63.869999,64.660004,1569600,62.512238
2015-02-09,70.110001,70.260002,67.010002,67.779999,7313900,65.528598
2015-02-10,67.620003,68.379997,67.220001,68.220001,2444300,65.953985
2015-02-11,68.18,68.779999,68.18,68.57,1592100,66.292358
2015-02-12,68.870003,70.019997,68.870003,70.0,2193800,67.674859
2015-02-13,69.989998,70.059998,69.559998,69.910004,2294000,67.587852
2015-02-17,69.669998,70.150002,69.300003,69.790001,1880400,67.471835
2015-02-18,69.639999,69.779999,69.010002,69.120003,1587600,66.824092
2015-02-19,69.379997,69.660004,68.949997,69.029999,1893800,66.737078
2015-02-20,68.940002,69.870003,68.790001,69.830002,2353900,67.510508
2015-02-23,69.849998,69.849998,68.480003,68.629997,1415400,66.350363
2015-02-24,68.540001,68.800003,68.209999,68.529999,1138300,66.253686
2015-02-25,68.480003,68.480003,67.93,68.019997,1416100,65.760624
2015-02-26,68.110001,68.57,67.75,68.470001,1554700,66.195681
2015-02-27,68.290001,68.5,67.610001,67.940002,5007200,65.683287
2015-03-02,68.0,69.160004,68.0,68.889999,1490900,66.601729
2015-03-03,68.660004,69.0,68.099998,68.139999,1197500,65.876641
2015-03-04,67.790001,67.910004,66.970001,67.639999,1351400,65.393249
2015-03-05,67.910004,68.139999,67.720001,67.93,1053200,65.673617
2015-03-06,67.57,67.800003,66.650002,66.82,1313400,64.600487
2015-03-09,66.82,67.059998,66.449997,66.57,1295800,64.358791
2015-03-10,66.239998,66.349998,65.019997,65.330002,1971400,63.159981
2015-03-11,65.330002,65.800003,65.209999,65.309998,1330300,63.470967
2015-03-12,64.720001,65.339996,64.669998,64.959999,1657400,63.130824
2015-03-13,65.010002,65.379997,64.18,64.800003,1557700,62.975333
2015-03-16,64.959999,66.0,64.889999,65.860001,1032900,64.005483
2015-03-17,65.449997,65.519997,64.900002,65.32,1226700,63.480687
2015-03-18,65.080002,67.07,65.07,66.650002,1437500,64.773238
2015-03-19,66.449997,67.010002,66.050003,66.339996,1383500,64.471962
2015-03-20,66.540001,67.290001,66.449997,66.830002,2748700,64.94817
2015-03-23,66.760002,67.0,66.519997,66.519997,904800,64.646894
2015-03-24,66.610001,66.879997,66.220001,66.230003,843500,64.365067
2015-03-25,66.209999,66.220001,65.25,65.349998,1219000,63.509841
2015-03-26,64.93,65.559998,64.529999,65.419998,957100,63.57787
2015-03-27,65.389999,65.629997,64.580002,65.379997,1213000,63.538996
2015-03-30,65.849998,66.459999,65.720001,66.389999,969000,64.520558
2015-03-31,66.25,66.900002,66.139999,66.669998,1722900,64.792672
2015-04-01,66.660004,66.75,66.07,66.669998,1109400,64.792672
2015-04-02,66.669998,67.459999,61.150002,62.509998,8069900,60.749811
2015-04-06,62.09,62.240002,61.459999,61.48,3462600,59.748816
2015-04-07,61.48,62.389999,61.279999,61.990002,1358000,60.244457
2015-04-08,61.900002,62.459999,61.5,62.419998,1488300,60.662346
2015-04-09,62.27,62.439999,61.799999,62.32,923900,60.565163
2015-04-10,62.25,62.59,62.110001,62.529999,900400,60.769249
2015-04-13,62.529999,62.990002,61.900002,61.970001,1257000,60.22502
2015-04-14,62.009998,62.139999,61.650002,61.91,1286100,60.166708
2015-04-15,61.959999,62.330002,61.759998,61.82,1273300,60.079242
2015-04-16,61.709999,62.130001,61.709999,61.860001,1936400,60.118117
2015-04-17,61.509998,61.610001,60.470001,60.68,2097700,58.971343
2015-04-20,61.02,61.459999,61.009998,61.16,1424600,59.437827
2015-04-21,61.34,61.709999,61.259998,61.43,1273200,59.700225
2015-04-22,61.610001,61.810001,61.41,61.59,993900,59.855719
2015-04-23,61.18,61.459999,60.84,60.84,1380600,59.126838
2015-04-24,61.110001,61.110001,60.18,60.57,1823400,58.86444
2015-04-27,60.849998,61.16,60.470001,60.98,1456300,59.262895
2015-04-28,60.970001,61.139999,60.380001,60.689999,993200,58.98106
2015-04-29,60.5,60.689999,59.720001,59.740002,1366800,58.057814
2015-04-30,59.450001,59.84,59.32,59.75,1890000,58.06753
2015-05-01,60.119999,60.369999,60.040001,60.279999,1526400,58.582605
2015-05-04,60.369999,60.77,60.34,60.68,993700,58.971343
2015-05-05,59.619999,60.150002,58.200001,58.59,2343800,56.940194
2015-05-06,60.34,60.490002,58.200001,58.75,2316200,57.095689
2015-05-07,59.290001,60.400002,59.119999,60.009998,1862800,58.320208
2015-05-08,60.560001,61.0,60.41,60.59,1040200,58.883877
2015-05-11,60.470001,60.619999,59.759998,59.799999,1216100,58.116122
2015-05-12,59.43,59.689999,59.099998,59.419998,769100,57.746821
2015-05-13,59.450001,59.720001,59.220001,59.25,825400,57.58161
2015-05-14,59.619999,59.900002,59.419998,59.790001,906800,58.106405
2015-05-15,59.790001,59.93,59.240002,59.299999,1300000,57.630201
2015-05-18,59.220001,60.169998,59.220001,60.119999,1630000,58.427111
2015-05-19,60.349998,60.349998,59.73,59.799999,760500,58.116122
2015-05-20,59.900002,60.029999,59.610001,59.799999,563600,58.116122
2015-05-21,59.650002,59.939999,59.59,59.790001,650100,58.106405
2015-05-22,59.490002,59.740002,59.279999,59.66,1049900,57.980065
2015-05-26,59.400002,59.400002,58.709999,59.110001,1095400,57.445552
2015-05-27,59.349998,59.349998,58.700001,59.060001,1571100,57.396961
2015-05-28,58.959999,59.869999,58.849998,59.630001,854600,57.950911
2015-05-29,59.57,59.73,59.0,59.0,1769300,57.338649
2015-06-01,59.09,59.990002,58.860001,59.650002,1196000,57.970348
2015-06-02,59.419998,59.740002,58.950001,59.189999,1159000,57.523298
2015-06-03,59.439999,59.639999,59.119999,59.48,815600,57.805133
2015-06-04,59.240002,59.580002,58.740002,58.799999,677500,57.14428
2015-06-05,58.869999,58.869999,58.389999,58.610001,533400,56.959632
2015-06-08,58.540001,58.549999,57.889999,58.080002,887900,56.444557
2015-06-09,58.169998,58.290001,57.759998,57.900002,852600,56.269625
2015-06-10,58.060001,58.700001,57.880001,58.490002,830700,56.843012
2015-06-11,58.459999,58.740002,58.23,58.549999,896500,57.234018
2015-06-12,58.130001,58.189999,57.369999,57.650002,1131400,56.354249
2015-06-15,57.16,58.060001,56.830002,57.950001,1186800,56.647505
2015-06-16,57.970001,58.349998,57.720001,58.18,947800,56.872335
2015-06-17,58.369999,58.5,57.490002,57.970001,1060100,56.667056
2015-06-18,58.0,58.59,57.98,58.389999,1212500,57.077614
2015-06-19,58.220001,58.34,57.779999,58.049999,2303000,56.745256
2015-06-22,58.240002,59.279999,58.049999,59.220001,1238700,57.888961
2015-06-23,59.509998,59.73,58.900002,59.119999,1085900,57.791206
2015-06-24,58.93,59.060001,58.279999,58.290001,741600,56.979863
2015-06-25,58.5,58.560001,58.049999,58.349998,845600,57.038512
2015-06-26,58.290001,58.459999,57.939999,58.380001,4395100,57.067841
2015-06-29,57.709999,58.09,57.040001,57.139999,1067600,55.85571
2015-06-30,57.810001,57.810001,57.099998,57.34,1520900,56.051215
2015-07-01,57.869999,57.869999,57.220001,57.599998,827800,56.30537
2015-07-02,57.73,57.73,57.400002,57.509998,765200,56.217392
2015-07-06,56.889999,57.279999,56.779999,57.220001,892700,55.933913
2015-07-07,57.130001,57.639999,56.400002,57.490002,1375900,56.197845
2015-07-08,57.369999,57.580002,56.740002,56.790001,1455900,55.513578
2015-07-09,57.439999,57.529999,56.900002,56.939999,1262900,55.660204
2015-07-10,57.470001,57.66,57.07,57.48,914000,56.188068
2015-07-13,57.900002,58.459999,57.790001,58.43,692300,57.116716
2015-07-14,58.490002,58.82,58.389999,58.599998,809200,57.282893
2015-07-15,58.509998,58.98,58.419998,58.889999,1133700,57.566376
2015-07-16,59.130001,59.34,59.02,59.290001,846800,57.957387
2015-07-17,59.310001,59.48,58.59,58.849998,735500,57.527274
2015-07-20,59.5,59.580002,59.0,59.400002,1140900,58.064915
2015-07-21,59.310001,59.580002,59.09,59.57,1378300,58.231093
2015-07-22,59.279999,59.709999,59.209999,59.349998,970800,58.016036
2015-07-23,59.470001,59.5,58.73,58.849998,818100,57.527274
2015-07-24,58.799999,59.799999,58.700001,59.5,1315300,58.162666
2015-07-27,59.330002,59.330002,58.610001,58.709999,880200,57.390422
2015-07-28,58.880001,59.130001,58.34,59.110001,734800,57.781433
2015-07-29,59.150002,59.73,58.860001,59.580002,680500,58.24087
2015-07-30,59.5,59.900002,59.34,59.860001,488200,58.514575
2015-07-31,59.950001,60.360001,59.759998,60.16,894900,58.807832
2015-08-03,60.080002,60.080002,59.169998,59.759998,948500,58.416821
2015-08-04,59.689999,60.450001,59.580002,60.220001,1457100,58.866485
2015-08-05,63.419998,65.0,63.200001,64.040001,4174500,62.600625
2015-08-06,63.91,64.0,62.810001,63.799999,2489300,62.366018
2015-08-07,63.650002,64.190002,62.950001,64.190002,2231200,62.747255
2015-08-10,64.470001,64.5,63.5,63.990002,1527200,62.55175
2015-08-11,63.689999,63.790001,63.150002,63.349998,1228800,61.926131
2015-08-12,63.099998,64.769997,62.799999,64.599998,1810100,63.148036
2015-08-13,64.519997,64.870003,64.120003,64.339996,1058400,62.893878
2015-08-14,64.25,65.099998,64.139999,64.980003,698400,63.5195
2015-08-17,64.68,65.279999,64.300003,65.269997,782300,63.802975
2015-08-18,65.110001,67.169998,65.07,65.769997,2132300,64.291737
2015-08-19,65.529999,65.93,65.290001,65.349998,1280500,63.881179
2015-08-20,65.050003,65.089996,63.889999,63.889999,1615000,62.453995
2015-08-21,63.529999,64.139999,62.439999,62.450001,2238500,61.046362
2015-08-24,60.27,60.91,59.52,60.790001,3061800,59.423673
2015-08-25,62.119999,62.169998,60.419998,60.439999,2189100,59.081537
2015-08-26,61.509998,63.240002,60.700001,63.139999,3538500,61.720852
2015-08-27,63.48,64.559998,63.279999,64.290001,2227900,62.845006
2015-08-28,64.290001,65.190002,64.190002,64.550003,2683900,63.099165
2015-08-31,64.389999,64.889999,64.110001,64.82,2499900,63.363093
2015-09-01,63.599998,64.480003,63.5,63.849998,4293500,62.414893
2015-09-02,64.510002,64.75,64.080002,64.720001,6513500,63.265342
2015-09-03,65.0,65.470001,64.610001,65.110001,6171000,63.646575
2015-09-04,66.010002,66.360001,65.059998,66.309998,11244800,64.819601
2015-09-08,66.720001,69.709999,66.410004,69.610001,4535300,68.045433
2015-09-09,70.0,70.260002,68.300003,68.300003,4486100,66.764879
2015-09-10,68.269997,69.629997,68.010002,69.089996,3367300,67.537116
2015-09-11,67.760002,67.93,66.889999,67.080002,4585700,65.896583
2015-09-14,67.099998,67.379997,66.589996,66.839996,2565300,65.660812
2015-09-15,66.779999,67.699997,66.760002,67.150002,3519800,65.965348
2015-09-16,67.089996,67.730003,67.050003,67.470001,1798400,66.279702
2015-09-17,67.470001,67.760002,66.800003,67.029999,2245400,65.847462
2015-09-18,66.389999,67.699997,66.18,67.089996,2992300,65.906401
2015-09-21,67.269997,67.940002,66.889999,67.050003,1399300,65.867113
2015-09-22,66.279999,66.660004,66.0,66.580002,1300500,65.405404
2015-09-23,66.830002,68.059998,66.809998,67.800003,1546000,66.603882
2015-09-24,67.32,68.010002,66.940002,67.910004,2083200,66.711942
2015-09-25,68.379997,69.389999,68.019997,69.199997,2246200,67.979177
2015-09-28,68.669998,68.989998,67.860001,67.93,2728700,66.731586
2015-09-29,67.849998,68.050003,67.080002,67.449997,2165100,66.260051
2015-09-30,68.199997,68.970001,68.029999,68.379997,4517900,67.173644
2015-10-01,68.349998,68.599998,67.290001,67.760002,2099500,66.564587
2015-10-02,67.019997,68.410004,66.730003,68.400002,1495600,67.193295
2015-10-05,68.519997,69.82,68.5,69.75,2004900,68.519477
2015-10-06,69.440002,69.769997,68.839996,69.190002,1006300,67.969359
2015-10-07,69.459999,69.879997,69.059998,69.790001,1369400,68.558773
2015-10-08,69.730003,69.910004,69.0,69.5,1375300,68.273888
2015-10-09,69.400002,69.739998,68.610001,68.779999,1619600,67.566589
2015-10-12,68.75,69.650002,68.099998,69.43,1093300,68.205123
2015-10-13,69.160004,69.610001,68.919998,69.040001,869800,67.822004
2015-10-14,68.93,69.199997,68.610001,68.699997,802600,67.487998
2015-10-15,69.0,69.440002,68.940002,69.269997,1252100,68.047942
2015-10-16,69.459999,69.690002,69.099998,69.260002,1125000,68.038124
2015-10-19,68.980003,69.290001,68.760002,69.029999,682200,67.812178
2015-10-20,69.0,69.830002,68.940002,69.480003,1752600,68.254244
2015-10-21,69.580002,69.849998,69.059998,69.470001,1432600,68.244418
2015-10-22,69.209999,70.980003,69.160004,70.480003,1552800,69.236602
2015-10-23,70.709999,70.769997,70.0,70.480003,1203500,69.236602
2015-10-26,70.480003,70.559998,69.839996,70.050003,1309400,68.814188
2015-10-27,69.650002,70.18,69.470001,69.959999,993500,68.725772
2015-10-28,70.199997,70.830002,69.790001,70.370003,1023700,69.128542
2015-10-29,70.169998,70.620003,70.0,70.129997,1095900,68.892771
2015-10-30,70.169998,70.540001,69.800003,69.970001,1614200,68.735597
2015-11-02,70.050003,70.82,69.57,70.730003,1411900,69.482192
2015-11-03,70.629997,71.57,70.32,71.360001,1337200,70.101074
2015-11-04,68.099998,69.230003,63.950001,65.239998,7152700,64.08904
2015-11-05,64.900002,67.720001,64.900002,67.400002,3080900,66.210937
2015-11-06,67.529999,68.050003,67.040001,68.010002,1209200,66.810176
2015-11-09,67.919998,68.32,67.18,68.199997,1734600,66.996819
2015-11-10,68.089996,68.550003,67.779999,68.339996,1481900,67.134349
2015-11-11,68.559998,70.489998,68.349998,70.019997,1312800,68.784711
2015-11-12,69.739998,69.980003,69.309998,69.440002,978500,68.214949
2015-11-13,69.07,69.57,68.370003,69.029999,1896100,67.812178
2015-11-16,68.919998,70.110001,68.650002,70.019997,832200,68.784711
2015-11-17,70.139999,71.190002,69.839996,71.050003,1073400,69.796546
2015-11-18,71.120003,72.0,70.980003,71.980003,1255300,70.710139
2015-11-19,72.0,72.970001,71.669998,72.449997,1389100,71.171841
2015-11-20,72.760002,72.809998,72.18,72.190002,1380400,70.916433
2015-11-23,72.239998,72.519997,71.82,72.239998,988300,70.965547
2015-11-24,71.559998,72.449997,71.5,71.959999,1038600,70.690488
2015-11-25,72.160004,72.160004,71.650002,71.830002,882000,70.562784
2015-11-27,71.980003,72.150002,70.980003,72.019997,343900,70.749427
2015-11-30,72.220001,72.220001,71.599998,71.779999,1543100,70.513663
2015-12-01,72.099998,72.32,71.669998,72.050003,1251500,70.778904
2015-12-02,72.269997,72.440002,71.800003,71.889999,760400,70.621723
2015-12-03,72.129997,72.220001,70.860001,71.080002,816600,69.826015
2015-12-04,71.300003,72.389999,71.300003,72.110001,1596500,70.837843
2015-12-07,71.730003,71.980003,70.279999,70.379997,1635100,69.13836
2015-12-08,69.779999,70.300003,69.260002,69.75,1115300,68.519477
2015-12-09,69.440002,69.809998,68.730003,69.309998,1077500,68.087237
2015-12-10,69.160004,70.080002,69.089996,69.370003,1099700,68.146184
2015-12-11,68.550003,68.809998,67.849998,68.610001,1313600,67.800313
2015-12-14,68.510002,69.029999,67.889999,68.139999,1113400,67.335859
2015-12-15,68.589996,69.790001,68.43,69.129997,824000,68.314173
2015-12-16,69.519997,69.889999,68.989998,69.519997,947600,68.69957
2015-12-17,69.800003,70.489998,68.559998,68.559998,1079100,67.7509
2015-12-18,68.260002,68.550003,67.550003,67.580002,2089800,66.78247
2015-12-21,67.760002,68.139999,67.620003,68.029999,592300,67.227156
2015-12-22,68.349998,69.160004,67.900002,68.870003,914900,68.057247
2015-12-23,69.290001,69.419998,68.870003,69.209999,373100,68.393231
2015-12-24,69.239998,69.389999,68.870003,69.059998,249500,68.245
2015-12-28,68.860001,69.32,68.68,69.18,335100,68.363586
2015-12-29,69.510002,69.779999,69.440002,69.639999,416700,68.818157
2015-12-30,69.559998,69.889999,69.199997,69.300003,426400,68.482173
2015-12-31,69.0,69.239998,68.449997,68.449997,327100,67.642198
2016-01-04,67.669998,67.669998,66.620003,67.129997,910800,66.337776
2016-01-05,66.5,67.110001,65.82,66.389999,1242100,65.606511
2016-01-06,65.57,66.580002,65.25,65.43,956400,64.657841
2016-01-07,64.629997,65.290001,63.540001,64.110001,1197200,63.353419
2016-01-08,64.330002,64.949997,64.0,64.25,1288500,63.491766
2016-01-11,64.660004,64.970001,63.860001,64.370003,884500,63.610353
2016-01-12,64.93,65.050003,63.849998,64.910004,1125100,64.143981
2016-01-13,65.07,65.150002,63.200001,63.369999,877900,62.62215
2016-01-14,63.66,63.91,62.98,63.110001,1204600,62.36522
2016-01-15,61.799999,62.279999,61.209999,61.59,1290900,60.863158
2016-01-19,62.299999,62.360001,60.66,61.130001,1444700,60.408587
2016-01-20,60.380001,60.759998,59.130001,60.360001,1247600,59.647674
2016-01-21,60.400002,61.27,60.029999,60.82,839000,60.102244
2016-01-22,61.560001,62.119999,61.41,62.040001,741200,61.307848
2016-01-25,61.93,62.869999,61.59,62.419998,881500,61.683361
2016-01-26,62.509998,63.43,62.400002,63.16,762400,62.41463
2016-01-27,63.889999,65.989998,63.470001,64.800003,1642400,64.035279
2016-01-28,64.959999,65.449997,64.379997,64.739998,1126400,63.975982
2016-01-29,65.050003,66.790001,64.730003,66.769997,1224600,65.982024
2016-02-01,66.580002,67.199997,66.220001,66.849998,1108300,66.061081
2016-02-02,66.089996,66.43,64.010002,64.32,2121200,63.56094
2016-02-03,64.650002,65.599998,63.849998,64.879997,761300,64.114329
2016-02-04,64.699997,64.910004,63.810001,64.25,930300,63.491766
2016-02-05,63.990002,64.260002,62.52,62.82,1082900,62.078642
2016-02-08,62.220001,62.48,61.25,62.09,1105500,61.357257
2016-02-09,61.490002,63.400002,61.48,62.240002,1223600,61.505489
2016-02-10,62.720001,63.169998,60.900002,60.970001,1081100,60.250476
2016-02-11,60.189999,60.830002,59.779999,60.52,832800,59.805786
2016-02-12,61.0,61.959999,60.68,61.779999,567600,61.050914
2016-02-16,62.470001,63.459999,62.360001,63.419998,771200,62.67156
2016-02-17,63.93,65.190002,63.740002,65.050003,935500,64.282328
2016-02-18,65.169998,65.410004,64.669998,64.779999,948900,64.01551
2016-02-19,64.779999,66.059998,64.330002,66.0,1513600,65.221114
2016-02-22,66.459999,67.129997,66.220001,66.75,1833400,65.962263
2016-02-23,70.040001,72.709999,69.309998,70.779999,4942200,69.944703
2016-02-24,70.889999,73.0,70.75,72.839996,3605900,71.98039
2016-02-25,72.989998,74.18,72.669998,74.059998,2073300,73.185993
2016-02-26,74.300003,75.809998,74.059998,74.860001,2096500,73.976555
2016-02-29,75.0,75.269997,72.949997,73.489998,4345100,72.62272
2016-03-01,70.940002,71.68,69.309998,71.190002,7223300,70.349868
2016-03-02,71.199997,71.339996,70.389999,71.279999,2762700,70.438802
2016-03-03,71.199997,71.580002,70.75,71.25,4281000,70.409157
2016-03-04,71.660004,71.75,70.779999,70.949997,2543500,70.112695
2016-03-07,70.669998,71.190002,70.470001,71.010002,2181900,70.171992
2016-03-08,70.709999,71.449997,70.639999,71.099998,1652100,70.260926
2016-03-09,71.339996,71.830002,71.169998,71.480003,1636300,70.636446
2016-03-10,71.830002,72.629997,70.68,71.220001,2886000,70.379512
2016-03-11,71.459999,71.75,70.900002,71.199997,2452900,70.767137
2016-03-14,71.0,72.0,70.589996,71.830002,2548400,71.393312
2016-03-15,71.510002,72.639999,71.510002,71.970001,2318700,71.53246
2016-03-16,71.959999,72.410004,71.339996,72.239998,1914400,71.800815
2016-03-17,72.529999,73.769997,72.25,72.830002,2172700,72.387232
2016-03-18,72.989998,73.029999,72.510002,72.589996,1456500,72.148686
2016-03-21,72.410004,73.309998,71.959999,73.120003,2387200,72.67547
2016-03-22,73.019997,74.040001,72.720001,73.709999,2463700,73.26188
2016-03-23,73.709999,73.709999,72.849998,73.150002,1358200,72.705286
2016-03-24,73.040001,73.040001,72.400002,72.589996,1135100,72.148686
2016-03-28,72.75,73.910004,72.75,73.370003,1374100,72.92395
2016-03-29,73.5,74.389999,73.260002,74.089996,783600,73.639567
2016-03-30,74.5,75.379997,74.290001,74.889999,1490200,74.434706
2016-03-31,74.779999,75.830002,74.779999,75.699997,1480500,75.239779
2016-04-01,75.300003,76.589996,75.019997,76.110001,2105200,75.64729
2016-04-04,75.400002,76.830002,75.129997,76.32,1951400,75.856013
2016-04-05,75.970001,76.220001,75.089996,75.709999,1647500,75.249721
2016-04-06,75.93,76.150002,75.169998,76.089996,1422600,75.627408
2016-04-07,75.769997,75.919998,74.860001,74.989998,1045200,74.534097
2016-04-08,75.519997,75.599998,75.07,75.239998,867300,74.782577
2016-04-11,75.370003,75.580002,74.760002,74.879997,1122300,74.424765
2016-04-12,75.019997,75.139999,74.599998,75.040001,924400,74.583796
2016-04-13,75.540001,75.580002,75.010002,75.370003,1208600,74.911791
2016-04-14,75.449997,75.669998,74.900002,75.309998,791100,74.852151
2016-04-15,75.18,75.769997,74.879997,75.639999,1136400,75.180146
2016-04-18,75.360001,75.699997,75.0,75.690002,798700,75.229845
2016-04-19,75.989998,76.0,75.529999,75.970001,691900,75.508142
2016-04-20,75.900002,75.900002,74.910004,75.550003,993600,75.090697
2016-04-21,75.400002,75.550003,74.849998,74.989998,656200,74.534097
2016-04-22,74.629997,75.93,74.629997,75.559998,634800,75.100631
2016-04-25,75.230003,75.75,75.230003,75.510002,599400,75.050939
2016-04-26,75.5,76.120003,75.150002,75.900002,755100,75.438568
2016-04-27,75.550003,76.480003,75.239998,76.040001,1313300,75.577716
2016-04-28,75.699997,76.150002,75.169998,75.339996,674000,74.881967
2016-04-29,75.07,75.300003,74.220001,75.190002,986800,74.732885
2016-05-02,75.470001,76.029999,74.940002,76.0,1022400,75.537958
2016-05-03,75.629997,75.629997,74.629997,74.959999,1234000,74.50428
2016-05-04,74.220001,74.709999,73.739998,74.220001,928700,73.768781
2016-05-05,74.209999,75.269997,74.07,74.25,1356100,73.798597
2016-05-06,71.889999,74.25,66.510002,70.540001,5561100,70.111153
2016-05-09,70.419998,71.260002,70.0,70.82,2846000,70.38945
2016-05-10,70.870003,71.690002,70.620003,71.050003,1539700,70.618055
2016-05-11,71.050003,71.330002,69.970001,70.07,1972800,69.644009
2016-05-12,70.209999,71.540001,69.660004,71.110001,1853500,70.677688
2016-05-13,70.980003,71.300003,70.379997,70.620003,1897500,70.190669
2016-05-16,70.400002,71.269997,70.07,70.830002,1745600,70.399391
2016-05-17,70.660004,70.800003,69.860001,69.889999,2012700,69.465103
2016-05-18,69.82,70.199997,69.050003,69.459999,1208900,69.037717
2016-05-19,69.360001,69.760002,68.290001,68.720001,1240600,68.302218
2016-05-20,69.139999,69.139999,68.610001,68.75,1624000,68.332035
2016-05-23,68.580002,69.0,68.489998,68.779999,1743600,68.361851
2016-05-24,68.870003,69.790001,68.870003,69.68,1414300,69.256381
2016-05-25,69.75,69.970001,69.330002,69.349998,1155400,68.928386
2016-05-26,69.32,69.839996,68.959999,69.400002,832100,68.978085
2016-05-27,69.129997,69.510002,68.540001,69.5,1187500,69.077475
2016-05-31,69.599998,69.720001,68.739998,69.269997,3524600,68.84887
2016-06-01,69.010002,69.449997,68.650002,69.059998,1556800,68.640148
2016-06-02,69.059998,69.160004,68.620003,68.800003,2347600,68.381734
2016-06-03,68.650002,68.779999,67.690002,68.470001,4249100,68.053738
2016-06-06,68.519997,69.050003,68.199997,68.769997,2766300,68.35191
2016-06-07,68.480003,68.650002,67.93,68.160004,3355800,67.745625
2016-06-08,68.400002,69.32,68.18,69.050003,2742200,68.630214
2016-06-09,68.919998,69.25,68.349998,68.559998,1516300,68.143187
2016-06-10,67.919998,68.050003,67.230003,67.440002,2048900,67.030001
2016-06-13,66.900002,67.910004,66.769997,66.82,2520100,66.82
