Date,Open_BHI,High_BHI,Low_BHI,Close_BHI,Volume_BHI,AdjClose_BHI
2015-01-12,55.290001,55.610001,54.860001,55.09,5777500,54.041747
2015-01-13,55.529999,56.220001,55.130001,55.240002,5763700,54.188894
2015-01-14,54.68,55.41,53.720001,54.810001,7385400,53.767076
2015-01-15,54.810001,55.91,53.48,53.529999,5278000,52.51143
2015-01-16,54.02,56.689999,54.02,56.560001,5642200,55.483777
2015-01-20,56.52,57.5,55.09,57.259998,6731700,56.170455
2015-01-21,57.459999,58.41,57.0,58.330002,4906700,57.220098
2015-01-22,58.490002,58.77,57.689999,58.209999,4269000,57.102379
2015-01-23,58.419998,59.5,57.950001,58.400002,3905600,57.288766
2015-01-26,58.790001,58.950001,57.91,58.93,4893000,57.80868
2015-01-27,58.580002,59.560001,58.400002,59.290001,4767500,58.16183
2015-01-28,59.119999,59.130001,56.939999,56.950001,5322900,55.866356
2015-01-29,57.389999,57.470001,55.619999,57.080002,4099200,55.993883
2015-01-30,56.450001,58.529999,56.290001,57.990002,5863700,56.886567
2015-02-02,58.93,59.759998,58.25,59.73,4684400,58.593457
2015-02-03,60.779999,62.130001,60.77,61.77,7904000,60.59464
2015-02-04,60.610001,61.490002,60.209999,60.98,5058200,59.819672
2015-02-05,61.759998,62.75,61.630001,62.279999,6270600,61.094934
2015-02-06,62.849998,63.43,62.18,62.669998,5398000,61.477513
2015-02-09,62.98,63.630001,62.799999,62.860001,5319600,61.6639
2015-02-10,62.639999,62.77,61.139999,62.060001,4535100,60.879123
2015-02-11,61.27,61.619999,60.700001,61.59,3714200,60.418065
2015-02-12,62.369999,62.950001,62.029999,62.380001,4091700,61.193034
2015-02-13,63.240002,64.410004,63.0,64.309998,4721800,63.086306
2015-02-17,64.5,65.040001,63.5,65.040001,4772800,63.802419
2015-02-18,64.419998,64.989998,64.010002,64.449997,3330700,63.223642
2015-02-19,62.75,64.889999,62.75,64.269997,5243900,63.047067
2015-02-20,64.169998,64.339996,63.32,63.490002,4292900,62.281913
2015-02-23,62.700001,63.32,62.41,62.919998,3906100,61.722756
2015-02-24,63.380001,63.610001,61.310001,63.029999,6580300,61.830663
2015-02-25,63.080002,63.740002,62.610001,63.68,3093900,62.468297
2015-02-26,63.130001,63.310001,62.299999,62.5,2946100,61.31075
2015-02-27,62.700001,63.09,62.450001,62.509998,2654600,61.320558
2015-03-02,62.34,62.639999,61.490002,62.549999,2657600,61.527126
2015-03-03,62.470001,63.130001,62.119999,62.650002,3229100,61.625493
2015-03-04,62.549999,62.639999,61.950001,62.459999,3171500,61.438597
2015-03-05,62.09,62.290001,61.82,62.099998,3199200,61.084484
2015-03-06,61.580002,62.009998,60.790001,60.919998,5552100,59.92378
2015-03-09,60.75,61.52,60.52,60.610001,4072300,59.618852
2015-03-10,59.900002,60.860001,59.689999,60.07,4137000,59.087681
2015-03-11,59.849998,60.599998,59.599998,60.169998,3875400,59.186045
2015-03-12,60.380001,60.439999,59.689999,59.73,3326800,58.753241
2015-03-13,59.110001,59.200001,58.41,58.869999,3842500,57.907304
2015-03-16,58.150002,59.990002,57.790001,59.939999,5063600,58.959806
2015-03-17,59.790001,59.919998,59.09,59.25,3753000,58.281091
2015-03-18,58.889999,60.790001,58.82,60.759998,4364200,59.766397
2015-03-19,59.889999,61.049999,59.689999,60.93,2699500,59.933619
2015-03-20,61.619999,62.740002,61.459999,62.470001,6437900,61.448436
2015-03-23,62.509998,63.200001,62.040001,62.049999,2587600,61.035302
2015-03-24,62.110001,62.639999,61.880001,62.299999,2849200,61.281214
2015-03-25,62.66,64.089996,62.459999,63.299999,5132500,62.264861
2015-03-26,64.029999,64.5,62.77,62.84,5052900,61.812384
2015-03-27,62.779999,63.209999,62.169998,62.790001,2559600,61.763203
2015-03-30,63.049999,63.75,62.93,63.48,2259500,62.441918
2015-03-31,63.150002,63.970001,62.849998,63.580002,2975200,62.540285
2015-04-01,63.860001,64.309998,63.310001,63.830002,3796500,62.786197
2015-04-02,63.5,64.449997,63.389999,63.759998,4331700,62.717338
2015-04-06,64.18,66.330002,63.939999,65.660004,3425700,64.586273
2015-04-07,65.730003,66.099998,64.169998,64.330002,2986200,63.27802
2015-04-08,64.510002,65.0,63.799999,64.220001,2725000,63.169818
2015-04-09,64.43,66.449997,64.43,65.879997,4132400,64.802669
2015-04-10,65.870003,66.620003,65.699997,66.540001,2663500,65.451879
2015-04-13,66.589996,66.800003,65.370003,65.599998,1617900,64.527249
2015-04-14,66.029999,66.709999,65.82,66.629997,2718500,65.540404
2015-04-15,67.080002,69.169998,66.599998,68.919998,4185800,67.792957
2015-04-16,68.5,69.279999,67.959999,68.230003,2574600,67.114245
2015-04-17,68.0,68.129997,66.459999,66.980003,4020600,65.884687
2015-04-20,66.839996,69.400002,66.839996,68.339996,5080400,67.22244
2015-04-21,67.849998,68.279999,66.599998,67.349998,3536300,66.248631
2015-04-22,67.459999,67.690002,66.800003,67.07,2915400,65.973211
2015-04-23,67.18,68.739998,67.160004,68.370003,3069600,67.251955
2015-04-24,68.010002,68.720001,67.410004,68.089996,3142000,66.976528
2015-04-27,68.330002,68.970001,68.18,68.400002,3102100,67.281464
2015-04-28,68.139999,69.0,68.089996,68.43,2846700,67.310972
2015-04-29,68.290001,69.489998,68.029999,68.75,3429800,67.625739
2015-04-30,68.949997,69.5,68.300003,68.459999,2692500,67.34048
2015-05-01,68.480003,69.239998,68.010002,69.019997,2471100,67.89132
2015-05-04,69.269997,69.669998,68.790001,69.129997,1982000,67.999522
2015-05-05,69.68,70.449997,67.639999,67.660004,3308500,66.553567
2015-05-06,68.339996,68.720001,66.739998,67.230003,3354000,66.130598
2015-05-07,66.940002,66.949997,65.480003,66.099998,3286800,65.019072
2015-05-08,66.860001,67.849998,65.900002,67.699997,2798200,66.592906
2015-05-11,67.690002,67.720001,66.349998,66.419998,2692000,65.333839
2015-05-12,66.419998,67.190002,65.849998,66.989998,2327800,65.894518
2015-05-13,67.209999,67.720001,66.440002,66.5,2522800,65.412533
2015-05-14,66.599998,66.860001,65.220001,65.5,4304200,64.428886
2015-05-15,65.330002,66.360001,65.019997,65.849998,3409200,64.773161
2015-05-18,65.849998,66.080002,65.220001,66.019997,1795800,64.940379
2015-05-19,65.339996,65.339996,64.260002,64.449997,2561500,63.396053
2015-05-20,64.620003,64.919998,63.98,64.260002,2021000,63.209165
2015-05-21,64.68,65.940002,64.510002,65.879997,2491500,64.802669
2015-05-22,65.290001,66.07,65.010002,65.529999,1521300,64.458394
2015-05-26,64.669998,65.410004,64.540001,64.599998,2165900,63.543602
2015-05-27,64.599998,65.25,63.98,64.900002,1873800,63.838699
2015-05-28,64.660004,64.830002,64.07,64.519997,1548800,63.464908
2015-05-29,64.709999,65.18,64.379997,64.459999,1919800,63.405892
2015-06-01,64.379997,64.720001,64.099998,64.32,1595100,63.43548
2015-06-02,64.480003,65.779999,64.400002,65.220001,1618200,64.323105
2015-06-03,64.970001,65.900002,64.660004,64.690002,2196000,63.800394
2015-06-04,64.089996,64.540001,63.59,63.639999,1858900,62.764831
2015-06-05,63.389999,65.029999,63.18,64.68,2867500,63.79053
2015-06-08,64.43,65.199997,63.990002,64.010002,1609700,63.129745
2015-06-09,64.599998,64.970001,63.990002,64.029999,1943100,63.149467
2015-06-10,64.82,65.580002,64.730003,65.089996,1966300,64.194888
2015-06-11,65.370003,65.370003,64.290001,64.400002,1253500,63.514381
2015-06-12,64.010002,64.529999,63.830002,64.129997,1432200,63.24809
2015-06-15,63.41,64.449997,63.18,63.779999,2752100,62.902905
2015-06-16,63.82,64.209999,63.400002,63.599998,3977000,62.72538
2015-06-17,64.379997,64.769997,63.599998,63.810001,2919500,62.932495
2015-06-18,64.169998,64.519997,62.169998,62.310001,6746600,61.453123
2015-06-19,61.830002,62.669998,61.330002,61.93,4032300,61.078347
2015-06-22,62.59,62.59,61.240002,62.41,3288900,61.551746
2015-06-23,62.060001,63.169998,61.990002,62.889999,4449600,62.025145
2015-06-24,62.599998,63.220001,62.580002,62.639999,2244400,61.778583
2015-06-25,62.459999,62.630001,61.919998,62.060001,1993800,61.206561
2015-06-26,61.84,61.990002,61.32,61.900002,3623200,61.048761
2015-06-29,61.18,61.73,61.02,61.110001,2159300,60.269624
2015-06-30,61.610001,61.889999,61.049999,61.700001,2788100,60.851511
2015-07-01,61.75,61.959999,59.48,60.009998,4174600,59.184749
2015-07-02,60.189999,60.68,59.830002,60.349998,2565100,59.520073
2015-07-06,59.209999,60.290001,59.009998,59.299999,3464700,58.484514
2015-07-07,59.09,60.75,58.529999,60.68,2986000,59.845537
2015-07-08,60.599998,60.630001,59.48,59.740002,5344200,58.918465
2015-07-09,60.669998,60.77,59.869999,60.150002,2561800,59.322827
2015-07-10,60.450001,60.66,59.669998,59.709999,2622200,58.888875
2015-07-13,59.639999,60.450001,59.41,60.299999,3525000,59.470762
2015-07-14,60.299999,61.459999,60.110001,61.130001,2610000,60.28935
2015-07-15,60.82,60.860001,59.48,59.5,4155300,58.681764
2015-07-16,59.950001,60.0,58.68,58.869999,2326200,58.060427
2015-07-17,58.57,59.099998,57.869999,58.32,3680700,57.517991
2015-07-20,58.880001,60.279999,58.880001,59.459999,4831900,58.642313
2015-07-21,59.459999,61.439999,59.360001,60.639999,4019600,59.806086
2015-07-22,60.41,61.700001,52.799999,58.279999,27297500,57.47854
2015-07-23,58.900002,59.75,58.490002,59.259998,4051000,58.445063
2015-07-24,59.450001,59.639999,58.400002,58.66,4466800,57.853315
2015-07-27,57.720001,58.360001,57.220001,57.740002,3354500,56.945969
2015-07-28,57.900002,58.630001,57.0,58.549999,2859700,57.744828
2015-07-29,58.060001,59.75,57.700001,59.669998,5948200,58.849424
2015-07-30,59.630001,60.169998,58.34,58.689999,2551500,57.882902
2015-07-31,58.490002,58.950001,58.119999,58.150002,2468800,57.350331
2015-08-03,57.490002,57.619999,55.400002,55.549999,5326400,54.786083
2015-08-04,55.889999,56.349998,54.959999,55.299999,4635100,54.539521
2015-08-05,55.779999,56.860001,55.66,56.330002,2869800,55.555359
2015-08-06,55.959999,56.75,55.389999,56.560001,2619200,55.782196
2015-08-07,56.0,56.759998,55.560001,55.720001,2289600,54.953747
2015-08-10,55.75,57.900002,55.59,57.830002,2825600,57.034731
2015-08-11,56.580002,57.709999,56.48,57.540001,2379800,56.748719
2015-08-12,57.32,59.009998,55.98,58.599998,3105300,57.794139
2015-08-13,58.189999,58.380001,56.860001,56.900002,2462100,56.11752
2015-08-14,56.790001,57.990002,56.790001,57.330002,2363800,56.541607
2015-08-17,57.040001,57.419998,56.549999,56.759998,2434100,55.979443
2015-08-18,56.779999,57.27,56.5,56.650002,1760200,55.870958
2015-08-19,56.040001,56.16,53.919998,54.09,4342000,53.346162
2015-08-20,53.759998,54.189999,51.349998,51.360001,5902200,50.653705
2015-08-21,51.189999,51.889999,49.439999,49.52,4832900,48.839008
2015-08-24,47.360001,48.66,44.110001,45.759998,7055800,45.130713
2015-08-25,47.5,48.889999,47.009998,47.740002,5486500,47.083488
2015-08-26,48.810001,49.34,47.700001,49.200001,4411500,48.523409
2015-08-27,50.349998,53.860001,50.049999,53.75,5948000,53.010837
2015-08-28,53.560001,55.049999,53.07,54.720001,4012600,53.967499
2015-08-31,54.139999,56.049999,53.450001,56.0,3728900,55.402016
2015-09-01,54.099998,55.330002,53.580002,54.380001,5127300,53.799316
2015-09-02,55.169998,55.220001,53.41,54.740002,2968500,54.155472
2015-09-03,54.759998,55.939999,54.32,54.82,5413000,54.234616
2015-09-04,53.959999,54.41,53.119999,53.259998,3728700,52.691273
2015-09-08,54.290001,54.43,53.380001,54.009998,4247700,53.433264
2015-09-09,54.5,55.110001,52.880001,52.990002,3346500,52.424159
2015-09-10,53.119999,54.330002,52.209999,53.68,3043500,53.10679
2015-09-11,53.68,53.68,52.209999,53.080002,4253400,52.513198
2015-09-14,52.639999,53.779999,52.549999,53.18,2735300,52.612129
2015-09-15,53.43,53.900002,53.040001,53.419998,1979300,52.849564
2015-09-16,53.669998,55.779999,53.57,55.66,2543200,55.065646
2015-09-17,55.57,56.139999,55.009998,55.290001,2220100,54.699598
2015-09-18,54.189999,54.450001,53.16,53.470001,4364500,52.899033
2015-09-21,54.299999,55.029999,53.48,54.73,5218400,54.145577
2015-09-22,53.310001,54.970001,53.02,54.290001,3932700,53.710276
2015-09-23,54.619999,54.619999,53.720001,54.0,1725800,53.423372
2015-09-24,53.310001,53.990002,53.0,53.209999,3452900,52.641807
2015-09-25,53.759998,53.849998,51.970001,52.5,2630200,51.93939
2015-09-28,51.939999,52.09,50.459999,50.5,3266400,49.960746
2015-09-29,51.009998,51.560001,49.970001,50.470001,2423000,49.931068
2015-09-30,50.849998,52.139999,50.82,52.040001,4118900,51.484303
2015-10-01,52.630001,52.970001,50.529999,51.18,2681500,50.633485
2015-10-02,50.669998,53.349998,50.580002,53.349998,3167100,52.780312
2015-10-05,54.049999,54.91,53.57,54.630001,3212800,54.046646
2015-10-06,55.0,56.389999,54.27,55.310001,3408900,54.719385
2015-10-07,56.130001,58.23,55.939999,56.68,3471000,56.074755
2015-10-08,56.68,57.43,55.439999,57.330002,1778900,56.717815
2015-10-09,57.5,57.869999,55.939999,56.439999,2140500,55.837316
2015-10-12,56.580002,56.689999,55.009998,55.68,1444500,55.085433
2015-10-13,55.32,56.389999,54.75,55.02,1832400,54.432481
2015-10-14,55.049999,55.419998,54.540001,55.009998,2087000,54.422586
2015-10-15,55.049999,56.209999,54.209999,56.189999,2558400,55.589985
2015-10-16,56.810001,56.810001,53.34,53.830002,5420500,53.255189
2015-10-19,53.25,54.009998,52.900002,53.330002,3513800,52.760529
2015-10-20,53.279999,53.889999,52.970001,53.169998,3546200,52.602233
2015-10-21,52.950001,55.110001,52.950001,54.41,3866100,53.828994
2015-10-22,54.970001,56.169998,54.970001,55.59,4318400,54.996394
2015-10-23,55.060001,55.400002,52.049999,53.93,3389600,53.35412
2015-10-26,53.779999,53.91,52.299999,52.459999,2931200,51.899816
2015-10-27,51.630001,53.09,51.400002,51.5,4670600,50.950068
2015-10-28,52.09,53.540001,51.610001,52.799999,2275300,52.236185
2015-10-29,52.740002,53.330002,52.110001,52.59,1528000,52.028429
2015-10-30,52.810001,53.380001,52.060001,52.68,2404200,52.117468
2015-11-02,52.700001,53.470001,51.810001,53.290001,3681900,52.720955
2015-11-03,53.709999,54.759998,53.240002,54.459999,3967000,53.878459
2015-11-04,54.240002,54.27,50.700001,51.560001,5678000,51.009429
2015-11-05,51.310001,51.619999,49.599998,49.880001,8398300,49.347368
2015-11-06,49.490002,52.150002,49.130001,52.080002,3944700,51.523876
2015-11-09,51.950001,51.970001,50.27,51.66,2399300,51.108359
2015-11-10,51.32,51.48,49.73,49.830002,4165600,49.297903
2015-11-11,49.950001,49.950001,47.709999,49.0,3384400,48.476764
2015-11-12,48.169998,49.759998,47.759998,48.139999,6345100,47.625946
2015-11-13,48.0,48.389999,46.84,47.66,3366400,47.151072
2015-11-16,47.57,49.889999,47.57,49.389999,4510200,48.862599
2015-11-17,49.41,49.790001,48.759998,49.470001,3150100,48.941746
2015-11-18,49.970001,51.84,49.939999,51.68,5667200,51.128146
2015-11-19,51.27,51.48,50.400002,50.869999,2832600,50.326794
2015-11-20,50.869999,51.150002,49.630001,51.009998,4404600,50.465299
2015-11-23,50.82,51.490002,50.459999,51.419998,2277800,50.87092
2015-11-24,51.630001,53.689999,51.470001,53.09,2950500,52.52309
2015-11-25,52.82,53.200001,52.360001,52.5,1614400,51.93939
2015-11-27,52.080002,52.939999,51.810001,52.779999,981200,52.216399
2015-11-30,53.060001,55.189999,52.810001,54.07,3900300,53.492624
2015-12-01,53.830002,54.84,53.150002,54.759998,3262400,54.346123
2015-12-02,54.279999,55.240002,53.279999,53.849998,4845300,53.443001
2015-12-03,54.639999,54.880001,52.27,52.619999,5601000,52.222298
2015-12-04,51.919998,52.82,51.099998,52.619999,3876900,52.222298
2015-12-07,51.470001,51.790001,48.799999,49.860001,6474300,49.483159
2015-12-08,49.009998,51.18,48.509998,49.369999,3161300,48.996861
2015-12-09,49.5,53.470001,49.5,53.029999,7452000,52.629199
2015-12-10,52.759998,53.490002,51.349998,51.68,7793900,51.289403
2015-12-11,50.919998,51.279999,47.029999,47.799999,8541700,47.438727
2015-12-14,45.23,47.169998,43.0,46.779999,12964200,46.426436
2015-12-15,47.66,49.759998,46.07,46.5,10739900,46.148554
2015-12-16,46.439999,46.939999,44.669998,44.759998,8231400,44.421703
2015-12-17,44.880001,45.41,43.330002,43.360001,6107300,43.032286
2015-12-18,43.240002,44.5,42.779999,43.919998,9370900,43.588051
2015-12-21,44.220001,44.389999,43.169998,43.759998,3074900,43.429261
2015-12-22,44.099998,45.41,43.93,45.169998,2274000,44.828604
2015-12-23,45.990002,47.66,45.849998,47.630001,3402600,47.270014
2015-12-24,47.68,48.599998,47.060001,47.720001,1498000,47.359334
2015-12-28,46.84,47.330002,45.619999,45.689999,2338800,45.344674
2015-12-29,46.91,47.040001,45.799999,46.490002,1181700,46.138631
2015-12-30,45.950001,46.82,45.740002,45.759998,1481900,45.414145
2015-12-31,45.380001,46.400002,45.32,46.150002,1341200,45.8012
2016-01-04,45.849998,47.43,45.560001,47.25,2987400,46.892885
2016-01-05,47.189999,47.880001,45.560001,45.919998,2560500,45.572935
2016-01-06,44.48,45.5,43.549999,43.650002,4854900,43.320095
2016-01-07,42.57,43.830002,42.32,42.52,3202200,42.198635
2016-01-08,42.889999,43.009998,41.380001,41.580002,1905000,41.265741
2016-01-11,41.639999,42.27,40.77,41.509998,4344300,41.196266
2016-01-12,42.200001,42.25,40.130001,41.040001,2517200,40.729821
2016-01-13,41.799999,42.189999,38.650002,39.25,4142400,38.953349
2016-01-14,39.450001,41.549999,38.619999,41.169998,2356700,40.858836
2016-01-15,39.48,40.220001,38.990002,39.889999,2455800,39.588511
2016-01-19,40.110001,40.869999,39.259998,39.790001,3032300,39.489269
2016-01-20,39.0,39.34,37.580002,38.880001,3123800,38.586146
2016-01-21,38.77,41.330002,38.5,40.73,3398100,40.422163
2016-01-22,42.52,42.950001,40.66,42.040001,2047900,41.722263
2016-01-25,41.259998,41.77,39.119999,39.18,2800500,38.883878
2016-01-26,40.299999,40.59,39.389999,39.970001,2590600,39.667908
2016-01-27,39.849998,41.880001,39.740002,40.830002,2722500,40.521409
2016-01-28,42.0,43.290001,41.560001,43.119999,2857400,42.794098
2016-01-29,43.299999,44.16,42.549999,43.509998,4162700,43.18115
2016-02-01,42.560001,43.650002,42.060001,43.290001,2744300,42.962816
2016-02-02,42.200001,42.5,41.779999,42.0,1739100,41.682564
2016-02-03,42.720001,44.459999,41.959999,44.41,2771700,44.07435
2016-02-04,44.98,45.849998,43.91,44.240002,2297200,43.905636
2016-02-05,43.75,45.09,42.650002,44.849998,4157300,44.511023
2016-02-08,43.130001,43.599998,42.220001,42.82,6173600,42.496367
2016-02-09,42.23,42.900002,41.59,41.75,5533500,41.434454
2016-02-10,41.75,42.32,41.220001,41.509998,3310000,41.196266
2016-02-11,40.400002,40.990002,39.110001,39.779999,3393600,39.479342
2016-02-12,40.400002,40.790001,39.400002,39.900002,4239400,39.598438
2016-02-16,40.689999,41.470001,40.259998,41.200001,4099100,40.888612
2016-02-17,41.82,42.93,41.470001,42.490002,2398200,42.168863
2016-02-18,43.060001,43.330002,41.830002,41.990002,1830300,41.672642
2016-02-19,42.130001,42.25,41.299999,42.139999,2585900,41.821506
2016-02-22,43.119999,43.720001,42.77,43.490002,2629100,43.161305
2016-02-23,43.490002,43.709999,42.360001,42.490002,3534300,42.168863
2016-02-24,41.639999,42.279999,41.200001,41.91,1873300,41.593245
2016-02-25,41.830002,43.779999,41.5,43.25,3071600,42.923117
2016-02-26,44.099998,45.189999,43.759998,44.25,2425300,43.915559
2016-02-29,44.169998,44.529999,42.23,42.869999,3488400,42.710071
2016-03-01,43.290001,44.470001,43.16,44.259998,3002500,44.094885
2016-03-02,44.23,45.509998,43.09,45.41,3298600,45.240596
2016-03-03,45.139999,46.990002,45.139999,46.549999,3166100,46.376343
2016-03-04,46.669998,47.450001,45.529999,46.200001,3415600,46.02765
2016-03-07,45.779999,47.52,45.66,46.580002,4999000,46.406233
2016-03-08,46.25,46.459999,43.869999,44.049999,3933700,43.885669
2016-03-09,44.759998,45.299999,43.669998,44.310001,3295000,44.144701
2016-03-10,44.200001,44.610001,42.599998,43.529999,2274400,43.367609
2016-03-11,44.25,46.0,43.880001,45.790001,3679500,45.61918
2016-03-14,44.93,45.419998,43.389999,43.880001,4924500,43.716305
2016-03-15,43.279999,44.220001,42.759998,44.209999,2138100,44.045072
2016-03-16,44.650002,46.009998,44.310001,45.900002,4071800,45.72877
2016-03-17,46.27,47.049999,45.740002,46.810001,6545600,46.635375
2016-03-18,47.279999,47.470001,46.610001,47.439999,5405200,47.263022
2016-03-21,47.130001,47.59,46.450001,47.040001,2501800,46.864517
2016-03-22,46.540001,47.169998,46.18,46.43,2481400,46.256792
2016-03-23,46.23,46.599998,44.919998,44.959999,2057400,44.792274
2016-03-24,44.27,44.849998,43.759998,44.68,2644300,44.51332
2016-03-28,44.82,44.93,43.57,43.869999,1845900,43.70634
2016-03-29,43.330002,43.43,42.330002,42.720001,2894100,42.560633
2016-03-30,43.27,44.32,42.619999,43.369999,3782300,43.208206
2016-03-31,43.32,44.040001,43.189999,43.830002,2126500,43.666492
2016-04-01,42.950001,44.02,42.669998,42.950001,3035100,42.789774
2016-04-04,41.799999,42.580002,40.240002,41.470001,7146100,41.315296
2016-04-05,40.790001,41.080002,38.16,39.360001,11392700,39.213167
2016-04-06,39.0,43.25,38.77,42.830002,14881000,42.670223
2016-04-07,42.220001,43.32,41.07,41.93,8520500,41.773579
2016-04-08,43.16,43.880001,42.400002,43.110001,5291400,42.949177
2016-04-11,43.470001,43.740002,41.189999,41.740002,4467100,41.584289
2016-04-12,41.75,42.169998,40.349998,41.23,6654800,41.07619
2016-04-13,41.119999,41.630001,40.689999,41.299999,5481900,41.145928
2016-04-14,41.529999,43.869999,41.18,43.18,8396700,43.018916
2016-04-15,43.119999,43.900002,42.450001,43.799999,3492100,43.636602
2016-04-18,42.919998,45.830002,42.709999,45.700001,3344700,45.529515
2016-04-19,45.82,46.599998,45.380001,46.5,2918500,46.32653
2016-04-20,46.380001,47.169998,45.619999,47.0,7722900,46.824665
2016-04-21,46.580002,47.419998,46.360001,46.689999,3469700,46.51582
2016-04-22,47.110001,48.16,45.700001,46.43,4487800,46.256792
2016-04-25,46.169998,46.400002,44.509998,45.040001,3519300,44.871978
2016-04-26,45.34,45.810001,44.75,45.799999,2588000,45.629141
2016-04-27,44.23,47.669998,44.049999,46.939999,5430000,46.764887
2016-04-28,46.349998,48.110001,46.349998,47.860001,5561600,47.681457
2016-04-29,47.900002,49.25,47.310001,48.360001,3650400,48.179592
2016-05-02,49.439999,50.759998,45.93,47.400002,13238100,47.223174
2016-05-03,46.689999,46.959999,45.150002,45.540001,8688700,45.370112
2016-05-04,45.5,46.040001,44.139999,44.490002,4560800,44.32403
2016-05-05,45.130001,45.619999,44.290001,45.049999,4238600,44.881939
2016-05-06,44.59,46.279999,44.5,45.880001,4059300,45.708844
2016-05-09,45.450001,45.689999,43.900002,44.25,3671900,44.084924
2016-05-10,44.529999,45.27,44.130001,45.23,3852500,45.061267
2016-05-11,45.119999,45.709999,44.66,44.82,3133700,44.652797
2016-05-12,45.310001,45.610001,44.830002,45.470001,3174500,45.300374
2016-05-13,45.290001,45.619999,44.619999,44.630001,2895200,44.463507
2016-05-16,45.299999,46.279999,45.02,45.880001,3860000,45.708844
2016-05-17,45.5,47.369999,45.490002,46.799999,4436900,46.62541
2016-05-18,46.639999,47.080002,45.540001,45.950001,3709400,45.778583
2016-05-19,45.419998,45.860001,44.580002,45.240002,2644400,45.071232
2016-05-20,45.459999,45.700001,44.93,45.330002,3556500,45.160897
2016-05-23,45.09,45.470001,44.689999,44.889999,4130600,44.722536
2016-05-24,44.91,45.150002,43.740002,43.959999,5833600,43.796005
2016-05-25,44.310001,45.830002,44.299999,45.549999,3983300,45.380073
2016-05-26,45.799999,46.189999,45.369999,45.57,3704300,45.399999
2016-05-27,45.25,46.080002,45.18,46.040001,2557900,46.040001
2016-05-31,45.98,46.860001,45.93,46.380001,3733500,46.380001
2016-06-01,45.68,46.939999,45.23,46.330002,3807700,46.330002
2016-06-02,45.990002,46.290001,45.419998,45.900002,3252300,45.900002
2016-06-03,45.880001,46.66,45.759998,46.240002,3888000,46.240002
2016-06-06,46.75,49.669998,46.68,49.52,5040600,49.52
2016-06-07,49.650002,49.950001,48.869999,48.900002,4489100,48.900002
2016-06-08,49.0,49.299999,47.549999,47.93,4417100,47.93
2016-06-09,47.59,47.91,47.150002,47.549999,2226100,47.549999
2016-06-10,47.0,47.349998,45.869999,45.939999,2383300,45.939999
2016-06-13,45.599998,46.799999,45.41,45.5,2910000,45.5
