Date,Open_PH,High_PH,Low_PH,Close_PH,Volume_PH,AdjClose_PH
2013-09-16,105.110001,105.779999,104.660004,104.980003,924000,99.298391
2013-09-17,104.970001,105.529999,104.610001,105.220001,569200,99.5254
2013-09-18,105.300003,107.650002,104.889999,107.589996,794900,101.767129
2013-09-19,107.769997,108.959999,107.589996,108.160004,713500,102.306287
2013-09-20,108.68,108.839996,107.349998,107.540001,964200,101.719839
2013-09-23,107.089996,107.300003,106.07,106.349998,883900,100.594241
2013-09-24,106.309998,109.019997,106.309998,108.709999,1316200,102.826516
2013-09-25,108.849998,109.580002,108.349998,109.139999,1362500,103.233245
2013-09-26,109.040001,110.209999,108.959999,109.919998,1112400,103.971029
2013-09-27,109.059998,109.760002,108.699997,108.949997,655800,103.053525
2013-09-30,107.660004,109.029999,107.510002,108.720001,793900,102.835977
2013-10-01,109.269997,109.93,108.809998,109.349998,951900,103.431878
2013-10-02,108.75,108.940002,107.75,108.839996,788500,102.949478
2013-10-03,108.629997,108.68,106.279999,106.970001,916900,101.180689
2013-10-04,107.099998,107.730003,106.809998,107.580002,572900,101.757675
2013-10-07,106.190002,107.029999,106.099998,106.260002,570500,100.509115
2013-10-08,106.330002,106.480003,104.199997,104.279999,1066400,98.636272
2013-10-09,104.040001,104.620003,103.360001,103.970001,1042800,98.343051
2013-10-10,105.209999,107.190002,105.099998,107.059998,1077500,101.265814
2013-10-11,107.260002,107.970001,106.989998,107.779999,721600,101.946848
2013-10-14,107.0,108.169998,106.349998,107.959999,1546900,102.117107
2013-10-15,107.330002,107.57,104.989998,105.639999,1303900,99.922668
2013-10-16,106.0,106.169998,104.470001,105.639999,1343900,99.922668
2013-10-17,105.400002,107.040001,105.0,106.82,1179800,101.038805
2013-10-18,109.639999,113.870003,109.360001,112.410004,3278800,106.326273
2013-10-21,113.480003,115.559998,113.099998,115.059998,2019500,108.832847
2013-10-22,110.620003,116.260002,109.889999,114.309998,1060800,108.123438
2013-10-23,113.629997,113.800003,112.389999,113.57,628600,107.423489
2013-10-24,113.760002,114.949997,113.110001,114.410004,727000,108.218031
2013-10-25,114.32,116.440002,113.400002,116.419998,1881300,110.119243
2013-10-28,116.059998,116.629997,115.720001,116.470001,1325200,110.16654
2013-10-29,116.489998,116.989998,115.610001,116.849998,754500,110.525972
2013-10-30,116.849998,117.050003,115.269997,115.620003,721500,109.362544
2013-10-31,115.830002,117.940002,115.300003,116.720001,778900,110.40301
2013-11-01,116.510002,117.529999,115.489998,115.989998,1096900,109.712515
2013-11-04,116.400002,116.989998,115.779999,116.309998,621200,110.015196
2013-11-05,115.919998,116.620003,114.910004,115.940002,544700,109.665225
2013-11-06,116.25,116.529999,115.209999,115.940002,681800,110.092533
2013-11-07,116.790001,116.870003,114.269997,114.529999,1152200,108.753643
2013-11-08,114.68,116.5,114.68,116.129997,938500,110.272945
2013-11-11,116.110001,117.019997,115.870003,116.5,673800,110.624287
2013-11-12,116.510002,116.989998,115.919998,116.110001,883500,110.253957
2013-11-13,115.650002,117.010002,115.410004,117.0,658800,111.099069
2013-11-14,117.0,117.300003,116.199997,116.830002,662100,110.937645
2013-11-15,117.099998,117.610001,116.419998,117.610001,943300,111.678304
2013-11-18,118.199997,118.860001,116.580002,116.919998,857400,111.023102
2013-11-19,116.639999,116.949997,115.099998,115.360001,779300,109.541784
2013-11-20,116.050003,116.050003,114.440002,114.830002,621300,109.038516
2013-11-21,115.0,116.830002,115.0,116.709999,775800,110.823695
2013-11-22,116.589996,118.639999,116.199997,118.620003,1288200,112.637367
2013-11-25,118.779999,120.120003,118.370003,118.68,1096200,112.694338
2013-11-26,118.470001,119.040001,117.709999,117.779999,937600,111.839729
2013-11-27,118.470001,118.589996,117.959999,118.25,534700,112.286025
2013-11-29,118.410004,119.0,117.629997,117.839996,217700,111.8967
2013-12-02,117.82,118.290001,116.870003,117.239998,717000,111.326963
2013-12-03,117.0,117.019997,115.720001,116.540001,926600,110.66227
2013-12-04,115.940002,117.110001,115.190002,116.709999,1186500,110.823695
2013-12-05,116.32,117.610001,116.209999,116.510002,1379100,110.633785
2013-12-06,119.739998,121.580002,118.959999,121.099998,1246000,114.992283
2013-12-09,121.209999,122.519997,120.279999,120.790001,921900,114.69792
2013-12-10,119.550003,120.730003,119.480003,119.690002,894500,113.653401
2013-12-11,114.32,119.839996,114.32,117.989998,1121800,112.039136
2013-12-12,118.389999,118.919998,117.639999,118.269997,1227600,112.305013
2013-12-13,118.75,119.589996,118.150002,118.970001,1136000,112.969713
2013-12-16,119.209999,121.089996,119.209999,120.480003,708900,114.403558
2013-12-17,120.480003,120.769997,119.589996,119.919998,750400,113.871797
2013-12-18,120.32,122.57,119.129997,122.5,967600,116.321675
2013-12-19,122.290001,124.010002,121.800003,123.870003,1063200,117.622581
2013-12-20,124.669998,126.25,123.910004,126.209999,1750100,119.844559
2013-12-23,126.919998,126.959999,125.790001,126.199997,1016500,119.835062
2013-12-24,126.199997,127.389999,125.970001,127.209999,279800,120.794124
2013-12-26,127.339996,128.330002,127.239998,127.879997,521300,121.430331
2013-12-27,128.320007,128.490005,127.669998,128.110001,493800,121.648734
2013-12-30,127.970001,128.889999,127.970001,128.880005,575600,122.379903
2013-12-31,129.610001,129.770004,128.289993,128.639999,455900,122.152002
2014-01-02,128.100006,128.779999,126.989998,127.239998,806800,120.82261
2014-01-03,127.550003,128.460007,126.940002,127.25,683300,120.832107
2014-01-06,127.769997,128.160004,125.839996,125.849998,945300,119.502715
2014-01-07,126.860001,128.039993,126.610001,127.629997,765000,121.192939
2014-01-08,127.279999,128.059998,126.360001,127.68,895100,121.240421
2014-01-09,127.68,128.490005,126.32,126.93,749700,120.528247
2014-01-10,128.169998,128.169998,126.239998,127.199997,1036300,120.784626
2014-01-13,126.419998,127.779999,125.260002,125.620003,1189500,119.28432
2014-01-14,126.470001,128.050003,125.980003,127.760002,947800,121.316388
2014-01-15,128.139999,129.039993,128.0,128.960007,758300,122.455869
2014-01-16,128.220001,129.25,128.110001,129.169998,861600,122.65527
2014-01-17,129.25,129.399994,127.32,127.43,1531200,121.003029
2014-01-21,128.380005,128.970001,126.050003,126.82,1790100,120.423794
2014-01-22,123.519997,124.5,121.529999,122.419998,2854700,116.245708
2014-01-23,120.919998,121.410004,118.510002,118.75,2042600,112.760808
2014-01-24,118.410004,118.57,114.629997,114.629997,1642900,108.848598
2014-01-27,115.540001,115.980003,112.980003,114.379997,1861700,108.611207
2014-01-28,114.82,116.400002,114.620003,115.230003,2823200,109.418343
2014-01-29,114.410004,115.980003,113.900002,114.0,1085700,108.250375
2014-01-30,114.580002,115.040001,114.18,114.550003,1320900,108.772639
2014-01-31,114.260002,114.260002,111.940002,113.370003,1122400,107.652152
2014-02-03,113.209999,113.709999,109.120003,109.389999,2473700,103.872881
2014-02-04,109.870003,111.68,108.660004,110.889999,1795500,105.297228
2014-02-05,111.110001,112.879997,110.209999,112.620003,1705900,106.939979
2014-02-06,111.93,114.370003,111.93,114.279999,1637200,108.980737
2014-02-07,114.93,119.029999,114.739998,118.669998,3005200,113.167168
2014-02-10,118.290001,118.32,115.330002,115.580002,1727700,110.220457
2014-02-11,115.910004,116.739998,114.980003,116.510002,1575900,111.107333
2014-02-12,116.639999,117.660004,116.32,117.209999,760400,111.77487
2014-02-13,114.970001,117.830002,114.970001,116.760002,1131600,111.34574
2014-02-14,117.029999,118.269997,116.449997,117.849998,890500,112.385192
