Date,Open_NOV,High_NOV,Low_NOV,Close_NOV,Volume_NOV,AdjClose_NOV
2013-08-29,74.300003,74.639999,73.87999,74.330005,3038100,61.453727
2013-08-30,74.280001,74.440007,73.839987,74.300003,3076400,61.428922
2013-09-03,75.089998,76.539993,75.089998,75.68,5093000,62.569861
2013-09-04,75.629995,76.979998,75.419993,76.089995,3319100,62.908831
2013-09-05,76.309997,77.689995,76.190004,77.519996,4261900,64.091112
2013-09-06,77.969994,78.369997,77.079999,78.009998,3497800,64.49623
2013-09-09,78.179996,78.579999,78.079996,78.419993,2929500,64.835201
2013-09-10,79.139998,79.139998,78.230001,78.629995,4014200,65.008824
2013-09-11,78.679999,78.900002,77.789995,78.730004,2070400,65.30746
2013-09-12,78.349995,78.519993,77.540007,77.950001,2807400,64.660439
2013-09-13,77.850001,78.299999,77.529997,78.239993,2954000,64.900991
2013-09-16,78.859998,79.180002,78.369997,78.730004,2755800,65.30746
2013-09-17,78.930005,79.100003,78.550004,78.900002,2618700,65.448476
2013-09-18,78.819995,79.749994,78.129992,79.509998,2348900,65.954474
2013-09-19,79.519999,79.98999,79.339999,79.830001,2273100,66.219921
2013-09-20,79.91,80.269998,78.599992,78.809994,4418400,65.373813
2013-09-23,78.469997,79.170001,78.279997,78.5,1638800,65.116669
2013-09-24,79.980006,80.019993,78.009998,78.679999,3731800,65.265981
2013-09-25,78.660006,79.879989,78.660006,79.100003,2589700,65.614379
2013-09-26,79.299996,79.429991,78.849998,79.120005,2468200,65.630971
2013-09-27,78.649996,78.69,77.809997,78.009998,3111300,64.710207
2013-09-30,77.339997,78.529994,77.199993,78.109999,3976900,64.793159
2013-10-01,77.999997,79.089994,77.999997,78.800001,2184000,65.365524
2013-10-02,78.469997,79.489987,78.269988,79.389995,2269100,65.854931
2013-10-03,79.199995,79.459993,78.309991,78.819995,2212300,65.382109
2013-10-04,78.819995,79.949995,78.479998,79.539992,1968400,65.979355
2013-10-07,79.110004,79.419998,78.510001,78.559997,3116000,65.166438
2013-10-08,78.529994,79.220005,78.149994,78.179996,2762100,64.851223
2013-10-09,78.179996,78.22,77.459999,77.770002,2849000,64.511128
2013-10-10,78.489991,79.259992,78.359996,79.259992,2441200,65.747092
2013-10-11,78.910003,79.469994,78.299999,79.320006,2463600,65.796874
2013-10-14,78.830004,80.260006,78.639996,80.079998,2597200,66.427297
2013-10-15,79.589988,80.400002,79.369994,79.949995,2829700,66.319457
2013-10-16,80.309994,81.330001,80.309994,81.149993,3432500,67.31487
2013-10-17,80.999996,81.379988,80.620005,80.989987,2196200,67.182143
2013-10-18,81.699992,82.42999,81.689999,82.159999,3224200,68.152682
2013-10-21,81.980008,82.399996,81.6,81.870007,2512700,67.91213
2013-10-22,82.100002,82.339999,81.189997,81.399999,2896400,67.522252
2013-10-23,80.839999,80.839999,78.510001,78.809994,5142000,65.373813
2013-10-24,78.479998,79.369994,78.249994,79.129997,5422600,65.63926
2013-10-25,82.029996,82.749993,81.129991,82.719999,6942600,68.617208
2013-10-28,82.650001,83.069997,82.110003,82.909999,4149300,68.774815
2013-10-29,82.599988,82.629991,81.379988,81.800001,3997400,67.854059
2013-10-30,82.000002,82.329998,81.259994,81.779999,2617400,67.837467
2013-10-31,81.669997,82.100002,80.859992,81.179996,3128600,67.339757
2013-11-01,81.199989,81.449995,79.799998,80.829998,3306800,67.04943
2013-11-04,81.149993,81.279996,80.419995,80.909997,1824600,67.11579
2013-11-05,80.57,81.149993,79.809991,80.320003,2603800,66.626383
2013-11-06,80.670001,81.440002,80.150005,81.399999,2793000,67.522252
2013-11-07,81.749996,81.779999,80.110001,80.410003,3135100,66.701039
2013-11-08,80.320003,82.249999,80.320003,82.199994,3215200,68.185858
2013-11-11,82.589987,83.189999,81.949997,82.969996,2897300,68.824584
2013-11-12,82.359992,83.189999,82.080001,82.550001,2424400,68.476192
2013-11-13,82.499996,82.619998,81.769998,82.419989,2511800,68.368346
2013-11-14,82.399996,83.600002,81.569997,83.559998,3471800,69.313997
2013-11-15,83.980002,84.71,83.839998,84.299997,3679100,69.927835
2013-11-18,84.379996,84.58999,83.069997,83.449997,3772200,69.22275
2013-11-19,83.500001,83.680001,82.719999,83.160005,3080200,68.982198
2013-11-20,83.289999,83.999996,83.059996,83.359997,2301700,69.148094
2013-11-21,83.819988,84.179995,83.179998,83.859992,3122300,69.562845
2013-11-22,83.939999,84.019989,83.059996,83.659999,2522800,69.396949
2013-11-25,83.120001,83.500001,82.180001,82.609997,2958400,68.525961
2013-11-26,82.599988,82.749993,80.820006,81.749996,3296700,67.81258
2013-11-27,81.51,82.150007,80.889995,81.459996,2287400,67.572021
2013-11-29,81.749996,82.239998,81.399999,81.499999,1437900,67.605204
2013-12-02,81.739995,82.52999,81.01999,81.689999,2795200,67.762811
2013-12-03,81.370004,82.660002,80.999996,82.619998,3135500,68.534256
2013-12-04,82.17,82.650001,81.050001,81.849997,2173300,68.109875
2013-12-05,81.550004,81.859998,81.119999,81.610001,2176500,67.910166
2013-12-06,82.45,82.550001,81.409999,81.58999,2091000,67.893515
2013-12-09,81.249994,81.349994,80.029994,80.19,4880700,66.72854
2013-12-10,79.699989,79.699989,78.800001,79.139998,4516500,65.854802
2013-12-11,79.359993,79.459993,78.249994,78.369997,3101000,65.21406
2013-12-12,78.41,79.129997,78.099989,78.539995,3883300,65.355521
2013-12-13,78.679999,79.259992,78.299999,78.739996,3100200,65.521948
2013-12-16,79.019996,79.100003,78.019999,78.919995,4425700,65.671731
2013-12-17,79.16,79.16,78.069995,78.139993,3008600,65.022667
2013-12-18,77.789995,77.959994,76.59999,77.909998,5552000,64.831281
2013-12-19,77.540007,77.950001,77.169999,77.780003,2728000,64.723109
2013-12-20,78.039992,78.699992,77.759993,78.369997,3832800,65.21406
2013-12-23,78.709993,78.739996,77.670001,77.770002,2799400,64.714787
2013-12-24,77.919998,78.629995,77.770002,78.529994,1293500,65.347199
2013-12-26,78.849998,78.990002,78.620002,78.76999,1700800,65.546907
2013-12-27,79.000003,79.660003,78.900002,79.44,2410000,66.104443
2013-12-30,79.660003,79.730001,78.599992,78.679999,2074500,65.472023
2013-12-31,78.749997,79.609998,78.399999,79.529991,2050400,66.179327
2014-01-02,79.399996,80.260006,78.730004,79.019996,2778500,65.754945
2014-01-03,79.050007,79.839994,78.739996,78.749997,2125300,65.53027
2014-01-06,80.309994,80.320003,79.000003,79.489987,3997600,66.146039
2014-01-07,79.550001,79.879989,79.150008,79.809991,3116200,66.412324
2014-01-08,79.409997,79.429991,77.799996,78.169996,4731200,65.047633
2014-01-09,78.269988,78.269988,77.010001,77.770002,3748800,64.714787
2014-01-10,77.809997,78.389998,77.410003,78.050002,2899100,64.947783
2014-01-13,77.899997,78.169996,76.550002,76.739994,4459800,63.857685
2014-01-14,76.789998,77.639999,76.569995,77.529997,3468200,64.515071
2014-01-15,77.699996,77.899997,76.889999,77.18,3766500,64.223828
2014-01-16,77.330005,77.459999,76.830002,77.160006,2069000,64.207191
2014-01-17,77.600003,77.600003,76.789998,76.969998,3135900,64.049079
2014-01-21,77.540007,77.979995,76.369994,77.149997,4060800,64.198861
2014-01-22,77.300002,77.720006,77.089991,77.580002,2420800,64.556682
2014-01-23,77.149997,77.149997,75.809995,76.120006,8823200,63.341774
2014-01-24,75.429994,75.529995,73.979999,74.000001,8932100,61.577654
2014-01-27,73.919994,74.199994,73.190004,73.309998,5944200,61.003482
2014-01-28,73.459995,73.609991,72.940007,73.309998,4722000,61.003482
2014-01-29,73.029998,73.730002,72.669991,73.029998,4274200,60.770485
2014-01-30,73.24,74.089992,73.110006,73.649995,5357500,61.286403
2014-01-31,74.799997,75.660007,73.14,75.009999,10605000,62.418104
2014-02-03,75.189998,75.189998,73.329991,73.749995,8287700,61.369617
2014-02-04,74.169999,74.729999,74.010002,74.510005,4148000,62.002044
2014-02-05,74.199994,74.349999,73.099996,73.299997,5730600,60.99516
2014-02-06,73.639994,74.500004,73.340001,74.059998,4600800,61.627579
2014-02-07,74.529998,75.169988,74.099993,75.069996,4708400,62.468029
2014-02-10,74.959994,75.02,74.190001,74.999989,3957200,62.409775
2014-02-11,74.929992,75.759999,74.850001,75.599993,4878500,62.909056
2014-02-12,76.099995,76.190004,75.690001,76.019997,3374800,63.258554
2014-02-13,75.639996,76.129998,75.330002,75.940006,5764500,63.191992
2014-02-14,76.050008,76.779997,75.660007,76.419999,5616600,63.591408
2014-02-18,76.519999,76.550002,75.249995,76.399997,3467100,63.574764
2014-02-19,76.25,77.249997,76.029998,76.459994,4256000,63.624689
2014-02-20,76.459994,76.669996,75.910004,76.380004,4133100,63.558127
2014-02-21,76.070001,76.099995,74.65,74.799997,5837900,62.243355
2014-02-24,74.979996,76.809992,74.979996,75.940006,7012900,63.191992
2014-02-25,75.510002,75.550005,73.849996,74.829991,6238700,62.268314
2014-02-26,74.529998,74.790004,73.859997,74.339998,4070100,61.860576
2014-02-27,74.500004,75.009999,74.269991,74.699996,5921400,62.160141
2014-02-28,74.959994,77.400002,74.869995,77.039995,7119000,64.107326
2014-03-03,76.579996,77.589994,76.320007,77.019994,4378400,64.090682
2014-03-04,77.75,78.149994,77.129995,77.84,3249800,64.773034
2014-03-05,77.75,78.149994,77.099992,77.48001,3349400,64.473475
2014-03-06,77.449998,78.349995,77.28,78.230001,2069000,65.097566
2014-03-07,78.660006,79.080001,78.259995,79.06,4011800,65.788233
2014-03-10,78.830004,79.019996,78.230001,78.910003,2701000,65.663416
2014-03-11,79.010003,79.120005,77.729998,78.079996,3541400,64.972742
2014-03-12,77.290001,77.639999,76.609999,77.309994,5366200,64.546941
2014-03-13,77.259998,77.319995,74.529998,75.179997,8685900,62.768583
2014-03-14,75.259996,75.649997,74.349999,74.599996,4384200,62.284334
2014-03-17,74.280001,74.959994,73.099996,74.069999,6680800,61.841834
2014-03-18,74.410004,75.089998,74.139997,74.290002,3863000,62.025517
2014-03-19,74.230005,74.519997,73.589998,73.989992,4549600,61.775035
2014-03-20,73.869998,74.300003,73.309998,73.719993,5436800,61.54961
2014-03-21,74.510005,75.02,74.120003,74.470001,6220200,62.1758
2014-03-24,74.550008,75.09999,73.869998,74.149998,3407000,61.908626
2014-03-25,74.690004,74.959994,74.429997,74.780004,2964700,62.434624
2014-03-26,75.139994,75.489991,74.599996,74.769994,3350100,62.426268
2014-03-27,74.750001,76.209997,74.690004,76.029998,4880200,63.478258
2014-03-28,76.589989,77.699996,76.039998,77.670001,4223600,64.847514
2014-03-31,77.899997,77.999997,77.309994,77.869994,4029200,65.01449
2014-04-01,77.820006,78.249994,77.290001,78.059994,3250400,65.173124
2014-04-02,78.230001,78.610001,77.979995,78.449995,3623800,65.49874
2014-04-03,78.449995,78.910003,78.050002,78.160003,3157400,65.256622
2014-04-04,78.629995,79.450001,78.289998,78.959999,4082200,65.924547
2014-04-07,78.539995,78.720003,77.110002,77.19,4294400,64.446757
2014-04-08,77.0,78.5,76.940003,78.12,3946000,65.223223
2014-04-09,78.359996,78.870008,77.710005,78.760006,2948800,65.757571
2014-04-10,78.749997,79.479995,78.169996,78.610001,3511400,65.632331
2014-04-11,78.19999,78.870008,77.699996,78.160003,3969900,65.256622
2014-04-14,78.399999,79.919992,78.169996,79.509998,4695700,66.383747
2014-04-15,79.579996,81.109998,79.339999,80.710004,4652400,67.385645
2014-04-16,81.179996,81.749996,80.639998,81.289997,3898600,67.869888
2014-04-17,81.529993,82.749993,81.149993,82.369993,5142100,68.771588
2014-04-21,82.219996,82.550001,81.839996,82.439999,2544400,68.830037
