Date,Open_CVS,High_CVS,Low_CVS,Close_CVS,Volume_CVS,AdjClose_CVS
2013-09-27,58.080002,58.080002,57.66,57.799999,3481200,55.495374
2013-09-30,57.470001,57.650002,56.669998,56.75,7556700,54.487241
2013-10-01,56.759998,57.93,56.759998,57.540001,7224600,55.245743
2013-10-02,57.16,57.200001,56.599998,57.099998,6636800,54.823284
2013-10-03,57.189999,57.279999,56.439999,56.639999,7581900,54.381626
2013-10-04,56.52,57.080002,56.32,56.880001,5045400,54.612058
2013-10-07,56.349998,57.119999,56.34,56.73,4334100,54.468038
2013-10-08,57.02,57.990002,57.009998,57.049999,8410300,54.775278
2013-10-09,57.110001,58.290001,56.950001,58.040001,9597600,55.725806
2013-10-10,58.560001,58.91,58.279999,58.720001,6285400,56.378693
2013-10-11,58.709999,59.599998,58.700001,59.57,4879100,57.1948
2013-10-14,59.150002,59.790001,59.0,59.689999,3496500,57.310015
2013-10-15,59.549999,59.599998,58.950001,59.060001,5212100,56.705137
2013-10-16,59.43,59.43,58.950001,59.16,7629800,56.801148
2013-10-17,58.540001,60.07,57.849998,60.0,5550400,57.827586
2013-10-18,60.41,61.23,60.209999,61.009998,8490100,58.801015
2013-10-21,60.860001,61.209999,60.290001,60.380001,4524000,58.193828
2013-10-22,60.580002,62.91,60.380001,61.380001,10257700,59.157621
2013-10-23,61.080002,61.779999,60.919998,61.459999,6285100,59.234723
2013-10-24,61.43,62.220001,61.290001,62.07,5585700,59.822637
2013-10-25,61.990002,62.119999,61.080002,61.41,5447800,59.186534
2013-10-28,61.68,62.419998,61.450001,61.740002,6443100,59.504588
2013-10-29,61.869999,62.650002,61.849998,62.549999,5547600,60.285258
2013-10-30,62.549999,62.66,61.900002,62.220001,4007900,59.967208
2013-10-31,62.200001,62.639999,61.869999,62.259998,5156500,60.005757
2013-11-01,62.419998,62.900002,62.419998,62.59,5112300,60.32381
2013-11-04,62.709999,62.84,61.93,61.98,6774100,59.735896
2013-11-05,63.48,64.440002,62.610001,63.220001,10424900,60.931001
2013-11-06,63.779999,63.970001,63.5,63.869999,6826300,61.557464
2013-11-07,63.84,64.0,63.290001,63.540001,6027200,61.239414
2013-11-08,63.540001,63.900002,63.290001,63.779999,6221000,61.470723
2013-11-11,63.869999,64.160004,63.740002,63.93,2994100,61.615293
2013-11-12,63.740002,64.040001,63.549999,63.959999,4380700,61.644206
2013-11-13,64.440002,64.489998,63.68,64.379997,4085000,62.048997
2013-11-14,64.43,65.449997,64.279999,65.269997,4630900,62.906772
2013-11-15,65.110001,65.699997,65.040001,65.620003,3816100,63.244106
2013-11-18,65.599998,65.690002,65.239998,65.440002,4680200,63.070623
2013-11-19,65.540001,65.75,65.160004,65.220001,4042200,62.858587
2013-11-20,65.339996,65.739998,65.150002,65.419998,3642300,63.051343
2013-11-21,65.43,66.18,65.400002,66.089996,4072100,63.697082
2013-11-22,65.980003,66.709999,65.980003,66.68,4491400,64.265724
2013-11-25,66.709999,66.989998,66.559998,66.779999,3546600,64.362102
2013-11-26,66.660004,67.199997,66.059998,66.089996,5557500,63.697082
2013-11-27,66.379997,66.959999,66.220001,66.760002,4943600,64.342829
2013-11-29,67.089996,67.639999,66.900002,66.959999,3940100,64.535585
2013-12-02,67.099998,67.5,66.239998,66.650002,4813000,64.236812
2013-12-03,66.080002,66.949997,66.059998,66.75,4513400,64.333189
2013-12-04,66.480003,66.660004,65.449997,66.120003,5261300,63.726002
2013-12-05,66.059998,66.529999,65.769997,65.870003,4088300,63.485054
2013-12-06,66.32,66.970001,66.269997,66.75,4028600,64.333189
2013-12-09,66.879997,67.089996,66.209999,66.730003,5023400,64.313917
2013-12-10,66.599998,68.599998,66.230003,67.989998,9875700,65.528291
2013-12-11,68.019997,68.730003,67.93,68.139999,7210300,65.672861
2013-12-12,68.279999,68.300003,67.480003,67.57,4907400,65.123499
2013-12-13,67.720001,67.900002,67.0,67.309998,3883000,64.872911
2013-12-16,67.650002,68.360001,67.440002,67.790001,4879600,65.335535
2013-12-17,67.849998,67.910004,66.769997,66.809998,5943300,64.391015
2013-12-18,67.120003,69.690002,67.120003,69.690002,10322500,67.166743
2013-12-19,69.639999,70.410004,69.379997,70.139999,5950000,67.600447
2013-12-20,69.949997,70.870003,69.769997,70.059998,14986500,67.523342
2013-12-23,70.5,70.739998,70.120003,70.519997,3847700,67.966686
2013-12-24,70.559998,71.290001,70.559998,70.980003,1698200,68.410037
2013-12-26,71.0,71.400002,70.989998,71.279999,2371500,68.699171
2013-12-27,71.349998,71.989998,71.309998,71.559998,2440400,68.969032
2013-12-30,71.389999,71.849998,71.389999,71.580002,2513600,68.988312
2013-12-31,71.800003,71.970001,71.300003,71.57,2301600,68.978672
2014-01-02,71.160004,71.370003,70.18,70.400002,4485800,67.851036
2014-01-03,70.550003,70.779999,70.260002,70.550003,3885500,67.995606
2014-01-06,70.75,70.830002,69.300003,69.309998,6345100,66.800497
2014-01-07,69.529999,69.75,69.220001,69.669998,4524200,67.147463
2014-01-08,69.779999,69.93,69.150002,69.769997,5067700,67.243841
2014-01-09,70.449997,70.589996,69.330002,69.919998,4960900,67.388412
2014-01-10,69.809998,70.0,68.830002,69.510002,6859100,66.99326
2014-01-13,69.330002,69.68,68.43,68.550003,3638100,66.06802
2014-01-14,68.620003,68.839996,68.139999,68.489998,5835700,66.010187
2014-01-15,68.629997,69.0,67.879997,68.290001,5842200,65.817432
2014-01-16,68.190002,68.279999,67.760002,68.129997,5865400,65.663221
2014-01-17,68.209999,68.260002,67.82,67.970001,4551300,65.509018
2014-01-21,68.610001,68.620003,68.059998,68.32,6548600,66.113834
2014-01-22,68.650002,69.660004,68.599998,69.169998,6294500,66.936385
2014-01-23,68.709999,68.779999,68.099998,68.470001,5633800,66.258992
2014-01-24,68.370003,68.43,67.629997,67.629997,5717100,65.446113
2014-01-27,67.660004,67.949997,67.07,67.529999,7289100,65.349344
2014-01-28,67.660004,68.779999,67.660004,68.519997,5159100,66.307373
2014-01-29,68.0,68.059998,67.160004,67.349998,8339300,65.175156
2014-01-30,67.790001,68.239998,67.330002,67.650002,5060500,65.465471
2014-01-31,66.790001,68.07,66.07,67.720001,7388500,65.533211
2014-02-03,67.519997,67.669998,65.68,65.790001,7016400,63.665533
2014-02-04,66.449997,66.769997,65.709999,66.110001,6137800,63.9752
2014-02-05,65.059998,66.0,64.949997,65.440002,10092700,63.326837
2014-02-06,65.470001,66.139999,65.309998,66.110001,5927800,63.9752
2014-02-07,66.010002,66.980003,65.959999,66.440002,6206000,64.294545
2014-02-10,66.419998,67.0,66.360001,66.940002,8584200,64.778399
2014-02-11,69.709999,69.709999,68.209999,68.769997,13618000,66.5493
2014-02-12,68.650002,69.099998,68.389999,68.540001,5947700,66.326731
2014-02-13,68.199997,69.57,68.089996,69.480003,6027800,67.236379
2014-02-14,69.349998,70.190002,69.120003,69.900002,5127000,67.642815
2014-02-18,70.480003,70.550003,70.040001,70.32,6868500,68.049251
2014-02-19,70.160004,70.720001,69.919998,70.099998,5624400,67.836354
2014-02-20,70.209999,71.379997,70.07,71.309998,5607900,69.00728
2014-02-21,71.18,71.660004,71.129997,71.199997,4908400,68.900832
2014-02-24,71.470001,72.120003,71.349998,71.370003,4915900,69.065348
2014-02-25,71.480003,72.199997,71.370003,72.160004,4868100,69.829838
2014-02-26,72.18,72.629997,72.0,72.199997,5260200,69.86854
2014-02-27,72.129997,72.300003,71.690002,72.160004,4999500,69.829838
2014-02-28,72.25,73.620003,72.139999,73.139999,7556300,70.778188
2014-03-03,72.589996,73.099998,72.260002,72.589996,5767500,70.245946
2014-03-04,73.269997,73.389999,72.879997,73.099998,5744700,70.739479
2014-03-05,73.150002,73.580002,73.029999,73.18,4611200,70.816897
2014-03-06,73.889999,73.889999,72.980003,73.220001,3713900,70.855607
2014-03-07,73.489998,73.779999,73.129997,73.480003,3726600,71.107213
2014-03-10,73.419998,73.699997,73.129997,73.57,4067700,71.194303
2014-03-11,73.669998,73.699997,72.5,72.699997,4723800,70.352394
2014-03-12,72.370003,72.879997,72.050003,72.879997,4015700,70.526582
2014-03-13,73.080002,73.279999,72.360001,72.5,5119400,70.158855
2014-03-14,72.300003,73.510002,72.300003,72.75,5486000,70.400782
2014-03-17,72.800003,74.410004,72.800003,74.360001,6306200,71.958793
2014-03-18,74.419998,74.449997,73.419998,73.690002,5064000,71.310431
2014-03-19,73.800003,74.239998,73.059998,73.510002,4331600,71.136243
2014-03-20,73.360001,74.120003,73.260002,73.989998,3550500,71.600739
2014-03-21,74.559998,74.949997,73.849998,74.949997,14439400,72.529738
2014-03-24,74.510002,74.669998,73.730003,74.349998,8511600,71.949114
2014-03-25,74.720001,75.050003,74.459999,74.949997,5216500,72.529738
2014-03-26,75.779999,76.360001,75.120003,75.300003,7771800,72.868442
2014-03-27,74.690002,75.150002,74.010002,74.129997,5315700,71.736217
2014-03-28,74.300003,74.5,73.849998,74.260002,5220200,71.862024
2014-03-31,74.809998,75.230003,74.559998,74.860001,4355100,72.442648
2014-04-01,74.559998,75.089996,74.110001,74.290001,5298500,71.891054
2014-04-02,73.900002,75.110001,73.849998,74.769997,5194600,72.35555
2014-04-03,74.75,75.339996,74.660004,75.239998,4342400,72.810374
2014-04-04,75.559998,76.0,74.589996,74.690002,5133900,72.278139
2014-04-07,74.800003,74.800003,73.82,73.830002,5449200,71.445909
2014-04-08,73.760002,73.989998,73.07,73.18,8632600,70.816897
2014-04-09,73.230003,74.480003,73.169998,74.449997,5787200,72.045884
2014-04-10,74.489998,75.410004,72.93,72.93,6124000,70.57497
2014-04-11,72.550003,73.220001,72.370003,72.580002,5611800,70.236274
2014-04-14,73.169998,73.519997,72.769997,73.370003,5049300,71.000764
2014-04-15,73.589996,73.910004,72.379997,73.440002,5297900,71.068504
2014-04-16,74.07,74.239998,73.510002,73.910004,4660000,71.523328
2014-04-17,73.349998,74.099998,73.32,73.739998,5442000,71.625313
2014-04-21,73.629997,74.040001,73.510002,73.669998,5247400,71.557321
2014-04-22,73.839996,73.860001,73.220001,73.239998,5001600,71.139652
2014-04-23,73.239998,73.629997,72.970001,73.089996,3499300,70.993952
2014-04-24,73.269997,73.639999,72.970001,73.07,5217900,70.974529
2014-04-25,73.0,73.629997,72.970001,73.239998,4397100,71.139652
2014-04-28,73.709999,74.57,73.25,73.610001,7684400,71.499044
2014-04-29,73.669998,74.059998,73.43,73.470001,5027100,71.363059
2014-04-30,73.120003,73.18,72.440002,72.720001,8734100,70.634567
2014-05-01,72.440002,73.279999,72.440002,73.089996,7016700,70.993952
2014-05-02,72.860001,73.940002,72.43,73.860001,6912000,71.741874
2014-05-05,73.75,75.699997,73.339996,74.980003,6211400,72.829758
2014-05-06,74.900002,74.989998,74.309998,74.440002,4329800,72.305243
2014-05-07,74.809998,76.0,74.379997,75.900002,5480200,73.723373
2014-05-08,75.730003,76.230003,75.370003,75.860001,6199400,73.684519
2014-05-09,75.779999,76.440002,75.410004,76.279999,4212500,74.092473
2014-05-12,76.5,77.129997,76.419998,76.82,4334100,74.616988
2014-05-13,76.800003,77.0,76.419998,76.550003,3476700,74.354734
2014-05-14,76.160004,76.480003,75.900002,76.0,2814000,73.820504
2014-05-15,75.970001,76.0,74.739998,75.559998,3799900,73.393119
2014-05-16,75.559998,76.68,75.470001,76.57,5378500,74.374157
2014-05-19,76.269997,76.690002,76.040001,76.269997,4314500,74.082758
2014-05-20,76.269997,76.529999,75.809998,75.93,2931700,73.752511
2014-05-21,76.309998,76.800003,76.099998,76.699997,3370000,74.500426
2014-05-22,76.639999,77.370003,76.529999,77.209999,3546400,74.995803
2014-05-23,77.330002,77.410004,76.989998,77.120003,2494100,74.908387
2014-05-27,77.300003,77.330002,77.0,77.169998,2747300,74.956949
2014-05-28,77.230003,77.75,77.199997,77.25,3744700,75.034657
2014-05-29,77.510002,77.860001,77.07,77.660004,3321400,75.432902
2014-05-30,77.800003,78.489998,77.68,78.32,5286500,76.073971
2014-06-02,78.360001,78.599998,78.059998,78.300003,2151100,76.054548
2014-06-03,78.25,78.480003,77.68,77.709999,2946200,75.481464
2014-06-04,77.790001,78.230003,77.370003,78.160004,2891900,75.918564
2014-06-05,77.889999,78.860001,77.669998,78.620003,3309800,76.365371
2014-06-06,78.839996,79.43,78.660004,78.919998,2978500,76.656763
2014-06-09,78.82,78.849998,78.370003,78.550003,2890000,76.297379
2014-06-10,78.43,78.459999,77.800003,78.019997,2704800,75.782572
2014-06-11,77.739998,78.0,77.269997,77.32,3125500,75.102649
2014-06-12,77.139999,77.25,75.82,75.980003,3777700,73.801081
2014-06-13,76.269997,76.339996,75.370003,75.860001,3107200,73.684519
2014-06-16,75.75,76.360001,75.580002,76.139999,3992800,73.956488
2014-06-17,76.089996,76.480003,75.910004,76.199997,2780300,74.014765
2014-06-18,76.870003,77.389999,76.120003,77.360001,3481600,75.141503
2014-06-19,77.470001,77.739998,77.32,77.449997,4535000,75.228918
2014-06-20,77.730003,77.879997,76.720001,76.790001,6127200,74.587849
2014-06-23,76.769997,76.779999,76.0,76.32,3573100,74.131327
2014-06-24,75.709999,76.239998,74.639999,75.480003,5865300,73.315419
2014-06-25,75.559998,75.790001,75.07,75.459999,4240500,73.295989
2014-06-26,75.470001,76.059998,75.110001,75.540001,4008400,73.373696
2014-06-27,75.449997,75.779999,75.190002,75.720001,7274100,73.548535
2014-06-30,75.739998,76.139999,75.209999,75.370003,3982700,73.208573
2014-07-01,75.889999,76.330002,75.419998,76.040001,3361300,73.859357
2014-07-02,75.989998,76.730003,75.75,76.25,2759100,74.063334
2014-07-03,76.419998,76.93,76.309998,76.830002,2040800,74.626703
2014-07-07,76.610001,76.989998,76.480003,76.669998,2439600,74.471288
2014-07-08,76.580002,76.660004,76.18,76.529999,3318100,74.335303
2014-07-09,76.849998,76.959999,76.25,76.839996,3127300,74.636411
2014-07-10,76.239998,76.93,76.040001,76.610001,2911700,74.413011
2014-07-11,76.550003,77.029999,76.300003,76.900002,2269000,74.694695
2014-07-14,77.129997,77.540001,77.099998,77.290001,2272700,75.073511
2014-07-15,77.209999,77.650002,76.919998,77.410004,3502300,75.190072
2014-07-16,77.690002,77.849998,76.900002,77.029999,2796300,74.820965
2014-07-17,76.620003,77.010002,76.089996,76.110001,2418500,74.192218
2014-07-18,76.32,77.519997,76.239998,77.470001,3247700,75.51795
2014-07-21,76.989998,77.290001,76.550003,77.040001,3152200,75.098785
2014-07-22,77.110001,78.050003,77.019997,77.870003,2697100,75.907873
2014-07-23,77.82,78.190002,77.57,78.129997,2314500,76.161316
2014-07-24,78.339996,79.010002,78.160004,78.889999,3798100,76.902168
2014-07-25,78.75,79.209999,78.610001,79.120003,3295000,77.126376
2014-07-28,79.0,79.150002,78.190002,78.379997,4278500,76.405017
2014-07-29,78.489998,78.639999,77.809998,77.809998,3372500,75.84938
