Date,Open_SLG,High_SLG,Low_SLG,Close_SLG,Volume_SLG,AdjClose_SLG
2015-01-12,126.18,128.059998,124.940002,127.720001,796300,124.002253
2015-01-13,128.229996,128.550003,126.5,127.419998,573900,123.710982
2015-01-14,126.769997,128.449997,125.889999,128.169998,576300,124.439151
2015-01-15,128.289993,128.710007,127.489998,128.309998,605100,124.575075
2015-01-16,128.080002,128.399994,127.269997,128.0,711500,124.274101
2015-01-20,128.039993,128.509995,127.330002,127.75,1043900,124.031378
2015-01-21,127.75,128.169998,126.970001,127.720001,569400,124.002253
2015-01-22,128.0,129.0,126.900002,128.639999,1021100,124.895471
2015-01-23,127.860001,128.929993,127.419998,128.509995,528100,124.769251
2015-01-26,128.539993,130.559998,128.009995,130.559998,522400,126.759581
2015-01-27,129.779999,130.75,129.570007,130.309998,460700,126.516858
2015-01-28,130.570007,131.639999,129.559998,130.020004,866000,126.235306
2015-01-29,130.279999,130.770004,127.889999,129.610001,732700,125.837237
2015-01-30,128.289993,128.860001,125.980003,126.0,926100,122.332318
2015-02-02,126.330002,126.879997,123.550003,126.239998,763400,122.56533
2015-02-03,125.220001,127.620003,124.790001,127.610001,554500,123.895454
2015-02-04,126.949997,127.980003,126.160004,127.389999,357100,123.681857
2015-02-05,127.43,129.419998,127.230003,129.380005,438500,125.613936
2015-02-06,128.979996,128.990005,126.860001,127.580002,1505300,123.866329
2015-02-09,127.279999,128.550003,126.550003,126.589996,775800,122.905141
2015-02-10,127.160004,127.660004,126.019997,127.410004,508800,123.701279
2015-02-11,127.669998,128.119995,126.0,127.459999,391100,123.749819
2015-02-12,126.800003,129.5,126.279999,129.240005,499700,125.478012
2015-02-13,129.339996,129.880005,127.93,128.589996,376600,124.846924
2015-02-17,128.270004,130.220001,127.870003,128.410004,400800,124.67217
2015-02-18,128.660004,130.190002,127.699997,129.929993,510500,126.147915
2015-02-19,129.360001,129.720001,126.879997,127.169998,406700,123.46826
2015-02-20,126.739998,128.850006,126.379997,128.639999,477700,124.895471
2015-02-23,129.229996,129.949997,127.739998,129.75,536600,125.973161
2015-02-24,129.479996,129.479996,125.809998,126.879997,721200,123.1867
2015-02-25,126.790001,128.699997,126.529999,127.120003,390800,123.419719
2015-02-26,127.32,127.32,125.5,125.760002,425100,122.099307
2015-02-27,126.07,127.010002,124.82,126.93,629600,123.235248
2015-03-02,127.209999,129.100006,126.769997,127.889999,405700,124.167303
2015-03-03,127.639999,128.660004,126.940002,128.110001,326400,124.3809
2015-03-04,127.690002,128.550003,126.739998,127.360001,377000,123.652731
2015-03-05,127.849998,129.360001,127.360001,127.910004,384800,124.186725
2015-03-06,126.529999,126.529999,123.110001,123.540001,669000,119.943926
2015-03-09,124.480003,125.339996,123.849998,125.169998,630400,121.526477
2015-03-10,124.82,125.660004,123.849998,124.230003,1200300,120.613844
2015-03-11,124.610001,124.830002,123.730003,124.0,663300,120.390536
2015-03-12,124.949997,127.400002,124.769997,127.349998,689300,123.64302
2015-03-13,127.400002,127.68,126.290001,127.419998,580500,123.710982
2015-03-16,128.300003,129.389999,127.690002,128.389999,1444700,124.652748
2015-03-17,128.050003,129.320007,127.449997,129.139999,1081300,125.380917
2015-03-18,128.759995,130.809998,127.050003,130.600006,996200,126.798425
2015-03-19,130.130005,131.520004,129.839996,130.419998,1289800,126.623657
2015-03-20,130.869995,135.809998,130.860001,134.0,16474500,130.09945
2015-03-23,133.179993,135.089996,132.869995,133.419998,1072600,129.536331
2015-03-24,133.100006,134.020004,131.240005,131.630005,1044300,127.798442
2015-03-25,131.830002,132.100006,128.710007,129.279999,693300,125.516841
2015-03-26,129.029999,129.139999,126.860001,128.279999,858900,124.54595
2015-03-27,127.849998,128.550003,127.18,127.739998,576400,124.604481
2015-03-30,128.25,129.759995,127.519997,129.550003,601800,126.370057
2015-03-31,129.160004,129.940002,128.149994,128.380005,897300,125.228778
2015-04-01,128.649994,128.729996,127.0,127.949997,594100,124.809325
2015-04-02,127.720001,130.089996,127.720001,129.880005,514600,126.691959
2015-04-06,130.330002,131.990005,129.490005,131.639999,563800,128.408753
2015-04-07,131.399994,131.570007,129.429993,129.479996,617500,126.301769
2015-04-08,129.449997,130.449997,129.449997,130.009995,470200,126.818758
2015-04-09,129.720001,130.020004,127.0,127.099998,587700,123.980191
2015-04-10,128.199997,128.940002,127.300003,127.849998,378600,124.711781
2015-04-13,127.370003,128.270004,127.370003,127.540001,492400,124.409393
2015-04-14,127.699997,129.080002,127.699997,128.320007,492500,125.170253
2015-04-15,128.389999,129.889999,126.779999,126.870003,517500,123.755841
2015-04-16,126.5,128.210007,126.230003,127.739998,321600,124.604481
2015-04-17,127.550003,127.809998,125.599998,126.68,549900,123.570502
2015-04-20,126.75,127.779999,126.400002,127.029999,560300,123.911909
2015-04-21,127.43,128.679993,127.43,128.119995,555700,124.975151
2015-04-22,128.089996,129.479996,127.620003,128.509995,828100,125.355577
2015-04-23,128.509995,129.440002,126.129997,127.349998,794400,124.224054
2015-04-24,127.330002,129.179993,126.730003,128.820007,829300,125.65798
2015-04-27,129.240005,130.240005,128.559998,129.149994,581400,125.979867
2015-04-28,128.5,128.5,127.160004,127.75,503700,124.614237
2015-04-29,126.769997,127.540001,123.760002,124.059998,645900,121.01481
2015-04-30,123.610001,124.080002,121.580002,122.360001,799000,119.356541
2015-05-01,122.779999,124.309998,122.529999,122.720001,671300,119.707705
2015-05-04,123.169998,124.349998,123.139999,123.650002,529000,120.614878
2015-05-05,123.080002,123.669998,119.82,120.190002,667200,117.239808
2015-05-06,120.0,120.650002,118.559998,119.330002,600500,116.400917
2015-05-07,119.510002,121.730003,118.989998,121.160004,547000,118.186
2015-05-08,122.510002,124.959999,122.389999,123.010002,529000,119.990588
2015-05-11,122.470001,123.589996,120.669998,121.129997,454900,118.15673
2015-05-12,120.290001,122.18,119.559998,121.529999,486000,118.546913
2015-05-13,122.029999,122.900002,119.839996,120.269997,580200,117.317839
2015-05-14,121.010002,122.870003,120.730003,122.790001,449000,119.775987
2015-05-15,122.720001,124.68,122.720001,123.720001,1006100,120.683159
2015-05-18,122.870003,123.690002,121.75,121.870003,915900,118.878571
2015-05-19,121.699997,121.809998,120.199997,120.370003,903800,117.41539
2015-05-20,120.389999,121.370003,120.0,120.610001,968800,117.649497
2015-05-21,120.730003,121.139999,118.849998,119.290001,682000,116.361898
2015-05-22,119.290001,120.459999,118.650002,119.209999,713600,116.28386
2015-05-26,119.089996,119.489998,118.360001,119.18,606000,116.254598
2015-05-27,119.07,120.650002,118.970001,120.480003,420800,117.522691
2015-05-28,120.110001,121.120003,119.129997,119.940002,521900,116.995945
2015-05-29,120.089996,120.480003,118.43,118.660004,980500,115.747365
2015-06-01,118.809998,121.169998,118.260002,121.0,731800,118.029923
2015-06-02,120.239998,120.290001,118.919998,119.760002,436700,116.820363
2015-06-03,119.550003,120.75,118.300003,118.82,713900,115.903434
2015-06-04,118.410004,118.919998,117.410004,117.629997,751400,114.742641
2015-06-05,116.779999,116.919998,115.620003,116.269997,737800,113.416023
2015-06-08,116.269997,116.540001,115.370003,115.410004,517800,112.57714
2015-06-09,115.410004,115.709999,114.330002,114.57,593100,111.757755
2015-06-10,114.75,116.07,113.989998,115.040001,692400,112.216219
2015-06-11,115.889999,116.370003,115.209999,115.900002,574600,113.05511
2015-06-12,115.980003,116.599998,114.790001,114.940002,592000,112.118675
2015-06-15,114.540001,114.989998,112.900002,114.129997,1411300,111.328552
2015-06-16,114.190002,115.139999,113.959999,114.989998,703100,112.167443
2015-06-17,115.010002,115.830002,114.209999,115.629997,667400,112.791733
2015-06-18,116.0,117.660004,115.129997,116.529999,959900,113.669643
2015-06-19,116.18,116.349998,115.0,115.360001,964400,112.528364
2015-06-22,115.32,116.18,114.25,114.370003,631500,111.562667
2015-06-23,114.25,115.660004,113.629997,113.830002,797800,111.035921
2015-06-24,114.010002,114.580002,113.440002,113.510002,549800,110.723776
2015-06-25,113.059998,113.559998,112.129997,112.139999,743000,109.387401
2015-06-26,111.589996,112.669998,111.18,111.720001,1145500,109.563927
2015-06-29,112.349998,112.589996,109.959999,110.029999,701600,107.90654
2015-06-30,110.720001,111.260002,109.449997,109.889999,785300,107.769242
2015-07-01,110.620003,111.959999,109.580002,111.959999,1021400,109.799293
2015-07-02,112.629997,114.029999,112.540001,112.739998,846300,110.564239
2015-07-06,112.330002,113.849998,111.050003,113.559998,643200,111.368413
2015-07-07,114.0,115.489998,112.470001,114.959999,601300,112.741396
2015-07-08,114.349998,115.269997,113.93,114.099998,605200,111.897993
2015-07-09,114.75,115.040001,113.529999,113.93,583000,111.731275
2015-07-10,114.650002,115.589996,114.230003,114.93,366800,112.711976
2015-07-13,113.980003,116.040001,113.360001,114.260002,730100,112.054909
2015-07-14,114.209999,114.959999,112.620003,114.400002,668500,112.192206
2015-07-15,113.93,114.589996,113.449997,114.400002,377600,112.192206
2015-07-16,115.080002,115.529999,114.730003,115.220001,632900,112.996381
2015-07-17,114.940002,115.339996,114.160004,114.519997,376700,112.309885
2015-07-20,114.300003,114.989998,113.760002,114.669998,450700,112.456992
2015-07-21,114.540001,115.220001,113.949997,114.580002,549100,112.368733
2015-07-22,114.459999,115.419998,114.059998,114.82,406700,112.604099
2015-07-23,114.620003,115.199997,111.919998,112.739998,793000,110.564239
2015-07-24,112.739998,113.970001,112.129997,113.199997,624700,111.01536
2015-07-27,113.529999,114.099998,112.919998,113.290001,717300,111.103627
2015-07-28,113.400002,114.110001,112.910004,113.669998,473900,111.476291
2015-07-29,113.559998,114.720001,112.790001,114.610001,697700,112.398152
2015-07-30,114.25,114.949997,113.809998,114.209999,582800,112.00587
2015-07-31,114.550003,115.989998,113.489998,115.139999,819800,112.917923
2015-08-03,115.139999,115.879997,114.690002,115.660004,445800,113.427892
2015-08-04,115.370003,116.309998,113.089996,114.720001,511200,112.50603
2015-08-05,115.07,115.260002,113.209999,113.849998,533200,111.652817
2015-08-06,113.43,114.029999,112.0,113.809998,472900,111.613589
2015-08-07,113.510002,114.57,112.699997,113.620003,479500,111.42726
2015-08-10,114.269997,114.440002,113.230003,113.699997,570300,111.505711
2015-08-11,113.089996,115.160004,113.089996,114.489998,508600,112.280466
2015-08-12,113.559998,114.889999,113.419998,114.730003,441800,112.515839
2015-08-13,114.07,115.800003,113.080002,115.690002,682200,113.457311
2015-08-14,115.360001,116.349998,114.419998,115.940002,668800,113.702487
2015-08-17,116.099998,117.059998,115.190002,116.970001,520200,114.712608
2015-08-18,116.730003,116.889999,116.059998,116.690002,407700,114.438012
2015-08-19,116.050003,116.639999,115.099998,116.059998,405000,113.820166
2015-08-20,114.830002,115.230003,113.849998,113.980003,861800,111.780313
2015-08-21,113.559998,113.879997,111.529999,111.580002,650000,109.426629
2015-08-24,107.5,109.370003,104.639999,105.25,1398900,103.21879
2015-08-25,107.370003,107.449997,101.849998,101.889999,1105200,99.923633
2015-08-26,103.720001,105.220001,102.410004,105.010002,1077300,102.983423
2015-08-27,106.010002,107.300003,104.580002,106.309998,879800,104.25833
2015-08-28,105.529999,106.82,105.279999,106.559998,596600,104.503506
2015-08-31,106.330002,106.529999,103.400002,103.510002,785400,101.512372
2015-09-01,102.959999,102.959999,100.400002,101.330002,716200,99.374443
2015-09-02,102.059998,103.120003,101.510002,102.599998,498700,100.61993
2015-09-03,103.169998,103.760002,102.230003,103.160004,527300,101.169128
2015-09-04,102.040001,102.459999,99.970001,100.949997,711800,99.001772
2015-09-08,102.339996,102.989998,101.43,102.800003,419900,100.816075
2015-09-09,103.989998,104.529999,101.620003,101.830002,566800,99.864794
2015-09-10,101.870003,104.559998,101.870003,103.040001,651300,101.051441
2015-09-11,102.690002,105.07,102.559998,105.050003,523900,103.022652
2015-09-14,105.379997,105.559998,104.339996,104.720001,347100,102.699019
2015-09-15,104.889999,106.529999,104.110001,106.279999,660200,104.228911
2015-09-16,106.18,108.43,105.459999,108.260002,504400,106.170702
2015-09-17,108.330002,112.529999,107.830002,110.580002,887800,108.445928
2015-09-18,109.349998,110.900002,109.230003,110.199997,1268600,108.073257
2015-09-21,110.690002,111.949997,109.849998,111.110001,956500,108.965699
2015-09-22,110.0,110.769997,108.93,109.25,637800,107.141594
2015-09-23,109.309998,110.790001,108.849998,110.349998,349100,108.220364
2015-09-24,110.010002,110.660004,108.639999,109.410004,987300,107.29851
2015-09-25,109.709999,110.559998,108.870003,109.730003,425200,107.612334
2015-09-28,108.540001,108.959999,106.980003,107.639999,626700,106.143055
2015-09-29,107.849998,109.5,107.330002,108.949997,573300,107.434834
2015-09-30,110.18,110.18,107.660004,108.160004,818100,106.655827
2015-10-01,108.629997,108.769997,106.949997,108.559998,447800,107.050258
2015-10-02,107.589996,109.699997,107.230003,109.650002,438200,108.125104
2015-10-05,109.839996,111.809998,109.699997,111.779999,342000,110.225479
2015-10-06,111.709999,112.760002,111.120003,112.129997,315300,110.57061
2015-10-07,112.980003,113.849998,112.589996,113.82,642600,112.23711
2015-10-08,113.769997,114.269997,112.889999,114.199997,490200,112.611823
2015-10-09,114.190002,114.309998,113.07,114.230003,371000,112.641412
2015-10-12,114.459999,115.129997,113.519997,114.599998,514200,113.006261
2015-10-13,114.230003,115.0,113.32,113.919998,473700,112.335718
2015-10-14,114.110001,114.949997,111.730003,113.830002,672200,112.246973
2015-10-15,114.290001,116.360001,111.43,116.32,556800,114.702343
2015-10-16,116.800003,118.019997,116.139999,117.610001,726000,115.974404
2015-10-19,117.260002,119.080002,117.260002,119.0,455900,117.345072
2015-10-20,118.620003,119.589996,117.529999,118.339996,484200,116.694247
2015-10-21,118.980003,119.300003,117.260002,117.519997,584300,115.885651
2015-10-22,117.639999,120.75,117.639999,119.239998,1202600,117.581732
2015-10-23,119.279999,119.629997,117.129997,117.68,1202500,116.04343
2015-10-26,118.019997,118.309998,116.830002,118.239998,770300,116.595639
2015-10-27,118.059998,118.870003,117.349998,118.610001,661700,116.960497
2015-10-28,118.68,119.510002,116.260002,118.610001,535700,116.960497
2015-10-29,118.32,119.370003,118.150002,119.18,444800,117.522569
2015-10-30,119.480003,119.980003,118.580002,118.620003,734000,116.97036
2015-11-02,118.690002,121.889999,118.370003,121.800003,624800,120.106136
2015-11-03,121.43,121.940002,119.68,119.919998,660800,118.252276
2015-11-04,120.190002,120.589996,119.330002,119.82,522500,118.153668
2015-11-05,119.669998,120.709999,118.910004,120.139999,389200,118.469218
2015-11-06,119.110001,119.110001,115.190002,116.239998,663000,114.623453
2015-11-09,115.699997,115.910004,113.739998,114.75,456700,113.154177
2015-11-10,114.860001,117.199997,114.599998,117.040001,473300,115.412331
2015-11-11,117.300003,117.720001,116.519997,117.18,353900,115.550383
2015-11-12,116.800003,117.0,115.800003,115.989998,358600,114.37693
2015-11-13,117.050003,117.510002,115.080002,115.209999,372300,113.607779
2015-11-16,115.07,116.050003,114.470001,116.050003,382100,114.436101
2015-11-17,115.830002,117.989998,115.239998,116.660004,500500,115.037618
2015-11-18,117.080002,118.040001,116.230003,117.970001,303000,116.329398
2015-11-19,118.239998,119.110001,117.540001,118.379997,270100,116.733692
2015-11-20,118.82,119.830002,118.800003,119.309998,377600,117.650759
2015-11-23,119.209999,119.889999,118.349998,118.889999,496000,117.236601
2015-11-24,118.370003,118.379997,116.839996,117.559998,758700,115.925096
2015-11-25,117.769997,118.339996,117.209999,118.290001,348900,116.644947
2015-11-27,118.120003,119.610001,117.709999,118.919998,168100,117.266183
2015-11-30,119.349998,119.919998,117.949997,118.080002,646500,116.437868
2015-12-01,118.629997,120.620003,118.629997,120.540001,458100,118.863656
2015-12-02,120.220001,120.790001,117.540001,117.720001,558100,116.082874
2015-12-03,117.379997,117.730003,115.519997,116.269997,664500,114.653035
2015-12-04,117.190002,118.449997,116.940002,117.82,775800,116.181482
2015-12-07,117.470001,117.540001,115.519997,115.980003,662100,114.367075
2015-12-08,116.370003,117.150002,114.709999,115.080002,952700,113.479589
2015-12-09,114.300003,116.220001,113.790001,115.120003,744700,113.519034
2015-12-10,115.379997,115.540001,112.830002,112.980003,783800,111.408795
2015-12-11,112.260002,113.0,111.010002,111.870003,660700,110.314232
2015-12-14,111.889999,112.190002,110.230003,111.449997,707400,109.900067
2015-12-15,112.400002,113.279999,111.860001,112.699997,599500,111.132683
2015-12-16,113.220001,114.540001,112.279999,114.309998,551400,112.720293
2015-12-17,114.5,114.900002,112.300003,112.75,780900,111.181991
2015-12-18,112.040001,112.75,110.139999,110.220001,1023900,108.687177
2015-12-21,111.389999,111.860001,109.360001,110.0,632700,108.470235
2015-12-22,110.610001,111.18,109.959999,110.440002,643300,108.904118
2015-12-23,110.949997,113.290001,110.949997,113.120003,789300,111.546848
2015-12-24,113.0,114.199997,112.239998,113.050003,320800,111.477822
2015-12-28,112.779999,113.629997,112.25,113.449997,255300,111.872253
2015-12-29,114.099998,114.730003,113.449997,114.07,574000,112.483633
2015-12-30,113.25,114.480003,112.050003,114.029999,430800,113.158428
2015-12-31,113.949997,113.970001,112.389999,112.980003,476100,112.116459
2016-01-04,111.809998,111.809998,109.190002,110.080002,479200,109.238623
2016-01-05,110.5,111.139999,109.800003,110.919998,502000,110.072199
2016-01-06,109.870003,110.209999,108.459999,109.25,1133200,108.414965
2016-01-07,108.019997,108.339996,106.209999,106.389999,993200,105.576824
2016-01-08,106.739998,107.339996,104.089996,104.269997,786800,103.473025
2016-01-11,104.709999,106.019997,104.410004,104.709999,882400,103.909665
2016-01-12,105.18,105.419998,102.5,102.970001,886900,102.182966
2016-01-13,103.199997,103.5,101.769997,102.150002,863300,101.369234
2016-01-14,102.300003,102.68,101.160004,101.82,838600,101.041755
2016-01-15,100.470001,100.510002,98.559998,100.139999,1120700,99.374595
2016-01-19,101.239998,101.239998,99.559998,100.059998,786800,99.295205
2016-01-20,98.949997,99.230003,94.220001,96.629997,1340200,95.891421
2016-01-21,97.120003,99.0,96.07,96.75,954800,96.010507
2016-01-22,98.160004,102.989998,98.160004,102.110001,1570800,101.329539
2016-01-25,102.290001,103.809998,101.279999,101.660004,1047800,100.882981
2016-01-26,101.870003,103.18,101.870003,103.18,1089500,102.39136
2016-01-27,102.709999,102.709999,100.82,101.669998,896300,100.8929
2016-01-28,105.0,105.239998,92.0,93.419998,3049500,92.705957
2016-01-29,94.739998,97.400002,92.879997,96.610001,3597000,95.871577
2016-02-01,95.769997,96.449997,92.839996,92.970001,2071800,92.2594
2016-02-02,93.400002,93.57,88.239998,89.879997,2581300,89.193014
2016-02-03,90.279999,90.309998,87.150002,89.07,1413300,88.389207
2016-02-04,88.650002,92.360001,88.050003,91.050003,1471500,90.354077
2016-02-05,91.059998,91.230003,87.629997,87.75,2033300,87.079297
2016-02-08,87.360001,87.849998,82.089996,83.879997,1735600,83.238874
2016-02-09,82.449997,83.470001,80.300003,81.190002,1889800,80.569439
2016-02-10,82.050003,84.120003,81.580002,82.720001,1189300,82.087744
2016-02-11,81.489998,81.889999,80.120003,80.540001,1849400,79.924406
2016-02-12,81.730003,82.0,80.550003,81.010002,1348000,80.390815
2016-02-16,83.339996,84.0,82.040001,82.730003,976200,82.09767
2016-02-17,83.489998,85.639999,83.449997,83.690002,1786600,83.050331
2016-02-18,83.760002,85.980003,83.239998,85.169998,1545400,84.519015
2016-02-19,84.760002,87.690002,84.300003,87.32,2733600,86.652583
2016-02-22,88.190002,90.300003,88.089996,90.099998,1461900,89.411333
2016-02-23,89.330002,91.25,88.110001,88.639999,1146800,87.962494
2016-02-24,88.0,88.769997,87.07,88.510002,559100,87.83349
2016-02-25,89.199997,90.279999,89.199997,90.040001,816700,89.351794
2016-02-26,89.980003,90.610001,89.309998,89.339996,901500,88.65714
2016-02-29,89.440002,89.980003,87.980003,88.18,1337200,87.50601
2016-03-01,89.010002,93.389999,88.93,93.370003,1177900,92.656344
2016-03-02,93.059998,94.330002,92.440002,94.309998,804700,93.589154
2016-03-03,94.419998,95.43,93.839996,95.330002,1160900,94.601362
2016-03-04,95.279999,95.620003,94.330002,94.980003,1624600,94.254039
2016-03-07,94.419998,94.68,93.239998,93.839996,951500,93.122745
2016-03-08,93.510002,93.970001,90.790001,91.099998,1017500,90.40369
2016-03-09,91.529999,93.480003,91.029999,92.629997,872000,91.921995
2016-03-10,93.5,93.5,91.5,92.540001,651800,91.832686
2016-03-11,94.360001,95.029999,92.900002,94.889999,809900,94.164723
2016-03-14,94.400002,96.760002,93.610001,94.300003,548300,93.579236
2016-03-15,93.5,93.879997,92.25,92.75,864300,92.04108
2016-03-16,92.139999,95.459999,92.089996,95.25,1053400,94.521972
2016-03-17,95.459999,97.080002,95.0,96.5,851300,95.762417
2016-03-18,96.480003,96.860001,94.730003,94.75,954800,94.025793
2016-03-21,95.32,96.230003,94.669998,96.099998,1011600,95.365473
2016-03-22,95.25,96.690002,95.099998,96.169998,951300,95.434938
2016-03-23,95.889999,96.440002,94.529999,94.529999,900100,93.807474
2016-03-24,93.699997,94.379997,92.510002,94.269997,961100,93.549459
2016-03-28,94.480003,95.050003,93.220001,94.199997,550500,93.479994
2016-03-29,93.550003,96.959999,93.419998,96.239998,871100,96.239998
2016-03-30,96.669998,97.209999,95.720001,95.860001,546100,95.860001
2016-03-31,95.699997,97.129997,95.459999,96.879997,1413000,96.879997
2016-04-01,96.309998,96.959999,95.650002,96.660004,667000,96.660004
2016-04-04,96.620003,97.400002,95.900002,96.309998,674700,96.309998
2016-04-05,95.550003,95.910004,95.300003,95.510002,878700,95.510002
2016-04-06,95.620003,96.959999,94.389999,96.870003,890500,96.870003
2016-04-07,96.32,96.510002,95.169998,95.650002,759700,95.650002
2016-04-08,96.809998,97.470001,96.400002,96.93,746800,96.93
2016-04-11,97.110001,98.18,96.559998,97.849998,1132400,97.849998
2016-04-12,98.860001,99.269997,98.32,99.099998,1282400,99.099998
2016-04-13,99.32,99.529999,98.260002,98.900002,570500,98.900002
2016-04-14,98.650002,99.519997,98.120003,99.230003,484500,99.230003
2016-04-15,99.040001,100.779999,98.400002,100.470001,1011900,100.470001
2016-04-18,99.849998,101.220001,99.610001,101.209999,909400,101.209999
2016-04-19,101.540001,102.410004,101.019997,102.360001,753400,102.360001
2016-04-20,102.040001,102.639999,101.690002,102.120003,1216800,102.120003
2016-04-21,106.5,108.760002,103.709999,105.18,2087900,105.18
2016-04-22,105.43,106.339996,105.019997,105.25,851200,105.25
2016-04-25,105.07,105.910004,105.010002,105.910004,635200,105.910004
2016-04-26,106.129997,106.68,105.559998,106.589996,583900,106.589996
2016-04-27,106.5,107.150002,105.389999,106.25,529800,106.25
2016-04-28,105.32,106.610001,105.129997,105.639999,453200,105.639999
2016-04-29,105.260002,105.529999,102.57,105.080002,1140500,105.080002
2016-05-02,105.970001,106.93,105.43,106.720001,520800,106.720001
2016-05-03,105.790001,105.989998,104.150002,105.139999,718400,105.139999
2016-05-04,104.449997,105.93,103.989998,105.230003,801800,105.230003
2016-05-05,105.199997,105.790001,104.150002,104.709999,1272400,104.709999
2016-05-06,104.68,104.980003,102.309998,104.910004,1291300,104.910004
2016-05-09,105.129997,105.980003,103.410004,105.610001,953000,105.610001
2016-05-10,106.25,106.449997,105.620003,106.419998,802300,106.419998
2016-05-11,106.290001,106.559998,104.480003,104.599998,1221600,104.599998
2016-05-12,105.099998,105.099998,103.199997,104.099998,921600,104.099998
2016-05-13,103.889999,104.309998,101.470001,101.989998,860200,101.989998
2016-05-16,102.040001,103.610001,101.370003,102.730003,501600,102.730003
2016-05-17,102.489998,103.660004,100.480003,101.040001,731700,101.040001
2016-05-18,100.57,100.940002,98.110001,99.290001,938900,99.290001
2016-05-19,98.550003,99.480003,97.290001,98.330002,684400,98.330002
2016-05-20,99.019997,99.970001,98.5,99.339996,769500,99.339996
2016-05-23,99.489998,99.980003,98.849998,99.690002,337800,99.690002
2016-05-24,100.57,100.599998,99.620003,100.089996,702900,100.089996
2016-05-25,100.32,100.75,98.970001,100.389999,596400,100.389999
2016-05-26,100.43,100.959999,99.629997,100.370003,398500,100.370003
2016-05-27,100.57,101.629997,99.690002,100.580002,323300,100.580002
2016-05-31,100.739998,101.709999,100.279999,101.360001,510500,101.360001
2016-06-01,101.029999,101.790001,100.709999,101.43,446000,101.43
2016-06-02,101.190002,102.059998,100.120003,102.059998,625700,102.059998
2016-06-03,102.620003,104.709999,101.370003,101.529999,624000,101.529999
2016-06-06,101.690002,102.18,99.93,100.440002,581700,100.440002
2016-06-07,100.489998,101.389999,99.470001,100.790001,380200,100.790001
2016-06-08,100.669998,101.379997,100.449997,101.300003,266800,101.300003
2016-06-09,100.970001,101.980003,100.610001,101.480003,333700,101.480003
2016-06-10,100.93,102.919998,99.860001,99.970001,544000,99.970001
2016-06-13,99.970001,101.440002,99.230003,99.459999,597300,99.459999
