Date,Open_DHR,High_DHR,Low_DHR,Close_DHR,Volume_DHR,AdjClose_DHR
2015-01-05,85.290001,85.599998,84.449997,84.870003,3021300,84.065582
2015-01-06,85.129997,85.339996,83.580002,84.290001,2886300,83.491077
2015-01-07,85.07,85.360001,84.57,84.800003,3306900,83.996246
2015-01-08,85.599998,86.279999,85.519997,86.110001,2960000,85.293827
2015-01-09,86.410004,86.519997,85.360001,85.529999,2084800,84.719322
2015-01-12,85.040001,85.389999,84.150002,84.470001,3051500,83.669372
2015-01-13,85.32,85.93,83.629997,84.349998,3836100,83.550506
2015-01-14,83.480003,84.089996,82.650002,83.019997,4793400,82.233111
2015-01-15,83.019997,83.599998,82.010002,82.029999,4193100,81.252496
2015-01-16,81.769997,82.639999,81.25,82.540001,4250300,81.757664
2015-01-20,83.040001,83.449997,82.400002,82.970001,3384300,82.183589
2015-01-21,82.760002,83.650002,82.449997,83.260002,3024700,82.470841
2015-01-22,83.980003,84.550003,83.160004,84.5,3882900,83.699086
2015-01-23,84.5,84.540001,84.080002,84.139999,3784100,83.342498
2015-01-26,83.860001,84.139999,83.220001,83.660004,3061300,82.867051
2015-01-27,84.459999,85.290001,83.620003,84.639999,3593100,83.837759
2015-01-28,85.059998,85.139999,82.839996,82.849998,3967300,82.064724
2015-01-29,83.349998,83.980003,82.209999,83.93,2725700,83.134489
2015-01-30,83.510002,83.720001,82.339996,82.379997,2963600,81.599177
2015-02-02,82.440002,83.760002,81.599998,83.739998,3450300,82.946287
2015-02-03,84.709999,85.129997,84.269997,85.019997,4348300,84.214154
2015-02-04,84.5,85.080002,84.110001,84.339996,2864800,83.540599
2015-02-05,84.860001,85.599998,84.779999,85.480003,2026400,84.669801
2015-02-06,85.400002,85.800003,84.5,84.790001,1956400,83.986338
2015-02-09,84.300003,85.089996,84.110001,84.449997,1868400,83.649557
2015-02-10,84.919998,85.529999,84.330002,85.459999,1939700,84.649986
2015-02-11,85.410004,85.919998,85.150002,85.660004,2104100,84.848095
2015-02-12,85.910004,86.639999,85.790001,86.599998,2043400,85.77918
2015-02-13,86.400002,86.919998,86.199997,86.809998,1977800,85.987189
2015-02-17,86.75,86.970001,86.480003,86.800003,1919400,85.977289
2015-02-18,86.800003,87.57,86.440002,87.449997,1976100,86.621122
2015-02-19,87.019997,87.5,86.989998,87.239998,2209800,86.413114
2015-02-20,87.150002,87.900002,86.559998,87.68,4021500,86.848946
2015-02-23,87.260002,87.629997,86.800003,86.860001,1937000,86.036718
2015-02-24,86.580002,87.129997,86.510002,87.040001,2455400,86.215012
2015-02-25,86.989998,87.690002,86.82,87.220001,2333000,86.393306
2015-02-26,87.129997,88.099998,87.019997,87.809998,2151400,86.977711
2015-02-27,87.709999,87.860001,87.230003,87.279999,2216100,86.452735
2015-03-02,87.209999,87.839996,87.209999,87.470001,2066000,86.640937
2015-03-03,87.220001,87.400002,86.669998,87.050003,1632200,86.22492
2015-03-04,85.589996,86.510002,85.449997,86.110001,4799100,85.293827
2015-03-05,86.32,86.559998,85.959999,86.339996,2264900,85.521642
2015-03-06,85.970001,86.129997,85.050003,85.220001,3002800,84.412263
2015-03-09,85.379997,86.279999,85.089996,86.089996,2345600,85.274012
2015-03-10,85.279999,85.389999,84.650002,84.650002,2237300,83.847666
2015-03-11,84.699997,84.879997,84.300003,84.370003,2096800,83.570321
2015-03-12,84.57,85.739998,84.550003,85.559998,2332900,84.749037
2015-03-13,85.540001,85.620003,84.360001,85.199997,2391900,84.392448
2015-03-16,85.489998,86.849998,85.32,86.800003,4043300,85.977289
2015-03-17,86.239998,86.489998,85.900002,86.269997,1930800,85.452306
2015-03-18,86.010002,87.760002,85.260002,87.279999,2782800,86.452735
2015-03-19,87.099998,87.540001,86.550003,87.010002,2604900,86.185298
2015-03-20,87.349998,87.550003,86.959999,87.150002,3903700,86.32397
2015-03-23,87.389999,87.5,86.75,86.769997,2807500,85.947567
2015-03-24,86.519997,86.720001,85.93,85.93,2157500,85.115532
2015-03-25,85.849998,86.0,84.349998,84.349998,4104200,83.681974
2015-03-26,84.25,84.949997,83.879997,84.32,2610100,83.652213
2015-03-27,84.230003,85.0,84.099998,84.849998,2120300,84.178015
2015-03-30,85.0,85.75,84.980003,85.599998,1800600,84.922075
2015-03-31,85.389999,85.510002,84.849998,84.900002,2513500,84.227622
2015-04-01,84.779999,84.839996,83.660004,83.900002,2697200,83.235541
2015-04-02,84.080002,84.529999,83.589996,84.190002,1974500,83.523245
2015-04-06,83.779999,85.360001,83.510002,84.970001,1637900,84.297067
2015-04-07,84.690002,85.989998,84.620003,85.330002,2637100,84.654216
2015-04-08,85.360001,85.620003,84.889999,85.349998,2348300,84.674055
2015-04-09,85.089996,85.589996,84.910004,85.459999,1643700,84.783184
2015-04-10,85.830002,85.849998,84.830002,84.980003,2890400,84.30699
2015-04-13,85.339996,85.580002,84.68,85.230003,2373400,84.55501
2015-04-14,84.93,85.580002,84.610001,85.480003,2305600,84.80303
2015-04-15,85.25,85.769997,85.25,85.599998,2283000,84.922075
2015-04-16,85.230003,85.779999,85.099998,85.440002,2894300,84.763346
2015-04-17,84.75,84.800003,83.739998,84.220001,3749500,83.553007
2015-04-20,84.809998,85.18,84.540001,84.919998,2687300,84.24746
2015-04-21,85.120003,85.5,85.0,85.199997,2629000,84.525241
2015-04-22,85.089996,85.410004,84.629997,85.25,4376800,84.574848
2015-04-23,84.559998,85.139999,83.650002,84.690002,7629400,84.019286
2015-04-24,84.389999,84.540001,83.050003,83.300003,5961900,82.640295
2015-04-27,84.019997,84.300003,83.019997,83.089996,4481300,82.431951
2015-04-28,82.830002,83.279999,82.580002,83.260002,2485600,82.60061
2015-04-29,82.959999,83.209999,82.610001,82.800003,3327500,82.144254
2015-04-30,82.699997,82.830002,81.589996,81.879997,2940200,81.231535
2015-05-01,82.089996,82.739998,81.940002,82.519997,2595400,81.866466
2015-05-04,82.599998,83.199997,82.529999,82.690002,1895200,82.035125
2015-05-05,82.709999,82.970001,82.230003,82.400002,2873600,81.747421
2015-05-06,82.68,82.949997,81.870003,82.339996,3090400,81.687891
2015-05-07,82.269997,83.470001,82.220001,83.190002,3754700,82.531165
2015-05-08,83.849998,84.419998,83.739998,84.029999,2545800,83.364509
2015-05-11,83.839996,84.129997,83.559998,83.559998,2260100,82.89823
2015-05-12,83.300003,86.349998,83.269997,86.0,9729800,85.318908
2015-05-13,90.0,90.25,86.459999,87.349998,18879000,86.658215
2015-05-14,87.980003,88.360001,87.410004,87.839996,9567700,87.144333
2015-05-15,87.779999,88.080002,86.339996,86.449997,8067000,85.765342
2015-05-18,86.559998,87.599998,86.559998,87.260002,4682300,86.568932
2015-05-19,87.269997,87.440002,86.360001,86.489998,3608100,85.805026
2015-05-20,86.510002,87.239998,86.099998,87.019997,4110500,86.330827
2015-05-21,86.989998,87.279999,86.669998,86.900002,3815100,86.211782
2015-05-22,86.949997,87.559998,86.580002,86.610001,2938000,85.924078
2015-05-26,86.559998,86.910004,85.970001,86.18,2694600,85.497483
2015-05-27,86.169998,87.459999,86.029999,87.419998,3576700,86.727661
2015-05-28,87.349998,87.5,86.779999,87.32,3152800,86.628454
2015-05-29,87.099998,87.379997,86.0,86.32,3043600,85.636374
2015-06-01,86.5,87.160004,86.050003,86.900002,2874800,86.211782
2015-06-02,86.449997,86.919998,86.120003,86.790001,2486200,86.102653
2015-06-03,86.830002,87.440002,86.660004,87.239998,2379900,86.549086
2015-06-04,86.559998,86.900002,85.610001,85.800003,2747800,85.120495
2015-06-05,85.620003,85.989998,85.459999,85.889999,2001500,85.209779
2015-06-08,85.589996,85.809998,84.849998,84.910004,3189500,84.237545
2015-06-09,85.029999,85.790001,84.699997,85.199997,2635400,84.525241
2015-06-10,85.459999,86.110001,85.199997,86.019997,2389400,85.338747
2015-06-11,86.25,86.400002,85.75,85.93,2292600,85.249463
2015-06-12,85.82,85.889999,84.919998,85.050003,3206700,84.376435
2015-06-15,84.599998,84.75,84.120003,84.459999,2418500,83.791104
2015-06-16,84.349998,84.849998,84.330002,84.629997,1909800,83.959756
2015-06-17,84.68,85.110001,84.419998,84.730003,2749000,84.05897
2015-06-18,84.970001,86.43,84.779999,85.949997,3461100,85.269301
2015-06-19,85.949997,86.279999,85.639999,85.839996,4175000,85.160172
2015-06-22,86.25,86.68,86.150002,86.25,2530700,85.566929
2015-06-23,86.150002,86.379997,85.669998,85.720001,2264300,85.041127
2015-06-24,85.580002,85.93,85.330002,85.419998,2928300,84.87717
2015-06-25,85.720001,85.800003,84.889999,85.43,2548600,84.887109
2015-06-26,85.860001,86.029999,85.360001,85.760002,10251700,85.215014
2015-06-29,85.139999,85.540001,84.57,84.75,6000200,84.21143
2015-06-30,85.269997,85.879997,85.050003,85.589996,5618700,85.046088
2015-07-01,86.0,86.339996,85.699997,86.339996,5669300,85.791322
2015-07-02,86.519997,86.93,86.279999,86.800003,3782200,86.248406
2015-07-06,85.93,86.349998,85.720001,85.870003,7219700,85.324315
2015-07-07,86.209999,87.260002,85.18,87.07,4991900,86.516686
2015-07-08,86.629997,86.760002,85.660004,85.739998,5126200,85.195137
2015-07-09,86.610001,86.870003,85.720001,85.739998,5154900,85.195137
2015-07-10,86.449997,86.919998,86.059998,86.650002,4654500,86.099357
2015-07-13,87.169998,88.099998,87.0,88.0,4938900,87.440777
2015-07-14,88.25,89.019997,88.110001,88.959999,14034200,88.394675
2015-07-15,89.129997,89.199997,88.290001,88.330002,6055600,87.768682
2015-07-16,88.68,88.849998,88.0,88.699997,4356800,88.136325
2015-07-17,88.480003,88.760002,88.239998,88.720001,2056700,88.156203
2015-07-20,88.720001,88.839996,88.410004,88.580002,2917300,88.017093
2015-07-21,88.300003,88.540001,87.650002,87.790001,3790000,87.232112
2015-07-22,87.720001,88.290001,87.529999,87.860001,3831900,87.301667
2015-07-23,89.0,89.639999,88.220001,89.050003,7150700,88.484107
2015-07-24,88.839996,89.059998,87.540001,87.779999,3817200,87.222174
2015-07-27,87.419998,87.879997,86.529999,87.220001,3021300,86.665735
2015-07-28,87.959999,88.410004,87.550003,88.400002,4144900,87.838236
2015-07-29,88.910004,90.989998,88.370003,90.910004,5985100,90.332288
2015-07-30,90.529999,92.040001,90.529999,91.860001,4618400,91.276248
2015-07-31,91.959999,92.18,91.309998,91.559998,3396200,90.978151
2015-08-03,91.519997,91.849998,90.559998,91.330002,2358600,90.749617
2015-08-04,91.260002,92.419998,91.080002,91.760002,2501500,91.176885
2015-08-05,92.400002,92.919998,91.989998,92.260002,2155100,91.673707
2015-08-06,92.330002,92.639999,91.300003,91.57,1659100,90.98809
2015-08-07,91.110001,91.519997,90.260002,91.059998,1690100,90.481329
2015-08-10,91.68,92.43,91.660004,91.949997,1783500,91.365672
2015-08-11,91.110001,91.519997,90.900002,91.059998,2122700,90.481329
2015-08-12,90.360001,90.419998,89.160004,90.290001,3003200,89.716225
2015-08-13,90.379997,90.809998,89.93,90.43,2101500,89.855335
2015-08-14,90.639999,90.989998,90.25,90.919998,1466200,90.342219
2015-08-17,90.480003,91.669998,90.169998,91.650002,1240500,91.067583
2015-08-18,91.230003,91.800003,91.230003,91.510002,1366300,90.928474
2015-08-19,90.910004,91.489998,90.360001,90.629997,2337600,90.054061
2015-08-20,89.989998,90.199997,88.660004,88.760002,3450700,88.195949
2015-08-21,88.25,88.5,86.940002,86.949997,4261700,86.397446
2015-08-24,82.669998,86.209999,82.669998,84.050003,6068200,83.515881
2015-08-25,86.080002,86.080002,83.160004,83.230003,4009700,82.701093
2015-08-26,85.220001,86.730003,83.849998,86.669998,4821400,86.119227
2015-08-27,87.379997,88.730003,86.879997,88.459999,4039900,87.897853
2015-08-28,88.080002,88.339996,87.290001,88.059998,3244700,87.500393
2015-08-31,87.169998,88.260002,85.849998,87.019997,3521000,86.467001
2015-09-01,85.209999,85.980003,84.309998,84.790001,5232300,84.251177
2015-09-02,85.699997,86.300003,84.849998,86.279999,3439700,85.731706
2015-09-03,86.949997,87.599998,86.449997,86.879997,3008100,86.327891
2015-09-04,85.68,86.199997,85.339996,85.589996,2844900,85.046088
2015-09-08,87.089996,87.559998,86.169998,87.529999,3001000,86.973762
2015-09-09,88.0,88.389999,86.230003,86.410004,2731000,85.860885
2015-09-10,86.339996,86.739998,85.669998,86.050003,3467700,85.503172
2015-09-11,86.029999,86.849998,85.809998,86.839996,3067500,86.288145
2015-09-14,87.019997,87.290001,86.349998,86.769997,3961300,86.21859
2015-09-15,87.260002,88.550003,86.900002,88.400002,3401500,87.838236
2015-09-16,88.169998,89.389999,88.019997,89.269997,3165100,88.702703
2015-09-17,89.209999,89.410004,87.919998,88.129997,3784600,87.569948
2015-09-18,87.129997,87.139999,85.470001,86.209999,9359400,85.662151
2015-09-21,86.480003,87.050003,85.809998,86.419998,3957500,85.870816
2015-09-22,85.559998,85.959999,84.959999,85.57,5025100,85.026219
2015-09-23,85.730003,86.129997,85.389999,85.669998,3017300,85.125582
2015-09-24,85.089996,85.209999,84.110001,85.019997,3696300,84.479711
2015-09-25,85.980003,86.5,85.120003,85.290001,5289900,84.747999
2015-09-28,84.82,85.160004,82.300003,82.400002,5874300,81.876365
2015-09-29,82.889999,83.620003,82.599998,83.209999,4789500,82.681215
2015-09-30,84.110001,85.290001,83.830002,85.209999,5390000,84.806099
2015-10-01,85.269997,85.75,84.129997,85.330002,3359600,84.925533
2015-10-02,84.199997,86.660004,83.849998,86.660004,3093700,86.24923
2015-10-05,87.209999,88.199997,86.900002,88.029999,3297600,87.612731
2015-10-06,87.669998,87.93,86.519997,87.230003,3752500,86.816528
2015-10-07,87.919998,88.769997,87.660004,88.440002,2693500,88.020792
2015-10-08,88.199997,89.050003,87.970001,88.889999,3220200,88.468656
2015-10-09,88.830002,89.389999,88.300003,88.510002,3944600,88.090459
2015-10-12,88.43,89.510002,88.349998,89.480003,2338700,89.055863
2015-10-13,88.949997,89.75,88.730003,89.190002,2336800,88.767237
2015-10-14,89.150002,89.370003,88.110001,88.239998,3642200,87.821735
2015-10-15,88.470001,89.139999,87.970001,89.059998,2092600,88.637848
2015-10-16,89.309998,89.440002,88.330002,88.940002,3114600,88.518422
2015-10-19,88.629997,89.150002,88.330002,89.150002,1733600,88.727425
2015-10-20,88.849998,89.830002,88.510002,89.43,2410300,89.006097
2015-10-21,89.870003,89.959999,88.989998,89.120003,5046200,88.697569
2015-10-22,88.489998,94.610001,88.089996,93.980003,7117500,93.534533
2015-10-23,94.239998,94.239998,92.059998,92.82,5120800,92.380027
2015-10-26,92.82,93.129997,92.129997,92.379997,2437600,91.942111
2015-10-27,91.730003,92.120003,91.309998,91.660004,2653300,91.22553
2015-10-28,91.779999,92.650002,91.389999,92.599998,2630000,92.161069
2015-10-29,92.269997,93.150002,91.800003,93.040001,2327100,92.598986
2015-10-30,93.0,93.93,92.32,93.309998,4019200,92.867703
2015-11-02,93.510002,95.769997,93.370003,95.529999,3787500,95.077181
2015-11-03,95.199997,95.900002,94.900002,95.699997,3223900,95.246373
2015-11-04,95.660004,96.080002,95.010002,95.809998,2895600,95.355852
2015-11-05,95.900002,96.279999,95.550003,95.639999,2868800,95.18666
2015-11-06,95.190002,95.830002,95.050003,95.830002,2006000,95.375762
2015-11-09,95.489998,95.940002,94.839996,95.389999,1931400,94.937845
2015-11-10,95.110001,95.470001,94.550003,95.099998,2235700,94.649219
2015-11-11,95.199997,96.099998,95.019997,95.120003,2034000,94.669128
2015-11-12,94.599998,95.550003,94.059998,94.089996,2146200,93.644004
2015-11-13,93.82,94.290001,93.300003,93.540001,2171100,93.096616
2015-11-16,93.610001,95.209999,93.540001,95.150002,2404400,94.698985
2015-11-17,95.080002,96.080002,94.669998,95.349998,2206800,94.898034
2015-11-18,95.43,97.150002,95.199997,97.029999,2029300,96.570071
2015-11-19,96.790001,97.349998,96.599998,96.949997,3259700,96.490448
2015-11-20,97.199997,97.620003,97.019997,97.349998,1940400,96.888554
2015-11-23,97.339996,97.550003,96.639999,97.209999,1318500,96.749218
2015-11-24,96.339996,96.779999,95.900002,96.510002,2344900,96.052539
2015-11-25,96.839996,97.07,96.43,96.830002,1417300,96.371022
2015-11-27,97.199997,97.290001,96.660004,96.849998,871400,96.390924
2015-11-30,96.879997,97.120003,96.260002,96.389999,2990000,95.933105
2015-12-01,96.949997,97.489998,96.379997,96.650002,3264400,96.191875
2015-12-02,96.379997,96.800003,95.82,95.980003,2070600,95.525052
2015-12-03,95.980003,96.309998,94.230003,94.550003,3290800,94.10183
2015-12-04,94.809998,96.699997,94.550003,96.529999,4564800,96.072441
2015-12-07,96.540001,96.709999,95.949997,96.300003,2280200,95.843535
2015-12-08,94.660004,95.900002,94.25,95.769997,3792700,95.316041
2015-12-09,95.099998,96.389999,94.199997,94.470001,2777600,94.022208
2015-12-10,94.629997,95.440002,94.309998,94.650002,2282500,94.201355
2015-12-11,93.589996,94.110001,92.639999,93.019997,2947100,92.579076
2015-12-14,93.370003,93.779999,92.559998,93.370003,2977400,92.927423
2015-12-15,94.050003,94.300003,92.400002,92.559998,5071600,92.121258
2015-12-16,93.010002,94.400002,92.400002,94.129997,3700400,93.683815
2015-12-17,94.650002,94.839996,91.870003,91.889999,3519600,91.585786
2015-12-18,91.309998,92.260002,91.110001,91.230003,6392500,90.927975
2015-12-21,91.660004,92.489998,91.559998,92.480003,2930700,92.173837
2015-12-22,92.919998,93.029999,91.730003,92.739998,2019700,92.432971
2015-12-23,93.080002,93.959999,92.879997,93.720001,1645500,93.40973
2015-12-24,93.440002,93.889999,93.370003,93.400002,660700,93.09079
2015-12-28,93.190002,93.550003,92.870003,93.410004,1282200,93.100759
2015-12-29,94.0,94.589996,93.699997,94.169998,1661000,93.858237
2015-12-30,94.080002,94.269997,93.139999,93.349998,1266200,93.040952
2015-12-31,92.910004,93.68,92.739998,92.879997,1739500,92.572507
2016-01-04,91.059998,91.900002,90.93,91.68,4391200,91.376483
2016-01-05,91.739998,92.129997,91.099998,91.849998,2851000,91.545918
2016-01-06,90.779999,91.410004,90.07,90.779999,3683400,90.479461
2016-01-07,89.290001,90.0,88.160004,88.449997,4510300,88.157173
2016-01-08,88.699997,89.68,88.290001,88.5,3347600,88.20701
2016-01-11,88.849998,89.099998,87.610001,88.449997,3332300,88.157173
2016-01-12,89.629997,89.629997,87.400002,88.550003,2897700,88.256848
2016-01-13,89.169998,89.209999,86.389999,86.519997,2975600,86.233562
2016-01-14,86.57,87.800003,85.809998,87.309998,3081000,87.020947
2016-01-15,85.940002,86.410004,85.07,85.190002,4866100,84.907971
2016-01-19,86.349998,86.610001,84.650002,85.610001,3358600,85.326578
2016-01-20,84.459999,85.650002,83.5,85.0,4732300,84.718597
2016-01-21,84.589996,85.07,83.849998,84.43,3847700,84.150485
2016-01-22,85.550003,85.709999,84.720001,85.349998,3553600,85.067437
2016-01-25,85.370003,85.650002,84.239998,84.379997,3115100,84.100647
2016-01-26,82.889999,84.949997,81.25,84.68,6550900,84.399657
2016-01-27,84.68,85.57,83.650002,84.25,4857400,83.97108
2016-01-28,84.779999,85.080002,84.0,84.470001,3570300,84.190353
2016-01-29,85.040001,86.720001,84.5,86.650002,4527700,86.363136
2016-02-01,86.419998,86.540001,85.309998,85.959999,2728800,85.675418
2016-02-02,84.849998,85.150002,84.040001,84.370003,2692000,84.090686
2016-02-03,85.120003,85.470001,83.400002,85.040001,2460300,84.758466
2016-02-04,84.860001,86.699997,84.809998,86.449997,3067500,86.163794
2016-02-05,86.029999,86.349998,84.660004,85.040001,3023900,84.758466
2016-02-08,84.529999,84.849998,82.870003,84.139999,4497200,83.861444
2016-02-09,83.269997,85.93,83.050003,85.190002,2577500,84.907971
2016-02-10,85.720001,86.830002,85.029999,85.209999,2167300,84.927901
2016-02-11,83.610001,84.639999,82.860001,83.589996,2857800,83.313262
2016-02-12,84.360001,84.959999,83.769997,84.919998,2575400,84.63886
2016-02-16,86.18,86.790001,85.809998,86.489998,2866700,86.203662
2016-02-17,87.040001,87.449997,86.639999,87.07,2588400,86.781744
2016-02-18,86.610001,87.190002,86.480003,86.669998,1727200,86.383067
2016-02-19,86.57,86.989998,86.029999,86.650002,2626700,86.363136
2016-02-22,87.5,88.080002,87.349998,87.75,2277100,87.459493
2016-02-23,87.330002,87.889999,86.769997,87.32,1822100,87.030916
2016-02-24,86.839996,87.519997,86.32,87.199997,2746300,86.911311
2016-02-25,87.199997,88.279999,86.919998,88.260002,2124800,87.967807
2016-02-26,88.550003,89.269997,88.300003,89.07,3108400,88.775123
2016-02-29,88.860001,89.879997,88.620003,89.269997,4393500,88.974458
2016-03-01,89.870003,90.779999,89.639999,90.599998,3928900,90.300056
2016-03-02,90.370003,91.580002,90.139999,90.489998,3349400,90.19042
2016-03-03,90.860001,91.139999,90.269997,90.830002,2628500,90.529298
2016-03-04,90.980003,91.489998,90.25,90.709999,3447300,90.409693
2016-03-07,90.230003,90.540001,89.900002,90.239998,3354700,89.941247
2016-03-08,89.860001,90.050003,88.790001,88.949997,3017500,88.655517
2016-03-09,89.43,89.440002,88.300003,88.470001,2631000,88.177111
2016-03-10,89.169998,89.57,88.32,89.209999,2816900,88.914659
2016-03-11,90.169998,90.889999,89.82,90.610001,2866100,90.310025
2016-03-14,90.559998,91.800003,90.050003,91.480003,2769500,91.177148
2016-03-15,91.239998,92.160004,91.099998,91.709999,2689800,91.406382
2016-03-16,91.650002,91.709999,90.839996,91.290001,2364700,90.987774
2016-03-17,91.400002,93.830002,91.239998,93.550003,4312700,93.240294
2016-03-18,94.019997,95.290001,93.540001,95.290001,7329100,94.974532
2016-03-21,95.0,95.269997,94.32,94.860001,2202800,94.545955
2016-03-22,93.800003,95.160004,93.650002,94.93,2676300,94.77558
2016-03-23,94.959999,95.0,94.400002,94.839996,1939700,94.685723
2016-03-24,94.419998,94.839996,94.120003,94.779999,2987500,94.625823
2016-03-28,94.760002,95.239998,94.519997,94.980003,2019400,94.825502
2016-03-29,94.940002,95.480003,94.400002,95.260002,2023100,95.105046
2016-03-30,95.629997,95.889999,94.940002,95.029999,2430200,94.875416
2016-03-31,95.160004,95.199997,94.639999,94.860001,2163200,94.705695
2016-04-01,94.349998,95.790001,93.760002,95.629997,2016500,95.474439
2016-04-04,94.93,94.93,93.589996,93.75,2909800,93.5975
2016-04-05,93.150002,93.449997,92.849998,93.269997,2064300,93.118277
2016-04-06,93.089996,93.889999,92.830002,93.839996,2570400,93.68735
2016-04-07,93.0,93.5,92.449997,93.279999,2517100,93.128263
2016-04-08,93.739998,94.199997,92.989998,93.190002,1514200,93.038413
2016-04-11,93.230003,93.629997,92.660004,92.68,1893600,92.52924
2016-04-12,92.93,93.730003,92.739998,93.480003,1514100,93.327942
2016-04-13,93.839996,94.370003,93.580002,94.25,1784700,94.096686
2016-04-14,94.629997,94.82,94.029999,94.050003,1712000,93.897015
2016-04-15,94.150002,94.370003,93.790001,94.120003,1469400,93.966901
2016-04-18,94.18,94.610001,94.010002,94.360001,1827800,94.206508
2016-04-19,94.68,94.940002,94.459999,94.830002,2011000,94.675745
2016-04-20,94.669998,95.25,94.220001,94.919998,2681200,94.765595
2016-04-21,95.559998,97.459999,94.949997,95.989998,3739800,95.833854
2016-04-22,95.5,96.699997,95.489998,96.419998,2456500,96.263155
2016-04-25,96.209999,96.580002,95.82,96.449997,2132100,96.293105
2016-04-26,96.330002,96.620003,95.93,96.360001,1871100,96.203255
2016-04-27,96.5,97.32,96.139999,97.190002,2645600,97.031906
2016-04-28,96.599998,97.519997,96.150002,96.349998,2395000,96.193269
2016-04-29,95.879997,97.0,95.800003,96.75,2871100,96.59262
2016-05-02,96.730003,97.580002,96.389999,97.389999,2268900,97.231578
2016-05-03,96.720001,97.099998,96.400002,96.879997,2098800,96.722405
2016-05-04,95.699997,96.620003,95.419998,95.910004,2876200,95.75399
2016-05-05,96.370003,96.550003,95.779999,96.110001,2145400,95.953661
2016-05-06,96.07,97.190002,95.779999,97.110001,2184500,96.952035
2016-05-09,97.0,97.379997,96.599998,97.059998,1355500,96.902113
2016-05-10,97.489998,98.339996,97.199997,98.32,1896600,98.160065
2016-05-11,98.290001,98.779999,97.779999,97.910004,1908900,97.750736
2016-05-12,98.040001,98.360001,97.379997,98.120003,1866400,97.960394
2016-05-13,97.989998,98.470001,97.080002,97.370003,2406600,97.211614
2016-05-16,97.709999,98.919998,97.279999,98.650002,2387700,98.48953
2016-05-17,98.690002,99.089996,98.080002,98.440002,1895700,98.279873
2016-05-18,98.209999,98.669998,97.620003,98.330002,2140600,98.170051
2016-05-19,97.760002,98.18,97.029999,97.970001,2841900,97.810636
2016-05-20,98.440002,99.400002,98.059998,98.75,2394100,98.589366
2016-05-23,98.32,99.050003,98.0,98.839996,1903200,98.679216
2016-05-24,98.989998,100.309998,98.699997,99.970001,3096800,99.807383
2016-05-25,99.889999,100.5,99.57,99.660004,2071900,99.49789
2016-05-26,99.699997,99.959999,99.010002,99.199997,1583000,99.038631
2016-05-27,99.290001,99.400002,98.809998,98.910004,2391300,98.74911
2016-05-31,98.529999,98.690002,97.800003,98.360001,5389400,98.200001
2016-06-01,98.199997,98.900002,97.68,98.639999,2599000,98.639999
2016-06-02,98.080002,98.720001,97.82,98.639999,1643800,98.639999
2016-06-03,98.18,98.419998,97.660004,98.290001,2297900,98.290001
2016-06-06,98.300003,99.32,98.300003,99.029999,2336900,99.029999
2016-06-07,99.18,99.889999,99.029999,99.449997,1889800,99.449997
2016-06-08,99.260002,100.300003,99.25,100.160004,2280300,100.160004
2016-06-09,99.959999,100.489998,99.75,100.389999,1780500,100.389999
2016-06-10,99.669998,99.870003,99.139999,99.309998,1717600,99.309998
2016-06-13,99.07,99.580002,98.059998,98.089996,2283300,98.089996
