Date,IBM,Lag1_IBM,Lag2_IBM,Lag3_IBM,Lag4_IBM,Lag5_IBM,Bollinger_IBM,Momentum_IBM,Volatility_IBM,SMA_IBM,EMA_IBM,Returns_IBM
2004-02-13,87.74,87.38,87.96,87.65,87.07,87.06,0.46141201948,0.00781070526074,0.12789515379,0.00692013725513,0.0103080362153,-0.0129929336677
2004-02-14,87.74,87.74,87.38,87.96,87.65,87.07,0.423769793882,0.00769495807971,0.12789515379,0.00592156930185,0.00930609367106,-0.0191474811944
2004-02-15,87.74,87.74,87.74,87.38,87.96,87.65,0.42234404237,0.00102681118083,0.106743318686,0.00591003674426,0.00840331137813,-0.0240483245954
2004-02-16,87.74,87.74,87.74,87.74,87.38,87.96,0.382720593746,-0.0025011368804,0.099262918376,0.00536830465845,0.00758954956188,-0.0240483245954
2004-02-17,87.44,87.74,87.74,87.74,87.74,87.38,0.0805985356788,0.000686655985351,0.0837571098979,0.000847011423208,0.00374494854405,-0.0206999085087
2004-02-18,86.6,87.44,87.74,87.74,87.74,87.74,-0.999395691488,-0.0129929336677,0.0893934138969,-0.00905127530295,-0.00533475955657,-0.0249422632794
2004-02-19,86.06,86.6,87.44,87.74,87.74,87.74,-1.29003852271,-0.0191474811944,0.0796111764789,-0.0145989580352,-0.010442421391,-0.0103416221241
2004-02-20,85.63,86.06,86.6,87.44,87.74,87.74,-1.30367857188,-0.0240483245954,0.0810458476861,-0.0186516918316,-0.0139329455833,-0.00794114212309
2004-02-21,85.63,85.63,86.06,86.6,87.44,87.74,-1.07227083566,-0.0240483245954,0.0810458476861,-0.0177793071805,-0.0126155022016,-0.00537194908327
2004-02-22,85.63,85.63,85.63,86.06,86.6,87.44,-0.915730617952,-0.0206999085087,0.0805906541022,-0.0168263572745,-0.0114218167492,-0.00840826813033
2004-02-23,84.44,85.63,85.63,85.63,86.06,86.6,-1.27419584682,-0.0249422632794,0.088275260383,-0.0285878631004,-0.0228079644137,0.00556608242539
2004-02-24,85.17,84.44,85.63,85.63,85.63,86.06,-0.795003368209,-0.0103416221241,0.0951505919156,-0.0185809350964,-0.0130046090155,-0.00305271809323
2004-02-25,84.95,85.17,84.44,85.63,85.63,85.63,-0.794549982374,-0.00794114212309,0.0847637433768,-0.020043258832,-0.0140882189694,0.00517951736315
2004-02-26,85.17,84.95,85.17,84.44,85.63,85.63,-0.624029054531,-0.00537194908327,0.0848602290291,-0.0164331989884,-0.0104442206097,0.000352236703064
2004-02-27,84.91,85.17,84.95,85.17,84.44,85.63,-0.659805704111,-0.00840826813033,0.0850350772432,-0.0182169265368,-0.0121944790773,0.00353315274997
2004-02-28,84.91,84.91,85.17,84.95,85.17,84.44,-0.594077376155,0.00556608242539,0.0850350772432,-0.0169950681887,-0.0110427854724,-0.00105994582499
2004-02-29,84.91,84.91,84.91,85.17,84.95,85.17,-0.537172114423,-0.00305271809323,0.0850118530396,-0.015764460415,-0.00999903325971,-0.000471087033329
2004-03-01,85.39,84.91,84.91,84.91,85.17,84.95,-0.310086071435,0.00517951736315,0.0838358973279,-0.00890235268173,-0.003983963244,-0.00608970605457
2004-03-02,85.2,85.39,84.91,84.91,84.91,85.17,-0.347756435832,0.000352236703064,0.0819068360447,-0.00952115230356,-0.00561181567869,-0.00387323943662
2004-03-03,85.21,85.2,85.39,84.91,84.91,84.91,-0.305876654978,0.00353315274997,0.0798978201,-0.00815383451383,-0.0049734101008,-0.0232367093064
2004-03-04,84.82,85.21,85.2,85.39,84.91,84.91,-0.435633216105,-0.00105994582499,0.0780968029299,-0.0110127150511,-0.00862652511765,-0.0193350624853
2004-03-05,84.87,84.82,85.21,85.2,85.39,84.91,-0.377351779889,-0.000471087033329,0.0782927132656,-0.00877121266979,-0.00728064759857,-0.0351125250383
2004-03-06,84.87,84.87,84.82,85.21,85.2,85.39,-0.347991931752,-0.00608970605457,0.0782927132656,-0.00710713345617,-0.00659088950855,-0.0543183692706
2004-03-07,84.87,84.87,84.87,84.82,85.21,85.2,-0.331352415393,-0.00387323943662,0.0782927132656,-0.00543745751986,-0.00596616603907,-0.0326381524685
2004-03-08,83.23,84.87,84.87,84.87,84.82,85.21,-1.42221405446,-0.0232367093064,0.100316478063,-0.0222441511451,-0.0228291102008,-0.0135768352757
2004-03-09,83.18,83.23,84.87,84.87,84.87,84.82,-1.25785832426,-0.0193350624853,0.096822022019,-0.0208646008063,-0.0212311905633,-0.0129838903583
2004-03-10,81.89,83.18,83.23,84.87,84.87,84.87,-1.52142007373,-0.0351125250383,0.107243092264,-0.0336779005003,-0.0330543774996,-0.0133105385273
2004-03-11,80.26,81.89,83.18,83.23,84.87,84.87,-1.56204541417,-0.0543183692706,0.12371417181,-0.0499020426041,-0.0475530936068,0.0135808621979
2004-03-12,82.1,80.26,81.89,83.18,83.23,84.87,-0.774601335761,-0.0326381524685,0.154518137805,-0.0260857186918,-0.0233238179191,0.000974421437272
2004-03-13,82.1,82.1,80.26,81.89,83.18,83.23,-0.69074664732,-0.0135768352757,0.154518137805,-0.0240423192368,-0.0211480174463,-0.00487210718636
2004-03-14,82.1,82.1,82.1,80.26,81.89,83.18,-0.622984245589,-0.0129838903583,0.148137847952,-0.0226830386106,-0.0191713326534,-0.0180267965895
2004-03-15,80.8,82.1,82.1,82.1,80.26,81.89,-0.89930193285,-0.0133105385273,0.151646506668,-0.0356499218256,-0.0314994964898,-0.00222772277228
2004-03-16,81.35,80.8,82.1,82.1,82.1,80.26,-0.65533899575,0.0135808621979,0.155269264552,-0.0269953472795,-0.0225873129624,-0.00897357098955
2004-03-17,82.18,81.35,80.8,82.1,82.1,82.1,-0.37377532156,0.000974421437272,0.160590744558,-0.0153071922835,-0.0114267109529,-0.0254319785836
2004-03-18,81.7,82.18,81.35,80.8,82.1,82.1,-0.465314879851,-0.00487210718636,0.16119762472,-0.0191723591486,-0.0155875128201,-0.0164014687882
2004-03-19,80.62,81.7,82.18,81.35,80.8,82.1,-0.695210042198,-0.0180267965895,0.165917545851,-0.0296392140342,-0.0259463887976,0.00161250310097
2004-03-20,80.62,80.62,81.7,82.18,81.35,80.8,-0.62525996751,-0.00222772277228,0.165917545851,-0.0271274798475,-0.0235326509922,0.00843463160506
2004-03-21,80.62,80.62,80.62,81.7,82.18,81.35,-0.570393910333,-0.00897357098955,0.163411028469,-0.0243194016665,-0.0213386088388,0.0125279087075
2004-03-22,80.09,80.62,80.62,80.62,81.7,82.18,-0.656513145095,-0.0254319785836,0.163929529272,-0.0277271954743,-0.0251933229096,0.0192283680859
2004-03-23,80.36,80.09,80.62,80.62,80.62,81.7,-0.533728833456,-0.0164014687882,0.165162214646,-0.0215690691148,-0.0198615960898,0.0158038825286
2004-03-24,80.75,80.36,80.09,80.62,80.62,80.62,-0.377801455104,0.00161250310097,0.16725172647,-0.0143784786642,-0.0136856425459,0.00990712074303
2004-03-25,81.3,80.75,80.36,80.09,80.62,80.62,-0.160445058711,0.00843463160506,0.170160870559,-0.00549850457801,-0.00630817312884,-0.000738007380074
2004-03-26,81.63,81.3,80.75,80.36,80.09,80.62,0.017814793022,0.0125279087075,0.171427944536,0.000520913130075,-0.00205850241841,-0.0100453264731
2004-03-27,81.63,81.63,81.3,80.75,80.36,80.09,0.112354800457,0.0192283680859,0.171427944536,0.00251149824072,-0.00186278739703,-0.00428763934828
2004-03-28,81.63,81.63,81.63,81.3,80.75,80.36,0.176128109443,0.0158038825286,0.158605082498,0.0034974276389,-0.00168565161729,0.0154355016538
2004-03-29,81.55,81.63,81.63,81.63,81.3,80.75,0.208501966673,0.00990712074303,0.158600587391,0.00351939358141,-0.00241089160751,0.0164316370325
2004-03-30,81.24,81.55,81.63,81.63,81.63,81.3,0.0063448627226,-0.000738007380074,0.149523700387,0.000104639210159,-0.00561555223748,0.0203101920236
2004-03-31,80.81,81.24,81.55,81.63,81.63,81.63,-0.351659416444,-0.0100453264731,0.132176194905,-0.00552554178614,-0.00985280793762,0.0254918945675
2004-04-01,81.28,80.81,81.24,81.55,81.63,81.63,0.0510613990752,-0.00428763934828,0.104518655942,0.0007633775764,-0.00370550207628,0.0143946850394
2004-04-02,82.89,81.28,80.81,81.24,81.55,81.63,1.18667123379,0.0154355016538,0.126967218709,0.0200904531889,0.0144803363204,-0.0119435396308
2004-04-03,82.89,82.89,81.28,80.81,81.24,81.55,1.0509405916,0.0164316370325,0.126967218709,0.019594818997,0.0130830993529,-0.011460972373
2004-04-04,82.89,82.89,82.89,81.28,80.81,81.24,0.900244277015,0.0203101920236,0.111422892467,0.0182859038224,0.0118222656055,-0.011460972373
2004-04-05,82.87,82.89,82.89,82.89,81.28,80.81,0.782972830074,0.0254918945675,0.109597402711,0.0170906078365,0.0104638373405,-0.0112223965247
2004-04-06,82.45,82.87,82.89,82.89,82.89,81.28,0.531350675103,0.0143946850394,0.105835818686,0.0117681707182,0.00483131481254,-0.00618556701031
2004-04-07,81.9,82.45,82.87,82.89,82.89,82.89,0.220209293772,-0.0119435396308,0.106501401559,0.0048956454522,-0.00169366530385,0.00720390720391
2004-04-08,81.94,81.9,82.45,82.87,82.89,82.89,0.210433866756,-0.011460972373,0.0940810666491,0.00457292777716,-0.00109134574586,-0.000854283622162
2004-04-09,81.94,81.94,81.9,82.45,82.87,82.89,0.178319553223,-0.011460972373,0.0940810666491,0.00376073401688,-0.000987506019735,0.00622406639004
2004-04-10,81.94,81.94,81.94,81.9,82.45,82.87,0.145342488402,-0.0112223965247,0.0940810666491,0.00294985250737,-0.000893538035255,0.0035391750061
2004-04-11,81.94,81.94,81.94,81.94,81.9,82.45,0.100562057885,-0.00618556701031,0.0900267987728,0.00181559208475,-0.000808504843677,-0.00903099829143
2004-04-12,82.49,81.94,81.94,81.94,81.94,81.9,0.440737625585,0.00720390720391,0.0918784476954,0.00722850374856,0.00533353929171,-0.0156382591829
2004-04-13,81.87,82.49,81.94,81.94,81.94,81.94,-0.0682746102458,-0.000854283622162,0.095977555681,-0.00102496522439,-0.00201135267199,-0.00818370587517
2004-04-14,82.45,81.87,82.49,81.94,81.94,81.94,0.362715505647,0.00622406639004,0.096212699332,0.00534681111795,0.00457479239971,-0.0187992722862
2004-04-15,82.23,82.45,81.87,82.49,81.94,81.94,0.157239097882,0.0035391750061,0.0960793635379,0.00229761766911,0.00171357844728,-0.0299160890186
2004-04-16,81.2,82.23,82.45,81.87,82.49,81.94,-0.658930783204,-0.00903099829143,0.106468643776,-0.00999756157035,-0.00981204520219,-0.0110837438424
2004-04-17,81.2,81.2,82.23,82.45,81.87,82.49,-0.620462633845,-0.0156382591829,0.106468643776,-0.00973798301189,-0.00888584963552,-0.0166256157635
2004-04-18,81.2,81.2,81.2,82.23,82.45,81.87,-0.590918175981,-0.00818370587517,0.1064354627,-0.00952659762628,-0.00804637230142,-0.0108374384236
2004-04-19,80.9,81.2,81.2,81.2,82.23,82.45,-0.776825121201,-0.0187992722862,0.106388129753,-0.0129813088673,-0.0106076838548,-0.00716934487021
2004-04-20,79.77,80.9,81.2,81.2,81.2,82.23,-1.32900831176,-0.0299160890186,0.115936414601,-0.0261500146499,-0.0221524635348,0.00689482261502
2004-04-21,80.3,79.77,80.9,81.2,81.2,81.2,-0.894893369674,-0.0110837438424,0.116581722126,-0.0190928746809,-0.0141856716673,-0.00909090909091
2004-04-22,79.85,80.3,79.77,80.9,81.2,81.2,-0.982980202153,-0.0166256157635,0.0893540616375,-0.0227753913182,-0.0178665179775,0.00400751408892
2004-04-23,80.32,79.85,80.3,79.77,80.9,81.2,-0.662689173903,-0.0108374384236,0.0933260202562,-0.0154751325346,-0.0109472186334,-0.00946215139442
2004-04-24,80.32,80.32,79.85,80.3,79.77,80.9,-0.603089476706,-0.00716934487021,0.0933260202562,-0.0139219682275,-0.00991495327897,-0.0241533864542
2004-04-25,80.32,80.32,80.32,79.85,80.3,79.77,-0.552741794446,0.00689482261502,0.0933750565475,-0.0123760397902,-0.00897914235512,-0.0341135458167
2004-04-26,79.57,80.32,80.32,80.32,79.85,80.3,-0.848420163986,-0.00909090909091,0.0966829279282,-0.0198626551289,-0.0165251579016,-0.0250094256629
2004-04-27,80.17,79.57,80.32,80.32,80.32,79.85,-0.482174926088,0.00400751408892,0.100202334913,-0.0114185656506,-0.00824883957595,-0.0323063490084
2004-04-28,79.56,80.17,79.57,80.32,80.32,80.32,-0.71069871203,-0.00946215139442,0.102648143263,-0.0174987959544,-0.0143121494109,-0.0265208647562
2004-04-29,78.38,79.56,80.17,79.57,80.32,80.32,-1.07468428295,-0.0241533864542,0.112857285121,-0.0299384893377,-0.0262483828987,-0.000893084970656
2004-04-30,77.58,78.38,79.56,80.17,79.57,80.32,-1.15305389747,-0.0341135458167,0.115996869738,-0.0372420297589,-0.0328539726278,0.00902294405775
2004-05-01,77.58,77.58,78.38,79.56,80.17,79.57,-0.97900216281,-0.0250094256629,0.115996869738,-0.0346303647201,-0.0298183077249,0.00425367362722
2004-05-02,77.58,77.58,77.58,78.38,79.56,80.17,-0.870088407717,-0.0323063490084,0.111113739887,-0.0316722314101,-0.0270552891064,0.00232018561485
2004-05-03,77.45,77.58,77.58,77.58,78.38,79.56,-0.808743712748,-0.0265208647562,0.109921106735,-0.0306208657451,-0.0260247644266,0.00400258231117
2004-05-04,78.31,77.45,77.58,77.58,77.58,78.38,-0.483878217805,-0.000893084970656,0.115475625904,-0.0173109380784,-0.0137812085719,-0.00702336866301
2004-05-05,78.28,78.31,77.45,77.58,77.58,77.58,-0.457341729703,0.00902294405775,0.115728501207,-0.0152468172898,-0.0128278372652,-0.0214614205416
2004-05-06,77.91,78.28,78.31,77.45,77.58,77.58,-0.542716978878,0.00425367362722,0.109870267266,-0.017868960953,-0.0158541578389,-0.0139905018611
2004-05-07,77.76,77.91,78.28,78.31,77.45,77.58,-0.548358343484,0.00232018561485,0.109607653736,-0.0176298551585,-0.0160857441616,-0.0156893004115
2004-05-08,77.76,77.76,77.91,78.28,78.31,77.45,-0.504486542387,0.00400258231117,0.109607653736,-0.0154905771459,-0.0145760950188,-0.011316872428
2004-05-09,77.76,77.76,77.76,77.91,78.28,78.31,-0.462391377491,-0.00702336866301,0.109696900005,-0.0135297139921,-0.0132062253059,-0.0201903292181
2004-05-10,76.6,77.76,77.76,77.76,77.91,78.28,-0.83935172723,-0.0214614205416,0.111119115368,-0.0262876900392,-0.0253345855129,-0.00535248041775
2004-05-11,76.82,76.6,77.76,77.76,77.76,77.91,-0.677721041956,-0.0139905018611,0.107988921974,-0.0213264708131,-0.0204329173528,-0.0082009893257
2004-05-12,76.54,76.82,76.6,77.76,77.76,77.76,-0.706828892827,-0.0156893004115,0.107389886871,-0.0228333237583,-0.0217670512963,-0.0147635223413
2004-05-13,76.88,76.54,76.82,76.6,77.76,77.76,-0.526210123676,-0.011316872428,0.106081361174,-0.0163326146898,-0.015788613435,-0.0130072840791
2004-05-14,76.19,76.88,76.54,76.82,76.6,77.76,-0.748167559075,-0.0201903292181,0.108410218289,-0.0225785760103,-0.0223293479395,0.00735004593779
2004-05-15,76.19,76.19,76.88,76.54,76.82,76.6,-0.707311757747,-0.00535248041775,0.108410218289,-0.019982377948,-0.0202457956198,0.0116813230083
2004-05-16,76.19,76.19,76.19,76.88,76.54,76.82,-0.651978273612,-0.0082009893257,0.105763498281,-0.0178473596349,-0.0183530102503,0.00826880168001
2004-05-17,75.41,76.19,76.19,76.19,76.88,76.54,-0.983240814176,-0.0147635223413,0.102955532229,-0.0249106178842,-0.0257673651118,0.0186977854396
2004-05-18,75.88,75.41,76.19,76.19,76.19,76.88,-0.72247205307,-0.0130072840791,0.106464777676,-0.0164933087068,-0.017853104507,0.0123879810227
2004-05-19,76.75,75.88,75.41,76.19,76.19,76.19,-0.192137952092,0.00735004593779,0.106475239657,-0.00416499072284,-0.00596823289768,0.000651465798046
2004-05-20,77.08,76.75,75.88,75.41,76.19,76.19,0.0205626932261,0.0116813230083,0.102258521628,0.000441294810892,-0.00153311304847,0.0146600934094
2004-05-21,76.82,77.08,76.75,75.88,75.41,76.19,-0.114868517394,0.00826880168001,0.102825147892,-0.0024413047995,-0.00443636328389,0.0140588388441
2004-05-22,76.82,76.82,77.08,76.75,75.88,75.41,-0.092827829003,0.0186977854396,0.102825147892,-0.00194881122515,-0.00401554885151,0.0167925019526
2004-05-23,76.82,76.82,76.82,77.08,76.75,75.88,-0.074016695039,0.0123879810227,0.102737014418,-0.00154019119167,-0.00363450537331,0.0167925019526
2004-05-24,76.8,76.82,76.82,76.82,77.08,76.75,-0.0429936062177,0.000651465798046,0.093368940795,-0.000819640138949,-0.0035243664418,0.0170572916667
2004-05-25,78.21,76.8,76.82,76.82,76.82,77.08,0.930512268851,0.0146600934094,0.11588361105,0.0175710224501,0.0133448350689,-0.00127860887355
2004-05-26,77.9,78.21,76.8,76.82,76.82,76.82,0.718013539559,0.0140588388441,0.115503604241,0.0135442823872,0.00843235606287,0.00269576379974
2004-05-27,78.11,77.9,78.21,76.8,76.82,76.82,0.820639859469,0.0167925019526,0.115636727905,0.0160452153779,0.0100781623836,-0.0052490078095
2004-05-28,78.11,78.11,77.9,78.21,76.8,76.82,0.782645911417,0.0167925019526,0.115636727905,0.0158139776836,0.00910959345588,-0.00691332735885
2004-05-29,78.11,78.11,78.11,77.9,78.21,76.8,0.748169198751,0.0170572916667,0.115636727905,0.0155828452182,0.00823486845261,-0.0139546792984
2004-05-30,78.11,78.11,78.11,78.11,77.9,78.21,0.66825252924,-0.00127860887355,0.100865750481,0.0145868783041,0.00744475632793,-0.0116502368455
2004-05-31,78.11,78.11,78.11,78.11,78.11,77.9,0.604491986754,0.00269576379974,0.100672124695,0.013737565135,0.00673095932475,-0.0116502368455
2004-06-01,77.7,78.11,78.11,78.11,78.11,78.11,0.336168929408,-0.0052490078095,0.101777448819,0.00765794098004,0.00130866693091,-0.00643500643501
2004-06-02,77.57,77.7,78.11,78.11,78.11,78.11,0.241405773479,-0.00691332735885,0.101165514481,0.00552214041273,-0.000331719252842,0.00760603326028
2004-06-03,77.02,77.57,77.7,78.11,78.11,78.11,-0.096877762931,-0.0139546792984,0.0990314496568,-0.00214418511249,-0.00671784256689,0.0307712282524
2004-06-04,77.2,77.02,77.57,77.7,78.11,78.11,-0.021912593153,-0.0116502368455,0.099203392563,-0.000466103889378,-0.00397944033162,0.0288860103627
2004-06-05,77.2,77.2,77.02,77.57,77.7,78.11,-0.0551696169536,-0.0116502368455,0.099203392563,-0.00111921228158,-0.00360181102362,0.0331606217617
2004-06-06,77.2,77.2,77.2,77.02,77.57,77.7,-0.135592703575,-0.00643500643501,0.0905419304806,-0.00227460711332,-0.00325989959807,0.0331606217617
2004-06-07,78.16,77.2,77.2,77.2,77.02,77.57,0.590282746791,0.00760603326028,0.0975317049604,0.00864627693896,0.0082576312978,0.0204708290686
2004-06-08,79.39,78.16,77.2,77.2,77.2,77.02,1.29646909071,0.0307712282524,0.104266855836,0.0227770477442,0.0217769223262,0.00466053659151
2004-06-09,79.43,79.39,78.16,77.2,77.2,77.2,1.08492656291,0.0288860103627,0.103887648168,0.0217457019919,0.0201259856063,-0.000125897016241
2004-06-10,79.76,79.43,79.39,78.16,77.2,77.2,1.07836925522,0.0331606217617,0.102610848552,0.0240542327618,0.0219927701012,0.000877632898696
2004-06-11,79.76,79.76,79.43,79.39,78.16,77.2,0.932647365406,0.0331606217617,0.102610848552,0.0221251129323,0.0198566296976,-0.000877632898696
2004-06-12,79.76,79.76,79.76,79.43,79.39,78.16,0.826362222361,0.0204708290686,0.102610848552,0.0202032476129,0.0179316113578,-0.00025075225677
2004-06-13,79.76,79.76,79.76,79.76,79.43,79.39,0.745695254554,0.00466053659151,0.102542310485,0.0182755957282,0.0161961793408,-0.00438816449348
2004-06-14,79.42,79.76,79.76,79.76,79.76,79.43,0.520890598941,-0.000125897016241,0.0842231878805,0.0131523555601,0.0107222963862,-0.000125912868295
2004-06-15,79.83,79.42,79.76,79.76,79.76,79.76,0.651012033477,0.000877632898696,0.0836318712814,0.0171305527773,0.0144001135531,-0.00526118000752
2004-06-16,79.69,79.83,79.42,79.76,79.76,79.76,0.529700450226,-0.000877632898696,0.0840929902608,0.0143258087304,0.0114054108432,-0.00978792822186
2004-06-17,79.74,79.69,79.83,79.42,79.76,79.76,0.502800456181,-0.00025075225677,0.0840220044597,0.0139104340971,0.0108808549868,-0.00464008026085
2004-06-18,79.41,79.74,79.69,79.83,79.42,79.76,0.319756142634,-0.00438816449348,0.0859672555712,0.00888058848191,0.00605566729329,0.00805943835789
2004-06-19,79.41,79.41,79.74,79.69,79.83,79.42,0.289748349815,-0.000125912868295,0.0859672555712,0.00804813648827,0.00547577900624,-0.000755572346052
2004-06-20,79.41,79.41,79.41,79.74,79.69,79.83,0.260766240339,-0.00526118000752,0.0859672555712,0.00721705711495,0.00495169390418,-0.00566679259539
2004-06-21,78.91,79.41,79.41,79.41,79.74,79.69,0.0040191171761,-0.00978792822186,0.0870250443321,0.000107729257365,-0.00124504345216,0.000633633253073
2004-06-22,79.37,78.91,79.41,79.41,79.41,79.74,0.186663210756,-0.00464008026085,0.0882777655712,0.0047916547983,0.00413940351335,-0.00516567972786
2004-06-23,80.05,79.37,78.91,79.41,79.41,79.41,0.489548909542,0.00805943835789,0.0863388265776,0.0114602681223,0.0115148067881,-0.022860712055
2004-06-24,79.35,80.05,79.37,78.91,79.41,79.41,0.0617290394059,-0.000755572346052,0.0942681921786,0.00125551258352,0.0024147207955,-0.0189035916824
2004-06-25,78.96,79.35,80.05,79.37,78.91,79.41,-0.290453567444,-0.00566679259539,0.0968102580139,-0.00477069770666,-0.00227337929467,-0.015704154002
2004-06-26,78.96,78.96,79.35,80.05,79.37,78.91,-0.544901570838,0.000633633253073,0.0968102580139,-0.00587335461087,-0.0020573124104,-0.0229229989868
2004-06-27,78.96,78.96,78.96,79.35,80.05,79.37,-0.76854774283,-0.00516567972786,0.0871580633858,-0.00637375497851,-0.00186174267153,-0.0279888551165
2004-06-28,78.22,78.96,78.96,78.96,79.35,80.05,-1.37564726814,-0.022860712055,0.0735352541802,-0.0149607092484,-0.0101587774655,-0.0187931475326
2004-06-29,77.85,78.22,78.96,78.96,78.96,79.35,-1.3333320697,-0.0189035916824,0.0747064323239,-0.0186438755058,-0.0134465517328,-0.0141297366731
2004-06-30,77.72,77.85,78.22,78.96,78.96,78.96,-1.1583566498,-0.015704154002,0.0722017747633,-0.019021293246,-0.0136761138068,-0.0124806999485
2004-07-01,77.15,77.72,77.85,78.22,78.96,78.96,-1.23872072615,-0.0229229989868,0.0751057358864,-0.0246091799258,-0.0189561693943,-0.0206092028516
2004-07-02,76.75,77.15,77.72,77.85,78.22,78.96,-1.18394298768,-0.0279888551165,0.075844847944,-0.0278164821524,-0.0218027449282,-0.0194136807818
2004-07-03,76.75,76.75,77.15,77.72,77.85,78.22,-0.995647024896,-0.0187931475326,0.075844847944,-0.0259596042921,-0.0197673389402,-0.0389576547231
2004-07-04,76.75,76.75,76.75,77.15,77.72,77.85,-0.859862590898,-0.0141297366731,0.0756005275852,-0.0243065266584,-0.0179184685919,-0.0362214983713
2004-07-05,76.75,76.75,76.75,76.75,77.15,77.72,-0.761687663363,-0.0124806999485,0.0714970246964,-0.0223926224079,-0.0162396610808,-0.0362214983713
2004-07-06,75.56,76.75,76.75,76.75,76.75,77.15,-1.06048334817,-0.0206092028516,0.0861436731027,-0.0350121006622,-0.028579160911,-0.0210428798306
2004-07-07,75.26,75.56,76.75,76.75,76.75,76.75,-0.997160934065,-0.0194136807818,0.0853708866444,-0.0360859402517,-0.0294378367286,-0.014748870582
2004-07-08,73.76,75.26,75.56,76.75,76.75,76.75,-1.20578772395,-0.0389576547231,0.104693339352,-0.0518670865737,-0.0443421228166,0.0191160520607
2004-07-09,73.97,73.76,75.26,75.56,76.75,76.75,-0.969967175363,-0.0362214983713,0.106486859039,-0.0458315596662,-0.0378072287399,0.00283898877923
2004-07-10,73.97,73.97,73.76,75.26,75.56,76.75,-0.846751459993,-0.0362214983713,0.106486859039,-0.0424719421108,-0.0343301524562,0.00148708936055
