Date,Open_GS,High_GS,Low_GS,Close_GS,Volume_GS,AdjClose_GS
2015-07-21,211.979996,212.800003,210.75,211.5,1985300,208.2916
2015-07-22,211.800003,213.720001,211.75,213.25,2301300,210.015053
2015-07-23,213.660004,214.610001,210.699997,211.050003,2192700,207.848429
2015-07-24,211.449997,211.449997,206.899994,207.350006,2453900,204.20456
2015-07-27,205.449997,205.839996,203.5,205.020004,2910500,201.909904
2015-07-28,207.139999,207.179993,204.600006,206.240005,2018100,203.111398
2015-07-29,206.570007,208.130005,205.669998,206.839996,1987300,203.702287
2015-07-30,206.029999,207.350006,205.100006,207.199997,1342900,204.056827
2015-07-31,207.399994,207.470001,204.899994,205.070007,1644000,201.959149
2015-08-03,205.75,205.949997,202.839996,204.690002,2075500,201.584908
2015-08-04,205.009995,207.149994,204.800003,205.169998,1451500,202.057623
2015-08-05,206.940002,207.779999,204.929993,205.699997,1535500,202.579582
2015-08-06,206.0,206.699997,204.300003,205.089996,1485800,201.978834
2015-08-07,205.300003,206.639999,202.320007,203.440002,1691100,200.353871
2015-08-10,204.589996,206.570007,204.339996,205.970001,1640300,202.84549
2015-08-11,203.5,203.919998,200.660004,201.699997,2554000,198.64026
2015-08-12,199.899994,201.550003,196.580002,201.130005,2771900,198.078915
2015-08-13,200.720001,201.949997,199.580002,200.740005,3353600,197.694832
2015-08-14,200.830002,202.550003,200.740005,202.020004,3567100,198.955413
2015-08-17,201.009995,202.860001,199.779999,202.570007,1600700,199.497073
2015-08-18,202.119995,203.100006,201.179993,201.179993,1665400,198.128145
2015-08-19,200.020004,202.75,199.139999,200.949997,2721400,197.901638
2015-08-20,198.429993,199.220001,196.75,196.75,3140000,193.765354
2015-08-21,193.660004,194.600006,187.580002,187.740005,5406200,184.892038
2015-08-24,178.460007,186.889999,172.100006,179.460007,7183600,176.737645
2015-08-25,185.889999,187.330002,177.710007,178.220001,7204800,175.51645
2015-08-26,183.039993,185.059998,179.110001,184.399994,5561800,181.602694
2015-08-27,186.809998,189.860001,185.429993,189.210007,3798500,186.33974
2015-08-28,187.589996,188.850006,186.259995,187.75,2413100,185.539274
2015-08-31,187.690002,190.25,187.179993,188.600006,2858000,186.379272
2015-09-01,184.240005,186.470001,181.080002,182.119995,5494500,179.975562
2015-09-02,184.869995,185.820007,182.509995,184.509995,3043800,182.337419
2015-09-03,185.0,187.889999,184.279999,185.059998,2902200,182.880946
2015-09-04,182.259995,182.830002,179.130005,180.380005,4295600,178.25606
2015-09-08,183.910004,186.309998,183.649994,185.880005,3060100,183.691298
2015-09-09,189.550003,191.75,185.259995,185.679993,4756800,183.493641
2015-09-10,185.449997,187.820007,184.770004,185.910004,3042600,183.720943
2015-09-11,185.429993,185.820007,183.320007,185.270004,2536800,183.08848
2015-09-14,185.600006,185.860001,183.300003,183.940002,2746000,181.774139
2015-09-15,184.779999,188.020004,184.190002,187.449997,3092800,185.242804
2015-09-16,187.960007,189.300003,186.589996,188.639999,2717800,186.418794
2015-09-17,188.449997,190.570007,186.0,186.449997,3712600,184.254578
2015-09-18,183.199997,183.380005,180.550003,180.940002,6529900,178.809463
2015-09-21,183.300003,184.410004,181.699997,183.350006,2947200,181.191089
2015-09-22,180.889999,181.0,178.009995,179.720001,4166900,177.603827
2015-09-23,179.809998,180.190002,177.75,179.410004,2732600,177.29748
2015-09-24,177.660004,177.979996,174.820007,176.910004,3910000,174.826917
2015-09-25,179.199997,181.110001,178.160004,179.830002,3026500,177.712533
2015-09-28,178.460007,178.460007,172.75,173.020004,3898500,170.982722
2015-09-29,173.009995,173.300003,167.490005,171.860001,4419100,169.836377
2015-09-30,174.580002,175.080002,172.160004,173.759995,2931500,171.713999
2015-10-01,174.399994,176.169998,173.039993,176.020004,3613000,173.947397
2015-10-02,172.139999,177.100006,169.869995,177.009995,4469900,174.925731
2015-10-05,178.229996,181.059998,177.830002,180.699997,3411900,178.572284
2015-10-06,180.199997,181.279999,179.470001,180.320007,1859100,178.196768
2015-10-07,181.800003,183.789993,180.539993,182.229996,2572200,180.084267
2015-10-08,181.179993,182.470001,179.75,181.070007,3253400,178.937937
2015-10-09,180.960007,182.289993,178.210007,179.190002,3334900,177.080069
2015-10-12,180.800003,181.199997,179.009995,180.229996,3059800,178.107817
2015-10-13,179.570007,183.139999,179.5,180.970001,2918800,178.839109
2015-10-14,180.729996,182.220001,179.139999,179.509995,3252000,177.396293
2015-10-15,176.729996,185.75,175.759995,184.960007,5720100,182.782133
2015-10-16,185.119995,186.649994,183.630005,185.179993,2948900,182.999528
2015-10-19,183.479996,186.5,183.149994,185.740005,2665700,183.552947
2015-10-20,185.199997,185.970001,183.899994,185.509995,2736200,183.325644
2015-10-21,186.220001,186.220001,179.550003,179.699997,3613800,177.584059
2015-10-22,180.229996,184.190002,180.199997,183.559998,2609600,181.398608
2015-10-23,185.160004,186.360001,184.429993,185.5,2935700,183.315768
2015-10-26,187.100006,188.0,186.619995,187.009995,2573700,184.807982
2015-10-27,186.0,186.830002,184.5,186.309998,1932300,184.116228
2015-10-28,186.710007,191.479996,186.169998,191.320007,3231900,189.067245
2015-10-29,191.0,191.960007,189.330002,189.889999,3068100,187.654075
2015-10-30,189.759995,190.089996,187.240005,187.5,2791600,185.292218
2015-11-02,188.320007,190.429993,187.679993,189.679993,2531500,187.446541
2015-11-03,189.25,191.869995,189.050003,190.690002,2443200,188.444659
2015-11-04,191.0,192.889999,190.309998,191.649994,2174300,189.393346
2015-11-05,192.539993,193.279999,191.0,192.020004,2186300,189.759
2015-11-06,196.0,199.470001,195.899994,199.169998,4270800,196.824804
2015-11-09,199.039993,199.899994,196.320007,196.759995,2604400,194.443177
2015-11-10,196.580002,198.220001,195.279999,197.809998,2149900,195.480817
2015-11-11,198.289993,198.929993,196.729996,197.389999,1637500,195.065764
2015-11-12,196.190002,196.190002,192.259995,192.770004,3166900,190.500169
2015-11-13,192.630005,193.380005,190.059998,190.389999,2484000,188.148188
2015-11-16,189.990005,192.160004,188.009995,192.160004,4626600,189.897351
2015-11-17,192.669998,193.0,190.320007,190.570007,1783800,188.326076
2015-11-18,191.050003,194.050003,191.009995,193.660004,2509200,191.379688
2015-11-19,193.820007,194.210007,191.669998,193.029999,1835800,190.757102
2015-11-20,193.0,193.490005,191.110001,191.470001,2932100,189.215473
2015-11-23,191.300003,191.490005,188.520004,189.190002,2671700,186.962321
2015-11-24,188.020004,189.800003,186.559998,188.669998,2679400,186.44844
2015-11-25,188.990005,189.770004,188.149994,189.149994,1495600,186.922783
2015-11-27,189.160004,191.190002,188.850006,190.470001,1092700,188.227248
2015-11-30,190.5,191.080002,189.240005,190.020004,3415000,188.425576
2015-12-01,191.220001,193.149994,190.009995,193.070007,4140900,191.449987
2015-12-02,193.300003,193.839996,189.800003,190.259995,1817200,188.663553
2015-12-03,190.660004,191.649994,184.729996,185.199997,3599000,183.646013
2015-12-04,185.610001,190.619995,184.75,189.990005,3517200,188.395829
2015-12-07,190.0,190.119995,185.0,185.490005,3499900,183.933588
2015-12-08,183.919998,184.470001,181.839996,182.919998,2663800,181.385145
2015-12-09,182.020004,184.850006,179.830002,180.710007,3907500,179.193697
2015-12-10,180.990005,183.929993,180.309998,182.110001,2212300,180.581944
2015-12-11,179.679993,180.149994,175.470001,176.559998,3750100,175.07851
2015-12-14,176.669998,178.630005,172.899994,176.399994,5102400,174.919849
2015-12-15,178.979996,183.279999,178.850006,182.009995,3393100,180.482777
2015-12-16,184.009995,186.880005,181.679993,186.210007,3191700,184.647548
2015-12-17,186.880005,187.889999,182.610001,182.610001,2807900,181.077749
2015-12-18,181.199997,181.899994,175.389999,175.490005,6740800,174.017496
2015-12-21,177.5,178.149994,175.830002,177.75,2472900,176.258528
2015-12-22,178.899994,180.690002,177.050003,180.050003,2312800,178.539232
2015-12-23,180.699997,183.0,180.460007,182.949997,2367900,181.414892
2015-12-24,182.270004,183.169998,182.020004,182.470001,1107600,180.938924
2015-12-28,181.770004,181.929993,179.839996,181.619995,1723300,180.09605
2015-12-29,182.820007,184.179993,182.5,183.529999,1848900,181.990027
2015-12-30,183.279999,183.529999,181.839996,182.009995,1514300,180.482777
2015-12-31,181.160004,182.889999,180.029999,180.229996,1773900,178.717714
2016-01-04,175.789993,177.190002,173.759995,177.139999,3745500,175.653645
2016-01-05,176.710007,177.5,172.919998,174.089996,4521600,172.629234
2016-01-06,171.309998,172.020004,169.100006,169.839996,5539400,168.414895
2016-01-07,166.669998,169.5,163.600006,164.619995,5687900,163.238694
2016-01-08,166.75,168.419998,163.630005,163.940002,4929800,162.564407
2016-01-11,165.0,166.460007,163.339996,165.729996,4386500,164.339381
2016-01-12,166.889999,168.179993,163.300003,165.710007,4441300,164.31956
2016-01-13,166.460007,167.100006,157.919998,158.990005,5252500,157.655945
2016-01-14,160.300003,162.509995,156.759995,161.389999,4272500,160.035801
2016-01-15,156.699997,157.990005,153.809998,155.610001,6237200,154.304301
2016-01-19,157.559998,158.759995,155.279999,156.820007,5860600,155.504155
2016-01-20,154.100006,158.369995,151.649994,153.75,9369100,152.459908
2016-01-21,153.970001,155.160004,151.490005,151.649994,5738800,150.377522
2016-01-22,154.580002,156.990005,153.860001,156.860001,5583800,155.543813
2016-01-25,156.399994,156.529999,151.119995,151.119995,5051700,149.851971
2016-01-26,151.119995,156.100006,151.119995,154.449997,5237700,153.154031
2016-01-27,153.589996,158.429993,153.190002,153.720001,5153100,152.430161
2016-01-28,155.009995,158.050003,152.529999,157.059998,4292900,155.742132
2016-01-29,158.639999,161.589996,157.779999,161.559998,4887900,160.204373
2016-02-01,160.410004,161.0,158.449997,159.649994,2963500,158.310396
2016-02-02,157.0,157.0,150.160004,151.699997,6316200,150.427106
2016-02-03,152.5,153.839996,147.009995,152.679993,5893200,151.398879
2016-02-04,152.300003,157.949997,152.009995,156.490005,4573100,155.176922
2016-02-05,157.570007,159.699997,155.690002,156.470001,4596100,155.157086
2016-02-08,153.830002,153.830002,145.25,149.25,8680000,147.997667
2016-02-09,145.520004,149.949997,145.100006,148.25,6919400,147.006057
2016-02-10,150.0,153.380005,147.210007,147.229996,7609600,145.994612
2016-02-11,143.410004,144.410004,139.050003,140.690002,10252200,139.509495
2016-02-12,143.75,146.509995,143.699997,146.130005,9009300,144.903851
2016-02-16,149.600006,150.479996,147.449997,149.020004,10198000,147.769601
2016-02-17,150.800003,151.869995,150.309998,150.940002,5578800,149.673488
2016-02-18,151.25,152.0,147.369995,147.729996,5895500,146.490416
2016-02-19,147.0,147.729996,145.429993,146.910004,5257300,145.677305
2016-02-22,149.199997,149.990005,148.229996,148.789993,4287900,147.54152
2016-02-23,148.0,148.050003,144.050003,144.910004,4249600,143.694086
2016-02-24,143.080002,145.639999,140.259995,145.559998,5714700,144.338626
2016-02-25,146.0,149.070007,145.229996,148.25,4299600,147.006057
2016-02-26,149.720001,151.970001,149.009995,150.25,5924500,148.989276
2016-02-29,149.75,150.289993,148.320007,149.529999,5506400,148.91956
2016-03-01,150.949997,154.770004,150.679993,154.649994,6490400,154.018654
2016-03-02,154.75,155.410004,153.449997,154.199997,5047500,153.570494
2016-03-03,154.0,155.660004,153.360001,155.330002,3615800,154.695885
2016-03-04,156.369995,158.850006,155.289993,156.839996,5256700,156.199716
2016-03-07,156.0,156.369995,154.410004,155.350006,2771900,154.715808
2016-03-08,154.0,154.229996,151.5,151.600006,3830400,150.981117
2016-03-09,152.110001,152.5,149.179993,149.910004,3250900,149.298014
2016-03-10,150.410004,153.600006,148.839996,151.020004,4631800,150.403483
2016-03-11,153.279999,154.160004,152.369995,153.940002,4058700,153.311561
2016-03-14,153.660004,154.449997,152.130005,153.490005,3317900,152.863401
2016-03-15,152.649994,152.740005,150.899994,152.029999,3731400,151.409354
2016-03-16,150.919998,152.850006,149.710007,150.539993,4310300,149.925432
2016-03-17,150.389999,153.979996,148.75,152.910004,4431700,152.285767
2016-03-18,153.910004,158.179993,153.869995,157.600006,7413200,156.956623
2016-03-21,157.240005,158.899994,155.75,156.289993,4410200,155.651958
2016-03-22,155.5,155.589996,153.360001,154.199997,3521500,153.570494
2016-03-23,154.25,155.550003,153.589996,154.080002,3633400,153.450988
2016-03-24,152.399994,153.039993,150.130005,153.0,3693400,152.375396
2016-03-28,153.139999,154.639999,152.380005,153.839996,2308600,153.211963
2016-03-29,152.869995,155.350006,151.5,155.029999,2919500,154.397107
2016-03-30,156.130005,158.020004,154.889999,156.5,3130600,155.861107
2016-03-31,156.179993,157.479996,156.059998,156.979996,2927300,156.339143
2016-04-01,156.460007,160.009995,155.089996,159.820007,3373400,159.167561
2016-04-04,159.970001,160.0,157.389999,157.770004,2478100,157.125927
2016-04-05,156.440002,156.529999,154.550003,155.350006,2822700,154.715808
2016-04-06,155.259995,156.270004,153.919998,155.190002,2927400,154.556458
2016-04-07,153.649994,154.029999,149.369995,150.410004,4786800,149.795973
2016-04-08,152.070007,152.869995,150.009995,150.279999,3122200,149.666498
2016-04-11,151.179993,153.899994,150.410004,152.199997,3464300,151.578658
2016-04-12,152.669998,155.089996,151.300003,154.309998,2732900,153.680045
2016-04-13,156.529999,159.990005,156.380005,159.850006,5151100,159.197437
2016-04-14,159.529999,162.270004,159.149994,160.910004,3067100,160.253108
2016-04-15,161.229996,161.779999,158.199997,158.520004,3467900,157.872865
2016-04-18,157.610001,160.0,157.149994,159.020004,3031500,158.370824
2016-04-19,157.75,163.699997,157.0,162.649994,5832200,161.985995
2016-04-20,162.0,167.449997,161.940002,166.979996,4802200,166.29832
2016-04-21,166.550003,168.899994,165.009995,165.320007,4165100,164.645108
2016-04-22,165.789993,167.490005,165.660004,166.75,2680300,166.069263
2016-04-25,166.0,167.389999,164.059998,165.089996,2473000,164.416036
2016-04-26,165.380005,166.0,164.220001,165.839996,2251600,165.162974
2016-04-27,165.830002,168.660004,164.929993,166.919998,3323600,166.238567
2016-04-28,165.350006,167.320007,164.009995,164.289993,2528000,163.619299
2016-04-29,163.800003,164.679993,162.559998,164.110001,2890800,163.440041
2016-05-02,165.080002,167.190002,163.990005,166.179993,1998400,165.501583
2016-05-03,163.660004,164.110001,161.369995,163.139999,2777000,162.474
2016-05-04,161.199997,162.600006,159.089996,160.070007,3203900,159.41654
2016-05-05,160.779999,160.820007,158.5,159.529999,2366200,158.878736
2016-05-06,158.190002,160.169998,157.009995,158.850006,2307000,158.20152
2016-05-09,158.199997,159.850006,156.789993,157.509995,2097900,156.866979
2016-05-10,158.669998,161.5,158.389999,161.419998,2379600,160.76102
2016-05-11,161.360001,162.529999,159.279999,159.419998,2096900,158.769185
2016-05-12,160.320007,161.470001,157.309998,158.070007,2448100,157.424705
2016-05-13,157.880005,159.720001,155.259995,155.339996,2550100,154.705839
2016-05-16,155.339996,156.899994,154.600006,155.380005,3177700,154.745684
2016-05-17,154.740005,157.110001,153.770004,154.649994,2701500,154.018654
2016-05-18,154.809998,160.0,154.649994,159.940002,3653300,159.287066
2016-05-19,158.679993,159.949997,154.520004,154.699997,4712000,154.068453
2016-05-20,155.759995,156.410004,153.919998,154.509995,3247800,153.879226
2016-05-23,154.440002,156.089996,153.740005,155.449997,2767600,154.815391
2016-05-24,156.669998,158.550003,156.440002,157.589996,3038800,156.946654
2016-05-25,158.059998,162.289993,158.029999,161.25,3259900,160.591716
2016-05-26,161.160004,161.330002,159.169998,159.220001,2576100,158.570004
2016-05-27,158.699997,160.399994,158.320007,159.529999,2157000,159.529999
2016-05-31,160.399994,161.649994,158.550003,159.479996,2916100,159.479996
2016-06-01,157.899994,160.550003,156.0,159.970001,2581600,159.970001
2016-06-02,160.139999,160.330002,158.460007,159.279999,2257100,159.279999
2016-06-03,155.860001,156.539993,153.860001,155.669998,4323500,155.669998
