Date,Open_INTU,High_INTU,Low_INTU,Close_INTU,Volume_INTU,AdjClose_INTU
2015-09-23,86.459999,88.370003,86.309998,87.589996,2251100,86.780297
2015-09-24,86.830002,88.43,86.650002,87.860001,2898400,87.047805
2015-09-25,88.68,89.589996,87.440002,87.879997,2328200,87.067617
2015-09-28,87.190002,87.93,86.199997,86.220001,2301400,85.422966
2015-09-29,86.18,87.18,85.870003,86.830002,1724800,86.027328
2015-09-30,87.760002,88.830002,87.110001,88.75,2469800,87.929577
2015-10-01,88.660004,89.720001,87.830002,88.860001,2583900,88.038561
2015-10-02,87.230003,89.550003,85.610001,89.5,1778400,88.672644
2015-10-05,90.0,91.5,89.459999,91.309998,1525800,90.465909
2015-10-06,91.209999,92.190002,90.559998,90.809998,1742400,89.970531
2015-10-07,90.900002,91.489998,89.279999,90.959999,1647000,90.417852
2015-10-08,90.709999,92.419998,90.0,92.290001,1373500,91.739926
2015-10-09,92.330002,93.260002,92.290001,92.699997,1334200,92.147478
2015-10-12,92.709999,93.470001,91.650002,93.209999,1553800,92.654441
2015-10-13,92.510002,93.199997,91.260002,91.360001,1770600,90.815469
2015-10-14,91.300003,92.139999,90.410004,90.410004,1926300,89.871134
2015-10-15,91.050003,92.480003,90.82,92.43,2137300,91.879091
2015-10-16,92.57,93.790001,91.169998,93.620003,1823600,93.062001
2015-10-19,93.529999,94.389999,92.489998,94.080002,1079900,93.519258
2015-10-20,93.889999,94.739998,93.889999,94.300003,1014000,93.737948
2015-10-21,94.900002,94.980003,93.360001,93.870003,1489300,93.310511
2015-10-22,94.43,97.300003,94.360001,96.860001,1500100,96.282687
2015-10-23,97.559998,98.0,96.120003,97.940002,1240700,97.356252
2015-10-26,98.129997,99.0,97.639999,97.709999,1440800,97.12762
2015-10-27,97.650002,98.230003,97.150002,98.029999,1093400,97.445712
2015-10-28,98.309998,98.400002,97.290001,97.989998,1846300,97.405949
2015-10-29,97.900002,98.269997,97.580002,97.75,1431000,97.167382
2015-10-30,97.949997,98.120003,97.349998,97.43,1233500,96.84929
2015-11-02,98.050003,98.199997,97.370003,97.510002,1512300,96.928815
2015-11-03,97.160004,97.970001,97.050003,97.709999,1455100,97.12762
2015-11-04,97.720001,99.150002,97.0,98.849998,1347200,98.260824
2015-11-05,99.209999,99.5,97.410004,97.779999,1348900,97.197202
2015-11-06,97.790001,98.540001,97.129997,98.279999,960900,97.694222
2015-11-09,98.18,98.209999,96.75,97.510002,1119400,96.928815
2015-11-10,97.440002,98.970001,97.029999,98.879997,944100,98.290644
2015-11-11,99.419998,100.629997,98.779999,99.389999,1314200,98.797607
2015-11-12,99.169998,99.790001,98.0,98.050003,849800,97.465597
2015-11-13,98.029999,98.690002,96.260002,96.529999,1540100,95.954652
2015-11-16,96.889999,97.57,95.980003,96.900002,1599200,96.32245
2015-11-17,96.599998,97.459999,96.050003,96.43,1848500,95.85525
2015-11-18,96.529999,96.889999,95.620003,96.620003,3705300,96.04412
2015-11-19,96.93,97.68,95.790001,97.419998,3985900,96.839347
2015-11-20,106.279999,108.0,101.169998,103.199997,6622300,102.584895
2015-11-23,102.519997,103.830002,100.910004,101.029999,2915900,100.427831
2015-11-24,100.040001,100.75,97.720001,99.760002,3368000,99.165404
2015-11-25,99.980003,100.870003,99.43,99.849998,1928500,99.254864
2015-11-27,100.089996,100.760002,99.650002,100.18,1109400,99.582899
2015-11-30,100.379997,100.760002,99.010002,100.199997,4655000,99.602776
2015-12-01,100.940002,102.580002,100.610001,101.790001,2322400,101.183303
2015-12-02,101.330002,101.800003,99.260002,99.5,1721800,98.906952
2015-12-03,99.459999,99.910004,95.940002,96.379997,2878800,95.805545
2015-12-04,97.940002,98.860001,96.730003,98.629997,2232400,98.042134
2015-12-07,98.720001,99.019997,98.239998,98.830002,1721700,98.240947
2015-12-08,97.82,99.0,97.5,98.32,1453200,97.733984
2015-12-09,98.110001,99.690002,97.339996,97.720001,1571200,97.137562
2015-12-10,98.019997,98.550003,96.959999,96.989998,1760300,96.41191
2015-12-11,95.860001,96.910004,95.849998,96.120003,2269800,95.5471
2015-12-14,96.360001,96.93,94.93,96.300003,2340300,95.726028
2015-12-15,97.470001,99.360001,96.889999,97.980003,1737800,97.396015
2015-12-16,98.459999,99.139999,97.0,99.050003,1326300,98.459637
2015-12-17,99.309998,99.989998,97.870003,97.870003,1596600,97.28667
2015-12-18,97.199997,97.639999,94.860001,95.57,4537700,95.000375
2015-12-21,96.019997,96.690002,94.68,95.68,1322400,95.10972
2015-12-22,96.470001,97.269997,95.550003,97.209999,1060200,96.6306
2015-12-23,97.760002,98.209999,97.260002,98.0,761800,97.415892
2015-12-24,97.900002,98.059998,97.300003,97.589996,327200,97.008332
2015-12-28,97.099998,98.25,96.919998,98.220001,693000,97.634582
2015-12-29,98.629997,99.989998,98.629997,99.339996,864000,98.747902
2015-12-30,99.110001,99.410004,98.220001,98.279999,660900,97.694222
2015-12-31,97.830002,98.330002,96.480003,96.5,1189500,95.924832
2016-01-04,94.190002,94.889999,93.139999,94.379997,2809000,93.817466
2016-01-05,95.339996,96.120003,94.580002,95.949997,1859400,95.378108
2016-01-06,94.43,96.480003,94.160004,96.290001,2433200,95.716085
2016-01-07,94.5,96.43,93.239998,94.440002,2477700,94.170505
2016-01-08,94.940002,96.0,93.019997,93.139999,2004700,92.874212
2016-01-11,93.82,94.260002,93.139999,94.0,1889900,93.731759
2016-01-12,94.690002,95.160004,93.559998,94.849998,1300800,94.579331
2016-01-13,95.110001,95.599998,91.57,91.699997,1907700,91.438319
2016-01-14,92.309998,95.470001,91.139999,94.32,2545900,94.050845
2016-01-15,91.43,92.93,90.580002,91.489998,2774800,91.228919
2016-01-19,92.839996,93.139999,90.040001,90.879997,2468100,90.620659
2016-01-20,89.529999,92.879997,88.660004,91.989998,2904400,91.727492
2016-01-21,92.800003,93.669998,91.209999,91.949997,1461700,91.687605
2016-01-22,93.07,94.0,92.199997,93.610001,1076500,93.342872
2016-01-25,93.470001,93.660004,91.589996,91.730003,1310200,91.46824
2016-01-26,91.940002,92.709999,91.029999,92.639999,1139700,92.375639
2016-01-27,92.410004,93.260002,90.449997,90.769997,944100,90.510972
2016-01-28,91.730003,92.220001,90.699997,92.029999,1141600,91.767379
2016-01-29,92.720001,95.629997,92.089996,95.510002,2120500,95.237452
2016-02-01,95.279999,96.970001,94.360001,96.370003,1325700,96.094998
2016-02-02,95.309998,95.660004,93.970001,94.150002,2436000,93.881332
2016-02-03,95.0,96.410004,94.0,95.889999,1864200,95.616365
2016-02-04,95.779999,96.93,94.849998,96.75,1653000,96.473911
2016-02-05,96.089996,96.25,91.239998,91.790001,2911100,91.528066
2016-02-08,90.910004,91.230003,88.879997,90.919998,2744500,90.660546
2016-02-09,90.080002,92.139999,89.489998,90.129997,1922800,89.872799
2016-02-10,91.279999,92.410004,89.949997,90.260002,1897700,90.002433
2016-02-11,88.169998,92.07,88.169998,91.410004,1991700,91.149153
2016-02-12,92.970001,94.699997,91.5,94.559998,2177700,94.290158
2016-02-16,93.699997,95.809998,93.68,95.360001,2240200,95.087878
2016-02-17,95.82,98.68,95.410004,98.360001,1726100,98.079317
2016-02-18,97.790001,98.660004,96.099998,96.470001,1768500,96.194711
2016-02-19,96.519997,97.610001,95.309998,97.190002,1901300,96.912658
2016-02-22,98.18,98.709999,97.0,98.25,1620700,97.969631
2016-02-23,97.540001,98.120003,96.239998,97.360001,1859300,97.082171
2016-02-24,96.349998,98.980003,95.410004,98.830002,2177200,98.547977
2016-02-25,99.099998,100.160004,97.940002,100.07,2335500,99.784437
2016-02-26,100.910004,101.0,94.099998,95.75,3809500,95.476765
2016-02-29,95.370003,97.32,94.959999,96.639999,2671300,96.364224
2016-03-01,97.669998,98.860001,96.580002,98.860001,2194700,98.577891
2016-03-02,98.529999,99.639999,98.059998,98.629997,1607900,98.348544
2016-03-03,98.059998,98.480003,96.389999,97.709999,1851500,97.431171
2016-03-04,98.110001,99.260002,97.050003,99.18,1904500,98.896977
2016-03-07,98.150002,99.75,97.589996,99.379997,1996800,99.096403
2016-03-08,98.639999,100.25,98.400002,99.269997,2051400,98.986717
2016-03-09,99.389999,100.010002,98.910004,99.470001,1548800,99.18615
2016-03-10,99.550003,100.269997,96.849998,98.019997,1677900,97.740284
2016-03-11,98.779999,100.279999,98.050003,99.959999,1544200,99.67475
2016-03-14,99.610001,100.169998,99.209999,99.43,1181400,99.146264
2016-03-15,99.139999,99.690002,98.709999,99.330002,1012300,99.046551
2016-03-16,99.400002,100.540001,98.739998,100.290001,1221900,100.00381
2016-03-17,100.110001,101.220001,99.599998,100.830002,1384700,100.54227
2016-03-18,101.339996,102.290001,100.029999,102.010002,3012400,101.718903
2016-03-21,101.459999,102.010002,100.93,102.010002,968800,101.718903
2016-03-22,101.669998,102.519997,101.290001,102.150002,1165400,101.858503
2016-03-23,101.669998,102.050003,101.059998,101.699997,1630600,101.409783
2016-03-24,101.379997,102.120003,100.690002,101.889999,1331800,101.599243
2016-03-28,101.870003,102.309998,101.540001,102.050003,997800,101.75879
2016-03-29,101.589996,102.93,101.190002,102.57,938000,102.277303
2016-03-30,103.0,103.400002,102.510002,103.18,969700,102.885563
2016-03-31,102.75,104.510002,102.470001,104.010002,2232400,103.713196
2016-04-01,103.769997,104.779999,103.519997,104.690002,844900,104.391256
2016-04-04,104.910004,105.279999,104.629997,104.959999,894100,104.660482
2016-04-05,104.43,104.860001,103.779999,103.900002,956600,103.603509
2016-04-06,103.919998,105.32,103.599998,105.129997,807800,104.829995
2016-04-07,104.330002,104.440002,102.639999,103.169998,1278200,103.169998
2016-04-08,103.860001,104.110001,102.919998,103.379997,654100,103.379997
2016-04-11,104.059998,104.059998,102.300003,102.620003,999700,102.620003
2016-04-12,102.639999,103.099998,101.839996,102.709999,1451300,102.709999
2016-04-13,102.970001,103.550003,102.709999,103.309998,1358600,103.309998
2016-04-14,103.959999,104.050003,102.82,102.93,1270600,102.93
2016-04-15,103.169998,103.650002,102.089996,102.830002,1628000,102.830002
2016-04-18,102.559998,104.0,102.349998,103.790001,1158400,103.790001
2016-04-19,104.089996,104.339996,103.099998,103.919998,767200,103.919998
2016-04-20,104.25,104.510002,103.550003,103.739998,880900,103.739998
2016-04-21,103.739998,103.93,102.279999,102.300003,1218900,102.300003
2016-04-22,102.040001,102.440002,100.760002,102.330002,1614200,102.330002
2016-04-25,102.150002,102.589996,101.889999,102.360001,888900,102.360001
2016-04-26,104.589996,105.0,103.120003,103.919998,1233300,103.919998
2016-04-27,103.959999,104.470001,102.580002,103.510002,1026700,103.510002
2016-04-28,102.660004,102.809998,101.07,101.370003,1329300,101.370003
2016-04-29,100.480003,101.089996,99.199997,100.889999,1612200,100.889999
2016-05-02,101.400002,102.330002,100.620003,102.209999,1806200,102.209999
2016-05-03,101.43,101.900002,100.699997,101.400002,885700,101.400002
2016-05-04,101.029999,101.25,99.599998,99.889999,1187700,99.889999
2016-05-05,100.150002,101.339996,100.0,100.400002,1060900,100.400002
2016-05-06,99.57,101.230003,99.25,101.040001,882000,101.040001
2016-05-09,101.360001,102.419998,101.18,101.669998,713600,101.669998
2016-05-10,102.199997,102.849998,101.440002,102.800003,731900,102.800003
2016-05-11,102.790001,103.519997,102.230003,102.32,613600,102.32
2016-05-12,102.410004,103.059998,101.209999,102.209999,713300,102.209999
2016-05-13,102.120003,103.169998,102.0,102.029999,777200,102.029999
2016-05-16,102.25,104.540001,102.089996,103.730003,1046700,103.730003
2016-05-17,103.519997,103.620003,101.879997,102.150002,912300,102.150002
2016-05-18,102.220001,103.110001,101.809998,102.699997,1041200,102.699997
2016-05-19,101.769997,102.470001,100.720001,101.419998,832500,101.419998
2016-05-20,101.889999,103.580002,101.589996,103.029999,1169900,103.029999
2016-05-23,103.639999,105.040001,103.550003,104.620003,2061700,104.620003
2016-05-24,105.139999,107.459999,105.089996,107.309998,2770300,107.309998
2016-05-25,103.029999,105.949997,101.809998,105.019997,4732600,105.019997
2016-05-26,105.0,107.739998,104.879997,106.830002,2657900,106.830002
2016-05-27,107.290001,107.93,106.839996,107.889999,1386300,107.889999
2016-05-31,108.0,108.68,105.910004,106.660004,2574900,106.660004
2016-06-01,105.849998,107.459999,105.629997,107.199997,1304200,107.199997
2016-06-02,106.93,108.25,106.5,108.120003,1137600,108.120003
2016-06-03,107.610001,107.769997,106.720001,107.449997,1732600,107.449997
