Date,Open_EQT,High_EQT,Low_EQT,Close_EQT,Volume_EQT,AdjClose_EQT
2015-09-11,71.959999,72.870003,71.5,72.589996,1543700,72.488682
2015-09-14,72.360001,72.580002,71.440002,71.980003,1176600,71.879541
2015-09-15,72.379997,73.25,72.07,73.110001,1102900,73.007961
2015-09-16,73.230003,74.650002,73.110001,74.540001,1084900,74.435965
2015-09-17,74.620003,76.129997,74.029999,74.639999,1335000,74.535824
2015-09-18,73.339996,74.050003,72.940002,73.739998,1858300,73.637079
2015-09-21,74.150002,74.790001,73.339996,73.790001,867800,73.687012
2015-09-22,72.769997,74.190002,72.400002,72.860001,1048800,72.75831
2015-09-23,73.220001,73.489998,71.709999,72.099998,1014600,71.999368
2015-09-24,71.599998,72.279999,70.769997,70.910004,2327800,70.811034
2015-09-25,71.449997,71.760002,69.529999,70.010002,1536700,69.912289
2015-09-28,69.410004,69.839996,66.889999,67.160004,1881600,67.066268
2015-09-29,67.290001,68.160004,64.870003,65.059998,2478600,64.969193
2015-09-30,65.730003,65.779999,63.09,64.769997,3859600,64.679597
2015-10-01,66.199997,67.099998,64.220001,64.730003,1672300,64.63966
2015-10-02,64.18,68.379997,64.169998,68.349998,1610200,68.254602
2015-10-05,69.099998,71.18,68.599998,71.129997,2041600,71.030721
2015-10-06,71.300003,73.830002,70.959999,72.129997,2514900,72.029325
2015-10-07,74.379997,74.540001,72.029999,73.169998,1530300,73.067875
2015-10-08,73.349998,75.32,73.220001,75.019997,1309000,74.915291
2015-10-09,75.25,75.639999,73.690002,74.489998,1426200,74.386032
2015-10-12,74.470001,74.5,73.260002,74.379997,1203900,74.276185
2015-10-13,73.75,74.879997,72.660004,73.650002,1237500,73.547208
2015-10-14,73.589996,74.940002,73.209999,74.610001,764200,74.505867
2015-10-15,74.629997,76.510002,73.529999,76.5,1013000,76.393229
2015-10-16,76.800003,77.580002,75.769997,76.440002,1110200,76.333315
2015-10-19,76.0,76.360001,74.900002,75.150002,1273400,75.045114
2015-10-20,75.07,77.129997,73.959999,75.809998,1072000,75.704189
2015-10-21,75.669998,75.959999,74.099998,74.279999,1813000,74.176326
2015-10-22,74.080002,74.080002,68.099998,68.32,3859000,68.224645
2015-10-23,68.75,70.989998,67.790001,69.440002,3675700,69.343085
2015-10-26,70.050003,70.339996,67.120003,67.209999,2246100,67.116194
2015-10-27,66.150002,66.209999,63.939999,64.010002,4462300,63.920663
2015-10-28,64.050003,65.209999,63.119999,64.029999,3411500,63.940632
2015-10-29,64.089996,66.830002,63.970001,66.540001,1853800,66.447131
2015-10-30,66.260002,66.699997,64.699997,66.07,2115900,65.977786
2015-11-02,65.660004,67.389999,65.57,66.279999,1426400,66.187492
2015-11-03,66.459999,66.589996,64.690002,65.459999,2389400,65.368636
2015-11-04,65.610001,67.309998,65.099998,66.699997,2117600,66.606904
2015-11-05,66.360001,68.910004,65.669998,67.489998,1775400,67.395802
2015-11-06,66.980003,67.870003,66.309998,67.239998,1178600,67.146151
2015-11-09,67.010002,68.0,66.0,66.699997,1298200,66.606904
2015-11-10,66.489998,67.82,66.339996,66.699997,1573800,66.636876
2015-11-11,66.540001,66.690002,63.310001,63.630001,1232700,63.569785
2015-11-12,62.259998,63.630001,62.060001,62.310001,1265100,62.251035
2015-11-13,62.189999,63.189999,61.34,62.299999,992800,62.241042
2015-11-16,62.48,63.740002,62.009998,63.490002,1461000,63.429918
2015-11-17,63.02,64.370003,60.73,60.93,2144400,60.87234
2015-11-18,61.330002,61.990002,59.240002,60.66,2291200,60.602595
2015-11-19,60.130001,61.07,59.099998,59.560001,1052200,59.503637
2015-11-20,59.459999,60.490002,58.41,58.810001,1379600,58.754347
2015-11-23,58.82,59.93,58.389999,59.0,1432500,58.944166
2015-11-24,58.869999,59.73,57.259998,59.52,1797200,59.463674
2015-11-25,58.799999,58.849998,57.959999,58.189999,1365700,58.134931
2015-11-27,57.73,58.169998,57.16,57.41,503900,57.35567
2015-11-30,57.720001,58.290001,56.93,57.220001,1508800,57.165851
2015-12-01,57.09,58.110001,56.830002,57.349998,1617200,57.295726
2015-12-02,56.75,56.860001,54.259998,54.439999,2025800,54.38848
2015-12-03,54.650002,55.439999,53.349998,53.709999,1489400,53.659171
2015-12-04,52.900002,54.98,52.450001,54.619999,2046600,54.56831
2015-12-07,53.23,53.48,51.810001,53.080002,2175100,53.02977
2015-12-08,52.290001,53.330002,51.740002,52.380001,3509800,52.330432
2015-12-09,55.459999,55.459999,49.939999,51.75,4377800,51.701027
2015-12-10,51.580002,53.18,51.119999,52.330002,2723000,52.28048
2015-12-11,51.380001,51.98,49.470001,50.209999,2567200,50.162483
2015-12-14,49.669998,50.150002,47.939999,48.07,2524000,48.024509
2015-12-15,48.5,49.18,47.32,48.299999,3438100,48.254291
2015-12-16,48.560001,48.740002,47.23,48.209999,2700500,48.164376
2015-12-17,48.119999,48.470001,47.099998,47.75,2693800,47.704812
2015-12-18,47.779999,49.549999,47.630001,48.919998,3455600,48.873703
2015-12-21,49.119999,49.650002,48.099998,49.560001,2307300,49.513101
2015-12-22,49.450001,50.119999,48.57,48.689999,2192800,48.643921
2015-12-23,49.799999,51.950001,49.57,51.889999,1773900,51.840894
2015-12-24,51.880001,52.599998,51.599998,51.939999,904600,51.890846
2015-12-28,51.66,52.23,50.75,52.040001,1774000,51.990753
2015-12-29,53.23,53.669998,52.57,52.98,1935800,52.929862
2015-12-30,52.049999,52.950001,51.16,51.41,1431400,51.361348
2015-12-31,51.419998,52.380001,51.07,52.130001,1219700,52.080668
2016-01-04,51.75,53.330002,51.73,53.150002,2262800,53.099703
2016-01-05,53.5,53.68,52.220001,52.599998,1492800,52.550221
2016-01-06,50.970001,50.970001,49.32,49.529999,2056100,49.483126
2016-01-07,48.75,52.099998,48.299999,51.869999,2818400,51.820912
2016-01-08,52.150002,55.18,52.150002,54.450001,3321200,54.398472
2016-01-11,54.220001,54.689999,51.740002,52.549999,4065900,52.500269
2016-01-12,52.68,53.43,49.560001,51.060001,2875300,51.011681
2016-01-13,51.529999,52.84,50.16,51.16,2737500,51.111585
2016-01-14,51.560001,52.549999,50.759998,52.040001,2401700,51.990753
2016-01-15,50.419998,52.799999,49.869999,52.5,1911800,52.450317
2016-01-19,52.959999,53.799999,51.630001,53.279999,2238900,53.229578
2016-01-20,52.18,56.209999,51.389999,55.450001,2841500,55.397526
2016-01-21,55.610001,58.060001,54.549999,55.650002,4510700,55.597338
2016-01-22,57.389999,58.810001,56.5,58.040001,3849000,57.985075
2016-01-25,56.610001,58.27,56.240002,56.279999,2412800,56.226739
2016-01-26,58.599998,61.459999,57.599998,61.259998,2458000,61.202025
2016-01-27,61.240002,62.279999,59.189999,59.970001,2119100,59.913249
2016-01-28,62.41,62.82,58.759998,59.950001,2136200,59.893268
2016-01-29,60.889999,61.790001,60.080002,61.740002,2241300,61.681574
2016-02-01,61.41,61.41,58.799999,59.880001,3564600,59.823334
2016-02-02,58.009998,59.029999,56.939999,58.110001,3206900,58.055009
2016-02-03,59.73,61.16,57.380001,60.91,3115900,60.852358
2016-02-04,61.48,62.470001,58.349998,59.759998,4907300,59.703445
2016-02-05,59.490002,61.389999,58.240002,59.779999,2419300,59.723426
2016-02-08,58.880001,60.09,58.220001,59.77,2597600,59.713438
2016-02-09,58.619999,59.32,55.75,56.970001,2289100,56.916088
2016-02-10,56.68,59.02,55.740002,58.779999,1944700,58.724373
2016-02-11,57.860001,58.669998,55.349998,57.130001,1677500,57.075936
2016-02-12,58.060001,59.25,56.84,59.110001,1117000,59.085088
2016-02-16,60.110001,60.450001,58.700001,60.32,1866000,60.294577
2016-02-17,60.950001,62.5,59.75,62.400002,1836000,62.373702
2016-02-18,62.259998,62.57,59.349998,60.919998,1287400,60.894323
2016-02-19,59.25,59.5,58.5,58.889999,8707700,58.865179
2016-02-22,59.639999,60.549999,59.139999,60.23,2955700,60.204615
2016-02-23,60.060001,60.200001,55.470001,55.5,3650800,55.476609
2016-02-24,54.52,57.349998,54.220001,57.16,2285700,57.135909
2016-02-25,56.68,57.189999,54.830002,56.18,2093000,56.156322
2016-02-26,57.0,57.360001,55.700001,56.779999,1756000,56.756068
2016-02-29,57.310001,57.34,54.779999,55.740002,2878200,55.716509
2016-03-01,56.57,58.009998,54.380001,57.82,2054900,57.795631
2016-03-02,57.150002,59.0,57.0,58.950001,1807000,58.925155
2016-03-03,58.84,60.360001,57.959999,59.68,2545200,59.654847
2016-03-04,59.889999,60.84,56.32,56.34,5739400,56.316255
2016-03-07,56.380001,61.619999,56.380001,61.459999,4405200,61.434096
2016-03-08,60.860001,60.860001,57.720001,57.959999,2514500,57.935571
2016-03-09,59.240002,59.93,57.439999,57.900002,1617800,57.875599
2016-03-10,58.110001,60.200001,56.779999,59.990002,1855800,59.964718
2016-03-11,60.77,61.419998,59.830002,61.209999,1626800,61.184201
2016-03-14,60.18,61.900002,59.990002,60.700001,1377300,60.674418
2016-03-15,59.900002,62.639999,59.290001,62.580002,1242100,62.553627
2016-03-16,62.759998,65.330002,62.610001,64.720001,2207900,64.692724
2016-03-17,65.529999,66.059998,63.279999,64.559998,1177600,64.532788
2016-03-18,65.18,66.510002,64.779999,65.739998,2607100,65.712291
2016-03-21,65.230003,65.639999,62.66,63.330002,1406400,63.30331
2016-03-22,62.91,64.309998,62.779999,63.73,1002200,63.70314
2016-03-23,63.549999,64.279999,62.880001,63.049999,1113400,63.023426
2016-03-24,61.82,65.059998,61.509998,64.559998,1887500,64.532788
2016-03-28,64.480003,65.410004,63.59,65.330002,1500900,65.302468
2016-03-29,64.360001,66.529999,63.860001,66.470001,2000900,66.441986
2016-03-30,67.169998,68.260002,65.650002,66.330002,1506800,66.302046
2016-03-31,66.32,67.419998,65.790001,67.260002,1354000,67.231654
2016-04-01,66.059998,67.120003,65.650002,66.739998,1268300,66.711869
2016-04-04,67.110001,67.900002,65.75,66.129997,1145100,66.102126
2016-04-05,65.800003,65.989998,64.160004,64.43,1463800,64.402845
2016-04-06,64.790001,65.459999,63.48,64.449997,1649600,64.422834
2016-04-07,64.260002,66.0,63.91,65.129997,1838500,65.102547
2016-04-08,66.059998,67.190002,65.93,67.18,1381200,67.151686
2016-04-11,67.580002,67.690002,64.940002,65.309998,1449200,65.282472
2016-04-12,65.879997,69.610001,65.489998,69.0,1346100,68.970919
2016-04-13,68.980003,68.980003,66.510002,68.18,1697900,68.151265
2016-04-14,68.099998,68.43,65.779999,67.050003,1385300,67.021744
2016-04-15,66.260002,67.379997,66.029999,66.370003,1017000,66.34203
2016-04-18,64.669998,67.699997,64.32,67.57,805200,67.541521
2016-04-19,68.059998,69.349998,67.82,68.800003,1088200,68.771006
2016-04-20,68.209999,69.089996,67.57,68.410004,1025600,68.381171
2016-04-21,68.610001,68.830002,66.400002,66.889999,1304800,66.861808
2016-04-22,67.32,68.730003,66.5,68.470001,1026600,68.441144
2016-04-25,68.160004,68.510002,67.110001,68.449997,1073900,68.421148
2016-04-26,68.82,69.839996,68.110001,69.309998,1707500,69.280786
2016-04-27,69.980003,72.519997,69.529999,72.440002,2518300,72.409472
2016-04-28,71.279999,73.190002,69.089996,70.059998,3184100,70.03047
2016-04-29,70.389999,71.269997,68.410004,70.099998,1960900,70.070454
2016-05-02,69.620003,69.830002,68.400002,69.209999,1834200,69.18083
2016-05-03,68.0,68.629997,66.660004,68.029999,15006300,68.001327
2016-05-04,68.440002,70.120003,68.019997,68.190002,2871500,68.161263
2016-05-05,69.510002,70.459999,68.809998,69.559998,1789900,69.53068
2016-05-06,69.449997,71.800003,68.809998,69.529999,1544700,69.500694
2016-05-09,69.300003,69.919998,67.839996,69.690002,1371800,69.660631
2016-05-10,70.449997,71.300003,69.660004,71.18,1313900,71.15
2016-05-11,70.449997,71.18,69.769997,70.239998,1397100,70.239998
2016-05-12,70.980003,72.309998,69.860001,70.639999,1224400,70.639999
2016-05-13,70.199997,71.089996,69.800003,70.040001,983200,70.040001
2016-05-16,70.690002,71.300003,69.650002,69.849998,1398300,69.849998
2016-05-17,70.089996,72.080002,69.669998,71.959999,1985300,71.959999
2016-05-18,71.650002,72.309998,69.860001,70.290001,1329000,70.290001
2016-05-19,69.57,69.739998,68.290001,69.32,1130700,69.32
2016-05-20,69.959999,69.980003,68.389999,69.449997,1369900,69.449997
2016-05-23,69.029999,69.669998,68.459999,69.169998,1825600,69.169998
2016-05-24,69.620003,70.470001,68.75,70.239998,1647400,70.239998
2016-05-25,70.970001,71.599998,70.629997,71.510002,1162800,71.510002
2016-05-26,71.639999,73.720001,71.5,73.120003,2751100,73.120003
2016-05-27,73.099998,73.5,72.349998,73.160004,1303400,73.160004
2016-05-31,73.550003,73.580002,72.400002,73.25,2214700,73.25
2016-06-01,72.739998,74.199997,72.489998,73.25,2598300,73.25
2016-06-02,72.760002,73.800003,71.82,73.790001,1528900,73.790001
2016-06-03,73.75,73.830002,72.970001,73.709999,1029400,73.709999
