Date,Open_DTE,High_DTE,Low_DTE,Close_DTE,Volume_DTE,AdjClose_DTE
2015-12-29,80.970001,81.879997,80.790001,81.440002,878000,80.775593
2015-12-30,81.589996,81.93,81.230003,81.540001,1153500,80.874776
2015-12-31,81.43,81.669998,79.339996,80.190002,979900,79.535791
2016-01-04,79.5,79.669998,78.419998,79.139999,1408300,78.494354
2016-01-05,78.959999,80.099998,78.010002,79.949997,1259100,79.297744
2016-01-06,79.370003,80.07,79.129997,79.589996,2098600,78.94068
2016-01-07,78.779999,79.489998,78.489998,78.720001,1421400,78.077782
2016-01-08,78.720001,79.160004,78.25,78.379997,1581300,77.740552
2016-01-11,78.589996,79.370003,78.580002,79.150002,1846500,78.504275
2016-01-12,79.769997,79.769997,78.459999,79.599998,1526200,78.9506
2016-01-13,80.419998,81.18,80.010002,80.25,1830800,79.595299
2016-01-14,80.190002,81.82,79.870003,81.32,1152600,80.656569
2016-01-15,80.290001,81.199997,79.82,80.540001,1471700,79.882934
2016-01-19,81.260002,82.43,80.870003,82.230003,1704300,81.559149
2016-01-20,81.709999,82.389999,79.529999,80.190002,2033400,79.535791
2016-01-21,80.18,80.760002,78.720001,79.25,1446400,78.603457
2016-01-22,79.940002,81.419998,79.379997,81.330002,1372700,80.66649
2016-01-25,81.370003,81.43,80.529999,80.760002,862300,80.101141
2016-01-26,81.110001,82.269997,80.849998,81.699997,953800,81.033467
2016-01-27,81.260002,82.540001,81.040001,82.0,988200,81.331022
2016-01-28,82.0,83.900002,81.589996,83.25,770300,82.570824
2016-01-29,84.0,85.18,82.809998,85.010002,1528200,84.316468
2016-02-01,84.510002,85.839996,84.290001,85.309998,1089200,84.614016
2016-02-02,85.150002,86.309998,84.980003,86.220001,1255400,85.516595
2016-02-03,86.669998,87.839996,86.099998,87.089996,1776200,86.379493
2016-02-04,86.940002,87.559998,86.440002,86.610001,1388300,85.903413
2016-02-05,86.18,86.860001,85.040001,86.449997,1776500,85.744715
2016-02-08,86.839996,87.809998,85.239998,86.220001,1758000,85.516595
2016-02-09,86.029999,87.120003,85.790001,86.849998,1460700,86.141453
2016-02-10,85.629997,86.779999,83.800003,85.790001,2244400,85.090103
2016-02-11,85.93,86.449997,84.029999,84.080002,1503100,83.394055
2016-02-12,83.739998,84.510002,82.93,83.720001,1005100,83.036991
2016-02-16,83.639999,84.629997,83.230003,84.540001,1353700,83.850301
2016-02-17,84.550003,84.830002,83.57,84.220001,1315100,83.532912
2016-02-18,84.370003,85.690002,84.040001,85.139999,997900,84.445405
2016-02-19,84.949997,85.209999,84.110001,84.720001,873500,84.028833
2016-02-22,85.019997,85.75,84.690002,85.389999,800000,84.693365
2016-02-23,84.970001,86.050003,84.720001,85.760002,664000,85.060349
2016-02-24,85.690002,86.389999,85.199997,86.059998,685700,85.357897
2016-02-25,86.330002,87.040001,86.0,86.970001,568900,86.260477
2016-02-26,86.459999,86.730003,84.260002,84.290001,1152800,83.602341
2016-02-29,84.199997,85.010002,84.010002,84.120003,1250100,83.433729
2016-03-01,84.610001,84.800003,83.150002,83.830002,1358800,83.146094
2016-03-02,83.459999,84.150002,81.75,84.059998,1067100,83.374214
2016-03-03,84.25,84.25,82.599998,84.010002,1183800,83.324626
2016-03-04,83.580002,85.080002,83.269997,84.860001,918500,84.16769
2016-03-07,84.529999,86.18,84.389999,86.169998,1258400,85.467
2016-03-08,86.220001,87.599998,85.730003,87.260002,1489700,86.548112
2016-03-09,88.330002,88.580002,87.589996,87.93,1117000,87.212644
2016-03-10,87.699997,88.32,87.190002,88.0,810900,87.282073
2016-03-11,88.480003,88.830002,87.849998,88.25,951800,87.530033
2016-03-14,88.150002,88.529999,87.629997,88.059998,603600,87.341581
2016-03-15,87.75,88.720001,87.690002,88.370003,692500,87.649057
2016-03-16,87.959999,89.720001,87.32,89.480003,1148700,88.750002
2016-03-17,89.099998,89.709999,88.309998,89.459999,1432100,89.459999
2016-03-18,89.669998,89.790001,88.620003,88.910004,2058900,88.910004
2016-03-21,88.489998,89.309998,87.720001,88.910004,687800,88.910004
2016-03-22,88.800003,89.309998,88.260002,88.370003,846900,88.370003
2016-03-23,88.440002,89.709999,87.919998,89.389999,956100,89.389999
2016-03-24,88.989998,89.620003,88.739998,89.459999,739100,89.459999
2016-03-28,89.5,90.029999,88.910004,89.279999,594700,89.279999
2016-03-29,89.260002,90.910004,88.940002,90.870003,889100,90.870003
2016-03-30,90.93,91.0,90.25,90.720001,679700,90.720001
2016-03-31,90.720001,90.93,90.190002,90.660004,1082200,90.660004
2016-04-01,90.620003,91.199997,89.940002,91.050003,1110800,91.050003
2016-04-04,91.050003,91.230003,89.839996,90.720001,939000,90.720001
2016-04-05,90.5,90.720001,88.919998,89.050003,1293200,89.050003
2016-04-06,88.93,89.239998,88.43,88.989998,788700,88.989998
2016-04-07,88.660004,89.32,88.540001,88.769997,994400,88.769997
2016-04-08,89.0,89.779999,88.550003,89.0,661100,89.0
2016-04-11,89.080002,89.690002,88.559998,88.589996,845300,88.589996
2016-04-12,88.940002,89.230003,88.599998,89.089996,720400,89.089996
2016-04-13,89.400002,89.459999,88.0,88.690002,823500,88.690002
2016-04-14,88.57,88.900002,88.099998,88.279999,811400,88.279999
2016-04-15,88.580002,89.290001,88.139999,89.120003,812300,89.120003
2016-04-18,89.110001,89.32,88.489998,89.239998,753100,89.239998
2016-04-19,89.260002,89.580002,88.989998,89.550003,599700,89.550003
2016-04-20,89.5,89.800003,86.93,87.059998,688800,87.059998
2016-04-21,86.800003,86.959999,84.769997,85.07,1149300,85.07
2016-04-22,85.550003,86.239998,85.209999,85.769997,775800,85.769997
2016-04-25,85.690002,86.279999,85.370003,86.269997,838100,86.269997
2016-04-26,86.190002,87.040001,85.470001,86.07,866300,86.07
2016-04-27,86.459999,88.029999,85.830002,87.449997,928600,87.449997
2016-04-28,86.470001,88.129997,86.360001,88.050003,742800,88.050003
2016-04-29,87.559998,89.32,86.980003,89.160004,1633600,89.160004
2016-05-02,89.089996,90.489998,88.779999,90.129997,1382000,90.129997
2016-05-03,90.040001,90.540001,89.290001,89.699997,892400,89.699997
2016-05-04,89.510002,91.949997,89.510002,91.209999,1088500,91.209999
2016-05-05,90.949997,92.32,90.709999,91.099998,953300,91.099998
2016-05-06,91.080002,91.080002,89.559998,90.040001,1338300,90.040001
2016-05-09,90.230003,90.489998,89.809998,90.339996,1146500,90.339996
2016-05-10,90.639999,90.790001,90.050003,90.279999,793800,90.279999
2016-05-11,90.410004,90.82,89.669998,90.690002,758300,90.690002
2016-05-12,90.809998,91.57,90.239998,91.330002,628100,91.330002
2016-05-13,91.290001,91.410004,90.370003,90.870003,530800,90.870003
2016-05-16,90.709999,91.029999,90.160004,90.879997,478900,90.879997
2016-05-17,90.599998,90.760002,88.699997,89.120003,786400,89.120003
2016-05-18,88.519997,89.68,87.339996,87.720001,958900,87.720001
2016-05-19,87.389999,88.68,86.809998,88.650002,628300,88.650002
2016-05-20,88.970001,88.970001,88.120003,88.690002,773300,88.690002
2016-05-23,88.699997,88.790001,87.690002,87.75,478000,87.75
2016-05-24,88.099998,89.349998,88.0,89.220001,687800,89.220001
2016-05-25,89.0,89.099998,88.360001,88.690002,757100,88.690002
2016-05-26,88.75,89.900002,88.43,89.720001,599900,89.720001
2016-05-27,89.809998,90.239998,89.440002,90.209999,564500,90.209999
2016-05-31,90.040001,90.769997,89.830002,90.68,1031800,90.68
2016-06-01,90.599998,91.139999,90.419998,91.120003,698300,91.120003
2016-06-02,90.910004,91.110001,90.019997,91.110001,528800,91.110001
2016-06-03,92.0,93.269997,91.940002,92.830002,641200,92.830002
