Date,Open_ARG,High_ARG,Low_ARG,Close_ARG,Volume_ARG,AdjClose_ARG
2015-10-20,90.910004,91.459999,90.349998,90.870003,767700,90.090558
2015-10-21,90.940002,91.510002,88.889999,89.620003,728600,88.85128
2015-10-22,90.809998,92.040001,90.080002,91.699997,692700,90.913432
2015-10-23,92.139999,93.239998,91.589996,92.730003,515400,91.934604
2015-10-26,92.400002,93.099998,91.75,91.989998,931200,91.200946
2015-10-27,91.949997,93.959999,91.43,92.720001,942900,91.924688
2015-10-28,92.790001,94.830002,92.010002,94.800003,723900,93.986848
2015-10-29,94.5,97.519997,93.959999,96.800003,942400,95.969693
2015-10-30,96.669998,97.419998,96.059998,96.160004,453700,95.335183
2015-11-02,96.25,97.0,96.089996,96.419998,361200,95.592947
2015-11-03,96.18,97.43,95.779999,96.790001,370100,95.959776
2015-11-04,96.949997,97.440002,95.970001,96.110001,265600,95.285609
2015-11-05,95.959999,96.769997,95.5,96.279999,337200,95.454149
2015-11-06,95.800003,97.019997,95.769997,96.949997,236700,96.1184
2015-11-09,96.419998,96.870003,94.889999,95.900002,294100,95.077411
2015-11-10,95.559998,96.080002,94.910004,95.989998,298100,95.166635
2015-11-11,96.300003,96.300003,94.599998,95.160004,340100,94.343761
2015-11-12,94.309998,95.870003,93.779999,94.589996,750200,93.778643
2015-11-13,94.580002,104.370003,94.099998,101.82,3124700,100.94663
2015-11-16,105.0,110.82,104.489998,106.18,3704600,105.269232
2015-11-17,105.290001,139.0,104.720001,137.350006,10029000,136.171875
2015-11-18,137.350006,139.220001,137.25,138.929993,7566500,137.738309
2015-11-19,138.720001,139.0,138.529999,138.75,3317200,137.55986
2015-11-20,138.610001,138.899994,138.5,138.809998,2695200,137.619343
2015-11-23,138.550003,138.940002,138.5,138.589996,1775300,137.401229
2015-11-24,138.509995,138.589996,138.25,138.25,2460400,137.064149
2015-11-25,138.059998,138.529999,138.009995,138.149994,2572500,136.965001
2015-11-27,138.389999,138.490005,138.130005,138.429993,591200,137.242598
2015-11-30,138.399994,138.699997,138.199997,138.199997,1728500,137.014575
2015-12-01,138.169998,138.509995,138.130005,138.300003,1275200,137.113723
2015-12-02,138.259995,138.350006,137.800003,137.880005,2703800,136.697327
2015-12-03,137.929993,138.089996,137.5,137.660004,2003800,136.479213
2015-12-04,137.699997,137.960007,137.529999,137.850006,1002600,136.667586
2015-12-07,137.699997,137.880005,137.399994,137.520004,1702900,136.340415
2015-12-08,137.380005,137.619995,137.229996,137.229996,1277300,136.052894
2015-12-09,137.25,137.600006,137.199997,137.399994,1948800,136.221434
2015-12-10,136.899994,137.100006,136.399994,136.740005,2958000,136.161698
2015-12-11,136.479996,136.75,136.300003,136.419998,1894500,135.843044
2015-12-14,136.389999,136.600006,136.130005,136.279999,1399100,135.703637
2015-12-15,136.339996,136.919998,136.339996,136.660004,1404600,136.082035
2015-12-16,136.660004,138.089996,136.550003,137.550003,1253300,136.96827
2015-12-17,137.460007,138.300003,137.320007,137.490005,1536600,136.908526
2015-12-18,137.259995,137.889999,137.139999,137.139999,1816300,136.56
2015-12-21,137.300003,137.960007,137.199997,137.600006,816300,137.018062
2015-12-22,137.759995,138.339996,137.690002,138.020004,519600,137.436284
2015-12-23,138.179993,138.610001,137.869995,138.610001,470800,138.023785
2015-12-24,138.399994,138.850006,138.399994,138.479996,214500,137.89433
2015-12-28,138.399994,138.679993,137.899994,138.419998,344000,137.834586
2015-12-29,138.449997,139.039993,138.429993,138.679993,465500,138.093481
2015-12-30,138.699997,138.759995,138.399994,138.539993,567100,137.954073
2015-12-31,138.449997,138.75,138.160004,138.320007,706000,137.735018
2016-01-04,138.149994,138.5,137.929993,138.300003,930800,137.715098
2016-01-05,138.179993,138.490005,138.100006,138.460007,631100,137.874425
2016-01-06,138.139999,138.490005,137.970001,138.369995,638100,137.784794
2016-01-07,138.020004,138.289993,137.539993,137.899994,1308700,137.316781
2016-01-08,138.149994,138.289993,137.699997,137.800003,796800,137.217213
2016-01-11,137.740005,138.649994,137.740005,138.419998,1142200,137.834586
2016-01-12,138.5,138.589996,138.029999,138.5,1170300,137.914249
2016-01-13,138.490005,138.800003,138.139999,138.179993,1139500,137.595595
2016-01-14,138.229996,138.789993,138.059998,138.580002,678900,137.993913
2016-01-15,138.5,138.5,138.059998,138.300003,1508900,137.715098
2016-01-19,138.5,138.75,138.309998,138.550003,1120600,137.964041
2016-01-20,138.350006,138.600006,138.240005,138.369995,1926800,137.784794
2016-01-21,138.5,138.860001,138.240005,138.389999,1124000,137.804714
2016-01-22,138.720001,138.75,138.410004,138.600006,950500,138.013832
2016-01-25,138.600006,138.649994,137.850006,137.910004,1917000,137.326748
2016-01-26,138.070007,138.839996,138.070007,138.589996,1670400,138.003865
2016-01-27,138.679993,138.880005,138.559998,138.600006,1132500,138.013832
2016-01-28,138.600006,139.699997,138.600006,139.559998,1053400,138.969764
2016-01-29,139.539993,140.229996,139.369995,140.0,1131000,139.407905
2016-02-01,140.0,140.270004,139.610001,140.220001,1019300,139.626976
2016-02-02,139.940002,140.289993,139.820007,140.229996,775700,139.636928
2016-02-03,140.300003,140.350006,140.089996,140.25,1095100,139.656848
2016-02-04,140.289993,140.479996,140.149994,140.399994,1776100,139.806208
2016-02-05,140.339996,140.410004,140.169998,140.360001,1108600,139.766383
2016-02-08,140.149994,140.5,139.580002,140.5,1588800,139.905791
2016-02-09,140.199997,140.330002,139.440002,140.139999,750500,139.547313
2016-02-10,140.169998,140.460007,139.889999,140.460007,907400,139.865967
2016-02-11,140.25,140.360001,139.779999,139.949997,1282900,139.358114
2016-02-12,140.089996,140.279999,139.960007,140.100006,973900,139.507488
2016-02-16,141.029999,141.029999,140.080002,140.479996,1043400,139.885871
2016-02-17,140.610001,141.0,140.559998,140.850006,1114800,140.254317
2016-02-18,140.899994,140.960007,140.5,140.660004,637600,140.065118
2016-02-19,140.639999,141.229996,140.580002,141.229996,1165400,140.632699
2016-02-22,141.25,141.740005,141.220001,141.369995,1003300,140.772106
2016-02-23,141.270004,141.600006,141.110001,141.449997,1177700,140.85177
2016-02-24,141.399994,141.729996,141.270004,141.699997,507100,141.100713
2016-02-25,141.699997,141.789993,141.5,141.759995,515400,141.160456
2016-02-26,141.720001,141.919998,141.619995,141.809998,382600,141.210248
2016-02-29,141.580002,141.899994,141.5,141.520004,692800,140.921481
2016-03-01,141.550003,141.809998,141.479996,141.800003,947500,141.200296
2016-03-02,141.779999,141.820007,141.539993,141.539993,756900,140.941386
2016-03-03,141.550003,141.779999,141.550003,141.550003,674700,140.951353
2016-03-04,141.600006,141.639999,141.229996,141.5,1238000,140.901561
2016-03-07,141.440002,141.649994,141.380005,141.490005,571700,140.891609
2016-03-08,141.429993,141.630005,141.330002,141.600006,544200,141.001145
2016-03-09,141.699997,141.839996,141.570007,141.759995,784600,141.160456
2016-03-10,141.800003,141.889999,141.679993,141.869995,838100,141.269992
2016-03-11,141.669998,141.740005,141.419998,141.570007,993600,141.570007
2016-03-14,141.559998,141.679993,141.350006,141.539993,1043600,141.539993
2016-03-15,141.410004,141.490005,141.25,141.350006,448200,141.350006
2016-03-16,141.259995,141.550003,141.25,141.300003,677400,141.300003
2016-03-17,141.399994,141.699997,141.330002,141.5,619500,141.5
2016-03-18,141.669998,141.720001,141.229996,141.570007,1055200,141.570007
2016-03-21,141.630005,141.649994,141.399994,141.589996,271200,141.589996
2016-03-22,141.5,141.619995,141.449997,141.589996,503300,141.589996
2016-03-23,141.559998,141.75,141.5,141.690002,375100,141.690002
2016-03-24,141.679993,141.860001,141.509995,141.860001,381300,141.860001
2016-03-28,141.669998,141.899994,141.589996,141.720001,612700,141.720001
2016-03-29,141.75,141.880005,141.669998,141.759995,379700,141.759995
2016-03-30,141.820007,141.850006,141.660004,141.850006,531600,141.850006
2016-03-31,141.809998,141.899994,141.639999,141.639999,614300,141.639999
2016-04-01,141.729996,142.070007,141.699997,142.0,640900,142.0
2016-04-04,141.949997,142.190002,141.910004,142.050003,389200,142.050003
2016-04-05,141.970001,142.240005,141.690002,141.800003,688100,141.800003
2016-04-06,141.729996,141.979996,141.729996,141.979996,338600,141.979996
2016-04-07,141.880005,142.160004,141.800003,141.889999,833800,141.889999
2016-04-08,141.970001,142.050003,141.770004,142.050003,367700,142.050003
2016-04-11,142.070007,142.119995,141.880005,142.059998,936100,142.059998
2016-04-12,142.050003,142.139999,141.800003,142.0,391400,142.0
2016-04-13,142.0,142.050003,141.550003,141.619995,382600,141.619995
2016-04-14,141.75,141.940002,141.75,141.770004,825600,141.770004
2016-04-15,141.850006,142.029999,141.75,142.0,541300,142.0
2016-04-18,141.899994,142.0,141.779999,141.910004,443200,141.910004
2016-04-19,141.949997,142.050003,141.690002,141.75,636800,141.75
2016-04-20,141.850006,141.899994,141.75,141.789993,419900,141.789993
2016-04-21,141.820007,142.020004,141.75,141.75,577600,141.75
2016-04-22,141.830002,141.970001,141.759995,141.889999,1044800,141.889999
2016-04-25,141.850006,141.960007,141.850006,141.889999,440600,141.889999
2016-04-26,142.0,142.5,141.929993,142.210007,865900,142.210007
2016-04-27,142.139999,142.5,142.139999,142.5,531600,142.5
2016-04-28,142.380005,142.570007,142.350006,142.449997,465000,142.449997
2016-04-29,142.029999,142.5,142.029999,142.440002,1121300,142.440002
2016-05-02,142.410004,142.660004,142.389999,142.520004,591000,142.520004
2016-05-03,142.429993,142.600006,142.419998,142.589996,431800,142.589996
2016-05-04,142.5,142.690002,142.429993,142.470001,689800,142.470001
2016-05-05,142.550003,143.0,142.350006,142.600006,559700,142.600006
2016-05-06,142.600006,142.720001,142.529999,142.600006,344600,142.600006
2016-05-09,142.559998,142.649994,142.509995,142.600006,411100,142.600006
2016-05-10,142.600006,142.699997,142.570007,142.600006,517900,142.600006
2016-05-11,142.580002,142.669998,142.550003,142.619995,376000,142.619995
2016-05-12,142.600006,142.679993,142.509995,142.550003,1216000,142.550003
2016-05-13,142.580002,143.050003,142.429993,142.940002,2106700,142.940002
2016-05-16,142.940002,143.020004,142.899994,142.910004,903300,142.910004
2016-05-17,142.910004,142.979996,142.899994,142.960007,1176000,142.960007
2016-05-18,142.960007,142.990005,142.960007,142.979996,822800,142.979996
2016-05-19,142.970001,142.990005,142.949997,142.949997,1354300,142.949997
2016-05-20,142.979996,142.990005,142.949997,142.949997,6627600,142.949997
2016-05-23,142.949997,142.949997,142.949997,142.949997,0,142.949997
2016-05-24,142.949997,142.949997,142.949997,142.949997,0,142.949997
2016-05-25,142.949997,142.949997,142.949997,142.949997,0,142.949997
2016-05-26,142.949997,142.949997,142.949997,142.949997,0,142.949997
2016-05-27,142.949997,142.949997,142.949997,142.949997,0,142.949997
2016-05-31,142.949997,142.949997,142.949997,142.949997,0,142.949997
2016-06-01,142.949997,142.949997,142.949997,142.949997,0,142.949997
2016-06-02,142.949997,142.949997,142.949997,142.949997,0,142.949997
2016-06-03,142.949997,142.949997,142.949997,142.949997,0,142.949997
