Date,Open_DE,High_DE,Low_DE,Close_DE,Volume_DE,AdjClose_DE
2015-09-08,80.419998,80.449997,79.300003,80.099998,3079200,78.264378
2015-09-09,80.989998,81.660004,79.400002,79.57,2898800,77.746525
2015-09-10,79.550003,80.589996,79.029999,80.07,2912900,78.235066
2015-09-11,80.010002,80.25,78.900002,79.25,3856000,77.433858
2015-09-14,79.25,79.760002,78.790001,79.68,3128300,77.854004
2015-09-15,79.190002,81.769997,79.190002,81.410004,3469800,79.544362
2015-09-16,81.440002,81.889999,81.129997,81.349998,2980400,79.485732
2015-09-17,80.940002,81.410004,80.089996,80.43,3837000,78.586817
2015-09-18,79.489998,80.269997,79.220001,79.540001,7779000,77.717213
2015-09-21,79.610001,79.699997,78.730003,79.160004,3292200,77.345924
2015-09-22,78.199997,79.269997,78.099998,78.839996,3322800,77.03325
2015-09-23,78.809998,78.959999,77.43,77.690002,3195400,75.909611
2015-09-24,75.370003,76.019997,74.300003,75.760002,7835000,74.023839
2015-09-25,76.099998,76.269997,74.739998,75.809998,3728700,74.072689
2015-09-28,74.489998,75.010002,73.699997,73.760002,5479600,72.644621
2015-09-29,73.709999,74.440002,73.419998,73.620003,2953900,72.506739
2015-09-30,74.209999,74.550003,73.370003,74.0,3247000,72.88099
2015-10-01,73.370003,73.629997,72.190002,72.889999,4883800,71.787774
2015-10-02,72.050003,73.660004,71.849998,73.57,3853000,72.457492
2015-10-05,74.470001,78.410004,74.199997,78.209999,6261500,77.027326
2015-10-06,78.25,78.959999,77.919998,78.440002,3354300,77.253852
2015-10-07,78.940002,79.93,77.800003,78.889999,4082800,77.697044
2015-10-08,78.650002,81.309998,78.599998,80.910004,3707100,79.686502
2015-10-09,80.989998,81.459999,79.730003,79.870003,4061400,78.662228
2015-10-12,79.879997,79.980003,78.099998,78.43,2754200,77.244001
2015-10-13,77.709999,77.830002,76.489998,76.93,3077800,75.766683
2015-10-14,76.900002,77.370003,76.18,76.279999,3181700,75.126511
2015-10-15,76.459999,76.879997,75.260002,76.230003,2828600,75.077272
2015-10-16,76.470001,76.620003,75.75,76.0,4942300,74.850746
2015-10-19,75.709999,76.07,75.290001,75.970001,3041900,74.821201
2015-10-20,75.889999,76.769997,75.599998,76.389999,2771300,75.234848
2015-10-21,76.809998,78.489998,76.449997,76.650002,3104200,75.490919
2015-10-22,76.75,79.599998,76.559998,79.349998,5754600,78.150087
2015-10-23,79.82,81.110001,79.699997,80.260002,4249300,79.04633
2015-10-26,79.779999,80.230003,77.019997,77.510002,4490900,76.337915
2015-10-27,76.540001,76.970001,75.809998,76.120003,4159500,74.968934
2015-10-28,76.75,78.970001,76.449997,78.949997,3392700,77.756134
2015-10-29,78.440002,78.959999,77.93,78.239998,2187800,77.056872
2015-10-30,78.199997,78.599998,77.720001,78.0,2668800,76.820503
2015-11-02,78.489998,80.510002,78.190002,80.190002,3252500,78.977389
2015-11-03,80.129997,80.269997,79.290001,79.540001,2384200,78.337216
2015-11-04,79.550003,79.730003,77.739998,78.239998,2412100,77.056872
2015-11-05,78.269997,78.690002,77.040001,77.93,2216900,76.751562
2015-11-06,77.529999,77.830002,76.110001,77.510002,3137500,76.337915
2015-11-09,77.449997,77.449997,75.839996,76.239998,2307900,75.087115
2015-11-10,76.190002,77.190002,75.360001,76.269997,2433800,75.11666
2015-11-11,76.57,76.669998,74.940002,75.050003,2791100,73.915115
2015-11-12,74.769997,74.769997,73.150002,73.269997,3902400,72.162025
2015-11-13,73.360001,74.919998,73.099998,74.650002,3463100,73.521162
2015-11-16,73.959999,74.800003,73.459999,74.709999,3143000,73.580253
2015-11-17,75.080002,75.230003,73.5,73.800003,4486400,72.684017
2015-11-18,74.050003,74.629997,73.760002,74.519997,3710100,73.393123
2015-11-19,74.029999,74.959999,73.599998,74.940002,2528600,73.806778
2015-11-20,75.209999,75.940002,75.0,75.480003,3472100,74.338613
2015-11-23,75.709999,75.949997,74.339996,74.610001,4011400,73.481766
2015-11-24,74.059998,76.879997,73.800003,76.339996,8007300,75.185601
2015-11-25,80.190002,80.480003,77.199997,80.0,11169800,78.790259
2015-11-27,80.080002,80.169998,78.849998,79.089996,2013400,77.894017
2015-11-30,79.330002,79.959999,78.870003,79.57,5095900,78.366761
2015-12-01,79.419998,79.860001,78.82,79.489998,2954400,78.287969
2015-12-02,79.580002,79.830002,78.989998,79.330002,3012800,78.130393
2015-12-03,79.43,79.489998,77.949997,78.300003,2913400,77.115969
2015-12-04,78.410004,79.620003,78.0,79.589996,2400700,78.386456
2015-12-07,79.150002,79.25,78.190002,79.099998,2699500,77.903867
2015-12-08,78.059998,79.349998,77.510002,79.25,3388600,78.051601
2015-12-09,79.150002,80.550003,78.669998,79.239998,3911600,78.04175
2015-12-10,79.199997,79.370003,78.18,78.599998,2817800,77.411428
2015-12-11,77.75,77.989998,76.629997,77.160004,3965500,75.993209
2015-12-14,77.160004,78.989998,76.629997,78.940002,5027300,77.746291
2015-12-15,79.360001,79.769997,76.739998,77.25,6280700,76.081844
2015-12-16,77.449997,78.589996,76.940002,78.190002,2912100,77.007632
2015-12-17,78.339996,78.529999,76.75,76.910004,3403200,75.746989
2015-12-18,76.470001,77.129997,74.949997,74.970001,5292900,73.836323
2015-12-21,75.629997,76.029999,74.629997,75.709999,3778300,74.565131
2015-12-22,75.980003,77.910004,75.980003,77.589996,2583600,76.416699
2015-12-23,78.25,79.389999,78.150002,79.220001,3375900,78.022056
2015-12-24,78.879997,79.360001,78.519997,78.790001,750200,77.598558
2015-12-28,78.669998,78.769997,77.0,77.970001,2726300,76.790958
2015-12-29,77.559998,78.129997,77.129997,77.639999,1746500,77.058936
2015-12-30,77.43,78.32,77.18,77.5,1643800,76.919984
2015-12-31,77.010002,77.199997,76.260002,76.269997,2162600,75.699186
2016-01-04,75.779999,76.129997,74.639999,76.080002,3586900,75.510613
2016-01-05,75.949997,76.540001,75.019997,76.519997,2578300,75.947315
2016-01-06,75.160004,76.209999,75.019997,75.660004,3157600,75.093758
2016-01-07,74.389999,76.029999,74.25,74.989998,3720500,74.428767
2016-01-08,75.360001,75.550003,73.510002,73.760002,3530800,73.207976
2016-01-11,73.889999,74.370003,73.209999,74.150002,3753000,73.595057
2016-01-12,75.0,75.080002,73.099998,74.519997,2915900,73.962283
2016-01-13,74.809998,75.480003,73.150002,73.220001,3004300,72.672017
2016-01-14,73.379997,74.730003,72.68,73.599998,3143800,73.04917
2016-01-15,72.0,73.459999,71.910004,73.120003,4708600,72.572767
2016-01-19,73.57,73.739998,71.57,72.459999,3913800,71.917703
2016-01-20,71.370003,73.010002,70.160004,72.0,4230200,71.461146
2016-01-21,71.989998,73.660004,71.190002,73.029999,2731200,72.483437
2016-01-22,74.190002,76.230003,73.650002,74.610001,3177400,74.051614
2016-01-25,73.800003,73.900002,71.699997,71.779999,2633300,71.242792
2016-01-26,72.019997,73.580002,71.639999,73.57,2338800,73.019396
2016-01-27,73.599998,75.029999,73.169998,73.629997,2665700,73.078945
2016-01-28,74.699997,75.239998,73.360001,74.809998,2208700,74.250114
2016-01-29,75.379997,77.010002,75.339996,77.010002,4369100,76.433653
2016-02-01,76.230003,77.129997,75.720001,76.800003,2248300,76.225226
2016-02-02,75.599998,75.699997,74.169998,74.580002,2647800,74.021839
2016-02-03,75.0,75.730003,72.860001,75.410004,2818900,74.845629
2016-02-04,75.07,79.040001,75.050003,78.699997,4976300,78.111
2016-02-05,78.400002,79.839996,78.099998,78.419998,4154200,77.833097
2016-02-08,77.599998,78.849998,75.93,77.07,3622300,76.493202
2016-02-09,75.900002,78.599998,75.900002,78.080002,2978700,77.495645
2016-02-10,78.57,78.830002,77.07,77.410004,2314100,76.830661
2016-02-11,75.970001,77.139999,75.18,76.410004,3681900,75.838145
2016-02-12,77.309998,78.480003,76.75,78.269997,3154100,77.684218
2016-02-16,78.989998,79.940002,77.739998,79.809998,3703300,79.212693
2016-02-17,80.470001,82.230003,80.0,81.43,4992800,80.820572
2016-02-18,81.410004,81.68,79.18,80.330002,5238200,79.728806
2016-02-19,76.650002,78.360001,76.5,77.0,8955200,76.423726
2016-02-22,77.300003,78.790001,77.199997,78.400002,3372600,77.81325
2016-02-23,78.230003,78.489998,76.919998,77.139999,2911600,76.562678
2016-02-24,76.690002,79.300003,75.730003,79.0,2922300,78.408758
2016-02-25,79.209999,79.650002,78.559998,79.599998,1955200,79.004266
2016-02-26,79.870003,80.589996,79.209999,79.470001,2603000,78.875242
2016-02-29,79.589996,81.349998,79.050003,80.18,4582600,79.579927
2016-03-01,80.639999,82.150002,79.5,81.050003,3424900,80.443418
2016-03-02,80.639999,82.059998,80.160004,81.839996,2508200,81.227499
2016-03-03,81.769997,83.82,81.449997,83.669998,2860100,83.043805
2016-03-04,83.669998,86.07,83.459999,84.879997,4250300,84.244749
2016-03-07,84.599998,85.949997,84.260002,85.68,3512800,85.038764
2016-03-08,84.839996,85.129997,82.75,83.849998,3212300,83.222459
2016-03-09,84.150002,84.699997,82.629997,83.040001,2677200,82.418523
2016-03-10,82.82,82.900002,81.389999,82.379997,2774200,81.763459
2016-03-11,83.199997,83.43,82.370003,82.949997,2779500,82.329193
2016-03-14,82.610001,83.32,81.519997,81.849998,2822300,81.237427
2016-03-15,80.970001,81.019997,80.059998,80.650002,3149700,80.046411
2016-03-16,80.620003,81.57,80.25,81.410004,2592000,80.800725
2016-03-17,81.620003,83.519997,81.269997,83.059998,3513100,82.43837
2016-03-18,83.269997,83.860001,82.459999,82.629997,7184800,82.011588
2016-03-21,82.779999,83.029999,81.93,82.720001,2373000,82.100918
2016-03-22,82.389999,82.559998,81.989998,82.260002,1548300,81.644362
2016-03-23,81.910004,82.010002,80.540001,80.839996,1911600,80.234983
2016-03-24,80.5,80.580002,80.0,80.239998,3263800,79.639475
2016-03-28,80.32,80.57,79.5,80.169998,3158600,79.57
2016-03-29,79.139999,80.699997,79.139999,80.5,2301300,80.5
2016-03-30,81.0,81.089996,80.010002,80.120003,2566300,80.120003
2016-03-31,80.18,80.360001,76.910004,76.989998,6476000,76.989998
2016-04-01,76.260002,76.589996,74.910004,76.5,6376500,76.5
2016-04-04,76.279999,76.849998,75.779999,75.900002,2930800,75.900002
2016-04-05,75.400002,76.629997,75.269997,76.07,2491200,76.07
2016-04-06,76.120003,76.529999,75.349998,76.339996,2532200,76.339996
2016-04-07,76.0,76.279999,75.5,76.18,2434100,76.18
2016-04-08,76.709999,77.25,75.910004,76.309998,2076200,76.309998
2016-04-11,76.459999,77.160004,75.75,75.75,1666800,75.75
2016-04-12,75.910004,76.940002,75.790001,76.599998,1949800,76.599998
2016-04-13,76.75,78.529999,76.330002,78.459999,3130300,78.459999
2016-04-14,78.449997,78.800003,77.480003,77.660004,2349800,77.660004
2016-04-15,77.660004,78.209999,77.360001,77.440002,2534900,77.440002
2016-04-18,77.440002,78.480003,76.809998,78.32,2242100,78.32
2016-04-19,78.75,82.629997,78.669998,82.360001,6845800,82.360001
2016-04-20,82.269997,84.940002,81.699997,84.260002,6402900,84.260002
2016-04-21,84.489998,84.940002,82.400002,82.800003,3985900,82.800003
2016-04-22,82.949997,83.459999,82.699997,82.800003,2084400,82.800003
2016-04-25,82.610001,82.75,81.360001,82.410004,2150700,82.410004
2016-04-26,82.93,83.989998,82.75,83.419998,2072500,83.419998
2016-04-27,84.07,85.239998,83.559998,84.709999,2827300,84.709999
2016-04-28,84.129997,85.339996,83.5,83.93,2134200,83.93
2016-04-29,83.529999,84.639999,83.400002,84.110001,2108600,84.110001
2016-05-02,84.169998,84.93,83.480003,84.290001,1826700,84.290001
2016-05-03,83.550003,83.849998,82.529999,83.400002,1935200,83.400002
2016-05-04,83.220001,83.489998,81.760002,82.18,1646300,82.18
2016-05-05,82.230003,82.300003,80.769997,81.199997,2827000,81.199997
2016-05-06,80.739998,81.699997,80.589996,81.449997,1257600,81.449997
2016-05-09,81.040001,81.120003,80.019997,80.580002,1638100,80.580002
2016-05-10,80.910004,84.379997,80.610001,83.809998,5942200,83.809998
2016-05-11,83.650002,84.949997,83.019997,83.900002,3217600,83.900002
2016-05-12,84.260002,84.93,82.57,84.150002,3936300,84.150002
2016-05-13,83.800003,84.290001,82.279999,82.470001,2420100,82.470001
2016-05-16,82.709999,84.139999,82.709999,83.629997,2294700,83.629997
2016-05-17,83.660004,84.25,82.580002,83.199997,2526500,83.199997
2016-05-18,82.849998,83.110001,81.919998,82.599998,2665800,82.599998
2016-05-19,82.18,83.339996,81.68,82.25,5055400,82.25
2016-05-20,80.800003,80.949997,77.5,77.739998,11811400,77.739998
2016-05-23,77.5,79.169998,77.25,77.879997,4604000,77.879997
2016-05-24,78.989998,79.730003,78.410004,79.639999,3369800,79.639999
2016-05-25,80.18,80.879997,79.949997,80.489998,2923600,80.489998
2016-05-26,80.839996,81.080002,80.120003,80.269997,2494100,80.269997
2016-05-27,80.199997,80.5,79.82,80.5,1743800,80.5
2016-05-31,82.099998,83.120003,81.860001,82.290001,6067500,82.290001
2016-06-01,81.959999,83.010002,81.349998,82.830002,2450600,82.830002
2016-06-02,82.730003,84.139999,82.419998,84.059998,2827800,84.059998
2016-06-03,84.870003,86.199997,84.800003,85.57,4233400,85.57
