Date,Open_ROK,High_ROK,Low_ROK,Close_ROK,Volume_ROK,AdjClose_ROK
2016-02-12,95.25,96.699997,93.980003,96.330002,1431600,95.716947
2016-02-16,97.620003,101.07,96.339996,100.260002,1555800,99.621937
2016-02-17,101.050003,102.779999,101.050003,102.25,1346400,101.59927
2016-02-18,102.5,103.150002,101.5,101.919998,897500,101.271368
2016-02-19,101.260002,102.050003,99.669998,101.599998,1010800,100.953405
2016-02-22,102.900002,105.400002,102.68,105.07,1963800,104.401323
2016-02-23,104.360001,105.290001,102.620003,102.660004,1042800,102.006664
2016-02-24,101.389999,102.57,99.940002,102.410004,976800,101.758255
2016-02-25,102.449997,104.059998,101.940002,104.040001,935200,103.377879
2016-02-26,104.790001,105.449997,104.260002,104.879997,849100,104.21253
2016-02-29,104.870003,105.809998,104.080002,104.089996,844700,103.427556
2016-03-01,105.110001,107.599998,104.5,106.800003,962500,106.120316
2016-03-02,106.669998,107.43,104.279999,107.339996,989300,106.656873
2016-03-03,107.5,107.75,105.720001,106.980003,889000,106.299171
2016-03-04,107.010002,108.559998,106.470001,107.379997,902200,106.696619
2016-03-07,107.019997,108.879997,107.019997,108.839996,610400,108.147327
2016-03-08,107.610001,107.610001,105.339996,105.379997,957600,104.709348
2016-03-09,106.07,106.669998,105.029999,105.220001,785300,104.55037
2016-03-10,105.519997,106.5,104.480003,106.089996,904500,105.414828
2016-03-11,107.0,107.470001,106.279999,106.610001,977700,105.931523
2016-03-14,106.129997,107.739998,105.690002,107.550003,660600,106.865543
2016-03-15,106.440002,107.370003,105.110001,107.18,731900,106.497895
2016-03-16,107.089996,109.75,106.669998,109.540001,875000,108.842877
2016-03-17,109.870003,113.610001,109.519997,112.980003,1523300,112.260987
2016-03-18,115.620003,115.620003,112.379997,113.510002,1595100,112.787612
2016-03-21,113.169998,114.190002,112.919998,114.07,765500,113.344046
2016-03-22,113.239998,114.690002,113.029999,114.059998,793500,113.334108
2016-03-23,113.559998,113.989998,112.839996,113.050003,552900,112.330541
2016-03-24,111.949997,112.169998,110.519997,111.57,1058600,110.859956
2016-03-28,112.029999,112.300003,110.879997,111.889999,518300,111.177919
2016-03-29,111.239998,112.839996,110.510002,112.75,774000,112.032447
2016-03-30,114.150002,115.260002,113.199997,114.349998,979500,113.622263
2016-03-31,114.150002,114.709999,113.309998,113.75,777500,113.026083
2016-04-01,112.25,113.730003,110.93,113.559998,1326000,112.83729
2016-04-04,113.220001,113.540001,111.919998,111.949997,781200,111.237535
2016-04-05,110.970001,111.860001,110.419998,111.370003,836500,110.661232
2016-04-06,111.620003,111.690002,109.43,111.580002,1194900,110.869895
2016-04-07,110.830002,111.889999,110.400002,110.980003,566000,110.273715
2016-04-08,112.43,113.349998,110.949997,111.489998,524400,110.780464
2016-04-11,111.809998,113.489998,111.68,111.980003,576200,111.267351
2016-04-12,112.0,113.639999,111.989998,112.989998,394900,112.270917
2016-04-13,114.0,115.800003,113.550003,115.550003,962800,114.81463
2016-04-14,115.410004,116.730003,113.790001,116.410004,1204700,115.669158
2016-04-15,116.209999,116.959999,115.449997,116.860001,930900,116.116291
2016-04-18,115.629997,117.260002,115.629997,117.059998,606600,116.315015
2016-04-19,117.32,118.190002,115.709999,116.190002,935500,115.450557
2016-04-20,116.650002,116.75,115.339996,115.620003,656700,114.884185
2016-04-21,115.040001,116.230003,114.68,114.989998,532400,114.258189
2016-04-22,115.260002,115.739998,114.519997,115.110001,974300,114.377428
2016-04-25,114.559998,115.93,114.559998,114.769997,649300,114.039588
2016-04-26,115.519997,116.089996,114.870003,115.919998,803300,115.182271
2016-04-27,114.540001,116.300003,112.5,115.690002,908600,114.953739
2016-04-28,114.860001,115.959999,113.860001,114.239998,739400,113.512962
2016-04-29,113.959999,114.400002,112.849998,113.470001,894200,112.747866
2016-05-02,113.529999,113.910004,112.279999,113.239998,1120800,112.519326
2016-05-03,112.510002,112.540001,111.660004,112.360001,694500,111.64493
2016-05-04,112.019997,112.57,110.449997,111.050003,768700,110.343269
2016-05-05,111.699997,112.620003,111.010002,111.68,1091300,110.969257
2016-05-06,111.440002,112.269997,110.760002,112.190002,496900,111.476013
2016-05-09,111.760002,112.279999,110.93,111.290001,535500,110.581739
2016-05-10,111.589996,113.989998,111.32,113.800003,994900,113.075768
2016-05-11,113.739998,114.629997,113.18,113.919998,877000,113.194999
2016-05-12,113.589996,114.160004,112.720001,114.010002,1120000,114.010002
2016-05-13,113.800003,114.699997,112.540001,113.080002,1177900,113.080002
2016-05-16,113.379997,115.099998,112.75,114.580002,613500,114.580002
2016-05-17,114.370003,115.5,113.309998,113.739998,526200,113.739998
2016-05-18,112.959999,114.239998,111.660004,112.25,763500,112.25
2016-05-19,111.220001,111.370003,109.32,110.230003,1086800,110.230003
2016-05-20,110.959999,111.639999,110.760002,111.169998,587000,111.169998
2016-05-23,110.959999,112.279999,110.400002,111.790001,650100,111.790001
2016-05-24,112.089996,114.309998,111.779999,113.669998,628400,113.669998
2016-05-25,114.400002,115.93,114.129997,115.75,958700,115.75
2016-05-26,116.029999,117.209999,115.589996,116.769997,1106000,116.769997
2016-05-27,116.769997,117.089996,115.959999,116.510002,685800,116.510002
2016-05-31,116.690002,116.989998,115.32,116.050003,737600,116.050003
2016-06-01,115.43,116.300003,114.239998,116.160004,634800,116.160004
2016-06-02,116.0,117.470001,115.43,117.470001,695600,117.470001
2016-06-03,117.349998,118.400002,115.540001,118.18,821700,118.18
