Date,Open_VZ,High_VZ,Low_VZ,Close_VZ,Volume_VZ,AdjClose_VZ
2015-09-01,45.09,45.549999,44.68,44.900002,21096300,43.328302
2015-09-02,45.5,45.5,44.77,45.349998,17197600,43.762547
2015-09-03,45.630001,46.150002,45.52,45.720001,12480800,44.119598
2015-09-04,45.349998,45.349998,44.639999,44.82,16045100,43.251101
2015-09-08,45.580002,45.900002,45.220001,45.880001,14056500,44.273997
2015-09-09,46.25,46.27,45.310001,45.389999,14423600,43.801148
2015-09-10,45.369999,45.610001,45.029999,45.459999,16412900,43.868697
2015-09-11,45.439999,45.75,45.259998,45.73,11227400,44.129247
2015-09-14,45.779999,45.889999,45.599998,45.650002,9677800,44.052049
2015-09-15,45.919998,46.549999,45.73,46.369999,12023000,44.746843
2015-09-16,46.439999,46.470001,46.099998,46.189999,11932500,44.573144
2015-09-17,45.400002,45.75,44.529999,45.23,31675000,43.646749
2015-09-18,45.16,45.259998,44.419998,44.57,26889300,43.009852
2015-09-21,44.619999,44.889999,44.529999,44.799999,10584300,43.2318
2015-09-22,44.43,44.529999,44.110001,44.43,12368600,42.874753
2015-09-23,44.360001,44.48,43.900002,43.98,11670300,42.440504
2015-09-24,43.790001,44.200001,43.759998,44.09,14438300,42.546655
2015-09-25,44.32,44.529999,44.07,44.220001,17514800,42.672105
2015-09-28,44.009998,44.18,43.689999,43.740002,15265200,42.208908
2015-09-29,43.779999,44.0,43.34,43.529999,15652500,42.006256
2015-09-30,43.830002,44.0,43.279999,43.509998,20380600,41.986955
2015-10-01,43.490002,43.639999,42.689999,42.959999,22323500,41.456209
2015-10-02,42.549999,42.900002,42.200001,42.84,22336700,41.34041
2015-10-05,43.240002,44.02,43.240002,44.0,14484600,42.459805
2015-10-06,44.0,44.43,43.98,44.060001,15087900,42.517706
2015-10-07,43.779999,43.990002,43.459999,43.849998,11897000,42.864726
2015-10-08,43.68,44.310001,43.549999,44.23,10280900,43.236188
2015-10-09,44.279999,44.529999,44.0,44.16,11981200,43.167762
2015-10-12,44.18,44.310001,44.009998,44.299999,9886700,43.304615
2015-10-13,44.139999,44.5,44.139999,44.360001,11566400,43.363269
2015-10-14,44.259998,44.540001,43.93,43.990002,19559200,43.001583
2015-10-15,44.240002,44.700001,44.060001,44.669998,11774000,43.666301
2015-10-16,44.919998,44.970001,44.450001,44.700001,15355500,43.695629
2015-10-19,44.48,44.82,44.259998,44.700001,17547400,43.695629
2015-10-20,44.919998,45.799999,44.790001,45.240002,19747400,44.223497
2015-10-21,45.439999,45.709999,44.709999,44.860001,17081800,43.852034
2015-10-22,44.98,45.900002,44.98,45.889999,15378600,44.85889
2015-10-23,46.139999,46.330002,45.939999,46.16,13285100,45.122823
2015-10-26,46.32,46.549999,46.150002,46.360001,10802500,45.31833
2015-10-27,46.189999,46.299999,46.009998,46.169998,9540400,45.132597
2015-10-28,46.439999,46.799999,46.060001,46.48,11447300,45.435633
2015-10-29,46.490002,46.560001,46.0,46.400002,7902300,45.357432
2015-10-30,46.43,46.98,46.279999,46.880001,14753200,45.826647
2015-11-02,47.02,47.080002,46.52,46.779999,11689100,45.728891
2015-11-03,46.700001,46.75,46.18,46.450001,11900900,45.406308
2015-11-04,46.580002,46.650002,46.040001,46.139999,9702000,45.103272
2015-11-05,46.200001,46.43,46.099998,46.200001,11646900,45.161925
2015-11-06,45.990002,46.029999,45.290001,45.779999,14144400,44.751361
2015-11-09,45.529999,45.540001,45.029999,45.299999,10743200,44.282146
2015-11-10,45.27,45.330002,44.799999,45.099998,9996700,44.086639
2015-11-11,45.360001,45.540001,45.130001,45.32,7904000,44.301697
2015-11-12,45.02,45.09,44.77,44.830002,11053500,43.822709
2015-11-13,44.73,44.990002,44.220001,44.23,12615600,43.236188
2015-11-16,44.259998,45.07,44.18,45.040001,10112500,44.02799
2015-11-17,45.009998,45.32,44.93,45.080002,10657500,44.067092
2015-11-18,45.080002,45.43,44.580002,45.380001,13585600,44.36035
2015-11-19,45.439999,45.869999,45.349998,45.759998,9320900,44.731809
2015-11-20,45.959999,45.990002,45.32,45.389999,12229700,44.370124
2015-11-23,45.310001,45.5,44.939999,44.990002,10290100,43.979114
2015-11-24,44.75,45.34,44.68,45.189999,11127400,44.174617
2015-11-25,45.110001,45.130001,44.889999,44.919998,7013900,43.910683
2015-11-27,44.84,45.389999,44.830002,45.23,4108300,44.213719
2015-11-30,45.25,45.639999,44.959999,45.450001,19400000,44.428777
2015-12-01,45.509998,45.889999,45.330002,45.580002,10580000,44.555857
2015-12-02,45.450001,45.549999,44.869999,44.919998,12160400,43.910683
2015-12-03,44.880001,45.049999,44.330002,44.560001,17077700,43.558775
2015-12-04,44.740002,45.779999,44.709999,45.709999,14158600,44.682934
2015-12-07,45.459999,46.119999,45.450001,46.060001,13192100,45.025072
2015-12-08,45.669998,45.990002,45.439999,45.700001,13776100,44.67316
2015-12-09,45.580002,46.130001,45.119999,45.360001,13467900,44.340799
2015-12-10,45.470001,45.66,45.200001,45.32,10402500,44.301697
2015-12-11,45.32,45.349998,44.73,44.82,16481900,43.812932
2015-12-14,44.84,45.5,44.68,45.450001,16723100,44.428777
2015-12-15,45.52,45.860001,45.209999,45.549999,16578400,44.526529
2015-12-16,45.93,46.57,45.700001,46.509998,18808300,45.464958
2015-12-17,46.490002,46.689999,46.029999,46.099998,15508600,45.06417
2015-12-18,45.900002,46.040001,45.560001,45.560001,31635100,44.536306
2015-12-21,45.73,45.919998,45.52,45.900002,10360600,44.868667
2015-12-22,46.200001,46.459999,45.849998,46.34,11181500,45.298779
2015-12-23,46.509998,47.150002,46.389999,46.950001,12685500,45.895074
2015-12-24,46.91,46.970001,46.599998,46.709999,4279900,45.660465
2015-12-28,46.619999,46.84,46.560001,46.75,6254900,45.699567
2015-12-29,46.98,47.23,46.84,47.209999,7667100,46.14923
2015-12-30,47.200001,47.200001,46.619999,46.77,8970700,45.719118
2015-12-31,46.52,46.650002,46.209999,46.220001,11490900,45.181476
2016-01-04,45.669998,45.91,45.360001,45.869999,17821600,44.839338
2016-01-05,46.200001,46.549999,45.630001,46.5,15632800,45.455184
2016-01-06,45.490002,45.950001,45.279999,45.52,19082700,45.04452
2016-01-07,45.119999,45.669998,45.0,45.27,19277600,44.797131
2016-01-08,45.66,45.740002,44.700001,44.830002,16594800,44.361728
2016-01-11,45.110001,45.23,44.599998,45.09,14226200,44.619011
2016-01-12,45.240002,45.25,44.529999,44.93,15123000,44.460682
2016-01-13,45.110001,45.27,44.080002,44.150002,19291000,43.688831
2016-01-14,44.220001,45.189999,44.049999,44.869999,18435000,44.401308
2016-01-15,44.040001,44.549999,43.860001,44.43,27993900,43.965905
2016-01-19,44.740002,45.009998,44.529999,44.869999,20364300,44.401308
2016-01-20,44.380001,44.77,43.790001,44.419998,28290200,43.956008
2016-01-21,45.0,46.330002,44.43,45.869999,31354100,45.390862
2016-01-22,46.41,47.119999,46.0,47.040001,23075700,46.548643
2016-01-25,47.080002,47.779999,46.540001,47.029999,24298800,46.538745
2016-01-26,47.130001,48.27,47.049999,48.25,22620900,47.746003
2016-01-27,48.290001,49.490002,48.25,49.029999,33795700,48.517854
2016-01-28,49.060001,49.459999,48.470001,49.009998,20085200,48.498063
2016-01-29,49.389999,49.990002,49.220001,49.970001,29082600,49.448038
2016-02-01,49.939999,51.02,49.689999,50.759998,28536600,50.229783
2016-02-02,50.610001,50.630001,49.650002,49.91,21607000,49.388663
2016-02-03,50.25,50.619999,49.419998,50.619999,20309800,50.091246
2016-02-04,50.369999,50.599998,49.669998,50.43,19594300,49.903232
2016-02-05,50.32,51.200001,50.310001,50.970001,25790300,50.437592
2016-02-08,50.599998,50.799999,49.77,50.740002,27058100,50.209995
2016-02-09,50.060001,50.610001,49.349998,50.150002,22633900,49.626158
2016-02-10,50.189999,50.32,49.619999,49.98,18633100,49.457932
2016-02-11,49.599998,50.099998,49.27,49.389999,30521000,48.874094
2016-02-12,49.540001,50.189999,49.349998,50.110001,20990900,49.586575
2016-02-16,50.240002,50.299999,49.580002,50.240002,16360000,49.715218
2016-02-17,50.41,50.599998,50.080002,50.32,15228900,49.79438
2016-02-18,50.119999,51.099998,49.959999,50.939999,19678500,50.407903
2016-02-19,50.740002,51.07,50.310001,50.860001,15607000,50.328741
2016-02-22,50.860001,51.150002,50.77,51.07,12456000,50.536546
2016-02-23,50.970001,50.990002,50.360001,50.630001,11594600,50.101144
2016-02-24,50.27,50.869999,50.169998,50.82,11244900,50.289158
2016-02-25,50.900002,51.299999,50.779999,51.110001,12358700,50.576129
2016-02-26,51.150002,51.34,50.919998,51.02,13011500,50.487069
2016-02-29,50.860001,51.380001,50.689999,50.73,15986300,50.200098
2016-03-01,50.990002,51.470001,50.98,51.459999,12003300,50.922472
2016-03-02,51.459999,52.200001,51.189999,52.119999,14791100,51.575578
2016-03-03,52.139999,52.220001,51.610001,51.889999,15404500,51.347981
2016-03-04,51.75,52.0,51.5,51.810001,13957600,51.268818
2016-03-07,51.529999,52.349998,51.400002,52.209999,14907500,51.664638
2016-03-08,52.049999,52.75,51.93,52.459999,14306500,51.912026
2016-03-09,52.549999,52.959999,52.0,52.34,15466600,51.793281
2016-03-10,52.549999,52.66,51.990002,52.32,15111100,51.773489
2016-03-11,52.650002,52.779999,52.240002,52.529999,15223900,51.981295
2016-03-14,52.549999,52.75,52.23,52.540001,11729400,51.991192
2016-03-15,52.240002,52.740002,52.240002,52.669998,11295700,52.119832
2016-03-16,52.669998,53.380001,52.400002,53.209999,11866400,52.654192
2016-03-17,53.279999,53.810001,53.189999,53.630001,16401500,53.069807
2016-03-18,53.810001,53.849998,53.240002,53.240002,23209400,52.683881
2016-03-21,53.189999,53.59,53.02,53.439999,10679000,52.881789
2016-03-22,53.419998,53.459999,53.099998,53.209999,10852000,52.654192
2016-03-23,53.130001,53.23,52.82,52.91,9716100,52.357327
2016-03-24,52.740002,53.619999,52.66,53.560001,15096400,53.000538
2016-03-28,53.560001,53.73,53.200001,53.400002,8527100,52.84221
2016-03-29,53.509998,54.080002,53.299999,54.049999,10770500,53.485418
2016-03-30,54.169998,54.369999,53.700001,54.040001,14528300,53.475524
2016-03-31,54.009998,54.259998,53.919998,54.080002,12428600,53.515107
2016-04-01,53.32,54.09,53.099998,54.009998,13807100,53.445835
2016-04-04,54.029999,54.419998,53.799999,54.419998,11402700,53.851552
2016-04-05,54.380001,54.490002,53.950001,54.09,12979100,53.525001
2016-04-06,53.619999,53.619999,53.130001,53.52,12993600,53.52
2016-04-07,52.52,52.700001,51.77,52.0,23076300,52.0
2016-04-08,52.200001,52.580002,52.049999,52.18,12197900,52.18
2016-04-11,52.360001,52.400002,51.5,51.610001,14975900,51.610001
2016-04-12,51.66,52.189999,51.610001,51.950001,12335000,51.950001
2016-04-13,52.07,52.09,50.84,51.290001,19752900,51.290001
2016-04-14,51.279999,51.549999,51.240002,51.360001,10083300,51.360001
2016-04-15,51.279999,51.490002,51.099998,51.349998,11862000,51.349998
2016-04-18,51.349998,51.900002,51.18,51.73,14322900,51.73
2016-04-19,51.799999,52.169998,51.790001,52.080002,11393400,52.080002
2016-04-20,52.150002,52.220001,51.66,51.75,15412500,51.75
2016-04-21,50.560001,50.68,49.470001,50.029999,32172200,50.029999
2016-04-22,50.150002,50.630001,50.049999,50.549999,17823300,50.549999
2016-04-25,50.529999,50.950001,50.279999,50.759998,12439500,50.759998
2016-04-26,50.98,51.0,50.279999,50.439999,10045800,50.439999
2016-04-27,50.459999,51.810001,50.459999,51.689999,16954500,51.689999
2016-04-28,51.299999,51.560001,50.919998,51.02,12861200,51.02
2016-04-29,50.950001,51.049999,50.639999,50.939999,13650100,50.939999
2016-05-02,51.220001,51.450001,51.040001,51.32,11006100,51.32
2016-05-03,51.110001,51.32,50.360001,50.68,12815300,50.68
2016-05-04,50.48,50.990002,50.200001,50.84,8989800,50.84
2016-05-05,50.990002,51.040001,50.630001,50.84,10787900,50.84
2016-05-06,50.91,51.139999,50.610001,51.119999,9778000,51.119999
2016-05-09,51.220001,51.43,51.009998,51.080002,8602400,51.080002
2016-05-10,51.380001,51.549999,51.27,51.540001,7899100,51.540001
2016-05-11,51.48,51.700001,51.080002,51.150002,8330900,51.150002
2016-05-12,51.220001,51.599998,51.09,51.470001,9888200,51.470001
2016-05-13,51.41,51.490002,50.849998,50.939999,9503000,50.939999
2016-05-16,50.77,51.330002,50.639999,51.23,7840200,51.23
2016-05-17,51.200001,51.349998,50.669998,50.900002,10424800,50.900002
2016-05-18,50.919998,51.029999,50.060001,50.389999,10443100,50.389999
2016-05-19,50.0,50.02,49.119999,49.630001,15964800,49.630001
2016-05-20,49.799999,49.799999,49.470001,49.66,15164200,49.66
2016-05-23,49.66,49.779999,49.049999,49.139999,13214200,49.139999
2016-05-24,49.360001,49.619999,49.200001,49.580002,11822100,49.580002
2016-05-25,49.630001,50.009998,49.400002,49.849998,9490400,49.849998
2016-05-26,49.849998,50.279999,49.790001,50.16,10591200,50.16
2016-05-27,50.389999,50.860001,50.18,50.619999,10640100,50.619999
2016-05-31,50.880001,51.16,50.59,50.900002,15235400,50.900002
2016-06-01,50.869999,50.98,50.220001,50.43,10530200,50.43
2016-06-02,50.470001,50.77,50.119999,50.77,8642000,50.77
2016-06-03,50.77,51.0,50.610001,50.919998,9461600,50.919998
