Date,Open_NTRS,High_NTRS,Low_NTRS,Close_NTRS,Volume_NTRS,AdjClose_NTRS
2015-10-06,68.610001,68.769997,68.019997,68.349998,681900,67.30163
2015-10-07,68.75,69.230003,68.160004,69.0,843100,67.941661
2015-10-08,68.510002,69.32,68.410004,69.120003,1155200,68.059823
2015-10-09,69.059998,69.389999,67.959999,68.480003,823900,67.42964
2015-10-12,68.540001,68.959999,68.160004,68.800003,635300,67.744732
2015-10-13,68.940002,69.0,68.18,68.440002,890700,67.390253
2015-10-14,68.0,68.059998,67.050003,67.68,1400500,66.641908
2015-10-15,68.029999,69.459999,68.0,69.449997,1670600,68.384756
2015-10-16,69.730003,69.839996,68.940002,69.110001,1441100,68.049975
2015-10-19,68.709999,69.080002,68.260002,68.339996,1487200,67.291781
2015-10-20,68.599998,69.849998,68.599998,69.57,1780800,68.502918
2015-10-21,68.019997,69.480003,66.309998,66.550003,2947300,65.529243
2015-10-22,66.529999,68.769997,66.519997,68.099998,2684800,67.055464
2015-10-23,68.599998,69.18,67.690002,69.169998,1770900,68.109052
2015-10-26,69.300003,69.550003,68.529999,68.900002,852100,67.843197
2015-10-27,68.580002,69.449997,68.279999,68.93,969600,67.872735
2015-10-28,68.489998,71.690002,68.489998,71.440002,1875700,70.344238
2015-10-29,71.489998,72.089996,70.760002,71.019997,1572500,69.930675
2015-10-30,70.970001,71.480003,70.260002,70.389999,1662000,69.310341
2015-11-02,70.800003,71.550003,70.599998,71.290001,976600,70.196538
2015-11-03,70.889999,72.059998,70.889999,71.730003,955000,70.629791
2015-11-04,71.75,72.459999,71.540001,72.169998,1058800,71.063037
2015-11-05,72.389999,73.400002,72.059998,73.279999,1470000,72.156012
2015-11-06,74.400002,75.919998,74.120003,74.970001,1730200,73.820093
2015-11-09,75.0,75.43,73.669998,74.040001,995800,72.904357
2015-11-10,73.940002,74.830002,73.389999,74.82,1637500,73.672392
2015-11-11,74.959999,75.470001,74.650002,74.949997,998900,73.800396
2015-11-12,74.309998,74.68,73.93,73.949997,1230700,72.815734
2015-11-13,73.910004,74.519997,73.059998,73.230003,1396600,72.106784
2015-11-16,73.110001,74.010002,72.610001,74.010002,1392300,72.874819
2015-11-17,74.099998,74.790001,73.730003,73.980003,757600,72.84528
2015-11-18,74.480003,75.830002,74.120003,75.760002,1205400,74.597977
2015-11-19,75.580002,75.900002,75.010002,75.400002,720100,74.243498
2015-11-20,75.940002,76.110001,75.129997,75.639999,903000,74.479815
2015-11-23,75.43,75.879997,74.900002,75.199997,955300,74.046561
2015-11-24,74.68,75.540001,74.300003,75.099998,1208000,73.948097
2015-11-25,75.410004,75.809998,74.720001,75.0,1267300,73.849632
2015-11-27,75.110001,75.669998,74.800003,75.540001,630200,74.38135
2015-11-30,75.519997,75.580002,74.870003,74.940002,1450800,73.790555
2015-12-01,75.449997,75.620003,74.639999,75.019997,1842200,73.869322
2015-12-02,74.879997,75.139999,74.099998,74.199997,1539500,73.414196
2015-12-03,74.440002,74.599998,72.489998,72.769997,1844100,71.999339
2015-12-04,73.440002,75.650002,72.639999,75.529999,1653600,74.730112
2015-12-07,75.400002,75.449997,74.059998,74.610001,819000,73.819857
2015-12-08,75.489998,75.769997,73.989998,74.32,1967300,73.532927
2015-12-09,73.68,74.290001,72.089996,72.480003,1684800,71.712417
2015-12-10,72.32,73.25,72.040001,72.129997,1574200,71.366118
2015-12-11,71.029999,71.459999,69.730003,70.110001,1400000,69.367514
2015-12-14,70.389999,70.830002,68.5,70.029999,2127100,69.288359
2015-12-15,70.75,73.279999,70.660004,72.68,1645400,71.910296
2015-12-16,73.720001,74.589996,72.639999,74.050003,1853700,73.26579
2015-12-17,74.540001,74.540001,71.860001,71.970001,1314800,71.207816
2015-12-18,70.82,71.440002,69.980003,70.059998,2750600,69.31804
2015-12-21,70.57,71.440002,70.529999,71.150002,769700,70.396501
2015-12-22,71.809998,72.720001,70.959999,72.040001,946600,71.277075
2015-12-23,72.330002,73.160004,72.239998,73.099998,750400,72.325846
2015-12-24,72.800003,73.389999,72.739998,72.959999,382800,72.18733
2015-12-28,72.779999,72.949997,72.220001,72.900002,674600,72.127968
2015-12-29,73.43,74.139999,73.160004,73.580002,647500,72.800766
2015-12-30,73.32,73.82,72.82,72.830002,590200,72.058709
2015-12-31,72.550003,73.18,72.080002,72.089996,985000,71.326541
2016-01-04,70.290001,70.900002,69.660004,70.589996,1782500,69.842426
2016-01-05,70.860001,71.129997,70.169998,70.690002,863800,69.941373
2016-01-06,69.190002,69.580002,68.690002,69.010002,1186600,68.279164
2016-01-07,67.370003,68.199997,66.809998,67.18,1355300,66.468543
2016-01-08,68.010002,68.010002,65.839996,65.93,1275300,65.231781
2016-01-11,66.68,67.599998,65.120003,65.889999,1148900,65.192204
2016-01-12,66.769997,66.830002,65.330002,66.309998,1332700,65.607754
2016-01-13,66.580002,66.860001,64.599998,64.75,2183100,64.064277
2016-01-14,65.389999,66.550003,64.18,65.739998,1501700,65.043791
2016-01-15,63.950001,65.769997,63.43,63.779999,2596700,63.104549
2016-01-19,64.879997,65.379997,63.48,63.93,2274400,63.252961
2016-01-20,63.0,63.0,60.18,61.43,4026700,60.779437
2016-01-21,62.040001,62.27,58.98,59.009998,3804400,58.385064
2016-01-22,60.59,61.02,59.689999,60.419998,3475300,59.780131
2016-01-25,59.939999,60.279999,58.740002,58.790001,2032000,58.167396
2016-01-26,59.119999,60.439999,58.860001,59.849998,2377600,59.216168
2016-01-27,59.91,61.82,59.34,59.810001,2061800,59.176595
2016-01-28,60.299999,60.810001,58.84,59.77,1655300,59.137017
2016-01-29,60.119999,62.080002,59.330002,62.080002,1834700,61.422555
2016-02-01,61.57,62.02,60.889999,61.25,2099400,60.601343
2016-02-02,60.650002,61.880001,58.790001,59.240002,2126700,58.612631
2016-02-03,59.880001,59.93,57.450001,59.459999,1689500,58.830299
2016-02-04,59.209999,60.470001,59.200001,60.34,1551900,59.700981
2016-02-05,60.200001,60.860001,59.84,60.02,2103000,59.38437
2016-02-08,59.049999,60.450001,56.970001,57.720001,2718800,57.108728
2016-02-09,57.080002,58.360001,56.32,57.990002,2300600,57.375869
2016-02-10,58.549999,59.049999,56.869999,56.900002,2075700,56.297413
2016-02-11,55.220001,55.93,54.380001,54.5,3778100,53.922828
2016-02-12,55.810001,56.939999,54.77,56.849998,2089000,56.247939
2016-02-16,57.869999,58.830002,57.32,58.25,2177000,57.633114
2016-02-17,58.950001,60.349998,58.950001,59.610001,1705100,58.978712
2016-02-18,59.810001,59.810001,58.470001,59.080002,1587200,58.454326
2016-02-19,58.610001,59.580002,58.07,59.380001,1118100,58.751148
2016-02-22,60.09,61.150002,60.09,60.900002,1217100,60.255051
2016-02-23,60.540001,60.57,58.970001,59.740002,1654600,59.107336
2016-02-24,58.59,58.849998,56.779999,58.720001,1707000,58.098138
2016-02-25,58.77,59.610001,58.259998,59.52,1286000,58.889665
2016-02-26,60.0,61.139999,59.330002,60.240002,1718700,59.602041
2016-02-29,60.060001,60.52,59.369999,59.380001,1075500,58.751148
2016-03-01,60.040001,62.66,60.040001,62.5,1841500,61.838105
2016-03-02,61.919998,63.259998,61.59,63.23,2184000,62.922808
2016-03-03,63.040001,64.669998,62.049999,64.43,1997400,64.116979
2016-03-04,65.089996,66.019997,64.860001,65.660004,2079900,65.341007
2016-03-07,64.809998,66.18,64.660004,65.889999,1591000,65.569885
2016-03-08,65.010002,65.440002,63.490002,63.959999,1809100,63.649261
2016-03-09,64.18,64.75,63.34,63.639999,1081800,63.330816
2016-03-10,64.379997,64.559998,62.66,63.599998,1390600,63.29101
2016-03-11,64.470001,65.75,63.450001,65.709999,1124100,65.390759
2016-03-14,65.419998,65.790001,64.790001,65.449997,1058300,65.13202
2016-03-15,64.849998,65.019997,63.869999,65.0,1013100,64.68421
2016-03-16,64.709999,65.559998,63.939999,64.690002,1007900,64.375718
2016-03-17,64.639999,65.330002,63.849998,65.160004,1176500,64.843436
2016-03-18,65.470001,66.540001,64.160004,66.040001,1733600,65.719158
2016-03-21,65.830002,66.690002,65.529999,66.129997,642600,65.808717
2016-03-22,65.660004,66.470001,65.339996,66.110001,648900,65.788817
2016-03-23,65.900002,66.099998,65.410004,65.629997,627900,65.311146
2016-03-24,65.010002,65.220001,64.269997,65.220001,681300,64.903142
2016-03-28,65.510002,65.93,64.739998,65.059998,877200,64.743916
2016-03-29,64.650002,64.970001,63.5,64.970001,1272400,64.654356
2016-03-30,65.739998,66.230003,65.25,65.480003,782500,65.161881
2016-03-31,65.400002,65.959999,65.0,65.169998,891500,64.853382
2016-04-01,64.519997,65.949997,64.089996,65.849998,934400,65.530078
2016-04-04,65.870003,66.529999,65.190002,65.68,927500,65.360906
2016-04-05,64.910004,65.389999,64.129997,64.559998,930600,64.246345
2016-04-06,64.18,65.269997,64.059998,65.18,1137500,64.863335
2016-04-07,64.489998,64.489998,62.669998,63.02,1402800,62.713829
2016-04-08,63.689999,64.279999,62.970001,63.259998,953200,62.952661
2016-04-11,63.669998,64.68,63.490002,63.880001,920700,63.569652
2016-04-12,64.080002,65.25,63.990002,65.160004,909300,64.843436
2016-04-13,65.620003,67.660004,65.239998,67.610001,1204700,67.28153
2016-04-14,65.790001,69.029999,65.790001,67.980003,2131500,67.649735
2016-04-15,67.93,68.190002,67.040001,67.580002,896000,67.251677
2016-04-18,67.489998,68.459999,67.029999,68.290001,1392600,67.958227
2016-04-19,69.050003,71.900002,68.690002,71.839996,2271700,71.490975
2016-04-20,71.169998,72.43,70.660004,72.25,1924600,71.898987
2016-04-21,72.169998,73.0,71.470001,71.779999,2347800,71.431269
2016-04-22,71.660004,72.800003,71.550003,72.360001,1780500,72.008453
2016-04-25,72.169998,72.25,71.120003,71.669998,1741500,71.321803
2016-04-26,71.989998,72.559998,71.809998,72.470001,1335300,72.117919
2016-04-27,72.18,73.0,71.879997,72.269997,1733900,71.918886
2016-04-28,71.690002,72.510002,71.309998,71.610001,1225500,71.262097
2016-04-29,71.220001,71.720001,70.410004,71.080002,1673700,70.734673
2016-05-02,71.75,71.959999,70.769997,71.860001,1004700,71.510882
2016-05-03,70.650002,70.650002,69.190002,70.279999,1339000,69.938556
2016-05-04,69.529999,70.080002,68.779999,69.330002,1490100,68.993175
2016-05-05,69.639999,69.970001,68.800003,68.989998,1332500,68.654823
2016-05-06,68.290001,69.290001,68.040001,69.019997,1456000,68.684676
2016-05-09,68.980003,69.379997,68.43,68.720001,1168800,68.386138
2016-05-10,69.150002,70.32,69.150002,70.279999,950800,69.938556
2016-05-11,70.120003,70.669998,69.389999,69.419998,1215300,69.082734
2016-05-12,69.959999,70.589996,68.940002,69.459999,1064000,69.122541
2016-05-13,69.309998,70.190002,68.260002,68.470001,1151500,68.137352
2016-05-16,68.660004,69.410004,68.559998,68.989998,696600,68.654823
2016-05-17,68.699997,69.720001,68.209999,68.93,1065000,68.595117
2016-05-18,68.959999,71.550003,68.580002,71.529999,1607500,71.182484
2016-05-19,71.75,71.800003,70.0,71.0,1922100,70.65506
2016-05-20,71.349998,72.389999,71.349998,71.879997,1368000,71.530782
2016-05-23,71.730003,72.449997,70.879997,71.32,1021300,70.973505
2016-05-24,71.959999,73.0,71.669998,72.629997,1106000,72.277138
2016-05-25,73.0,74.209999,72.690002,74.059998,1506700,73.700191
2016-05-26,73.889999,74.160004,73.330002,73.769997,1273100,73.411599
2016-05-27,74.0,74.290001,73.559998,74.239998,1031600,73.879317
2016-05-31,74.639999,74.860001,73.779999,74.099998,1413300,73.739997
2016-06-01,72.779999,74.089996,72.589996,74.019997,869300,74.019997
2016-06-02,73.57,74.360001,73.449997,74.349998,838400,74.349998
2016-06-03,72.839996,72.989998,71.110001,72.32,2142900,72.32
